frames,PMM:episode_rewards,grad_norm,advantage_norm,P09:episode_rewards,episode_length,P01:episode_rewards,value_loss,epoch_idx,explained_variance,policy_loss,policy_entropy,fps
5240000,1.72,0.17450216317707518,1.1610429134592415,4.0,193.37,0.0,0.01223660746063615,655,1.251697540283203e-08,-0.0008362021332141012,1.379758050441742,352
5248000,1.3,0.15142845403120467,0.9781337595172226,3.1000000000000085,177.74,0.0,0.009886165469844173,656,-7.255733013153076e-05,0.0014079341501928866,1.3812846767902374,352
5256000,1.2,0.1622756162204779,1.143552286364138,3.0,175.41,0.0,0.012155993307214886,657,-1.0728836059570313e-07,0.00035037520108744503,1.3792957878112793,352
5264000,1.59,0.18486442573454093,1.2979952421784402,4.1000000000000085,189.18,0.0,0.014480925026527985,658,3.0994415283203126e-08,0.00029742581240043363,1.37311159491539,352
5272000,1.92,0.20865453317935517,1.416894800364971,5.0,204.04,0.0,0.017045295050047572,659,1.1324882507324219e-08,0.001682458336581476,1.3825764858722687,352
5280000,1.72,0.18478604067279597,1.238216540068388,4.1000000000000085,196.15,0.0,0.014471787072538973,660,-2.6226043701171875e-08,0.0012448627559933812,1.3819773948192597,352
5288000,1.29,0.1446043601345051,0.9285484213754535,3.0,176.33,0.0,0.009253027041308997,661,2.8014183044433592e-08,-0.0029186636168742554,1.3549898481369018,353
5296000,0.86,0.15181615864648423,1.0076379620283842,2.0,157.76,0.0,0.010396595005486233,662,-5.006790161132812e-08,-0.00010682538821129129,1.363898787498474,353
5304000,0.87,0.13957303558677753,0.8649337464012206,2.0,158.45,0.0,0.008477104280625553,663,4.76837158203125e-08,0.0007672254968201742,1.368909786939621,353
5312000,0.95,0.16846335115850633,1.2656006873771548,2.1000000000000085,163.66,0.0,0.014208510056851082,664,-1.0728836059570312e-08,0.001880569269414991,1.3772839093208313,353
5320000,1.4,0.20451832162798878,1.3853892476856708,3.0,181.48,0.0,0.01672448696648644,665,7.927417755126954e-08,0.0016437557607423515,1.3790670621395111,353
5328000,1.7,0.19059048522545002,1.2983376513049008,4.0,193.38,0.0,0.014680215944790688,666,-8.344650268554688e-09,0.00026846408494748177,1.3789261054992676,354
5336000,1.53,0.1683886970608651,1.1822214702144265,4.0,187.36,0.0,0.012968406711952412,667,-3.2782554626464846e-08,0.002290541410911828,1.3826264917850495,354
5344000,1.26,0.16870762072191903,1.1150491436198353,3.0,174.79,0.0,0.012005416087376944,668,-2.86102294921875e-08,-9.027712163515388e-05,1.377060787677765,354
5352000,1.24,0.17211319537816214,1.1765090210735798,3.0,174.78,0.0,0.013087465204894216,669,-4.3511390686035155e-08,0.0012765538995154202,1.3765062868595124,354
5360000,1.42,0.1614385562064195,1.1727675317227841,3.0,180.19,0.0,0.012451784273725935,670,-1.609325408935547e-08,-0.0016171081265201792,1.3723482048511506,354
5368000,1.32,0.15663062808120265,1.0079013566486537,3.1000000000000085,177.86,0.0,0.011012048164189991,671,0.0,0.0033315017996937966,1.383371263742447,355
5376000,1.02,0.1723758388323024,1.1740544513612985,3.0,168.16,0.0,0.013604893766341775,672,2.384185791015625e-08,0.0026823016454000028,1.3802782595157623,355
5384000,1.17,0.16730808986581086,1.0803371439874172,3.0,172.21,0.0,0.011602006015527877,673,1.3113021850585938e-08,-0.0023782030318398027,1.376470960378647,355
5392000,1.25,0.17893172884362157,1.1903884799219668,3.0,174.92,0.0,0.013278207590169587,674,-3.695487976074219e-08,0.0006795640115160495,1.3827237713336944,355
5400000,1.5,0.1811559832676634,1.3679142387211323,4.0,182.55,0.0,0.016267634282194195,675,-3.5762786865234374e-08,0.00028352976449241396,1.384231071472168,355
5408000,1.6,0.18647056196071637,1.2066183825209738,4.1000000000000085,187.26,0.0,0.013775600654225855,676,-7.748603820800782e-09,0.0005699300341075286,1.3825332963466643,355
5416000,1.19,0.14933774856601253,0.9158289793133736,4.0,175.16,0.0,0.009179210385627811,677,-1.4901161193847656e-08,0.000440441474202089,1.3841043543815612,356
5424000,0.96,0.1644602378731315,1.118834458179772,2.0,165.06,0.0,0.01243899240448627,678,-8.344650268554688e-09,-0.0006831608360516839,1.3668256211280823,356
5432000,1.06,0.15911937075503746,1.0447400803677738,3.0,166.75,0.0,0.010891331627535692,679,-1.1324882507324219e-08,0.00203467374885804,1.358098134994507,356
5440000,1.11,0.163160065509842,1.1087023727595806,3.0,168.53,0.0,0.012149739856358793,680,-2.3245811462402345e-08,0.0004821372288279235,1.3800892043113708,356
5448000,1.27,0.1676366724455081,1.2417632479593157,3.0,174.69,0.0,0.01358898038024563,681,1.3709068298339844e-08,0.0020901886775391175,1.378823492527008,356
5456000,1.24,0.1926279616956564,1.2011069332063198,3.0,173.67,0.0,0.014546125013189339,682,2.3245811462402345e-08,0.0019604198611341416,1.3816273999214173,357
5464000,1.1,0.1550518152442468,1.1037054902687669,3.0,170.29,0.0,0.011571452008674897,683,-7.152557373046875e-09,-0.0017899930290877818,1.380390682220459,357
5472000,1.08,0.14638838491867848,1.0243266350403428,3.0,168.18,0.0,0.010214653764705872,684,4.1723251342773435e-08,-0.00023587111674714834,1.3613075482845307,357
5480000,0.91,0.15076979328717977,0.950528194885701,2.0,159.23,0.0,0.009846036225510488,685,-1.5497207641601563e-08,-0.0002130102040246129,1.3641987907886506,357
5488000,0.97,0.17634064809001837,1.1454742599278689,3.0,161.88,0.0,0.013059573356295005,686,1.609325408935547e-08,0.002048449736321345,1.3590098965167998,357
5496000,1.07,0.1678802171248672,1.0850947389379144,3.0,166.83,0.0,0.012245560336987182,687,2.9802322387695314e-09,0.0032279810798354447,1.378446855545044,357
5504000,1.2,0.1740677802624656,1.1750729052349924,3.0,173.78,0.0,0.013034646855066967,688,-4.887580871582031e-08,-0.0003209278220310807,1.362667325735092,358
5512000,1.54,0.19744676314381748,1.400112066939473,4.0,188.23,0.0,0.017041534072632203,689,-5.6028366088867184e-08,7.227677677292377e-05,1.368133853673935,358
5520000,1.4,0.15127996014298606,0.9231300234049559,4.0,181.68,0.0,0.010105047220606593,690,1.9073486328125e-08,0.0010204835290642223,1.3724879479408265,358
5528000,1.36,0.206491818630472,1.3829150591790675,3.0,180.56,0.0,0.016465535602746967,691,1.1324882507324219e-08,0.002359354758518748,1.3491383969783783,358
5536000,1.74,0.2045677794880957,1.4692017007619143,5.0,194.57,0.0,0.017921721637485462,692,2.0265579223632814e-08,0.0018847818515496328,1.3468907642364503,358
5544000,2.21,0.204137258552209,1.5040718874335288,5.0,211.84,0.0,0.018200021975499112,693,-5.3644180297851564e-08,0.0011663527332711964,1.348451874256134,359
5552000,2.3,0.20990867880271152,1.5124933958053588,5.0,217.0,0.0,0.01904303457984497,694,2.503395080566406e-08,0.0022282042051665484,1.3709674990177154,359
5560000,2.28,0.19518341699857833,1.351468302346766,5.0,219.05,0.0,0.01626856889440205,695,-1.728534698486328e-08,-0.003757659187540412,1.3703715085983277,359
5568000,1.64,0.1728473830924852,1.216662306971848,4.0,193.98,0.0,0.014131162169805976,696,-2.0265579223632814e-08,0.0019430558488238603,1.3755264842510224,359
5576000,1.41,0.1978528483945372,1.3280713419616221,3.0,182.18,0.0,0.015382013011385426,697,-5.483627319335938e-08,-9.319097036495804e-05,1.3643592500686645,359
5584000,1.6,0.17204513578568023,1.2569851069152356,4.1000000000000085,189.69,0.0,0.014014046957263417,698,3.2782554626464846e-08,-0.0011938082362757995,1.365224289894104,360
5592000,1.38,0.17551447074549398,1.185340055897832,4.0,181.09,0.0,0.013651538662566054,699,-5.960464477539063e-09,0.0034439692460000513,1.3634071552753448,360
5600000,1.41,0.17751431444747678,1.2136202561482787,3.0,178.59,0.0,0.013061037202387524,700,-1.3709068298339844e-08,-0.002780534409903339,1.3620331180095673,360
5608000,1.41,0.18061678041443258,1.2276106663420796,4.0,179.02,0.0,0.014791190744683718,701,-2.2649765014648438e-08,0.004838002037722618,1.369497617483139,360
5616000,1.28,0.16985243448149562,1.1807251085713506,3.0,177.81,0.0,0.012544634026653512,702,-2.503395080566406e-08,-0.0021480992721626536,1.3747610473632812,360
5624000,1.48,0.15845998027509567,1.1486265772767366,3.1000000000000085,185.75,0.0,0.011594904919461442,703,-9.5367431640625e-09,-0.0014395671128295362,1.3702206492424012,360
5632000,1.27,0.1610536668505668,1.159767312668264,3.0,178.42,0.0,0.013015058061257604,704,-5.7816505432128905e-08,0.002693044098559767,1.3764942169189454,361
5640000,1.26,0.16614368154542739,1.1301579659804701,3.0,178.51,0.0,0.012476466498283116,705,-2.2649765014648438e-08,9.190138371195644e-05,1.3768587923049926,361
5648000,1.32,0.17586087835410946,1.0993649812042714,3.1000000000000085,178.96,0.0,0.012185071686217271,706,1.4901161193847656e-08,0.0011029946967028082,1.3773983669281007,361
5656000,1.42,0.18711600996556027,1.3067181897163391,4.0,182.42,0.0,0.014675107743260014,707,1.8477439880371094e-08,0.0009684634685982018,1.3799354946613311,361
5664000,1.6,0.18317085046843687,1.2645193155854941,4.0,190.34,0.0,0.015208690236322582,708,-6.556510925292969e-09,0.002964668476924999,1.3755841219425202,361
5672000,1.36,0.1592437188865852,1.1192398267239332,4.0,180.87,0.0,0.01237543906279825,709,2.205371856689453e-08,-0.000689879764104262,1.3721215069293975,362
5680000,1.51,0.18277950634144585,1.4221918230876327,4.1000000000000085,188.23,0.0,0.017408210701451026,710,-6.318092346191407e-08,0.004379237284883857,1.3749464964866638,362
5688000,1.86,0.2023542780490538,1.4132632955908775,5.0,201.54,0.0,0.016985612826356373,711,1.8477439880371094e-08,0.0001366560603491962,1.3769871509075164,362
5696000,1.91,0.19582456029616713,1.3147330782935023,5.0,202.51,0.0,0.01517352533628582,712,-1.7881393432617187e-09,-0.002351270045619458,1.381933798789978,362
5704000,1.74,0.1810808778307961,1.25570935215801,5.0,194.57,0.0,0.014139681551832838,713,-4.76837158203125e-09,-0.00031106001930311325,1.3829446589946748,362
5712000,1.41,0.16760146565865736,1.184481838196516,3.0,181.49,0.0,0.013232555984923238,714,1.7881393432617187e-09,0.0008468122209887951,1.380375760793686,362
5720000,1.23,0.15714544982916012,1.1397580839321018,3.0,174.8,0.0,0.011969899224341133,715,2.0265579223632814e-08,-0.0007325941119233903,1.384089505672455,363
5728000,1.21,0.1517746441907269,1.0838376716151834,3.0,174.02,0.0,0.011374065117965983,716,3.635883331298828e-08,-9.741910209413617e-05,1.3688668072223664,363
5736000,1.22,0.17583546197737907,1.1865414110943675,3.0,174.12,0.0,0.013431387354321487,717,-1.251697540283203e-08,0.0026725283009000123,1.3637898242473603,363
5744000,1.3,0.1587745543681419,1.175856629088521,3.0,176.62,0.0,0.012669840209273388,718,-2.9802322387695314e-09,-0.0011429615659289993,1.3688197934627533,363
5752000,1.24,0.16820110727006482,1.092831911891699,3.0,174.24,0.0,0.012017358738085022,719,1.7881393432617187e-09,0.002414961730246432,1.379732530117035,363
5760000,1.12,0.16206473742495867,1.0443765331152826,3.0,169.59,0.0,0.011626796856875217,720,-2.86102294921875e-08,0.0013459713815245778,1.3793578517436982,363
5768000,1.32,0.19550427369992415,1.347113789319992,3.0,178.61,0.0,0.016155508245201417,721,3.3974647521972653e-08,0.00022788734408095478,1.3731091284751893,364
5776000,1.56,0.19816652020617403,1.357435073889792,4.0,187.7,0.0,0.015982886906676867,722,-6.198883056640625e-08,0.002181793209165335,1.3709735298156738,364
5784000,1.66,0.18378492360061166,1.240782121233642,4.0,190.03,0.0,0.014199983534635975,723,-1.609325408935547e-08,-0.00014091448159888386,1.3684046101570129,364
5792000,1.32,0.1517664964226256,1.067162804622203,3.0,176.89,0.0,0.010958897798063845,724,5.960464477539063e-09,0.0007509997827582993,1.379145860671997,364
5800000,1.14,0.1735339380494906,1.2612958490476012,3.0,171.34,0.0,0.013951492645228427,725,-1.0728836059570312e-08,0.0020663291477831082,1.381092402935028,364
5808000,1.25,0.17325086928575595,1.142199174873531,3.0,177.57,0.0,0.012059025798498624,726,5.364418029785156e-09,-0.0019076688145287335,1.3794430422782897,364
5816000,1.33,0.18224304278142664,1.1624423299729825,3.0,181.48,0.0,0.013131390977828233,727,-1.0132789611816407e-08,0.00027902219240786506,1.3696255695819854,365
5824000,1.28,0.18299479664082458,1.318765653297305,3.0,178.67,0.0,0.01525155664407066,728,2.9206275939941406e-08,0.003182750475825742,1.3750544953346253,365
5832000,1.4,0.17996486742834,1.344011782333255,3.0,182.87,0.0,0.015273317889441387,729,2.384185791015625e-09,-0.001699200088623911,1.3779785346984863,365
5840000,1.42,0.18486691348411438,1.3228351296111942,3.0,182.61,0.0,0.01557528977516995,730,1.9073486328125e-08,-4.092840710654855e-05,1.3760289192199706,365
5848000,1.32,0.1724470946613328,1.1877731882408262,3.0,178.38,0.0,0.013387401392019455,731,-4.76837158203125e-09,0.003594869271182688,1.383074562549591,365
5856000,1.46,0.19604983866943232,1.3614232932031154,4.0,185.88,0.0,0.016372119559473503,732,-1.3113021850585938e-08,-0.0029332361015258356,1.381350964307785,366
5864000,1.66,0.1763524144252587,1.2027776391431688,4.0,193.1,0.0,0.013508105830842396,733,-3.5762786865234374e-09,0.0027142002191976643,1.3832695543766023,366
5872000,1.59,0.17818682260128313,1.327109963223338,4.0,189.94,0.0,0.015481450149964075,734,-2.3245811462402345e-08,0.0014505789859686046,1.3819450163841247,366
5880000,1.55,0.202655003058715,1.3059589090570807,4.0,189.47,0.0,0.015385701761988457,735,1.430511474609375e-08,0.0021266708814073353,1.363935444355011,366
5888000,1.63,0.1775076324508591,1.2550270131975412,4.0,193.19,0.0,0.01465076925086123,736,-3.9339065551757814e-08,-0.003052090210840106,1.3800692021846772,366
5896000,1.41,0.15559300870845502,1.1070435974374413,4.0,185.09,0.0,0.011532901323798797,737,-1.1920928955078125e-09,0.0020345459564123304,1.380166015625,366
5904000,1.11,0.18888436395926764,1.2946091784909368,3.0,172.26,0.0,0.014663273202750134,738,-5.900859832763672e-08,0.0006841958379663992,1.3796482396125793,367
5912000,1.28,0.14960988304825432,1.1416779741458596,3.0,179.98,0.0,0.011698237712216723,739,2.4437904357910155e-08,-0.0006507279654033482,1.377796801328659,367
5920000,1.16,0.1763157984937342,1.1596131843328477,3.0,174.4,0.0,0.012992084339348366,740,1.1920928955078125e-09,0.0029039709499920716,1.3808401238918304,367
5928000,1.3,0.1662128189783349,1.2478787668049336,3.0,180.83,0.0,0.013946246244449867,741,1.3709068298339844e-08,-0.00035866689577233044,1.366153894662857,367
5936000,1.67,0.1725712082123716,1.1949590247869493,5.0,194.58,0.0,0.013641576304407863,742,9.5367431640625e-09,0.0006284519308246673,1.3788750576972961,367
5944000,1.53,0.1734031329416766,1.19860361546278,5.0,187.8,0.0,0.013320971492430545,743,-7.212162017822265e-08,0.002953928065253422,1.3814441919326783,368
5952000,1.28,0.17941612089137263,1.2320838714018465,3.1000000000000085,178.48,0.0,0.014429879920753593,744,-4.7087669372558596e-08,0.002465223979670554,1.3844016456604005,368
5960000,1.34,0.16850608345375367,1.1893091866746546,3.1000000000000085,178.16,0.0,0.01326588188050664,745,2.384185791015625e-09,-0.0028686122311046345,1.3755959522724153,368
5968000,1.33,0.18665626691756315,1.4135827933624387,3.0,175.89,0.0,0.01670428360000187,746,1.0728836059570312e-08,0.004827057598013198,1.3806101286411285,368
5976000,1.59,0.18639921214154354,1.3720577638596296,4.0,188.26,0.0,0.01603851167641551,747,-1.0728836059570312e-08,-0.001052517289062962,1.3803657257556916,368
5984000,1.57,0.15756669189326858,1.132340635024011,4.0,187.39,0.0,0.01322289364482458,748,-7.748603820800782e-09,0.0006852532690390944,1.3850056946277618,369
5992000,1.22,0.16163569903394887,1.1002891473285854,3.0,173.23,0.0,0.012056338268012041,749,-3.874301910400391e-08,0.00016014595108572395,1.3832386219501496,369
6000000,1.15,0.1505412799602318,1.1184732496738434,3.0,171.44,0.0,0.011918968700283585,750,1.3113021850585938e-08,0.0013475098449271172,1.3814499986171722,369
6008000,1.24,0.15592696159249336,1.1240212696418166,3.0,176.0,0.0,0.012232280557682315,751,2.6822090148925782e-08,-0.0021688462304882707,1.3852881765365601,369
6016000,1.29,0.14464469329080573,1.138068035505712,3.0,178.21,0.0,0.012342489443890372,752,2.2649765014648438e-08,0.002178941088495776,1.3832938742637635,369
6024000,1.26,0.15891706673448205,1.2126474481821061,3.0,176.55,0.0,0.013674793909103755,753,2.562999725341797e-08,0.001922715556283947,1.3827004599571229,370
6032000,1.25,0.1397780751501595,1.0591418332606555,3.0,176.39,0.0,0.011026799248338649,754,1.3113021850585938e-08,-0.0008748858966282569,1.3845125901699067,370
6040000,1.15,0.1583359889909368,1.2147871154546737,3.0,172.97,0.0,0.013489478278206662,755,1.7881393432617187e-09,0.0019669366034213453,1.3817512285709381,370
6048000,1.3,0.16275665131174283,1.212929329201579,3.1000000000000085,179.82,0.0,0.013574729927340741,756,-3.9339065551757814e-08,-0.0017560086864978075,1.3716978442668915,370
6056000,1.34,0.16105352260242625,1.154968621134758,3.1000000000000085,179.53,0.0,0.012307924361812184,757,2.3245811462402345e-08,-1.8361507682129742e-06,1.3745597469806672,370
6064000,1.1,0.15134428845965137,1.0231456838920712,3.0,170.15,0.0,0.011035716506817152,758,-3.993511199951172e-08,0.0023151036104536614,1.3830963969230652,371
6072000,1.29,0.15988331454632046,1.2736601501889526,3.0,180.31,0.0,0.014206776803048342,759,4.76837158203125e-09,0.0018756656453479082,1.3829630196094513,371
6080000,1.36,0.14833262389834878,1.1668807877972722,3.0,183.45,0.0,0.013012517345114247,760,0.0,-0.0012727441765309777,1.384388768672943,371
6088000,1.46,0.16244727303484655,1.3161809527128936,3.1000000000000085,187.15,0.0,0.014803276273114533,761,-6.556510925292969e-09,0.0018712659046286717,1.3756433868408202,371
6096000,1.46,0.15914984816792588,1.16909798623994,4.0,186.88,0.0,0.01279764427873033,762,2.1457672119140624e-08,0.0012875582146807574,1.3687188720703125,372
6104000,1.68,0.16689527256842612,1.1792215006053448,5.0,195.12,0.0,0.013057221736125939,763,-7.152557373046875e-09,-0.0006563202291727066,1.3799772787094116,372
6112000,1.31,0.15076485830001507,1.189625346325338,3.0,180.66,0.0,0.012524719510638533,764,2.6226043701171875e-08,-0.001171830154489726,1.3809869647026063,372
6120000,1.13,0.12937114804918728,0.9586560641229153,3.0,172.21,0.0,0.009552400039137866,765,-2.6226043701171875e-08,0.001382453660480678,1.3785417449474335,372
6128000,1.22,0.1450169150970801,1.0975481775403022,3.0,176.17,0.0,0.011496401471777062,766,-1.3709068298339844e-08,0.00042363309767097236,1.3775510823726653,372
6136000,1.02,0.14643105464526626,0.9871507243812084,2.0,167.62,0.0,0.010832493849975436,767,-8.344650268554688e-09,0.0011600435245782137,1.3765050923824311,373
6144000,0.88,0.16425174833043776,1.1809236999601125,2.0,160.76,0.0,0.013500417820469011,768,-6.35981559753418e-07,0.004478653089608997,1.3777070510387421,373
6152000,1.17,0.13994959219017963,0.9741022420860826,3.0,171.78,0.0,0.00948823315085292,769,-2.4437904357910155e-08,-0.0028532305383123457,1.382766729593277,373
6160000,1.25,0.1468065042230173,1.1769312373921275,3.0,175.83,0.0,0.012094053018640806,770,-1.609325408935547e-08,-0.0005149285052902996,1.3804907846450805,373
6168000,1.29,0.1594936416548608,1.268057622294873,3.0,178.9,0.0,0.013946241097000893,771,2.1457672119140624e-08,0.0004973770421929657,1.3785576021671295,374
6176000,1.58,0.16806899034902392,1.317239396199584,3.1000000000000085,189.97,0.0,0.015318626328989922,772,-1.5497207641601563e-08,-0.0024360154662281274,1.3658972811698913,374
6184000,1.37,0.16093734316795558,1.1065547104738653,3.0,180.19,0.0,0.012324968606453695,773,3.5762786865234374e-08,0.0028753501235041765,1.3626833629608155,374
6192000,1.27,0.17739239407523522,1.3071955981105565,3.0,175.85,0.0,0.01564236036268994,774,9.5367431640625e-09,0.0028278674860484896,1.3768800008296966,374
6200000,1.31,0.14572732701091887,1.0495713111013174,3.0,179.54,0.0,0.01095686248052516,775,2.9802322387695314e-09,-0.00111616607173346,1.3776841139793397,375
6208000,1.24,0.178587908799095,1.3347082662209868,3.0,176.71,0.0,0.01599250545434188,776,-9.5367431640625e-09,0.0058877749950625,1.3786884474754333,375
6216000,1.61,0.16978662712070572,1.3943310870975256,4.0,187.99,0.0,0.015493344337883172,777,2.86102294921875e-08,-0.0026950756064616143,1.3780518853664399,375
6224000,1.5,0.15744849822242366,1.1428912651911378,3.0,184.89,0.0,0.012308826393548316,778,6.556510925292969e-09,0.0005571929272264242,1.382857427597046,375
6232000,1.26,0.17048768977068407,1.2129095655307174,3.0,178.68,0.0,0.014357240268400346,779,4.172325134277344e-09,0.0007729189796373249,1.384118744134903,376
6240000,1.31,0.1486952977785276,1.1241575982049108,3.0,180.23,0.0,0.01196315828461593,780,2.6226043701171875e-08,0.0001767862959241029,1.3835227358341218,376
6248000,1.36,0.16872433579454038,1.2003331911191344,3.0,180.14,0.0,0.013572583381537696,781,-1.0132789611816407e-08,0.0022137056547217072,1.3823755717277526,376
6256000,1.24,0.1644255031949924,1.205681977123022,3.0,175.24,0.0,0.013308773046901479,782,-1.9073486328125e-08,-0.000932228546589613,1.3827834117412567,376
6264000,1.27,0.15205002495841613,1.1368565975129605,3.0,176.89,0.0,0.012542293982423871,783,-4.053115844726563e-08,0.0013814035884570331,1.3826529443264008,377
6272000,1.4,0.1613424264175181,1.192802894860506,3.0,181.26,0.0,0.01297440233074667,784,-1.3709068298339844e-08,-0.0013077377765330312,1.3844025027751923,377
6280000,1.35,0.16029640825865107,1.2216096794605256,2.1000000000000085,179.64,0.0,0.013827053286695446,785,-7.092952728271484e-08,0.0034448352904291823,1.3838076019287109,377
6288000,1.47,0.16428305819231198,1.328671094328165,3.1000000000000085,184.79,0.0,0.014767329923743092,786,-3.457069396972656e-08,-0.0002483498598303413,1.3739383935928344,377
6296000,1.77,0.17268209988825373,1.304158039689064,4.1000000000000085,194.59,0.0,0.0155330456253796,787,-1.0132789611816407e-08,0.00014383388450369238,1.3804237520694733,377
6304000,1.55,0.14380627679518512,1.045504106618464,4.0,188.4,0.0,0.011335252714925446,788,4.231929779052734e-08,0.0007409717139671557,1.3833604383468627,378
6312000,1.29,0.16164763000534296,1.181757750995457,3.0,180.35,0.0,0.013261050049468395,789,3.0994415283203126e-08,0.0005296187644125894,1.3841513741016387,378
6320000,1.55,0.17792184547046344,1.4030514990538359,3.0,187.79,0.0,0.016931032205375233,790,-1.0728836059570312e-08,0.0010246492183068768,1.3848315250873566,378
6328000,1.55,0.1599140489327067,1.260860978141427,4.0,188.64,0.0,0.01385560315215116,791,1.9073486328125e-08,-0.00018578873539809137,1.3833357357978822,378
6336000,1.43,0.14815404549958533,1.1375944029539824,3.1000000000000085,183.4,0.0,0.012870864606684336,792,-2.9206275939941406e-08,-0.00018546281877206638,1.3794473886489869,379
6344000,1.21,0.12903677011452752,1.0056117414683103,3.0,173.35,0.0,0.010389466213910055,793,5.960464477539063e-09,0.0009024049108847976,1.3743422436714172,379
6352000,1.22,0.15356555297479302,1.1190592603012919,3.0,174.36,0.0,0.012285473140045723,794,-1.1920928955078125e-09,0.0015166033217610675,1.3740926527976989,379
6360000,1.49,0.18493235267058833,1.390233756378293,3.1000000000000085,186.43,0.0,0.01670493452140363,795,1.1324882507324219e-08,0.0018507359898649156,1.3755648517608643,379
6368000,1.59,0.15874042767271135,1.2022982543706895,4.0,190.47,0.0,0.013328915510360275,796,-1.609325408935547e-08,-0.0034308286220766605,1.3714068245887756,380
6376000,1.69,0.17422164970905418,1.4061488556861876,4.0,193.0,0.0,0.01742142690561195,797,1.5497207641601563e-08,0.003924641431076452,1.3724076497554778,380
6384000,1.77,0.1759572886705384,1.2789146260917186,5.0,192.21,0.0,0.014654309884735994,798,-2.562999725341797e-08,-0.003572411328786984,1.3745057225227355,380
6392000,1.94,0.18194712012775657,1.39673096165061,5.400000000000034,197.38,0.0,0.0168457140009923,799,-3.0994415283203126e-08,0.0037582998878497166,1.3682200050354003,380
6400000,1.83,0.17281152347742917,1.3120718015730382,5.0,196.83,0.0,0.014893456858972058,800,-3.5762786865234374e-09,-0.0007881987206928897,1.357643839120865,381
6408000,1.74,0.18061654007836325,1.4001297753304243,4.1000000000000085,197.49,0.0,0.017111271861540444,801,-5.5432319641113284e-08,0.0017517275027057622,1.3632702934741974,381
6416000,2.1,0.1885348900024573,1.4860376897081733,6.0,211.22,0.0,0.01790943606228211,802,-2.0861625671386717e-08,-0.0002875499092624523,1.3790482807159423,381
6424000,1.76,0.14552643314212818,1.0561999456211923,4.1000000000000085,197.95,0.0,0.01079825235719909,803,-1.0132789611816407e-08,-0.003231267194496468,1.3804531157016755,381
6432000,1.08,0.14980380211103514,1.0576958671212195,3.0,170.82,0.0,0.01137284875477917,804,-6.61611557006836e-08,-0.0003141598595539108,1.3836298203468322,381
6440000,1.04,0.16282078889017562,1.1325320673920214,2.1000000000000085,169.83,0.0,0.012748150388929388,805,-3.218650817871094e-08,0.0045616702700499445,1.384578833580017,382
6448000,1.32,0.16672966632166958,1.298215170800686,4.0,181.55,0.0,0.014766880703791684,806,4.172325134277344e-09,3.98273637983948e-05,1.3815038394927979,382
6456000,1.5,0.14401594818722935,1.0833142046071589,4.0,187.4,0.0,0.011071804678363151,807,-4.827976226806641e-08,-0.0015432899608276785,1.3794637775421144,382
6464000,1.1,0.1206719364007029,0.9444172197207809,3.0,167.41,0.0,0.00914743586014538,808,1.4901161193847656e-08,-0.0003450439911102876,1.3626612055301666,382
6472000,1.02,0.15284290281909915,1.1668591812625528,3.0,164.88,0.0,0.012821797016758864,809,-2.0861625671386717e-08,0.0005011490220203996,1.3628651046752929,383
6480000,1.11,0.1465620184435668,1.1951676722615958,3.0,169.71,0.0,0.013167200663574477,810,-3.814697265625e-08,0.003388377723749727,1.3730648815631867,383
6488000,1.4,0.1770389310902683,1.3626141700893641,3.0,181.3,0.0,0.015929343038224034,811,-8.940696716308593e-09,-0.0014517480682116,1.3775502347946167,383
6496000,1.52,0.13669046179859687,1.1844978404790163,3.1000000000000085,186.65,0.0,0.012386411386250984,812,8.940696716308593e-09,0.0005526135439868085,1.3810649907588959,383
6504000,1.38,0.1571332198154707,1.2565883084759115,3.0,182.55,0.0,0.014004103422785193,813,1.3113021850585938e-08,0.0009566144604468718,1.3834925615787506,384
6512000,1.35,0.1451682703124156,1.1296648846194148,3.1000000000000085,184.14,0.0,0.012158957053516132,814,-3.695487976074219e-08,-0.00038346867630025374,1.3826894056797028,384
6520000,1.19,0.1526072033827351,1.0562137604504824,3.0,175.3,0.0,0.011344428550505653,815,2.8014183044433592e-08,-0.0007563801505602896,1.3797857010364531,384
6528000,0.98,0.14774610223418394,1.150651050582528,2.0,166.58,0.0,0.012708727053950496,816,-5.960464477539063e-09,0.0029610614757984875,1.3783755016326904,384
6536000,1.62,0.1922893561041834,1.4954994364827872,5.0,190.36,0.0,0.018571643807335933,817,1.1920928955078126e-08,0.0005399031848355662,1.3688842833042145,385
6544000,2.07,0.149016722073517,1.2008287627622485,5.0,208.34,0.0,0.012911343466003018,818,-2.6822090148925782e-08,-0.0012136488081887365,1.3713699996471405,385
6552000,1.71,0.1509228793782494,1.2379039964452385,5.0,195.21,0.0,0.014130287462667184,819,2.4437904357910155e-08,0.0002024408255238086,1.3776012182235717,385
6560000,1.8,0.18211334470435347,1.3277719746902585,5.0,199.56,0.0,0.016115658818198427,820,6.198883056640625e-08,0.0011761815070713056,1.3693098092079163,385
6568000,1.65,0.15245544453880164,1.1411710259690881,5.0,189.7,0.0,0.012640644299149245,821,-7.390975952148437e-08,0.0008881341922096908,1.3801440608501434,385
6576000,1.28,0.1290179154522422,0.9865818710625172,3.1000000000000085,173.43,0.0,0.009868787905488716,822,-6.556510925292969e-09,-0.0004452155577018857,1.3752266550064087,386
