P01:episode_rewards,grad_norm,policy_loss,explained_variance,fps,frames,advantage_norm,epoch_idx,episode_length,policy_entropy,PMM:episode_rewards,P09:episode_rewards,value_loss
11.0,0.6495447983218026,-0.008205250386381521,0.7245027256011963,346,1392000,2.035645401477814,174,707.01,1.0435083490610122,19.89,30.0,0.02776229307986796
11.0,0.6338462359295932,-0.006985956222633831,0.6835299688577652,346,1400000,2.138894407749176,175,707.5,1.0957811927795411,19.82,30.10000000000001,0.030349699957296253
11.0,0.6985788728531536,-0.009663600711355684,0.7025994747877121,346,1408000,2.239287483692169,176,715.27,1.1310367131233214,20.21,30.10000000000001,0.03376282462850213
11.0,0.6970652969184783,-0.007714934573741629,0.693327466249466,346,1416000,2.224009656906128,177,715.5,1.1311626636981964,20.17,31.10000000000001,0.033271429985761644
11.0,0.6250678050741346,-0.007327543570645503,0.702156457901001,346,1424000,2.103398814201355,178,706.58,1.1237505984306335,20.08,32.0,0.029393373783677818
11.0,0.6437569840777259,-0.009839637036566273,0.7053725433349609,346,1432000,2.0993484663963318,179,702.81,1.1417640101909639,20.18,32.0,0.02923811528366059
11.0,0.6849794443005056,-0.0021943812776589766,0.7039825946092606,346,1440000,2.09651229262352,180,713.41,1.113232513666153,20.57,32.10000000000001,0.0297076088283211
11.0,0.6590355808912036,-0.011253988902681158,0.7230274552106857,345,1448000,2.146825875043869,181,718.68,1.1287996971607208,21.28,33.0,0.030901407450437547
11.9,0.6733241025369691,-0.013502992478897795,0.6863535100221634,345,1456000,2.224292322397232,182,720.45,1.0828392595052718,21.6,33.0,0.03346728559117764
13.0,0.8520870486006572,-0.014414722007204546,0.6559493118524551,345,1464000,2.388542339801788,183,738.92,1.0449948489665986,22.69,34.0,0.03941571590490639
12.9,0.7877672884157793,-0.0075091835735656785,0.698429439663887,345,1472000,2.132167204618454,184,741.18,1.1135783809423447,23.58,36.10000000000001,0.03106534294784069
13.0,0.8120851661967453,-0.008690354138379916,0.7004556161165237,345,1480000,2.1666380524635316,185,735.37,1.1101687502861024,23.61,37.0,0.031374602266587316
12.9,0.6555477113882483,-0.005857785857515409,0.7071029901504516,345,1488000,2.153561922311783,186,731.89,1.1140909397602081,23.31,37.0,0.03171202958095819
13.0,0.7023243061374639,-0.00533969062496908,0.7023484432697296,345,1496000,2.151675364971161,187,740.31,1.1379740422964095,23.64,37.0,0.031105287787504494
13.0,0.727376470555396,-0.01558720971312141,0.700797387957573,345,1504000,2.1357101619243624,188,738.17,1.1335298764705657,23.73,38.10000000000001,0.031853970075026154
13.0,0.7513914512170036,-0.013705476274481043,0.6975222325325012,344,1512000,2.2144856119155882,189,739.03,1.0952092558145523,23.79,39.10000000000001,0.03332938840612769
13.0,0.6715624144924922,-0.0061703432825743225,0.7306709825992584,344,1520000,2.124387636780739,190,737.86,1.0823920446634292,23.44,39.10000000000001,0.031054856358096003
13.0,0.7193171478348758,-0.010094697235617787,0.6931225711107254,344,1528000,2.1476597917079925,191,752.36,1.063462172150612,24.08,39.10000000000001,0.03131418334785849
13.0,0.6721841423771963,-0.00776394356849778,0.6795356971025467,344,1536000,2.141852326989174,192,755.05,1.06189055621624,24.25,38.10000000000001,0.031796751669608055
13.0,0.7124825301543741,-0.009927507797838188,0.7071726185083389,344,1544000,2.1462841379642486,193,760.08,1.089469828605652,23.59,37.0,0.03103847102727741
13.0,0.7638233039175027,-0.010738743727561086,0.6734884655475617,344,1552000,2.196209771633148,194,782.2,1.0772902035713197,24.6,38.10000000000001,0.03274473324418068
13.0,0.7740851911004409,-0.008220185923855752,0.6910386508703232,344,1560000,2.187795860171318,195,798.07,1.0739586275815964,25.21,39.10000000000001,0.03268617425113916
13.0,0.705914854141835,-0.016353530876167498,0.7070455002784729,344,1568000,2.130825871825218,196,804.09,1.1149792981147766,25.61,37.10000000000001,0.03167776417452842
13.0,0.7276327525159774,-0.006637694895980531,0.6817822706699371,344,1576000,2.1085252952575684,197,809.83,1.1187942945957183,25.66,37.10000000000001,0.029714421313256027
13.0,0.7202355726484383,-0.009541369263606611,0.6956405287981033,344,1584000,2.1733271718025207,198,820.12,1.072790303826332,26.14,37.10000000000001,0.03168671022169292
14.9,0.736448105973047,-0.009239023335685487,0.6591696625947953,344,1592000,2.224399402141571,199,837.81,1.1181030458211898,27.1,38.0,0.033912533652037384
14.9,0.771859860554509,-0.013438341613509692,0.6811865615844727,343,1600000,2.2416900956630705,200,838.61,1.0945410525798798,26.94,37.0,0.03346631515771151
14.9,0.6553030398906665,-0.001961016801651567,0.6963029450178146,343,1608000,2.1005400240421297,201,842.37,1.0913873106241225,27.41,38.0,0.03000301804859191
15.9,0.7326479386731054,-0.01185325562953949,0.6598071146011353,343,1616000,2.2755223441123964,202,850.4,1.0848736959695815,27.71,39.0,0.0357388614397496
15.9,0.7315843005529383,-0.012225742330774664,0.6797995781898498,343,1624000,2.1975371551513674,203,868.42,1.0568307781219481,28.91,42.10000000000001,0.032482646331191065
16.0,0.7883708703529564,-0.007750695907743648,0.6845742177963257,343,1632000,2.2817565852403643,204,867.17,1.0414185202121735,28.92,40.20000000000002,0.03520356251392513
16.0,0.9631180009599865,-0.013685823245177744,0.681347006559372,343,1640000,2.29030606508255,205,869.97,1.0535533612966537,29.2,41.10000000000001,0.035247985036112366
16.0,0.7474509915508878,-0.011306038373149932,0.6886747807264328,343,1648000,2.234812226295471,206,863.51,1.0613355880975723,29.23,42.0,0.034931217730045316
16.0,0.6926733791425994,-0.014365913940127938,0.7074210274219513,343,1656000,2.10781591296196,207,858.84,1.0759913998842239,29.06,42.0,0.030120319901034236
17.8,0.7357907937167925,-0.006677091647216003,0.7174496817588806,343,1664000,2.1487180125713348,208,869.16,1.074635655283928,29.45,42.0,0.03185534454416484
17.8,0.6749979010478586,-0.010601330058198072,0.6814571064710617,343,1672000,2.130501925945282,209,873.17,1.0776741433143615,29.46,43.0,0.03192635366693139
18.0,0.7324940523924169,-0.018411911121511366,0.7063142919540405,342,1680000,2.2420742869377137,210,864.35,1.0589275187253953,29.52,43.0,0.03513189596123993
10.0,0.8201471343615394,-0.005630699367029593,0.6233620816469192,342,1688000,2.172289078235626,211,803.8,1.0869981253147125,27.0,42.10000000000001,0.032534999414347114
10.0,0.7660799791285926,-0.007823286052553158,0.713506868481636,342,1696000,2.2244444143772126,212,789.93,1.0304728484153747,26.23,41.10000000000001,0.03371982647106051
10.0,0.8244602184306207,-0.011083857692283346,0.6778519225120544,342,1704000,2.233451923131943,213,774.05,1.0519621074199677,25.46,40.10000000000001,0.034416385665535926
10.0,0.6851648223898971,-0.011404882277420257,0.6808736634254455,342,1712000,2.1525860381126405,214,779.11,1.0707634538412094,25.9,41.10000000000001,0.03258414575830102
10.9,0.8032566412114331,-0.012190861018025316,0.6613080441951752,342,1720000,2.261400955915451,215,775.65,1.0478851705789567,25.57,40.0,0.03479403118602931
10.9,0.7165576021195083,-0.008969574580842164,0.6915252411365509,342,1728000,2.2683797973394393,216,779.59,1.0169475823640823,26.0,40.0,0.03577203712426126
10.9,0.8376959901862719,-0.012959789167507552,0.6866391026973724,342,1736000,2.267504998445511,217,781.38,1.0286475396156312,26.0,40.0,0.03582559493370354
11.0,0.830370836200385,-0.018390532348712442,0.6527807927131652,342,1744000,2.250865904688835,218,783.72,1.0070001417398453,26.2,40.20000000000002,0.03676501715090126
11.0,0.9337227935218065,-0.012194124712841585,0.6671746897697449,342,1752000,2.302467418909073,219,785.72,1.0430249232053757,26.06,40.20000000000002,0.03721110182348639
11.0,0.7167934973413105,-0.011310470879834611,0.6805773025751114,342,1760000,2.0868119311332705,220,789.67,1.0521173572540283,26.07,42.20000000000002,0.030129953240975737
13.8,0.6525027551355715,-0.009962333617149852,0.6962288242578506,342,1768000,2.1243741846084596,221,822.94,1.0419748502969741,27.69,44.300000000000026,0.031485433327034115
17.9,0.7520013746911056,-0.008641353259445168,0.6791280734539032,342,1776000,2.2808850693702696,222,868.7,1.0453682190179825,30.11,47.10000000000001,0.036612993674352765
18.900000000000002,0.8094292928426035,-0.009374229625682346,0.6595377910137177,342,1784000,2.268829883337021,223,888.3,1.0286506742238999,31.24,48.10000000000001,0.03550572425127029
19.0,0.783111222271716,-0.009373313119867816,0.6371857708692551,342,1792000,2.2311262488365173,224,908.31,1.0306677317619324,32.81,49.50000000000004,0.034902257146313787
19.0,0.7806982906482243,-0.00956405080312834,0.6783059388399124,342,1800000,2.085179218053818,225,908.46,1.0389318627119064,32.65,49.0,0.03012962328735739
19.0,0.7642035864855795,-0.013343891142285428,0.7077142232656479,342,1808000,2.1701143550872803,226,936.37,1.0895418632030487,34.23,57.0,0.033430014289915565
19.0,0.7771732313163888,-0.017127692660069443,0.6523414754867554,342,1816000,2.268514939546585,227,937.2,1.0342353558540345,34.32,58.0,0.03812402358278632
19.0,0.8214163050363985,-0.013893294756162505,0.6768076640367507,341,1824000,2.0858845281600953,228,940.75,0.9782536578178406,34.48,58.0,0.029964797459542752
20.0,0.7422611411185253,-0.009278458082408179,0.6681124228239059,341,1832000,2.298682802915573,229,962.38,1.0201922565698625,35.89,58.0,0.03642758587375283
20.9,0.6805490249996321,-0.007051976674119942,0.6869415956735611,341,1840000,2.1375516593456267,230,970.04,1.0856097322702407,37.01,58.0,0.03166162910871208
21.9,0.6574871886514795,-0.01022442047324148,0.684506903886795,341,1848000,2.133611776828766,231,979.66,1.0936161345243454,37.56,58.0,0.033132133930921556
21.0,0.8893088309681745,-0.012599362726614344,0.5595453685522079,341,1856000,2.5106248235702515,232,977.1,1.091294521689415,39.45,58.10000000000001,0.046594720846042034
21.9,0.7402595436271119,-0.009211913931940216,0.6363062298297882,341,1864000,2.2897286760807036,233,1006.3,1.0657385915517807,41.05,61.0,0.036801642193458974
22.0,0.7914857039910614,-0.01657050374033133,0.6820864742994308,341,1872000,2.2744188487529753,234,1008.34,1.0739704406261443,40.75,60.10000000000001,0.035598865491338075
22.900000000000002,0.7581272461862909,-0.01378294024936622,0.7047327554225922,341,1880000,2.353133073449135,235,1001.71,1.0498372972011567,40.51,60.0,0.03966091419570148
21.9,0.7366227356834136,-0.012710851882002317,0.6617273253202438,341,1888000,2.2033852660655975,236,974.54,1.0561793220043183,39.23,58.10000000000001,0.03461237986106425
21.0,0.9432092180169787,-0.017666283249272965,0.6353100770711899,341,1896000,2.4898174452781676,237,967.44,1.015087415575981,38.87,58.10000000000001,0.045093949008733036
21.0,0.8233636426120161,-0.01578589928045403,0.6507044643163681,341,1904000,2.156602596640587,238,969.67,1.0538466346263886,38.82,58.10000000000001,0.03384806955233216
21.9,0.8689556038829855,-0.011778479510394391,0.6551667296886444,341,1912000,2.2980370438098907,239,978.64,1.0449330085515975,39.44,59.10000000000001,0.03789277941454202
22.900000000000002,0.9218776365500965,-0.011525136195705271,0.6670952546596527,341,1920000,2.110570099949837,240,983.0,1.0817218816280365,39.41,59.0,0.03254851284902543
21.9,1.0040212169580867,-0.015493922100286,0.6763767504692078,341,1928000,2.2507791233062746,241,983.53,1.088230848312378,39.81,60.0,0.03651701897848397
21.9,0.7367190809043939,-0.017098663262095214,0.6929709941148758,341,1936000,2.166241098046303,242,1001.35,1.0919710636138915,40.65,60.0,0.033134045628830794
21.9,0.6637903737632018,-0.014368707409121271,0.6750412076711655,340,1944000,2.1674959516525267,243,1006.81,1.1030558663606644,40.72,60.0,0.03306702187750488
21.0,0.6954124510093019,-0.011757024063845165,0.6988963156938552,340,1952000,2.137670679092407,244,1013.22,1.0498536098003388,39.37,60.0,0.03223474010359496
13.9,0.6853764744656097,-0.012185171851306222,0.4522742640972137,340,1960000,2.062875469326973,245,932.31,1.0866429111361504,35.58,60.0,0.03054587414022535
13.0,0.8300910366745862,-0.010273790133069269,0.6911066073179245,340,1968000,2.2874124884605407,246,915.35,1.0584679716825485,34.52,60.0,0.03682101332582533
13.0,0.766924819500236,-0.012140334573123255,0.6790017032623291,340,1976000,2.1689165949821474,247,919.72,1.035253649353981,34.65,59.10000000000001,0.03351040333975106
13.0,0.7441907552903583,-0.013566487194038928,0.6174870556592942,340,1984000,2.2332804012298584,248,929.46,1.0502925395965577,35.42,60.0,0.036467741872183976
13.0,0.6219565197033883,-0.013043753525707871,0.6885580998659134,340,1992000,2.1261836832761762,249,939.9,1.1006481450796128,35.98,60.0,0.03240105663891882
13.0,0.6659001725164387,-0.007175871753133833,0.6307679140567779,340,2000000,2.19026953458786,250,940.11,1.100643928050995,35.72,61.0,0.03635242096614093
13.0,0.726799492359948,-0.010499720754814916,0.6870214504003525,340,2008000,2.177528544664383,251,933.39,1.0819214206933976,35.42,60.10000000000001,0.034196496582590045
13.0,0.8077056569204779,-0.020240924193931278,0.6437765979766845,340,2016000,2.4276395833492277,252,937.14,1.0300959795713425,35.46,60.10000000000001,0.0418114816583693
13.0,0.6943860159012999,-0.009409364121238469,0.6460526478290558,340,2024000,2.241306085586548,253,929.19,1.0066641175746918,35.47,61.10000000000001,0.035641734218224884
13.0,0.7216193344844538,-0.007162953864753945,0.6956552809476853,340,2032000,2.205377242565155,254,925.06,1.0607332020998002,35.64,61.10000000000001,0.03533699965104461
13.0,0.6638211416554942,-0.014967279546544887,0.6650768864154816,340,2040000,2.274734146595001,255,913.43,1.0830128872394562,35.0,58.300000000000026,0.03689828280359506
13.0,0.7885816023418493,-0.017844310315558685,0.6324411308765412,340,2048000,2.4017565566301347,256,920.39,1.0716888093948365,36.4,61.0,0.04086849584244192
14.9,0.6845491716510747,-0.012431644172174856,0.683786535859108,340,2056000,2.1476191592216494,257,963.35,1.0557161575555802,38.86,61.10000000000001,0.032728632516227665
20.9,0.7528259325007214,-0.012532158133690246,0.6261251085996627,340,2064000,2.399061441421509,258,1012.91,1.0762458038330078,41.3,62.300000000000026,0.04025962697342038
22.900000000000002,0.6172728150592083,-0.006233675347175449,0.6668812847137451,340,2072000,2.118469006419182,259,1022.54,1.064087420105934,42.16,62.300000000000026,0.03202578738331795
23.0,0.8080428052310137,-0.01791156584164128,0.6740868276357651,340,2080000,2.333309644460678,260,1033.6,1.0418998903036119,42.78,66.10000000000001,0.040020820633508265
23.0,0.7887612352607593,-0.013589192295330576,0.6728471386432647,340,2088000,2.297950503230095,261,1032.11,1.0580734401941299,42.87,66.10000000000001,0.039113859850913285
23.9,0.6980746600297288,-0.011438991490576882,0.6476878362894058,340,2096000,2.1454877746105194,262,1035.6,1.0334376627206803,43.54,67.0,0.033489844342693684
24.9,0.7079714022689018,-0.014690334518090821,0.6584358453750611,340,2104000,2.125558071732521,263,1043.86,1.0511961960792542,44.47,67.0,0.0344842590065673
25.0,0.7666556821260561,-0.012234101754729635,0.6637512141466141,339,2112000,2.275410944223404,264,1048.61,1.0845202994346619,44.61,67.0,0.0373389236163348
25.0,0.6637090559843961,-0.013097609337419271,0.6883156895637512,339,2120000,2.205572600364685,265,1041.37,1.0977961701154708,44.73,67.0,0.034715185891836885
25.0,0.7546424210676829,-0.009336462331266376,0.6610485970973968,339,2128000,2.169821208715439,266,1036.87,1.0229508459568024,44.83,67.10000000000001,0.03417133093811572
25.0,0.7322420607044517,-0.014969950832310133,0.605737966299057,339,2136000,2.3187633508443835,267,1043.96,1.0186813485622406,45.31,68.30000000000003,0.04127173337154091
25.0,0.9427313072530619,-0.019912424345966427,0.6022914946079254,339,2144000,2.4626669764518736,268,1059.56,1.0595476430654527,47.6,71.40000000000003,0.05867761867120862
25.0,0.723050788162331,-0.026027679895050823,0.7001725441217422,339,2152000,2.294664807319641,269,1079.61,1.073276429772377,48.28,72.20000000000002,0.03772144112735987
25.0,0.8150520045456118,-0.014942548118997366,0.660848017334938,339,2160000,2.214955534338951,270,1066.97,1.0704176259040832,47.6,71.10000000000001,0.035240555233322084
24.9,0.714518131850273,-0.00943900368816685,0.6944458395242691,339,2168000,2.1385957860946654,271,1060.09,1.0770307767391205,46.97,71.10000000000001,0.033135720873251555
24.9,0.6434115525780247,-0.010174153618281707,0.7012105470895768,339,2176000,2.1027356398105623,272,1066.08,1.089446133375168,47.48,72.20000000000002,0.03241102870088071
23.9,0.6861822173556438,-0.008072379939840175,0.6875895857810974,339,2184000,2.1570012283325197,273,1062.11,1.0824982702732087,46.89,71.10000000000001,0.033616028800606726
10.0,1.8093030994353927,-0.021692824171623215,0.21786946296691895,339,2192000,2.7723666822910307,274,919.34,0.9505257476866246,39.15,68.30000000000003,0.12804560549091548
10.0,0.7327041303045917,-0.009326683819272147,0.6716784411668777,339,2200000,2.191190359592438,275,900.5,1.0693834388256074,38.23,68.0,0.033871005894616245
10.0,0.7267483173029793,-0.007151009881199571,0.6920500159263611,339,2208000,2.1263297027349473,276,909.62,1.0658522981405258,38.54,68.0,0.03385100027080625
10.0,0.71654377640137,-0.017052209510002286,0.7150664836168289,339,2216000,2.0619772881269456,277,909.8,1.0873455810546875,38.73,68.0,0.03220278522465378
10.0,0.682105423659979,-0.014966559619060717,0.6997589135169983,339,2224000,2.255681084394455,278,906.93,1.0765211796760559,38.05,64.20000000000002,0.03780056864023209
10.0,0.6630147481597397,-0.016505931140854954,0.7178457623720169,339,2232000,2.1763657546043396,279,896.33,1.0724418085813523,36.24,63.10000000000001,0.035182334408164026
