frames,P09:episode_rewards,fps,policy_entropy,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,value_loss,episode_length,advantage_norm,explained_variance,policy_loss
8360000,4.0,534,1.385985060930252,1.36,1045,0.0,0.00904550641581362,0.0001164747288947865,181.5,0.06714245524257421,-0.260557051897049,-2.696666371775791e-05
8368000,4.0,534,1.3861199033260345,1.29,1046,0.0,0.01655165569745737,0.00021214853930757728,178.47,0.10998900198377669,-0.5590253132581711,-0.00011315728319459595
8376000,3.1000000000000085,534,1.3860677456855774,1.19,1047,0.0,0.013080394195353739,0.0001019121100330267,173.73,0.08849018263630569,-3.467238240838051,0.0001602926129999105
8384000,3.0,534,1.3861434304714202,1.06,1048,0.0,0.017423487604388374,0.00029860921343839665,168.56,0.11542522224131972,-0.7354023867845535,3.1866105564404278e-06
8392000,3.0,534,1.3861210858821869,1.16,1049,0.0,0.014156160399153494,9.242908545218143e-05,172.37,0.08361439707688988,-0.8234996002912521,-9.470103675994323e-05
8400000,3.0,535,1.3860264098644257,1.14,1050,0.0,0.014889707261439386,0.00016158082227633487,173.07,0.09384604976978153,-0.14968092918395995,-0.0001378026659222087
8408000,3.0,535,1.3860408389568328,1.18,1051,0.0,0.013010487811553601,9.247354582214484e-05,175.53,0.07831385868601501,-0.10873426914215088,0.00010575838165095774
8416000,3.0,535,1.3859805822372437,1.29,1052,0.0,0.021650251600031645,0.0004875165344742527,178.98,0.14660919001325964,0.1647884154319763,1.4558164912159554e-05
8424000,4.0,535,1.3857420921325683,1.4,1053,0.0,0.014415466273506263,0.00017941148392850437,180.49,0.10130614939145743,-1.6308344435691833,-0.0003512423007578036
8432000,4.0,535,1.3857698488235473,1.68,1054,0.0,0.019443130040657005,0.00021096012153549282,192.15,0.12847868510521948,-3.181441215276718,0.0001056209532248431
8440000,3.1000000000000085,536,1.385890281200409,1.45,1055,0.0,0.015653176180743973,0.00024711990531670834,184.98,0.11160602467134595,-0.19530177354812622,0.00015936491239699536
8448000,3.0,536,1.3859712994098663,1.26,1056,0.0,0.018140329455228168,0.00022810030167761398,176.81,0.12666765198111535,-10.552281216979027,0.00013140322436811403
8456000,3.0,536,1.3861162173748016,1.28,1057,0.0,0.01579930739586107,0.000291463203134299,175.86,0.11235904184170067,-2.172488042116165,-8.871197715052403e-06
8464000,3.0,536,1.3860482597351074,1.25,1058,0.0,0.017479249689403172,0.00033418829256419256,174.26,0.12585226791445167,-2.6342095983028413,-0.00015102646848390576
8472000,3.0,536,1.3858594179153443,1.42,1059,0.0,0.016628993986857618,0.00016247103933210384,181.42,0.11139989433810114,0.6750618445873261,-7.064112582156667e-05
8480000,3.0,536,1.3857245326042176,1.57,1060,0.0,0.017534448824429182,0.0002705398641191437,189.28,0.1181494445959106,-1.4485355448722839,-8.37925736050238e-06
8488000,3.1000000000000085,536,1.3845529460906982,1.39,1061,0.0,0.01883647343105356,0.000603795723839653,180.56,0.15830288774333895,-1.1655558651685716,-9.259787249902729e-05
8496000,3.1000000000000085,537,1.38568430185318,1.25,1062,0.0,0.011410897046419876,0.00011339540968918982,173.58,0.07771182045806199,-2.606356657743454,9.69621891817951e-05
8504000,3.0,537,1.3861603116989136,1.22,1063,0.0,0.018907782950910546,0.00024918577034583223,174.64,0.11946394917089492,-48.92383962571621,0.00026300212157366333
8512000,3.1000000000000085,537,1.3861079072952271,1.26,1064,0.0,0.016749313696392258,0.00020370464585596439,175.66,0.1105183039419353,-0.08803024888038635,-8.915144935599529e-05
8520000,3.0,537,1.3860996186733245,1.07,1065,0.0,0.010645941362161,6.426941902986982e-05,169.22,0.06720475140027701,0.15034573197364806,2.1317177383934905e-05
8528000,3.0,537,1.3861200416088104,1.24,1066,0.0,0.018069766617544794,0.00018208636670124178,177.06,0.11436918288469315,0.7592583876848221,-4.700400233559776e-05
8536000,3.0,537,1.3861004376411439,1.3,1067,0.0,0.011936151481651495,5.956080881105663e-05,179.98,0.07008762180805206,0.013909308314323425,-1.7802631737140474e-05
8544000,3.0,538,1.3861433529853822,1.2,1068,0.0,0.01636560371888461,7.80581434190708e-05,176.53,0.08914648624137043,-0.6238371169567108,9.125417236646171e-06
8552000,3.0,538,1.3861636316776276,1.17,1069,0.0,0.01184446518058992,4.039324903601482e-05,175.16,0.06491734191775322,-3.2200380128622057,1.993353871512227e-05
8560000,2.1000000000000085,538,1.3860652840137482,1.06,1070,0.0,0.014559070694880999,0.00011224497989957171,169.06,0.08972844291012734,0.29923032522201537,-1.0388661939941812e-05
8568000,3.0,538,1.3860485398769378,1.17,1071,0.0,0.014850594454890516,8.60619282798325e-05,173.37,0.08341711631976068,-0.15443054914474488,4.738153347716434e-05
8576000,4.0,538,1.3856790852546692,1.28,1072,0.0,0.01616028616971914,0.00016451884611228706,180.84,0.10218704880215228,0.7194375121593475,-7.954903037898475e-05
8584000,4.0,538,1.3861761498451233,1.47,1073,0.0,0.014722758009967436,0.00016032745208349297,188.47,0.09284066488966346,0.24077268362045287,0.00013289852751768193
8592000,4.0,539,1.3861117577552795,1.72,1074,0.0,0.022721590010114,0.00044681018391543145,196.74,0.15061297971289606,-22.264540219306944,3.5028169259021524e-06
8600000,4.0,539,1.3861845862865447,1.63,1075,0.0,0.011432912711760697,0.0001348497761443923,191.8,0.08221275200136006,0.39905467092990876,4.7543553810101004e-05
8608000,3.0,539,1.3861090898513795,1.35,1076,0.0,0.009872525260700092,0.00010981852525560499,180.7,0.07143234624527395,-1.0399413019418717,-0.00012789973103622288
8616000,3.0,539,1.386014335155487,1.36,1077,0.0,0.014630810697460011,0.00021278862634517283,181.92,0.10204714179039001,0.53715895652771,5.5614997345401205e-05
8624000,4.0,539,1.3860038208961487,1.72,1078,0.0,0.018683188859221527,0.00026354922349696607,194.04,0.12623123578727247,-155.44030099928378,-0.00015225734718114835
8632000,4.0,539,1.38612327337265,1.67,1079,0.0,0.012980541143805249,7.3470584268307e-05,193.08,0.08020965534262359,-0.008094350099563599,0.00023835890942336846
8640000,3.1000000000000085,540,1.386167093515396,1.34,1080,0.0,0.017451806889038496,0.0001509257627185434,179.86,0.10979556698352098,-0.6068094122409821,-8.713802597412723e-05
8648000,4.0,540,1.3860807287693024,1.49,1081,0.0,0.017645298207067152,0.00027302187127048683,185.78,0.11175139608327299,-0.1185605663061142,7.960431129959033e-05
8656000,4.0,540,1.3860453057289124,1.53,1082,0.0,0.017191675354573655,0.00020525136112496513,189.22,0.11612375511787831,-3.2369167053699495,4.50646472745575e-05
8664000,4.0,540,1.3858962202072143,1.41,1083,0.0,0.01628862758131545,0.00019255718396379962,182.71,0.11745090013369917,-0.5127264249324799,-9.111211238632677e-05
8672000,3.1000000000000085,540,1.3860873413085937,1.19,1084,0.0,0.010940528724857046,4.504464315232326e-05,174.52,0.06505881065502762,-1.0254445016384124,2.214607873611385e-05
8680000,3.0,540,1.3858551812171935,1.26,1085,0.0,0.015380651124262146,0.00021957779551541988,176.43,0.1034738252684474,0.07623185038566589,-3.0651413107989353e-05
8688000,3.0,541,1.3860652840137482,1.29,1086,0.0,0.011780483675712786,6.298254148617843e-05,176.62,0.07151165484916419,-3.0134332048892976,2.0010046137031166e-05
8696000,4.0,541,1.386146672964096,1.33,1087,0.0,0.015442294105309742,0.00011686445211523732,183.1,0.09653075325302779,-1.0860329633951187,-7.661744979486684e-05
8704000,4.0,541,1.3861412930488586,1.52,1088,0.0,0.015751880551205043,0.00014750053047805523,189.96,0.09486122529022395,-0.04234081447124481,3.758821767405607e-06
8712000,3.1000000000000085,541,1.3859879887104034,1.43,1089,0.0,0.0118471904105472,0.00010973810472250989,184.71,0.07425144212320448,-1.3551665753126145,6.542555539635231e-05
8720000,3.1000000000000085,541,1.3860603058338166,1.45,1090,0.0,0.013610344867127538,0.0001259091040981275,187.36,0.08857983611524105,-0.04089688181877136,-3.715582804488804e-05
8728000,4.0,541,1.386202392578125,1.42,1091,0.0,0.011596759811424197,5.455771888080108e-05,185.31,0.06959208063781261,0.28097163438796996,-2.8152983941254204e-06
8736000,3.1000000000000085,542,1.3861488211154938,1.33,1092,0.0,0.019349565581595243,0.0002200643786386536,180.25,0.11742818647995591,-0.4889822244644165,5.457365270558512e-05
8744000,4.0,542,1.386122454404831,1.26,1093,0.0,0.014080119504178014,0.00026507590432231607,176.42,0.11110532383900136,-1.1266204780340194,-4.098205528862309e-05
8752000,4.0,542,1.3858730506896972,1.52,1094,0.0,0.01840999114908396,0.0001860044046185294,186.76,0.11770854995585978,0.2632414644956589,1.047929108608514e-06
8760000,4.0,542,1.3860160684585572,1.53,1095,0.0,0.013364719443453963,0.00011508250165377376,187.17,0.08187012074515224,-0.8333186286687851,8.518435206497088e-05
8768000,3.0,542,1.3857329642772676,1.34,1096,0.0,0.01649644538606762,0.0003435228180580907,179.99,0.11475447899196296,-1.595231632590294,0.00018261521157910465
8776000,3.1000000000000085,542,1.3858562445640563,1.25,1097,0.0,0.013178873414304767,0.00013582505068939098,177.62,0.09101667228154837,0.30364368975162503,-7.536028593676746e-05
8784000,3.1000000000000085,543,1.386015511751175,1.27,1098,0.0,0.016074350264081057,0.00022089428345736906,178.14,0.10526821037754416,-2.644662810564041,-0.00010898081156483385
8792000,3.0,543,1.3860095715522767,1.08,1099,0.0,0.010796503743648407,5.737260466460725e-05,170.99,0.06674516451079399,-1.0396680277585983,3.3176254746649647e-05
8800000,3.0,543,1.386135013103485,1.02,1100,0.0,0.020695075276999368,0.00037735767239951203,167.63,0.12792798430658878,-0.44744894206523894,-0.00010516704260226107
8808000,3.0,543,1.3860336363315582,1.16,1101,0.0,0.015447431912706993,0.00021423668596071366,172.92,0.11730590793304145,-2.6396461099386217,-3.816322721831966e-05
8816000,4.0,543,1.3854760897159577,1.45,1102,0.0,0.017535015371827955,0.0002731869977418455,185.89,0.11953238614834845,-151.84432348072528,-4.143048208788968e-06
8824000,3.0,543,1.3861346423625946,1.34,1103,0.0,0.01274036933203604,8.084671479991811e-05,181.34,0.08158512235619128,0.5605740028619767,-2.622705251269508e-06
8832000,3.0,543,1.3861942100524902,1.25,1104,0.0,0.012514721838493044,5.028369467993343e-05,177.48,0.07101234178058803,-0.38756698846817017,-3.64422381244367e-05
8840000,3.0,544,1.3860998058319092,1.22,1105,0.0,0.012676728157005435,4.437592625208708e-05,176.45,0.06595469132065773,0.34973819375038145,9.375806403113529e-05
8848000,3.0,544,1.3862233531475068,1.06,1106,0.0,0.012121372585036776,8.940487389907049e-05,169.65,0.07125816640909761,-0.32135044991970063,1.7378732227371074e-05
8856000,3.0,544,1.3861360454559326,1.13,1107,0.0,0.019853274248646805,0.0001454108222628747,172.05,0.11054962810128927,0.4209247446060181,-8.14043229456729e-05
8864000,4.0,544,1.3856188452243805,1.42,1108,0.0,0.015204619461179488,0.0002000727637835098,183.54,0.10404386117123067,-1.6054521960020065,-1.3714973974856547e-05
8872000,3.0,544,1.3860409593582153,1.3,1109,0.0,0.013770232331328678,6.264463359229921e-05,180.03,0.0762102290429175,0.5001368802785874,0.00010209503359874361
8880000,3.0,544,1.3861711752414703,1.22,1110,0.0,0.014602651236122744,7.356378172460154e-05,177.96,0.07827009505592286,0.48570079386234283,-0.00012584809774125462
8888000,4.0,545,1.3861034715175629,1.43,1111,0.0,0.013342962495104214,0.00014045733256907056,186.46,0.08954415725078434,-0.4643851399421692,3.673702705782489e-05
8896000,3.0,545,1.3861758399009705,1.27,1112,0.0,0.012557970709394722,6.060231387266413e-05,180.04,0.06876159182749689,-0.14445036113262177,-6.356966783641837e-05
8904000,4.0,545,1.3861458504199982,1.34,1113,0.0,0.01996271927307736,0.0003338103055313013,181.73,0.13823169865645468,-46.82784123003483,-2.124971739249304e-05
8912000,3.0,545,1.3861937737464904,1.44,1114,0.0,0.008371372305999098,4.112073556967743e-05,183.71,0.06071268990635872,-0.1657528579235077,-3.58620380575303e-05
8920000,3.0,545,1.3861340284347534,1.3,1115,0.0,0.013756954611553372,6.219183673238149e-05,177.94,0.07697858794592322,0.002348741292953491,-4.120743076782674e-05
8928000,4.0,545,1.3858567345142365,1.44,1116,0.0,0.013180476509817842,0.0001747759000218707,183.79,0.09745361262001097,0.01726452112197876,5.625229471661442e-05
8936000,3.0,546,1.3861561107635498,1.33,1117,0.0,0.014465738864672322,0.00010603571744468355,181.31,0.08568733708932996,-0.8693990540504456,4.171453692833893e-05
8944000,3.0,546,1.38605571269989,1.15,1118,0.0,0.014088339946554609,0.0001894191606641016,174.74,0.08856235329993069,-0.9572578543424606,-0.00012984574787878957
8952000,3.0,546,1.3859711003303528,1.16,1119,0.0,0.01894573878371265,0.0002373362244418331,174.32,0.1320985200908035,-0.16827207267284394,2.814142055285629e-05
8960000,3.0,546,1.3860519659519195,1.34,1120,0.0,0.016189812539527247,9.239763781579313e-05,182.27,0.09654163939878345,0.29041977047920225,3.816679238298093e-05
8968000,3.1000000000000085,546,1.3860952472686767,1.76,1121,0.0,0.01830758783404449,0.00024996262402737557,199.16,0.12433139991946518,-0.7156715542078018,-1.743383461871417e-05
8976000,3.0,546,1.3859564900398254,1.45,1122,0.0,0.014481218624022433,0.0001274125815939442,185.79,0.09091941209509968,-1.1357320690155028,5.77792814510758e-05
8984000,3.0,547,1.3859647607803345,1.3,1123,0.0,0.013848674895292581,0.00010456203990599988,180.16,0.08892480705864728,0.05450468897819519,8.653595337818842e-05
8992000,3.0,547,1.3862126898765563,1.35,1124,0.0,0.014721593460497975,0.0001609030379086107,181.29,0.0855358111206442,0.3488119435310364,-1.124099813750945e-05
9000000,4.0,547,1.3861809051036835,1.4,1125,0.0,0.012084653245669373,0.00011830232220745529,182.54,0.0823697969969362,0.21775613486766815,4.979968626116715e-05
9008000,4.0,547,1.3860489118099213,1.62,1126,0.0,0.01727472717856798,0.00019892554340287917,191.79,0.11662244394421578,-0.22991768896579742,-7.255734824866522e-05
9016000,4.0,547,1.3860641169548034,1.57,1127,0.0,0.017378577390033456,0.00037101195296315834,189.93,0.1281551918014884,-4.080870574116707,0.0001259106959332712
9024000,3.0,547,1.3861334431171417,1.37,1128,0.0,0.01061152260335116,5.120322959612622e-05,181.02,0.07021268613636494,-2.7470485550165176,-2.610157795061241e-05
9032000,3.0,547,1.386097639799118,1.32,1129,0.0,0.016082796264577103,9.842623317240395e-05,181.27,0.09534641112200916,-0.0886284041404724,-4.010244920209516e-05
9040000,4.0,548,1.3861626398563385,1.41,1130,0.0,0.01831743225980127,0.00018355642848518982,185.96,0.1082135687302798,0.3959700554609299,2.972612506709993e-05
9048000,4.0,548,1.3859265100955964,1.38,1131,0.0,0.013223552797067018,0.0001020028731545608,184.33,0.09055550870485604,-0.1819193184375763,8.677880321556586e-05
9056000,3.0,548,1.3860922825336457,1.33,1132,0.0,0.0157805891739651,0.00010241587951668407,181.86,0.09413731071632356,0.29894921779632566,-5.56506097473175e-05
9064000,4.0,548,1.386111195087433,1.46,1133,0.0,0.021476034038074045,0.00029937004513413967,187.71,0.13205398541409522,-0.6350557869672775,8.020700145607407e-05
9072000,4.0,548,1.3860278630256653,1.37,1134,0.0,0.015654116308558508,0.00020046535458277505,182.31,0.11214461787603795,0.5749192714691163,-5.542252092709532e-05
9080000,3.1000000000000085,548,1.3861619448661804,1.42,1135,0.0,0.016022544035885898,0.0001510086192502058,184.5,0.10690721407532693,-1.1590649366378785,0.00021377084442065098
9088000,3.0,549,1.3861470520496368,1.33,1136,0.0,0.01311980023947877,0.00017027942867940736,180.99,0.09160791504662484,-0.38355770349502566,-8.302150639792671e-05
9096000,3.0,549,1.3858073723316193,1.19,1137,0.0,0.00967931732293879,0.00013183410954070496,174.7,0.07022006453946233,0.49298528432846067,1.6871540719876065e-05
9104000,3.0,549,1.3859661495685578,1.23,1138,0.0,0.026130377960052832,0.000590621920864578,173.87,0.17350690689869225,-86.6533093303442,-3.93860436452087e-05
9112000,4.0,549,1.3861353302001953,1.44,1139,0.0,0.012623919355481135,0.00020954173306733992,183.64,0.09507570745423437,0.23573017120361328,3.0847188827465286e-06
9120000,4.0,549,1.3860191369056702,1.44,1140,0.0,0.016753237363033958,0.00023137267540391805,185.5,0.11519593676552177,0.3103300774097443,-4.8833791697688864e-05
9128000,4.0,549,1.386139039993286,1.38,1141,0.0,0.012894854731722352,9.310330842495773e-05,183.36,0.08275373471900821,-1.2662579345703124,1.7489808624304714e-05
9136000,4.0,549,1.386101826429367,1.41,1142,0.0,0.01577601841524841,9.210062199727532e-05,186.54,0.08717888479586691,-2.4269985711574553,-4.724084239569493e-05
9144000,4.0,550,1.3857129037380218,1.47,1143,0.0,0.014838976590403483,0.00012130104052829438,187.85,0.09356193892657756,0.1666672086715698,3.2866299952729606e-05
9152000,4.0,550,1.3859599030017853,1.57,1144,0.0,0.017695860857980222,0.00010909253600630109,191.22,0.09893303401768208,0.18150802791118623,-8.83857974258717e-06
9160000,3.0,550,1.3861299574375152,1.25,1145,0.0,0.013123804418378307,0.0001498905631630265,177.73,0.0834241721406579,-0.9683048242330551,1.2998847984135864e-05
9168000,3.0,550,1.386043254137039,1.07,1146,0.0,0.009621059262044408,3.957814004820648e-05,170.07,0.058817888712510466,-16.323658803105353,5.222090549068526e-06
9176000,3.0,550,1.3856013739109039,1.19,1147,0.0,0.017882809649037212,0.00015632702095672358,175.48,0.10790039587765932,0.6603495121002197,1.7976321914829895e-05
9184000,3.0,550,1.3860664367675781,1.28,1148,0.0,0.012116849433827286,8.586865333057859e-05,178.39,0.07944735764060169,-0.4163959127664566,2.373771716520423e-05
9192000,3.0,551,1.3861668038368224,1.31,1149,0.0,0.01413581603405612,0.0001300121856353087,178.7,0.08949777951929719,0.1295049375295639,6.975898555538152e-05
9200000,4.0,551,1.3860452616214751,1.48,1150,0.0,0.015107163193904318,0.00013767010873380058,184.94,0.08799808758310973,0.3551891040802002,-7.146787487727124e-05
9208000,4.0,551,1.3861373937129975,1.56,1151,0.0,0.014198994921392996,0.00029334365863860514,186.82,0.09792033509351313,-3.0636415797472,0.00013997583891978138
9216000,4.0,551,1.386022197008133,1.5,1152,0.0,0.01562094556412249,0.00025596382493574764,186.03,0.1111737197637558,0.25891934216022494,-7.643855755304685e-05
9224000,4.0,551,1.3860754096508026,1.32,1153,0.0,0.013816809923360625,0.00014051762686250412,182.48,0.09998110378626734,-0.26061225950717926,-0.00010114135289768456
9232000,3.0,551,1.386119304895401,1.18,1154,0.0,0.014364656428587063,9.740701883174551e-05,175.99,0.08735386072658002,-0.7823987084627152,9.268946392694488e-05
9240000,3.0,551,1.3857806742191314,1.37,1155,0.0,0.023790424502200137,0.00046603658825119967,181.83,0.17075056272558867,-1.3243589681386947,3.7274382484611125e-05
9248000,3.0,552,1.3860413038730621,1.38,1156,0.0,0.011276842522491705,0.00011325991327424844,180.77,0.0830539567861706,-1.9033136934041976,5.134806769092393e-05
9256000,3.0,552,1.3860662245750428,1.08,1157,0.0,0.009661573407192673,3.573365027108366e-05,169.84,0.05757868767250329,-0.9019572764635087,-2.2571207518922166e-05
9264000,3.0,552,1.3861712658405303,1.12,1158,0.0,0.01452601208424584,6.124328933083235e-05,173.95,0.07924139019101858,0.0638810157775879,-5.8091310565941965e-05
9272000,3.0,552,1.3861566281318665,1.24,1159,0.0,0.015025585111923088,0.00012397089335337342,177.19,0.08862052111886441,0.4959666109085083,2.3284613307623657e-05
9280000,3.0,552,1.3859813380241395,1.35,1160,0.0,0.016197895235406566,0.000242752692086583,180.78,0.11790918492712081,0.18615057587623596,-2.9437803941618768e-05
9288000,3.1000000000000085,552,1.38612318277359,1.42,1161,0.0,0.013359730513424747,0.00012017168929730815,183.8,0.08454331422690302,-3.7193215131759643,8.512654987498536e-05
9296000,3.0,552,1.3861171317100525,1.35,1162,0.0,0.015801411479669843,0.00019802236096580828,180.95,0.10218316055368631,0.06528646826744079,-4.1455187692918115e-05
9304000,3.1000000000000085,553,1.386065299510956,1.43,1163,0.0,0.013653781064221207,0.0001291965678598217,183.62,0.09057302398607135,-0.4831239247322083,-5.5776124499971045e-05
9312000,4.0,553,1.3861132407188415,1.5,1164,0.0,0.012305056582233787,6.014470074546807e-05,188.18,0.06908900893293321,-0.006574081778526306,3.292994460935006e-05
9320000,3.0,553,1.3860710334777833,1.32,1165,0.0,0.013110478042709388,5.852879532895372e-05,182.14,0.07142350460402667,0.33757384955883024,-2.1955362899461762e-05
9328000,3.0,553,1.386117352247238,1.34,1166,0.0,0.016139694546697413,0.0002685162561749621,181.63,0.11621719080023468,0.19150388836860657,0.00015975774609614746
9336000,4.0,553,1.3859048914909362,1.66,1167,0.0,0.018250980839664938,0.00025888380269861955,194.37,0.1252071720175445,0.17680699348449708,-5.7213559921365235e-06
9344000,4.0,553,1.3859085655212402,1.55,1168,0.0,0.015382995509168697,0.0001837893930547807,189.38,0.10203731523826719,-0.3237274676561356,6.92954495025333e-05
9352000,4.0,554,1.3860120582580566,1.39,1169,0.0,0.012332814490029844,9.986942222411699e-05,182.86,0.07866593305021524,-1.081877465248108,-8.710486741620116e-05
9360000,3.0,554,1.3860872602462768,1.28,1170,0.0,0.014221020350450024,0.00012633152669593527,178.02,0.08528817371465265,-0.17399132370948792,-0.00016748413036111743
9368000,3.0,554,1.3858097863197327,1.37,1171,0.0,0.013817836504356982,9.991529851745896e-05,182.61,0.09013466847594827,-0.2604605859518051,0.0001504180441770586
9376000,3.0,554,1.3858251905441283,1.53,1172,0.0,0.01608185204278353,0.00022008361688904187,190.2,0.10917441369965672,-1.2245219504833222,-0.00015691409909777577
9384000,3.0,554,1.3860513496398925,1.4,1173,0.0,0.0154036428894386,0.0001324820027076612,184.87,0.08979133626446129,-1.0005109864473343,-8.030208164200303e-08
9392000,4.0,554,1.3861374294757842,1.57,1174,0.0,0.015767818274427407,0.00010545046470838314,192.04,0.09368225204758346,-0.029819149374961853,0.00021188427866036363
9400000,4.0,554,1.386175538301468,1.5,1175,0.0,0.015026697684822161,8.428554833017187e-05,189.57,0.09134190001524985,-0.8954993724822998,-0.00012406786754581844
9408000,4.0,555,1.3860571777820587,1.36,1176,0.0,0.02231135353700762,0.0004301000253914822,180.63,0.14378230776637793,-5.910349633097649,2.2154569578560767e-05
9416000,3.0,555,1.386182519197464,1.23,1177,0.0,0.013222494036906254,0.00012696742277626072,175.14,0.08625823881477118,-2.566875653862953,4.399801101499179e-05
9424000,3.0,555,1.386184924840927,1.18,1178,0.0,0.01066445862091203,0.00011840673684105241,174.73,0.07768539476208389,-0.05037020325660706,-2.015797512285644e-05
9432000,4.0,555,1.385754976272583,1.59,1179,0.0,0.023980641660968152,0.00044329106667305494,188.95,0.1579885216150433,0.1793274986743927,3.889546806021826e-05
9440000,4.0,555,1.3860978198051452,1.6,1180,0.0,0.016351846684711766,0.0002637716302450599,190.87,0.11510247776284814,-2.8431846356391905,-0.00012214041544211796
9448000,4.0,555,1.3856753349304198,1.59,1181,0.0,0.01728901666567765,0.0002312608822887796,190.19,0.11595336591359227,-0.03410027027130127,0.0001352214929283946
9456000,4.0,556,1.3861013329029084,1.65,1182,0.0,0.01573464413444278,0.00026093573196760643,191.36,0.10206808240618556,0.6342180490493774,-0.00016578984654188388
9464000,4.0,556,1.385092339515686,1.67,1183,0.0,0.01568157441316188,0.00022242089018959633,195.42,0.10705153136514127,-0.7328343898057937,0.0001642770664057025
9472000,4.0,556,1.3857294631004333,1.49,1184,0.0,0.013923686380494711,9.666869763805153e-05,188.15,0.09568415878340603,-2.093454197049141,4.283254715119256e-05
9480000,3.0,556,1.3860223746299745,1.33,1185,0.0,0.017293868600187792,0.0002577375123945558,179.45,0.11358747994527221,-1.0185800343751907,-0.00010093668435729342
9488000,4.0,556,1.3859248220920564,1.5,1186,0.0,0.01915602436499242,0.000246705336744526,186.42,0.13328717950731517,-1.4151493644714355,0.00015284260342014023
9496000,3.0,556,1.3861088263988495,1.46,1187,0.0,0.013203419098532959,0.00013320418658906873,186.4,0.08613249043934047,-0.44476149559020994,-5.6818497578206005e-05
9504000,3.1000000000000085,556,1.3860820162296295,1.48,1188,0.0,0.01700126345529752,8.913937966724461e-05,186.27,0.09664559569209814,0.7288085639476776,-7.435514095050167e-05
9512000,4.0,557,1.3860738229751588,1.46,1189,0.0,0.013892563365423825,0.00013896377695914451,184.94,0.08489673605188727,0.02304713726043701,5.9431851186673155e-05
9520000,4.0,557,1.3861240231990815,1.55,1190,0.0,0.01975567581619751,0.00020704186033640326,188.59,0.1278890031389892,0.2580849123001099,9.263152911444195e-05
9528000,4.0,557,1.3859827506542206,1.74,1191,0.0,0.017774705160536742,0.00028132251564159103,198.67,0.12858014480210841,0.30962992668151856,0.0003632758231469779
9536000,4.0,557,1.38579651594162,1.74,1192,0.0,0.013371001110943003,0.000146134101747748,196.59,0.09457522427663206,0.351384671330452,-0.00023926089226733894
9544000,4.0,557,1.3860212218761445,1.65,1193,0.0,0.015918601008296757,0.00022263455387303566,191.19,0.10769330443814397,-0.2852428895235062,-0.00019069388359639562
9552000,4.0,557,1.3860156154632568,1.39,1194,0.0,0.014690282916144127,0.00019360914416608922,183.08,0.09598812645068393,-0.5363424748182297,6.837985794163614e-05
9560000,3.0,557,1.3861554050445557,1.23,1195,0.0,0.01232699158115694,0.00011671555554201518,177.19,0.08154800183605403,0.21153887510299682,-3.99921512871515e-05
9568000,3.0,558,1.3860306310653687,1.35,1196,0.0,0.016726988064978587,0.00027308223223656116,180.59,0.1166257641930133,-32.386147153377536,-2.545820112572983e-05
9576000,4.0,558,1.3861981225013733,1.36,1197,0.0,0.012736739905094274,0.00012858933214403124,181.31,0.08564780128654093,-0.17332039415836334,6.104441454226616e-05
9584000,3.0,558,1.3861855864524841,0.97,1198,0.0,0.008982781377920718,3.716971742477426e-05,165.36,0.05837556533515453,-1.5588355255126953,-1.4334563456941395e-05
9592000,3.0,558,1.3861907482147218,1.25,1199,0.0,0.01715325956056329,9.135966852426236e-05,178.55,0.09602390171959996,-3.329113118648529,2.8679402075795223e-05
9600000,4.0,558,1.3861084485054016,1.69,1200,0.0,0.020789862291549666,0.0003680945684033077,193.41,0.1300226500350982,0.21410607516765595,5.3309626218833726e-05
9608000,3.0,558,1.3861623895168305,1.39,1201,0.0,0.009440322733085654,0.0001346797535472888,180.46,0.07603643839247524,-0.37435921728610994,-2.1423537973532802e-05
9616000,3.0,558,1.3861978018283845,1.09,1202,0.0,0.008266249488668758,1.7640248048991226e-05,170.3,0.04338725896086544,-1.2897507750988007,3.474847022062022e-05
9624000,3.0,559,1.3859772992134094,1.17,1203,0.0,0.021746048645486796,0.0004097940678650502,172.51,0.1405685525853187,-64.43899943172931,0.00013780675932139274
9632000,3.0,559,1.3860364985466003,1.26,1204,0.0,0.008575849558769479,4.4512411075317005e-05,176.4,0.061339219827204944,-1.1120326006412506,2.3048776674841066e-05
9640000,3.1000000000000085,559,1.3857759869098663,1.43,1205,0.0,0.01929164154449834,0.00017501512650028417,185.04,0.11330890894867479,-0.5245473432540894,-6.041846892912872e-05
9648000,3.0,559,1.3859863352775574,1.43,1206,0.0,0.014766616817530245,0.00023910194757917225,184.51,0.10504118046257645,-0.8708168339729309,4.322970870816789e-05
9656000,3.0,559,1.3859651434421538,1.22,1207,0.0,0.011234699483232103,5.052108388923671e-05,175.86,0.06823164579924196,-2.4799502730369567,-3.716321665706346e-05
9664000,3.0,559,1.3859924983978271,1.22,1208,0.0,0.015733197624283393,0.00019946258950426454,176.5,0.09538283911533654,0.5235626536607743,1.3573326505138539e-05
9672000,3.0,559,1.3861857318878175,1.15,1209,0.0,0.010861813134863412,4.0063984714322486e-05,173.73,0.061274286340922114,0.4058979505300522,-6.882615295580763e-05
9680000,3.0,560,1.3858484292030335,1.12,1210,0.0,0.013907099683087397,0.0001643269492731747,171.93,0.09333375532180072,-0.26774786949157714,7.012017758825095e-05
