episode_length,P09:episode_rewards,value_loss,P01:episode_rewards,epoch_idx,policy_loss,explained_variance,frames,fps,grad_norm,policy_entropy,PMM:episode_rewards,advantage_norm
176.23,3.0,0.012593930890757292,0.0,1023,0.00032709385151974857,-2.9802322387695314e-09,8184000,400,0.13944464404915682,1.3818402445316316,1.19,1.1442511646822096
181.61,3.1000000000000085,0.014352248303011947,0.0,1024,0.0011342841782607139,-2.0861625671386717e-08,8192000,400,0.14748921903166606,1.3772879314422608,1.34,1.2661656070128082
180.37,4.0,0.014293231696356087,0.0,1025,-0.0006493818713352084,-3.695487976074219e-08,8200000,400,0.14458152903138793,1.3806672942638398,1.32,1.2729551277309656
188.4,4.0,0.01244678756275789,0.0,1026,4.714756971225142e-05,2.741813659667969e-08,8208000,401,0.13546984826061031,1.3853188610076905,1.48,1.1196407041698695
179.66,4.0,0.013047081981258089,0.0,1027,0.0018631808122154326,-2.9802322387695314e-09,8216000,401,0.14011141832253693,1.3826063120365142,1.26,1.144026667252183
177.69,3.0,0.013074009576885147,0.0,1028,-0.0015150328911840915,-3.7550926208496094e-08,8224000,401,0.14231847050826993,1.3856911528110505,1.24,1.1740580986440181
183.53,3.1000000000000085,0.012422933858761098,0.0,1029,0.0017568705722806044,-1.3709068298339844e-08,8232000,401,0.11952911427580197,1.3841938745975495,1.4,1.1534294409118593
176.21,3.0,0.012218547068841871,0.0,1030,-0.001229761391878128,2.205371856689453e-08,8240000,402,0.13433412525363506,1.3822167491912842,1.24,1.1457622058689594
176.03,3.0,0.013168744367685576,0.0,1031,0.0013344780640909448,2.8014183044433592e-08,8248000,402,0.13382381381487848,1.3783929288387298,1.25,1.2027675731666385
187.2,4.0,0.01462729800847228,0.0,1032,0.001408744869986549,-1.1324882507324219e-08,8256000,402,0.15182006558744232,1.3847479927539825,1.49,1.2635539733245968
189.58,3.1000000000000085,0.013078118747434928,0.0,1033,-0.0010746233761892653,8.344650268554688e-09,8264000,402,0.13257127920610073,1.3831145286560058,1.57,1.2289263166487217
180.35,3.0,0.011216139289354032,0.0,1034,-0.0004674600507132709,-2.205371856689453e-08,8272000,402,0.12871202815734736,1.3837782943248749,1.31,1.0546025237441063
174.54,3.0,0.011346566337952026,0.0,1035,0.0009903385257348418,-1.1324882507324219e-08,8280000,403,0.1318795633245452,1.3843614947795868,1.15,1.0582453833706678
173.0,3.0,0.013542797088243788,0.0,1036,0.0012294989847578108,-2.9802322387695312e-08,8288000,403,0.1399358470708356,1.3833408212661744,1.15,1.203237915299833
173.56,3.0,0.009218300605207333,0.0,1037,-0.001932124919258058,5.424022674560547e-08,8296000,403,0.10681416415160211,1.3808777117729187,1.16,0.9679456090927124
169.73,3.0,0.014372496107098414,0.0,1038,0.003996058770571836,1.7881393432617187e-09,8304000,403,0.14460251672574173,1.3839161455631257,1.08,1.2712152440845967
178.42,3.0,0.013165697731164983,0.0,1039,-0.0016375143401091917,-5.900859832763672e-08,8312000,404,0.14176107421644427,1.3786612570285797,1.34,1.215023999735713
171.46,2.1000000000000085,0.012522642760450254,0.0,1040,0.002373771066777408,1.1920928955078126e-08,8320000,404,0.1360266475654336,1.3730674719810485,1.26,1.1532817452028394
168.26,2.1000000000000085,0.012907109132193,0.0,1041,-0.0017241230059880763,-3.0994415283203126e-08,8328000,404,0.14096302289374538,1.3772041034698486,1.15,1.168477396890521
180.87,3.0,0.01409498359121244,0.0,1042,-0.00029722226550802587,4.231929779052734e-08,8336000,404,0.16458017429456795,1.3820527017116546,1.32,1.216085585653782
174.77,3.0,0.013377450218977174,0.0,1043,0.0010557189118117094,3.218650817871094e-08,8344000,404,0.14599342016683253,1.3801129424571992,1.19,1.1993139160051942
171.51,3.0,0.011603875923810847,0.0,1044,0.001938446738058701,-5.960464477539063e-10,8352000,405,0.12807783207682533,1.3831479907035829,1.15,1.099030210673809
169.13,2.1000000000000085,0.010820178048656998,0.0,1045,-0.0020082697574980556,5.3644180297851564e-08,8360000,405,0.12819236810373993,1.3795713841915132,1.1,1.0395930170640348
171.89,3.0,0.01328473647019564,0.0,1046,0.0016258590346842538,-1.6689300537109377e-08,8368000,405,0.1340184404569132,1.3847698879241943,1.15,1.1917259831726552
181.07,3.0,0.01434608773995933,0.0,1047,0.0015968202233489137,-1.1920928955078125e-09,8376000,405,0.14835216878171506,1.381991297006607,1.36,1.251335932314396
179.25,3.1000000000000085,0.014797727795848915,0.0,1048,-0.0022821637452580036,1.4901161193847656e-08,8384000,406,0.14604459416270998,1.381297197341919,1.35,1.3005636187642813
176.22,3.0,0.011694629107360015,0.0,1049,0.0019805711990920826,2.0265579223632814e-08,8392000,406,0.13239711886634672,1.3826153624057769,1.27,1.1133242874592542
178.45,3.0,0.01535752362612584,0.0,1050,0.0034796893573366106,-8.58306884765625e-08,8400000,406,0.1480943747458269,1.3816033792495728,1.3,1.279966439306736
183.62,3.0,0.013099539242102765,0.0,1051,-0.001286231319536455,2.205371856689453e-08,8408000,406,0.14224538080799223,1.3832939898967742,1.4,1.2074333527684211
184.31,3.0,0.013072877448626058,0.0,1052,0.00030150806182064114,1.5497207641601563e-08,8416000,406,0.12559065832006233,1.381518633365631,1.42,1.190054028853774
176.0,3.0,0.010731139535282637,0.0,1053,-0.00010636977618560195,-2.9802322387695312e-08,8424000,407,0.12393608382987041,1.3765002417564391,1.22,1.0388751713559032
176.11,3.0,0.014469631637402926,0.0,1054,0.00039342580188531426,3.5762786865234374e-08,8432000,407,0.1434265911638286,1.3838826549053191,1.24,1.2578911850973964
181.95,4.0,0.014843820153291745,0.0,1055,0.0002557519939728081,1.9669532775878907e-08,8440000,407,0.14664034081234723,1.3849358189105987,1.39,1.2804521836340428
176.35,3.1000000000000085,0.012083460010790076,0.0,1056,0.0019829888874664903,-1.6689300537109377e-08,8448000,407,0.1232382123364389,1.383317790031433,1.23,1.1169339696504175
170.94,3.0,0.011226474764434898,0.0,1057,-0.002220350783318281,3.039836883544922e-08,8456000,407,0.12690980446000907,1.3830833518505097,1.09,1.0558983615413309
167.93,3.0,0.010937417646428003,0.0,1058,-7.102990231942385e-05,-1.7881393432617187e-09,8464000,408,0.11644490577393544,1.3709749960899353,1.05,1.0470103304833174
162.54,3.0,0.010399144378197889,0.0,1059,-0.00019110089109744877,9.238719940185547e-08,8472000,408,0.11378974903425318,1.359775253534317,0.99,1.0424622505530714
155.88,2.0,0.010320986687056576,0.0,1060,0.00017248909221962095,-2.384185791015625e-09,8480000,408,0.10676733283598303,1.366340618133545,0.86,0.9884269081801176
164.75,3.0,0.013596682537900051,0.0,1061,-0.0008006586169358343,-1.0728836059570312e-08,8488000,408,0.13574900202358708,1.3739621424674988,1.08,1.2240039249882102
177.16,3.0,0.014003245287549362,0.0,1062,0.00019061020808294415,-2.384185791015625e-08,8496000,409,0.13255165685803444,1.363378987312317,1.33,1.2349931108951568
170.01,3.0,0.009105579483330075,0.0,1063,0.0017868489916145335,-2.384185791015625e-08,8504000,409,0.10936221934187612,1.3674932527542114,1.11,0.9141005382873117
165.82,2.0,0.010921692353567778,0.0,1064,-0.0014889122690146905,-1.728534698486328e-08,8512000,409,0.12696527439010447,1.3760840272903443,1.02,1.0567685873806476
175.24,3.0,0.013761959923826908,0.0,1065,0.0019442739360965788,3.2782554626464846e-08,8520000,409,0.13320767393933727,1.3778464233875274,1.24,1.1817258264496922
183.12,4.0,0.013308223236990671,0.0,1066,-0.00018616281682625412,-5.960464477539063e-09,8528000,409,0.13555716628676662,1.3771710765361787,1.44,1.1849744207412005
189.1,4.0,0.019607670799232438,0.0,1067,0.006842054930748418,7.450580596923828e-08,8536000,410,0.16115211081903522,1.3704060745239257,1.61,1.4908568807691336
195.02,4.0,0.015505063384734967,0.0,1068,-0.0048191209509968755,2.384185791015625e-09,8544000,410,0.1514032553164959,1.3669397675991057,1.76,1.3493245121091604
182.3,3.1000000000000085,0.012931154029456594,0.0,1069,0.0027479116957692894,-1.0728836059570312e-08,8552000,410,0.12103469482744382,1.3747159564495086,1.45,1.151477014347911
174.11,3.1000000000000085,0.014670967943275173,0.0,1070,-0.00021190860803471878,9.5367431640625e-09,8560000,410,0.1474863967361929,1.3740282344818116,1.23,1.2603322618082167
196.61,4.1000000000000085,0.016865160390079837,0.0,1071,-0.0006287147241528146,1.251697540283203e-08,8568000,410,0.14679407856141435,1.373795861005783,1.8,1.4138802676647901
191.97,4.0,0.010233687804384318,0.0,1072,-0.0025524314818903804,-2.6822090148925782e-08,8576000,411,0.11671793105635762,1.3684507894515991,1.61,0.9984663905575871
183.13,3.0,0.015920313637834624,0.0,1073,0.0028629786665260327,-1.7881393432617187e-09,8584000,411,0.13621892555673468,1.365698219537735,1.37,1.3770442615076899
198.53,5.0,0.017051979753268824,0.0,1074,-0.0008397431392222643,-1.430511474609375e-08,8592000,411,0.14674905581363723,1.369494616985321,1.82,1.4165065993741155
209.39,5.0,0.015430724575144267,0.0,1075,0.0008764343848451972,2.86102294921875e-08,8600000,411,0.15500093819823613,1.3726214647293091,2.11,1.3377613914757966
191.05,5.0,0.012674861353279993,0.0,1076,-0.002622135384590365,1.1920928955078126e-08,8608000,412,0.1361380201741322,1.3730229103565217,1.62,1.1643934061005712
180.34,3.0,0.013682094567848253,0.0,1077,0.00151175266422797,2.503395080566406e-08,8616000,412,0.13273541689926266,1.3786377775669099,1.37,1.2311229220032691
185.44,3.1000000000000085,0.014636289217050943,0.0,1078,0.0036157199472654613,2.3245811462402345e-08,8624000,412,0.1360540271318507,1.3796288883686065,1.51,1.301057634949684
191.95,5.0,0.013741987857993082,0.0,1079,-0.003616702454164624,-1.728534698486328e-08,8632000,412,0.13836651193929494,1.3847506248950958,1.72,1.2592088646069168
179.17,3.0,0.012348650927397103,0.0,1080,0.002622263199882582,-2.503395080566406e-08,8640000,412,0.13309013608185596,1.384046915769577,1.34,1.1179008937999606
169.72,3.0,0.012035314060012752,0.0,1081,-0.0018065112674958072,1.4901161193847656e-08,8648000,413,0.12781152938757626,1.3809680604934693,1.08,1.1764514017105103
164.7,2.1000000000000085,0.009717863668211067,0.0,1082,-7.168874377384782e-05,-3.337860107421875e-08,8656000,413,0.1160085846348337,1.3831358408927918,0.97,0.9519764540158212
166.14,3.0,0.011757970696153279,0.0,1083,0.0005674154032021761,1.1324882507324219e-08,8664000,413,0.12484622367357598,1.3785666668415069,1.0,1.0921863573417068
171.12,3.0,0.011203698999888729,0.0,1084,0.001005471469834447,2.4437904357910155e-08,8672000,413,0.12317204563578026,1.382942453622818,1.1,1.0889878933131696
174.18,3.0,0.013098838551213703,0.0,1085,-0.0011921510379761457,-2.9802322387695312e-08,8680000,413,0.1299228577806869,1.3851652038097382,1.17,1.2111741161718965
176.82,3.1000000000000085,0.012199997486350185,0.0,1086,0.0006964325369335711,-1.3113021850585938e-08,8688000,414,0.12686181883874748,1.380474375486374,1.28,1.1071073680743575
184.46,4.0,0.014063440937025006,0.0,1087,-0.00022106218268163502,8.344650268554688e-09,8696000,414,0.14250323809818188,1.3819242334365844,1.45,1.2583462724089622
177.88,3.1000000000000085,0.011526105458124221,0.0,1088,0.0011628161271801218,2.384185791015625e-09,8704000,414,0.1184875381651433,1.38433584690094,1.24,1.0984114224649966
174.56,3.0,0.012257635801579453,0.0,1089,-0.002104902797145769,1.0728836059570312e-08,8712000,414,0.1321630149995929,1.384450328350067,1.2,1.1417213291674853
178.92,3.0,0.01320218902954366,0.0,1090,0.003270628961035982,-4.827976226806641e-08,8720000,414,0.12523190009347687,1.3848265349864959,1.33,1.1947386764362455
177.62,4.0,0.013890148928709323,0.0,1091,-0.002936142063699663,-9.5367431640625e-09,8728000,415,0.1287236963662479,1.3746785295009614,1.3,1.247294452469796
174.24,4.0,0.009075494326007174,0.0,1092,0.0007370496506337076,4.172325134277344e-09,8736000,415,0.1068147381428749,1.382232097387314,1.21,0.9196963720396161
164.39,2.0,0.009974840221329941,0.0,1093,0.0008107349183410406,9.5367431640625e-09,8744000,415,0.1156397408987495,1.381194839477539,0.97,0.9666493190824985
163.33,2.1000000000000085,0.013055279788800363,0.0,1094,0.001986182009568438,1.609325408935547e-08,8752000,415,0.13420611010412395,1.379054877758026,0.94,1.168861896302551
173.72,3.0,0.011909469429629099,0.0,1095,2.9628931079059838e-05,-2.4437904357910155e-08,8760000,415,0.12577598685106078,1.3814820802211762,1.22,1.091613568328321
170.89,3.0,0.011805179173334181,0.0,1096,0.0011899218615144492,-9.5367431640625e-09,8768000,416,0.11924180309384941,1.3836139988899232,1.15,1.0739569799602031
174.04,3.0,0.013063859950198093,0.0,1097,0.0005424185050651432,-1.6689300537109377e-08,8776000,416,0.13345194232427945,1.3808523690700532,1.18,1.1966618986055255
189.12,4.0,0.014840845473027003,0.0,1098,0.000338841762568336,-5.245208740234375e-08,8784000,416,0.14201718631237248,1.380782161951065,1.61,1.324287786670029
187.68,3.1000000000000085,0.013892640718067924,0.0,1099,0.0009431373947882093,2.384185791015625e-08,8792000,416,0.14232535937894705,1.381039603948593,1.58,1.2236475774273277
181.48,3.0,0.014547517679384328,0.0,1100,-0.0003791977587388828,-8.940696716308593e-09,8800000,416,0.140055825059472,1.382031180858612,1.35,1.281806431300938
180.87,4.0,0.012600726191285503,0.0,1101,-0.0005254568444797769,-1.251697540283203e-08,8808000,417,0.1307884520779773,1.3731806647777558,1.35,1.1748776073381304
177.84,3.0,0.012203360462481215,0.0,1102,-0.0019457447680179029,-1.3113021850585938e-08,8816000,417,0.12731188217572784,1.364675531387329,1.34,1.1444426645711063
173.34,2.1000000000000085,0.009969214465108962,0.0,1103,0.0007110321032814681,-3.159046173095703e-08,8824000,417,0.10891767308014298,1.3798743760585785,1.21,0.9969065211713314
171.69,2.0,0.011261824335460914,0.0,1104,0.0010324076862889343,3.2782554626464846e-08,8832000,417,0.11449488838012103,1.3811787354946137,1.1,1.0822415472194553
179.51,3.0,0.015039782435324014,0.0,1105,0.0011030395678244531,-2.503395080566406e-08,8840000,417,0.14467597169456797,1.3779105424880982,1.28,1.336222274787724
189.89,4.0,0.013746923252165288,0.0,1106,-0.0020679402179666793,7.748603820800782e-09,8848000,418,0.13746620624164352,1.381759660243988,1.54,1.260719147399068
185.44,4.0,0.01242606954941948,0.0,1107,0.0014776793005876242,-6.61611557006836e-08,8856000,418,0.12243186779594925,1.3835032343864442,1.42,1.1308224899321795
182.22,3.1000000000000085,0.012441638866530411,0.0,1108,-0.001776097051333636,8.940696716308593e-09,8864000,418,0.13244389849323673,1.3827457559108733,1.36,1.1337728629261254
177.14,3.0,0.013631243110994546,0.0,1109,0.00293586780782789,-5.364418029785156e-09,8872000,418,0.13802288672930046,1.3846609175205231,1.28,1.1991365379095078
180.57,3.0,0.011983976821329633,0.0,1110,-0.001411895238852594,4.172325134277344e-09,8880000,418,0.13230212851995296,1.3848404121398925,1.39,1.135974539257586
179.91,3.0,0.011815751086032833,0.0,1111,0.0017875370453111828,2.562999725341797e-08,8888000,419,0.1231433697298565,1.383347486257553,1.39,1.1072824431210757
171.87,3.0,0.01022860195938847,0.0,1112,-0.0012338011527026538,2.384185791015625e-09,8896000,419,0.11770186120755832,1.382076987028122,1.13,1.0214315243810415
172.48,3.0,0.014165991248444244,0.0,1113,0.002362551111382345,-5.5432319641113284e-08,8904000,419,0.13415488025701203,1.3836831784248351,1.14,1.2498997513763606
172.59,3.0,0.011717756626521804,0.0,1114,-0.002651113026367966,8.344650268554688e-09,8912000,419,0.1295280958174253,1.3781333947181702,1.17,1.0745755979418754
175.01,3.0,0.01352588057579851,0.0,1115,0.0017708990722894668,1.9073486328125e-08,8920000,419,0.13187102551114013,1.370380619764328,1.24,1.181091668382287
175.96,4.0,0.011964777312323349,0.0,1116,-0.0003373960012686439,4.291534423828125e-08,8928000,420,0.11832773327808153,1.3779858934879303,1.22,1.148905865214765
174.22,3.0,0.012403515212490675,0.0,1117,0.0005860527930781245,4.172325134277344e-09,8936000,420,0.13175612868898764,1.37802738904953,1.19,1.1683624804392456
172.64,3.0,0.012272711517261996,0.0,1118,-0.0011230802022328134,5.960464477539063e-10,8944000,420,0.1262575152576776,1.378410094976425,1.2,1.1479656293988227
174.07,3.0,0.012702524485794129,0.0,1119,0.0002676922269165516,2.9802322387695314e-09,8952000,420,0.13116880669356362,1.364911367893219,1.24,1.1839403613656758
173.78,3.0,0.013597919777566858,0.0,1120,0.0018399305979255587,-2.503395080566406e-08,8960000,420,0.1391657807501498,1.372147444486618,1.25,1.1831546106562019
170.66,3.0,0.01218719524757489,0.0,1121,-0.00031449891917873174,-2.1457672119140624e-08,8968000,421,0.1271012818802655,1.374544483423233,1.14,1.135062299221754
163.51,3.0,0.011267453621694585,0.0,1122,-0.00016249761916697024,-2.9206275939941406e-08,8976000,421,0.11840273877089291,1.3544432139396667,0.97,1.035020380578935
160.03,2.0,0.011092501512139278,0.0,1123,-0.0005834826931823045,-1.1920928955078125e-09,8984000,421,0.11024588947809498,1.365388629436493,0.92,1.0703100944682955
169.44,3.0,0.01541085883818596,0.0,1124,0.0024154698476195335,-1.9669532775878907e-08,8992000,421,0.14777408997293975,1.3745895791053773,1.12,1.322256893068552
179.23,3.0,0.014829398996844247,0.0,1125,-0.0004129965182801243,1.1324882507324219e-08,9000000,421,0.13544663596494327,1.376878718137741,1.34,1.298162420205772
175.97,3.0,0.012464012091659243,0.0,1126,-0.0014511026898981073,2.3245811462402345e-08,9008000,421,0.12784452753853512,1.3825989055633545,1.26,1.1331987454742194
177.51,3.0,0.014791046633717997,0.0,1127,0.0008990523009561002,-3.457069396972656e-08,9016000,422,0.14190567062663276,1.3845320343971252,1.28,1.297403531819582
173.94,3.0,0.011028320190434896,0.0,1128,-0.001144573097117245,-3.814697265625e-08,9024000,422,0.1208204062581382,1.3832867681980132,1.16,1.058215021006763
165.54,2.1000000000000085,0.009251014467646429,0.0,1129,0.000862042703665793,7.748603820800782e-09,9032000,422,0.09716553008582234,1.3827636134624481,0.97,0.865985750965774
175.68,3.0,0.014075109699697351,0.0,1130,0.00015111445274669676,-1.0132789611816407e-08,9040000,422,0.13827988451240644,1.383413450717926,1.26,1.2803644248843193
174.94,3.0,0.011410930660395025,0.0,1131,-0.0014734142993984279,-4.231929779052734e-08,9048000,422,0.12152909478039019,1.3856093037128447,1.24,1.0838902896642686
170.1,3.0,0.011581471735505602,0.0,1132,0.0004050415786332451,-3.3974647521972653e-08,9056000,423,0.11317503439769182,1.3836968159675598,1.15,1.090605845246464
174.29,3.0,0.011449297945837315,0.0,1133,0.002103091587778181,-2.8014183044433592e-08,9064000,423,0.11320456884425967,1.3831769847869873,1.23,1.1171448584645987
170.25,3.0,0.011275906859646056,0.0,1134,0.00016319533344358206,-1.7881393432617187e-09,9072000,423,0.11649010003108135,1.3838619685173035,1.08,1.095883958376944
176.07,4.0,0.014640029549973406,0.0,1135,6.36748067336157e-05,7.748603820800782e-09,9080000,423,0.1432438169009253,1.3841166615486145,1.23,1.2592564094811678
183.2,4.0,0.014968535337411595,0.0,1136,0.0031405753956642002,4.172325134277344e-09,9088000,423,0.14080437355179218,1.3780251240730286,1.41,1.3002199271693826
193.52,4.0,0.015309608647221466,0.0,1137,0.0018316724797477946,2.86102294921875e-08,9096000,424,0.13977379021995168,1.3810367810726165,1.65,1.3217895820364356
199.29,4.0,0.017527766156708823,0.0,1138,-0.002574835284613073,3.457069396972656e-08,9104000,424,0.15898839166475462,1.3834702241420747,1.81,1.445829445719719
187.81,4.0,0.013804802461709186,0.0,1139,0.0004999460827093572,7.748603820800782e-09,9112000,424,0.13941816073446398,1.3772402143478393,1.56,1.2177355932071805
179.56,4.0,0.011545889591116066,0.0,1140,-0.002360150309978053,-1.728534698486328e-08,9120000,424,0.13011484142603408,1.3853053319454194,1.34,1.078102641813457
176.59,3.0,0.012183658162380198,0.0,1141,0.0015103471040492878,-1.6689300537109377e-08,9128000,424,0.12912199993001688,1.3834049904346466,1.25,1.1094076724164188
173.67,2.1000000000000085,0.015424933552621952,0.0,1142,0.004341617445461452,-2.9802322387695314e-09,9136000,425,0.1478835712007229,1.3843789434432983,1.15,1.296378663033247
177.27,3.0,0.012106078318083746,0.0,1143,-0.0003830995876342058,4.291534423828125e-08,9144000,425,0.1354872113407659,1.382350069284439,1.26,1.0988319317623974
178.2,3.0,0.013220681499515195,0.0,1144,-0.0007338731128686504,-3.5762786865234374e-09,9152000,425,0.1227060460641459,1.3807936823368072,1.31,1.229417893141508
177.87,3.0,0.015876659990281042,0.0,1145,0.00024413686827756464,-2.9802322387695314e-09,9160000,425,0.1452735771411551,1.3785540711879731,1.34,1.3510527844727038
191.89,4.0,0.017000552653216802,0.0,1146,-0.0002503918996080756,-7.450580596923828e-08,9168000,425,0.15807249205826843,1.3795992207527161,1.67,1.4238965890184045
199.03,4.1000000000000085,0.014864921694943405,0.0,1147,0.0019024376559536903,-1.8477439880371094e-08,9176000,426,0.1463148265899135,1.3831818199157715,1.81,1.277785620354116
174.83,3.0,0.011331538423382881,0.0,1148,0.0007952106604352593,5.6028366088867184e-08,9184000,426,0.12684686438648687,1.3808958041667938,1.2,1.0296541732177138
168.38,3.0,0.010429010064403882,0.0,1149,-0.0007202775729820133,4.410743713378906e-08,9192000,426,0.11526419210959758,1.3800444793701172,1.05,1.0234715100750327
171.14,2.0,0.013081431813943709,0.0,1150,0.00032654440870828695,4.76837158203125e-09,9200000,426,0.12506691030444914,1.3757617926597596,1.11,1.193641846999526
163.56,2.0,0.008839146871523554,0.0,1151,-0.0009915868262760342,1.5497207641601563e-08,9208000,426,0.10748287426861555,1.376894896030426,0.96,0.8910523452237249
164.52,3.0,0.013643788715717165,0.0,1152,0.0012157471937825903,-1.1920928955078126e-08,9216000,426,0.13184962534248135,1.3825595903396606,0.98,1.2324390124157072
175.58,3.0,0.012838222820528244,0.0,1153,-8.47135845106095e-06,-3.2782554626464846e-08,9224000,427,0.12804044665677566,1.380413874387741,1.27,1.2048697638884187
178.29,3.0,0.015122508463900886,0.0,1154,0.001079996410117019,-2.8014183044433592e-08,9232000,427,0.1298322728701139,1.3807331657409667,1.35,1.354588637202978
188.88,4.0,0.012409202885228296,0.0,1155,-0.0024417708968394436,6.556510925292969e-09,9240000,427,0.12502951956527705,1.377654778957367,1.6,1.1441577510535716
184.17,3.1000000000000085,0.01333660555392271,0.0,1156,0.0013838883442804217,-2.9206275939941406e-08,9248000,427,0.1254617491738105,1.3795918130874634,1.45,1.2353446593880653
169.81,2.0,0.012060432386679167,0.0,1157,-0.0002472237817710266,-2.741813659667969e-08,9256000,427,0.12920271123480107,1.3747134590148926,1.09,1.1403070867061615
180.3,3.1000000000000085,0.015417524770455202,0.0,1158,0.0015614363853819668,-1.424551010131836e-07,9264000,428,0.13697541260636525,1.3776536011695861,1.35,1.3481709802895785
189.18,4.0,0.015245127070902526,0.0,1159,0.0009726556285750121,-1.9073486328125e-08,9272000,428,0.13763172464717205,1.3755243587493897,1.57,1.3120744064450265
189.31,4.0,0.012649158389785952,0.0,1160,-0.0030258740403223783,-3.5762786865234374e-09,9280000,428,0.11678948847642559,1.3754565191268922,1.57,1.1921531869471074
178.38,3.0,0.012635704017538956,0.0,1161,0.0018602987031408702,4.483342170715332e-05,9288000,428,0.1280663097547575,1.3671869111061097,1.25,1.1502041414380073
168.45,2.0,0.010194899255320706,0.0,1162,-0.001748437136411667,1.3113021850585938e-08,9296000,428,0.11051173135973262,1.3653044188022614,1.1,0.9472884064726531
171.18,2.0,0.0162051027390271,0.0,1163,0.004189110737061128,4.76837158203125e-09,9304000,429,0.15506321448026408,1.369425287246704,1.19,1.3184471783041953
185.73,3.0,0.013722377016856626,0.0,1164,-0.0028237111843191086,-1.4901161193847656e-08,9312000,429,0.12688411601843072,1.3742835760116576,1.52,1.2246051245182752
184.4,4.0,0.011597748229150965,0.0,1165,-0.0011201205542306525,4.231929779052734e-08,9320000,429,0.12633404974172177,1.3757024753093718,1.4,1.0816052351519465
174.42,3.0,0.013643047184350507,0.0,1166,0.002031247298582457,-2.6822090148925782e-08,9328000,429,0.12629887208018042,1.3780348634719848,1.2,1.237368079572916
173.94,3.0,0.013101540783027303,0.0,1167,3.096908054430969e-05,1.0132789611816407e-08,9336000,429,0.13790636623911837,1.3717703866958617,1.23,1.1729504759982228
172.52,3.0,0.011026720038498751,0.0,1168,0.0006244680879171938,-8.344650268554688e-09,9344000,429,0.11537995298062764,1.3778703594207764,1.17,1.0467225392907857
164.51,3.0,0.008398767838116328,0.0,1169,-0.0019429602776654064,2.3245811462402345e-08,9352000,430,0.10180912216371044,1.3850413990020751,0.94,0.8592092476785183
166.42,3.0,0.013815364316296836,0.0,1170,0.001497834731126204,-6.198883056640625e-08,9360000,430,0.13043814432941556,1.3847945070266723,0.95,1.2481825916841627
175.14,3.0,0.013333554145947345,0.0,1171,0.0006687530654016882,1.430511474609375e-08,9368000,430,0.13296334268028054,1.3839800441265107,1.19,1.1494826934486628
175.27,3.0,0.011759896966427732,0.0,1172,0.0008884978253627196,-2.4437904357910155e-08,9376000,430,0.11612825408116176,1.3835835111141206,1.19,1.1243309507519006
171.14,3.0,0.014758479842876114,0.0,1173,0.0044498883769847454,3.9339065551757814e-08,9384000,430,0.1371867398721919,1.38080788731575,1.1,1.2557245356217026
185.22,4.0,0.014719716961280938,0.0,1174,-0.0056335626734653485,-6.496906280517579e-08,9392000,431,0.13652132707490502,1.3794434440135956,1.48,1.2859803497791291
191.83,4.1000000000000085,0.01567201773454144,0.0,1175,0.0040508233949367424,1.9669532775878907e-08,9400000,431,0.13280733245211804,1.3738086700439454,1.62,1.3390250289067627
190.06,4.0,0.013318593023923313,0.0,1176,-0.0038021363242296503,2.4437904357910155e-08,9408000,431,0.1289864788883492,1.3709707760810852,1.55,1.252152462899685
194.82,5.0,0.014802323414041894,0.0,1177,0.0008843696501571685,-2.86102294921875e-08,9416000,431,0.1302015712870498,1.3715143704414368,1.76,1.2888033183664083
182.45,4.0,0.013545322395511903,0.0,1178,-0.0013848320017859806,-5.960464477539063e-10,9424000,431,0.12178418826413986,1.3790137076377869,1.42,1.2366395442187785
200.74,4.0,0.014210518205600238,0.0,1179,0.003746146362973377,-4.172325134277344e-09,9432000,432,0.13094616525961741,1.3792920863628388,1.84,1.2179341865703464
197.33,3.1000000000000085,0.016244386190883232,0.0,1180,-0.0029661734378896654,-7.748603820800782e-09,9440000,432,0.1459004464291695,1.3821588122844697,1.73,1.4053520039469003
187.12,3.0,0.010942954288402688,0.0,1181,0.0012227700481889769,1.430511474609375e-08,9448000,432,0.103953445162607,1.3835242927074431,1.48,1.049804003946483
177.08,3.0,0.013583411305880873,0.0,1182,0.0009595150989480317,-2.8014183044433592e-08,9456000,432,0.11975128525627468,1.3833006870746614,1.19,1.2115762682259084
178.02,4.0,0.012139701686064654,0.0,1183,-0.0011293273192131891,3.2782554626464846e-08,9464000,432,0.11212487185511531,1.3843005895614624,1.33,1.14389725279063
177.7,3.0,0.012162537953654464,0.0,1184,0.0012891598045825959,4.76837158203125e-09,9472000,432,0.11687515127186048,1.3854484128952027,1.3,1.1336159927025438
177.52,3.0,0.014903674148827121,0.0,1185,0.001639360526460223,-2.86102294921875e-08,9480000,433,0.1304329737623516,1.3847349774837494,1.23,1.299824540950358
183.05,4.0,0.014343871833734739,0.0,1186,0.0005522486637346447,-5.364418029785156e-09,9488000,433,0.12275748591152752,1.376083357334137,1.37,1.3024309896677733
191.14,5.0,0.014986782993501037,0.0,1187,-0.0014702709944685922,6.61611557006836e-08,9496000,433,0.13306842189146972,1.379047416448593,1.62,1.3053853764757515
198.2,4.1000000000000085,0.018147305750208034,0.0,1188,0.004404909168370068,4.76837158203125e-09,9504000,433,0.1444842212058947,1.382628915309906,1.8,1.493799702823162
