fps,frames,advantage_norm,P09:episode_rewards,grad_norm,explained_variance,P01:episode_rewards,epoch_idx,value_loss,PMM:episode_rewards,policy_loss,episode_length,policy_entropy
696,1392000,1.9292148327827454,25.0,0.5930627147617259,0.7637832760810852,8.0,174,0.02467421139124781,15.71,-0.004765909934067167,516.02,1.15275905251503
696,1400000,2.0332176482677458,24.10000000000001,0.6299543640026904,0.7588026529550552,9.0,175,0.027228297507390378,15.96,-0.009246496298292186,522.15,1.1259449136257171
697,1408000,2.1519304895401,25.200000000000017,0.6144098423800386,0.6106801378726959,9.0,176,0.031826497158035635,16.79,-0.004249106292845682,533.18,1.1387556654214859
697,1416000,2.107138366699219,27.0,0.6515989119094456,0.7391817367076874,9.9,177,0.02944819432683289,17.09,-0.005592540020588785,521.9,1.1048905616998672
698,1424000,2.161068630218506,27.0,0.6711936452337441,0.7137496477365494,9.9,178,0.03169902285560965,17.27,-0.006367165121628204,522.74,1.1004199278354645
699,1432000,1.9906049656867981,28.10000000000001,0.6251988880536711,0.7536220335960389,9.0,179,0.026202686754986645,17.81,-0.005822181062249001,530.93,1.1766527378559113
699,1440000,1.9572271060943605,28.0,0.6305618393293557,0.7461999499797821,9.0,180,0.02523174318950623,16.91,-0.00767390792054357,525.43,1.1647610306739806
700,1448000,2.980138965845108,28.10000000000001,1.626443570306035,0.6649258869886399,9.0,181,0.15708166686818004,18.41,-0.02185881493263878,528.24,1.081363770365715
700,1456000,2.061123925447464,26.200000000000017,0.6604706312925805,0.7545761060714722,8.9,182,0.0283054676419124,17.87,-0.009156846124096774,525.66,1.1041907781362534
701,1464000,2.0090159237384797,26.200000000000017,0.5995557558059912,0.7337493777275086,8.0,183,0.026578414849936963,18.22,-0.004185508890659548,530.91,1.1412262368202208
701,1472000,1.9758380341529846,29.0,0.5804330323624387,0.7551709395647049,8.9,184,0.0264432258810848,18.71,-0.006282082593534142,543.42,1.130146256685257
702,1480000,1.9645727980136871,29.0,0.5886851632884089,0.7603418308496476,8.9,185,0.026028621112927794,19.02,-0.002049980584124569,541.26,1.1106046438217163
702,1488000,1.9911832535266876,30.10000000000001,0.6073383114378581,0.7399226677417755,9.0,186,0.02652478566393256,19.83,-0.009106796040923655,544.36,1.109495423436165
703,1496000,2.009284712076187,30.10000000000001,0.6407406832130565,0.7311905193328857,10.0,187,0.026429652078077195,20.52,-0.004831079648574814,558.71,1.1559748196601867
703,1504000,2.032402058839798,31.0,0.7165788001270549,0.7063060277700424,10.0,188,0.027780351303517817,19.09,-0.006333864021580666,559.01,1.1473178815841676
704,1512000,1.9641890239715576,30.10000000000001,0.609260573886932,0.7667206931114197,10.9,189,0.025438128216192128,19.39,-0.004594548485474661,571.31,1.1566727125644685
704,1520000,1.9621985125541688,31.0,0.6908551333738387,0.7600947457551956,11.0,190,0.026367066097445786,19.12,-0.01018028087215498,576.19,1.1455044341087341
705,1528000,2.004616870880127,30.10000000000001,0.6759661444447705,0.7434120589494705,11.0,191,0.02664301028009504,18.57,-0.006228956255363301,576.56,1.121853364109993
705,1536000,1.9996135103702546,30.10000000000001,0.6208306173210485,0.7155374461412429,11.0,192,0.026736001088283955,18.44,-0.003053823780210223,581.25,1.1132854741811753
706,1544000,2.1387770527601244,27.300000000000026,0.6455240808705683,0.7202212822437286,11.0,193,0.031152617326006292,18.64,-0.0069535462360363455,595.23,1.0902789229154586
706,1552000,1.8362970638275147,27.300000000000026,0.5444102182548636,0.7676873981952668,11.0,194,0.022192299417220056,18.83,-0.009554659868590533,599.84,1.1425533705949784
706,1560000,1.8772268015146256,30.10000000000001,0.5372877107451561,0.7735303670167923,11.0,195,0.023329108976759015,19.06,-0.0035548494424438104,605.87,1.140166517496109
707,1568000,1.9933003783226013,31.200000000000017,0.6053193382701278,0.7347882574796677,11.9,196,0.026239290665835142,19.47,-0.007649463391830977,613.21,1.1145899599790574
707,1576000,2.343877151012421,29.10000000000001,0.7224085751676934,0.6731715941429138,12.0,197,0.03721031095832586,19.51,-0.014126196646830068,614.45,1.087574102282524
708,1584000,2.2481229031085967,33.20000000000002,0.6978276100990942,0.6871547561883926,14.0,198,0.03431679802481085,21.2,-0.007495924735907238,632.6,1.0849241298437118
708,1592000,2.0300061547756196,33.10000000000001,0.6373558130851956,0.7568323343992234,14.0,199,0.02726649893447757,21.45,-0.0073528115358203645,640.09,1.095826975107193
709,1600000,2.079077718257904,31.200000000000017,0.6773381602338876,0.7160170793533325,13.9,200,0.029066009088419376,21.29,-0.004710264031309634,636.45,1.0804618567228317
709,1608000,2.1865646743774416,29.10000000000001,0.7317825156437909,0.7361232161521911,13.0,201,0.03367412993684411,20.7,-0.01569892754079774,644.35,1.092696196436882
710,1616000,2.1745227551460267,30.10000000000001,0.7161977426135446,0.7197007006406784,13.9,202,0.031278614709153774,21.39,-0.008822024153196252,647.66,1.079772138595581
710,1624000,2.156338177919388,30.300000000000026,0.7472448657606127,0.7198696964979172,13.9,203,0.03200904219411314,21.54,-0.01314425967866555,650.61,1.0933391487598418
711,1632000,1.9732297587394714,30.300000000000026,0.6380937272600368,0.7242022907733917,13.0,204,0.02625430422835052,21.27,-0.0069235154738998975,649.72,1.115570929646492
711,1640000,2.039375205039978,33.10000000000001,0.6452157981089408,0.729598850607872,13.0,205,0.02743072581011802,21.76,-0.012807112648733892,656.09,1.109646800160408
711,1648000,2.0236465096473695,29.10000000000001,0.6457757952096954,0.7101714545488358,13.0,206,0.027049627806991338,21.16,-0.004357263492888706,655.66,1.0502195316553116
712,1656000,2.019405951499939,29.0,0.5989042285419289,0.7126955425739289,13.0,207,0.028059357032179832,21.2,-0.009449439034506213,663.17,1.0865129464864731
712,1664000,2.0526681685447694,29.200000000000017,0.6857133370287021,0.7355599588155747,13.0,208,0.027755318912677466,21.5,-0.0029722372198011725,666.81,1.0913184481859206
713,1672000,2.040263971090317,31.0,0.6576716784895145,0.7010191136598587,13.9,209,0.027553064404055475,21.61,-0.005548891713260673,671.35,1.057463406920433
713,1680000,2.324113154411316,32.10000000000001,0.8114116218121501,0.6487538266181946,13.9,210,0.03636805972084403,21.84,-0.010943681688513607,673.9,1.0899229216575623
713,1688000,2.23342098236084,31.0,0.8498785260546294,0.672684897184372,13.9,211,0.03478243383113295,21.35,-0.01156891793361865,681.35,1.0880844008922577
714,1696000,2.2152719271183012,32.10000000000001,0.7125157977569248,0.698985338807106,15.0,212,0.0324305815435946,22.42,-0.00847192911489401,693.22,1.1034661084413528
714,1704000,2.1555360054969785,32.0,0.6704952493974268,0.6970507526397705,14.9,213,0.031135919699445368,21.92,-0.011389208264707235,686.06,1.0985708904266358
715,1712000,2.17949560046196,33.10000000000001,0.6673303857211256,0.7037042212486267,15.0,214,0.03181521855294704,22.38,-0.0005422477400861681,683.63,1.0834155404567718
715,1720000,2.0885486459732054,34.0,0.6204004480596681,0.7225278514623642,14.0,215,0.028897982905618846,22.57,-0.0063336343853734435,679.77,1.1232981246709823
715,1728000,1.964875323176384,34.0,0.5364406838234853,0.742922210097313,14.0,216,0.025858818390406667,22.34,-0.004072421765449689,675.6,1.118418779373169
716,1736000,2.1511683684587477,34.0,0.6853186385050285,0.7015832304954529,13.0,217,0.03138307807501405,22.1,-0.017192033081228145,667.49,1.105744931101799
716,1744000,1.9860141837596894,34.20000000000002,0.587969255914825,0.7438159519433976,13.0,218,0.02617079951800406,21.98,-0.0027782207424752415,670.24,1.1418132209777831
716,1752000,2.26003533244133,34.20000000000002,0.7287492314214487,0.7017557626962662,13.0,219,0.034166780523955824,22.52,-0.007657829610689077,679.64,1.103536514043808
717,1760000,2.235337073802948,37.10000000000001,0.6641391876168535,0.6904218882322312,13.9,220,0.03441685122437775,23.11,-0.010667596560670062,687.3,1.0722884184122086
717,1768000,2.1844138169288634,38.0,0.6639335309563336,0.678641277551651,13.9,221,0.03214903992135078,23.4,-0.010424553405609913,681.08,1.0732880133390426
718,1776000,2.08256417632103,38.0,0.6529616655643042,0.7139423501491546,13.9,222,0.029329625251702966,23.37,-0.0072555650153663005,672.93,1.0468750131130218
718,1784000,2.2617661756277085,38.0,0.693095091403478,0.6843541640043259,13.9,223,0.03492105499841273,23.24,-0.013031516417249804,689.15,1.0218859505653382
718,1792000,2.280866986513138,38.0,0.8608490190988687,0.6580076956748963,14.0,224,0.036232968373224136,23.86,-0.012375297859871353,704.06,1.0474660646915437
719,1800000,2.2262167358398437,38.0,0.7164225093345509,0.6776971256732941,14.0,225,0.03313354143872857,24.4,-0.009067639316199347,708.61,1.076562397480011
719,1808000,2.1594001150131223,38.0,0.7202313544783365,0.6841236037015915,15.0,226,0.031515589552000164,24.91,-0.008040894953010138,712.69,1.0076495391130447
720,1816000,2.2243636167049408,38.0,0.7555297898524794,0.7054489952325821,15.9,227,0.03367271173745394,25.15,-0.010101029830111656,710.72,1.0572162812948227
720,1824000,2.151753512620926,38.0,0.7127222126764309,0.687450196146965,15.0,228,0.031180168027058242,25.1,-0.010964799931098241,713.55,1.0459896552562713
720,1832000,2.1559868443012236,37.10000000000001,0.6804366297220096,0.7046108829975128,15.9,229,0.030853229672648013,24.88,-0.01178510942030698,716.24,1.0462547332048415
720,1840000,2.05387066423893,36.10000000000001,0.6991685318174292,0.6979454559087753,15.0,230,0.028676666128449144,24.69,-0.005647007784282323,722.97,1.0219302451610566
721,1848000,2.1214090156555176,37.0,0.6765489003395728,0.704643601179123,15.9,231,0.030510041201487183,25.21,-0.006905477900290862,738.93,1.0499896466732026
721,1856000,2.1412572014331817,37.0,0.7009341464279838,0.709253978729248,15.9,232,0.03128900487907231,25.3,-0.0074413795222062614,739.74,1.0367626744508742
721,1864000,2.178618984222412,37.10000000000001,0.7397228797850158,0.6997793507575989,15.0,233,0.03273457976058126,25.51,-0.016276243051252096,739.59,1.0462691444158554
722,1872000,2.234699049592018,37.0,0.7648254784712839,0.7006012600660324,16.0,234,0.03371246933471411,25.77,-0.007332924985967111,742.93,1.033633017539978
722,1880000,2.174295927286148,37.0,0.7113007089118605,0.6989042580127716,15.9,235,0.03205604882910848,25.74,-0.00836597175046336,743.06,1.0604527008533478
723,1888000,2.256132936477661,38.0,0.7414377374673602,0.6812420922517777,14.9,236,0.03485057412646711,26.12,-0.009209432902280242,752.38,1.0680972093343735
723,1896000,2.2818094223737715,40.10000000000001,0.7335558719844315,0.6548321914672851,14.9,237,0.0347687064204365,26.99,-0.011283609429665376,752.43,1.0608876252174377
723,1904000,2.1877307081222535,40.10000000000001,0.6668490848760443,0.7099514478445053,14.0,238,0.03283160452730954,26.87,-0.004342621034011245,748.78,1.0902386850118637
724,1912000,2.141983038187027,40.10000000000001,0.6211930074521377,0.7099358344078064,14.0,239,0.031243614181876184,27.01,-0.011911448237369768,746.25,1.0760703414678574
724,1920000,2.273170193433762,40.10000000000001,0.7248415342305268,0.7054221665859223,15.8,240,0.03508184551727027,27.29,-0.012065353690995834,750.23,1.0366113948822022
724,1928000,2.147511191368103,40.10000000000001,0.6741450879732979,0.6863374352455139,15.8,241,0.030700317500159145,27.08,-0.004751284548547119,741.23,1.0670137518644334
725,1936000,2.333873031139374,40.10000000000001,0.778407235149674,0.6737513506412506,15.9,242,0.03667236279696226,27.49,-0.012227355460636318,746.5,1.0190425634384155
725,1944000,2.199822187423706,41.20000000000002,0.6939816733056926,0.6862340694665909,15.0,243,0.03261788222938776,28.16,-0.002141294201137498,755.36,1.009325203895569
725,1952000,2.1573349261283874,41.20000000000002,0.6525571693498794,0.7045265156030655,15.9,244,0.031503890147432684,28.21,-0.005972983005922288,760.03,1.0471922248601913
725,1960000,2.214608678817749,40.50000000000004,0.649214132032233,0.7086259907484055,16.0,245,0.033461086633615196,27.77,-0.015862927388225215,742.36,1.0626295679807662
726,1968000,2.2119881761074067,46.10000000000001,0.6513999828642948,0.6715487343072891,16.0,246,0.033020879728719595,28.51,-0.004910443139960989,756.0,1.0548120576143265
726,1976000,2.3046573877334593,46.10000000000001,0.7191244671857908,0.6678965985774994,16.0,247,0.03716719118878245,28.66,-0.01179245329927653,762.83,0.9965104538202286
727,1984000,2.4929491865634916,46.10000000000001,0.7975362189263139,0.626729508638382,16.0,248,0.04270326086319983,28.57,-0.012405106142832665,766.12,1.0122246849536896
727,1992000,2.306669558286667,46.10000000000001,0.7133450661929709,0.6678677171468734,16.0,249,0.037242415770888326,28.83,-0.00669113606098108,777.94,1.0430910384654999
727,2000000,2.246234329342842,46.10000000000001,0.7141947979200021,0.6689402854442597,17.0,250,0.035972771351225674,28.94,-0.010765371401794255,774.74,1.0696798014640807
727,2008000,2.262950773239136,49.10000000000001,0.7444009612465667,0.6800237321853637,17.0,251,0.03551272356882691,30.53,-0.013855021620402112,800.33,1.0560727339982987
728,2016000,2.3990201890468597,47.0,0.7964225082716159,0.6782809370756149,17.0,252,0.03866904780268669,29.82,-0.015756742468947777,788.62,1.0378774845600127
728,2024000,2.263367762565613,47.10000000000001,0.6703848421767945,0.6764285784959793,17.0,253,0.03512485546059906,29.68,-0.0031691887648776173,790.23,1.048634181022644
728,2032000,2.161289291381836,47.10000000000001,0.6595805690191265,0.6898162400722504,17.9,254,0.03138290450908244,30.22,-0.00686147638654802,793.49,1.046552305817604
729,2040000,2.2674590158462524,48.20000000000002,0.6891255989423476,0.6186577606201172,19.0,255,0.03714456058572978,30.84,-0.010829501132830046,807.6,1.0264826232194901
729,2048000,2.2910417020320892,48.20000000000002,0.722505484651137,0.6748213547468186,19.0,256,0.036330144852399826,30.93,-0.016383450992871074,809.42,1.0582511919736861
729,2056000,2.3572118896245957,51.0,0.7345359192622491,0.666309524178505,18.900000000000002,257,0.03893008909653872,31.51,-0.0162346879823599,825.48,1.0225338488817215
730,2064000,2.1580584579706192,50.10000000000001,0.6854035674308442,0.6465757983922958,18.900000000000002,258,0.033077690531499684,31.59,-0.007881557100918144,824.6,1.0086282730102538
730,2072000,2.351386749744415,51.0,0.806074478048502,0.6626245260238648,18.900000000000002,259,0.0388786709215492,32.35,-0.016613084269338288,837.9,1.0334480571746827
731,2080000,2.232906847000122,51.0,0.7431977536376969,0.6636449253559112,17.9,260,0.034885445744730535,31.89,-0.016712981956952717,847.6,1.0407810819149017
731,2088000,2.4245470547676087,51.0,0.8552593782068856,0.7323756742477417,18.800000000000004,261,0.043776227026246485,32.53,-0.009059674819000066,851.45,1.0493367838859557
731,2096000,2.3684801983833315,51.10000000000001,0.7179012890936459,0.6567312884330749,17.9,262,0.03894478271715343,33.36,-0.005750648005196126,846.07,1.056212238073349
731,2104000,2.317426767349243,51.10000000000001,0.717246762826359,0.6668237143754959,20.0,263,0.037914277110248806,34.48,-0.013570175688946619,859.78,1.050608304142952
732,2112000,2.2929616701602935,51.10000000000001,0.7119737966589184,0.675187360048294,18.900000000000002,264,0.03609143442474306,34.51,-0.013588871209067292,856.99,1.0761984622478484
732,2120000,2.0351762771606445,48.300000000000026,0.627241897445444,0.685979601740837,18.0,265,0.02824593272525817,34.3,-0.004792037555380375,864.42,1.064921011328697
732,2128000,2.315360029935837,48.0,0.7431953549538963,0.6400057643651962,18.0,266,0.0367080204654485,34.1,-0.014257578841061332,872.54,1.0245311427116395
733,2136000,2.902932071685791,47.10000000000001,1.658338639979646,0.2035306078195572,18.0,267,0.17172233435325324,34.28,-0.010243483121739701,860.06,1.0075787472724915
733,2144000,2.3770985412597656,48.0,0.8062501407669654,0.667371169924736,18.0,268,0.04012180274352431,34.44,-0.022812036123796134,851.58,1.0432089179754258
733,2152000,2.2461029863357544,48.0,0.7375445835245644,0.7006602376699448,18.0,269,0.03494749568402767,34.29,-0.013425311386527028,851.08,1.021018990278244
733,2160000,2.210369175672531,47.10000000000001,0.7538422837320943,0.6586273866891861,17.9,270,0.03527670011855662,33.79,-0.008427287462400273,841.61,1.0290339583158492
734,2168000,2.173579820394516,47.10000000000001,0.7859814546806448,0.6439471846818924,18.0,271,0.03314822700805962,34.34,-0.008574090478359721,847.8,1.0116472518444062
734,2176000,2.1387416696548462,47.10000000000001,0.6657245073684804,0.6954665732383728,18.0,272,0.03202312941662967,32.97,-0.008461168609792367,859.9,1.0214974910020829
734,2184000,2.382755704522133,48.0,0.8568671264058438,0.6477611553668976,17.9,273,0.041579771945253016,32.98,-0.018707480868324636,860.63,1.0426189982891083
734,2192000,2.018117280602455,48.20000000000002,0.6111190421038175,0.6703818333148956,17.9,274,0.028414961132220924,32.77,-0.004207120310165919,857.99,1.0144776332378387
735,2200000,2.4816087996959686,50.0,0.769094096722024,0.6326552957296372,17.9,275,0.04358461223077029,33.92,-0.018999909444828517,876.42,1.0027655243873597
735,2208000,2.2873857468366623,56.10000000000001,0.7677412785327427,0.6748773682117463,18.900000000000002,276,0.03689484885893762,34.54,-0.006586863112461288,879.74,1.0109976845979691
735,2216000,2.159840759634972,52.400000000000034,0.6591434714986465,0.6779066240787506,18.900000000000002,277,0.03300881518982351,33.58,-0.011064326073683333,865.04,1.0643182343244553
736,2224000,2.2262300062179565,54.20000000000002,0.7043471555132086,0.6922756630182266,19.0,278,0.03521243049297482,33.46,-0.005036367305729072,879.2,1.049101802110672
