fps,advantage_norm,grad_norm,episode_length,policy_loss,explained_variance,P09:episode_rewards,P01:episode_rewards,value_loss,frames,epoch_idx,policy_entropy,PMM:episode_rewards
483,0.14774026830680667,0.024013831712381122,190.43,-0.00014943334768759088,0.5135096544027329,4.0,0.0,0.0003995401447309632,5776000,722,1.3859963297843934,1.62
483,0.08792357064783574,0.014362425654495227,183.41,5.895236679862137e-05,-2.383482874631882,4.0,0.0,0.00014311110157720465,5784000,723,1.3858516442775726,1.44
483,0.10160116954706609,0.018908810562241044,176.26,3.7614322718582116e-06,0.332468626499176,3.0,0.0,0.0001580283963619422,5792000,724,1.385921288728714,1.24
483,0.13407270764000714,0.022380780039091438,182.01,0.00014143265689199326,-2.292814439535141,3.1000000000000085,0.0,0.0004324955128794272,5800000,725,1.3861797738075257,1.38
483,0.11616295256651937,0.01999621257030059,180.84,-9.284159070375608e-05,-1.5346802991628647,3.0,0.0,0.00023737172880373693,5808000,726,1.3861494445800782,1.31
483,0.11270759737119079,0.0200841822328615,180.99,8.330712276801932e-05,-1.223814383149147,4.0,0.0,0.00022393766311722628,5816000,727,1.3861726808547974,1.3
483,0.08459344049915671,0.01613974299538026,178.48,-7.905077902250923e-05,-1.131898050904274,3.0,0.0,9.268037461310996e-05,5824000,728,1.3861417305469512,1.26
483,0.15736192487180234,0.025772319230294296,197.51,8.766201066464419e-05,-1.2284769761562346,4.0,0.0,0.00041219675474394533,5832000,729,1.3859982705116272,1.77
483,0.09532488766126335,0.015090265924191583,191.45,2.3821353570383506e-05,-3.7448323315382,4.0,0.0,0.00019805217731516222,5840000,730,1.385975844860077,1.66
483,0.10212153455242515,0.017529697421680774,175.33,-0.00017357088458084036,-0.5578548771142959,3.0,0.0,0.00018664832014337663,5848000,731,1.3857543992996215,1.25
483,0.10124471033923328,0.01764015016915493,179.85,-5.12109732699173e-05,0.32994562447071074,3.0,0.0,0.00024524571379515693,5856000,732,1.3852278625965118,1.34
483,0.12167257077060639,0.019301437699333485,188.68,4.61509114029468e-05,-0.23889089107513428,4.0,0.0,0.00025071667180895927,5864000,733,1.3851129817962646,1.51
483,0.10026189825497568,0.016709352466732864,183.1,-2.145412274330738e-05,-1.8211871892213822,4.0,0.0,0.0001824295346375493,5872000,734,1.3853096675872802,1.38
483,0.08292303837835789,0.015863644983832536,180.23,-1.613804699445609e-05,-0.7375251531600953,4.0,0.0,7.252826408148394e-05,5880000,735,1.3858479368686676,1.34
483,0.16156320927664639,0.02939048767120556,187.28,8.506664406013442e-05,-1.8547640562057495,4.0,0.0,0.00039026099331863407,5888000,736,1.3860543537139893,1.48
483,0.09969675006344915,0.016491690084592885,192.0,-8.194399837520905e-05,-0.18924025118350982,4.0,0.0,0.00018837469677237094,5896000,737,1.3858406472206115,1.63
483,0.13556307684630156,0.023597708062619384,189.93,6.145289685264289e-05,-9.34233216047287,3.1000000000000085,0.0,0.00025351905508387063,5904000,738,1.3860976302623749,1.61
483,0.11014144765213132,0.018467071253982434,187.03,-5.0564836456032936e-05,-2.5800767797231674,3.0,0.0,0.0001435026926469618,5912000,739,1.386058647632599,1.48
483,0.10858372125774622,0.01887419820202352,190.25,3.138467571261572e-05,0.3905443602800369,4.0,0.0,0.00020453535944852774,5920000,740,1.3858113586902618,1.56
483,0.12258376978337765,0.02454313618148608,189.41,-6.509179840577417e-05,-0.4703627389669418,4.0,0.0,0.00023739623894527995,5928000,741,1.3858746254444123,1.56
483,0.13379381433129311,0.02472437499708001,188.24,9.848864596278872e-05,0.05824247241020203,3.0,0.0,0.0003485987928320355,5936000,742,1.385344396829605,1.55
483,0.07903263295069336,0.011845995442984732,175.79,1.886774385639001e-05,-0.13857541739940643,3.0,0.0,0.00011772783932229913,5944000,743,1.3855956387519837,1.23
483,0.0816016947478056,0.015459926069162128,181.21,-3.61745608097408e-05,-0.3026611715555191,3.1000000000000085,0.0,7.935188531632775e-05,5952000,744,1.3858612704277038,1.33
483,0.1036859096493572,0.019944167694953004,183.42,7.199049170594662e-05,-0.12220277070999146,3.1000000000000085,0.0,0.0002058575698902132,5960000,745,1.3859762477874755,1.39
483,0.15334231588989497,0.025637591030355282,185.81,-0.0001145758777465744,-76.66181988596917,4.0,0.0,0.00042104957116293916,5968000,746,1.38562753200531,1.52
483,0.10250436247326433,0.016793554994780618,189.09,1.1917683468709584e-05,-0.5954325711727142,4.0,0.0,0.0001779373270983342,5976000,747,1.3859832537174226,1.58
483,0.09216769667342305,0.015228636458097557,177.09,-2.2582947085538763e-05,-1.2429945343732833,3.0,0.0,0.0001627900973429064,5984000,748,1.3859286653995513,1.23
483,0.11823579544201493,0.020322122465546356,178.33,-1.3500784971256508e-05,0.005840904712677002,3.0,0.0,0.00027353271496508567,5992000,749,1.3860210347175599,1.26
483,0.18746657222509383,0.03039986094941326,185.46,9.317971525888425e-05,-4.104770910143852,4.0,0.0,0.0005933802993683912,6000000,750,1.3861227202415467,1.49
483,0.08129502815194428,0.012716258296759528,186.51,2.3702278558630495e-05,-6.050846034884453,3.0,0.0,7.150347169101678e-05,6008000,751,1.3861894941329955,1.51
483,0.11810994832776486,0.02056813052301731,186.71,0.0001214303316646692,-0.3211427456140518,3.1000000000000085,0.0,0.00027206754477049344,6016000,752,1.3859839177131652,1.51
483,0.10466270541772246,0.018142556298661815,184.1,-4.240811518684495e-05,-0.07394329249858857,4.0,0.0,0.00020824774467314455,6024000,753,1.3854867815971375,1.43
483,0.11169997684657573,0.021133157466414067,185.65,-3.668823327188875e-05,-1.0382826626300812,3.0,0.0,0.0001700048813165722,6032000,754,1.3856174743175507,1.48
483,0.08811571083031594,0.01767340682551166,187.37,-8.578400927945041e-05,-0.8373650908470154,3.0,0.0,0.00010118696040080977,6040000,755,1.3860879337787628,1.48
483,0.09487728274427354,0.018668251501754912,184.65,7.639224684680813e-05,0.2890036016702652,3.0,0.0,0.00010591630398096186,6048000,756,1.3861887502670287,1.38
483,0.07939833743497729,0.016448730530013656,174.06,4.250597725331318e-05,-0.11918625116348266,3.0,0.0,0.00010187748394685058,6056000,757,1.3862009167671203,1.17
483,0.08957692733500153,0.01862368275602096,171.89,-3.2551449567108645e-05,-1.2068266355991364,3.0,0.0,9.024990785405862e-05,6064000,758,1.3862122213840484,1.13
483,0.13348473520018161,0.026008113470499906,178.52,2.2016758157406004e-06,0.10674574851989746,3.0,0.0,0.00023694665370726397,6072000,759,1.3860618889331817,1.29
483,0.12174279513768851,0.019829317152325113,183.8,3.868776995659573e-05,0.14323861718177797,4.0,0.0,0.00022207637633869125,6080000,760,1.3856873047351836,1.38
483,0.10045648902654648,0.018199498748138886,182.15,3.7202506009634815e-05,0.3968605935573578,4.0,0.0,0.00013483075834983538,6088000,761,1.3860040152072906,1.34
483,0.09340165240690113,0.019246199522864934,178.74,5.01176692705485e-05,-0.9757341301441192,3.0,0.0,0.00010506329117902168,6096000,762,1.3861664068698882,1.27
483,0.0804708848707378,0.016760802086171353,175.83,-9.560322034303681e-05,-0.014982966780662537,3.0,0.0,9.943224523027538e-05,6104000,763,1.3860445284843446,1.16
483,0.12619623880833386,0.02240843834730498,185.14,2.335226323339157e-05,0.11432129204273224,3.1000000000000085,0.0,0.0001982696836762443,6112000,764,1.3855667555332183,1.4
483,0.08580970730632544,0.014760025191382795,183.06,-1.8859640149457846e-05,0.4215692365169525,3.1000000000000085,0.0,7.559993576876423e-05,6120000,765,1.385487916469574,1.4
483,0.15268330480903386,0.025826061962072266,185.79,-0.00020912472624331712,0.116840038895607,3.0,0.0,0.0003088482581597418,6128000,766,1.3859140014648437,1.48
483,0.12546041055582463,0.02033742449454656,187.87,0.00019149471700075082,-1.1319885408878327,4.0,0.0,0.00030467341919461434,6136000,767,1.3856270253658294,1.49
483,0.13775784291327,0.026839413755990183,184.69,-0.00042804700625310944,-0.45238996744155885,4.0,0.0,0.0004603876509725069,6144000,768,1.386027137041092,1.44
483,0.1263006108533591,0.020499307221197936,181.09,-0.00012933937425827936,-1.1615510684251786,3.0,0.0,0.00025429900546441786,6152000,769,1.3858939802646637,1.37
483,0.0952827305952087,0.01590162116150903,187.69,8.127954988594865e-06,-0.2894578808546066,3.0,0.0,0.00014841618537246858,6160000,770,1.3858552527427674,1.5
483,0.17144421924836933,0.029142988743990315,188.23,0.00020199071121169255,0.3279815459251404,4.0,0.0,0.0005381546454202635,6168000,771,1.3861529839038849,1.52
483,0.10807762844488025,0.01589242386085182,193.33,-1.7879371043818537e-05,0.586007246375084,4.0,0.0,0.00021316946439014828,6176000,772,1.3860980486869812,1.64
483,0.1095110628195107,0.01844703042157687,187.89,8.121891340124421e-05,-0.8450813341140747,4.0,0.0,0.0002774981793527331,6184000,773,1.3861494517326356,1.5
483,0.09766910406760872,0.01740139202711724,180.53,-1.692931874458736e-05,-1.0699674254655838,3.0,0.0,0.00012764020000417985,6192000,774,1.3861852598190307,1.33
483,0.10819178778678179,0.019656021053837267,176.74,-3.1199523364193736e-05,-0.13827495872974396,3.0,0.0,0.00020703172879507292,6200000,775,1.3860942327976227,1.19
483,0.12849531673826278,0.0190302288811112,182.35,5.501175151039206e-05,-1.0953441780805588,3.0,0.0,0.0003240491271179735,6208000,776,1.385617003440857,1.4
483,0.0666140786278993,0.013288164452261386,176.17,-1.4967530478315894e-05,-0.8386752569675445,3.0,0.0,5.8107794012585144e-05,6216000,777,1.3860553979873658,1.27
483,0.0741497761849314,0.014725190531529033,163.9,4.9352337373420595e-06,-1.7958294534683228,2.0,0.0,0.00011574270443887258,6224000,778,1.3861332297325135,0.94
483,0.14612015661783517,0.02707242372277439,169.08,8.785340409303899e-05,0.21346595704555513,3.0,0.0,0.0003130452168187503,6232000,779,1.3856076860427857,1.11
483,0.16709992504678667,0.02505965434294907,186.55,1.3449119869619608e-05,-0.16314804971218108,4.0,0.0,0.00048651364096258476,6240000,780,1.3860673260688783,1.57
483,0.11890852574259042,0.015479606890709303,184.17,-2.811385795894239e-05,-1.4718227940797806,4.0,0.0,0.00022800411290006651,6248000,781,1.386059317588806,1.47
483,0.09093859560787677,0.01921213736291784,180.15,-5.6843763013603164e-05,-0.8046832060813904,4.0,0.0,0.00010371877161219345,6256000,782,1.386139121055603,1.33
483,0.10089128695428372,0.018804945990593274,177.8,-9.12152021555812e-06,0.39715911269187926,3.0,0.0,0.0001349951787159398,6264000,783,1.386131191253662,1.24
483,0.11460026804357767,0.02030063265170414,182.35,-3.1318648827891595e-05,-0.03466941297054291,3.1000000000000085,0.0,0.0002127180273873819,6272000,784,1.3861059367656707,1.35
483,0.15215966194868089,0.02584095003714313,189.62,9.096809473703616e-05,-7.786143397688866,4.0,0.0,0.0004056759615889405,6280000,785,1.3861756134033203,1.6
483,0.08679702125489712,0.013354517920926593,183.08,-7.89050920502632e-05,-1.2792201769351959,3.1000000000000085,0.0,0.00014705667445582548,6288000,786,1.3861740267276763,1.45
483,0.12164968525990844,0.021703744535850344,179.33,9.948174338205717e-05,-4.212311717867851,3.0,0.0,0.0002518501414260754,6296000,787,1.3860441470146179,1.34
483,0.1020436407532543,0.01802311299602066,186.39,-1.6748610560171072e-05,-2.0863907533884047,4.0,0.0,0.00019430360416379245,6304000,788,1.3861026394367217,1.5
483,0.1227961293142289,0.021096555701888963,183.41,-8.512256783433259e-05,-1.1244040411710738,4.0,0.0,0.00022647250017030274,6312000,789,1.3860016512870788,1.43
483,0.1406167159602046,0.02345504669558986,175.67,0.00010625158563925651,-70.25549341499806,3.1000000000000085,0.0,0.00032398483338397455,6320000,790,1.3859803318977355,1.24
483,0.13800950409844517,0.020094244247870256,182.98,0.00020894521328955308,-1.283601251244545,4.0,0.0,0.0003209503849222983,6328000,791,1.3860000717639922,1.42
483,0.10588284024968743,0.017778215129635414,186.1,-0.0002279527089558542,-1.9039964336156845,4.0,0.0,0.00016139012029043443,6336000,792,1.3858490550518037,1.45
483,0.1580407040566206,0.027109042010133956,189.16,-9.201627832226222e-05,-1.6424142456054687,4.0,0.0,0.0004601823990287812,6344000,793,1.3859319984912872,1.51
483,0.09191041505895554,0.014374335792296038,190.0,-5.2402769342734244e-05,-1.0351069205999375,4.0,0.0,9.367149406187991e-05,6352000,794,1.386126217842102,1.52
483,0.08680707055144012,0.01695131761145918,183.95,3.4596410114318133e-06,-0.3207496654987335,3.1000000000000085,0.0,9.444870713195996e-05,6360000,795,1.386122533082962,1.4
483,0.08752167032100261,0.017442817314290412,188.06,-5.5476727036420923e-05,-0.1355103874206543,4.0,0.0,7.13214327879541e-05,6368000,796,1.3860864269733428,1.49
483,0.09149487088434398,0.019079820410619227,186.26,-0.0002052820344488282,-8.74431246817112,3.0,0.0,0.00013318520960808655,6376000,797,1.3860430634021759,1.4
483,0.12237260088324547,0.020831465356148823,180.26,0.00031267908663721753,0.04676790475845337,3.0,0.0,0.00024050148466358222,6384000,798,1.3859088909626007,1.29
483,0.11616705206222833,0.019332365479712364,186.7,0.0001156508154963376,-1.367089371085167,4.0,0.0,0.0002184297660971879,6392000,799,1.3861170566082002,1.46
483,0.12562748642638324,0.022636134517953335,178.75,-0.0001725123076903401,-1.0500676000118256,4.0,0.0,0.00023588661303449498,6400000,800,1.3860826241970061,1.31
483,0.11355267723090946,0.019532645990825867,188.26,-1.225490246724803e-05,-0.4441435444355011,3.1000000000000085,0.0,0.00023968632248056566,6408000,801,1.3861543262004852,1.59
483,0.0988419809937477,0.016814121145561387,188.93,-0.00012037800583129865,-0.5960712760686875,3.0,0.0,0.000209003388021074,6416000,802,1.3861229884624482,1.58
483,0.14456754543818534,0.024926207874216958,179.75,0.00011352691252255909,-3.2671632093191145,3.1000000000000085,0.0,0.0003988987631703367,6424000,803,1.3861480677127838,1.37
483,0.11255160126835108,0.017546544584378147,179.16,4.326340394698036e-05,0.02293122708797455,4.0,0.0,0.00020961384799022653,6432000,804,1.386107165813446,1.33
483,0.09723712068982422,0.017226169013375134,184.04,1.7906745524669533e-05,-0.6870531630516052,4.0,0.0,0.00012432905332445898,6440000,805,1.3861692321300507,1.35
483,0.15415415186434983,0.026587370274254982,180.67,-1.3451305221678922e-05,0.08715865552425385,3.0,0.0,0.00040377722149287365,6448000,806,1.3859946095943452,1.34
483,0.09107219670899212,0.014347110173248688,178.91,-6.878795014927164e-05,0.4661687457561493,3.0,0.0,0.00019313086588169882,6456000,807,1.3860770308971404,1.31
483,0.10638383580371738,0.016048916567804515,186.62,-0.00010958648519590497,-0.7113453078269959,4.0,0.0,0.00022435269320908446,6464000,808,1.3860189509391785,1.47
483,0.0967428080458194,0.018541251296295393,188.55,0.0001061204052530229,0.03561115324497223,4.0,0.0,0.0001149252109689769,6472000,809,1.3858854472637177,1.53
483,0.08614011339843274,0.01737566706309964,191.39,-6.0964430376770905e-05,0.6712752830982208,4.0,0.0,6.923892437271206e-05,6480000,810,1.3861183881759644,1.6
483,0.13921287216246128,0.027271974955620906,197.82,0.00012440436868928372,-4.761743595600128,4.0,0.0,0.00020957396997005163,6488000,811,1.386091389656067,1.73
483,0.11351087937131524,0.02034032208566347,190.17,-0.00016823339519760338,-0.2428143960237503,4.0,0.0,0.00018203995589374244,6496000,812,1.386085797548294,1.57
483,0.15467163415625693,0.025065025572062808,191.27,1.7152525251731277e-05,-0.42361485958099365,4.1000000000000085,0.0,0.00041177457727258114,6504000,813,1.3861174142360688,1.69
483,0.08228107435628772,0.011869056103899565,194.5,6.93648046853923e-05,0.2235723215341568,4.0,0.0,8.62916913973777e-05,6512000,814,1.3861186981201172,1.76
483,0.08891459765844047,0.020028816981233998,180.25,-7.106886107067112e-05,-0.18420493185520173,3.0,0.0,0.00011161190351003824,6520000,815,1.386171919107437,1.37
483,0.07174218425527215,0.016372384437126228,166.59,0.00013610067020636052,-0.0935603642463684,2.1000000000000085,0.0,6.215439107791098e-05,6528000,816,1.386147609949112,0.98
483,0.0911406149622053,0.015991292389130524,168.86,5.3277255938155575e-05,-3.7331727427244186,3.0,0.0,0.0001828689550261231,6536000,817,1.3861825573444366,1.02
483,0.09945577559061348,0.016335035529669605,170.5,0.00013185015581257175,0.13405921161174775,3.0,0.0,0.00017868163615844423,6544000,818,1.3860826909542083,1.09
483,0.07844573326408863,0.011543264468715089,169.79,-0.00021987505492688798,-1.0350425040721893,3.0,0.0,7.908535853061949e-05,6552000,819,1.3861146152019501,1.08
483,0.11931853387504816,0.0227159132885925,173.6,1.71934325589973e-05,-0.27192586183547973,3.0,0.0,0.0002685342087602294,6560000,820,1.385868740081787,1.16
484,0.15598583851009606,0.025249726880774134,182.91,-7.709759645877057e-05,-2.505551310181618,3.1000000000000085,0.0,0.0004135767550553737,6568000,821,1.386001260280609,1.4
484,0.10282323124818504,0.01646172911838405,186.13,8.038526066229678e-05,-0.39164490938186647,4.0,0.0,0.00023442757892951248,6576000,822,1.3860876202583312,1.53
484,0.1121182724274695,0.020079177458764065,181.29,-2.1947327222733293e-05,-0.20382705807685852,3.0,0.0,0.0001490958663436004,6584000,823,1.386122052669525,1.38
484,0.07719308196566999,0.015429125834379475,173.17,-6.440218851821555e-05,0.2320607554912567,3.0,0.0,6.558738178910061e-05,6592000,824,1.3860656428337097,1.13
484,0.08686141381040216,0.018271211551530206,168.26,1.867394457804039e-05,0.5216009837388992,3.0,0.0,7.969970460180775e-05,6600000,825,1.3861261761188508,1.0
484,0.08665724203921854,0.016920095938670623,173.04,-8.529776405339363e-05,0.6844103950262069,3.0,0.0,0.00012152777092637735,6608000,826,1.3860513806343078,1.13
484,0.10003248980268836,0.018184733628379274,181.18,0.0001748762483111932,-1.7214317059516906,3.1000000000000085,0.0,0.00016034815953048565,6616000,827,1.38611532330513,1.33
484,0.13612750455737113,0.024394344738481746,176.87,-5.319909098034259e-05,-0.9326775944232941,3.1000000000000085,0.0,0.0003785002769240009,6624000,828,1.3860802125930787,1.21
484,0.0739542664308101,0.011136432645592326,178.63,6.368761774865562e-05,-1.540044566988945,3.1000000000000085,0.0,6.906994454709547e-05,6632000,829,1.3860840129852294,1.27
485,0.13874921808950602,0.019511860773052062,185.42,2.58509838477039e-05,-0.18771111130714416,3.1000000000000085,0.0,0.00034202921031749155,6640000,830,1.3861048889160157,1.51
485,0.11138671104796231,0.017968065053001546,194.41,5.388378995121457e-06,0.10115504145622253,4.0,0.0,0.0002044027397420223,6648000,831,1.3860754811763762,1.7
485,0.10532578544691205,0.020795775044186532,191.22,2.4920733048929834e-05,0.35513737440109255,4.0,0.0,0.00013269580924088587,6656000,832,1.3860635077953338,1.6
485,0.11229405674152076,0.018973590440488356,188.02,-3.4393132373224945e-05,-10.223827184438706,4.0,0.0,0.00021299893208151844,6664000,833,1.3860939645767212,1.49
485,0.12234481956809759,0.022379765876541637,196.91,1.8010829630839e-05,-1.3329204040765763,4.0,0.0,0.00023637021350054967,6672000,834,1.3858890879154204,1.69
485,0.09336559679359198,0.014915701333752323,192.03,-3.709648019139422e-05,-0.22355250418186187,4.0,0.0,9.052632857446952e-05,6680000,835,1.386035499572754,1.58
485,0.08154363276436925,0.01653158041763959,185.46,4.009158135886537e-05,-0.5535366630554199,3.0,0.0,7.169563433194526e-05,6688000,836,1.3860702002048493,1.42
485,0.09436000648885966,0.017114838624198866,176.56,2.88361656566849e-05,-2.1967351138591766,3.0,0.0,0.00014000963386706644,6696000,837,1.3861057925224305,1.2
486,0.07722457157447934,0.01205790097385196,177.75,1.6969081998468026e-05,-0.4769794702529907,3.0,0.0,0.00012086670643725484,6704000,838,1.3861746597290039,1.24
486,0.11086146021261811,0.021426626099005502,185.07,-5.568211883655749e-05,0.2598096263408661,3.1000000000000085,0.0,0.00016960857269396,6712000,839,1.3860653781890868,1.44
486,0.12009592367336154,0.0198351341300312,193.19,-0.00016199130663153483,-0.10120190382003784,4.0,0.0,0.0002875177857777089,6720000,840,1.386015328168869,1.59
486,0.0995980034582317,0.014510731530835451,199.95,5.5255898718087335e-05,-0.398134086728096,4.0,0.0,0.00018506149900190393,6728000,841,1.3861094796657563,1.78
486,0.10912073680199683,0.018137219175068574,200.48,-8.664205441164086e-05,0.541866557598114,4.1000000000000085,0.0,0.00017095148347266332,6736000,842,1.3860030090808868,1.78
486,0.1383987515885383,0.023621984994251582,199.48,4.086567352715065e-05,-0.6613851970434189,4.1000000000000085,0.0,0.0003363549951461664,6744000,843,1.3860199344158173,1.72
487,0.09502017905004323,0.014295949393942709,196.3,-7.606228116401326e-06,-1.5517127484083175,4.1000000000000085,0.0,0.00022200992991997737,6752000,844,1.3860370373725892,1.68
487,0.08848860330879688,0.018142559444043183,184.57,9.940657153492794e-05,0.12422559022903443,4.0,0.0,8.470517072169059e-05,6760000,845,1.3860362553596497,1.41
487,0.10722387969493866,0.0205031591099496,182.28,-0.00020720830895697872,-1.1143135523796082,3.1000000000000085,0.0,0.00028297524661638815,6768000,846,1.3861256420612336,1.33
487,0.09349983235821129,0.015215214009109926,188.24,0.00011699082773702685,-0.6200044900178909,4.0,0.0,0.00010997044611912089,6776000,847,1.3859695494174957,1.5
487,0.13869562350213527,0.02190514944196526,192.24,-0.00012769507689426972,-0.3453536832332611,4.0,0.0,0.0004592341495748542,6784000,848,1.385535430908203,1.64
487,0.10017753827385605,0.018799871432791194,183.5,4.7660456402809356e-06,-1.0426702404022217,4.0,0.0,0.00013440464498330586,6792000,849,1.38525754570961,1.41
488,0.07866683475673199,0.014525009750806714,169.26,7.1759029378881676e-06,0.14296559274196624,3.0,0.0,6.377180732783927e-05,6800000,850,1.3859774243831635,1.03
488,0.13243271168321372,0.026288770846207784,176.0,5.724392627598718e-05,-0.3133890998363495,3.0,0.0,0.0002906474021926897,6808000,851,1.38602334856987,1.19
488,0.11802537177689373,0.019381821120021715,183.47,-3.490328263069387e-05,-3.276355909705162,3.0,0.0,0.00021850004352131692,6816000,852,1.3860413312911988,1.41
488,0.11829438517801463,0.019000664036032355,183.8,-0.00010946463971777121,-1.3104007363319397,5.0,0.0,0.00020500875282209564,6824000,853,1.3861119198799132,1.46
488,0.1207047260645777,0.02081293232412213,180.34,6.269647714361781e-05,-0.13955290615558624,4.0,0.0,0.0002673297917215223,6832000,854,1.3860846626758576,1.33
488,0.08468129857443273,0.01461170409192888,175.37,-8.908588177291676e-05,-1.5060841518640518,3.0,0.0,0.00012370373153771652,6840000,855,1.386196790933609,1.17
489,0.08066451225429773,0.01606008527934827,176.14,0.00010405519366031513,0.09293043792247772,3.0,0.0,8.18548129024066e-05,6848000,856,1.3859936964511872,1.19
489,0.07242857097648084,0.017577987823496222,173.43,2.079737871099496e-05,-2.2062657576799394,3.0,0.0,4.898172726313987e-05,6856000,857,1.3861053371429444,1.11
489,0.1223804987873882,0.023162891007299704,176.87,-7.213660341221839e-05,-1.8872267639636993,3.0,0.0,0.00022986352946219313,6864000,858,1.3861452007293702,1.21
489,0.11211311749182641,0.019965182162451366,180.4,0.00014965844402468065,-5.230677605867386,3.0,0.0,0.00026662954631376576,6872000,859,1.3860071802139282,1.29
489,0.10291489507537335,0.018073914444557204,178.51,4.029860161608667e-05,-0.5171164900064469,3.0,0.0,0.00013696441925930002,6880000,860,1.3859962236881256,1.23
490,0.09005362596362829,0.016285525280113865,175.76,-7.086841967065993e-05,-2.253405365347862,3.0,0.0,0.00012518744056080777,6888000,861,1.3859634506702423,1.2
490,0.09724885173141956,0.02081083325314173,175.26,7.039672142127529e-05,-6.753403638601303,3.0,0.0,0.00011458216123628517,6896000,862,1.386113909482956,1.22
490,0.07491969395428896,0.0155755152190045,178.72,-1.28285077153123e-06,0.28994505703449247,3.0,0.0,5.4833119002069e-05,6904000,863,1.3861460614204406,1.31
490,0.11403090727515519,0.022851191454855802,183.76,2.4001620840863324e-05,-0.056612058877944946,4.0,0.0,0.0001981889008430926,6912000,864,1.3861485648155212,1.39
490,0.076715729823336,0.013476719572243579,186.84,-1.1159093628521077e-05,-5.369844290614128,4.0,0.0,0.000107243747131065,6920000,865,1.3860972213745117,1.48
491,0.10290969075635076,0.018394144686690993,190.66,-7.188926987510058e-05,0.25633313417434694,3.0,0.0,0.00014140004323621725,6928000,866,1.3860634124279023,1.56
491,0.08567025545053183,0.017519963231303167,178.21,2.4372943298658355e-05,-2.8165626978874205,3.0,0.0,8.494082220181554e-05,6936000,867,1.3860930800437927,1.21
491,0.08551011831499636,0.01586461079357964,173.23,2.4946468693087807e-05,-0.09129025638103486,3.0,0.0,6.742137400465253e-05,6944000,868,1.3860754477977753,1.11
491,0.10914728491567076,0.021513641529487676,176.86,-3.355138029291993e-05,0.1251049268245697,3.0,0.0,0.00016552212112003417,6952000,869,1.3861271834373474,1.22
491,0.11665312814060598,0.0192501430979026,179.0,-4.0996824027388356e-05,-0.913494234085083,3.0,0.0,0.0002698647197527748,6960000,870,1.3858277523517608,1.27
492,0.1120474805124104,0.018501279035550055,183.96,7.456372259184719e-07,-0.27545333564281466,4.0,0.0,0.00023608039366706634,6968000,871,1.3859895479679107,1.44
492,0.15824285013601183,0.025944620587360804,192.83,-7.636676855327096e-06,-10.374712499976159,4.0,0.0,0.0004868669711959228,6976000,872,1.3856799912452697,1.74
492,0.11668911025859416,0.020074725627570022,195.55,1.980296459805686e-05,-0.5658033806085586,4.0,0.0,0.0001982088576608021,6984000,873,1.3858743679523469,1.81
492,0.08432912930846215,0.015264469418323741,183.45,1.0017796803367674e-05,-2.571544817686081,3.0,0.0,0.00011458465620364677,6992000,874,1.3860455858707428,1.43
493,0.0775816993881017,0.015580674522015246,177.47,8.489571529935347e-05,0.020622385144233705,3.0,0.0,6.226401984974927e-05,7000000,875,1.3860471892356871,1.25
493,0.0959989650733769,0.01894038404015721,177.13,-7.769145633574226e-05,-0.18037793219089507,3.1000000000000085,0.0,0.00014872960025968495,7008000,876,1.3861008632183074,1.25
493,0.07569615860469639,0.015375435988365495,171.73,-0.00010087522365211043,-1.1474402874708176,3.0,0.0,5.9133352196454324e-05,7016000,877,1.3860217642784118,1.13
493,0.14961988567374646,0.024472310709318646,176.52,5.689812263881322e-05,-1.344402824640274,3.0,0.0,0.0004434779737482586,7024000,878,1.3861265611648559,1.29
493,0.1266645826678723,0.018247504031312502,182.55,5.55866720242193e-05,-0.9300914686918259,4.0,0.0,0.00032828317696498744,7032000,879,1.3859651851654053,1.47
494,0.08797527931630611,0.013950948924630373,174.21,-3.905069908796577e-05,-0.08631570279598236,3.0,0.0,0.00017360218460567013,7040000,880,1.386008507013321,1.23
494,0.09920282056555152,0.020061146028125122,173.99,0.00011205170128960163,-0.4757789242267609,3.0,0.0,0.00010872001197867576,7048000,881,1.3859725081920624,1.18
494,0.09254267798736691,0.01903870013089871,175.57,-7.898812953499145e-05,-0.2848026132583618,3.0,0.0,9.907756886889273e-05,7056000,882,1.3860906326770783,1.18
494,0.08445429811254143,0.0182906497962398,176.41,4.926870251438231e-05,-0.5163409477472305,3.0,0.0,6.756157968311527e-05,7064000,883,1.3861078965663909,1.22
494,0.09145318060647696,0.01443560873148516,174.8,9.496246577327838e-05,-15.359383310675621,3.0,0.0,0.00021412875913938477,7072000,884,1.3861159658432007,1.23
495,0.08745573888532818,0.01639967152334949,173.25,1.9520667410688475e-06,0.8025441658496857,3.1000000000000085,0.0,0.00012186643648533391,7080000,885,1.3858014452457428,1.18
495,0.09656881019938737,0.01689520504140967,178.86,-5.871365808388873e-05,-1.5551063185930252,4.0,0.0,0.00017721577786176113,7088000,886,1.3861046612262726,1.34
495,0.10968005391769112,0.020668788613084733,182.9,-6.836584285338176e-05,0.16885965287685395,4.0,0.0,0.00019888083903083498,7096000,887,1.3859631788730622,1.47
495,0.11514745999127626,0.019361212619165017,185.14,2.9527637771025184e-05,-0.05698974549770355,3.0,0.0,0.0002745613541583225,7104000,888,1.386023817062378,1.49
