fps,value_loss,explained_variance,policy_entropy,policy_loss,P09:episode_rewards,grad_norm,PMM:episode_rewards,epoch_idx,advantage_norm,episode_length,P01:episode_rewards,frames
568,0.10675422680564224,0.8404482901096344,1.0225803935527802,-0.020155125758610667,381.2,1.167068446594397,207.2,1051,3.5760470020771025,1555.46,42.900000000000006,8408000
569,0.09805910214316099,0.8870841532945632,0.9868818777799606,-0.010319905113137793,381.2,0.9008892484354625,209.64,1052,3.0944618898630143,1570.31,43.9,8416000
569,0.15604036597535015,0.8997888827323913,0.9326137888431549,-0.013366678919119294,383.20000000000005,1.6204855400849647,219.35,1053,4.083897829055786,1601.05,44.9,8424000
569,0.1567074536345899,0.8604547822475433,0.930248646736145,-0.01611464051180519,384.1,1.419150534931879,231.99,1054,4.248307745456696,1630.29,52.2,8432000
570,0.12932254996150733,0.8900691670179367,1.0051632696390151,-0.020676398124487606,387.20000000000005,1.4073025120484395,244.56,1055,3.861132438182831,1658.51,52.2,8440000
570,0.06432029633782804,0.9104605668783188,1.047702167034149,-0.011539741301530739,387.20000000000005,0.9458102447169093,251.55,1056,2.7493384194374086,1677.18,52.2,8448000
570,0.07257954678498209,0.895870298743248,1.0196128648519516,-0.005789922995609232,387.20000000000005,0.9896990438236858,250.81,1057,2.8643426740169526,1678.24,52.2,8456000
571,0.11037193948403001,0.9030553752183914,0.9859613788127899,-0.004566064273240045,387.20000000000005,1.1714804040270084,246.51,1058,3.635239953994751,1672.83,52.2,8464000
571,0.1076862278021872,0.9112908917665482,0.9755297297239304,-0.021796049406002566,387.50000000000006,1.2323121406765294,248.2,1059,3.6042545461654663,1691.82,52.2,8472000
571,0.0791397263854742,0.9264886122941971,0.963454098701477,0.0008788216699031181,387.50000000000006,0.9410966567269451,248.84,1060,3.169492316246033,1698.11,52.2,8480000
572,0.21782503366004677,0.8862545847892761,1.0328130680322647,-0.018649642909222167,399.0,1.997979298989654,257.11,1061,3.7413197672367096,1733.45,52.2,8488000
572,0.11662223377265037,0.8789122128486633,1.008374490737915,-0.013302290279825683,399.1,1.2422197738534702,257.75,1062,3.815965927839279,1739.58,52.2,8496000
572,0.07086136632598937,0.9329811406135559,1.0370810776948929,-0.01869990397011861,400.0,0.9726960937738945,263.42,1063,2.851127572059631,1756.86,52.2,8504000
573,0.13571473992429672,0.8980377227067947,1.0035049158334732,-0.006762650933815166,400.0,1.3359431435434603,263.54,1064,3.8749062180519105,1756.02,52.2,8512000
573,0.11868596942164004,0.8721130955219268,1.0036743915081023,-0.015927103785797952,400.50000000000006,1.1368904811709435,270.46,1065,3.4661423748731615,1777.41,64.7,8520000
573,0.1712726606428623,0.9112506365776062,0.9840586560964585,-0.006633295341162011,400.50000000000006,1.5898913661163707,279.55,1066,4.473738508224487,1802.04,97.2,8528000
574,0.11708800877444446,0.920148109793663,0.9964820063114166,-0.018985469441249733,408.3,1.341032407869608,286.8,1067,3.4987140846252442,1834.26,100.9,8536000
574,0.14193314595147968,0.9221785247325898,0.9589669030904769,-0.01617371939471923,411.20000000000005,1.6037858105602973,296.96,1068,4.121774760484695,1867.42,109.2,8544000
574,0.13167513446882367,0.9165893244743347,0.9774337029457092,-0.014066050808760338,411.30000000000007,1.7506885916110102,309.48,1069,3.8992657721042634,1931.85,139.20000000000002,8552000
575,0.06497377419844269,0.9505669897794724,1.0159416031837463,-0.0064035189000423995,411.30000000000007,0.8415979275582669,318.73,1070,2.763838723897934,1947.74,155.3,8560000
575,0.05954256183002144,0.952629571557045,0.9960241144895554,-0.003240056202048436,414.0,0.8043622213816444,323.51,1071,2.588649994134903,1971.2,164.2,8568000
575,0.12282520145177842,0.9134059709310531,1.001914277076721,-0.00046304457762744275,414.0,1.4359380442163334,323.96,1072,3.795062663555145,1975.12,164.2,8576000
576,0.13308966980315745,0.939967046380043,1.0127186983823777,-0.0026900598057545723,414.0,1.438940661901111,324.44,1073,3.9322867834568025,1978.69,164.2,8584000
576,0.09483008784241974,0.9421977865695953,1.011168314218521,-0.008521838625892997,414.20000000000005,1.0719492489679419,327.48,1074,3.3215829348564148,1990.29,164.2,8592000
576,0.06194197352975607,0.9638864451646805,0.9873510122299194,-0.00030371870612725614,414.20000000000005,0.9414145916681058,337.2,1075,2.6769740986824035,2014.96,210.39999999999998,8600000
576,0.15557582125067712,0.9347244900465012,0.9550212723016739,-0.01190665148475091,414.20000000000005,1.7616453398599183,337.04,1076,4.232320607900619,2010.56,210.39999999999998,8608000
577,0.10498601824045181,0.9412475061416626,0.9713635545969009,-0.022547053722664714,414.20000000000005,1.4086472437173656,340.92,1077,3.548951038122177,2025.83,211.89999999999998,8616000
577,0.12755268698558211,0.849063926935196,1.0281424027681352,-0.010934619103718433,416.20000000000005,2.055680569905826,341.8,1078,3.32878280043602,2026.73,211.89999999999998,8624000
577,0.1040881020668894,0.8923291015625,1.015437935590744,-0.0019447278513689526,416.20000000000005,1.3983960797190764,341.59,1079,3.4433235728740694,2031.44,211.89999999999998,8632000
578,0.19529536413028836,0.8971631306409836,1.0245505857467652,-0.0350548490206711,414.20000000000005,1.8555704737322332,340.55,1080,4.6079292130470275,2013.18,211.89999999999998,8640000
578,0.08438838066533208,0.9071896594762802,1.076046226620674,-0.0173446735937614,416.20000000000005,1.0919695475591766,341.8,1081,3.0967319238185884,2041.74,202.9,8648000
578,0.1320873442152515,0.8231117415428162,1.0184133321046829,-0.006287196665070951,416.20000000000005,1.4946255292451613,342.82,1082,3.5853161984682083,2030.22,203.60000000000002,8656000
579,0.1169218317233026,0.7495605558156967,1.0939641946554184,-0.045037996719802326,414.20000000000005,1.2399322855787864,315.34,1083,3.5960404407978057,1907.52,106.30000000000001,8664000
579,0.07349031509365886,0.9059267628192902,1.0387648469209672,-0.005315105146146379,412.0,1.034564599450691,311.08,1084,2.7964468574523926,1878.3,98.2,8672000
579,0.06909334869123995,0.9284594416618347,0.997855167388916,-0.00793728754593758,412.0,0.9509056706178414,311.08,1085,2.5498708271980286,1878.3,98.2,8680000
580,0.16473581276834012,0.8964382266998291,0.9143514835834503,-0.02179809489796753,412.0,1.7309011709741298,310.88,1086,4.439121392965316,1879.12,98.2,8688000
580,0.10940884725190698,0.932883694767952,0.9967350834608077,-0.008434705932158977,412.0,1.3495456280381106,313.01,1087,3.554279526472092,1876.22,98.2,8696000
580,0.08526047334074974,0.9307123780250549,0.9952724200487136,-0.019223394595319406,412.0,1.0671188686460809,316.26,1088,3.1011053466796876,1886.72,104.50000000000001,8704000
581,0.12690009676851333,0.9272937572002411,0.9745819586515426,-0.009415302270444953,412.0,1.2647787465053715,317.19,1089,3.537291664481163,1893.5,104.50000000000001,8712000
581,0.14653631993569433,0.9382949596643448,0.89764976978302,-0.008067854347173125,412.0,1.3933220656017113,315.36,1090,3.9853136801719664,1890.96,104.50000000000001,8720000
581,0.1203666450921446,0.9424393784999847,0.9257025820016861,-0.014541230945615097,412.0,1.2060971607659348,314.27,1091,3.78059907913208,1883.45,104.50000000000001,8728000
581,0.1018201557919383,0.9079922968149186,0.9813999742269516,-0.0222547023545485,412.0,1.3320843172855015,312.18,1092,3.5142829060554504,1856.33,81.3,8736000
582,0.07494653422385454,0.9227096259593963,0.9635092771053314,-0.0051077619984425835,412.0,1.0452071064150212,306.91,1093,2.910867173075676,1853.61,81.3,8744000
582,0.10991956954821944,0.9401249098777771,0.9537016344070435,0.0024624217429663987,412.0,1.4719289141668295,308.21,1094,3.4587593042850493,1854.82,81.3,8752000
582,0.09838753926567734,0.9150139093399048,1.0110801500082016,-0.00975265759800095,412.0,1.345446598797221,307.85,1095,3.395035562515259,1839.91,81.3,8760000
583,0.11066920862533153,0.8874994438886642,1.0215374666452408,-0.010260390297917183,412.0,1.3186791473359194,305.39,1096,3.330074141025543,1840.44,81.3,8768000
583,0.08942024002317339,0.9125454115867615,1.0136135447025298,-0.011085829301155172,412.0,1.237042253453284,301.29,1097,3.144926542639732,1826.22,81.3,8776000
583,0.10166494350880384,0.8984401571750641,1.033732346892357,-0.02181319513474591,411.1,1.3777040774094345,297.82,1098,3.5749540281295777,1819.49,81.3,8784000
584,0.08346884675323964,0.8919136506319046,1.0274295192956924,-0.019032195253530518,410.09999999999997,1.0815841002639595,294.24,1099,3.0774827539920806,1810.96,81.3,8792000
584,0.09570519995875656,0.9208518874645233,0.9953216493129731,-0.00917582504087477,410.09999999999997,1.1449138801682155,296.38,1100,3.2668242251873014,1815.82,81.3,8800000
584,0.13322776681743562,0.9338190114498138,0.9761647146940231,-0.006404494731395971,409.1,1.4190223827504047,301.96,1101,3.8336661994457244,1848.89,100.00000000000001,8808000
585,0.10225494922604411,0.8913568407297134,1.0198302191495896,-0.009705191874600132,409.1,1.233357599721726,298.51,1102,3.3958428072929383,1850.34,81.3,8816000
585,0.04340267392806709,0.8540778958797455,1.0336742436885833,-0.0046930613098083995,409.1,0.8068044398461487,300.37,1103,2.4044797348976137,1849.63,81.3,8824000
585,0.08302910065278411,0.91840751349926,0.9496600556373597,-0.004794071777432692,409.1,1.0290350807345916,299.7,1104,3.072454557418823,1847.25,81.3,8832000
585,0.12045850188471377,0.9244968628883362,0.9408572494983674,-0.012992042237892748,405.40000000000003,1.2892233538268028,298.82,1105,3.6865396809577944,1840.07,81.3,8840000
586,0.11543000006116927,0.8969240260124206,0.9843722277879715,-0.008854300550883636,403.1,1.5290408836970164,306.34,1106,3.752573425769806,1878.85,110.6,8848000
586,0.05096779613289982,0.9281792312860488,1.0599073719978334,-0.01215666735333798,404.50000000000006,0.7472407134352719,317.77,1107,2.4199297046661377,1925.75,145.0,8856000
586,0.073322609863244,0.9147546422481537,1.0244827473163605,-0.00271393058123067,404.50000000000006,0.9583111159285289,318.09,1108,2.925070804953575,1929.62,145.0,8864000
587,0.1129738238779828,0.9029629790782928,1.0175642478466034,-0.021335277269390645,404.50000000000006,1.2686870640010857,323.64,1109,3.625983604192734,1955.02,192.4,8872000
587,0.11479662532918156,0.8906664419174194,1.0322299778461457,-0.023210311848670243,404.50000000000006,1.3367403670398172,325.24,1110,3.659956988096237,1958.6,158.70000000000002,8880000
587,0.05039076732937246,0.897127320766449,1.038998252749443,-0.009130308389139828,404.0,0.7141516397824198,320.5,1111,2.3207757699489595,1958.86,158.70000000000002,8888000
588,0.09798620260786266,0.9082219463586807,0.997894424200058,0.015461907013086602,404.0,1.1293371955900768,319.94,1112,3.2691624975204467,1950.27,158.70000000000002,8896000
588,0.21730111576616765,0.9071129357814789,0.9684740751981735,-0.027078536869958043,404.0,1.9897406403684232,319.23,1113,5.013891059160232,1941.73,158.70000000000002,8904000
588,0.08881006685085595,0.9040706866979599,1.0183365899324417,-0.020291028444480618,404.0,1.1537374797322204,322.12,1114,3.298169516324997,1945.95,163.20000000000002,8912000
588,0.0890564088942483,0.8832170158624649,1.0016980654001235,-0.007157419694485725,398.4000000000001,0.9510949261840652,317.2,1115,2.896949508190155,1942.57,145.0,8920000
589,0.11281125044450163,0.8881492805480957,1.0146061915159226,-0.02135356003374909,398.4000000000001,1.0799220716625646,319.43,1116,3.5109933686256407,1952.68,163.20000000000002,8928000
589,0.10667675990611315,0.9170312887430191,0.9752645748853683,-0.0032902791691594756,396.1,1.2207014432734216,317.84,1117,3.595186159610748,1960.02,163.20000000000002,8936000
589,0.11092160898260772,0.9137770175933838,0.9757443511486054,-0.02214867928822059,396.1,1.2427843257404276,320.31,1118,3.535613555908203,1966.76,199.79999999999998,8944000
590,0.10125083714723587,0.8733473056554795,1.0141941195726394,-0.016220042688655668,396.0,1.0825784186265792,319.73,1119,3.5108383178710936,1964.53,199.79999999999998,8952000
590,0.09714229300618171,0.9153924906253814,1.0022462445497513,-0.003435551455768291,396.1,1.0823598842184945,323.01,1120,3.4366916584968568,1974.18,202.7,8960000
590,0.17479273099452258,0.9258100754022598,0.9653463870286941,-0.005773797190049663,396.0,1.438187308885754,319.1,1121,4.3543750298023225,1956.08,199.79999999999998,8968000
591,0.12259957092814147,0.9338449311256408,0.9989045685529709,-0.013294128021225333,396.0,1.346149641351535,322.08,1122,3.9219215500354765,1950.18,197.7,8976000
591,0.0790116288047284,0.9372532069683075,1.0054192328453064,-0.012790592621022369,397.1,0.955203454302445,325.93,1123,3.1147271859645844,1967.03,199.79999999999998,8984000
591,0.09686028754338621,0.9258121955394745,1.0236204677820206,-0.014264036506065168,398.0,1.3188321734060287,327.28,1124,3.3044332122802733,1969.66,199.79999999999998,8992000
591,0.15229092506691813,0.8916085523366928,1.0155970185995102,-0.021324473274871705,398.1,1.4463672882695533,326.47,1125,4.20900421500206,1963.65,199.79999999999998,9000000
592,0.0730457751546055,0.925022325515747,1.0570441007614135,-0.009068321780359838,399.50000000000006,0.902183851410839,327.72,1126,2.952584047317505,1976.11,199.79999999999998,9008000
592,0.06361050161067397,0.887564926147461,1.0672823363542556,-0.017146894627949223,404.0,0.7614568564756746,330.38,1127,2.69807869553566,1993.27,202.7,9016000
592,0.1069401871971786,0.9244005089998245,1.024629373550415,-0.0046920121959465174,404.0,1.2132339800764684,331.71,1128,3.25081272482872,2000.56,202.7,9024000
593,0.1342146185413003,0.8667160320281982,1.0114872866868974,-0.017242931168584618,404.0,1.4816021079313586,332.76,1129,4.037458362579346,1999.9,224.6,9032000
593,0.11164541163481773,0.9136269348859787,1.0423404800891876,-0.03411814390507061,404.20000000000005,1.2207257457167142,330.12,1130,3.5369173848628996,1991.57,202.7,9040000
593,0.05804476915858686,0.9381975919008255,1.0673742586374282,-0.013980444921762682,404.0,0.7890407656522879,329.3,1131,2.5177986252307893,1988.33,202.7,9048000
593,0.09547258648090065,0.9372810435295105,0.9854755067825317,-0.002998776906169951,404.0,0.9940386154913761,326.93,1132,3.1148441970348357,1979.91,199.5,9056000
594,0.11802796454168857,0.9298524975776672,0.993615729212761,-0.007523104821302695,404.0,1.270088390222705,331.98,1133,3.720571585893631,1998.32,224.6,9064000
594,0.090230498672463,0.9486285328865052,1.0254778575897217,-0.01826370303868316,406.1,1.032756648514014,334.93,1134,3.2829175317287445,2012.25,231.5,9072000
594,0.07808109105564653,0.9405065107345582,1.045009491443634,-0.0017663148981228005,406.1,0.9533452217815173,338.07,1135,3.1364442598819733,2022.24,235.60000000000002,9080000
595,0.0892989940289408,0.9454275870323181,0.9990128433704376,-0.01507123209274141,409.1,1.0006554904641318,338.51,1136,3.258629457950592,2042.77,235.60000000000002,9088000
595,0.08933291521854698,0.958114600777626,0.9821213430166245,-0.001648502784082666,410.3,0.9706194329610477,342.25,1137,3.336449810266495,2051.49,254.0,9096000
595,0.1494662289787084,0.884205322265625,1.036662501692772,-0.026850785533897577,410.3,1.663082644251916,340.22,1138,3.6500392854213715,2049.85,253.60000000000002,9104000
595,0.08144238624721765,0.9406842881441116,1.0029320752620696,-0.01719080961687723,413.1,1.0563627467650039,339.08,1139,3.120857884883881,2056.77,231.5,9112000
596,0.09504781014285982,0.9281388086080551,0.9892011082172394,-0.006541655428591185,414.1,1.1275923786423947,338.5,1140,3.366478316783905,2063.24,225.6,9120000
596,0.1339069458283484,0.956964105963707,0.9669090801477432,-0.006408398326020688,415.1,1.4201734059362647,339.29,1141,3.9474456799030304,2069.81,225.6,9128000
596,0.06815653759986162,0.9571833443641663,1.0640864950418472,-0.019863100926741026,416.0,0.9780800702113638,344.85,1142,2.9563890826702117,2076.46,231.5,9136000
597,0.040842765592969954,0.8786704134941101,1.1282369029521941,-0.006851904821378412,416.0,0.6859548974955452,342.63,1143,2.202218310236931,2092.71,225.6,9144000
597,0.07667838245164603,0.8862804973125458,1.0193155002593994,-0.007509051152155734,416.0,0.941487990311356,337.71,1144,2.757247030735016,2079.17,191.2,9152000
597,0.17813106648623944,0.9182397371530533,0.9347843182086945,-0.0009044874985715978,416.0,1.7355764710531245,333.66,1145,4.491374212503433,2061.56,156.9,9160000
597,0.14283223386853933,0.9461334604024887,0.938304858803749,-0.006163948514149524,416.40000000000003,1.4209600155571784,336.73,1146,3.9836930215358732,2058.1,161.5,9168000
598,0.09609286555089057,0.9527543985843658,0.9950160562992096,-0.019484129247721284,416.40000000000003,1.3872510319336677,336.45,1147,3.2627244222164156,2061.86,161.5,9176000
598,0.06764431677758694,0.9449073469638825,1.0321949911117554,-0.009803085727617145,416.40000000000003,0.8257905187667895,336.7,1148,2.7619429242610933,2077.56,161.5,9184000
598,0.09345035246573388,0.93914735019207,0.9817772942781449,-0.01345157932373695,416.40000000000003,1.134296999492382,336.7,1149,3.336689453125,2077.56,161.5,9192000
599,0.24964500868692993,0.8701508539915085,0.9592533838748932,-0.018810089196340415,415.1,2.2679638857435,324.41,1150,5.064984194040298,2022.55,135.4,9200000
599,0.06392192224040627,0.8942571914196015,1.0761957907676696,-0.010467296303831973,415.1,0.9041534069049395,315.95,1151,2.661093345284462,1977.47,108.9,9208000
599,0.04551992922555655,0.8774571526050567,1.019269008040428,-0.004877182763302699,415.1,0.67691692611135,314.07,1152,2.277277011871338,1976.73,108.9,9216000
599,0.11729881973937153,0.07135461032390594,1.1037262386083604,-0.043879241195099894,413.3,1.5317298798358396,257.01,1153,3.785709798336029,1733.6,9.0,9224000
600,0.025008389663416893,0.7300130724906921,1.080087275505066,-0.0033574101547128522,411.20000000000005,0.40951881459883693,241.92,1154,1.700038892030716,1661.62,7.0,9232000
600,0.06002036596182734,0.8191820961236954,1.0072156238555907,0.0006419209566956852,403.80000000000007,0.7399775560721936,231.43,1155,2.5626970583200457,1614.01,7.0,9240000
600,0.13601586676202715,0.8678763675689697,0.9406203234195709,-0.013833050661014567,400.1,1.414842355179216,222.73,1156,3.854320687055588,1576.01,7.0,9248000
601,0.12315677436999976,0.8821545594930649,0.9583172917366027,-0.00471757250779774,399.1,1.2367109998986967,218.05,1157,3.6362232470512392,1566.09,7.0,9256000
601,0.11184479430317879,0.9287155377864837,0.95249602496624,-0.0029639701347332448,399.1,1.2325749605370515,221.51,1158,3.4211526906490324,1578.21,7.0,9264000
601,0.08863171734847128,0.9180963975191117,1.0064593738317489,-0.011472675210679881,397.2,1.1694862771604728,221.94,1159,3.2916297340393066,1557.03,7.0,9272000
601,0.12674808586016298,0.9103393137454987,0.9358989137411118,-0.0028701623366214333,399.0,1.35437254892667,221.65,1160,3.8294459629058837,1555.79,7.0,9280000
602,0.054705796977505085,0.924582632780075,1.0252931040525437,-0.010888109630323016,397.2,0.6464920329626946,221.81,1161,2.3046243989467623,1545.56,7.0,9288000
602,0.09099122046027333,0.9058433759212494,0.9940801048278809,-0.010410117797437123,397.2,0.8791427768257962,221.86,1162,2.965047349333763,1544.63,7.0,9296000
602,0.14980308771133422,0.8981397080421448,0.935950266122818,-0.0032385250899824316,397.2,1.45430974058094,220.77,1163,4.226487094163895,1539.93,7.0,9304000
603,0.11389858173206449,0.924300194978714,0.9564752763509751,-0.007271700284909457,397.2,1.2084160370857884,232.84,1164,3.800508085489273,1568.67,7.0,9312000
603,0.0805102603090927,0.9472181963920593,1.0344000786542893,-0.02101369053591043,398.1,0.9899006259311715,233.25,1165,2.8739804315567015,1587.17,7.0,9320000
603,0.0931739083584398,0.9104281324148178,1.0170550787448882,-0.017317599690286442,399.1,1.0320903751208235,233.25,1166,3.2627577435970307,1596.52,7.0,9328000
604,0.11606471011415125,0.9326637274026871,1.0195148879289626,-0.007669325391179882,399.1,1.4166883085065232,230.03,1167,3.5559604382514953,1590.45,7.0,9336000
604,0.06629777694121003,0.9551980125904084,1.0177247124910354,-0.006753433141857386,399.0,1.0565067843396636,224.99,1168,2.8281066954135894,1567.03,7.0,9344000
604,0.07762150837108493,0.8792874222993851,1.0648441851139068,-0.026749042777591967,398.1,1.033555742560999,226.21,1169,2.9683857381343843,1574.82,7.0,9352000
604,0.09917935152538121,0.8853549915552139,0.9633751726150512,-0.004162798097349878,398.1,1.5029746784383837,226.21,1170,3.397492834329605,1574.82,7.0,9360000
605,0.21944134877063334,0.9140147805213928,0.8385840147733689,-0.014057559902139473,399.0,2.15720646141935,231.04,1171,4.987853186130524,1592.78,7.0,9368000
605,0.100676333270967,0.9441068905591965,0.9054344356060028,-0.004828815600194503,399.1,1.4293019814631327,242.21,1172,3.6417950344085694,1647.76,14.400000000000002,9376000
605,0.07781785865779967,0.9169420784711838,1.0034574830532075,-0.022963617933091884,409.2,1.2121398787952686,254.85,1173,2.932148821949959,1692.25,14.400000000000002,9384000
605,0.08890584442764521,0.9270943808555603,0.9892731648683548,-0.012338437271537259,409.2,1.1869973926689448,259.92,1174,3.2523428022861482,1701.8,14.400000000000002,9392000
606,0.11913900517858565,0.8886317276954651,1.0009547686576843,-0.003943772168131545,411.0,1.1940749788970608,267.65,1175,3.5518076431751253,1732.13,14.400000000000002,9400000
606,0.0940488349366933,0.9239753860235215,0.9011897575855256,-0.0028708326432388275,411.1,1.2180565831664827,278.6,1176,3.3471458446979523,1785.51,33.7,9408000
606,0.10617511858232319,0.9101234376430511,0.9394784796237946,-0.00602417508023791,411.1,1.348807214923059,283.98,1177,3.6032340490818022,1807.22,34.900000000000006,9416000
607,0.08613795283250511,0.9428683644533158,1.0135812598466873,-0.011384870368055999,412.1,1.2476520558594502,305.23,1178,3.2096681237220763,1898.15,50.900000000000006,9424000
607,0.07463890924584121,0.9018880659341812,1.0190820080041885,-0.007470733367081266,413.1,1.1761623476056444,312.58,1179,2.8847004801034926,1941.02,66.4,9432000
607,0.0570936334785074,0.9549225735664367,0.9569837379455567,-0.00743598393863067,413.1,0.8533374475507017,323.47,1180,2.6778054201602934,1991.84,90.7,9440000
607,0.1006513589527458,0.9392281472682953,0.9591688925027847,-0.014254289013915695,413.1,1.2051277177876794,330.07,1181,3.469719442129135,2023.35,145.8,9448000
608,0.08104552071541547,0.9446272897720337,0.9620358109474182,-0.012112567872391082,414.20000000000005,1.0001008447485602,345.17,1182,3.2611471009254456,2085.01,249.4,9456000
608,0.0603940618224442,0.9414937800168991,1.0138912665843964,-0.008169905275572091,416.1,0.8076248784064001,345.98,1183,2.715193703174591,2100.4,196.9,9464000
608,0.07787231551483273,0.9492524653673172,1.0244387257099152,-0.006626135718543083,416.1,0.9861249532136108,350.05,1184,3.0246769261360167,2114.66,249.4,9472000
609,0.14141089411452412,0.928352318406105,0.9976035130023956,-0.01580047499621287,417.0,1.4081200047601439,348.08,1185,3.931320391893387,2135.9,196.9,9480000
609,0.07966358220204711,0.9594091892242431,1.02859308719635,-0.0077242071913497055,417.0,1.0028551392780876,348.16,1186,3.0782554292678834,2143.53,196.9,9488000
609,0.12466873760335147,0.9206054371595382,0.9927603542804718,-0.012645513731331447,417.0,1.3466138306090765,351.2,1187,3.768105398416519,2168.33,249.4,9496000
609,0.08996202607173473,0.9096662753820419,0.9917512315511704,-0.004869672485510818,417.0,1.0185934682171136,351.52,1188,3.0776255106925965,2165.52,261.3,9504000
610,0.17972944651730358,0.8827570909261704,0.9271037983894348,0.009897141223773361,417.0,1.5168191116841874,350.42,1189,4.3850024747848515,2144.98,247.3,9512000
610,0.14715763844549656,0.869301785826683,0.9804867488145829,-0.034573834575712684,417.0,1.3453826098618842,349.5,1190,3.9197683465480804,2135.83,175.10000000000002,9520000
610,0.06614757178351283,0.9533269041776657,1.0110688537359238,-0.006356584977474995,417.0,0.8869175719093747,347.38,1191,2.7637489676475524,2134.63,147.7,9528000
610,0.12121894774958492,0.8971647149324418,1.0002014756202697,-0.01872808209474897,417.0,1.3028521198538718,347.83,1192,3.7164256203174593,2131.89,147.7,9536000
611,0.11977154420688749,0.9218739998340607,0.9760506641864777,-0.008154062838875688,417.1,1.2177084645273533,347.29,1193,3.6953128361701966,2135.07,147.7,9544000
611,0.1077742365282029,0.8408474606275559,1.0240357047319413,-0.033720341875450685,417.1,1.1512631615973346,350.22,1194,3.5248910653591157,2141.4,148.9,9552000
611,0.07488380882889033,0.8586098390817642,1.0293119025230408,-0.018551859227009117,417.1,0.9274282512380492,342.96,1195,3.027172725200653,2113.23,134.7,9560000
612,0.13584482304751874,0.8227235609292984,0.9918747013807296,-0.020887244745972568,417.1,1.336903278836989,337.61,1196,3.6145218658447265,2094.69,130.1,9568000
612,0.08046966150403023,0.7916980701684951,1.016884452700615,-0.02741786631861032,417.0,0.9056393203950499,316.02,1197,3.063660627603531,2034.84,99.5,9576000
612,0.08683762175496668,0.8731478840112686,1.016521612405777,-0.00024351685351575725,414.20000000000005,1.11434519154551,312.01,1198,3.096685692071915,2014.15,99.5,9584000
612,0.09665875632315873,0.8548925548791886,0.9817232036590576,-0.017312157090636902,414.20000000000005,1.3775955226031469,308.57,1199,3.0933781158924103,1993.38,94.69999999999999,9592000
613,0.12670433196239173,0.8587371349334717,0.9556560122966766,-0.009317656546409125,413.1,1.3072513585409098,302.32,1200,3.848220230340958,1975.09,90.80000000000001,9600000
613,0.11955379988998174,0.8646981579065323,0.9708915293216706,-0.015815428325440736,413.1,1.2891045070204228,302.7,1201,3.634138240814209,1972.06,90.80000000000001,9608000
613,0.09928875776939095,0.9197414588928222,0.952415606379509,-0.012831953361164779,413.1,1.1446279642075985,302.11,1202,3.504438862800598,1963.66,90.80000000000001,9616000
613,0.09029554429464043,0.9482972675561905,0.950790593624115,-0.010004350106464699,413.1,1.044257433810829,302.25,1203,3.1354945635795595,1969.36,90.80000000000001,9624000
614,0.06713299481198191,0.9309699267148972,1.0086024010181427,-0.01331537236343138,414.0,0.8099840597982729,299.33,1204,2.7801101768016814,1953.0,90.80000000000001,9632000
614,0.10473963985219598,0.925670919418335,1.0236432838439942,-0.015462724318495021,414.0,1.2136152099353668,299.28,1205,3.446588797569275,1953.8,90.80000000000001,9640000
614,0.0655418361024931,0.634864536523819,1.053895714879036,-0.02169300792273134,411.1,1.006307563058485,271.47,1206,2.807025582194328,1794.04,47.0,9648000
614,0.034514909544959664,0.8831636816263199,0.9972994345426559,-0.0008335992289357819,411.1,0.6133306204429723,266.57,1207,1.94268456697464,1780.25,47.0,9656000
615,0.10679686341434717,0.8891125023365021,0.9830994719266891,-0.010817360926885157,411.1,1.3030619011347713,263.39,1208,3.361098818778992,1769.83,47.0,9664000
615,0.1486776514723897,0.9143948262929916,0.9282286500930786,0.004370698501879815,411.1,1.6585210377306867,259.96,1209,4.402601929903031,1750.69,47.0,9672000
615,0.0925232861423865,0.9391970646381378,1.0134737914800644,-0.011509994018124416,407.40000000000003,1.1216363596285428,260.91,1210,3.391612776517868,1751.14,47.0,9680000
616,0.0674745628470555,0.9049254071712494,1.0736190688610077,-0.01708307834531297,408.3,0.9159136135360423,263.4,1211,2.734196307659149,1769.8,47.0,9688000
616,0.08302066166885197,0.9577581632137299,0.9968551027774811,-0.011100617785123177,411.1,0.8379833840438882,264.64,1212,2.831766874194145,1789.45,47.0,9696000
616,0.13779588045552374,0.9135721552371979,0.9931418842077255,-0.024229489823337644,408.40000000000003,1.3987012377275974,259.72,1213,3.898352773189545,1776.04,47.0,9704000
616,0.05877734699286521,0.892798798084259,0.986395081281662,-0.00859309863881208,405.2,0.8490568519523493,257.8,1214,2.703644590973854,1757.56,47.0,9712000
617,0.08550289273727685,0.9450935018062592,0.9500310879945755,-0.005414416386047378,405.2,1.09704823477787,257.65,1215,2.925883638858795,1755.92,47.0,9720000
617,0.11543761493638158,0.9175981199741363,0.9887047928571701,-0.0072623908065725115,405.3,1.3434998157823173,261.04,1216,3.6094147324562074,1756.77,47.0,9728000
617,0.11111788270063698,0.9078425669670105,0.9863146525621415,-0.01981583021697588,405.3,1.225597986726854,266.83,1217,3.510863733291626,1764.97,47.0,9736000
618,0.09358631930314004,0.9220875155925751,0.9766173666715622,-0.008462064241321059,405.3,1.0627934406323682,274.27,1218,3.43747288942337,1787.2,47.0,9744000
618,0.1005159529671073,0.9525911319255829,0.9746080094575882,-0.007569609836209566,404.1,1.2342410041824519,276.1,1219,3.4819479358196257,1777.47,47.0,9752000
