frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
8792000,-2.01597213447094,0.0001121647993736019,7.74327570979949e-06,0.08010113328695297,175.39,557,0.0,1.16,0.011228840269871407,1.3861832189559937,3.0,1099
8800000,0.3659719341993332,0.00029387650368335017,0.00012668258277699352,0.12228075795806945,174.88,557,0.0,1.17,0.016241788605029842,1.386112585067749,3.0,1100
8808000,-0.9348913025856018,3.6140183863153655e-05,-1.8034156951216574e-05,0.05854465897195041,175.42,557,0.0,1.21,0.007348849909145111,1.3861652064323424,3.0,1101
8816000,-0.31174956142902377,5.107761168289926e-05,-9.369339350087102e-05,0.06443819525651634,170.51,558,0.0,1.06,0.00906163399977714,1.3861787128448486,3.0,1102
8824000,-2.6537968909740446,8.68997510627878e-05,-2.3291520756174576e-05,0.07957579034846277,178.69,558,0.0,1.26,0.010576783527477887,1.3861418676376343,3.0,1103
8832000,-0.44638663947582247,9.131613375188862e-05,1.4445657234318787e-05,0.08165172300301492,188.04,558,0.0,1.48,0.0107480592277654,1.3861633718013764,3.0,1104
8840000,-1.8587372130155564,9.37719647549784e-05,0.00016633565109486881,0.07936942711472511,177.46,558,0.0,1.21,0.01104560586784733,1.3861626613140106,3.0,1105
8848000,-0.5711794376373291,8.192995008187154e-05,-0.00020273507553383752,0.08214107846841216,173.66,559,0.0,1.1,0.010017362947452552,1.3860969960689544,3.0,1106
8856000,-1.0298686563968658,0.00022937399800696312,-1.040458562783897e-05,0.10363030907697976,189.71,559,0.0,1.54,0.013309648061011965,1.38608375787735,4.0,1107
8864000,0.43373597502708433,0.00029717197778325046,0.00043909154748689617,0.11379948682151735,190.35,559,0.0,1.62,0.013137497526750778,1.3860864317417145,4.0,1108
8872000,-1.9954510176181792,0.00025859619639049923,-0.00020084020833564863,0.11198230240494013,182.93,559,0.0,1.43,0.013750905558126072,1.3859010684490203,4.0,1109
8880000,-0.05095920264720917,8.359516040059134e-05,-7.76128326970138e-05,0.0787799444142729,184.34,559,0.0,1.46,0.009784392822991598,1.386077231168747,4.0,1110
8888000,-4.5053336077928545,0.00034957741991092917,5.8013189227494874e-05,0.12647356811910868,184.19,560,0.0,1.45,0.014888101969271919,1.386101862192154,3.1000000000000085,1111
8896000,-0.2668465155363083,0.0001636554920938238,-9.697065874206601e-05,0.08540325248613953,193.27,560,0.0,1.68,0.009481963901036212,1.3861693596839906,4.1000000000000085,1112
8904000,-0.006081903576850891,8.710203886778344e-05,7.747677802399266e-05,0.08695648490451276,192.38,560,0.0,1.6,0.01190643170502682,1.3861716771125794,4.0,1113
8912000,-0.394039500951767,7.55245781530789e-05,-1.2733688454318326e-05,0.0728477448830381,189.38,560,0.0,1.5,0.009789372273932674,1.38615837931633,3.1000000000000085,1114
8920000,-2.66496953189373,6.192128530528862e-05,9.600590339687188e-05,0.06626571277156472,186.77,560,0.0,1.47,0.0090529981563752,1.3860687816143036,4.0,1115
8928000,-2.2797156155109404,0.00018809161711715204,-0.00011140358974444098,0.10263731509447098,177.87,561,0.0,1.26,0.014191700553602905,1.3858777427673339,4.0,1116
8936000,-2.305778685212135,0.00022397271080734526,-0.0001747803743364784,0.12278210601769388,184.9,561,0.0,1.48,0.016645329828482665,1.386122272014618,4.0,1117
8944000,-0.4281651413440704,0.00012974980984211014,8.89976125654357e-05,0.09688490886241198,189.2,561,0.0,1.55,0.011134191532833597,1.386205108165741,4.0,1118
8952000,-1.5563712000846863,6.527155282867625e-05,-0.0001174137435555167,0.07468129663728178,175.66,561,0.0,1.18,0.010098094343995181,1.386191906929016,3.0,1119
8960000,0.23402253270149231,5.7893214385558164e-05,0.00014538314158926368,0.06346971904858947,172.79,562,0.0,1.12,0.007869766182190962,1.3862070047855377,3.0,1120
8968000,-0.6888443118333817,5.3546545499330025e-05,-6.717750329698901e-07,0.06024395013228059,168.12,562,0.0,1.03,0.00796508111414125,1.3862405467033385,3.0,1121
8976000,-3.5483220064640046,9.99923189834817e-05,-0.0002502233630002593,0.06999662289395929,169.44,562,0.0,1.1,0.009173635420507807,1.3860356628894805,3.0,1122
8984000,-1.1970409524440766,2.6042232842371505e-05,5.151580320671201e-05,0.048478679247200486,172.65,562,0.0,1.15,0.006598717305852974,1.3861939084529877,3.0,1123
8992000,-0.0006368279457092286,2.77163895304966e-05,1.6556721093365922e-05,0.056377601977437734,180.68,562,0.0,1.31,0.008803081514609656,1.3860863280296325,3.0,1124
9000000,-0.8438778722286224,0.00012650299019441037,-0.00014385722928182077,0.084505215883255,187.93,563,0.0,1.47,0.010795702139102161,1.3859232449531556,4.0,1125
9008000,0.20363324224948884,0.0001722548212595143,2.5641995152909656e-05,0.08665867762640118,187.67,563,0.0,1.48,0.010135146094727661,1.3854619884490966,4.0,1126
9016000,-1.427457486987114,0.00012228031909785385,6.704885498038494e-05,0.08337980365380644,191.79,563,0.0,1.61,0.009634953165036686,1.3857800889015197,4.0,1127
9024000,-1.031056137084961,0.00012349036797104418,9.466740706557175e-05,0.07166847287677229,182.58,563,0.0,1.43,0.008294052901450256,1.3861609554290772,3.0,1128
9032000,-0.5605792450904846,0.0003025840758198228,-5.9150630440854e-05,0.13072852703742682,177.19,563,0.0,1.29,0.01835776868054083,1.386056864261627,3.1000000000000085,1129
9040000,-2.0022108751535415,6.508194812766988e-05,8.68493976395257e-05,0.07245855556800962,177.94,564,0.0,1.27,0.008687903946619757,1.3860871577262879,3.1000000000000085,1130
9048000,0.17206101536750792,0.00018619205159325247,-1.3034546536800918e-05,0.11547718782909215,183.83,564,0.0,1.41,0.014920111677357654,1.3861389398574828,3.1000000000000085,1131
9056000,-0.6365932363271714,3.615854902619731e-05,3.6695883864013013e-06,0.05970909136813134,185.21,564,0.0,1.43,0.007593945184568586,1.3861878192424775,4.0,1132
9064000,-0.4327522259950638,0.00014240574148459471,-5.2427247082960094e-05,0.08622738112695515,178.31,564,0.0,1.29,0.010646802886753078,1.3861688303947448,3.0,1133
9072000,-0.04141273379325867,0.0001960090469520992,0.00012529217283372419,0.10101161854341627,186.1,564,0.0,1.45,0.012435088326159544,1.3861459803581238,4.0,1134
9080000,-0.022520979642868044,0.00032479534307753964,9.155274037766503e-05,0.11924268872477115,192.2,565,0.0,1.59,0.01570091895833409,1.3858466231822968,4.0,1135
9088000,-0.4331518191099167,8.82355777176258e-05,7.036119198346569e-05,0.07468370860442519,185.8,565,0.0,1.41,0.009317459671826652,1.3860697162151336,3.0,1136
9096000,-0.7645253050327301,0.00026860584935718636,8.777366265348974e-05,0.1138750194851309,187.82,565,0.0,1.49,0.013039947089341176,1.3856184351444245,4.0,1137
9104000,-0.07944329917430877,0.0001836625472847686,-0.00015592238802128122,0.09429286742582917,181.82,565,0.0,1.39,0.011102891182413538,1.3861654853820802,4.0,1138
9112000,-0.7881323456764221,0.00023436230840275128,-0.00019036475584300661,0.09789748202078044,174.54,565,0.0,1.19,0.011751884386567244,1.3859303140640258,3.0,1139
9120000,-0.6877368652820587,7.812639468767202e-05,-0.00013333467079064575,0.07291097648907453,175.89,566,0.0,1.22,0.008406593773598411,1.3860242748260498,3.0,1140
9128000,-1.545882118344307,0.00029475824467596113,-0.00010140578784557874,0.11703900073654949,179.98,566,0.0,1.31,0.014321283524674076,1.386004877090454,3.1000000000000085,1141
9136000,-0.5023786741495132,0.00036288497140731126,0.0001331828037655214,0.1374186378531158,192.1,566,0.0,1.63,0.016782612955676183,1.385846405029297,4.0,1142
9144000,0.13699420273303986,0.0001103485764511447,-0.00015435711813552189,0.09735988097265363,198.81,566,0.0,1.81,0.011076563165377569,1.3859075725078582,4.0,1143
9152000,-9.9517155367136,0.00011363289272878774,-0.00012905373545436306,0.06722307124175131,183.36,566,0.0,1.38,0.008726098078549493,1.3857092845439911,3.0,1144
9160000,-1.3537451046705247,0.00025179813871375247,0.0002909720773550362,0.10296639430336654,176.19,567,0.0,1.21,0.012652135198125898,1.3861336278915406,3.0,1145
9168000,0.24847976684570314,7.71389073526052e-05,6.86929551375215e-05,0.08483944041654468,183.56,567,0.0,1.37,0.010572108612951532,1.3861458218097686,3.0,1146
9176000,-0.1714332389831543,6.38060094939874e-05,-9.742440597619862e-06,0.069723618356511,185.71,567,0.0,1.38,0.009301348337446821,1.3861742150783538,3.1000000000000085,1147
9184000,-0.4592339903116226,0.0001570978857515115,4.596600931108696e-05,0.08689670507330448,193.52,567,0.0,1.58,0.011530060878148634,1.3858822536468507,4.0,1148
9192000,0.1572370558977127,0.00018518232204627337,-0.00020740728403325192,0.093407131312415,184.69,568,0.0,1.46,0.011812807139611166,1.3860750341415404,4.0,1149
9200000,-4.513682106733322,4.202951220833029e-05,6.95343742336263e-07,0.05924732099287212,184.53,568,0.0,1.44,0.006737260750868914,1.3861168229579925,3.1000000000000085,1150
9208000,-0.9986390519142151,0.00014435895099040863,6.850966069578135e-05,0.088601177316159,186.6,568,0.0,1.45,0.012523749946735245,1.386179267168045,3.1000000000000085,1151
9216000,-1.2176911962032317,0.0003572427604223094,0.0003850048560343566,0.11175630670040845,181.57,568,0.0,1.39,0.012600032219279689,1.3857123684883117,3.1000000000000085,1152
9224000,-2.10413698554039,0.0002067961429762022,-0.00015911692731606308,0.08960329226218164,174.58,568,0.0,1.21,0.010353528035021122,1.3852920544147491,3.0,1153
9232000,-2.23597170650959,0.00014018705803721333,-0.00030498902505314617,0.0798874838091433,174.08,569,0.0,1.18,0.009498589887226225,1.3856892883777618,3.0,1154
9240000,-0.24052435755729676,0.0001631962091445871,6.627139745205569e-05,0.08358239688910545,175.97,569,0.0,1.24,0.009092051343233383,1.3858089637756348,3.0,1155
9248000,-1.8619870042800903,0.00019743503887809766,0.00017815288534620778,0.09717507902532815,172.58,569,0.0,1.13,0.012611616614873391,1.3858811902999877,3.0,1156
9256000,0.20201135277748108,6.587713938245087e-05,-0.00011040990460969624,0.07423993417993188,178.58,569,0.0,1.23,0.009009919638705503,1.385629608631134,3.0,1157
9264000,0.2604277324676514,0.00046961460883039764,-0.0003382655633868126,0.15902173114009202,192.59,569,0.0,1.71,0.018173096615607322,1.3858795261383057,4.0,1158
9272000,-1.1203666150569915,4.886141813415179e-05,0.00010911194895015796,0.0627754177711904,192.47,570,0.0,1.75,0.00785742250120588,1.38608642578125,4.0,1159
9280000,-1.4452270299196244,5.327306228650741e-05,-4.089222703896667e-05,0.06658508541062474,177.93,570,0.0,1.27,0.009800399700892613,1.3860512721538543,4.0,1160
9288000,-7.278686128258705,0.00020452796134350136,3.053357153476099e-05,0.09660289108753205,176.98,570,0.0,1.22,0.011650184293486427,1.3860181975364685,3.1000000000000085,1161
9296000,-1.4808573645353318,5.1370535448000965e-05,7.344335441302973e-05,0.06694107424467802,184.17,570,0.0,1.37,0.0075788392294971,1.386169625520706,3.1000000000000085,1162
9304000,0.4116345751285553,0.00027491295998061105,-0.00014112262604612624,0.11300804348662495,191.38,570,0.0,1.6,0.013538421871602592,1.3860494911670684,4.0,1163
9312000,-1.9043943947553634,0.00012109364838750025,-0.0002536190537364291,0.08229104650206864,184.53,570,0.0,1.45,0.010712131483255807,1.3856819581985473,3.1000000000000085,1164
9320000,-1.1171369820833206,0.00017374621009963676,0.0001961775124544829,0.10461972527205944,180.81,571,0.0,1.31,0.01382360409273856,1.3857746505737305,4.0,1165
9328000,-0.19928096055984498,3.551792092764572e-05,6.402199842341361e-05,0.05764840753749013,183.06,571,0.0,1.34,0.007156304469526217,1.38619415640831,4.0,1166
9336000,-0.3999150204658508,4.5465813602163505e-05,5.031160653743427e-05,0.06220228642225265,174.66,571,0.0,1.14,0.008815928883816035,1.3861539196968078,4.0,1167
9344000,-0.0875483375787735,0.00020285845712692208,0.00011825064670119901,0.1014154746569693,184.08,571,0.0,1.34,0.013135451245980687,1.3861402559280396,4.0,1168
9352000,-1.064296898841858,0.0001093955178831152,9.15722086574533e-06,0.08479948179330676,190.51,571,0.0,1.52,0.010327273448318354,1.3861991667747497,4.0,1169
9360000,-0.3659359812736511,0.00016298751071104788,-5.95019877073355e-05,0.10016375839710236,188.87,572,0.0,1.52,0.012760328582862648,1.3861622846126556,4.0,1170
9368000,0.36940124034881594,0.00022185050289351692,-5.5850954304332845e-05,0.10929979598149657,197.48,572,0.0,1.75,0.013373632172792471,1.3861312448978425,4.0,1171
9376000,0.010094116926193237,0.0002961218974149915,-5.161975568626076e-05,0.11615370036102832,197.03,572,0.0,1.8,0.013468680625994149,1.3860636138916016,4.1000000000000085,1172
9384000,-1.4302429109811783,0.0001230937432919177,0.00010779421291971402,0.09173785177059472,195.69,572,0.0,1.76,0.011034261440832449,1.386154819726944,4.1000000000000085,1173
9392000,-0.5825475186109543,0.0001425113163674041,-5.594958969595609e-05,0.10598813017830253,192.0,572,0.0,1.56,0.014560600661484669,1.385865000486374,4.0,1174
9400000,-0.7011525332927704,5.575734570811619e-05,6.498177843241138e-05,0.07159594851545989,188.25,573,0.0,1.48,0.009761930771804223,1.386042801141739,4.0,1175
9408000,-1.4102814936637877,0.00034638008857342586,-0.0003771437302339109,0.11812802546657622,181.25,573,0.0,1.3,0.015389378938355742,1.386023041009903,3.0,1176
9416000,-1.0044832438230515,0.00019646839912638826,5.592902280113776e-05,0.10500179471448064,188.92,573,0.0,1.53,0.012539022941429268,1.3858824563026428,4.0,1177
9424000,0.22854539334774018,0.00015379886303435342,0.00011739283825590974,0.10460648196749389,194.75,573,0.0,1.65,0.011652140934271584,1.385877230167389,4.0,1178
9432000,-1.195680627822876,0.0001225974906026295,-5.402447743108496e-05,0.0771017870400101,184.8,573,0.0,1.42,0.009007902740206868,1.3860178565979004,4.0,1179
9440000,-0.006265910863876342,0.00012760110799320046,-6.415579796794191e-05,0.08275893007405102,175.44,574,0.0,1.22,0.010630919738751405,1.3860914409160614,3.1000000000000085,1180
9448000,0.10985071301460266,6.255569249617565e-05,-1.7516987572889775e-05,0.07079556114971637,179.41,574,0.0,1.3,0.008571313388711097,1.386050308942795,3.0,1181
9456000,-1.5678836911916734,0.00013762632766571416,0.00012784827739778848,0.08020515863783657,181.85,574,0.0,1.37,0.00998090293101177,1.3860987389087678,3.0,1182
9464000,-1.2960434675216674,0.00017820075344332053,4.904498525093004e-05,0.11191623107530177,174.63,574,0.0,1.2,0.01532814040602878,1.3858921527862549,3.0,1183
9472000,-0.7724804919958115,0.0004165886564439347,-0.0004194944873779605,0.11971846659202129,174.26,574,0.0,1.18,0.01475462611738627,1.3859213078022004,3.0,1184
9480000,-2.4942875570058822,6.143585208874925e-05,4.0606967188523414e-05,0.06345099843572825,168.3,575,0.0,1.03,0.007204278262486203,1.3861003530025482,3.0,1185
9488000,-2.0784205484390257,0.00019615252757148482,3.9076500397641214e-05,0.10360280396416784,176.17,575,0.0,1.19,0.012613606767318177,1.3859547412395476,3.0,1186
9496000,-0.9027429986000061,3.8794462168709744e-05,2.9958346935927693e-05,0.05420397486537695,180.3,575,0.0,1.29,0.0072995811398535,1.3861938607692719,3.0,1187
9504000,-0.9457049894332886,0.0002740449318044114,-0.00014569013323125545,0.11445686643011868,176.79,575,0.0,1.22,0.014191833132036471,1.3860481309890746,3.0,1188
9512000,-1.9615850645303725,0.0003859866242100907,-0.00012967590892685622,0.1409196779318154,184.33,575,0.0,1.47,0.016811121373394067,1.3848817157745361,4.0,1189
9520000,-0.5774940407276153,8.086761281504095e-05,0.00015641438203601866,0.07840335339307786,189.95,576,0.0,1.56,0.010070717340536248,1.3860288810729982,4.0,1190
9528000,-0.32612653851509094,5.451403296717672e-05,0.0001347551102480793,0.06471513006836176,181.39,576,0.0,1.35,0.00807635137452758,1.3861863660812377,3.0,1191
9536000,0.4794504207372665,0.00035905786192302,-0.00031225255828758235,0.13922378827817739,181.5,576,0.0,1.39,0.01744970657014443,1.3860302674770355,3.0,1192
9544000,-0.5395751404762268,0.0003517709120058044,-1.7405277785655925e-05,0.13490248412825168,190.02,576,0.0,1.61,0.018856815350140946,1.386130723953247,4.0,1193
9552000,-1.3742557114362717,0.0001138126313747989,5.7627607020549476e-05,0.08622329218313098,190.75,576,0.0,1.62,0.00981504725174993,1.3861427748203277,4.0,1194
9560000,0.14308200776576996,0.00022334895148219404,0.00021468588145580724,0.11280241106636822,191.36,577,0.0,1.57,0.013575405786174213,1.3860894596576692,4.0,1195
9568000,-0.15359522819519042,0.0003189455587994416,-0.00015495710758841596,0.12396049171686173,193.3,577,0.0,1.63,0.016175275395032943,1.3858344423770905,4.0,1196
9576000,0.35297240674495695,0.00013646286951143338,1.4268718397829615e-05,0.10355336205102503,191.19,577,0.0,1.57,0.012706195904832749,1.3861577105522156,4.0,1197
9584000,0.2656345635652542,0.00014154046050748547,5.1387668863753786e-05,0.09114160064607858,197.86,577,0.0,1.76,0.010527332989077758,1.3861630690097808,4.0,1198
9592000,0.16254651546478271,0.00010761179684550371,-8.341429402207723e-05,0.07241145350039005,202.52,577,0.0,1.87,0.008545152137812458,1.3860263884067536,4.0,1199
9600000,-0.4196028780937195,0.00028608746698694177,4.459028219912398e-05,0.10850366515107453,189.85,578,0.0,1.51,0.012877291470318342,1.3860828638076783,4.0,1200
9608000,-1.9321948754787446,0.0001437326038995934,1.805925049666257e-05,0.08491764944046735,177.13,578,0.0,1.22,0.010460842541786855,1.3859864163398743,3.0,1201
9616000,-0.2467694938182831,0.00035339415535418084,0.00016917145916067966,0.1339010789152235,181.27,578,0.0,1.4,0.015250580222869544,1.385469105243683,3.0,1202
9624000,-0.02275067389011383,0.00013314242556532462,-3.8705110446244364e-05,0.08949274705722927,183.25,578,0.0,1.48,0.011634113975982862,1.3857902109622955,4.0,1203
9632000,-1.096512416601181,6.0220435050268864e-05,-0.00012535001129435842,0.06974980625323951,181.82,578,0.0,1.4,0.009412487087681326,1.3859085595607759,3.0,1204
9640000,-1.1810751831531525,5.6424811998283534e-05,-1.3592055402114057e-05,0.06871349955443293,178.16,579,0.0,1.25,0.008792009385883464,1.386053854227066,3.0,1205
9648000,0.12871634006500243,0.0001506256609565071,-0.00028562765663082246,0.07575349270366133,169.43,579,0.0,1.03,0.0099346962391473,1.3861420905590058,3.0,1206
9656000,0.2685409468412399,0.0003128795417615038,0.00012969401134341752,0.11219826224260032,183.13,579,0.0,1.41,0.014035113137879146,1.386083961725235,3.1000000000000085,1207
9664000,-18.39683629989624,9.299024705910596e-05,3.521586057104287e-05,0.08714105307124555,191.71,579,0.0,1.65,0.010212698073082891,1.386215057373047,4.0,1208
9672000,-2.44924351811409,9.051294756773131e-05,-1.2850898970100389e-05,0.07115949566476047,185.78,579,0.0,1.47,0.009028839173878183,1.3861742401123047,3.1000000000000085,1209
9680000,-1.784856008887291,0.0005938868463556446,-0.00022369152975443285,0.1685765316244215,188.22,580,0.0,1.51,0.024223457340645908,1.3860872209072113,4.0,1210
9688000,-3.604433343410492,0.0002565557013326725,8.486999489093705e-05,0.11213167334906757,187.14,580,0.0,1.54,0.010847898206242025,1.385699417591095,4.0,1211
9696000,-1.2718664306402205,3.916760385493489e-05,0.00010399522059742594,0.05551277511287481,175.1,580,0.0,1.25,0.006670001299215127,1.3861997365951537,3.0,1212
9704000,0.008873060941696168,0.00014006602973921646,0.00024349241253730726,0.09801472550723701,170.1,580,0.0,1.01,0.013068184640006426,1.3862132358551025,3.0,1213
9712000,-2.743470715880394,0.00013370160172399893,8.401435978157679e-05,0.08756824728101492,179.98,580,0.0,1.32,0.010769913575119161,1.3859593021869658,4.0,1214
9720000,-2.821600121855736,0.000274391545822823,-0.000394451902302535,0.1041721727931872,175.01,581,0.0,1.25,0.013118662503086086,1.3860668337345123,3.0,1215
9728000,-2.0337791472673414,0.0004218117429348922,0.00035237746817436746,0.13921093286946415,173.5,581,0.0,1.21,0.015643891050583156,1.3859562647342683,3.0,1216
9736000,-1.1309794557094575,3.9147270416037825e-05,-9.953514227163396e-05,0.060470826397649946,180.66,581,0.0,1.37,0.006991468966981276,1.3860337471961974,3.0,1217
9744000,0.01229035496711731,0.00018106406177025746,7.646899844985455e-05,0.10675519914366305,181.32,581,0.0,1.31,0.014471723502854496,1.3860644805431366,3.0,1218
9752000,-0.012304445505142212,0.00018903645386444623,0.00024379987643442292,0.09932293645106256,188.05,581,0.0,1.49,0.013819560812660345,1.3859222662448882,4.0,1219
9760000,-0.57321193754673,0.0004983740741636211,0.00010806284168211277,0.1821243591606617,196.24,581,0.0,1.78,0.021926342112281963,1.3856419622898102,4.0,1220
9768000,-1.0297821056842804,0.0001952986941682866,-0.00027150720231475137,0.10337512763217091,184.55,582,0.0,1.44,0.01258380034469593,1.3858929407596587,3.1000000000000085,1221
9776000,-2.1189458364248277,0.00027815700117571395,2.6625397986208554e-05,0.12566009191796185,182.06,582,0.0,1.29,0.015072545403176566,1.3861551249027253,3.0,1222
9784000,-0.3044907516241074,9.083885616178123e-05,1.5010782415174616e-05,0.08570425102487206,190.69,582,0.0,1.51,0.011694822747943825,1.3861706590652465,4.0,1223
9792000,-0.5389152032136917,0.00012707354899362143,-0.00022250301042731736,0.07779100422747433,182.94,582,0.0,1.4,0.009187840621482203,1.3859905362129212,3.1000000000000085,1224
9800000,0.12327229261398315,0.00031057732190447495,-0.0001447789170924807,0.10607558296993375,183.94,582,0.0,1.48,0.012277923621095048,1.3857152259349823,4.0,1225
9808000,-0.2861910498142242,0.0001831996724831697,6.352338154783865e-05,0.10598471886478364,184.91,583,0.0,1.5,0.01283973405494399,1.3858107030391693,4.0,1226
9816000,-3.641237525939941,0.0001616470802218828,-0.00016652464499202323,0.10064165965653955,181.66,583,0.0,1.39,0.012571190558669872,1.385820325613022,4.0,1227
9824000,0.06307980298995972,0.00010001472061560435,-0.00013060617886367253,0.09137704908847809,182.17,583,0.0,1.38,0.01131260456115209,1.3859212899208069,4.0,1228
9832000,0.11078298687934876,0.0001084460484011629,5.809528018289711e-05,0.08713466983288526,184.49,583,0.0,1.41,0.011326618661453697,1.3859421968460084,3.1000000000000085,1229
9840000,-0.6603848451375961,0.00025380557809157267,0.0001778431435013772,0.11660535300616175,188.94,583,0.0,1.57,0.014581549766099766,1.3857171368598937,4.0,1230
9848000,-0.38875245094299316,6.713157327311591e-05,-0.00013568838558057904,0.07424840842373669,181.04,584,0.0,1.4,0.008409569663321709,1.3859146809577942,4.0,1231
9856000,-1.2079784649610519,0.0001103044328579017,3.1105305497476364e-05,0.08313032696954906,176.33,584,0.0,1.22,0.011024613398574603,1.38580082654953,3.0,1232
9864000,-1.0968586415052415,0.00023830531343833173,7.886622188379988e-05,0.11374134778045118,175.79,584,0.0,1.22,0.015287463009677768,1.3860082924365997,3.0,1233
9872000,-0.7571746373176574,0.00023890198437356958,2.9828421011188764e-05,0.11296165228821337,185.87,584,0.0,1.49,0.012931910149463129,1.386029233932495,3.0,1234
9880000,-0.708275842666626,0.00015502462497352099,-0.00019928787554817972,0.08321386717259883,192.05,584,0.0,1.64,0.010523754299634846,1.3855896699428558,4.0,1235
9888000,-1.016753317117691,2.9075894732955022e-05,0.00016536953746253857,0.04716935461387038,174.89,584,0.0,1.18,0.005452655599493345,1.3860918271541596,2.1000000000000085,1236
9896000,0.22839337468147278,4.6518356560909525e-05,-2.5248128004022874e-05,0.0681541394116357,184.36,585,0.0,1.42,0.008928542311729301,1.3861222994327544,3.1000000000000085,1237
9904000,-1.155690280199051,0.00039794489451480783,4.884910526016029e-05,0.1314683868922293,188.78,585,0.0,1.53,0.01676646361505704,1.3860110354423523,4.0,1238
9912000,-0.3167710280418396,5.8234485076695816e-05,-3.305914753582328e-05,0.07678155293688178,186.38,585,0.0,1.51,0.009495195747071843,1.3860749173164368,4.0,1239
9920000,-49.08898651361466,0.0002930372203684328,0.00025384499953361227,0.11589638899080455,183.78,585,0.0,1.47,0.013392055933276444,1.386077436208725,4.0,1240
9928000,-1.0767182177305221,0.0002625340318127201,-4.958839738264942e-05,0.09288475221022964,174.17,585,0.0,1.28,0.009678313800810703,1.385990937948227,2.1000000000000085,1241
9936000,-0.7616912496089935,0.00018232872429109647,-5.158103820576798e-05,0.09874711106531323,177.66,586,0.0,1.32,0.011914449010350287,1.3860848677158355,3.1000000000000085,1242
9944000,-3.8150693440437315,0.00037309892139120393,0.00040159577616577735,0.13692523756064476,184.37,586,0.0,1.47,0.01732267347044799,1.3859385287761687,4.0,1243
9952000,-0.38273819506168366,0.0001934642775950124,-5.353316315904522e-05,0.08500868514180183,174.58,586,0.0,1.23,0.009871213769478982,1.3857702326774597,4.0,1244
9960000,-3.425535105466843,2.2996592801405313e-05,-0.00021676641276826558,0.0449331143964082,165.22,586,0.0,0.96,0.0056857075226951935,1.3861235547065736,2.1000000000000085,1245
9968000,-1.0319248074293137,5.564664251721751e-05,6.302916779532097e-05,0.06492519662715494,164.42,586,0.0,0.94,0.008870098340006554,1.3861889481544494,2.0,1246
9976000,-0.7955756670236588,0.00017327774025460485,-9.462080553930719e-05,0.09700892655644566,176.09,586,0.0,1.21,0.011884284928959307,1.3861387050151825,3.0,1247
9984000,0.5600525772571564,0.00013123177447027957,9.547171990561764e-05,0.10031156375072897,188.33,587,0.0,1.51,0.01357754732149772,1.3861444044113158,3.0,1248
9992000,0.014148958921432496,0.00034625650583166136,-4.058723490061311e-05,0.1139800526527688,183.42,587,0.0,1.41,0.013414911694358917,1.3860638511180878,3.0,1249
10000000,-0.7799370193481445,0.0004490754533080121,-6.895382430229801e-05,0.13942245736252518,176.96,587,0.0,1.36,0.015329045126859987,1.385679510831833,3.0,1250
10008000,-2.9354159408807754,8.954652151544452e-05,5.2037315253983254e-06,0.0672214045142755,179.1,587,0.0,1.4,0.008401982992702416,1.3855792129039763,3.0,1251
10016000,-4.194386664032936,7.167508388477018e-05,0.00011103316738171998,0.07940662273205817,180.68,587,0.0,1.32,0.010413800367244659,1.3861326467990875,3.0,1252
10024000,-2.361337136030197,5.5459642454707135e-05,-6.517159292343422e-05,0.0686405741609633,179.69,588,0.0,1.29,0.00901214612545984,1.386108123064041,3.0,1253
10032000,-0.9655082666873932,0.0001053604159136512,0.00013062105274002533,0.08625932031311095,175.08,588,0.0,1.17,0.011759908141928845,1.3860470736026764,3.0,1254
10040000,-4.016618474125862,0.00019092890681008613,-5.190419033169746e-05,0.08641789332963526,173.41,588,0.0,1.14,0.01042514901396197,1.385910575389862,2.1000000000000085,1255
10048000,-0.7822577100992203,7.082861305462984e-05,4.439098851435119e-05,0.07216724877711385,178.33,588,0.0,1.26,0.009209971501574602,1.3860683679580688,3.0,1256
10056000,-0.11812154114246369,0.00015971998795293984,-5.44692856601614e-05,0.08801856425125151,181.55,588,0.0,1.35,0.01063931233385831,1.3860522508621216,3.0,1257
10064000,0.010939112901687621,8.10008807255258e-05,-0.00011944366393436212,0.06617262090556324,176.03,589,0.0,1.22,0.008490557231435786,1.3861415684223175,3.0,1258
10072000,0.3444536632299423,7.780267935856955e-05,0.00011883852851497068,0.08212648528628051,180.12,589,0.0,1.32,0.01094111958367939,1.38584223985672,3.0,1259
10080000,-0.9453171968460083,0.00010892841582816004,-0.00010289468235896493,0.0707664128462784,183.17,589,0.0,1.44,0.008182094876058074,1.3861477386951446,3.1000000000000085,1260
10088000,-26.230143318772317,0.00012556526500134168,-2.0630379722206272e-05,0.08348543691914528,176.77,589,0.0,1.27,0.01063243928336459,1.386201983690262,3.0,1261
10096000,-0.3630446869134903,6.301036274834359e-05,5.917752929235576e-05,0.07266243578400462,178.95,589,0.0,1.27,0.009070233605760019,1.386143355369568,3.0,1262
10104000,-1.0412538808584213,0.0002852794685088611,0.0001827432997060896,0.12296011372469366,179.75,589,0.0,1.29,0.015516789955899961,1.3859224617481232,3.0,1263
