PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,value_loss,policy_entropy,fps,policy_loss,grad_norm,epoch_idx,explained_variance,advantage_norm,frames,episode_length
327.2,411.1,147.1,0.06605943999718875,1.1027949738502503,354,-0.009230897199886385,0.8932295310736894,1013,0.908032660484314,2.617234295010567,8104000,2122.34
326.68,411.1,147.1,0.06283245627302676,1.080565466284752,355,-0.007788109773828183,0.9327171486476269,1014,0.9117731487751007,2.599261065721512,8112000,2117.43
322.88,411.1,138.5,0.1287683299742639,1.0648176580667497,355,-0.008092811350943521,1.695840705068004,1015,0.9468888306617737,4.040998312234879,8120000,2098.14
324.17,412.1,138.5,0.10657283123582602,1.0930233544111252,355,-0.026252269216347487,1.3820825559428642,1016,0.9423931044340134,3.6079106509685515,8128000,2105.31
329.36,412.1,160.60000000000002,0.03601291936822235,1.121526325941086,355,-0.0005926111112057697,0.6412629273785895,1017,0.9606037652492523,2.138257076740265,8136000,2127.57
328.14,413.1,147.1,0.07585723416879774,1.1006312656402588,355,-0.009116572831408121,1.0799884140112304,1018,0.9588142168521882,2.8888860404491425,8144000,2137.88
329.85,413.0,160.60000000000002,0.07572877293918281,1.1028914481401444,355,-0.01941923426638823,1.0937959045114654,1019,0.9201167464256287,3.0143121808767317,8152000,2141.9
332.4,413.2,164.7,0.09245395123958587,1.1091134494543076,355,-0.013016102639958262,1.1754287930060214,1020,0.9221850287914276,3.296629036664963,8160000,2113.43
332.62,413.2,173.1,0.10955965621396899,1.1059948831796647,355,-0.0256685430475045,1.3315503519104057,1021,0.9288930076360703,3.327556482553482,8168000,2123.05
328.04,413.2,164.7,0.085886227209121,1.1184964579343797,355,0.0025926530780270695,1.0247261627461852,1022,0.9478578954935074,3.199214471578598,8176000,2110.96
329.06,413.2,164.7,0.09166438275948167,1.1105007272958756,355,-0.01556145815178752,1.225184822030749,1023,0.9425427466630936,3.1045170605182646,8184000,2123.41
328.1,413.2,164.7,0.1064153141155839,1.1308860886096954,356,-0.024438570811907992,1.3465210450740435,1024,0.9334045779705048,3.3182610595226287,8192000,2095.05
329.09,415.20000000000005,159.70000000000002,0.10404873548075556,1.0816070753335953,356,-0.012730814189708325,1.372928306942105,1025,0.9463600450754166,3.269467852115631,8200000,2093.61
328.92,413.2,159.70000000000002,0.11707367639988661,1.083334891796112,356,-0.013597150947898626,1.57279683554648,1026,0.9447278624773026,3.8666437208652495,8208000,2079.75
331.01,413.2,159.70000000000002,0.08069021831266582,1.0593742793798446,356,-0.002925367004208965,1.1793434751405447,1027,0.9610628283023834,3.109663848876953,8216000,2102.37
328.81,413.2,137.8,0.08573516443371773,1.077677053809166,356,-0.015771502207498997,1.08531776591738,1028,0.9360706090927124,3.072340120077133,8224000,2084.71
334.17,415.20000000000005,137.8,0.041683465875685215,1.1013339763879777,356,0.006875356170421582,0.6687262951957323,1029,0.9707152062654495,2.3666062009334565,8232000,2117.44
334.59,417.1,137.8,0.0826233427785337,1.0598575222492217,356,-0.009954997520544566,1.1120947276462305,1030,0.9654727035760879,3.0736710715293882,8240000,2121.08
335.39,417.1,137.8,0.12811534357257187,1.062486714720726,356,-0.03105113218538463,1.4462880801871256,1031,0.9475188964605331,3.829935894012451,8248000,2127.89
337.52,417.1,134.2,0.0881115388078615,1.0775152218341828,356,-0.02482227843196597,1.1736972315575043,1032,0.9480934423208237,3.1649900209903716,8256000,2137.8
342.74,418.2,198.9,0.06694326033815741,1.066434646844864,357,-0.013961444910601131,0.933619055526697,1033,0.9611579447984695,2.7376534116268156,8264000,2164.16
342.72,420.3,198.9,0.060810692845843735,1.0952057749032975,357,-0.0039813442272134125,0.9590735415722753,1034,0.963873164653778,2.6891516077518465,8272000,2170.18
344.65,423.1,198.9,0.11046302650123835,1.058346729874611,357,0.001137561916402774,1.3655374394237747,1035,0.9644717556238175,3.627898921966553,8280000,2200.57
345.58,424.0,198.9,0.07516185720451177,1.081154822707176,357,-0.010124593290966004,1.0355430243004842,1036,0.9654511380195617,3.1301537108421327,8288000,2211.41
347.45,424.0,205.79999999999998,0.07211731552146375,1.099450610280037,357,-0.024762732717208566,0.9202123209001821,1037,0.9398738270998002,2.81497439622879,8296000,2215.75
350.0,424.1,217.5,0.05168378912378103,1.120810819864273,357,-0.004188212703447789,0.7848163613172335,1038,0.9536176854372025,2.4735728949308395,8304000,2228.59
348.99,424.1,201.8,0.09629440180957317,1.1074638378620147,357,-0.013769200367678423,1.2614898072649623,1039,0.937197253704071,3.309705241918564,8312000,2243.67
348.26,424.0,201.8,0.06630449518561363,1.076866276860237,357,-0.016077082310803233,1.0395612114565305,1040,0.9508326578140259,2.9525275671482087,8320000,2234.18
348.74,424.0,201.8,0.06454989132937045,1.0926936626434327,357,-0.0006329899973934516,0.8806990450333005,1041,0.9361168920993805,2.9197929751873017,8328000,2226.89
346.54,424.0,201.8,0.09851510610897093,1.103807663321495,357,-0.010905202972644475,1.2205066158845421,1042,0.949136351943016,3.363440283536911,8336000,2221.67
350.89,424.1,217.5,0.11080802214331925,1.1031792378425598,358,-0.02316125262528658,1.4279772063703289,1043,0.9504887294769288,3.584632452726364,8344000,2249.48
348.2,425.0,201.8,0.12760686631314455,1.1196491414308547,358,-0.021700414022197946,1.5173691263611975,1044,0.9311568713188172,3.6782666981220244,8352000,2258.48
349.16,425.1,201.8,0.08203634615056217,1.0925260919332505,358,0.005548834358341992,1.124408432743291,1045,0.96047831594944,3.0793675029277803,8360000,2253.9
344.91,425.0,181.6,0.12050382193177939,1.0695024263858794,358,-0.03251046604447765,1.6880435486121192,1046,0.948339866399765,3.5407324373722076,8368000,2205.67
346.23,425.1,181.6,0.12074093136936426,1.0470012766122818,358,-0.02541464409441687,1.5222478735451725,1047,0.9189370894432067,3.5185282289981843,8376000,2221.62
347.93,425.1,201.8,0.09441935834474861,1.0558102136850358,358,-0.004912415306316689,1.3466174039233108,1048,0.9209944611787796,3.1646103143692015,8384000,2229.18
350.33,425.1,201.8,0.12892838822677732,1.0485853672027587,358,-0.012421136064913298,1.4613934517395424,1049,0.9336092776060104,3.8790419268608094,8392000,2232.58
348.18,425.1,201.8,0.09359710683114826,1.1243249726295472,358,-0.016024875966832042,1.091345962622414,1050,0.9240870440006256,3.3987603425979613,8400000,2213.09
350.04,425.1,201.8,0.04103372362907976,1.1031807041168213,358,-0.011938070112955756,0.6392608185159714,1051,0.9639963018894195,2.165194323062897,8408000,2221.35
352.11,425.1,240.0,0.06973639762960375,1.087567845582962,359,-0.006579447592012002,1.0628812306468092,1052,0.9484572166204452,2.93723702788353,8416000,2239.51
349.61,425.1,201.8,0.08628310333471745,1.0402007853984834,359,-0.011720592481869971,1.3242808202788938,1053,0.9485174435377121,3.188326352238655,8424000,2229.89
348.04,425.1,201.8,0.08435664252843708,1.0764402037858962,359,-0.02111949837184511,1.0997223561281713,1054,0.9349078333377838,3.157807000875473,8432000,2233.83
347.21,425.0,201.8,0.07782751724123954,1.0642041957378388,359,-0.010517827748553827,1.1553168270910885,1055,0.9623161387443543,2.97201514005661,8440000,2230.74
345.89,423.20000000000005,201.8,0.06576457754708827,1.06866062104702,359,-0.011032358055235818,1.092668007084392,1056,0.9640771734714508,2.936769847869873,8448000,2204.29
340.67,422.1,177.60000000000002,0.11373128986917436,1.0478406816720962,359,-0.026198132844874635,1.35200953013401,1057,0.9457950800657272,3.1939870142936706,8456000,2200.72
339.96,422.1,177.60000000000002,0.08639861538074911,1.0711578452587127,359,-0.009371494218357838,1.0133967322398925,1058,0.9475097739696503,3.2115524685382844,8464000,2195.18
340.07,422.1,177.60000000000002,0.07954718081280589,1.0818492221832274,359,-0.03140853811579291,1.057837381688143,1059,0.9675279194116593,2.8872309803962706,8472000,2192.17
335.57,420.20000000000005,173.6,0.08002141574863345,1.0967921012639998,359,-0.010852990321873222,1.0529774454753151,1060,0.9254748183488846,3.0603829354047773,8480000,2211.72
327.0,416.1,150.50000000000003,0.08060992127284408,1.0632248312234878,360,-0.010736410274839727,1.1302198536989385,1061,0.917647745013237,3.1423742055892943,8488000,2153.12
329.16,417.2,150.50000000000003,0.06534898156765849,1.0483585369586945,360,-0.011087051706199417,0.8953124981010333,1062,0.951884868144989,2.659390790462494,8496000,2164.58
323.28,414.20000000000005,136.8,0.10550281370989978,1.0669457626342773,360,-0.035613231137103865,1.2301818608528665,1063,0.8652586507797241,3.4976366543769837,8504000,2142.48
321.09,413.1,136.8,0.10434134024195373,1.0600203317403794,360,-0.017620054329163394,1.0698087939236056,1064,0.9192357963323593,3.4019308960437775,8512000,2121.57
318.74,412.1,136.8,0.09825264821760356,1.0745931571722032,360,-0.007938527530059218,1.1353653831188386,1065,0.9173675525188446,3.4541115021705626,8520000,2095.72
322.89,413.1,150.50000000000003,0.0922076862771064,1.0704857748746872,360,-0.02174579936545342,1.2716712376118289,1066,0.9382511812448502,3.402813023328781,8528000,2112.51
320.57,413.1,150.50000000000003,0.08128686153329909,1.0577464747428893,360,-0.017567543580371422,1.0813925248946266,1067,0.9490170931816101,2.900717054605484,8536000,2098.42
323.26,413.1,150.50000000000003,0.10071307584643364,1.0544350391626358,361,-0.006903809005161747,1.184314160424973,1068,0.9430005019903183,3.4353318536281585,8544000,2106.31
323.9,412.1,150.50000000000003,0.10068618435878307,1.0934391897916793,361,-0.013035513094655471,1.1060412022036261,1069,0.9305305820703507,3.4122038358449935,8552000,2105.78
321.01,411.1,168.2,0.07686093930155039,1.1025108683109284,361,-0.0005484582344070077,1.067808003896434,1070,0.9718015670776368,3.1445960569381715,8560000,2111.34
322.58,409.3,168.2,0.057889609918929635,1.100729273557663,361,-0.015345974796364317,0.9057462883736291,1071,0.9591129964590073,2.6356845605373382,8568000,2127.84
323.09,409.3,168.2,0.13261638619937002,1.057620086669922,361,-0.01885130658512935,1.381227371570987,1072,0.9388148635625839,3.6445390856266022,8576000,2129.12
326.25,412.0,168.2,0.09624609073624014,1.0796773946285247,361,-0.019043423383263872,1.2159593409074076,1073,0.9486125355958939,3.522684346437454,8584000,2153.96
320.2,409.0,135.9,0.08859839171171188,1.095092700123787,361,-0.014684245430398733,1.0127099717036083,1074,0.9063314706087112,3.110467417836189,8592000,2132.55
321.16,409.0,135.9,0.04365785110276192,1.0844654995203018,361,-0.005254822270799196,0.7057724633817399,1075,0.9495976930856704,2.277756428718567,8600000,2138.86
317.68,409.3,134.9,0.0917309571383521,1.0881036150455474,362,-0.008712601627921686,1.086355178231549,1076,0.9594565159082413,3.01559484064579,8608000,2128.88
319.89,412.0,135.9,0.11012989992275835,1.0944578194618224,362,-0.0061343556176871065,1.2154463189826976,1077,0.935674746632576,3.7144145596027376,8616000,2153.22
321.67,412.40000000000003,135.9,0.06280993971973657,1.1140642285346984,362,-0.013190295324893669,0.8332009426797518,1078,0.9565810406208038,2.732863929271698,8624000,2164.91
322.0,416.0,135.9,0.05582808547653258,1.0922461980581284,362,-0.006682712187757716,0.7777817744212954,1079,0.9447689962387085,2.467853696346283,8632000,2155.54
322.15,416.0,135.9,0.11785709347575903,1.0452052623033523,362,-0.02616302189300768,1.3748864088372685,1080,0.9397093719244003,3.594039702415466,8640000,2150.02
324.18,416.0,135.9,0.13485223634168506,1.0620041078329086,362,-0.0036771239840891214,1.5305526239267797,1081,0.9461393672227859,3.973040566444397,8648000,2161.36
329.18,416.1,135.9,0.06826842066831887,1.0984930950403213,362,-0.02350105613935739,0.9795031725147374,1082,0.9506155043840409,2.8788513684272767,8656000,2163.42
329.18,416.1,135.9,0.075048731835559,1.0696935653686523,363,-0.00286302269436419,1.1026221013239819,1083,0.9622964233160018,2.945961915254593,8664000,2163.42
335.54,417.0,166.60000000000002,0.11871028386987746,1.0684072542190552,363,0.002865105129312724,1.5370516656087787,1084,0.9695201200246811,3.8180614531040193,8672000,2194.39
338.97,417.40000000000003,178.1,0.07846125328913331,1.0736616760492326,363,-0.015476952645694837,0.9388808209970108,1085,0.9607739621400833,3.1406517910957334,8680000,2246.11
340.69,417.40000000000003,189.8,0.08338891353458167,1.0580707842111587,363,-0.020969626042060555,1.0541648490935673,1086,0.9476419526338578,3.1282039535045625,8688000,2245.24
337.81,417.40000000000003,174.7,0.08670211361721158,1.0615343177318572,363,-0.015322632192401216,1.1274793277183226,1087,0.9402042824029923,3.202444716691971,8696000,2235.52
342.04,421.1,199.1,0.09096671921201051,1.0655865705013274,363,-0.01234616911271587,1.2867052814830438,1088,0.9646618270874023,3.2167881619930268,8704000,2208.27
346.63,421.1,224.20000000000002,0.07039240792393685,1.0820627915859222,363,-0.006132099296664819,1.1285017610969457,1089,0.9487631213665009,3.0507187151908877,8712000,2226.23
348.08,421.1,224.20000000000002,0.0692840788885951,1.0462372207641601,364,-0.01180485428427346,0.9334659595550597,1090,0.9631879019737244,2.8003111624717714,8720000,2239.22
348.2,421.1,224.20000000000002,0.09092970106750727,1.0289820355176926,364,-0.011002714068163187,1.2932357516151713,1091,0.9648098301887512,3.4048687613010404,8728000,2239.0
351.95,421.1,237.6,0.10588820762932301,1.0675094908475875,364,-0.01435301637131488,1.2653373522014832,1092,0.9651453304290771,3.412743215560913,8736000,2264.57
354.31,425.1,222.8,0.07673321143724024,1.06648342192173,364,-0.005132963658979861,0.9474526855174745,1093,0.9549774652719498,2.7426506119966505,8744000,2280.43
354.43,425.1,222.8,0.07402595402672887,1.025696284174919,364,-0.012578677329001949,1.0817461049489676,1094,0.9564778304100037,2.6508609306812287,8752000,2287.91
268.53,421.3,0.0,0.10842500498518348,1.002670131623745,364,-0.04681979174973094,1.5926657173428955,1095,0.6425972789525985,3.4382268249988557,8760000,1834.27
102.63,392.6,0.0,0.021564665243495255,1.1694124552607537,365,0.0020232865927391685,0.648242645876606,1096,-0.05335191488265991,1.7062139296531678,8768000,839.22
9.36,4.0,0.0,0.019832128629786894,1.2511042457818986,365,-0.003729823172616307,0.6476944645137384,1097,0.15246000468730928,1.637395350933075,8776000,242.49
1.86,4.0,0.0,0.039873223775066434,1.1336510574817658,365,-0.005243215897062328,0.8381883570559772,1098,0.6414834785461426,2.2539972257614136,8784000,190.66
3.43,5.0,0.0,0.05731868612580002,1.043254309296608,365,-0.01451870132365002,0.8133488232136596,1099,0.8290945261716842,2.419251909852028,8792000,219.41
12.55,8.800000000000068,0.0,0.09494060549885035,1.00416872382164,365,-0.021661313348449767,1.353935718781336,1100,0.9031777787208557,3.180190294981003,8800000,281.99
22.33,71.80000000000015,0.0,0.10561212887987495,1.0003484243154526,365,-0.004311002129688859,1.258919143176562,1101,0.9134765446186066,3.348189661502838,8808000,358.38
31.37,115.1000000000001,0.0,0.08513420827919617,0.9811433333158494,365,-0.0006581246014684439,1.1151202320244251,1102,0.9244966375827789,2.8860663032531737,8816000,403.82
35.06,128.4000000000003,0.0,0.11362770670093596,0.9664681386947632,366,-0.022747166782646672,1.4711772306754818,1103,0.9278372085094452,3.6975023877620696,8824000,421.06
51.32,254.0,0.0,0.09727993685752154,1.018383657336235,366,-0.00354038315708749,1.353563174012221,1104,0.9419835633039475,3.4626125168800352,8832000,513.46
66.87,300.5000000000003,0.0,0.06399983666837215,1.0253369474411012,366,-0.003688560831360519,1.0629709769484508,1105,0.9669527566432953,2.754919081926346,8840000,593.01
80.84,364.70000000000005,0.0,0.10881170732434839,1.0412805676460266,366,-0.010645237508870196,1.3321166935104307,1106,0.9475655317306518,3.3763668942451477,8848000,684.22
87.73,371.9000000000001,0.0,0.1487541863322258,1.0417471951246262,366,-0.00029215990216471257,1.6545944920708724,1107,0.945474990606308,4.108085502386093,8856000,714.71
99.17,395.20000000000005,0.0,0.09421957971993834,1.0325591570138932,366,-0.01943562856526114,1.3126761124594453,1108,0.9707467514276504,3.3808787548542023,8864000,777.13
111.55,399.30000000000007,0.0,0.06333127341233194,1.070271282196045,367,0.011279185563907959,1.049110479727152,1109,0.967096695303917,2.9539998745918274,8872000,862.9
127.24,403.1,0.0,0.05740443663671613,1.0581226539611817,367,-0.012319482694147154,0.8982469986195366,1110,0.969072670340538,2.6945157289505004,8880000,939.42
135.49,404.1,0.0,0.08396392957307398,1.0617778658866883,367,-0.009281313458923251,1.1307997071472602,1111,0.9643265521526336,3.099079874753952,8888000,988.04
149.5,405.1,0.0,0.08123645809479058,1.0943941807746886,367,-0.008510410678572953,1.1387564292296708,1112,0.9327904289960861,3.1460244834423063,8896000,1086.52
166.09,406.1,0.9000000000000004,0.0591800023522228,1.1064922827482224,367,-0.008387344506918453,0.924536398604259,1113,0.9525572568178177,2.6923517990112305,8904000,1195.19
170.37,407.30000000000007,1.0,0.10281580451875925,1.0729625445604325,367,-0.014296203806370613,1.2745371353427049,1114,0.9326275289058685,3.4099937856197355,8912000,1224.92
187.2,408.20000000000005,1.0,0.08034507532138377,1.0815590405464173,368,-0.012839167531346903,1.0976410343014222,1115,0.9590706259012223,2.998084007501602,8920000,1321.38
192.85,408.20000000000005,1.0,0.07917894283309579,1.0446306920051576,368,-0.0011331563274143263,1.0066694368162812,1116,0.954062288403511,2.984567848443985,8928000,1352.19
212.78,412.1,1.0,0.07940228652209043,1.02649582862854,368,-0.013703973913652589,1.162632269856771,1117,0.9540636110305786,3.03029394865036,8936000,1510.94
232.06,414.30000000000007,1.0,0.12215113259851933,1.03897706925869,368,-0.022389606064680264,1.5838607983933488,1118,0.9253651684522629,3.5653874182701113,8944000,1611.01
239.15,414.30000000000007,2.0,0.08345708081498743,1.053770453929901,368,-0.00987237188805011,1.324360525630472,1119,0.9494604188203811,3.2267058992385866,8952000,1639.8
241.03,414.30000000000007,2.0,0.05980659923516214,1.0173511219024658,368,-0.007763719446083997,0.8672295376890105,1120,0.9710239630937576,2.6017382937669753,8960000,1654.89
266.24,417.2,2.0,0.10986956083681435,1.053579245209694,369,-0.004153477601939812,1.3087516860723118,1121,0.9675364035367966,3.5973777121305464,8968000,1795.51
281.77,419.1,2.9000000000000004,0.07859364902600646,1.0954221320152282,369,-0.012181304472032934,0.989271406640283,1122,0.9557151836156845,3.066255751848221,8976000,1895.33
283.82,419.1,3.0,0.11681801971513778,1.0879300457239152,369,-0.02172504988848232,1.322291745144361,1123,0.9481895238161087,3.3263866448402406,8984000,1907.67
296.43,420.1,20.5,0.1009368023974821,1.0864144098758697,369,-0.014914764293207554,1.1806766277767275,1124,0.9651324540376663,3.3084924602508545,8992000,1980.82
313.59,421.3,103.30000000000001,0.12707983495667577,1.1010906279087067,369,-0.015429708212614059,1.4839973402501803,1125,0.9326295590400696,3.876512653827667,9000000,2087.47
321.49,421.3,113.89999999999999,0.08630307909101248,1.0786047679185868,369,-0.0005902624898590147,1.3159383296708205,1126,0.9640914034843445,3.32826966881752,9008000,2131.89
339.4,421.3,187.70000000000002,0.06768434033729136,1.0397467255592345,370,-0.0013498560164589436,0.9513699958719951,1127,0.9604078406095504,2.735296063423157,9016000,2219.22
352.66,424.0,213.3,0.09782565076835453,1.064845260977745,370,-0.012094221187289804,1.3817729764538198,1128,0.937727580666542,3.365250228643417,9024000,2270.29
353.65,424.0,213.3,0.07996133361943066,1.0734216755628585,370,-0.009828867118339985,1.026259306489283,1129,0.9417613506317138,2.9980142867565154,9032000,2273.11
354.68,424.0,213.3,0.09515021508559585,1.0427112394571305,370,-0.01442016146495007,1.212513381392572,1130,0.9654209363460541,3.3573411655426026,9040000,2284.69
363.27,424.0,232.5,0.05297577728983015,1.006824283003807,370,-0.01615640197036555,0.8751826041294017,1131,0.9667755132913589,2.5450739645957947,9048000,2328.77
364.13,424.0,232.5,0.07008551008999347,1.0296802926063537,370,-0.01022545647691004,1.0722112569895983,1132,0.9614104038476944,2.837335129976273,9056000,2345.64
365.81,424.0,238.4,0.04872999445535243,1.0712613934278488,371,-0.010598633727058769,0.8207962679898648,1133,0.9682077133655548,2.3449963015317916,9064000,2354.57
366.76,424.1,238.4,0.09476737989112735,1.0518807727098465,371,-0.008460703773307614,1.2430795923363174,1134,0.9351590609550476,3.2888513708114626,9072000,2367.31
367.86,424.1,244.4,0.05266778575256467,1.037205159664154,371,0.00027538627898138657,0.7589255234973771,1135,0.9746869015693664,2.4546725928783415,9080000,2397.0
367.86,424.1,244.4,0.08504701497033239,1.015418648123741,371,-0.002525308158947155,1.010405373647972,1136,0.9574500459432602,3.0920836865901946,9088000,2397.0
367.85,424.1,244.4,0.0931860755290836,1.0229525029659272,371,-0.0045480237406445665,1.1346183647127979,1137,0.9707961076498032,3.282947723865509,9096000,2380.22
369.24,424.1,244.4,0.06773847897537053,1.1075888174772262,371,-0.007930912423762492,0.9444638407165757,1138,0.9436490386724472,2.917319037914276,9104000,2408.95
367.98,424.0,244.4,0.04928935455158353,1.1128905236721038,371,-0.004660959977190942,0.7957263120959156,1139,0.8479380184412002,2.4724929320812223,9112000,2420.23
366.59,424.3,238.4,0.060449312669225035,1.0835776257514953,372,-0.017096502147178397,0.8115874468777584,1140,0.9283419698476791,2.5009346377849577,9120000,2423.73
369.67,427.1,244.4,0.12907043525017797,1.0553138798475266,372,-0.004779500340810046,1.6837871537544689,1141,0.9337897145748139,3.871510558128357,9128000,2432.64
370.8,427.1,249.5,0.13821753218770028,1.074913575053215,372,-0.0279530541414897,1.5846876996217534,1142,0.9043343514204025,4.136095850467682,9136000,2409.96
370.22,424.3,249.5,0.11020748117938638,1.09133839905262,372,-0.013201901082502444,1.3049376914302138,1143,0.9288339561223984,3.5990211153030396,9144000,2389.63
369.03,424.3,249.5,0.09590680231340229,1.0595562362670898,372,-0.009269591264892369,1.112356207294869,1144,0.939128942489624,3.192737486362457,9152000,2377.74
368.55,424.0,249.5,0.0927512758411467,1.0824311828613282,372,-0.013788499666843564,1.32775056150529,1145,0.9287683111429215,3.3568083167076113,9160000,2334.07
363.3,424.0,238.0,0.05938492220360786,1.0436976116895675,373,-0.014696169663220644,0.8614843480654355,1146,0.9418884855508804,2.5978236138820647,9168000,2302.88
360.71,424.0,228.9,0.07575837130192667,1.0690724515914918,373,-0.01281788246022188,1.0080375961954737,1147,0.951953803896904,2.8842304337024687,9176000,2295.7
363.71,424.0,238.0,0.1140662879217416,1.061337367296219,373,-0.01840525097155478,1.3964612711764552,1148,0.9381077617406846,3.5835869693756104,9184000,2317.61
361.48,424.0,228.9,0.10452290443703532,1.083386310338974,373,-0.02533635339466855,1.3637998638146838,1149,0.9356980973482132,3.378024389743805,9192000,2311.14
359.31,424.0,228.9,0.07097038338892162,1.048104385137558,373,-0.002760916883707978,0.939823282516186,1150,0.9640986895561219,2.7090967959165573,9200000,2279.39
357.74,424.0,228.9,0.06509346952661872,1.0345206534862519,373,-0.007008804676588625,0.9000889503670458,1151,0.9491950476169586,2.8942870461940764,9208000,2259.37
357.44,424.0,228.9,0.10047300754114985,1.0093295639753341,374,-0.002453182599856518,1.1074786202327365,1152,0.9686415648460388,3.3512930941581724,9216000,2254.48
357.34,424.0,228.9,0.09809954285621643,1.0106134897470473,374,-0.008429099506756757,1.1255979178065016,1153,0.9643553620576859,3.357756189107895,9224000,2246.91
360.15,424.0,229.9,0.07237596619874238,1.055528815984726,374,-0.017255936603905866,0.9412048372626526,1154,0.9438875901699066,2.8892766773700713,9232000,2254.06
358.87,423.1,229.9,0.04832427178043872,1.0627959060668946,374,-0.005292864237271715,0.8188671986827575,1155,0.9646960532665253,2.3701890671253203,9240000,2263.67
355.26,421.2,228.9,0.10987777379341424,1.0191810822486878,374,-0.008356698118150234,1.291401330060408,1156,0.9413650143146515,3.3912067914009096,9248000,2234.74
356.54,421.2,228.9,0.11587899168021977,1.033460015654564,374,-0.020769134250995195,1.4278042975019982,1157,0.9354644238948822,3.809534423351288,9256000,2237.83
355.31,421.2,228.9,0.07374448293820024,1.0185624927282333,375,-0.0037013674664194696,0.940494373240869,1158,0.9479021191596985,3.0695351898670196,9264000,2230.9
357.42,417.40000000000003,229.9,0.08221280556172132,1.0292030328512192,375,-0.008490627252322157,1.0593907766784414,1159,0.964351795911789,3.123489830493927,9272000,2222.52
356.76,417.0,229.9,0.06343707640655338,1.0616860204935075,375,-0.010882162617635914,1.1720839487744323,1160,0.9471111643314362,2.7556552362442015,9280000,2202.07
353.85,416.1,229.9,0.06574632300063968,1.068838176727295,375,-0.008880106765427626,0.818573689382373,1161,0.9210238045454026,2.6563532614707945,9288000,2186.51
353.95,416.1,229.9,0.07830435724463314,1.0042112678289414,375,0.0036559466355538463,1.090459992512162,1162,0.9409286254644393,2.978592811822891,9296000,2169.2
353.39,416.1,228.8,0.17827934575267135,1.0106807947158813,375,-0.01804527195636183,1.6627583663287362,1163,0.9272732102870941,4.297726165056229,9304000,2162.35
351.6,416.1,228.8,0.08535389912780374,1.0701384311914444,376,-0.017168486962036697,1.0755136683685378,1164,0.9269291597604752,3.097859253883362,9312000,2155.41
351.77,415.1,228.8,0.06644622581545263,1.0492853236198425,376,-0.006110806472133845,0.833292971079382,1165,0.9525621950626373,2.5429302847385404,9320000,2130.69
354.48,416.1,229.9,0.09291746249888093,1.0263250541687012,376,-0.01606671541463584,1.1456361328990472,1166,0.9507076847553253,3.1102285885810854,9328000,2144.4
354.48,416.1,229.9,0.08585511053912341,1.0218921488523482,376,-0.00287551729939878,1.1178597159030952,1167,0.9449153977632523,3.323276911973953,9336000,2144.4
351.03,415.0,228.8,0.08187026659492404,1.0169110316038132,376,-0.017922267368057875,1.0001498781101106,1168,0.9580822086334229,3.0178232800960543,9344000,2116.11
351.35,415.1,226.7,0.06115459328051656,1.0513993430137634,376,-0.0075150617951294406,0.8667636717081025,1169,0.967396252155304,2.743257115483284,9352000,2136.36
354.14,416.1,226.7,0.062346676574088634,1.0765795004367829,377,-0.00911588509392459,0.8668488277434566,1170,0.9404958367347718,2.6744108897447587,9360000,2150.54
352.95,417.1,226.7,0.09601062474772334,1.044456262588501,377,-0.01644581705753808,0.9526393999494757,1171,0.9257187551259994,3.0496411108970642,9368000,2163.35
346.55,417.1,223.1,0.08806429549586028,1.0466793864965438,377,-0.01611657230532728,1.2399663612547673,1172,0.945834349989891,3.169400272369385,9376000,2151.06
350.97,418.3,226.7,0.11515113436616957,1.0637701654434204,377,0.0023383962566731497,1.3901722605415612,1173,0.954615730047226,3.8380333697795868,9384000,2158.79
350.39,421.2,225.8,0.07385106590576469,1.066253933906555,377,-0.018482169742001134,0.9470679954547065,1174,0.9491111981868744,2.717774072885513,9392000,2153.61
349.64,421.2,225.8,0.06321080372668803,1.0444457536935807,377,-0.008872779530502157,0.882794366823013,1175,0.9617262148857116,2.7026063722372053,9400000,2145.11
349.9,423.0,225.8,0.08557577482890338,1.0330244565010072,378,-0.012019676754716784,1.172753308514162,1176,0.9696562618017197,2.9673488938808443,9408000,2147.08
346.7,423.1,214.9,0.088435770990327,1.087834951877594,378,-0.02242701373936143,1.1016454454896387,1177,0.9270010250806808,3.3488278019428255,9416000,2164.94
348.31,423.1,223.1,0.05963555667083711,1.0429774475097657,378,-0.009855179885053076,0.761912346231314,1178,0.9559601444005966,2.573325304985046,9424000,2187.92
348.14,423.1,223.1,0.09302078424952924,1.0022566241025925,378,-0.025065750053618104,1.2618691791586094,1179,0.9597875893115997,3.2750605642795563,9432000,2194.62
348.46,423.1,223.1,0.1221665464527905,1.0079224801063538,378,-0.002283372252713889,1.476685820366487,1180,0.9550856065750122,3.856028782129288,9440000,2181.35
346.9,423.1,223.1,0.07922692007385194,1.0300149589776992,378,-0.008330430201021954,1.015380824576748,1181,0.9667026656866073,3.1522670298814774,9448000,2177.44
346.95,424.1,223.1,0.051797474934719506,1.0411849075555801,378,-0.0027911012425465742,0.7260523672230934,1182,0.9794151544570923,2.49749981880188,9456000,2175.62
347.87,424.1,223.1,0.08437938846182078,1.0193292307853699,379,-0.009770221576909535,1.0892955828868467,1183,0.9624839812517166,2.970551674962044,9464000,2179.89
