epoch_idx,grad_norm,PMM:episode_rewards,advantage_norm,frames,explained_variance,fps,policy_entropy,value_loss,P01:episode_rewards,policy_loss,P09:episode_rewards,episode_length
1070,1.1418735921628222,354.61,3.074548513889313,8560000,0.8972822886705398,389,1.0744065576791764,0.07468049907125533,265.8,-0.0012081649200990797,422.20000000000005,2257.63
1071,1.465605444819209,349.73,3.71762629032135,8568000,0.9194886857271194,389,1.0665277302265168,0.11664523618295788,253.9,-0.008160160020925105,422.20000000000005,2246.87
1072,1.1279726798122292,349.25,3.2192336559295653,8576000,0.9325843632221222,389,1.0832765311002732,0.08478858998976647,253.9,-0.01629980518715456,423.1,2239.81
1073,1.403188344189082,344.71,3.317390594482422,8584000,0.9251506161689759,389,1.0450689965486526,0.1058133063139394,244.0,-0.01538864014291903,422.1,2213.93
1074,1.7149864753699209,345.86,4.009244476556778,8592000,0.9486229336261749,390,1.0106772035360336,0.1404450423642993,253.9,0.012293073479668237,422.1,2211.86
1075,1.4372858205485555,347.97,3.8151362335681913,8600000,0.9319544291496277,390,1.0580785602331162,0.11295516217127442,269.0,-0.01885556508495938,423.1,2222.86
1076,1.0795331697948714,349.12,2.9253839671611788,8608000,0.9284561282396316,390,1.0555884104967117,0.07219254516065121,269.0,-0.018268784087122184,423.1,2214.55
1077,1.2065949480003575,349.72,2.970257179737091,8616000,0.9461500585079193,390,0.9890687417984009,0.08323570401407779,269.0,-0.018077015990274958,424.0,2217.56
1078,1.5136454509046262,346.58,3.7542916131019592,8624000,0.8972042727470398,391,0.9975805479288101,0.13347194688394665,266.5,-0.026032787953736262,423.1,2171.53
1079,1.1262762551855061,345.47,3.2254504239559174,8632000,0.9323472434282303,391,1.022133128643036,0.09551213359460235,243.4,-0.00046411293442361057,423.1,2173.64
1080,1.1710222773406935,342.91,3.0510077691078186,8640000,0.947094875574112,391,1.0059547770023345,0.08215787639841438,237.29999999999998,-0.018601862310315482,422.1,2167.42
1081,1.0151722361313007,343.2,2.936891020536423,8648000,0.9693758875131607,391,0.9968288427591324,0.07204874417744576,237.29999999999998,-0.00935972909355769,422.1,2168.03
1082,1.4640233826425035,342.99,3.6372312271595,8656000,0.9526661336421967,391,1.006202803850174,0.11903838044498116,237.29999999999998,-0.02129734918824397,415.70000000000005,2165.7
1083,1.1300373388731138,340.11,3.1170228147506713,8664000,0.9472083538770676,392,1.0434234654903412,0.07871983545832335,228.20000000000002,-0.014845284792827443,412.3,2154.05
1084,0.8306270860404628,336.04,2.5022648906707765,8672000,0.9288516592979431,392,1.1044134163856507,0.052176755098626015,157.7,-0.010767941462108865,412.3,2144.64
1085,1.1442822055750843,332.87,2.8217944991588593,8680000,0.937882342338562,392,1.0459778660535812,0.0759794989041984,154.3,-0.005711791752837599,412.3,2131.36
1086,1.299350948900673,334.38,3.200457594394684,8688000,0.946017923951149,392,1.0036465680599214,0.08628304331563413,154.3,-0.02221597816213034,412.3,2140.53
1087,1.4604986112664313,337.41,3.7917381811141966,8696000,0.9475609374046325,393,1.0026779121160507,0.11385728416033089,154.3,-0.012080747415893711,412.3,2132.25
1088,1.0300929406831731,333.79,2.884230484366417,8704000,0.9455868470668792,393,1.0389414978027345,0.0731515798997134,147.9,-0.014217685831245035,410.2,2086.57
1089,1.2032785387737472,334.43,3.409292640686035,8712000,0.944321233034134,393,1.0512034606933593,0.09752717329189181,147.9,-0.015621230900578667,412.1,2085.41
1090,1.0669286712310182,333.39,2.9999933862686157,8720000,0.9430207842588425,393,1.06197531580925,0.07828226702287794,147.9,0.003635175373638049,412.1,2088.49
1091,1.243552044006214,333.78,3.6041583371162416,8728000,0.9061809533834457,393,1.0827640789747237,0.1040084551461041,154.3,-0.02453263454604894,410.0,2083.95
1092,1.1066514263124658,331.08,2.9580356830358507,8736000,0.949799953699112,394,1.0582228457927705,0.08639451082330198,154.3,-0.009526230312185363,408.20000000000005,2061.54
1093,1.1165527329766793,323.76,3.186433246135712,8744000,0.9184194248914719,394,1.0964041697978972,0.08423677179031074,147.0,-0.018285759893333305,408.20000000000005,2044.74
1094,1.0100718640952646,324.86,3.0984734213352203,8752000,0.938161148428917,394,1.0760147804021836,0.07862599305342882,147.0,-0.0090335615479853,410.0,2056.23
1095,1.0388914431285985,324.65,3.1160515666007997,8760000,0.962870876789093,394,1.0184659153223037,0.08381380161270499,144.2,0.0054359067240147855,413.1,2066.98
1096,1.2015106634359163,322.55,3.5223269093036653,8768000,0.9559786707162857,394,1.0661876159906387,0.09633454044349492,144.2,-0.007408332661725581,413.1,2051.7
1097,1.1258089744298567,324.98,3.0525987023115158,8776000,0.9608283799886703,395,1.047063905596733,0.08604331722483038,147.9,-0.014858389724977314,413.1,2055.08
1098,1.0980403457670656,325.6,3.0220645546913145,8784000,0.9502372241020203,395,1.052207224369049,0.08003929959610105,147.9,-0.016113567716092802,413.1,2087.68
1099,1.2140288210393733,328.69,3.284876384139061,8792000,0.9333467590808868,395,1.0703637200593947,0.09024859904777259,154.3,-0.0220175037055742,414.1,2096.0
1100,0.8495284076931011,328.69,2.696858976483345,8800000,0.9558596175909042,395,1.0887934118509293,0.06407521079760045,154.3,-0.0009137003278010525,414.1,2096.0
1101,1.2728413508403111,321.07,3.2944395756721496,8808000,0.9306061154603958,396,1.0469929039478303,0.10212853899225592,112.60000000000001,-0.02804219524448854,414.1,2073.42
1102,1.2189722105875882,317.89,3.282544265985489,8816000,0.9341007709503174,396,1.037802866101265,0.09995599919930101,108.2,-0.00814595814794302,414.1,2066.48
1103,0.9814772692878364,316.18,2.8655328154563904,8824000,0.9390199875831604,396,1.0750096446275712,0.08154804117511957,108.2,-0.0233234065544093,414.0,2074.05
1104,1.1313149122801192,316.18,3.352739063501358,8832000,0.9180262637138367,396,1.0464061450958253,0.10361238687764854,108.2,-0.007975113673601299,414.0,2074.05
1105,1.1334815939958398,317.44,3.284542611837387,8840000,0.953133048415184,396,1.0148849076032638,0.09719169365242124,108.2,-0.006772305169142782,414.0,2078.02
1106,1.298060908351898,319.0,3.6135418254137037,8848000,0.9443353492021561,397,1.049536229968071,0.12264044954441487,108.2,-0.00336752925592009,415.0,2089.34
1107,0.7757786136759784,319.0,2.344057754278183,8856000,0.969506310224533,397,1.0330875188112258,0.04289871045388281,108.2,-0.006573289340740303,415.0,2090.64
1108,1.5359570148365516,320.01,3.8462993609905243,8864000,0.9694283390045166,397,0.9944648540019989,0.12395889765582979,108.2,-0.004987268864206271,417.0,2095.71
1109,1.0706178677818494,323.23,3.1992214155197143,8872000,0.956646015048027,397,1.0061511105298997,0.0862800800986588,108.2,-0.026073680254157808,417.0,2114.4
1110,0.7585157975338619,323.13,2.365132166147232,8880000,0.9776734536886216,398,1.038729903101921,0.04773091131821275,108.2,-0.011221989770419896,417.0,2097.5
1111,0.9413761602871539,329.22,2.6882091641426085,8888000,0.95961918592453,398,1.0355751526355743,0.07104495715349912,112.80000000000001,-0.01748543747700751,417.40000000000003,2128.96
1112,0.8938857987931705,329.15,2.6477423173189165,8896000,0.9500163632631302,398,1.0619237697124482,0.06272694502957166,131.9,-0.009286039537400939,417.40000000000003,2125.07
1113,1.1303226771687849,330.21,2.9178069680929184,8904000,0.9619087505340577,398,0.9953956300020218,0.0782489575119689,131.9,-0.004368269472033717,421.3,2142.1
1114,1.3246323415829426,327.46,3.508566765785217,8912000,0.8867160093784332,398,1.0424934422969818,0.10965078772976994,131.9,-0.02377967940818053,421.3,2159.67
1115,0.8835856711161243,330.36,2.711311950087547,8920000,0.9469369024038314,399,1.0296277451515197,0.0600567971309647,131.9,-0.0144869528801064,421.3,2163.04
1116,0.9390267704141338,327.31,2.6893484008312227,8928000,0.9656530100107193,399,1.002026246190071,0.06984703541733324,112.80000000000001,-0.003596542261657305,421.3,2147.31
1117,1.2167267836872477,329.79,3.5800221335887907,8936000,0.9136139780282975,399,1.0157066583633423,0.10274885239079595,112.80000000000001,-0.01418033286172431,421.3,2169.62
1118,1.3046073776327867,327.64,3.6194862794876097,8944000,0.9503413999080658,399,0.9902502810955047,0.1066222018096596,110.0,-0.004736734182224609,421.3,2169.29
1119,1.1894000184729985,334.26,3.451757215857506,8952000,0.9443886399269104,400,1.043575415611267,0.10945013066753745,112.80000000000001,-0.015102506395196542,424.0,2181.01
1120,1.0001922270224868,337.67,2.851428509950638,8960000,0.9434859526157379,400,1.0591968059539796,0.07696237138006837,131.9,-0.019906481793150306,424.0,2184.04
1121,1.3276317289182924,331.65,3.240175333023071,8968000,0.9050067323446274,400,1.0737878715991973,0.09402079025981948,112.80000000000001,-0.012031836423557252,424.0,2160.18
1122,0.7595150545906345,330.18,2.492789500951767,8976000,0.9395999538898469,400,1.0440612381696701,0.057259497405029836,112.80000000000001,-0.0036781384248752145,424.0,2159.59
1123,1.268869774419264,330.21,3.4187860465049744,8984000,0.9140197998285293,400,1.0321924823522568,0.0939099814929068,112.80000000000001,-0.001301051543559879,424.0,2155.4
1124,1.3891918408933257,328.93,3.7981985235214233,8992000,0.9187456774711609,401,1.067613444328308,0.12111141739413142,112.80000000000001,-0.00796161055099219,424.0,2148.19
1125,1.1004421530254769,334.86,3.2468173253536223,9000000,0.9571518605947494,401,1.0749493515491486,0.08303873321041465,132.9,-0.008461732153664343,421.3,2151.56
1126,1.2104706729958445,274.72,3.6955278968811034,9008000,-0.6917380958795547,401,1.1717026787996292,0.11571474845521151,2.9000000000000004,-0.06421554457978346,416.50000000000006,1830.45
1127,0.6112002817113243,253.13,2.0647234666347503,9016000,0.638294261097908,401,1.1806726336479187,0.034014126183465124,2.9000000000000004,-0.0013945940043777227,414.20000000000005,1715.34
1128,0.7697481116488213,232.55,2.4108198934793474,9024000,0.8526810419559478,401,1.0779580944776535,0.06048771044705063,2.9000000000000004,-0.006429911630111747,414.0,1619.84
1129,1.1343661793395519,222.93,2.9149180471897127,9032000,0.9097768980264663,402,1.0231636518239975,0.0840747531177476,2.9000000000000004,-0.008344532233895734,402.6,1572.85
1130,1.5980921046166834,218.49,3.8468154776096344,9040000,0.9089340579509735,402,1.0388443517684935,0.12343236261978746,2.9000000000000004,-0.003187448405660689,400.20000000000005,1534.2
1131,1.4685224913357857,213.54,3.86174236536026,9048000,0.9245631068944931,402,1.0405349683761598,0.13148292347323148,2.9000000000000004,-0.024517379307653756,399.1,1503.26
1132,0.9892454889765151,213.13,2.6880613172054293,9056000,0.9377198868989944,402,1.069126887321472,0.0630409450083971,2.9000000000000004,-0.013948371390142711,399.1,1488.17
1133,1.0696284138312533,209.17,2.8030056977272033,9064000,0.9359697568416595,403,1.025655160546303,0.07296555418986828,2.9000000000000004,-0.014254362540086732,400.20000000000005,1487.52
1134,1.2616407246589245,211.93,3.2159070801734924,9072000,0.8939766383171082,403,1.0300143426656723,0.10023929352872074,2.9000000000000004,-0.016519523364841006,400.20000000000005,1499.98
1135,1.3013544239038373,207.29,3.6790879118442534,9080000,0.9220153260231018,403,0.9985704547166825,0.11644555891864002,2.9000000000000004,-0.007686173129477538,400.20000000000005,1474.18
1136,1.0765591335643527,210.67,3.1846023082733153,9088000,0.9525580805540085,403,0.9854820013046265,0.0881206152588129,2.9000000000000004,-0.004612880622444209,400.20000000000005,1482.72
1137,1.316722621306829,210.93,3.480409392118454,9096000,0.951578756570816,403,0.9721426504850388,0.11148132279515266,2.9000000000000004,-0.013372471228940412,400.20000000000005,1477.35
1138,1.036121805513778,211.59,2.6749576807022093,9104000,0.9652217036485672,404,1.0173626804351807,0.060475959787145254,2.9000000000000004,-0.006110849448014051,399.1,1490.17
1139,1.2916461288727523,211.7,3.327391593456268,9112000,0.956685494184494,404,1.0333789157867432,0.10305721039418131,2.9000000000000004,-0.008463029724662192,399.1,1501.34
1140,1.1598029903534657,214.98,2.9551264667510986,9120000,0.9607798618078232,404,1.0307883977890016,0.07391973560675978,2.9000000000000004,-0.019537319565133656,400.20000000000005,1515.37
1141,1.069071286401609,216.94,2.998301783800125,9128000,0.9575972425937652,404,1.0157154196500777,0.0754206697549671,2.9000000000000004,0.003242202489873307,405.2,1521.16
1142,1.2419451116395912,220.23,3.3970539450645445,9136000,0.9448906052112579,404,1.031404235959053,0.09422981888987124,2.9000000000000004,-0.0005691415157343726,407.6000000000001,1534.09
1143,1.2873878816992272,223.23,3.026733809709549,9144000,0.9485077792406083,405,1.074384714961052,0.07754131210967899,2.9000000000000004,-0.019652073834440672,416.3,1577.54
1144,0.9554046986797406,222.19,2.6980864715576174,9152000,0.9194829571247101,405,1.054283693432808,0.06575504617299885,2.9000000000000004,-0.015606368464723346,419.1,1574.99
1145,1.0019740854928567,220.69,2.8557623541355133,9160000,0.943102136850357,405,1.0280473136901855,0.0738567360304296,2.9000000000000004,-0.011239794251414423,419.1,1579.55
1146,1.0978686038326435,220.65,3.3043249893188475,9168000,0.944887233376503,405,1.019775463938713,0.0899415035173297,2.9000000000000004,0.011046562125557102,419.0,1575.26
1147,1.8383851397829354,231.45,4.173187786340714,9176000,0.9393542772531509,406,1.0176739007234574,0.15361474839970468,2.9000000000000004,-0.022706285353051497,419.0,1619.4
1148,1.4124973390797215,243.32,3.531812324523926,9184000,0.943831571340561,406,1.0347948664426803,0.1151927588135004,3.0,-0.03149003920261748,419.0,1661.63
1149,1.56349342375331,259.94,3.541332060098648,9192000,0.9416453903913498,406,0.9941149413585663,0.11207628708332777,4.9,-0.03231914745221729,419.0,1750.48
1150,1.2272651742363239,274.64,3.089852699637413,9200000,0.9037721008062363,406,1.0926131469011306,0.08216899602208287,38.400000000000006,-0.0054835611989256,419.0,1837.65
1151,1.0967857978677498,279.73,2.7797652572393416,9208000,0.8928301846981048,406,1.0637508422136306,0.06589358061552048,48.8,-0.00864834538922878,419.0,1874.69
1152,1.6213931399458343,284.81,3.494410035610199,9216000,0.9239484465122223,407,1.0205842012166977,0.13091536791529507,59.1,-0.02186949960392667,419.1,1905.38
1153,1.8311016453768278,297.94,4.1994955801963805,9224000,0.9234071153402329,407,0.9936065262556076,0.15246601226739587,77.0,-0.017558933508116752,419.1,1963.87
1154,1.473805707350999,314.48,3.3221727979183195,9232000,0.9418188935518265,407,1.0163262224197387,0.098159593148157,101.5,-0.004854768057703041,419.1,2017.91
1155,1.3256442922339478,316.72,3.115790261030197,9240000,0.9568944382667541,407,1.0245484721660614,0.0761665816605091,101.5,0.000696866896469146,420.3,2047.67
1156,1.3808244649736614,317.25,3.477543407678604,9248000,0.9631258618831634,408,1.0215616792440414,0.09641219262965023,101.5,-0.010612386287320988,420.3,2045.58
1157,1.8235921782880116,320.93,3.95728436589241,9256000,0.9479478812217712,408,1.0214231663942337,0.13973164326511323,104.7,-0.018194274882553145,420.3,2067.0
1158,1.6531345142556306,323.04,3.4993325626850127,9264000,0.9494370520114899,408,1.0602757847309112,0.10612457347102464,106.5,-0.01994292551651597,420.3,2072.12
1159,0.9534017641784138,329.75,2.346645368337631,9272000,0.9515342569351196,408,1.0250809806585313,0.05323364387731999,138.0,-0.016660770753514954,423.0,2112.59
1160,1.2908023805891373,329.16,2.9044594633579255,9280000,0.9451553547382354,408,0.9859788405895233,0.07314307471271604,138.0,-0.004597883053356781,423.1,2134.29
1161,1.5120874547905547,329.74,3.72613729596138,9288000,0.9177039408683777,409,0.9677484613656998,0.12339285213965923,134.9,-0.015132397809938993,423.1,2128.38
1162,1.2036447976304465,326.29,2.9673725736141203,9296000,0.9324052655696868,409,0.9722888147830964,0.07378247064072639,134.9,-0.009322488763136788,424.1,2122.34
1163,1.5390679673582341,320.68,3.5531523811817167,9304000,0.9362367480993271,409,1.020391765832901,0.10323220229241997,106.5,-0.011765705314464867,427.0,2087.62
1164,1.2950981688122303,322.02,3.102196307182312,9312000,0.9429560279846192,409,1.040281314253807,0.08485006201080977,106.5,-0.007304328737736796,427.0,2091.91
1165,1.4954927259097812,321.54,3.499734960794449,9320000,0.9201940029859543,409,1.0099099642038345,0.10727977116126568,106.5,-0.0006417607847834006,427.0,2076.11
1166,1.5383216399690678,319.8,3.5044710636138916,9328000,0.9553536212444306,410,0.902278932929039,0.10406460160389543,106.5,-0.029422241384454536,424.3,2049.83
1167,1.6456245111770795,321.35,3.8957270777225492,9336000,0.9472061449289322,410,1.0169149380922318,0.12697573508135973,106.5,-0.012247571267653256,424.3,2054.21
1168,1.0970527061264719,323.25,3.005758889913559,9344000,0.9583943074941635,410,1.066677868962288,0.08206147878430783,134.9,-0.015349280023365282,423.0,2063.71
1169,0.8622860487741164,323.26,2.5934656542539596,9352000,0.944225459098816,410,1.0502846109867097,0.06682192360516638,134.9,-0.006132835343596526,421.1,2068.68
1170,1.642708811384891,321.54,3.957397425174713,9360000,0.9250434798002243,411,1.026086726784706,0.13918258492834867,106.5,-0.02402215501264436,421.0,2059.7
1171,1.324690510042627,321.88,3.415647691488266,9368000,0.9503257972002029,411,1.0474674415588379,0.08816434638574719,106.5,-0.004033106220886111,421.0,2057.84
1172,1.1268665682860524,324.73,3.363772076368332,9376000,0.9449547874927521,411,1.0051197743415832,0.09412530166096986,134.9,-0.014431833827402443,421.0,2064.99
1173,1.4251297404690633,325.07,3.7187931537628174,9384000,0.9491148293018341,411,0.9928805869817734,0.11715705240145326,134.9,-0.016570131755433978,421.1,2069.26
1174,1.2763062477801173,324.45,3.445223959684372,9392000,0.9432091104984284,411,1.0228263700008393,0.10125402064062655,134.9,-0.010960511238808977,422.1,2070.92
1175,1.0520389944764068,326.19,3.001231302022934,9400000,0.9572022527456283,412,1.0081457710266113,0.08339036354795099,134.9,-0.00867776345461607,423.1,2090.82
1176,1.0406254205705663,328.92,2.7539207941293715,9408000,0.9583686929941178,412,1.0858311146497726,0.06703924896661193,134.3,-0.0110481992457062,424.0,2091.47
1177,0.5918410369770045,336.33,1.9150518190860748,9416000,0.9736852133274079,412,1.0432042455673218,0.03230828446801752,156.6,-0.007553433943248819,424.0,2143.38
1178,0.8802503449190057,338.8,2.7202092462778094,9424000,0.9470528393983841,412,1.0494824850559235,0.07793812613468618,158.9,-0.013657320006750524,424.0,2165.37
1179,1.59709940904506,340.12,3.4490067052841185,9432000,0.9357362967729569,412,1.0162486892938614,0.10387642885558307,192.3,-0.011679576353926677,424.0,2169.9
1180,1.2806613992554672,339.49,3.1278398311138154,9440000,0.9589759421348572,413,1.0195904636383057,0.09501203379128129,189.60000000000002,-0.023706311416826793,424.0,2168.52
1181,1.0960212447288458,332.17,3.003831314444542,9448000,0.9152724742889404,413,1.0588365703821183,0.07449918475467712,156.6,0.0007274020044133067,424.0,2141.95
1182,1.0434102290824787,326.71,2.7033714604377748,9456000,0.9483464413881302,413,1.0764154142141342,0.06743904311675579,134.3,-0.013011591223767027,424.0,2122.08
1183,0.8897876908091571,328.65,2.379745218157768,9464000,0.9576255792379379,413,1.0588658022880555,0.05236189234536141,139.70000000000002,-0.012782723802374676,424.0,2121.23
1184,1.3611678724649872,322.92,3.60402188539505,9472000,0.9281901520490646,414,1.0285640436410903,0.13810481577180325,100.3,-0.011796560683287681,424.0,2094.01
1185,1.6005307386299197,323.53,3.9886894929409027,9480000,0.9402679812908172,414,1.0383290702104568,0.1392624923121184,100.3,0.006508284217416076,424.0,2087.61
1186,1.0628050823534243,322.52,3.037706161737442,9488000,0.9172690713405609,414,1.080872175693512,0.07233277053572237,100.3,-0.005409399609779939,424.0,2069.61
1187,1.0076217090998363,325.51,2.5747796857357024,9496000,0.9506897377967835,414,1.0698251080513002,0.0635500007448718,100.3,-0.02128505364191369,424.0,2083.1
1188,1.2574974714123168,323.48,2.9988730454444887,9504000,0.947846326828003,414,1.0043168461322785,0.07772661169059575,93.7,-0.003417421039484907,424.0,2079.52
1189,1.1767776114828437,329.06,3.034206063747406,9512000,0.9441355013847351,415,1.0397274142503738,0.08087495005689561,93.7,-0.015654207393963587,424.0,2115.98
1190,1.0490761413363061,332.16,2.9659446799755096,9520000,0.9654572600126267,415,1.0546148413419723,0.07501298438291996,100.3,-0.017860469306469895,424.0,2141.44
1191,1.046804534270293,318.22,2.927317798137665,9528000,0.9239767760038375,415,1.0984252041578293,0.07372202378232032,59.400000000000006,-0.02239779337658547,424.0,2093.54
1192,0.8956133036099608,314.16,2.3756815433502196,9536000,0.9499148404598237,415,1.0653358435630798,0.058877482768148186,59.400000000000006,-0.014918752057128585,424.0,2087.93
1193,1.1055218846072399,314.51,2.729409973025322,9544000,0.9470810860395431,415,1.0522324174642563,0.07560323503334075,59.400000000000006,-0.016984221374150364,424.0,2105.45
1194,1.4889781737971393,309.11,3.9387713372707367,9552000,0.9414771372079849,416,0.9878269839286804,0.1353181085921824,59.400000000000006,0.0008457237589755095,424.0,2086.44
1195,1.2166142572331577,310.68,3.2213812184333803,9560000,0.9549960100650787,416,1.05577494263649,0.08531129102222622,81.6,-0.011069037856068463,424.0,2061.33
1196,1.1823184292966813,309.42,3.016127344369888,9568000,0.9469634360074997,416,1.056328421831131,0.09122866922523826,59.400000000000006,-0.021765076923620653,424.0,2058.34
1197,1.18020719112019,309.34,2.954412281513214,9576000,0.9523182910680771,416,1.0376918035745621,0.07988536429591477,59.400000000000006,-0.009274333865832887,424.0,2065.18
1198,1.2916625474407821,306.88,3.0415166425704956,9584000,0.96149389564991,417,1.0528400373458862,0.09302868807222694,59.400000000000006,-0.02122199211153202,424.0,2067.45
1199,1.5766344838398632,306.34,3.3743523603677748,9592000,0.9250845789909363,417,1.0567157012224198,0.1049449881305918,59.400000000000006,-0.022239932587835937,424.0,2069.96
1200,1.3687135900659273,296.11,3.281531344652176,9600000,0.9146915102005004,417,1.0674688154459,0.1034382122894749,53.7,-0.027509920730954037,424.0,2052.67
1201,1.3203267887714991,296.11,3.0525522553920745,9608000,0.8892040437459946,417,1.0532876759767533,0.0849305466329679,53.7,-0.011150186833110637,424.0,2052.67
1202,1.4830236386276048,291.57,3.381716194152832,9616000,0.8737391620874405,417,1.0354765254259108,0.10618628504686058,59.6,-0.01639139287828584,420.1,2008.99
1203,1.6789138023333394,289.12,4.251648346185684,9624000,0.8694305270910263,418,1.0236177605390548,0.1469838468544185,59.6,-0.019940665674512276,420.0,1989.57
1204,1.7321408344396163,290.43,3.920995128154755,9632000,0.9222230845689774,418,0.9809379696846008,0.12452653450891375,59.6,-0.010277452208101749,420.0,1998.64
1205,1.473094127431544,292.41,3.6358898162841795,9640000,0.9105201250314713,418,0.9941757863759995,0.12605940544977784,62.7,-0.016210107077495196,420.0,1983.09
1206,1.0270567406400204,296.22,2.9984812033176422,9648000,0.9313121283054352,418,1.0129072344303132,0.08440229143947363,67.5,0.008741330635384657,420.0,2000.31
1207,1.9027645746236113,298.17,4.6121328258514405,9656000,0.9017147839069366,419,0.9982965236902237,0.18119932807981967,82.4,-0.01864577186992392,420.0,2004.34
1208,1.5260684327217748,301.18,3.6820687258243563,9664000,0.9422165447473526,419,1.015467073917389,0.10418859940953552,82.4,-0.0010262303473427892,419.1,2001.99
1209,1.0824536443124422,306.47,2.8096628046035765,9672000,0.952313602566719,419,1.0133181136846543,0.07000475984066724,88.70000000000002,-0.015887944668538694,419.1,2024.55
1210,1.3017735665320256,307.8,3.4016604089736937,9680000,0.9423908746242523,419,1.0434505373239518,0.10341143663041294,88.70000000000002,-0.0002508066949667409,420.1,2023.36
1211,1.223065816020576,305.86,3.231523860692978,9688000,0.929932850599289,419,1.0871215772628784,0.0920349105913192,89.60000000000002,-0.00615758091211319,418.09999999999997,1986.05
1212,1.012376085707034,308.75,2.656549074649811,9696000,0.9478801518678666,420,1.0654104763269425,0.06791346380487084,89.60000000000002,-0.02316678425646387,418.09999999999997,1992.57
1213,1.8956082013126883,304.65,4.167577050924301,9704000,0.9252219235897065,420,1.0523562556505204,0.15221000933088363,89.60000000000002,-0.015245678407372907,416.20000000000005,1961.76
1214,1.275353792418551,306.04,3.561029222011566,9712000,0.9294673925638199,420,1.0898916828632355,0.10583385725971312,92.0,-0.005966565650887787,410.3,1939.69
1215,1.0224751511670704,316.3,2.9123219603300097,9720000,0.9218620073795318,420,1.1053737831115722,0.07317985439673066,102.2,-0.003874069671583129,410.3,1986.53
1216,1.222814158141978,315.36,2.9186869156360626,9728000,0.938483001589775,420,1.058157714009285,0.07628853055182844,102.2,-0.0279027847625548,413.0,1980.57
1217,1.4620008981876305,318.04,3.8599223172664643,9736000,0.9244630610942841,421,0.9906827116012573,0.13901177644263954,131.8,-0.01767899628088344,413.0,1982.85
1218,1.584778491784674,321.46,4.068949328660965,9744000,0.9270362311601639,421,1.0143760108947755,0.12909154419787228,131.8,-0.011166478928498692,413.0,1964.35
1219,1.1756808105013337,320.19,3.3572938495874407,9752000,0.9476162791252136,421,1.01755264878273,0.09741440911777317,131.8,-0.0030290532018989323,413.0,1962.45
1220,1.4082474512499126,320.23,3.41696387052536,9760000,0.9691354364156723,421,0.963739914894104,0.10104396208189428,131.8,-0.012374805563595145,413.0,1966.66
1221,1.4443115095551755,322.23,3.6776889526844023,9768000,0.962600576877594,422,0.9695595079660415,0.1104244221560657,142.2,-0.013142523209680804,410.09999999999997,1966.41
1222,0.9211378893599864,326.83,2.7706419426202773,9776000,0.9594224685430527,422,1.0462284755706788,0.056781966858543455,146.6,-0.006408226872445084,411.20000000000005,1994.61
1223,0.7399577424231741,327.0,2.1400282084941864,9784000,0.9596747744083405,422,1.0871758073568345,0.04222486615180969,146.6,-0.015957072777673602,411.20000000000005,1995.24
1224,1.0516983865042542,324.69,3.023681411743164,9792000,0.9477325135469437,422,1.011950157880783,0.08528494431171567,142.2,-0.006015398424497107,413.1,1984.76
1225,1.1668150022325625,330.1,3.106486127972603,9800000,0.9375218790769577,422,1.0138937866687774,0.09093297065235674,148.8,-0.01801208176984801,414.30000000000007,2010.62
1226,1.5544949039596652,330.14,4.367429498434067,9808000,0.902572644352913,423,1.0521782791614533,0.1530541038606316,148.8,-0.031156338789442087,414.30000000000007,1995.09
1227,1.003934128050676,328.91,2.9742501175403593,9816000,0.9618923503160477,423,1.0635089594125748,0.07740850633941591,148.9,-0.017113805192057043,414.30000000000007,1998.98
1228,1.0576466682584091,336.78,2.9743561601638793,9824000,0.941183055639267,423,1.0945800942182542,0.07820889242459089,179.60000000000002,-0.01597927272086963,417.0,2030.35
1229,0.5652903527354509,331.29,1.9800586146116257,9832000,0.9548360991477967,423,1.0606089758872985,0.04074882154352963,120.5,-0.013523748034785968,417.0,2026.62
1230,1.0964699728294987,330.35,3.0149273586273195,9840000,0.9387292373180389,423,1.0369419431686402,0.08479735201690346,120.5,-0.005948828157488606,417.0,2030.82
1231,1.503705742054706,324.4,3.8594283592700958,9848000,0.9221454411745071,424,1.0671083772182464,0.12076345039531589,104.80000000000001,-0.024886130054946987,417.0,2023.29
1232,0.885875553121477,325.42,2.7555876606702805,9856000,0.9330850696563721,424,1.062076678276062,0.07386139653623104,104.80000000000001,-0.0142173158749938,417.0,2025.72
1233,1.0500906914129877,324.84,3.267368566989899,9864000,0.9013592004776001,424,1.0186437088251115,0.08548925415612757,104.80000000000001,-0.005064345927676186,417.0,2030.07
1234,1.6507439516713207,321.77,4.301139929294586,9872000,0.9082100105285644,424,1.0139453840255737,0.16317121727392078,104.80000000000001,-0.019522018548450433,417.0,2009.58
1235,1.4108792210024341,321.27,3.6225761306285857,9880000,0.8931459784507751,424,1.0501442790031432,0.10938686859793961,104.80000000000001,-0.017674689668347128,414.30000000000007,1999.99
1236,1.279971070665374,319.76,2.886555804014206,9888000,0.9318386059999466,425,1.01241465985775,0.08709434032905847,104.80000000000001,-0.011683147488802205,414.30000000000007,2008.14
1237,1.6983832856839691,318.84,3.910229103565216,9896000,0.9480490505695343,425,0.987050250172615,0.1275097429379821,101.70000000000002,0.0026405128301121294,417.0,2014.56
1238,1.0875690688845656,320.38,2.65225825548172,9904000,0.949572720527649,425,0.9977512437105179,0.06107192162424326,106.8,-0.015795722360271613,414.30000000000007,2034.03
