episode_length,policy_entropy,PMM:episode_rewards,P09:episode_rewards,frames,P01:episode_rewards,policy_loss,epoch_idx,advantage_norm,grad_norm,explained_variance,fps,value_loss
208.24,1.3843567836284638,2.03,5.0,5768000,0.0,-0.000513539012754336,721,1.43542126506567,0.1426502468157888,-4.1723251342773435e-08,315,0.017046445122796284
202.76,1.3806474435329437,1.82,4.0,5776000,0.0,0.003318411500949878,722,1.4674067310243846,0.13495206903802906,1.5497207641601563e-08,315,0.016964996551469085
214.83,1.3757156789302827,2.2,5.0,5784000,0.0,-0.0008325295988470316,723,1.5298840709030628,0.15138431850603953,-5.006790161132812e-08,315,0.019047824047738686
210.44,1.3755240285396575,2.08,6.0,5792000,0.0,-0.0014686989429173992,724,1.416490392535925,0.13500600824333625,1.728534698486328e-08,315,0.016924404000710637
206.86,1.3779469156265258,2.02,6.0,5800000,0.0,0.0017714295769110321,725,1.2880923721939326,0.13322179375140533,-1.251697540283203e-08,315,0.014955497866758379
202.22,1.3727317595481872,1.92,5.0,5808000,0.0,-0.004016023016665713,726,1.297311113961041,0.12002432709148153,-1.3113021850585938e-08,315,0.014478812909092085
190.81,1.3746617686748506,1.59,5.0,5816000,0.0,0.003309559307526797,727,1.2681448259949684,0.12067236946022282,1.0132789611816407e-08,315,0.014696168172404213
187.9,1.3758884274959564,1.53,5.0,5824000,0.0,-0.00032774211023934186,728,1.3260924053937198,0.12353180291152137,7.152557373046875e-09,315,0.015164324378729362
192.0,1.3809814417362214,1.64,5.0,5832000,0.0,-0.0015141377958934755,729,1.1292954085767268,0.10826215446762397,-3.457069396972656e-08,315,0.012246198053580883
181.96,1.3803119468688965,1.4,4.0,5840000,0.0,0.0009420394140761346,730,1.023793159611523,0.10368964124023215,7.152557373046875e-09,315,0.01106257194922364
177.73,1.3819018697738648,1.26,3.1000000000000085,5848000,0.0,0.003015688927698648,731,1.3750411678850651,0.1294965320200677,-2.4437904357910155e-08,316,0.015744672986538717
188.38,1.3804626762866974,1.53,4.0,5856000,0.0,-0.0026929573062807323,732,1.2503539150208234,0.1200619250647504,-2.1457672119140624e-08,316,0.013257717868218605
192.44,1.3772398138046265,1.73,5.1000000000000085,5864000,0.0,0.0017012714133306872,733,1.2384870754927397,0.11845540173837443,-3.874301910400391e-08,316,0.014060150172063003
183.53,1.3781423330307008,1.46,3.0,5872000,0.0,-7.996917702257633e-08,734,1.1887446423247456,0.1311181738670773,2.0861625671386717e-08,316,0.013007191971964857
180.86,1.3743102931976319,1.34,3.0,5880000,0.0,-0.0020330736925825476,735,1.0946687769889831,0.11016338612224849,-6.973743438720703e-08,316,0.011786946862112018
173.32,1.365182124376297,1.21,3.0,5888000,0.0,-0.0015124513360206039,736,1.0407220503315329,0.1066222900437272,-1.3709068298339844e-08,316,0.01049703128870533
163.55,1.3617597591876984,1.02,2.0,5896000,0.0,1.711435616016388e-05,737,1.0220809385553002,0.10745459607280859,-4.76837158203125e-08,316,0.010926908594692577
158.36,1.3775954473018646,0.89,2.0,5904000,0.0,-0.0007718861731700599,738,0.9014277871511877,0.08627927271482588,2.205371856689453e-08,316,0.008481674991303407
164.07,1.3842925465106963,0.97,2.1000000000000085,5912000,0.0,0.0009342978085624055,739,1.142803386747837,0.10705452896249154,-5.066394805908203e-08,316,0.012142373204696924
169.59,1.384054104089737,1.08,3.0,5920000,0.0,0.0016503230121452362,740,1.1021058194339275,0.10531309473326793,-3.874301910400391e-08,317,0.01198742153564126
173.42,1.3843352508544922,1.15,3.0,5928000,0.0,0.000696528205589857,741,1.1839037504792214,0.11711133611150064,1.1920928955078126e-08,317,0.01222757442639704
181.48,1.3858562195301056,1.34,3.0,5936000,0.0,-0.0018306183587992564,742,1.2592574409022927,0.12909970594501285,5.364418029785156e-09,317,0.013877988491467477
181.17,1.383830827474594,1.34,3.0,5944000,0.0,-0.0005535585660254583,743,1.1434494636580348,0.11480397773169881,2.384185791015625e-08,317,0.011846131146448897
174.03,1.3825565254688263,1.21,3.0,5952000,0.0,0.00030807250737780123,744,1.2106059627234935,0.11718934516938313,-6.556510925292969e-09,317,0.0133493051021469
173.01,1.3848742604255677,1.18,3.0,5960000,0.0,0.004650628925301135,745,1.169409657344222,0.11799214460983962,-4.589557647705078e-08,317,0.013084539531773772
178.02,1.3842636609077454,1.31,3.0,5968000,0.0,-0.003323422468965873,746,1.1801125026121735,0.11199382987494584,1.4901161193847656e-08,317,0.012390478164934392
184.3,1.3817475545406341,1.47,3.0,5976000,0.0,0.000567581556388177,747,1.1865461318939925,0.11837696264267135,-1.430511474609375e-08,317,0.012988247516695993
177.47,1.381750087738037,1.26,3.0,5984000,0.0,0.00019478224887279795,748,1.1575583790242672,0.11163736941295727,-5.006790161132812e-08,317,0.01270692100217275
182.97,1.38333451628685,1.4,3.0,5992000,0.0,0.00369273021875415,749,1.320656651556492,0.13132805848349124,2.503395080566406e-08,317,0.01574167206095808
183.83,1.3855908167362214,1.43,3.0,6000000,0.0,-0.002472180788172409,750,1.3294971643388271,0.13100047750408828,2.2649765014648438e-08,318,0.015329142846640024
186.9,1.3853090345859527,1.53,3.0,6008000,0.0,0.001584812649525702,751,1.2759328325465322,0.12850446364796997,-4.1723251342773435e-08,318,0.014669401063183613
190.51,1.3823507666587829,1.64,3.1000000000000085,6016000,0.0,-0.0014630963490344583,752,1.3799012745916843,0.1300877272067294,3.457069396972656e-08,318,0.01628461920405243
195.77,1.382054078578949,1.71,4.0,6024000,0.0,-0.0006374424998648465,753,1.2170420436561107,0.1311070699933292,2.384185791015625e-08,318,0.013704640128325991
186.38,1.3838248205184938,1.42,4.0,6032000,0.0,0.005292714008537587,754,1.3185328774526714,0.12226844525630938,1.6689300537109377e-08,318,0.014909806640416719
190.3,1.38446195602417,1.6,4.0,6040000,0.0,-0.002831978974863887,755,1.2663678378611802,0.12907960880739963,8.940696716308593e-09,318,0.0147142065724438
192.06,1.3838598918914795,1.71,4.0,6048000,0.0,0.0007099461182951927,756,1.265149676129222,0.12619299698048747,-1.0132789611816407e-08,318,0.014732288228819924
184.12,1.382433339357376,1.47,3.1000000000000085,6056000,0.0,-0.0008440195736488931,757,1.2921779637783766,0.12311073771771534,1.7881393432617187e-09,318,0.014773849077682826
179.0,1.3779709804058076,1.28,4.0,6064000,0.0,0.0014567325147800147,758,1.1814382225461304,0.11545101883960818,4.172325134277344e-09,318,0.013025733451936503
183.19,1.378872662782669,1.4,4.0,6072000,0.0,-0.0006205702610895969,759,1.3302700949460269,0.11598507961111253,4.76837158203125e-09,319,0.014830650950061681
187.55,1.3819723308086396,1.56,4.0,6080000,0.0,0.002788016888371203,760,1.3030813721567391,0.12462225290669067,3.457069396972656e-08,319,0.015652014836896343
186.36,1.3831668126583099,1.53,4.0,6088000,0.0,-0.004792353739030659,761,1.2192342363297939,0.12368760378045826,-7.450580596923828e-08,319,0.013632399718408123
182.3,1.3852169573307038,1.46,4.1000000000000085,6096000,0.0,-0.0017345667933113874,762,1.0465925446152686,0.10634731890723315,7.748603820800782e-09,319,0.011040527638979256
180.06,1.3848802602291108,1.41,3.1000000000000085,6104000,0.0,0.004737093469593674,763,1.2732728887349367,0.12033091106163502,-5.304813385009766e-08,319,0.014387905213661725
177.96,1.3831249487400055,1.31,3.0,6112000,0.0,-0.004149530000868254,764,0.9609121914952994,0.09378158498696033,-2.9206275939941406e-08,319,0.009280331273384946
176.3,1.3818756544589996,1.22,3.0,6120000,0.0,0.000831160362722585,765,1.298029518276453,0.12227080694593599,2.9206275939941406e-08,319,0.014868789780884982
178.31,1.3844989502429963,1.28,3.0,6128000,0.0,2.8271827613934874e-05,766,1.1053642750903965,0.11160200914378153,-1.6689300537109377e-08,319,0.012150708858489451
181.57,1.3799822676181792,1.32,3.1000000000000085,6136000,0.0,0.0021894098943448627,767,1.304249873533845,0.11945148921496633,-2.4437904357910155e-08,319,0.014681172347445681
190.11,1.3764176630973817,1.5,4.0,6144000,0.0,0.0001641254243440926,768,1.224801129065454,0.11787959407230775,-2.0861625671386717e-08,320,0.013751444972249373
196.32,1.3833232867717742,1.65,5.0,6152000,0.0,-0.001429955589119345,769,1.2837563909590244,0.12754984266258393,1.9073486328125e-08,320,0.015097826315322891
186.08,1.3849622988700867,1.46,4.0,6160000,0.0,0.0017562438291497528,770,1.2356419926136732,0.12311685415197354,-3.635883331298828e-08,320,0.014176325994931176
179.23,1.3845553708076477,1.32,3.0,6168000,0.0,-0.00046697341138496996,771,1.2054388839751482,0.108901894706477,-3.337860107421875e-08,320,0.012655410276042858
184.82,1.3844327557086944,1.43,3.1000000000000085,6176000,0.0,0.0005669922585366294,772,1.1993938575312495,0.10667283049830162,-3.993511199951172e-08,320,0.012943393309233215
186.09,1.384793816804886,1.43,4.0,6184000,0.0,0.0008755917917005717,773,1.2291684436798096,0.1204990350661503,-1.6689300537109377e-08,320,0.0138713011359323
187.67,1.3852192986011505,1.45,4.0,6192000,0.0,0.0022974336764309557,774,1.3918836584687233,0.1264751936488555,3.5762786865234374e-09,320,0.016216440458265424
187.28,1.3855875146389007,1.45,3.1000000000000085,6200000,0.0,-0.003727069596061483,775,1.2115815146267415,0.12081756323903757,-2.1457672119140624e-08,320,0.01335022085782839
181.23,1.383928974866867,1.32,3.0,6208000,0.0,-0.0015426889498485253,776,1.0504868999496102,0.09737851977565867,-7.230043411254883e-07,320,0.010671643898058391
170.82,1.3824358308315277,1.08,3.0,6216000,0.0,0.0022157951875124127,777,1.0755427492409944,0.10057865186762109,-1.0132789611816407e-08,321,0.01147002537667504
173.01,1.381747341156006,1.14,3.0,6224000,0.0,-0.001482903837459162,778,1.1489182242006064,0.11272463370275436,-1.0728836059570312e-08,321,0.012194233661084582
174.3,1.3851378083229064,1.17,3.0,6232000,0.0,0.0006953434180468321,779,1.019330507107079,0.10040897509646285,-3.159046173095703e-08,321,0.010747013832906304
169.14,1.3788513100147248,1.1,3.0,6240000,0.0,-0.0026276498613879086,780,1.070011998862028,0.09918321981353774,-7.152557373046875e-09,321,0.010583667609971599
171.11,1.3795676839351654,1.15,3.0,6248000,0.0,0.0015970612037926912,781,1.1675049563124775,0.12522510205006854,2.3245811462402345e-08,321,0.013295906485727755
170.61,1.3815334510803223,1.13,3.0,6256000,0.0,0.0028502411604858936,782,1.121123561039567,0.11103970069341804,-1.0132789611816407e-08,321,0.012602782778967593
174.48,1.3811349189281463,1.29,3.0,6264000,0.0,-0.0021675083553418517,783,1.2446424549818038,0.12143701510563215,2.1457672119140624e-08,321,0.01383322134250193
180.19,1.3826600396633149,1.4,3.0,6272000,0.0,0.002202933493535966,784,1.2081200685352087,0.11840729419509267,2.9802322387695312e-08,321,0.014156371280969325
182.1,1.384627194404602,1.36,3.0,6280000,0.0,0.0033778776449617,785,1.3026025180891156,0.12981739039784854,-7.748603820800782e-09,321,0.015402636544840788
180.12,1.3854357731342315,1.35,3.0,6288000,0.0,0.00040168449515476823,786,1.2192922893166542,0.12252096015499694,-3.5762786865234374e-08,321,0.013816830742116508
180.65,1.3823265027999878,1.4,3.0,6296000,0.0,-0.0021242408134276047,787,1.3737348978593946,0.13514327505590404,9.5367431640625e-09,322,0.015713487815992265
181.11,1.384191918373108,1.35,4.0,6304000,0.0,-0.0010755781130865217,788,1.0747232522070407,0.11862596498851401,-1.0728836059570312e-08,322,0.011217808921537653
170.0,1.3858285450935364,1.09,3.0,6312000,0.0,0.0013816374796442688,789,1.0928440460190176,0.10596011731982603,0.0,322,0.011569593000685927
176.4,1.3853380966186524,1.26,3.0,6320000,0.0,0.0009090948663651944,790,1.255352989435196,0.11319747940280112,1.8477439880371094e-08,322,0.013587337613662384
176.87,1.385036780834198,1.25,3.1000000000000085,6328000,0.0,-0.0011492157366592437,791,1.104224799722433,0.11466639600887761,-6.556510925292969e-09,322,0.012228008439478799
174.49,1.385756950378418,1.16,3.0,6336000,0.0,-0.00019126003666315229,792,1.1342672403901815,0.11185131913170941,-1.3709068298339844e-08,322,0.012080693657844676
179.53,1.3854276728630066,1.26,3.0,6344000,0.0,0.0007345441007055343,793,1.2159760355204343,0.1179381010627335,2.2649765014648438e-08,322,0.013980467668434358
184.51,1.385138108730316,1.37,4.0,6352000,0.0,0.003745586472505238,794,1.3645255760848523,0.12148906504654616,-3.9339065551757814e-08,322,0.015857894303890133
201.9,1.383804465532303,1.87,4.0,6360000,0.0,-0.0014636507164686918,795,1.3421848030760883,0.12909896477020807,5.5432319641113284e-08,322,0.01568112935285171
192.7,1.3819273149967193,1.68,4.0,6368000,0.0,3.202268329914659e-05,796,1.184987174794078,0.11477653572834086,1.8477439880371094e-08,322,0.01297808591634748
176.26,1.381997447013855,1.18,3.0,6376000,0.0,0.0015544085879810154,797,1.1098819529265165,0.0966145524458214,2.6822090148925782e-08,323,0.011341293909590605
180.22,1.3840100860595703,1.28,4.0,6384000,0.0,7.01028574258089e-05,798,1.249245499819517,0.11158718742476083,-1.3709068298339844e-08,323,0.013890813857924513
185.17,1.3856295514106751,1.43,3.1000000000000085,6392000,0.0,-0.0017083661176729948,799,1.1790845002606511,0.11972168386907178,-5.960464477539063e-09,323,0.013079672484936964
185.76,1.3842543756961823,1.47,3.0,6400000,0.0,0.00028698807233013213,800,1.2572435116767884,0.11848224942793666,-8.940696716308593e-09,323,0.014437799700626783
188.95,1.3828882801532745,1.54,4.0,6408000,0.0,-0.00014826119324425234,801,1.2092340724170207,0.11016783202802456,0.0,323,0.013493665190089814
182.42,1.3827465224266051,1.34,4.0,6416000,0.0,-0.00013858687423635275,802,1.146402284167707,0.11366138492709497,-2.6822090148925782e-08,323,0.012340869230920362
173.88,1.3787125527858735,1.17,3.0,6424000,0.0,0.0014936628678697162,803,1.1175761703401803,0.09982779996536793,-1.430511474609375e-08,323,0.01133615784318863
189.82,1.384038381576538,1.6,4.0,6432000,0.0,-0.00019894334953278304,804,1.416894868835807,0.14840427249588684,-3.218650817871094e-08,323,0.01731588074730098
194.23,1.3826500403881072,1.73,5.0,6440000,0.0,0.0011163756134919822,805,1.336575872376561,0.13570795148952455,-7.271766662597656e-08,323,0.015609592454238737
194.31,1.3793145680427552,1.7,4.1000000000000085,6448000,0.0,-0.0012879718118347227,806,1.2859294087812305,0.11563161309397722,5.245208740234375e-08,323,0.014260483280995686
196.66,1.3742466032505036,1.78,4.0,6456000,0.0,-0.0008068032025039429,807,1.2625553553923965,0.11582810178202615,-3.814697265625e-08,323,0.013582678883922198
195.46,1.3765335845947266,1.72,4.0,6464000,0.0,0.0019200086942873895,808,1.2427069733291864,0.11575239756668272,1.9669532775878907e-08,324,0.013606011776728337
195.52,1.3722750735282898,1.69,5.0,6472000,0.0,0.0031474772543879227,809,1.3438257606327533,0.1230308525963235,-3.9339065551757814e-08,324,0.01566383431352733
201.22,1.3758772456645965,1.87,5.0,6480000,0.0,-0.003737977109849453,810,1.4491888128593564,0.13768009129865783,7.748603820800782e-09,324,0.01762732882018099
210.02,1.380402969121933,2.1,5.0,6488000,0.0,0.0015499007469043135,811,1.5067300828173757,0.13777072712716942,-2.0265579223632814e-08,324,0.018581418320391094
208.7,1.3813753974437715,2.07,5.1000000000000085,6496000,0.0,-0.0010535187809728086,812,1.3794678846001625,0.12778608039311182,-2.2649765014648438e-08,324,0.015748274028574087
199.22,1.3807005274295807,1.83,5.1000000000000085,6504000,0.0,0.0020916242484236135,813,1.2861636484414338,0.12439887473454529,2.6822090148925782e-08,324,0.014242532707648935
202.61,1.3788797068595886,1.94,5.0,6512000,0.0,-0.0030403791926801203,814,1.5147312504053116,0.1468212461049242,5.364418029785156e-09,324,0.018688201629411195
199.83,1.3815368854999541,1.88,5.0,6520000,0.0,-0.00034540033433586357,815,1.3573968476057052,0.12500148221739918,4.172325134277344e-09,324,0.015566819135910919
186.75,1.3845712625980378,1.47,4.0,6528000,0.0,-0.0003423685015877709,816,1.2709688729047774,0.1336865463784241,2.384185791015625e-08,324,0.01476891605723722
185.11,1.3840245175361634,1.43,3.0,6536000,0.0,0.0013120937230996787,817,1.3368515903502702,0.11719061665941127,-2.205371856689453e-08,324,0.015177953008460462
187.75,1.3826668274402618,1.54,4.0,6544000,0.0,0.0007512796344235539,818,1.4137758055329324,0.1291966380683902,-2.562999725341797e-08,325,0.016992795352834947
190.17,1.3811153280735016,1.59,4.0,6552000,0.0,-0.0011134629149455576,819,1.1906140951439739,0.11818612399507725,-2.9802322387695314e-09,325,0.01333009172381935
176.5,1.3803403210639953,1.25,3.0,6560000,0.0,0.00023360365514236037,820,1.1589660357311369,0.1109539312309699,-4.291534423828125e-08,325,0.012538826584695927
175.88,1.3803776001930237,1.22,3.0,6568000,0.0,0.0018580017640488222,821,1.2187799808382989,0.11611433147837287,-5.364418029785156e-09,325,0.013874310240043996
183.15,1.3814800405502319,1.39,3.0,6576000,0.0,-0.004257278856821358,822,1.1766996629908681,0.11010778473133405,-3.159046173095703e-08,325,0.012458167120512372
179.45,1.3800760865211488,1.36,3.0,6584000,0.0,0.0018789535493124276,823,1.1723039816319942,0.1168651931728264,-5.066394805908203e-08,325,0.012503182597938575
178.56,1.3845930647850038,1.31,3.0,6592000,0.0,0.0022294306196272372,824,1.3803564064949752,0.12975790693427994,-2.205371856689453e-08,325,0.01617954243289205
184.43,1.379173448085785,1.44,4.0,6600000,0.0,-0.0014317611453589052,825,1.070309126265347,0.10750601754800027,8.344650268554688e-09,325,0.011162234750527205
182.46,1.379648460149765,1.38,4.0,6608000,0.0,-0.0008449615846620873,826,1.2600106840580703,0.11818031607634388,-2.9802322387695314e-09,325,0.014357758246624143
178.69,1.382101345062256,1.31,3.0,6616000,0.0,0.002437723788898438,827,1.1453280426561832,0.104838451407104,-3.695487976074219e-08,325,0.01225219442627349
171.04,1.3842659282684326,1.14,3.0,6624000,0.0,-0.0008686355780810118,828,1.1786760018393396,0.11427011684001426,-5.424022674560547e-08,325,0.012840403259015148
184.28,1.385575942993164,1.43,4.0,6632000,0.0,3.245547413825989e-05,829,1.3071392685547472,0.11951168972632678,3.337860107421875e-08,326,0.015367459531189525
188.51,1.3851883566379548,1.56,4.0,6640000,0.0,-0.001002878190483898,830,1.1636942943930626,0.11440657211835763,-7.152557373046875e-09,326,0.012894315211524373
187.61,1.3832436895370483,1.52,3.1000000000000085,6648000,0.0,0.0006710026971995831,831,1.2449169544875622,0.1260859033413371,1.609325408935547e-08,326,0.014590425962533118
179.21,1.3804504454135895,1.28,3.0,6656000,0.0,0.0009076014754828065,832,1.1136720872670411,0.09749202912945938,-3.039836883544922e-08,326,0.01178274590230103
178.85,1.3799290716648103,1.27,3.0,6664000,0.0,0.00043947941856458783,833,1.2327739317342639,0.12049316200139769,5.960464477539063e-10,326,0.014398695277814113
184.67,1.383742573261261,1.4,3.0,6672000,0.0,-0.0009454952459782362,834,1.2659669682756067,0.11737020261985322,1.6689300537109377e-08,326,0.01411669529730716
179.9,1.382110174894333,1.31,3.0,6680000,0.0,-0.0002770933054853231,835,1.162731117606163,0.11421539048913035,0.0,326,0.012678384325272418
177.2,1.3839466893672943,1.27,3.0,6688000,0.0,-0.0013714702436118387,836,1.175622596219182,0.11092013496868844,7.152557373046875e-09,326,0.01309058378164991
177.46,1.3850741040706636,1.29,3.0,6696000,0.0,0.003007555159274489,837,1.1533855700865387,0.11042857937516168,3.874301910400391e-08,326,0.012751924235981277
175.02,1.3856416535377503,1.19,3.0,6704000,0.0,0.00016253030553343707,838,1.1664563807845116,0.11437942136935213,-3.5762786865234374e-08,326,0.012872685162355992
178.49,1.3854809272289277,1.25,4.0,6712000,0.0,-0.0028549354179995133,839,1.1720970213413238,0.11801123122947628,2.1457672119140624e-08,326,0.012724063444838975
180.03,1.3853142297267913,1.31,3.1000000000000085,6720000,0.0,0.004898537113331258,840,1.1826932052522898,0.10151935903110611,-1.0132789611816407e-08,327,0.013177765483433176
177.9,1.3856917345523834,1.31,3.0,6728000,0.0,-0.002807184269622667,841,1.1468419507145882,0.10929957438415581,3.218650817871094e-08,327,0.012388349531493077
189.23,1.3846414494514465,1.57,3.1000000000000085,6736000,0.0,0.0038952017918927593,842,1.3658914478123187,0.12306480731627084,-2.384185791015625e-09,327,0.01602615570056514
190.57,1.3822088789939881,1.61,4.0,6744000,0.0,-0.001509548972826451,843,1.2310425769165159,0.11557548195586488,1.609325408935547e-08,327,0.013639625494870416
197.31,1.3755322015285492,1.77,5.0,6752000,0.0,-0.00037165292887948455,844,1.3055806984752416,0.11530886708534892,1.6689300537109377e-08,327,0.014685344590907335
199.39,1.3777260613441467,1.81,5.0,6760000,0.0,0.0005495303563657217,845,1.2718131547421216,0.13224145213137614,-7.152557373046875e-08,327,0.015065833931794259
197.53,1.3828110420703887,1.75,4.0,6768000,0.0,0.0012959759042132646,846,1.3468995998054742,0.1334688570276813,-1.3113021850585938e-08,327,0.015925366912561002
204.78,1.380204826593399,1.89,5.0,6776000,0.0,6.871725781820714e-05,847,1.342266406416893,0.12409976124555014,-2.503395080566406e-08,327,0.015669315335435384
196.6,1.3813676846027374,1.71,4.1000000000000085,6784000,0.0,0.00282222950598225,848,1.225866620913148,0.11946970212427449,-5.364418029785156e-09,327,0.014241854294268705
198.29,1.3818031191825866,1.85,5.0,6792000,0.0,-0.0017228908932884223,849,1.3581180566176771,0.11790955790619984,1.7881393432617187e-09,327,0.01505381427010434
198.31,1.3831623482704163,1.86,5.1000000000000085,6800000,0.0,-0.003507410120218992,850,1.2988700631260872,0.12068220150548624,-1.251697540283203e-08,327,0.01447696201134022
180.83,1.3842411530017853,1.38,3.0,6808000,0.0,0.0024421467079082503,851,1.1678609555959703,0.10454358380283293,-4.76837158203125e-08,328,0.012871267325535882
176.69,1.3850400424003602,1.26,3.0,6816000,0.0,7.295177987543866e-05,852,1.1769688609614968,0.11792399145056277,7.152557373046875e-09,328,0.013343474461589722
177.52,1.3795881974697113,1.28,3.0,6824000,0.0,-0.0008788467783051601,853,1.2177415292337537,0.11087535569859608,2.205371856689453e-08,328,0.01324460175308559
167.83,1.379465719461441,1.04,3.0,6832000,0.0,-0.00015683114645071328,854,0.8487404216639698,0.08187523764016333,-6.395578384399414e-07,328,0.008085664098625784
165.63,1.3843159198760986,1.02,3.0,6840000,0.0,0.00297121538722422,855,1.0855048170685768,0.10256602584113464,2.562999725341797e-08,328,0.01157721521601161
175.72,1.3837953805923462,1.24,3.0,6848000,0.0,-0.0022036990775904995,856,1.1569115038961173,0.10328930419025184,2.503395080566406e-08,328,0.012189224332196318
177.36,1.3824751162528992,1.23,3.0,6856000,0.0,-0.0012236915668472647,857,1.2224908105656505,0.11638164074351959,2.384185791015625e-09,328,0.013557764837114518
177.61,1.3814500546455384,1.28,3.0,6864000,0.0,-0.0011899486446054653,858,1.06684686396271,0.0980076381022072,4.172325134277344e-09,328,0.010551937209193056
179.55,1.3820631575584412,1.32,3.0,6872000,0.0,-0.00064507877221331,859,1.128952682837844,0.11258786357869449,1.3709068298339844e-08,328,0.01283256170750974
183.26,1.3821937656402588,1.37,3.0,6880000,0.0,0.0045923360157758,860,1.3671701898053288,0.13372007300778915,-5.662441253662109e-08,328,0.016644600330801042
183.97,1.3830797612667083,1.4,3.1000000000000085,6888000,0.0,-0.002019435197580606,861,1.1455609249696135,0.11192609588585264,-1.5497207641601563e-08,328,0.012686890125078207
182.78,1.3781537997722626,1.32,3.1000000000000085,6896000,0.0,0.0020316911971895025,862,1.318770640231669,0.13193790348791407,1.7881393432617187e-08,329,0.015443159743481373
194.0,1.367723934650421,1.61,4.1000000000000085,6904000,0.0,0.0014193171769147739,863,1.5914131508022547,0.1392879018157714,-3.516674041748047e-08,329,0.020364456999814137
203.3,1.3641343998908997,1.9,5.0,6912000,0.0,0.00021776849705929636,864,1.333556193485856,0.12108670886129846,1.0728836059570312e-08,329,0.015372352961312572
213.17,1.3806991291046142,2.13,5.0,6920000,0.0,-0.003468585553346202,865,1.3885974264889955,0.1333679372941595,1.1324882507324219e-08,329,0.016767403367266523
206.89,1.3812242376804351,2.01,5.0,6928000,0.0,0.0004754888452589512,866,1.3690959521383048,0.13329734490141,-2.0861625671386717e-08,329,0.015803285217371014
196.07,1.3819456005096435,1.74,4.0,6936000,0.0,0.0007863061176612973,867,1.3613594509661198,0.12425295146828627,2.0265579223632814e-08,329,0.015917900762106002
193.57,1.3826196002960205,1.65,4.0,6944000,0.0,-0.0020696829387452454,868,1.1779071320220829,0.10938638696847601,2.8014183044433592e-08,329,0.012458749305351376
181.67,1.3813839733600617,1.36,3.1000000000000085,6952000,0.0,0.003421003697440028,869,1.2848257794976234,0.12877394276451226,-3.337860107421875e-08,329,0.01565478576571877
186.55,1.3786121559143067,1.59,4.0,6960000,0.0,-0.002100968443264719,870,1.3029682844132184,0.12441271663297979,-6.794929504394531e-08,329,0.01499321417464671
206.25,1.3700974416732787,2.18,5.1000000000000085,6968000,0.0,0.0033887837547808886,871,1.596358639150858,0.15431700921873248,-5.960464477539063e-09,329,0.02041573007394618
195.66,1.3749834060668946,1.84,5.0,6976000,0.0,-0.006814531350973993,872,1.1255631599575282,0.10870881355525457,-3.0994415283203126e-08,329,0.01152406539333242
174.11,1.3745272970199585,1.25,3.0,6984000,0.0,0.003882819062564522,873,1.3484761465340853,0.12624502175292768,4.1723251342773435e-08,330,0.015696336940127367
186.87,1.3739767503738403,1.54,4.0,6992000,0.0,-0.0029594879003707318,874,1.3278470914438367,0.12169803545988357,-2.503395080566406e-08,330,0.015261150911337609
186.99,1.3742095851898193,1.52,3.0,7000000,0.0,-0.0016015023924410344,875,1.1222468953207134,0.10922304422008933,-1.728534698486328e-08,330,0.012111238969446277
178.71,1.377013269662857,1.28,3.0,7008000,0.0,-0.0002495822266791947,876,1.2484707783535123,0.10783491983582419,-1.1920928955078125e-09,330,0.014067681083743082
176.58,1.378892263174057,1.26,3.0,7016000,0.0,-0.0003535286383703351,877,1.0304349382221698,0.09661638609104717,-4.1723251342773435e-08,330,0.010378840772318654
174.69,1.3789520156383515,1.22,3.0,7024000,0.0,0.002386687053949572,878,1.2317483193799854,0.10680843165146146,-2.741813659667969e-08,330,0.01362477301173385
178.74,1.3825270593166352,1.27,3.0,7032000,0.0,0.0026359080092515797,879,1.2072764703258871,0.10588404439615778,-4.5299530029296876e-08,330,0.013620802496297983
173.32,1.385331324338913,1.12,3.0,7040000,0.0,2.2009508684277533e-05,880,1.0899780767410994,0.09891606265297645,-4.76837158203125e-08,330,0.01197271408578672
176.3,1.3821137678623199,1.22,3.0,7048000,0.0,0.003146502608433366,881,1.202952504567802,0.10659795411431887,-2.6822090148925782e-08,330,0.013588422699413058
184.83,1.3826015281677246,1.43,4.0,7056000,0.0,-0.004225310581969097,882,1.2562117667496204,0.11764227729936051,-2.9802322387695312e-08,330,0.01324833626864347
188.83,1.3820556211471557,1.53,5.0,7064000,0.0,0.00509345904996735,883,1.2658205153420568,0.1234741822701122,3.2782554626464846e-08,330,0.014844771859816318
193.32,1.3770466470718383,1.72,5.0,7072000,0.0,-0.002844416797161102,884,1.3491453897580505,0.10692159207863684,-1.9669532775878907e-08,331,0.01590998682378995
197.25,1.377310096025467,1.79,5.0,7080000,0.0,0.005986679591005668,885,1.441814440153539,0.12965799547731388,-3.5762786865234374e-08,331,0.017946066568547393
191.93,1.3832051217556,1.73,5.0,7088000,0.0,-0.00532081939978525,886,1.3855416598170995,0.1260246607388301,-2.384185791015625e-08,331,0.01594778837359627
201.78,1.382541892528534,1.9,5.0,7096000,0.0,0.0001606072930735536,887,1.3469123063236474,0.11590155522727946,1.1324882507324219e-08,331,0.01517967841022255
188.52,1.3825048410892486,1.51,4.0,7104000,0.0,-0.001903496171871666,888,0.9858293761312962,0.09235706713898088,-1.3709068298339844e-08,331,0.010154533075710787
