fps,episode_length,P01:episode_rewards,policy_loss,grad_norm,PMM:episode_rewards,frames,epoch_idx,policy_entropy,value_loss,advantage_norm,P09:episode_rewards,explained_variance
501,184.2,0.0,4.999729073631443e-05,0.011973632137246693,1.4,5856000,732,1.3860912120342255,0.00011183515147024537,0.09199443379417062,4.0,-1.6203749531507492
501,190.15,0.0,2.830931767675793e-05,0.015950529951676035,1.51,5864000,733,1.386008849143982,0.0003043162700976154,0.12251719642430543,4.0,0.26433060705661776
501,182.36,0.0,-0.00012615802161235478,0.01858850016452682,1.33,5872000,734,1.3859259641170503,0.0003351623926994307,0.14050502810627222,3.0,-1.1207023990154266
501,175.66,0.0,-8.624776908618515e-05,0.01634762795193869,1.26,5880000,735,1.3854422390460968,0.00031767188491983235,0.1328028138075024,3.0,-1.6708190661668778
501,179.43,0.0,2.714729169383645e-05,0.016841409287661032,1.39,5888000,736,1.3857620680332183,0.00030508127023949784,0.12804355590604247,3.0,-0.8349889570474625
501,185.57,0.0,2.637523728481028e-05,0.020520338721812546,1.49,5896000,737,1.3858137094974519,0.0003690983915913648,0.15534451926127077,3.1000000000000085,-1.391392851471901
501,181.8,0.0,6.182166510825482e-05,0.014217238878827077,1.34,5904000,738,1.3858307385444641,0.00016210092989695112,0.10854815850034356,3.0,-0.37240646064281463
501,169.98,0.0,9.177154766803142e-05,0.016707524093542144,1.04,5912000,739,1.3857601690292358,0.00017040182624100453,0.10852105142083018,3.0,-1.071703799366951
501,175.18,0.0,-0.00010818983268109151,0.013894525968372807,1.17,5920000,740,1.3861108922958374,9.995314764154273e-05,0.0926428722590208,3.0,-1.0008205837011337
501,183.18,0.0,7.530358867370523e-05,0.019348122844187066,1.4,5928000,741,1.385761295557022,0.00035314233028998387,0.13604305446147918,3.1000000000000085,-1.5913754087686538
501,184.48,0.0,-3.3544329392043436e-05,0.01438534125301025,1.45,5936000,742,1.3859810876846312,0.00016012825154803066,0.10435686390846968,4.0,-1.371994869709015
501,189.1,0.0,1.3786875788355246e-05,0.020275527009206713,1.55,5944000,743,1.3858761155605317,0.00032035806123531074,0.14862205849960447,4.0,-3.412935446500778
501,184.35,0.0,-0.00010572433671768522,0.012390102912327434,1.42,5952000,744,1.3861230039596557,0.00012995773719893578,0.09279832494445145,3.0,-0.9244166266918182
501,182.13,0.0,-2.1574189158855006e-05,0.013497227749902618,1.35,5960000,745,1.3860283017158508,7.418218208158577e-05,0.08659143313765526,3.0,-0.09278748571872711
501,182.96,0.0,9.245169672794873e-05,0.014693286113002222,1.35,5968000,746,1.3860404360294343,0.00014274227140447237,0.09829660716466605,3.1000000000000085,-2.498754443526268
501,173.79,0.0,0.00010344912399887107,0.01506863006757174,1.18,5976000,747,1.3858109104633332,0.0001708147515080327,0.10331868375651539,3.0,0.046605417728424074
501,184.71,0.0,-7.282620303158183e-05,0.020989256529794078,1.52,5984000,748,1.3855698668956757,0.0004151393991082841,0.15909882510080933,4.0,0.6324526458978653
501,194.39,0.0,-5.799322640086757e-05,0.01922243815499026,1.71,5992000,749,1.3860739040374757,0.0002574771437991785,0.1324133124947548,4.1000000000000085,-0.6616915595531464
501,197.6,0.0,-0.00024389239672018448,0.017916983437894114,1.7,6000000,750,1.3854377031326295,0.00035576239223246377,0.1368435704149306,4.0,-0.46210102081298826
501,189.47,0.0,0.00010815446019478259,0.016556899868597843,1.51,6008000,751,1.3856896913051606,0.00021516787972927887,0.11399798908270896,3.1000000000000085,-2.342276049852371
501,184.26,0.0,-7.297541596926749e-05,0.020670301341496992,1.39,6016000,752,1.3857867777347566,0.00028989605210540505,0.1545310878381133,3.0,-1.7323837244510651
501,181.6,0.0,7.84198642395495e-05,0.009890235928910392,1.38,6024000,753,1.3861043083667755,0.00014270835274743376,0.08767761572729796,4.0,-0.6394388800859452
501,189.8,0.0,-0.0001803656999982195,0.019925350187358325,1.61,6032000,754,1.3858616352081299,0.0003451219470287015,0.14837935123592616,4.0,0.11375928461551667
501,189.25,0.0,-1.0770829003377003e-05,0.01620818743000999,1.59,6040000,755,1.385682018995285,0.00026142661306948866,0.12512584133073687,3.0,0.1485853236913681
501,193.55,0.0,0.0001449455880356254,0.017168301421935664,1.68,6048000,756,1.385889927148819,0.0002660871931834663,0.1261513359937817,3.0,-2.5797386175394057
501,191.71,0.0,6.333755918603856e-06,0.014668324721982394,1.62,6056000,757,1.3860021555423736,0.000119324403679002,0.10386738432571292,3.0,-1.5862494647502898
501,191.3,0.0,9.481914617936127e-05,0.01580290919426182,1.58,6064000,758,1.385469845533371,0.0002348023812203337,0.12034731371328235,3.0,-1.1100930804014206
501,191.38,0.0,-1.829887285566656e-05,0.016392995743944747,1.56,6072000,759,1.385815795660019,0.0002120875157663704,0.11899877836927772,3.0,-1.4943979901075364
501,181.48,0.0,-6.590051423700061e-05,0.02326419766889056,1.29,6080000,760,1.3857980048656464,0.00046692113229141797,0.156075995368883,3.0,-0.9957034075260163
501,170.95,0.0,-9.103264181248961e-05,0.009760960932100337,1.1,6088000,761,1.3860482025146483,0.00014615191998217368,0.08987327012233436,3.0,-3.010528057217598
501,177.48,0.0,0.00011523559523993754,0.02743269868140198,1.31,6096000,762,1.3855271542072296,0.0007608664038426127,0.20159515510313214,3.0,-87.16619940936566
501,187.58,0.0,5.8556909300477856e-05,0.015289079134113447,1.55,6104000,763,1.3856997549533845,0.00019050454000534955,0.11812188527546823,4.0,-1.6705424576997756
501,184.89,0.0,-7.132562866900116e-05,0.015563612407632856,1.43,6112000,764,1.3859565329551697,0.0001210999219824771,0.10736309044063092,4.0,-1.8404103654623032
501,182.94,0.0,-3.914004450962239e-06,0.01710703879281562,1.42,6120000,765,1.3857345068454743,0.0002969785341883835,0.12962003532797098,4.0,-0.18819739639759064
501,180.24,0.0,-3.794020004079357e-05,0.017551086061106932,1.39,6128000,766,1.38587299823761,0.00017709273632249278,0.11865889516659081,3.1000000000000085,-1.6050136011838914
501,182.6,0.0,2.9098777367835283e-05,0.014122289585058538,1.43,6136000,767,1.386090292930603,0.0001597403854816548,0.10348054896108806,4.0,-1.3322692495584487
501,185.95,0.0,-0.0002340053066143355,0.015772970059313902,1.47,6144000,768,1.3858882415294647,0.00028866393604971564,0.11871995031833649,4.0,-1.5699881726503373
501,182.27,0.0,9.583644503436518e-05,0.014009068299721865,1.43,6152000,769,1.3854998123645783,0.00012971361582970076,0.09801175089552999,4.0,-11.72132937312126
501,174.33,0.0,9.189337288262322e-06,0.012166307560304276,1.2,6160000,770,1.3859986507892608,7.380584537941103e-05,0.08127212710678577,3.0,-2.8439742708206177
501,175.65,0.0,-5.614056091872044e-05,0.015033269489109824,1.2,6168000,771,1.38588494181633,0.00019953132675937013,0.1126720792427659,3.0,0.06266372799873351
501,182.66,0.0,5.747729010181501e-05,0.017075175293752576,1.35,6176000,772,1.3857983720302582,0.0002289618220027023,0.13044234128668905,3.0,-1.0401557272672652
501,181.81,0.0,3.0169761587330867e-05,0.011931710462808316,1.33,6184000,773,1.3858853948116303,0.00012885616508924612,0.09132909952662885,3.0,-2.2031367206573487
501,181.65,0.0,-4.326696478528902e-05,0.015566170214500496,1.33,6192000,774,1.3858988893032074,0.0001224728463409974,0.10109783477149904,3.1000000000000085,0.11136902391910553
501,182.26,0.0,-2.3349990715360035e-06,0.010510446747384694,1.33,6200000,775,1.3857156491279603,6.376505342586825e-05,0.0771577579062432,3.0,-0.06188541173934937
501,187.14,0.0,-0.0001227551270130789,0.01356577724890753,1.44,6208000,776,1.3858986139297484,0.00010692367007834491,0.09064117978326976,3.0,-0.21538036108016967
501,188.94,0.0,0.00015437153258972104,0.024629868439345937,1.54,6216000,777,1.3857366502285005,0.0005071179525452862,0.17571872434578836,4.0,-1.1030913817882537
501,197.84,0.0,7.553675393864978e-05,0.016029889834498278,1.79,6224000,778,1.386084144115448,0.000190895482292035,0.1251968963816762,4.0,-1.8584285014867783
501,185.6,0.0,-4.2145146217080765e-05,0.012771456378973558,1.41,6232000,779,1.3861656761169434,0.00010232688441988102,0.09050428369082511,3.1000000000000085,-0.8330147927999496
501,174.11,0.0,-7.503339830691402e-05,0.015367403524595001,1.12,6240000,780,1.3860662066936493,0.00020032920857545377,0.10794364421628416,3.0,-1.8935314869880677
501,180.14,0.0,-4.362927504189429e-05,0.018496669336135477,1.27,6248000,781,1.3860090935230256,0.00020685070741706114,0.12696573100984096,3.1000000000000085,-0.00924345374107361
501,185.46,0.0,2.21690674607089e-05,0.018918956266910782,1.43,6256000,782,1.3859781587123872,0.0002873730991166212,0.1366810459457338,4.0,-2.265869125723839
501,185.59,0.0,4.1326188074890524e-05,0.014875158017820127,1.53,6264000,783,1.385741821527481,0.00029751116354816533,0.11512846671044827,4.0,-2.3363703966140745
501,181.28,0.0,5.987645106415584e-05,0.018580051931275307,1.44,6272000,784,1.3860132229328155,0.0002432856405698658,0.1322527304198593,4.0,0.13294071912765504
501,190.16,0.0,8.512553949913127e-06,0.022131934755560273,1.61,6280000,785,1.3853142547607422,0.00048410769725364843,0.1637743865698576,4.0,-73.66476629376412
501,187.42,0.0,-6.0170472133904694e-05,0.019209446915148615,1.55,6288000,786,1.3857264244556426,0.00030125901211590643,0.1505205505527556,4.0,-2.0310645681619643
501,174.16,0.0,-3.862886904244078e-05,0.015455610324244654,1.23,6296000,787,1.3852830410003663,0.00029879027439164927,0.12613486525602638,3.0,-2.27319217979908
501,180.73,0.0,0.00011368015088009997,0.020826208444231855,1.35,6304000,788,1.3851979541778565,0.0004109267030310093,0.15605011042207478,3.0,0.06254311501979828
501,189.16,0.0,5.038729856096324e-05,0.028530848701076424,1.6,6312000,789,1.3858696734905243,0.0006256885080620123,0.20047782940790057,3.1000000000000085,-5.329518918395042
501,197.45,0.0,2.98848761303816e-05,0.012455613292019774,1.75,6320000,790,1.3859803378582,0.0001059398392158073,0.09932152591645718,4.0,0.11556468784809112
501,199.0,0.0,8.949796421802602e-05,0.0185188599482999,1.78,6328000,791,1.385851366519928,0.0003214093912242788,0.1412467515654862,4.0,-0.4742815363407135
501,191.64,0.0,-4.39465595263755e-06,0.014212859701164614,1.68,6336000,792,1.3853618061542512,0.0001597019661107879,0.10820492508821189,4.0,-0.9115222609043121
501,185.64,0.0,4.322801555645128e-06,0.019654474657819783,1.46,6344000,793,1.3861253666877746,0.00030337699629512827,0.1464588894043118,3.0,-1.7992323523759841
501,181.9,0.0,4.149909913394367e-05,0.012714869740484934,1.3,6352000,794,1.3860822701454163,8.480010709888575e-05,0.09144183465279639,3.0,-0.30559850931167604
501,171.68,0.0,-3.42418352374807e-06,0.01139103794692853,1.07,6360000,795,1.3859065353870392,0.00012243437722645468,0.07857176761142909,3.0,-0.9138853019475937
501,178.7,0.0,-4.3974420987069604e-06,0.015296653191255515,1.28,6368000,796,1.3860494685173035,0.00020250256794099642,0.11118064366281033,3.0,-1.1489674979448319
501,195.02,0.0,8.048037125263363e-07,0.01644863289178468,1.64,6376000,797,1.3858999454975127,0.00012828622902134158,0.10714871995151043,4.0,-0.23925685703754426
501,197.34,0.0,-3.3474900942565e-05,0.015259141835834163,1.71,6384000,798,1.3859350132942199,0.00017985087028932867,0.09969819894060493,4.0,-0.2290252035856247
501,184.25,0.0,-0.00012933318558680184,0.01261496823591047,1.4,6392000,799,1.386096749305725,9.93923252553941e-05,0.09252527744043619,4.0,-2.3875841736793517
501,178.88,0.0,9.270233758797985e-05,0.014414201671134337,1.27,6400000,800,1.3859771716594695,0.00012642269515197312,0.10039478643797338,3.1000000000000085,-0.7977137523889541
501,172.74,0.0,7.006201543845236e-05,0.013249733541646144,1.15,6408000,801,1.3859327471256255,0.00011023477513504076,0.09588699345476925,2.1000000000000085,-9.436648399233817
501,176.96,0.0,-5.970897235783923e-05,0.017546926799074356,1.23,6416000,802,1.3858043217658997,0.00017922522235153338,0.1202193196490407,3.0,-0.7317579555511474
501,173.28,0.0,-0.00010927147766096822,0.01985464135566012,1.15,6424000,803,1.3857911491394044,0.0002976084990018535,0.12773981539532542,3.0,-1.2088491481542587
501,169.77,0.0,0.00015788379758305382,0.01224699657696218,1.09,6432000,804,1.3858576679229737,0.00012700770378842207,0.09843849754892289,3.0,-4.710421162843704
501,175.76,0.0,3.084519474214176e-05,0.011873209831196043,1.21,6440000,805,1.3860740840435029,9.178095565971489e-05,0.08460666408762335,3.0,-0.7878549289703369
501,181.26,0.0,7.030551023490261e-06,0.021280702732604143,1.32,6448000,806,1.3858093631267547,0.0003041148059173793,0.14192742064595223,3.0,0.022652767896652222
501,187.96,0.0,-9.342957194348856e-05,0.017275054310811003,1.49,6456000,807,1.3858388924598695,0.00023760884493810862,0.12691142867319286,3.0,-1.010753220319748
501,185.62,0.0,-0.00025211737249264843,0.015860074835092716,1.42,6464000,808,1.385858073234558,0.0002826890144456229,0.11463528240099549,3.0,-1.6895758879184724
501,180.22,0.0,0.0003491288635609635,0.01312496531645056,1.3,6472000,809,1.3856620395183563,0.0002044952196979466,0.1065971318166703,3.0,-1.3819310504198075
501,172.03,0.0,-2.893037355534034e-05,0.014046813723869988,1.14,6480000,810,1.3859204924106598,0.00015991874882445245,0.10330836013890803,3.0,-3.8811562979221343
501,164.93,0.0,5.745852286054287e-05,0.010723397332881556,0.96,6488000,811,1.3860775220394135,7.289424782072729e-05,0.07553307845257223,2.0,-3.237381459474564
501,174.51,0.0,6.07747487447341e-05,0.020667262308887192,1.17,6496000,812,1.386018341779709,0.0003013000442467728,0.14070114439353346,3.0,0.39932554960250854
501,176.68,0.0,-4.240513724653283e-05,0.01177455749146748,1.24,6504000,813,1.3860169267654419,9.403063588138138e-05,0.08878641766496002,3.0,-5.453423408269882
501,177.69,0.0,-2.0778549423994263e-06,0.021754293092835972,1.29,6512000,814,1.3857269871234894,0.0004344871277146467,0.1483860077895224,3.0,-1.2536065995693206
501,186.15,0.0,1.782416769401607e-05,0.01803852284891728,1.55,6520000,815,1.3858555781841277,0.00039057151945939947,0.14874116629362105,3.0,-0.18995801866054535
501,182.05,0.0,-2.6083073207701092e-05,0.012007228597774288,1.4,6528000,816,1.3857821261882781,0.00012420554111201908,0.09186665607150644,3.0,-1.196126903295517
501,172.23,0.0,4.855837654758943e-05,0.009006846887510285,1.09,6536000,817,1.3858756172657012,8.348250514359279e-05,0.06814513306133449,3.0,-1.3072997289896011
501,169.62,0.0,1.3558434179685719e-05,0.017390346029914048,1.06,6544000,818,1.3855082643032075,0.0001875954764142307,0.11462617464363575,3.0,-0.5260232090950012
501,175.14,0.0,0.0001873972397788748,0.020636773572313003,1.18,6552000,819,1.3852114725112914,0.0003202462010676754,0.14420695787295698,3.0,-2.0873151606321336
501,177.67,0.0,-0.0001654137823788915,0.014686343370559091,1.25,6560000,820,1.3859856474399566,0.00010977304928360355,0.09863512941636145,3.1000000000000085,0.1747435921430588
501,186.55,0.0,6.768901982468379e-05,0.014651018657558676,1.46,6568000,821,1.3859089076519013,0.00015962727916416953,0.10839700994081795,4.0,0.24720694720745087
501,187.0,0.0,-7.858200347982347e-05,0.013304029748421828,1.5,6576000,822,1.3859898281097411,0.0001548655001596444,0.09789127556607127,4.0,-1.2380841875076294
501,184.97,0.0,-3.247625983931357e-05,0.017918914019530878,1.46,6584000,823,1.3860322916507721,0.0002565935713516865,0.12461152409203351,4.0,-0.1490992558002472
501,175.43,0.0,-3.831833622825798e-05,0.012889910223836737,1.23,6592000,824,1.385981421470642,0.00020226496250700166,0.10379465740174056,3.0,-2.0683264750242234
501,170.84,0.0,0.00012202633241031435,0.018228288585903744,1.13,6600000,825,1.386022070646286,0.0004795680005651093,0.13436116687953473,3.0,-2.7472785824537276
501,179.42,0.0,-5.256470638414612e-05,0.015450855240239154,1.29,6608000,826,1.385757406949997,0.0002629683181226028,0.11848019940778613,3.0,-0.5461081284284591
501,181.68,0.0,-1.3521419969038107e-05,0.013601692656475442,1.44,6616000,827,1.3858334374427796,0.0002553766946903124,0.1146281136199832,3.1000000000000085,-0.7569568204879761
501,182.55,0.0,3.2250164076685904e-05,0.01077073044490963,1.43,6624000,828,1.386097640991211,7.278456002154598e-05,0.07722429038025438,3.0,0.026939285397529603
501,175.09,0.0,-2.8478286640165607e-05,0.015688780225643642,1.17,6632000,829,1.385992466211319,0.0003012125246573305,0.12271926096640527,3.0,-2.0985010367631913
501,176.39,0.0,7.076131998474012e-05,0.018990569171640242,1.21,6640000,830,1.3856267654895782,0.00039496691224542244,0.14524360650219023,3.0,-8.620176149010659
501,180.0,0.0,2.577550572823384e-05,0.017587316472251372,1.33,6648000,831,1.3859242022037506,0.000263812406743682,0.13180039206519722,3.0,-0.983432508111
501,172.0,0.0,-7.908023379059159e-05,0.015799942512942828,1.14,6656000,832,1.385857619047165,0.00019942949182564007,0.11482591551728547,3.0,-2.7342181181907654
501,173.84,0.0,5.7581539876991883e-05,0.013515561844199959,1.15,6664000,833,1.3859778583049773,0.00013133202721292038,0.09936026862822472,4.0,-2.5883808028697968
501,181.53,0.0,4.666379759328265e-05,0.019450594426453617,1.36,6672000,834,1.385938025712967,0.0003214829564979027,0.14250068210065364,4.0,-0.5359128868579864
501,184.46,0.0,7.374373351922259e-05,0.016174545173133506,1.47,6680000,835,1.385900365114212,0.00028495515331712797,0.12375535519793629,4.0,-13.935772122740746
501,178.02,0.0,-7.083728277564205e-05,0.008141098928332669,1.31,6688000,836,1.386152467727661,3.926007133514986e-05,0.06290497058071196,3.0,-0.7232460898160934
501,171.61,0.0,7.355186470704211e-05,0.012285863617163974,1.14,6696000,837,1.3861638057231902,0.00012915722553543673,0.09028964508324862,3.0,-1.818413108587265
501,177.2,0.0,-5.796174082206562e-05,0.016052488469547238,1.26,6704000,838,1.3860882377624513,0.00017504630248140528,0.10974599725566804,3.0,-1.299742607474327
501,184.74,0.0,-1.0587020369712263e-05,0.020248638604909785,1.43,6712000,839,1.3860467040538789,0.00039556071189338125,0.15043051621876657,3.1000000000000085,-0.3226614111661911
501,189.68,0.0,4.455195710590943e-06,0.016228242570658608,1.55,6720000,840,1.3858622932434081,0.00024344015738392955,0.13127724866382778,4.0,0.08082177340984345
501,192.57,0.0,0.00021218408686763724,0.02258043312010032,1.68,6728000,841,1.3854461681842805,0.0005561036317362777,0.16291806492954491,4.0,-5.960639721751213
501,184.98,0.0,1.5199150057014777e-05,0.014949539050235373,1.51,6736000,842,1.3856047701835632,0.00018525079011965317,0.11639851498417557,3.0,-1.9291568821668625
501,174.57,0.0,-8.760444978179294e-05,0.017676161500891362,1.24,6744000,843,1.385222054719925,0.00035745723329057456,0.14076747719198465,3.0,-1.2114348775148391
501,176.31,0.0,-1.745436926285038e-05,0.015708678124135886,1.28,6752000,844,1.3860889708995818,0.00017596781477777768,0.12242863951250911,3.0,-1.3361633121967316
501,173.83,0.0,0.0001463747631350998,0.010902784739071709,1.17,6760000,845,1.386117206811905,7.960171960718299e-05,0.08039340769872069,3.0,-0.13672013342380523
501,176.57,0.0,-1.1632531241048127e-05,0.0173605295026455,1.21,6768000,846,1.3860466849803925,0.0002807669355010489,0.11869906133972108,3.0,-0.7845479065179825
501,183.52,0.0,-3.080308481003158e-05,0.016486526649553912,1.45,6776000,847,1.3858324074745179,0.0003250901395108485,0.1390256080776453,3.0,-0.1388193213939667
501,177.21,0.0,-3.213219388271682e-06,0.015582733925307506,1.35,6784000,848,1.3859945821762085,0.0002796448843434973,0.12125361385755241,3.0,-0.27052806317806244
501,182.1,0.0,0.00010786889848532155,0.018600899059859555,1.43,6792000,849,1.385822514295578,0.0002713630754089991,0.1383893215097487,3.1000000000000085,-0.6348866575956345
501,188.82,0.0,-3.829753523497459e-05,0.013487862093124008,1.58,6800000,850,1.3860461246967315,9.813639370122474e-05,0.09644368532113731,3.0,-0.6942793524265289
501,181.31,0.0,-3.89727418610164e-05,0.010640538000358331,1.36,6808000,851,1.3858057606220244,6.301944233996437e-05,0.07256758220493793,3.0,-0.14018055140972138
501,169.91,0.0,-1.4981396589064389e-05,0.012389044340867515,1.06,6816000,852,1.3857497870922089,0.00012035386648790336,0.0897609314788133,3.0,0.17305484235286714
501,171.74,0.0,2.7961776049778563e-05,0.011080125686489067,1.08,6824000,853,1.3861532485485077,6.222628546595388e-05,0.07370165357366204,3.0,-2.7770759135484697
501,175.46,0.0,-3.421201161472709e-05,0.014793452831214136,1.2,6832000,854,1.3861280715465545,0.00014929780161992311,0.10057924324646592,3.0,-1.0523574268817901
502,183.45,0.0,2.4331414606422187e-05,0.01376760527516421,1.45,6840000,855,1.3858984410762787,0.00023049673638638523,0.11619843791238964,3.0,0.08909758210182189
502,192.44,0.0,7.866032786296273e-05,0.016761227196985574,1.64,6848000,856,1.3859947586059571,0.00017817877359334487,0.11549099657684564,4.0,-1.688841781616211
502,190.57,0.0,-5.931659758061869e-05,0.018040079892224278,1.5,6856000,857,1.3857309317588806,0.0002158379493829443,0.12887418773025275,4.0,-1.876953404545784
502,183.25,0.0,-4.167898596278974e-06,0.00823442843858266,1.34,6864000,858,1.3860394275188446,3.409054028509217e-05,0.05850270342081785,3.0,-2.029924849271774
502,174.9,0.0,-1.1346369865350426e-06,0.01984558922157828,1.21,6872000,859,1.3860814034938813,0.0002652510472785252,0.1259139311593026,3.0,-0.22879716098308564
502,181.22,0.0,-6.681298567855265e-05,0.01005192749118597,1.38,6880000,860,1.3859352576732635,0.00012297290069341216,0.08218633064068853,3.0,-0.3180204075574875
502,196.92,0.0,6.375384818966268e-05,0.018951297719787246,1.74,6888000,861,1.385988211631775,0.00031048020474656825,0.1458964356314391,4.0,-5.680589966177941
502,190.9,0.0,-1.294122866966063e-06,0.018679142149213054,1.56,6896000,862,1.3860927212238312,0.0003248756755198201,0.13464632553979755,4.0,-1.5530819010734558
502,181.74,0.0,0.0001703992284637934,0.019078433970394434,1.37,6904000,863,1.3859216129779817,0.0003856830894619634,0.14352732877247035,4.0,-9.962388256192208
503,185.95,0.0,4.6241978561738504e-05,0.014051327857237348,1.49,6912000,864,1.386119441986084,0.00020969666805910946,0.11006966519169509,4.0,-1.9934866315126418
503,186.63,0.0,-7.269520574482158e-07,0.018624101175613913,1.46,6920000,865,1.3858601009845735,0.00027339407528415905,0.13636453597806394,4.0,-3.0165169829130174
503,183.23,0.0,-4.153138524998212e-05,0.022938269753582263,1.4,6928000,866,1.385853387117386,0.0004936999511585327,0.1590806326083839,3.0,-2.962054197192192
503,180.38,0.0,2.427719042316312e-05,0.011571549014694496,1.34,6936000,867,1.3860994029045104,0.00010188167692376737,0.0939142349921167,3.0,-2.4442198997735978
503,178.69,0.0,-5.2673615051332945e-05,0.016264217863266435,1.25,6944000,868,1.3861281335353852,0.00021654884250665418,0.12163698483258485,3.0,-0.9805217790603638
503,181.33,0.0,7.636159974936163e-05,0.01605750424274689,1.34,6952000,869,1.3859719002246857,0.00030043485304702243,0.12344360283575952,3.1000000000000085,-0.44176687180995944
503,189.59,0.0,1.6248466090473812e-06,0.01739136064014169,1.54,6960000,870,1.385934464931488,0.0002489347231494321,0.13733559323474764,3.1000000000000085,0.06070889353752136
503,189.45,0.0,-1.3647688774653943e-05,0.017923490555449444,1.54,6968000,871,1.3858552551269532,0.00027393553101887844,0.14033672723919152,3.0,-0.3443649387359619
504,181.62,0.0,-5.1466259792505296e-05,0.01571824468783249,1.39,6976000,872,1.3857376658916474,0.00028175878434694824,0.12163879515603185,3.0,-2.5330858874320983
504,178.92,0.0,-1.6757023804530035e-05,0.014622028332743708,1.33,6984000,873,1.3859682333469392,0.00014496747204532313,0.10386623217724264,3.0,-1.3312590008974075
504,178.07,0.0,0.00011031203824586555,0.013118398691389546,1.32,6992000,874,1.3858461964130402,0.00019074129575187725,0.10583120404742657,3.0,-1.2672703051567078
504,180.08,0.0,-4.403588565423888e-05,0.012712425910739868,1.34,7000000,875,1.3859988534450531,0.00013008001637956567,0.0911506215017289,3.0,-0.3895780873298645
504,180.13,0.0,-2.764158125501126e-06,0.016065655733849618,1.32,7008000,876,1.3861181390285493,0.00016272108603573087,0.11505420797504484,3.0,-0.2450140357017517
504,178.04,0.0,3.8218196605157575e-05,0.01655185872642888,1.29,7016000,877,1.3857085192203522,0.0003253831378913219,0.13285516659729182,3.0,-31.56316864848137
504,178.78,0.0,-5.443843464490783e-05,0.01503423868229619,1.31,7024000,878,1.3857577574253082,0.00018601608647372814,0.11078212590888142,3.1000000000000085,-0.07982490062713624
505,178.74,0.0,6.91894491410494e-05,0.01380159234565144,1.31,7032000,879,1.3861349534988403,0.0001643508666336402,0.09844865994527936,3.0,-0.17387079298496247
505,179.05,0.0,-6.360908879742055e-05,0.014053633055525544,1.3,7040000,880,1.3858752644062042,0.000171773687844734,0.10541969093494118,3.0,-1.2722989964485167
505,181.51,0.0,0.00010059726497274824,0.018726940872068942,1.38,7048000,881,1.3854839181900025,0.00023841860413824633,0.12858728509396314,3.0,-7.9562668454647065
505,178.67,0.0,-5.5516406882816226e-05,0.015071097586517358,1.28,7056000,882,1.3857061243057252,0.00019054605557471404,0.11587539038620889,3.0,-5.779389816522598
505,183.43,0.0,-1.2493727263063193e-06,0.018806158516110415,1.35,7064000,883,1.3860892260074615,0.0002694953331172201,0.13811380379833282,3.0,-0.09298082530498504
505,186.08,0.0,-9.826317221268255e-05,0.023307794955814386,1.52,7072000,884,1.385427941083908,0.0005990028512883327,0.18645300125703215,3.1000000000000085,-1.3819628298282622
506,177.52,0.0,1.894375721349206e-05,0.008506333666088732,1.35,7080000,885,1.3857347130775453,5.490915194457102e-05,0.0715521336067468,3.0,-1.6712499982118607
506,179.68,0.0,3.3545760874176264e-05,0.027745910026088533,1.32,7088000,886,1.385960170030594,0.0005995538921706611,0.1898552485741675,3.0,-0.48443431735038756
506,177.33,0.0,9.514900228168699e-05,0.009451040075454473,1.25,7096000,887,1.3859438693523407,6.709014242005651e-05,0.08018121477216482,3.0,-1.7141990464925767
506,172.01,0.0,-0.00010686375020668492,0.019176834342486255,1.14,7104000,888,1.386055737733841,0.0004013268743693743,0.14601955177262427,3.0,-4.8584343451261525
506,180.49,0.0,9.923714401338657e-06,0.014358342786933598,1.32,7112000,889,1.385847908258438,0.00022334167536712358,0.11127526802010834,4.0,-2.21189659178257
506,186.13,0.0,0.0001812920429802034,0.01705963775187921,1.47,7120000,890,1.3856335270404816,0.00030586666853878343,0.12520336391404271,4.0,-1.2475121480226516
507,189.41,0.0,-5.717333253414836e-05,0.013863708473072328,1.6,7128000,891,1.385315307378769,0.00017627446935250646,0.10749579684343188,3.1000000000000085,-1.1811148858070373
507,185.14,0.0,-0.0001019991604880488,0.012460369193658682,1.42,7136000,892,1.3860401868820191,9.557475293775041e-05,0.09605938988737762,3.0,-7.965522447228432
507,175.47,0.0,7.737031546639628e-05,0.01422598683009301,1.17,7144000,893,1.3857708775997162,0.00019122943984712038,0.10275674885138869,3.1000000000000085,-0.8989152646064759
507,174.6,0.0,5.190199699427467e-06,0.015582403382384168,1.22,7152000,894,1.3861582124233245,0.0002248283922142491,0.12247766704298556,3.0,-0.480447524189949
507,191.83,0.0,-9.53854606996174e-05,0.01435872418955241,1.58,7160000,895,1.3859108579158783,0.0001578471477500898,0.10489904720336199,4.0,0.04609387874603271
508,193.4,0.0,2.3539384155810694e-05,0.019117018770555282,1.58,7168000,896,1.3853220295906068,0.00029603094253047855,0.13939229853451252,4.0,-1.2014622163772584
508,195.14,0.0,-4.0362409763474715e-05,0.02253661768093217,1.65,7176000,897,1.3858779561519623,0.0003432301630266466,0.16128143600188197,5.0,0.013717705011367798
508,193.83,0.0,-8.271631981187966e-05,0.01743976328105045,1.61,7184000,898,1.3857614231109618,0.0001977604837020408,0.12456768987700344,4.0,0.6225182861089706
508,190.88,0.0,0.00015780207933858037,0.022616077206895815,1.58,7192000,899,1.3859171462059021,0.0003997860974641299,0.16592863243073225,4.0,-0.7521369957923889
