episode_length,policy_entropy,grad_norm,explained_variance,P01:episode_rewards,policy_loss,frames,fps,PMM:episode_rewards,epoch_idx,advantage_norm,value_loss,P09:episode_rewards
1839.22,1.0322126281261443,1.8822689801112682,0.8423643970489502,116.9,-0.011877406886778772,8496000,559,285.98,1062,4.184491589069366,0.1555343187507242,399.1
1810.85,0.9873774892091751,1.4558971274724284,0.8858218705654144,115.8,-0.009088163647102193,8504000,559,280.59,1063,3.7662466406822204,0.12813367865979672,397.2
1787.8,1.0088294702768326,1.1390889698345044,0.8611763030290603,115.8,-0.019272226160392165,8512000,559,274.25,1064,3.3743342757225037,0.1128445619205013,395.20000000000005
1779.28,1.0197582203149795,0.8034185792544501,0.8943773728609085,115.8,-0.009128237410914153,8520000,560,275.25,1065,2.515765492916107,0.05283459478057921,395.20000000000005
1787.27,0.9639350670576096,1.2724152801179605,0.8288658350706101,116.0,-0.012108763018622994,8528000,560,276.77,1066,3.7735905146598814,0.13148858904838562,395.20000000000005
1792.76,0.9481870776414871,1.6383370642826327,0.8876941096782685,116.0,0.00037271330831572413,8536000,560,278.25,1067,4.323467563390732,0.1457909369841218,395.20000000000005
1818.77,0.9927247840166092,1.1660775891518624,0.9148173743486404,116.9,-0.01724545538192615,8544000,560,283.32,1068,3.524281702041626,0.1021343645453453,397.2
1841.06,0.9827378875017166,0.8565171348274828,0.9458316969871521,116.9,-0.0011949716389062814,8552000,560,288.09,1069,2.7443116211891176,0.059121272936463354,403.20000000000005
1846.94,0.9651412326097488,1.4577864657876927,0.9099263060092926,121.5,-0.0026610152432112954,8560000,561,290.45,1070,3.7151705527305605,0.11847712988033891,403.20000000000005
1845.37,1.034494691491127,1.4482573450278966,0.8873425620794296,121.5,-0.025956759919645266,8568000,561,290.92,1071,3.905320429801941,0.14243181847967207,405.0
1842.53,1.0470146679878234,1.126028623977771,0.8697473812103271,123.80000000000001,0.00191377959541569,8576000,561,293.7,1072,3.485434972047806,0.10496060645207762,405.2
1842.97,1.0172176837921143,0.8769861933328811,0.9217971551418305,123.80000000000001,-0.01838380482571665,8584000,561,293.47,1073,2.6802198934555053,0.05963210820220411,405.2
1840.36,0.9539212107658386,1.2402053359847904,0.9327542865276337,123.80000000000001,-0.007369848444723175,8592000,561,294.65,1074,3.515776664018631,0.10589834799058735,405.2
1862.1,0.9494780880212784,1.809671033572875,0.8973215705156327,129.5,-0.022957983995438552,8600000,562,300.37,1075,4.816463009119034,0.18251034131273627,403.40000000000003
1858.12,1.0207388234138488,1.121876777527844,0.862394182085991,129.5,-0.02051825161463057,8608000,562,302.24,1076,3.308758803009987,0.09084628916811198,404.3
1876.48,0.986158098578453,1.330999889668288,0.9146079272031784,138.1,-0.011214202228893555,8616000,562,305.57,1077,3.5283546304702758,0.11248985694721342,404.3
1875.22,0.917158784866333,1.5370988430960333,0.9319052249193192,138.1,-0.017884285100735725,8624000,562,305.26,1078,4.066064901351929,0.13325380413793028,404.3
1885.99,0.939239456653595,1.5696485457524922,0.919246421456337,153.4,-0.013603584034717642,8632000,562,309.87,1079,4.449954365491867,0.17024947594851256,409.1
1883.5,0.9888158309459686,1.2724800865701775,0.9216713333129882,153.4,-0.015211402068816824,8640000,563,309.49,1080,3.250136989355087,0.08755947474390269,407.20000000000005
1892.22,0.9856347274780274,1.0100491667159797,0.9105367708206177,163.1,-0.005950560179771855,8648000,563,311.34,1081,2.8501941990852355,0.06682100282981991,407.20000000000005
1894.41,0.8909883254766464,1.4303294800150863,0.9121173679828644,163.1,-0.014458790046628565,8656000,563,312.27,1082,3.9241975843906403,0.11992402389645576,407.20000000000005
1896.35,0.891706702709198,1.1173592112628885,0.9343813520669937,163.1,-0.007218011367367581,8664000,563,317.17,1083,3.423515533208847,0.09267719984054565,407.20000000000005
1908.62,0.9523217964172364,1.0576181200913666,0.9115285760164261,173.9,-0.014555130596854725,8672000,564,320.1,1084,3.0321330678462983,0.07634159619919956,407.20000000000005
1912.38,0.9501536881923676,1.1579530868614134,0.8878911805152893,197.0,-0.016843278394371736,8680000,564,322.92,1085,3.2117209029197693,0.09230331205762923,407.20000000000005
1907.85,0.8802192950248718,1.8474070231173503,0.8745342022180558,196.1,-0.006679762098938227,8688000,564,322.85,1086,4.483040392398834,0.17563163440674542,407.20000000000005
1916.64,0.9353583353757858,1.4720739008130244,0.920787678360939,228.9,-0.01992500941007165,8696000,564,326.75,1087,3.5073476815223694,0.11344810169190168,404.50000000000006
1938.78,0.9603585350513458,1.0841758115623406,0.9364837384223939,240.8,0.010756961526822125,8704000,564,329.84,1088,3.295685514211655,0.08401598078198731,404.50000000000006
1954.12,0.9574339807033538,0.9139954279223075,0.937453774213791,244.7,-0.007774175265221856,8712000,565,331.78,1089,2.7337037444114687,0.06548568577505648,404.50000000000006
1941.47,0.9553924620151519,1.5319326856137352,0.8601510262489319,228.9,-0.02799018125922885,8720000,565,329.1,1090,3.4399441027641298,0.10451314290985465,404.50000000000006
1926.7,0.9363727766275406,1.6531207998377473,0.8653793501853942,216.8,-0.012608118366915732,8728000,565,325.45,1091,3.766395529508591,0.12069937296211719,403.1
1890.37,0.9510377246141434,1.5721416496180314,0.8962977969646454,212.3,-0.018930055772245394,8736000,565,318.29,1092,3.6909871077537537,0.10974213886074721,398.20000000000005
1878.32,1.0016412258148193,0.919581248621682,0.8824842745065689,212.3,-0.00985641581559321,8744000,565,316.59,1093,2.764434469938278,0.06600789538584649,391.70000000000005
1876.84,0.956664907336235,1.5456357809009253,0.8654738205671311,216.7,-0.022071032300009393,8752000,566,316.9,1094,3.8331228518486022,0.1396364468894899,391.70000000000005
1860.84,0.9908153688907624,1.1503055652478715,0.9021322929859161,212.3,-0.00019275859871413557,8760000,566,312.79,1095,3.122254079580307,0.08679826105944813,388.3
1874.55,0.9394284445047378,1.6163667548210439,0.9109648978710174,216.7,-0.004502631866780575,8768000,566,315.72,1096,4.071085184812546,0.13729278290644287,391.40000000000003
1879.31,0.9943745785951614,1.1603390611326134,0.8770240360498428,216.7,-0.02400040872977115,8776000,566,316.71,1097,3.316039129495621,0.09513546673581004,391.40000000000003
1877.08,1.0052359539270401,1.4095998857511804,0.8525966095924378,216.7,-0.008622907726094127,8784000,566,315.03,1098,3.695041888952255,0.11074837463907898,391.40000000000003
1866.55,0.9870976787805558,1.0439421501155985,0.8984181922674179,212.3,-0.009922445544798392,8792000,567,312.11,1099,3.190507460832596,0.09059287777170538,388.3
1848.24,1.0026637089252473,1.2996919516879408,0.9028181737661362,191.6,-0.014958494782913476,8800000,567,306.24,1100,3.7601625049114227,0.11701136794872583,382.1
1867.3,1.0109717792272568,1.0890389763808472,0.9250271993875504,191.6,-0.012224070255761034,8808000,567,306.76,1101,3.05478440284729,0.08247338395565748,383.40000000000003
1861.57,0.9559297960996628,1.1357580795579987,0.9142950856685639,186.3,-0.00774745807677391,8816000,567,301.53,1102,3.1384371948242187,0.08401526140980423,380.20000000000005
1862.39,0.9730326354503631,1.3121884795846384,0.8901372617483139,186.3,-0.01890138038666919,8824000,567,301.05,1103,3.820444483757019,0.1232792155072093,377.3
1866.04,0.9826964169740677,0.9373718175069401,0.9032138431072235,191.6,-0.0063662224289146255,8832000,568,302.29,1104,2.8863534915447233,0.07158862452022731,380.1
1870.03,0.9770383667945862,1.2765921467200858,0.8838671433925629,196.5,-0.011895556837553159,8840000,568,303.25,1105,3.7845033168792725,0.13169029206037522,380.1
1846.82,0.9908417463302612,1.1044199575848677,0.929005753993988,186.3,-0.007297517351689748,8848000,568,295.91,1106,3.1874567544460297,0.08114808928221465,377.3
1848.66,0.9769667041301727,1.1588692489845436,0.910468556880951,170.7,-0.03295561976148747,8856000,568,293.44,1107,3.4749169731140137,0.10152746533975004,380.1
1858.25,0.9491895145177841,1.264239217742046,0.884173293709755,167.2,-0.02491005499206949,8864000,568,296.13,1108,3.422151265144348,0.10069844216108322,382.0
1858.22,0.9554686826467514,1.1983775197833069,0.8899519681930542,158.8,-0.013820578090380876,8872000,569,293.08,1109,3.4309160387516022,0.10335421435534954,382.0
1861.51,0.9293099045753479,1.1697564847424262,0.9168141585588455,158.8,-0.005103122625441756,8880000,569,292.15,1110,3.416005725860596,0.09360917805694044,381.1
1847.77,0.9340337115526199,1.393404632418148,0.9080079615116119,142.3,-0.025512721007107757,8888000,569,288.76,1111,3.8083494198322296,0.1268774530477822,381.1
1835.75,0.9845085042715073,1.0187279013904813,0.8477850973606109,142.3,-0.015110383881255985,8896000,569,288.09,1112,3.1702156126499177,0.0832977593317628,380.1
1848.84,0.9630246013402939,0.9553083883609251,0.9059698122739792,142.3,-0.012563250154489652,8904000,569,292.28,1113,2.97748781144619,0.07907499241176992,382.1
1843.33,0.9508676260709763,1.605422761417659,0.8805603367090226,129.6,-0.02427129757212242,8912000,570,287.84,1114,4.015062322616577,0.1454739796835929,382.1
1856.33,0.995834528207779,1.520296278403285,0.8787093198299408,125.80000000000001,-0.016259108836529777,8920000,570,287.93,1115,3.5715244686603547,0.10546426365152001,383.0
1866.56,1.0029422152042389,1.1389722767697747,0.901476566195488,125.80000000000001,-0.006513939104042948,8928000,570,292.18,1116,2.891293008327484,0.07739618097431958,389.0
1416.2,1.0683071810007094,0.7641537333285361,0.2308330136537552,0.0,-0.033126630867773205,8936000,570,204.57,1117,2.5900598728656767,0.07705575993983076,382.1
1402.75,1.112970678806305,0.44264958178096975,0.6478187960386276,0.0,-0.00465821384335868,8944000,570,201.58,1118,1.8907113236188888,0.030561307580210268,382.1
1388.25,1.0434845399856567,0.6230082537393293,0.7843977773189544,0.0,-0.003796682218380738,8952000,571,198.55,1119,2.577716417312622,0.06188591849524528,382.1
1374.05,0.9517723280191421,1.4646727078907542,0.8473434776067734,0.0,-0.012433630850282498,8960000,571,194.85,1120,3.762263137102127,0.12995788385160267,382.1
1372.38,0.9837599557638168,1.75093094175918,0.866216167807579,0.0,-0.009325491085764952,8968000,571,194.88,1121,4.652762280702591,0.16929972380399705,382.1
1383.22,1.0159033733606337,1.1537419169675336,0.9276420629024505,0.0,-0.011181291289412911,8976000,571,197.69,1122,2.917832624912262,0.06702125362120569,389.70000000000005
1423.78,1.017658712863922,1.1289271101798375,0.9263976866006851,0.0,-0.015334227995481342,8984000,571,203.17,1123,2.7296016025543213,0.06361106678377837,389.40000000000003
1408.05,0.993382278084755,1.6247255873220967,0.8520502245426178,0.0,-0.010262912644539029,8992000,572,199.04,1124,4.0751811635494235,0.14794217953458427,389.0
1400.99,0.9803795146942139,1.554739943351527,0.894178654551506,0.0,-0.02116957858321257,9000000,572,196.98,1125,4.174702116250992,0.13661698842421174,389.40000000000003
1411.87,1.0366528087854385,1.3074038928041842,0.9138660365343094,0.0,-0.01081492729135789,9008000,572,202.12,1126,3.6796079897880554,0.11130486401729285,393.3
1418.13,1.0171286499500274,1.3572085237636156,0.9253747361898422,0.0,-0.0012793696228254703,9016000,572,202.62,1127,3.859154814481735,0.11923264598473907,404.20000000000005
1409.29,1.025605770945549,1.1111134728136938,0.9012894862890244,0.0,-0.02988261960235832,9024000,572,200.51,1128,3.4328488433361053,0.10320563945453615,404.20000000000005
1436.38,1.0070379513502121,2.0549469894966133,0.9222147649526596,0.0,0.006454848937137285,9032000,573,207.01,1129,4.539966617822647,0.16538375604897737,407.1
1440.03,0.9542342430353165,1.2223964512082226,0.9022209012508392,0.0,-0.014428655228111893,9040000,573,205.35,1130,3.461970205307007,0.10332011111080647,408.1
1434.5,0.9297450536489487,1.2751584994410792,0.9181877028942108,0.0,-0.013026598301512421,9048000,573,204.77,1131,3.4964654409885405,0.09694536047056318,407.1
1439.34,0.9245166665315628,1.1585205525378488,0.915837242603302,0.0,-0.012256757627183106,9056000,573,208.62,1132,3.5129697811603546,0.11034610085189342,408.3
1461.13,0.9658835655450821,1.353169813376459,0.9008574414253235,0.0,-0.020473255593096838,9064000,573,213.47,1133,3.734604516029358,0.12745392885990442,411.20000000000005
1456.21,1.0191723066568374,1.1701887641330202,0.8404720675945282,0.0,-0.0007824145761696855,9072000,574,211.6,1134,3.256913909912109,0.10176056367345154,407.1
1458.27,0.9684243756532669,1.2394986097440626,0.900609056353569,0.0,-0.008425173599971459,9080000,574,212.15,1135,3.448194147348404,0.09604432052001358,407.1
1485.71,0.9423284408450127,1.6434036526300673,0.6071207857131958,0.0,-0.024327291761583183,9088000,574,223.15,1136,4.396741943359375,0.15102740281261504,407.1
1575.84,1.0327395868301392,0.9085501001801773,0.3087271136045456,1.9000000000000004,-0.007563689743110444,9096000,574,236.5,1137,2.4920713126659395,0.04353181750047952,407.1
1579.06,1.0328249645233154,0.6602108577425786,0.7173449313640594,1.9000000000000004,-0.003963435285550076,9104000,574,238.33,1138,2.1879714262485503,0.0375020865816623,407.1
1543.0,1.016582196354866,0.8929603791991867,0.8886793011426926,1.9000000000000004,-0.007581970863975584,9112000,574,225.64,1139,2.546837130784988,0.06507251050323248,407.1
1531.56,0.9790432476997375,1.2009891383844986,0.8994336479902267,1.9000000000000004,-0.013966210950165987,9120000,575,224.61,1140,3.1545756924152375,0.08663110659457743,406.1
1532.13,0.9693138182163239,1.4582778818549877,0.895476622581482,1.9000000000000004,-0.010401843374420423,9128000,575,224.61,1141,4.050042712688446,0.14009397936053575,400.6
1510.9,0.9824737977981567,1.5498551713210529,0.8902002477645874,1.9000000000000004,-0.02047310091831605,9136000,575,222.46,1142,3.9754281604290007,0.12580091228708626,399.1
1546.0,1.0324111473560333,1.2600670549138133,0.8774569660425187,1.9000000000000004,-0.018662345758639277,9144000,575,233.04,1143,3.036919604539871,0.07205768915824592,405.1
1524.72,1.041972769498825,0.9566202442600431,0.8866399031877518,1.9000000000000004,-0.017010588762059343,9152000,575,223.31,1144,2.6775862860679625,0.0661752481199801,399.1
1510.64,1.0051850736141206,1.0068989969600584,0.8564273756742478,1.9000000000000004,-0.01770264408318326,9160000,576,219.35,1145,3.1152465105056764,0.08204322538338601,399.1
1503.5,1.0299864196777344,1.126101801587966,0.8895906001329422,1.9000000000000004,-0.023954355215537362,9168000,576,215.63,1146,3.130424055457115,0.08676707572769374,397.2
1491.09,1.0563398176431655,0.8306638049739729,0.8930047166347503,1.9000000000000004,-0.01788568201707676,9176000,576,211.07,1147,2.5573832112550736,0.06026477206032723,387.9000000000001
1491.09,0.9785647517442704,0.8589900465209643,0.9034343719482422,1.9000000000000004,-0.0014793110347818582,9184000,576,211.07,1148,2.893155869245529,0.06984604108147323,387.9000000000001
1491.57,0.9831556093692779,1.7607119670894422,0.8984628772735596,1.9000000000000004,0.004635220967466012,9192000,576,211.92,1149,4.824402506351471,0.1812158246897161,384.3
1496.21,0.9916429805755616,1.602686477815071,0.8572538226842881,1.9000000000000004,-0.03208332651323872,9200000,577,211.6,1150,4.1267908620834355,0.13502773836255075,384.0
1498.39,1.0199357932806015,0.8742256826129224,0.8938027650117875,1.9000000000000004,-0.019681563482845377,9208000,577,214.27,1151,2.8959889364242555,0.07880368052050471,384.3
1488.26,0.9686489915847778,1.4744469316645001,0.851854966878891,1.9000000000000004,-0.016978834703331815,9216000,577,212.68,1152,4.125639811754227,0.13950769102200866,384.0
1477.82,0.9995832604169845,1.5314192094670327,0.887307090163231,1.9000000000000004,-0.008563535151770338,9224000,577,209.46,1153,3.3812566328048708,0.09931123590096831,384.3
1488.89,1.0286558264493941,1.1010586747912299,0.9028505444526672,1.9000000000000004,-0.00363382572773844,9232000,577,213.65,1154,3.4179350554943086,0.09893731035292148,387.6000000000001
1508.22,1.0280887979269027,0.8579671098022209,0.8663680392503739,1.9000000000000004,-0.011882397014414892,9240000,577,218.23,1155,2.6542313253879546,0.06898558524437248,387.6000000000001
1523.3,0.9679335474967956,1.331884844391727,0.8904431384801864,1.9000000000000004,0.0027651145472191276,9248000,578,221.52,1156,4.020165011882782,0.15209714942611754,387.6000000000001
1600.55,0.9765520417690277,1.4677258346934976,0.8577672237157822,16.700000000000003,-0.029211214226670563,9256000,578,236.17,1157,4.404625955820084,0.15918195515871048,387.6000000000001
1674.05,1.025329806804657,0.9769860898758883,0.8985378074645997,40.2,-0.016623082985461224,9264000,578,250.67,1158,2.7643412017822264,0.06188824532553554,393.3
1748.93,0.9986903643608094,0.7954504130893827,0.907568051815033,44.0,-0.01027279935136903,9272000,578,263.0,1159,2.3302246046066286,0.055852691349573436,396.3
1756.17,0.961409113407135,1.2109642829197773,0.904597036242485,45.800000000000004,-0.012336775437142932,9280000,578,263.42,1160,3.3861248409748077,0.10251648635603487,396.3
1813.85,0.964565162062645,1.2912843404120937,0.8964798909425735,72.7,-0.028171798479743302,9288000,579,275.53,1161,3.9323520147800446,0.13362830886617302,393.3
1867.67,0.9745724999904632,1.0883738132849634,0.9087017512321472,140.4,0.001430887174064992,9296000,579,290.98,1162,3.6935210156440736,0.11938540850766004,393.3
1899.6,0.9379639214277268,1.2783913001903549,0.8224476456642151,162.7,-0.020747424701694397,9304000,579,299.73,1163,3.6841781222820282,0.10884418442845345,396.70000000000005
1893.06,0.8986383891105652,1.6011485944217807,0.9154329204559326,162.7,-0.00934580220025964,9312000,579,300.19,1164,4.376140875816345,0.17172167013399303,403.0
1876.29,0.9901476407051086,1.5878778631503594,0.9242359519004821,162.7,-0.027060535020427778,9320000,579,298.8,1165,3.922288637161255,0.1276708697527647,403.0
1866.13,0.9746267920732499,1.1138095121071516,0.910745177268982,159.7,-0.005156420337152667,9328000,580,296.64,1166,3.4725435638427733,0.09468064355663955,403.0
1887.77,1.0502837419509887,0.9624397639626631,0.8937420564889907,168.39999999999998,-0.00441221956629306,9336000,580,302.17,1167,2.6702632439136504,0.06693778960499913,403.0
1894.58,1.0384650826454163,0.9955107483729543,0.865949729681015,173.5,-0.025243016375461592,9344000,580,305.03,1168,3.119800752401352,0.08833166369237005,403.0
1890.56,0.990080270767212,1.203731245884855,0.9268716460466385,174.9,0.0037224503012839704,9352000,580,304.29,1169,3.6121081280708314,0.10933547718450427,400.3
1884.13,1.0235330098867417,1.3563007964071871,0.9042620593309403,174.9,-0.012316051056841389,9360000,580,306.97,1170,3.656768854856491,0.11179178602993488,400.3
1887.36,1.0668657559156418,1.3914633591918306,0.9026514673233033,180.4,-0.013170048025203869,9368000,580,310.23,1171,3.0277291083335878,0.07717386715114116,400.3
1886.67,0.9942338246107102,1.2484898786445828,0.8836385333538055,180.4,-0.019805247010663152,9376000,581,310.16,1172,3.440976610183716,0.10334908326156438,400.3
1891.65,0.9831999957561492,1.4659172674309289,0.8943214774131775,180.4,-0.004582596729742363,9384000,581,310.96,1173,4.095392780303955,0.13315805096179248,400.3
1871.85,0.9859013587236405,1.609632532766519,0.8759299862384796,180.4,-0.014920147951343096,9392000,581,308.81,1174,4.34418292760849,0.16806770890951156,393.6
1870.3,1.0272057050466536,1.8726029050791566,0.8913347971439362,180.4,-0.02707596566469874,9400000,581,311.59,1175,4.02943843960762,0.14347861224785446,393.6
1861.19,0.9423510563373566,1.2173335930559592,0.9306340742111207,181.0,-0.009914789525792002,9408000,581,311.65,1176,3.320826610326767,0.09401548685505987,391.0
1851.52,1.008971288204193,1.2268621545723402,0.8814906519651413,180.4,-0.022963417610626494,9416000,582,308.67,1177,3.4508495408296587,0.12024832635186612,391.0
1849.31,1.056694803237915,1.0533268866309775,0.8687481749057769,180.4,-0.023448992454214022,9424000,582,305.47,1178,3.1710952162742614,0.0965506365057081,387.40000000000003
1846.31,1.0146718776226045,1.1639143478499054,0.9143820387125016,171.0,-0.018364606524119153,9432000,582,301.6,1179,3.1932060527801513,0.09880181513726712,387.40000000000003
1847.02,0.9695652538537979,1.5303479781020537,0.9163461750745774,171.0,-0.0013651613128604367,9440000,582,302.5,1180,4.088030378818512,0.1446740264259279,389.2
1847.8,0.966921706199646,1.1500129619989956,0.9416594469547271,171.0,-0.010334225771948695,9448000,582,301.83,1181,3.446604051589966,0.09735404011327774,391.0
1849.26,1.0377086144685745,1.1978430760093919,0.9292035812139511,180.4,-0.005915063745342195,9456000,583,306.22,1182,3.498902601003647,0.09866058618761599,391.0
1854.04,1.0431199437379837,1.1793136179103139,0.9092800086736679,173.7,-0.009103395837009885,9464000,583,306.62,1183,3.438627882003784,0.10882581523619592,391.0
1829.42,0.9958625364303589,1.389985562068695,0.9216830486059189,173.7,-0.0079437139921356,9472000,583,303.54,1184,3.7720962035655976,0.13583971237763762,391.0
1830.94,1.020664296746254,1.3431172813579715,0.9182678467035293,173.7,-0.014182339115650392,9480000,583,304.27,1185,3.289261976480484,0.09180416734889149,391.0
1833.33,0.9750204461812974,1.5542755791987812,0.8999973195791244,173.7,-0.030346297485521062,9488000,583,304.48,1186,3.952901232242584,0.127774983337149,391.0
1860.23,0.982108529806137,1.8815555660002303,0.9229860872030258,173.7,-0.026196699975116644,9496000,583,304.7,1187,3.9768624305725098,0.13659209928940982,391.0
1871.14,1.0228981506824493,1.5232588588236085,0.904780594110489,173.7,-0.018939611566020177,9504000,584,304.4,1188,3.0366464352607725,0.0800168677046895,391.0
1877.22,0.9980184489488602,1.185191183565058,0.9171941870450974,173.7,-0.009599386433619657,9512000,584,303.97,1189,3.2747083389759064,0.11180661250837147,391.0
1864.15,0.9747978937625885,1.1811360199330483,0.9007402354478836,161.5,-0.007569891314924462,9520000,584,301.23,1190,3.5666282606124877,0.11973972752690315,389.2
1867.49,1.0144914364814759,1.1752573731273699,0.9123172736167908,156.8,-0.019232072189915926,9528000,584,299.35,1191,3.3072548258304595,0.09779276546090841,391.0
1878.44,1.0349923378229142,2.4938585209819366,0.8107029008865356,156.8,-0.007536066968459636,9536000,584,302.06,1192,4.125323517918587,0.1618672340270132,391.0
1878.44,0.9536575597524642,1.1325003342529727,0.9447715574502945,156.8,0.0011791455157799647,9544000,585,302.06,1193,2.8164802765846253,0.06985446242149919,391.0
1903.09,0.9468362146615982,1.406817585197665,0.9230729299783706,161.5,-0.011391665847040712,9552000,585,307.08,1194,3.6829609870910645,0.11479489855002611,391.0
1901.67,0.9324776315689087,1.4143881027004184,0.921642963886261,161.5,-0.015601610394660383,9560000,585,308.72,1195,3.9157684683799743,0.12482361533679068,391.50000000000006
1898.53,1.009932935833931,1.5259702440211018,0.9303485357761383,156.8,-0.01880089282465633,9568000,585,307.96,1196,3.8223621439933777,0.12761175347492099,391.50000000000006
1909.59,0.9584940248727798,1.6502926062004235,0.919408078789711,156.8,-0.006532948904205114,9576000,585,307.81,1197,4.164287534952163,0.1519349604472518,391.50000000000006
1901.23,0.938271421790123,1.5658021502029786,0.925808145403862,154.8,-0.012307571186684073,9584000,586,305.95,1198,3.877928973436356,0.12678358245640994,393.3
1911.0,0.9789977169036865,1.5145889056763933,0.8700415742397308,154.8,-0.014361944664851762,9592000,586,307.14,1199,4.105488696098328,0.14391045748256148,400.0
1912.01,0.9911222565174103,1.0786873264547447,0.8638942134380341,148.8,-0.017644258390791947,9600000,586,305.13,1200,3.2123067843914033,0.0905562411993742,400.0
1940.83,0.9704478830099106,1.4185954614857763,0.8855103206634521,156.8,-0.018173494235961696,9608000,586,311.81,1201,3.286542924642563,0.09243825504556298,400.3
1930.76,0.9754459112882614,1.5968306731956403,0.8611619609594345,154.8,-0.014518420351669193,9616000,586,308.83,1202,3.753200261592865,0.11531031787395478,400.3
1934.8,0.9432002979516984,1.2533756859401017,0.9478376114368439,156.8,0.004726091378252022,9624000,587,311.2,1203,3.1427400052547454,0.078932509184815,400.3
1953.23,0.9536369413137435,1.3479223873524677,0.9314138817787171,161.5,-0.009553241196917951,9632000,587,316.44,1204,3.6874296271800997,0.11336117923259735,403.1
1940.74,1.0007399493455886,1.2318943206124129,0.9052577370405197,161.5,-0.013398360511346255,9640000,587,315.71,1205,3.2250741267204286,0.08213935486972332,400.3
1941.35,1.001854922771454,1.4667412683495804,0.9041126930713653,161.5,-0.026437021556776016,9648000,587,313.82,1206,3.767536631822586,0.126975416271016,399.1
1940.02,0.9568703472614288,0.9278231227269373,0.8880432415008545,177.7,-0.011489459067233839,9656000,587,316.77,1207,3.0425961637496948,0.08108207166194915,399.1
1940.95,0.896105271577835,1.3855134796085276,0.8711014646291733,177.7,0.001483817710832227,9664000,588,316.49,1208,4.021665003299713,0.1297629871312529,399.1
1954.88,0.9238686448335648,1.2210023002398858,0.9278002411127091,207.9,-0.01878284917678684,9672000,588,321.11,1209,3.377364935874939,0.10156803046353162,400.3
2003.54,0.9714859801530839,1.0776434909631891,0.9359763032197952,207.9,-0.013663000976666808,9680000,588,323.68,1210,2.9722598254680634,0.06885326511692255,408.40000000000003
1997.73,0.9939556646347046,1.197679887105004,0.905466502904892,207.9,-0.005230249260021083,9688000,588,325.15,1211,2.9416294574737547,0.07583763557951897,409.3
2001.49,0.9341316998004914,1.5409161220203191,0.9366458308696747,207.9,0.0015169658729428193,9696000,588,325.59,1212,3.9837204802036283,0.12357145824469626,409.3
2003.13,1.0045424836874008,1.3453476884433178,0.9143850696086884,225.3,-0.013510976679972373,9704000,589,327.74,1213,3.7093792867660524,0.10722342612221837,408.1
2003.77,1.0283303093910217,1.0728174546202756,0.9284942311048507,227.79999999999998,-0.01691753926454112,9712000,589,330.13,1214,3.1057616198062896,0.0764083281904459,408.1
2000.68,0.9909819400310517,1.2567790096427105,0.9260368418693542,227.79999999999998,-0.02033053826773539,9720000,589,329.65,1215,3.2417517256736756,0.09052336161956191,408.1
1990.8,0.9729082232713699,1.2737443884125466,0.9243997687101364,225.3,-0.018119007511995733,9728000,589,329.84,1216,3.7930148100852965,0.1215463699772954,408.1
1988.09,0.9764658510684967,1.1053970427114492,0.9070910972356796,225.3,-0.012270618417205696,9736000,589,329.35,1217,3.4612692415714266,0.10191739886067808,408.1
2000.04,0.9922012674808502,1.4723579095479515,0.9196778726577759,225.3,-0.017533774604671634,9744000,589,331.93,1218,3.9187589609622955,0.14695602508261799,409.3
1976.76,1.0236261576414107,1.1995663775823209,0.8842916512489318,217.10000000000002,-0.02387990977615118,9752000,590,324.45,1219,3.4579423058032988,0.10452851136215031,408.0
1963.07,1.0605396205186843,1.1849858815594072,0.9067113095521927,136.7,-0.013418296835152433,9760000,590,317.35,1220,2.991569014787674,0.0854111805697903,408.0
1957.16,1.0335374319553374,1.2208069470198095,0.9062634468078613,136.7,-0.011751507429289631,9768000,590,313.4,1221,3.3540604269504546,0.08580685582011938,408.0
1954.95,1.0242839235067367,1.13154828929824,0.9281944417953492,156.9,-0.012611873639507394,9776000,590,314.86,1222,3.182969967126846,0.08625870159827173,408.0
1956.46,1.0199536526203155,1.432034027624405,0.9008293747901917,139.8,-0.013565410116571001,9784000,591,313.31,1223,4.199060328006745,0.14239142652601003,407.1
1969.02,0.9993820476531983,1.9530172724898869,0.9255326855182647,157.1,-0.015141479501035065,9792000,591,317.72,1224,3.923370325565338,0.1382751765381545,407.1
1967.69,1.0022644454240799,1.3539334046734877,0.907102809548378,173.4,-0.016163736139860704,9800000,591,318.57,1225,3.0380179780721663,0.0804698848631233,408.0
1963.95,0.9808057796955109,1.4220992415771536,0.8890866553783416,158.3,-0.010075611901920639,9808000,591,318.89,1226,3.6470282673835754,0.1239298231434077,407.1
1955.16,0.9519233524799346,1.8061102399717919,0.9099730920791625,158.3,-0.01875633352305158,9816000,591,317.59,1227,4.160208824872971,0.14241017452441157,407.1
1946.64,0.9768726974725723,1.166238538225748,0.9308176982402802,158.3,-0.010359996717306785,9824000,592,316.22,1228,3.356790200471878,0.09252285632304848,404.3
1958.33,0.9804283076524735,1.075575028140492,0.9428275161981583,158.3,-0.005464473019419529,9832000,592,317.77,1229,3.1853768539428713,0.07690788624808192,407.1
1955.74,0.9732985883951187,1.2894965595265933,0.9158382052183152,158.3,-0.01776868079439737,9840000,592,317.74,1230,3.7703008961677553,0.11920883243903518,408.0
