epoch_idx,frames,P01:episode_rewards,policy_entropy,PMM:episode_rewards,episode_length,advantage_norm,fps,value_loss,P09:episode_rewards,explained_variance,policy_loss,grad_norm
1052,8416000,0.0,1.3837672197818756,1.31,178.54,1.1970919574424626,603,0.013253404701717954,3.0,-3.039836883544922e-08,0.0005962232826277614,0.151273616875307
1053,8424000,0.0,1.381775974035263,1.32,177.81,1.3166476874798536,603,0.015229969574102142,3.0,2.384185791015625e-08,0.0004873104183934629,0.16168365472056817
1054,8432000,0.0,1.3833481526374818,1.56,185.62,1.08913644451648,603,0.011463360646630463,4.1000000000000085,3.5762786865234374e-09,-0.0024282144522294402,0.14441549824288744
1055,8440000,0.0,1.3835104131698608,1.38,181.23,1.0846633863821626,603,0.011197577503035063,3.0,-7.152557373046875e-09,0.0005435336640948662,0.1356415613117298
1056,8448000,0.0,1.3830889785289764,1.38,181.08,1.2761722235381603,603,0.014958673374785576,3.0,-2.6226043701171875e-08,0.0049535028298851105,0.1625433482733644
1057,8456000,0.0,1.375463865995407,1.51,186.02,1.30030627630651,603,0.014529672781682166,4.0,1.1324882507324219e-08,-0.002311561736278236,0.15461408119132866
1058,8464000,0.0,1.378567498922348,1.43,183.71,1.104841507822275,603,0.01138499793902156,3.1000000000000085,-1.430511474609375e-08,-0.0024074185581412165,0.14047510674212563
1059,8472000,0.0,1.3717746341228485,1.04,168.48,0.9736238188110292,603,0.010726138524701128,3.0,4.410743713378906e-08,0.002807892083656043,0.11216297318167454
1060,8480000,0.0,1.3521801733970642,1.03,164.02,1.0466238935664296,603,0.010631423805402846,3.0,2.4437904357910155e-08,-0.0033689452800899746,0.12679032738246007
1061,8488000,0.0,1.3752759933471679,1.07,164.09,1.0417407844215631,603,0.011027307518133966,3.0,8.106231689453126e-08,0.0006191955567919649,0.12390080844390759
1062,8496000,0.0,1.3766618990898132,1.32,176.79,1.6071359718590974,603,0.020642731654406818,3.0,-1.3709068298339844e-08,0.0031342919368762523,0.17902481921106925
1063,8504000,0.0,1.3814621722698213,1.46,186.3,1.11518869869411,603,0.012058172777396976,3.0,-4.5299530029296876e-08,-8.679251186549664e-05,0.1297370435809177
1064,8512000,0.0,1.3832433199882508,1.41,185.06,1.1213118202611805,603,0.012396027306890574,4.0,1.251697540283203e-08,-0.0005033947026822716,0.13997629585310314
1065,8520000,0.0,1.3834973299503326,1.47,184.46,1.288806590810418,603,0.014493725361317046,4.0,2.205371856689453e-08,0.0021381227602250874,0.15183987127222523
1066,8528000,0.0,1.374553370475769,1.52,187.49,1.3067513732612133,603,0.014975997811925481,4.0,-1.4901161193847656e-08,-0.000721102788229473,0.15768903079197882
1067,8536000,0.0,1.3782289564609527,1.52,190.19,1.3084958403930067,603,0.015632241129314935,4.0,2.6822090148925782e-08,1.981884241104126e-05,0.1680415180259767
1068,8544000,0.0,1.3806178081035614,1.61,193.92,1.3014766856282949,603,0.014583055556922773,4.1000000000000085,7.152557373046875e-09,0.0013955851760692895,0.14663803762460415
1069,8552000,0.0,1.3794900274276733,1.59,188.24,1.2633036517351866,603,0.013913435612194007,4.0,2.384185791015625e-09,0.0008567466877866536,0.1556396815575186
1070,8560000,0.0,1.3821222698688507,1.43,181.81,1.1640551165118813,603,0.01188122392578407,4.0,-4.589557647705078e-08,-0.002950005448656157,0.12984093806372848
1071,8568000,0.0,1.3838168787956238,1.48,187.73,1.3344338507577778,603,0.01552464440091171,4.0,7.152557373046875e-09,0.0017372835311107338,0.14786148763588347
1072,8576000,0.0,1.3821497058868408,1.49,186.57,1.2306812747195364,603,0.013724248604939931,4.0,2.384185791015625e-09,-0.001126845254621003,0.15127087756698543
1073,8584000,0.0,1.3803110468387603,1.15,172.64,1.00456269569695,603,0.01063224369487216,3.0,-2.4437904357910155e-08,0.0008307498507201671,0.12530194063450734
1074,8592000,0.0,1.3800883865356446,1.05,168.56,1.1749837128818035,603,0.012746701332362135,2.1000000000000085,4.470348358154297e-08,8.934846380725503e-05,0.14505859005000532
1075,8600000,0.0,1.383408980369568,1.16,173.05,1.1769790760427714,603,0.013237990968464146,3.0,2.6822090148925782e-08,0.0008818342545419,0.15484600691468672
1076,8608000,0.0,1.3834802031517028,1.32,178.54,1.3399788434058428,603,0.015672353634017783,3.0,1.3709068298339844e-08,0.00017549765063449741,0.16373997282309807
1077,8616000,0.0,1.369467247724533,1.68,191.05,1.48420231603086,603,0.01813056208375201,4.0,-1.609325408935547e-08,0.0038784060336183755,0.17301918618024015
1078,8624000,0.0,1.3814563035964966,1.83,197.69,1.34541857868433,603,0.01556083400355419,5.0,3.516674041748047e-08,-0.002571002367185429,0.15982516564100843
1079,8632000,0.0,1.3836677968502045,1.64,194.42,1.233169171512127,603,0.012992265979555669,4.0,-1.609325408935547e-08,-0.0003339855628291843,0.1412349530407246
1080,8640000,0.0,1.382705283164978,1.65,196.54,1.348767477720976,603,0.016696372741389496,4.0,-1.3113021850585938e-08,0.0044665187131613495,0.16344621476186819
1081,8648000,0.0,1.384023336172104,1.7,195.8,1.1459572687000037,603,0.012741198372168583,4.0,5.304813385009766e-08,-0.0023196598439244554,0.14374823927015157
1082,8656000,0.0,1.3852113747596742,1.34,180.73,0.988334517031908,603,0.009739639717718091,3.0,-2.741813659667969e-08,-0.0012765645238687283,0.11528794493976902
1083,8664000,0.0,1.375532524585724,1.16,173.36,1.2487490514293313,603,0.014379157058237979,3.0,-2.741813659667969e-08,0.0037149651104118673,0.152976364117014
1084,8672000,0.0,1.3748985755443572,1.24,175.51,1.0597250550612807,603,0.011330058372641361,3.0,-5.3644180297851564e-08,-0.0020692449365742505,0.13578710959162263
1085,8680000,0.0,1.379465469121933,1.12,171.53,1.0936324387043714,603,0.011995145994587801,2.1000000000000085,1.8477439880371094e-08,0.002139645059360191,0.13742998690336333
1086,8688000,0.0,1.383115621805191,1.26,179.78,1.1686698813736438,603,0.012681204855853138,3.0,-2.562999725341797e-08,0.001574870357871987,0.1483142101369537
1087,8696000,0.0,1.3834637296199799,1.44,187.3,1.1724489002674818,603,0.012840291540242106,3.1000000000000085,-3.337860107421875e-08,-0.0006193477590568364,0.1388375675662843
1088,8704000,0.0,1.381736626625061,1.45,184.46,1.1735710387676954,603,0.013885363216450059,3.1000000000000085,1.430511474609375e-08,0.004224296899919864,0.14499205984997304
1089,8712000,0.0,1.3841404247283935,1.3,177.69,1.068510242663324,603,0.01129848884806961,3.0,-4.887580871582031e-08,-0.0026538767269812524,0.14179949470516612
1090,8720000,0.0,1.3841925847530365,1.28,176.67,1.0727130863070489,603,0.01119964728452942,3.1000000000000085,-2.0861625671386717e-08,0.0016866992620634847,0.12057608874201305
1091,8728000,0.0,1.3832988786697387,1.41,180.23,1.4096175892651082,603,0.016088126736340202,3.1000000000000085,-1.5497207641601563e-08,0.0009792518115136772,0.156567324480587
1092,8736000,0.0,1.375383871793747,1.79,196.93,1.3064515590295196,603,0.014781874116088146,4.1000000000000085,-2.6226043701171875e-08,-0.0006286008979077451,0.15253178712026919
1093,8744000,0.0,1.3776552987098694,1.78,198.08,1.2916977224871515,603,0.014516051165492172,5.0,2.9802322387695314e-09,0.0005399065843084827,0.14344983189440877
1094,8752000,0.0,1.3786137175559998,1.88,197.88,1.4801849179714919,603,0.018773645634955757,5.1000000000000085,-3.2782554626464846e-08,0.002349043247377267,0.17734324580587643
1095,8760000,0.0,1.3837772166728974,2.06,205.88,1.3734541470184922,603,0.01597919979191829,5.0,-4.827976226806641e-08,-0.002143661524169147,0.16819901080840555
1096,8768000,0.0,1.3808272743225098,1.76,195.82,1.1516280255839229,603,0.012841914764940156,4.0,4.470348358154297e-08,-9.956227149814367e-06,0.1441660696486245
1097,8776000,0.0,1.374697060585022,1.31,178.53,1.2949268557876348,603,0.01481595902087065,3.0,-4.76837158203125e-08,0.001489002804046322,0.14487930384128497
1098,8784000,0.0,1.3817644548416137,1.28,178.12,1.0102929647825658,603,0.01053725880881302,3.0,1.8477439880371094e-08,-0.0012362131220288574,0.12459391572915945
1099,8792000,0.0,1.3829438555240632,1.17,175.16,1.1310468240827323,603,0.012874708922699938,3.0,-3.5762786865234374e-09,0.004753405584488064,0.1457115547411914
1100,8800000,0.0,1.3814048421382905,1.05,170.08,0.9682055608090013,603,0.009931020685564817,3.0,3.814697265625e-08,-0.003443929860368371,0.12588946038110227
1101,8808000,0.0,1.3729061353206635,1.1,169.84,1.118017365206033,603,0.012350507050082343,3.0,2.0861625671386717e-08,0.0006183961912756786,0.14421507761082208
1102,8816000,0.0,1.3716578304767608,1.15,171.19,1.1158451924845576,603,0.012359734320320968,3.0,-2.0861625671386717e-08,-0.00019535460276529193,0.13283882154154233
1103,8824000,0.0,1.3734893941879271,1.15,172.95,1.1002392607554794,602,0.011483727640816142,3.0,-2.205371856689453e-08,-0.0006347662676125765,0.13622159957497146
1104,8832000,0.0,1.3763522243499755,1.28,177.09,1.3065930491685867,602,0.015191182073931487,3.0,5.960464477539063e-10,0.0016570422728545964,0.15413285526943946
1105,8840000,0.0,1.3836190354824067,1.33,180.6,1.188450708910823,602,0.013211871063886065,3.0,1.9073486328125e-08,0.002630905981641263,0.1364986516780823
1106,8848000,0.0,1.3824601364135742,1.4,187.16,1.3775782284140587,602,0.015312374960340094,3.1000000000000085,-7.152557373046875e-09,-0.0012914839561562986,0.16101635238717152
1107,8856000,0.0,1.384730234146118,1.54,191.4,1.2471960071101784,602,0.01412344193527133,4.0,-3.2782554626464846e-08,0.0007730040210299194,0.14684960568243807
1108,8864000,0.0,1.385395872592926,1.4,184.34,1.179676302857697,602,0.013296778116791757,3.0,-1.8477439880371094e-08,0.0010624737985199318,0.14244444657634556
1109,8872000,0.0,1.3842273092269897,1.27,178.66,1.170602590739727,602,0.012618932681089063,3.0,1.8477439880371094e-08,-0.0012228992045857012,0.14034410289903948
1110,8880000,0.0,1.3831045079231261,1.36,179.81,1.2119999824836851,602,0.013750994906649794,3.0,-5.960464477539063e-09,-0.0004161397600546479,0.15091638525963091
1111,8888000,0.0,1.3830368757247924,1.44,181.78,1.1939290653169154,602,0.01363348407079684,3.0,7.152557373046875e-09,0.0015904014348052443,0.14199160797677526
1112,8896000,0.0,1.3802732968330382,1.38,181.35,1.3199605272710324,602,0.014516707410402887,4.0,-3.7550926208496094e-08,-0.00026366236386820674,0.15308155164943632
1113,8904000,0.0,1.3794404101371764,1.35,182.45,1.1899765904992818,602,0.01344240686901685,4.0,-1.3113021850585938e-08,0.001885392665863037,0.14577030425759374
1114,8912000,0.0,1.3838444566726684,1.56,191.35,1.3808238827809691,602,0.01675482944929172,4.0,2.384185791015625e-08,-0.0005883254099171609,0.1664800900240553
1115,8920000,0.0,1.3849263656139374,1.59,191.53,1.2365642005950213,602,0.013804811173613415,4.0,-5.364418029785156e-09,0.00038060586899518967,0.1434931831810053
1116,8928000,0.0,1.3836785221099854,1.39,182.51,1.0288220290653407,602,0.010804127314895596,3.0,-2.9802322387695312e-08,-0.001360332918120548,0.1277261386342631
1117,8936000,0.0,1.3815728271007537,1.09,169.75,1.0305525008961558,602,0.01081392856270213,3.0,2.3245811462402345e-08,-0.0013995009042264428,0.12033738802273598
1118,8944000,0.0,1.374702570438385,1.27,173.79,1.2765566949173808,602,0.014765277297701686,3.0,1.3709068298339844e-08,0.00253038603492314,0.1406292239552
1119,8952000,0.0,1.3663822102546692,1.63,190.88,1.4074075703695417,602,0.0166610935128665,5.0,1.0728836059570312e-08,0.0002923813997767866,0.15894333536756347
1120,8960000,0.0,1.3674610602855681,1.54,190.22,1.1158434211835264,602,0.012470248397316936,3.0,8.344650268554688e-09,-0.0010928560455795377,0.13589623056874525
1121,8968000,0.0,1.371688288450241,1.06,169.17,1.0373353822343052,602,0.011395630625369222,3.0,-5.960464477539063e-09,0.0023578090395312756,0.12107334466702037
1122,8976000,0.0,1.3820578038692475,1.08,169.03,1.077254020422697,602,0.01156210724830089,3.0,2.205371856689453e-08,-0.0012758792657405137,0.1298559812954386
1123,8984000,0.0,1.381704603433609,1.36,178.44,1.3378071185201406,602,0.01677039370088096,4.0,-1.1920928955078126e-08,0.0023160359892062843,0.15927041349609677
1124,8992000,0.0,1.3854277884960176,1.45,184.7,1.108606022298336,602,0.01155085361437159,4.0,1.1324882507324219e-08,-0.0023016992220073005,0.13160030018558516
1125,9000000,0.0,1.3837782514095307,1.24,179.18,1.1328078719601036,602,0.012596788224091143,4.0,-4.3511390686035155e-08,0.0018172570550814271,0.13880951467347263
1126,9008000,0.0,1.377044667005539,1.23,177.25,1.171834985539317,602,0.012855461023291355,3.0,1.1920928955078125e-09,-0.001699214013060555,0.1332529844383862
1127,9016000,0.0,1.3720863831043244,1.13,171.03,1.0959968605637551,602,0.012032051408241387,3.0,2.9206275939941406e-08,0.0006639590341364965,0.13053778944380462
1128,9024000,0.0,1.3770323622226714,1.16,170.88,1.1332119416818023,602,0.01202134473111073,3.0,-1.1920928955078126e-08,0.0005952193395933137,0.13294312754595952
1129,9032000,0.0,1.3764311063289643,1.31,177.06,1.1875974449515343,602,0.012913889456176548,3.0,-1.251697540283203e-08,0.00012681489519309253,0.13698008741909218
1130,9040000,0.0,1.3715280032157897,1.2,172.03,1.0656620036810636,602,0.01095397645860885,3.0,8.344650268554688e-09,-0.0019852516354876572,0.13302254523445675
1131,9048000,0.0,1.3816970145702363,1.07,167.25,1.1007779014669359,602,0.011882815529138497,3.0,5.662441253662109e-08,0.001653088161474443,0.12560176334743361
1132,9056000,0.0,1.3831478321552277,1.04,168.4,1.0966596600785852,602,0.012295558645782877,3.0,-4.112720489501953e-08,0.004544812490348704,0.12411361354581359
1133,9064000,0.0,1.3798093712329864,1.35,179.61,1.1789365893229842,602,0.012697737715366203,4.0,1.0132789611816407e-08,-0.0033307623071596026,0.1397823646738765
1134,9072000,0.0,1.3746242797374726,1.56,188.82,1.3658004806563258,602,0.015636735606494766,4.0,-9.5367431640625e-09,0.0018199993961025029,0.1426873989200335
1135,9080000,0.0,1.3803804266452788,1.73,196.85,1.2434258185327054,602,0.014421081406962912,4.1000000000000085,1.9669532775878907e-08,0.0002331112924730405,0.15551942909886435
1136,9088000,0.0,1.3812656593322754,1.59,190.71,1.328580404743552,602,0.014589381064033659,4.0,-2.1457672119140624e-08,-0.0024837523302994667,0.14141839822331703
1137,9096000,0.0,1.3805844330787658,1.38,178.93,1.1115873420238496,602,0.012337250544701419,4.0,-5.364418029785156e-09,0.0010550161451101303,0.13135525679916119
1138,9104000,0.0,1.3809338784217835,1.31,177.06,1.2242525009810925,602,0.013144130765413138,4.0,1.7881393432617187e-08,0.000684395395219326,0.13604485762924737
1139,9112000,0.0,1.3758335769176484,1.37,180.64,1.2051866409555076,602,0.013467418269847257,4.0,-1.9073486328125e-08,0.0007076716329902411,0.1375948896696001
1140,9120000,0.0,1.3815560817718506,1.64,190.13,1.2540797724574804,602,0.01419195475125889,5.0,7.748603820800782e-09,-0.002555961420875974,0.1399670513207159
1141,9128000,0.0,1.3783029162883758,1.58,190.45,1.2986440389603375,602,0.01471953481897799,4.0,0.0,0.0028290720796212555,0.1517705437850161
1142,9136000,0.0,1.3723149108886719,1.36,178.49,1.2634077814221383,602,0.01395835936507865,3.1000000000000085,-4.76837158203125e-08,-0.002347519095055759,0.13487439187606448
1143,9144000,0.0,1.3615043044090271,1.14,167.5,0.9371041715890169,602,0.009415181249496528,3.0,-3.993511199951172e-08,-0.00015434313754667529,0.10517572744764188
1144,9152000,0.0,1.370284399986267,0.93,161.95,0.9691603320650757,602,0.01031248068413788,2.0,2.4437904357910155e-08,-0.0008956551109440625,0.12044921038995325
1145,9160000,0.0,1.369578527212143,1.01,166.24,1.2000747179239988,602,0.01346493126985024,2.0,-1.1920928955078126e-08,0.0016503669779922348,0.14019993358859817
1146,9168000,0.0,1.3808168721199037,1.22,174.17,1.1800643270276487,602,0.012665815463210493,3.0,-1.4901161193847656e-08,-0.0002263619494624436,0.1333473960548263
1147,9176000,0.0,1.3794278979301453,1.08,169.75,0.8895730374753476,602,0.008828307233998203,2.0,2.8014183044433592e-08,0.0009382111625745892,0.11027904108779335
1148,9184000,0.0,1.3847134351730346,0.94,163.56,1.0814591819420456,602,0.011737281357027314,2.0,-8.344650268554688e-09,7.10164662450552e-05,0.12539999026090667
1149,9192000,0.0,1.3770192790031432,1.04,167.09,1.0151090886816383,602,0.010194266783832973,3.0,7.152557373046875e-09,-0.0006134298851247877,0.1282119160383707
1150,9200000,0.0,1.381806080341339,1.1,170.21,1.059874563254416,602,0.011394602012514951,2.1000000000000085,4.172325134277344e-09,-0.0001066937417635927,0.1179797679007612
1151,9208000,0.0,1.381018967628479,1.26,179.99,1.358117857798934,602,0.015716106214167667,3.0,-4.291534423828125e-08,0.001970921147149056,0.15775964529185857
1152,9216000,0.0,1.382761914730072,1.45,186.68,1.2348791019991041,602,0.014574807880717345,4.0,-2.2649765014648438e-08,-0.0009798896720167249,0.14131567549698174
1153,9224000,0.0,1.3825942158699036,1.41,181.92,1.173676103502512,602,0.012779910849549197,3.1000000000000085,5.006790161132812e-08,0.0008226258913055062,0.13606097452331492
1154,9232000,0.0,1.376025643348694,1.27,175.91,1.1977518540993333,602,0.012879983998464012,3.0,-1.728534698486328e-08,6.36976268106082e-05,0.12940536897592925
1155,9240000,0.0,1.3664112484455109,1.34,178.66,1.2089942767471076,602,0.013469813522510777,3.0,2.300739288330078e-07,-0.00021099400473758578,0.1379728001702566
1156,9248000,0.0,1.3721700954437255,1.19,172.99,1.0562798182852566,602,0.0115801058347256,3.0,-2.3245811462402345e-08,-0.00015039368736324832,0.1166257209800354
1157,9256000,0.0,1.3765122401714325,1.13,172.78,1.0795829752460122,602,0.011143295166521057,3.0,2.205371856689453e-08,-0.001479079721029848,0.1253359998348666
1158,9264000,0.0,1.3724848437309265,1.13,171.53,1.096562736183405,601,0.01150831529572315,3.0,-4.231929779052734e-08,-0.0003489479306153953,0.12328993587908728
1159,9272000,0.0,1.3787675344944,0.91,162.59,0.8558503678254783,601,0.008509801579941722,2.0,-5.364418029785156e-09,0.0013525164948077872,0.10028839637266945
1160,9280000,0.0,1.3724618804454805,1.08,168.37,1.3073526990413666,601,0.014646917771115113,2.0,-1.9073486328125e-08,-0.0006641667695657815,0.1483734402166835
1161,9288000,0.0,1.3697757148742675,1.35,178.34,1.0318140240386129,601,0.010715265419221395,3.0,2.6822090148925782e-08,0.0018694412987679244,0.11528177849747703
1162,9296000,0.0,1.3822174537181855,1.37,181.34,1.1850056121125818,601,0.012847788046638015,3.0,-1.5497207641601563e-08,-0.00040011767530813815,0.13613338003559491
1163,9304000,0.0,1.379927592277527,1.5,186.18,1.395267746578902,601,0.016911519159930322,4.0,1.9073486328125e-08,-0.0015594075806438922,0.1575838703505646
1164,9312000,0.0,1.3810379242897033,1.25,175.41,1.016795593239367,601,0.010857519632031654,3.0,5.960464477539063e-09,0.0014508704353283974,0.12112786452407087
1165,9320000,0.0,1.3833431148529052,1.03,166.79,1.0336365833133458,601,0.010250560995282286,3.0,1.609325408935547e-08,-0.00044597956555662675,0.11791075928374481
1166,9328000,0.0,1.3803969264030456,1.07,168.48,1.1548102117329835,601,0.012263575465321992,2.0,-9.5367431640625e-09,0.00020358765264973046,0.12403661219710975
1167,9336000,0.0,1.3840673995018005,1.04,167.91,1.062918807975948,601,0.011481348399884154,2.0,-5.483627319335938e-08,0.0014159758028108626,0.12793755904521464
1168,9344000,0.0,1.3815428555011748,1.07,169.32,1.1477806849591434,601,0.01284796922956957,3.0,1.8477439880371094e-08,0.0020877477480098607,0.1420344912885025
1169,9352000,0.0,1.37895601272583,1.21,173.5,1.1285604612156748,601,0.012079744883913009,4.0,3.159046173095703e-08,-0.002444379725493491,0.12251149265640268
1170,9360000,0.0,1.3729547154903412,1.09,167.74,1.040736385732889,601,0.010600695496787011,3.0,-5.960464477539063e-09,-2.1111632231622935e-05,0.12400118820605467
1171,9368000,0.0,1.3739005017280579,1.03,167.44,1.1255382314324378,601,0.011803317429730668,3.0,-2.4437904357910155e-08,-0.00023521984552644427,0.12279089263019417
1172,9376000,0.0,1.378578360080719,1.15,172.95,1.0974132848531009,601,0.010997880697832443,3.0,-2.503395080566406e-08,-0.00014045588148292154,0.1230593261844261
1173,9384000,0.0,1.3796131575107575,1.04,166.54,1.0713220984116196,601,0.011227867139223236,3.0,-1.5497207641601563e-08,0.0018294195644557476,0.11866840252772201
1174,9392000,0.0,1.3834548830986022,1.2,172.94,1.3071143445000053,601,0.0146466903718283,3.0,2.205371856689453e-08,0.00018138003157218917,0.13316723297838778
1175,9400000,0.0,1.3778308844566345,1.26,178.24,1.0686373774334788,601,0.01181461181179202,3.0,2.741813659667969e-08,0.0018715410759614316,0.13250554221333088
1176,9408000,0.0,1.380592736005783,1.27,177.93,1.1839898116514087,601,0.012687796272066407,3.0,2.4437904357910155e-08,-0.0023691079404670745,0.1387359512683365
1177,9416000,0.0,1.374265080690384,1.38,181.43,1.3825736691057682,601,0.01659401049180815,4.0,1.3113021850585938e-08,0.004542412467999384,0.15548073091963902
1178,9424000,0.0,1.3806289088726045,1.56,188.72,1.3967889537662268,601,0.016169564857827935,4.0,-2.3245811462402345e-08,-0.0018469743577588815,0.146825357604308
1179,9432000,0.0,1.3740138602256775,1.91,204.21,1.437868588939309,601,0.016785715010992134,4.1000000000000085,-5.960464477539063e-10,0.00043993283063173297,0.16192720180392647
1180,9440000,0.0,1.3658651685714722,1.53,189.53,1.1562461872398853,601,0.012577240971631909,4.1000000000000085,-2.562999725341797e-08,-0.0024273945449385793,0.1313136986767862
1181,9448000,0.0,1.3618269526958466,1.71,191.8,1.4987580256909132,601,0.018969084042400938,5.0,-2.205371856689453e-08,0.0037756098294630647,0.16380639365454658
1182,9456000,0.0,1.3611587977409363,1.84,194.45,1.2354894966632128,601,0.013789298073261307,5.1000000000000085,-3.7550926208496094e-08,-0.0007802173937670886,0.12460322782977558
1183,9464000,0.0,1.3619139862060547,1.99,201.7,1.494497390538454,601,0.018203956280631248,5.0,-2.503395080566406e-08,-5.5416940012946727e-05,0.14908485805982238
1184,9472000,0.0,1.3561715686321258,2.01,206.05,1.3599191870540381,601,0.015713994321531574,5.0,2.9206275939941406e-08,-0.0024586269562132655,0.13897188165368862
1185,9480000,0.0,1.3776055240631104,2.12,208.42,1.223582851551473,601,0.013985166668153397,5.1000000000000085,-7.748603820800782e-09,-0.0012330225005280227,0.13391759369608897
1186,9488000,0.0,1.3810028398036958,1.63,191.36,1.2455048287659884,601,0.0137728544489255,4.1000000000000085,-5.066394805908203e-08,-3.411602912819944e-05,0.13099380877063888
1187,9496000,0.0,1.380967367887497,1.48,189.19,1.2510955753177404,601,0.014729957179733901,4.0,2.562999725341797e-08,0.0008622945589013398,0.14134249207967872
1188,9504000,0.0,1.3816172277927399,1.44,187.06,1.3007958956062793,601,0.014571760068647563,4.0,-2.3245811462402345e-08,0.0018540696357376874,0.13528145306328526
1189,9512000,0.0,1.35838911652565,1.76,194.32,1.2917650299146772,601,0.01535489050696924,5.0,1.5497207641601563e-08,-0.0019593521975912152,0.14196157825669867
1190,9520000,0.0,1.3158548057079316,2.04,203.18,1.4454051742702723,601,0.017578203523626143,5.1000000000000085,-2.1457672119140624e-08,0.0015329644497251139,0.1418975129285267
1191,9528000,0.0,1.2916207385063172,2.12,204.93,1.334383214339614,601,0.015462694088128046,7.0,1.5497207641601563e-08,-0.005103648923686706,0.13156896727134404
1192,9536000,0.0,1.338287799358368,2.44,218.17,1.5674984085559844,601,0.020219093499545124,8.0,-2.741813659667969e-08,0.006031175346579403,0.1566117053549209
1193,9544000,0.0,1.3793079614639283,2.18,208.87,1.2301479882001878,601,0.013646171502332436,6.0,1.0132789611816407e-08,-0.0038715114945080133,0.1276189308611226
1194,9552000,0.0,1.3810031712055206,2.32,214.3,1.4210858977586032,601,0.016415401343656412,6.0,-3.3974647521972653e-08,-9.198881540214643e-05,0.15578121385298604
1195,9560000,0.0,1.3735294699668885,1.99,202.34,1.3672994656115771,601,0.01637815689715353,5.0,9.5367431640625e-09,0.000392613310541492,0.1519567421384026
1196,9568000,0.0,1.3733970022201538,1.48,185.11,1.2510374931246042,601,0.014136505032893184,3.0,1.8477439880371094e-08,-0.0014093200548086315,0.13464302057550875
1197,9576000,0.0,1.3702518594264985,1.32,176.98,1.0947772910445928,601,0.011666590533459385,3.0,-6.914138793945312e-08,-0.0012352654844289645,0.12238081220422956
1198,9584000,0.0,1.3809952914714814,1.2,172.85,1.1808091584220528,601,0.013424425680409514,3.0,2.384185791015625e-08,0.0017504448114596016,0.12559328046332138
1199,9592000,0.0,1.3801171958446503,1.13,172.61,1.1090770352259278,601,0.011800916162219437,3.0,-1.609325408935547e-08,-0.0010849426104687155,0.12236204147850036
1200,9600000,0.0,1.3795766735076904,1.32,182.08,1.2598872745782137,601,0.014393106458555849,3.0,-1.1920928955078126e-08,0.0010081429354613647,0.14487610811805118
1201,9608000,0.0,1.3753605556488038,1.34,182.68,1.0526167078129947,601,0.0109479321115532,3.1000000000000085,3.516674041748047e-08,0.0004384832363575697,0.11517376699377824
1202,9616000,0.0,1.3701107048988341,1.29,180.0,1.2050447952747345,601,0.012616082239110255,3.0,-5.364418029785156e-09,-0.00126802004291676,0.1187922477970387
1203,9624000,0.0,1.3624726998806,1.33,181.54,1.1389437218382954,601,0.012473389702763597,3.0,2.384185791015625e-09,-0.00027522923424839975,0.1250789760859203
1204,9632000,0.0,1.3651180982589721,1.21,174.13,1.165456940084696,601,0.01359386740989521,3.0,-5.364418029785156e-09,-0.00014802913763560356,0.1306454481081956
1205,9640000,0.0,1.3595952415466308,1.2,172.21,1.2396010757237672,601,0.014404260988467286,3.0,-2.562999725341797e-08,0.0012835345254279672,0.13740838733471614
1206,9648000,0.0,1.358854306936264,1.43,181.19,1.4133677433803677,601,0.01691497404985057,3.0,-3.635883331298828e-08,5.3370684618130327e-05,0.14654801776107812
1207,9656000,0.0,1.372993780374527,1.41,182.31,1.1188474071770906,601,0.011959089732918073,3.0,-7.748603820800782e-09,0.00010482465178938582,0.12624343350868053
1208,9664000,0.0,1.3711816251277924,1.29,177.83,1.1904199173301457,601,0.012970243532736276,3.0,-3.516674041748047e-08,-0.0006191725591634167,0.13355824504797031
1209,9672000,0.0,1.3763471746444702,1.3,180.1,1.2261143794283271,601,0.013143676496038098,3.0,1.3709068298339844e-08,0.002822792883380316,0.12432996484247573
1210,9680000,0.0,1.3805353355407715,1.21,175.77,1.1989372226968407,601,0.013692027291263002,3.0,-7.152557373046875e-09,-0.0005530373330111615,0.13043961935463655
1211,9688000,0.0,1.380212004184723,1.48,182.87,1.2501494474336505,601,0.013729045002964995,4.0,-3.695487976074219e-08,-0.00023225947545142843,0.13038747982033894
1212,9696000,0.0,1.377580815553665,1.43,181.42,1.249595939517021,601,0.014091347718949692,4.0,0.0,0.000596602738241927,0.13355011072420012
1213,9704000,0.0,1.375146862268448,1.56,186.52,1.3904152931272984,601,0.016357946843036188,4.0,2.9802322387695314e-09,0.0006533154472708702,0.14963107842273568
1214,9712000,0.0,1.3784325003623963,1.64,188.73,1.3032977662608027,601,0.014663607354814303,4.1000000000000085,-4.172325134277344e-09,0.0027430693119822537,0.13276657316607104
1215,9720000,0.0,1.3786879336833955,1.81,198.01,1.3458465956896544,601,0.015767144286219264,4.1000000000000085,-4.172325134277344e-09,-0.001771693986374885,0.1350025370038631
1216,9728000,0.0,1.3748961067199708,1.78,196.2,1.3004849546402693,601,0.014752984849219502,4.1000000000000085,-1.7881393432617187e-08,-0.000484513076080475,0.13488950336446895
1217,9736000,0.0,1.3628626847267151,1.85,196.74,1.5848040158301593,601,0.020472767355640825,5.0,6.556510925292969e-09,0.004719608160667121,0.1691005036520137
