frames,policy_loss,episode_length,explained_variance,epoch_idx,advantage_norm,policy_entropy,grad_norm,PMM:episode_rewards,fps,value_loss,P01:episode_rewards,P09:episode_rewards
8744000,-0.03094966428994667,1756.22,0.9196287810802459,1093,3.130259872674942,1.0226377618312836,1.2125857036444372,279.22,584,0.09622999728191645,46.300000000000004,398.4000000000001
8752000,-0.012999353379709646,1841.87,0.9141870033740997,1094,3.8062682437896727,1.0143930917978288,1.3019753851274314,293.67,584,0.11840440079569817,95.9,402.0
8760000,-0.01998439974617213,1893.31,0.8992721253633499,1095,3.259271057844162,1.0498384475708007,1.1899832146369247,306.17,584,0.10020966972224414,133.3,402.0
8768000,-0.02350418835878372,1900.49,0.8883708447217942,1096,2.8263437932729722,1.0271209567785262,0.8637476035727198,308.81,585,0.07729382148943842,142.6,402.0
8776000,-0.011049522918401635,1906.69,0.9086791628599167,1097,2.9604380321502686,1.0011663001775741,0.9048128165867385,310.2,585,0.07566156962886453,143.0,402.0
8784000,-0.022390551138232694,1899.7,0.8885193914175034,1098,4.003593211174011,0.9550686204433441,1.3044959832462686,306.91,585,0.13007979625836014,142.6,402.0
8792000,-0.012781060957931913,1910.98,0.8754294049739838,1099,3.2446126198768614,1.0346409451961518,1.0974728915361183,305.55,585,0.08861416194587945,143.0,402.2
8800000,-0.006058952152961865,1927.91,0.8945768821239471,1100,2.683226917386055,1.017980762720108,0.8613799075141645,306.02,585,0.07012638041283935,143.0,404.6
8808000,-0.008592396038002334,1918.88,0.8975837302207946,1101,3.553885122537613,0.9607072323560715,1.4600951056836105,304.15,586,0.10595696163363755,143.0,402.2
8816000,-0.011482603361073415,1895.45,0.9207579904794693,1102,4.075900418758392,0.9675448453426361,1.5419921857708696,298.56,586,0.14449112983420492,139.10000000000002,398.0
8824000,-0.015195885929742872,1897.12,0.8642947822809219,1103,3.3085868275165558,1.03285417675972,1.0273992145777617,298.18,586,0.09572021814063192,139.10000000000002,398.0
8832000,-0.007911708323517815,1913.92,0.92796217918396,1104,2.7588794720172882,1.0350838094949721,0.8651606159781474,298.7,586,0.06167529803700745,139.10000000000002,398.4000000000001
8840000,-0.03205045644310303,1889.77,0.8793249893188476,1105,4.556858713626862,1.0177858632802963,1.7015172395710971,290.0,587,0.16751446220092475,100.7,398.4000000000001
8848000,-0.005473232758231461,1878.39,0.8217041426897049,1106,2.833066862821579,1.0694709980487824,0.86790948031094,285.5,587,0.07208322900813073,97.8,398.4000000000001
8856000,-0.013004800847411388,1878.39,0.8271133750677109,1107,2.367451385259628,1.0400817376375198,0.6563193854581024,285.5,587,0.053645009393803775,97.8,398.4000000000001
8864000,-0.004278945373371244,1878.73,0.8780443060398102,1108,3.3616811883449556,0.9581366765499115,1.2119356905493701,284.18,587,0.09936811661347747,97.8,398.4000000000001
8872000,-0.02564416557434015,1878.11,0.8747564238309861,1109,5.173671345710755,0.9837476086616516,1.834762819078336,285.68,587,0.2044215171225369,98.0,402.4
8880000,-0.021899869262706487,1873.27,0.8979569923877716,1110,2.6194445514678955,1.0445421880483627,0.7332754033736444,285.01,588,0.05446598407812417,98.0,403.30000000000007
8888000,-0.0243756482709432,1865.73,0.8444183021783829,1111,2.487384290099144,1.0347974395751953,0.7475282741923905,282.14,588,0.05710274311248213,93.8,402.09999999999997
8896000,-0.007070899691898376,1865.73,0.9080121165513992,1112,3.4358680605888368,0.9130226016044617,1.2766158429423786,282.14,588,0.10487588098272681,93.8,402.09999999999997
8904000,-0.03322773865889758,1858.34,0.9099511206150055,1113,5.235488290786743,0.8712274307012557,1.8541189487587224,279.56,588,0.21764982687309384,93.8,402.0
8912000,-0.01625111142755486,1855.93,0.8624157994985581,1114,3.4390629613399506,0.9545580971240998,1.184639409478403,282.59,588,0.0913139359652996,96.5,402.0
8920000,-0.015507158730179072,1862.12,0.890334142446518,1115,2.83467404961586,1.0120448833703994,1.2571107080577613,284.95,589,0.07372385860886425,96.5,403.30000000000007
8928000,-0.008505691131576896,1884.59,0.870147534608841,1116,3.3533642470836638,0.9487621146440506,1.3222260263779047,288.45,589,0.10850805719383061,96.5,406.1
8936000,-0.010092598765622825,1890.74,0.9207852011919022,1117,4.168326736688614,0.8717686748504638,1.6095400960487205,292.4,589,0.13657564157620072,98.0,406.1
8944000,-0.033680532085127196,1895.6,0.8806797307729721,1118,3.79297634601593,0.9468275713920593,1.4630787402842325,297.55,589,0.11976084535941482,98.0,407.20000000000005
8952000,-0.019406412278767673,1935.98,0.8911646473407745,1119,2.529451709985733,1.0125470328330994,0.760591500664201,304.17,589,0.06049447999801487,120.50000000000001,409.1
8960000,-0.012654995070770383,1926.81,0.8054469233751297,1120,3.0434027791023253,0.9800921833515167,1.001136113423014,302.22,590,0.07939285351894795,98.0,409.1
8968000,-0.007728779109893367,1940.27,0.8943042612075806,1121,4.233172036409378,0.9380727994441986,1.6783782556482065,308.36,590,0.1623576426319778,120.50000000000001,409.1
8976000,-0.026730883058626205,1943.66,0.8816479307413101,1122,3.643966565132141,0.9928174579143524,1.2875310584636608,309.68,590,0.11823569911532104,141.0,409.1
8984000,-0.00467050705832662,1932.92,0.8950643521547318,1123,3.026534230709076,0.9737054073810577,0.9650260744184975,306.65,590,0.07442730765789747,116.9,409.1
8992000,-0.026425495978328398,1929.94,0.8685745960474014,1124,3.4472208511829376,0.9733435046672821,1.2793404963101187,304.91,590,0.11043788325041533,116.9,406.1
9000000,0.00418979131267406,1921.14,0.8883611744642258,1125,4.738225783109665,0.913366641998291,1.6875775646687294,303.63,591,0.1819116875436157,115.10000000000001,407.20000000000005
9008000,-0.02203307798539754,1933.28,0.9143888753652573,1126,3.9516536355018617,0.8902025109529496,1.1975787873905994,309.35,591,0.11513979321345687,118.8,409.3
9016000,-0.0091100293353702,1940.23,0.9014082688093186,1127,3.531331429481506,0.9547243314981461,1.125277380219195,310.23,591,0.10459362695924938,118.8,411.1
9024000,-0.013750003429304342,1922.95,0.897190990447998,1128,3.902264127731323,0.9538115954399109,1.3812507553295397,310.78,591,0.12278109949082136,118.8,409.2
9032000,-0.01707362521905452,1945.96,0.9242122644186019,1129,3.3234568393230437,0.9803678739070892,1.1683267957137136,313.86,591,0.09998384238220752,122.60000000000001,409.2
9040000,-0.010835806288996537,1960.74,0.9110735750198364,1130,3.5959779870510102,0.982241063117981,1.4619613466515715,318.82,592,0.11294648023322225,142.6,409.2
9048000,-0.02150031459357706,1938.84,0.8952424794435501,1131,3.7974259459972384,0.9275459039211273,1.220504422605994,311.81,592,0.1149322172626853,114.60000000000001,409.2
9056000,-0.022597402920946478,1959.38,0.9266657555103301,1132,3.798647105693817,0.9549809443950653,1.3160562423209354,316.85,592,0.12368923000991344,137.0,409.1
9064000,-0.009339298629201949,1967.31,0.928169110417366,1133,3.457464493513107,0.924421513080597,1.4826556769620993,318.85,592,0.09682635365054011,137.0,410.0
9072000,-0.03272520490048919,1940.73,0.9165017688274384,1134,4.233053585290909,0.9534132730960846,1.5909733626319147,314.64,592,0.16297712708823384,118.8,410.0
9080000,-0.005330523883494607,1936.33,0.9316945624351501,1135,2.8834023678302767,1.0036579954624176,0.9221702107512675,316.96,593,0.07474740274250508,127.10000000000001,410.0
9088000,-0.012263771400903352,1946.65,0.9113829320669175,1136,3.8446781861782076,0.9552583944797516,1.5955769415856458,319.52,593,0.13338706004433334,137.9,410.09999999999997
9096000,-0.007353504960774444,1946.34,0.9207114166021347,1137,3.322450422048569,0.9177407890558242,1.2054461298546797,319.13,593,0.08516180289909243,137.9,410.0
9104000,-0.014221918310504407,1957.53,0.9344026398658752,1138,3.161485641002655,0.9486056184768676,1.1657792202058377,318.77,593,0.09277163467369974,137.9,410.09999999999997
9112000,-0.013796095652683107,1957.58,0.9342515289783477,1139,2.9606367111206056,0.9289186936616898,0.9974528488361019,317.78,594,0.06891114259138703,137.9,410.0
9120000,-0.01615227831993252,1967.73,0.9080554819107056,1140,3.8125392961502076,0.9056004357337951,1.2948417897471536,322.11,594,0.11691036297008395,142.6,410.0
9128000,-0.005993525919038802,1958.55,0.9211835020780563,1141,3.7799697709083557,0.9344890117645264,1.1672485077973351,321.1,594,0.10463943941518665,142.6,407.30000000000007
9136000,-0.018256148102227598,1908.72,0.7756530338525772,1142,3.228502588272095,0.986116287112236,1.1452726703822491,309.61,594,0.0820128825865686,118.8,403.0
9144000,-0.0009352684550867707,1828.95,0.9029161590337753,1143,2.55126898765564,1.051311466693878,0.8515671962543402,294.21,594,0.051282984265126286,49.60000000000001,403.40000000000003
9152000,-0.0137177005855483,1803.88,0.8654764205217361,1144,2.7032969802618028,1.0207113242149353,0.9234779798300798,285.78,595,0.0710400087153539,36.5,403.40000000000003
9160000,-0.013681802331702783,1808.14,0.9287383466958999,1145,2.8276117980480193,0.9315869987010956,1.015651379877444,288.54,595,0.08259820797480642,43.300000000000004,403.40000000000003
9168000,-0.019492344046011568,1792.4,0.8997205996513367,1146,4.15922864317894,0.9174095821380616,1.4829769040649194,287.5,595,0.14299242491833866,43.300000000000004,403.40000000000003
9176000,-0.013036494455300272,1805.4,0.8879215544462205,1147,3.88537575006485,0.9578896504640579,1.4274772026477995,289.29,595,0.13222343518398702,43.300000000000004,403.0
9184000,-0.016841146189835853,1802.39,0.9139499229192733,1148,3.1080384933948517,0.9587145298719406,1.0633003569397261,286.57,595,0.09282617915421724,43.300000000000004,400.3
9192000,-0.009143458020407707,1814.54,0.9063933223485947,1149,3.216616917848587,1.0035059690475463,1.028919199771699,286.87,596,0.09039496786892415,43.300000000000004,400.1
9200000,-0.011383209004998207,1815.45,0.9073384249210358,1150,4.072623229026794,0.9742276448011399,1.326335246008078,287.02,596,0.14309087624773384,43.300000000000004,400.1
9208000,-0.017162091613281517,1821.71,0.9214351457357407,1151,3.5493708980083465,0.9724890953302383,1.141622920774854,288.46,596,0.09929225342348218,43.300000000000004,403.0
9216000,-0.005898712193302344,1815.67,0.9361062628030777,1152,3.0207092905044557,0.9632858961820603,0.9489035072927077,288.48,596,0.07440796348266304,43.300000000000004,403.6000000000001
9224000,-0.01173726852517575,1843.39,0.9303362864255905,1153,3.33124307513237,0.9699077397584915,1.150530011178462,292.58,596,0.09479839155450463,43.300000000000004,403.6000000000001
9232000,-0.01988544881809503,1863.79,0.940519432425499,1154,3.484219893217087,0.9430939680337906,1.124021169745644,298.58,597,0.09871540396474301,50.300000000000004,403.6000000000001
9240000,-0.015838473183102907,1863.84,0.9402164483070373,1155,2.9426765167713165,0.9742551845312118,1.0070543113427808,300.5,597,0.06767483952455222,50.300000000000004,409.1
9248000,0.0017887569474987685,1874.51,0.9386074316501617,1156,3.381475166082382,0.9579042613506317,1.3095100124397578,302.51,597,0.09087520393542946,50.300000000000004,409.1
9256000,-0.011408966042799874,1880.95,0.9380572301149368,1157,3.47103345990181,0.9372242885828018,1.5467396160347122,300.56,597,0.13583266058005392,50.300000000000004,403.6000000000001
9264000,-0.02669896757346578,1599.12,0.33709742546081545,1158,2.923808743953705,1.0613079071044922,1.1367043981192737,239.56,597,0.0781284932140261,3.0,401.40000000000003
9272000,-0.004479348914464935,1599.12,0.6889912575483322,1159,1.8709427851438523,1.0723854207992554,0.4565361204108578,239.56,598,0.029342487528920172,3.0,401.40000000000003
9280000,-0.008831938783405349,1584.86,0.8608836615085602,1160,2.5682824337482453,0.9754750895500183,0.7641279335316064,235.95,598,0.06361068997066469,3.0,401.40000000000003
9288000,-0.011238865449558943,1575.56,0.9005953282117843,1161,4.268544052839279,0.864767182469368,1.6796767969197395,232.45,598,0.16875212154351174,3.0,401.40000000000003
9296000,-0.026168604933191092,1631.52,0.8921082973480224,1162,3.86995306968689,0.9811064285039902,1.2843049595435492,244.58,598,0.11594953237101435,3.0,401.40000000000003
9304000,-0.021876247721374965,1665.07,0.8454969823360443,1163,2.3819749015569687,1.0586854386329652,0.6748815281233117,250.82,598,0.05145591500680893,3.0,405.40000000000003
9312000,-0.010642711486434564,1650.37,0.6739853686094284,1164,2.7400810849666595,1.0250269013643265,1.0142477367187022,243.97,599,0.0579076077369973,3.9000000000000004,401.40000000000003
9320000,-0.00928401980898343,1646.22,0.9228026062250138,1165,3.02546661734581,0.9715374958515167,1.1088720837702437,242.07,599,0.07844883206300438,3.9000000000000004,401.40000000000003
9328000,-0.01904946527967695,1653.02,0.9308587068319321,1166,4.378990416526794,0.9317369937896729,1.590761813681001,244.02,599,0.15027841505594552,3.9000000000000004,405.0
9336000,-0.003911852660239674,1643.0,0.9250491029024124,1167,4.506894342899322,0.9352766025066376,1.804618974799081,241.09,599,0.18781988160684704,3.9000000000000004,405.0
9344000,-0.02518900992406998,1611.22,0.9062410640716553,1168,3.603157068490982,0.9845956194400788,1.3642423150477831,237.43,599,0.11143940728157758,3.9000000000000004,405.0
9352000,-0.022082093419739976,1584.61,0.9099527901411056,1169,3.5095177352428437,0.9564818394184113,1.2434562208747502,233.05,600,0.10326792332343757,3.9000000000000004,405.1
9360000,-0.007129532477702014,1565.1,0.9147932523488999,1170,3.6403703898191453,0.9384216630458831,1.350133258300205,231.49,600,0.11607208907604218,3.9000000000000004,397.80000000000007
9368000,0.000519255607505329,1539.32,0.9233298242092133,1171,4.188692852258682,0.9283694678544998,1.4981908440791827,225.49,600,0.13624033652245998,3.9000000000000004,395.20000000000005
9376000,-0.011188833395717666,1519.18,0.9318331611156464,1172,3.181988387107849,0.9340226882696152,1.0334902561097294,225.97,600,0.0879645031876862,3.9000000000000004,405.0
9384000,-0.039198851453402316,1410.4,0.6065570956468582,1173,3.743762894868851,1.033354485630989,1.3707759330546283,200.23,600,0.1324556184373796,3.0,392.20000000000005
9392000,-0.0034598793945042417,1008.42,0.06504110097885132,1174,1.6694383543729783,1.253436050415039,0.4073348879937532,131.86,601,0.021109058392466976,0.0,389.2
9400000,-0.0023270522750681267,963.51,0.6877392464876175,1175,1.8409527146816254,1.1316127413511277,0.5163842605235537,126.27,601,0.025150915016420184,0.0,389.0
9408000,-0.004282052117632702,960.96,0.8451741337776184,1176,1.883220136165619,0.9703968572616577,0.5126881329022892,126.12,601,0.0280856025358662,0.0,389.0
9416000,-0.004861129229539074,971.7,0.9093794125318527,1177,4.061747137308121,0.8866456764936447,1.6357407907561035,129.37,601,0.14977176263462752,0.0,389.0
9424000,-0.022971824921842198,994.95,0.8991141164302826,1178,4.073005290031433,0.9572388386726379,1.5450379934122742,137.59,601,0.14297939646057783,0.0,389.0
9432000,-0.013654183865291998,1003.73,0.9112872684001923,1179,2.7315247118473054,0.976492331624031,0.851745325575801,138.42,602,0.06121047367341816,0.0,389.2
9440000,-0.004013822540582623,1011.27,0.9412388557195663,1180,3.1763209545612336,0.9290563201904297,1.216223480332829,140.32,602,0.0829772558901459,0.0,389.2
9448000,-0.015928918910212815,1026.04,0.9284460467100143,1181,4.0256660592556,0.9392427164316177,1.394070154447853,142.95,602,0.1306613266468048,0.0,389.0
9456000,-0.020550156363460702,1073.88,0.9242122584581375,1182,3.711300982236862,1.006826987862587,1.3219906958683436,149.01,602,0.11121171100996435,0.0,389.0
9464000,-0.014226961495114664,1086.36,0.9257857787609101,1183,2.65024116396904,1.0406161552667619,0.9182577035162883,149.4,602,0.06387177916243672,0.0,389.0
9472000,-0.011620840218893137,1092.51,0.915600072145462,1184,3.24295916557312,0.9576558935642242,1.2196392364723392,150.31,603,0.10637581246439368,0.0,389.0
9480000,-0.018242810368537903,1098.87,0.8908915865421295,1185,4.278917552232742,0.9407811087369918,1.4438830888276224,153.58,603,0.1475074546318501,0.0,389.0
9488000,-0.0068426407516381,1093.33,0.8965015643835068,1186,3.44881134390831,1.0329382252693176,1.1690058680082986,153.74,603,0.1015000271005556,0.0,384.20000000000005
9496000,-0.012592352372594177,1091.87,0.9002916246652604,1187,3.0118284833431246,1.0359423446655274,0.8707238210127503,155.64,603,0.07851270162500441,0.0,386.09999999999997
9504000,-0.0007742099289316684,1121.76,0.921977362036705,1188,3.3899685168266296,0.9866025906801223,1.2786994358387922,161.63,603,0.09585240566171706,0.0,387.20000000000005
9512000,-0.0060460720787523315,1175.93,0.934235320687294,1189,3.9764189088344573,0.9694696199893952,1.4197783804092148,172.72,604,0.12662073163315654,0.0,387.20000000000005
9520000,-0.003352667059516534,1254.96,0.9575558441877365,1190,2.4884819233417512,0.9880419373512268,0.7275188360669133,186.38,604,0.04627420938573778,0.0,390.1
9528000,-0.012481163225602358,1273.53,0.9154575490951538,1191,3.247748064994812,0.9880092018842697,1.279679564141905,190.0,604,0.0941711868532002,0.0,390.1
9536000,-0.012032354244147427,1368.55,0.9249084532260895,1192,4.104785414934159,0.9536066073179245,1.5243591212471777,210.77,604,0.13102124946191906,0.0,394.09999999999997
9544000,-0.005975774512626231,1444.11,0.8984665322303772,1193,3.888591938018799,1.0003233867883683,1.389064034895252,223.86,604,0.12247832249850035,1.0,403.30000000000007
9552000,-0.017046033944934605,1517.3,0.9503401482105255,1194,2.886347162723541,0.9991884976625443,1.0112785785111253,238.71,605,0.08215487163513899,1.9000000000000004,403.30000000000007
9560000,-0.008626374028390274,1572.43,0.9203669947385787,1195,4.9439127945899966,0.97482854783535,2.2366810777500428,247.93,605,0.21527175862342118,2.0,406.20000000000005
9568000,-0.011249071611091494,1641.66,0.9514711290597916,1196,3.2557526528835297,1.0297697871923446,1.2393321840840483,262.87,605,0.09287175878882409,2.0,406.20000000000005
9576000,-0.011405606724438258,1745.75,0.9056721675395966,1197,3.186549332737923,0.9964951914548874,1.1054390235673293,281.37,605,0.08150278698187322,4.700000000000001,408.1
9584000,-0.011689893589937128,1796.54,0.9305590677261353,1198,3.1582172882556914,1.002032257914543,1.022440944804631,289.07,605,0.08806776350364089,52.80000000000001,408.1
9592000,-0.009246569494025607,1848.48,0.9428304690122604,1199,4.4278713011741635,0.9308356857299804,1.6825695464009924,300.3,606,0.15573837444186212,73.60000000000001,409.0
9600000,-0.013564470983837965,1956.12,0.9300202047824859,1200,3.6693366181850435,0.9948667770624161,1.4120535700967232,321.34,606,0.12183603556826711,154.60000000000002,409.0
9608000,-0.0009749413427198306,1976.2,0.9150538420677186,1201,3.3677567827701567,0.9809804785251618,1.204422033002068,329.56,606,0.0966372334305197,159.6,409.0
9616000,-0.028033116442966275,1989.87,0.9409412503242492,1202,4.289040890932083,0.9402375775575638,1.6775859491641176,331.39,606,0.15583678793162106,159.6,409.0
9624000,-0.01281544777790259,1995.29,0.938127880692482,1203,3.365486886501312,0.9657920956611633,1.4131722242991476,332.08,606,0.09662062741816044,159.6,409.0
9632000,-0.009628387208795174,1988.21,0.9309727501869202,1204,3.5383056056499482,0.9636686420440674,1.310704566394167,332.1,606,0.10726920060813427,159.6,409.1
9640000,-0.01735900607891381,1993.88,0.9288853329420089,1205,3.47095752120018,0.9733873456716537,1.319143300089639,332.79,607,0.10547758823260665,159.6,411.0
9648000,-0.016591903929656836,1995.1,0.9344873082637787,1206,3.3651791417598726,0.9962082594633103,1.1955687540402533,331.52,607,0.09772631734609603,155.5,411.0
9656000,-0.018290483570017387,1966.96,0.8810845446586609,1207,3.7849180555343627,1.072756832242012,1.6228861536634756,322.8,607,0.11749483925290406,126.89999999999999,411.0
9664000,-0.014234841811703518,1950.59,0.8686248302459717,1208,3.1621609127521513,1.0959011405706405,1.0310314951542423,321.5,607,0.08005993570201099,126.89999999999999,411.0
9672000,-0.011367814753029962,1929.41,0.9053927254676819,1209,2.6724738800525665,1.0422187215089798,0.814280203453505,313.19,607,0.060560020133852956,98.2,411.0
9680000,-0.010465625585457019,1920.74,0.8908500534296036,1210,3.319504328966141,1.0039486694335937,1.14561991749382,306.82,608,0.10717363736592234,81.89999999999999,411.0
9688000,-0.023334414100681898,1914.46,0.9226659744977951,1211,4.19852654337883,0.9527145075798035,1.5701462397886887,302.11,608,0.14922666050493716,80.9,411.0
9696000,-0.010751257534138858,1937.28,0.9147849327325821,1212,3.7163158321380614,0.9827317535877228,1.3065685859931948,309.14,608,0.1099591256864369,98.2,410.09999999999997
9704000,-0.020589883628417738,1916.89,0.9128610980510712,1213,3.429313380718231,0.9928914874792099,1.237495012423651,311.08,608,0.09955048798583448,98.2,409.1
9712000,-0.0024950204460765235,1902.75,0.9049711221456528,1214,3.5357143115997314,0.9643330305814743,1.2287154571552057,310.32,608,0.10678977674804628,98.2,409.0
9720000,-0.018752159934083464,1877.37,0.9154488080739975,1215,3.4592878365516664,0.9675270509719849,1.1823154698496885,305.39,608,0.09464786088094115,90.10000000000001,403.20000000000005
9728000,9.175302417133934e-05,1880.42,0.9616585034132004,1216,2.5130921947956084,0.9605841100215912,0.6883358554077765,306.36,609,0.053717547627165914,90.10000000000001,403.20000000000005
9736000,-0.014250495171290822,1897.98,0.9322268539667129,1217,3.611253190040588,0.9508718633651734,1.2224125581339627,309.55,609,0.1192273329384625,90.10000000000001,403.20000000000005
9744000,-0.019984768898866606,1902.83,0.9159331315755844,1218,3.828963271379471,0.9515890109539032,1.2835628024031038,308.23,609,0.13184990008361638,90.10000000000001,403.20000000000005
9752000,-0.0038502340065315367,1922.77,0.9425730055570603,1219,3.0183031660318376,0.9686561548709869,0.9285604572914093,310.58,609,0.0768576114717871,90.10000000000001,411.0
9760000,-0.01341202114810585,1940.36,0.9208576059341431,1220,2.642819135189056,0.9922057545185089,0.8407406683840325,313.08,609,0.05473219279199839,90.10000000000001,411.0
9768000,-0.011299532902921784,1945.46,0.9429512357711792,1221,2.9626669836044313,0.9325368362665176,0.9525131109512434,314.31,610,0.06797142469324172,90.10000000000001,411.0
9776000,-0.017692592923995106,1949.04,0.9179578775167465,1222,3.787134311199188,0.9304152584075928,1.313384952714298,315.09,610,0.13734989541582762,90.10000000000001,411.0
9784000,-0.011651317403884604,1963.0,0.9301558858156205,1223,3.6383512938022613,0.9414791661500931,1.1373851908089585,317.04,610,0.11405819580890238,99.1,410.09999999999997
9792000,-0.019942725054570475,1994.43,0.9229326522350312,1224,3.2166764199733735,0.9509439861774445,1.0994189671403851,321.24,610,0.0905559025052935,115.30000000000001,410.09999999999997
9800000,-0.003921159729361534,1995.32,0.952428070306778,1225,2.6847801387310026,0.9420375007390976,0.8959406651504357,321.64,610,0.05755241211038083,115.30000000000001,410.09999999999997
9808000,-0.02036134642083198,2001.72,0.8951052844524383,1226,4.110179891586304,0.9255139935016632,1.4057960375001115,320.51,610,0.16592521668411792,115.30000000000001,410.09999999999997
9816000,-0.011384367726859636,2003.78,0.9403385925292969,1227,3.2295924258232116,0.8972759050130844,1.0366900666340564,320.27,611,0.08644978309981526,115.30000000000001,410.09999999999997
9824000,-0.0005805977998534217,2023.13,0.9351042526960373,1228,3.3899305272102356,0.8467776852846146,0.997437598388199,322.77,611,0.08633894795551895,115.30000000000001,411.0
9832000,-0.00943970789812738,2040.54,0.9405371713638305,1229,3.37342631816864,0.9250068694353104,1.0826938238796675,322.75,611,0.09100976357236505,115.30000000000001,414.1
9840000,-0.009052493740455247,2035.12,0.9328617805242538,1230,2.8286405313014984,0.9693633562326431,0.910072882664592,322.71,611,0.07217675442807377,115.30000000000001,412.20000000000005
9848000,-0.026129693574039266,1479.84,0.4468541246652603,1231,3.5218004888296126,1.0103330379724502,1.8470641954064855,225.81,611,0.21337457913672553,0.0,412.20000000000005
9856000,0.0019380389142315835,1192.09,0.6961191236972809,1232,1.7075632947683335,1.1144090443849564,0.5478972105690655,174.18,612,0.02136185987852514,0.0,407.1
9864000,-7.813475036527962e-05,1183.84,0.8633006101846695,1233,1.6543295407295227,0.9441439515352249,0.44949043537844807,172.25,612,0.02456550017930567,0.0,407.1
9872000,-0.012593622724525631,1124.04,0.8852813857793808,1234,2.894894893169403,0.9442664045095444,0.8224063298538359,157.25,612,0.08350901423487812,0.0,407.0
9880000,-0.0113911297544837,1101.32,0.8719450151920318,1235,4.480211098194122,0.9136737543344498,1.842228659452197,152.22,612,0.16550132027827202,0.0,405.2
9888000,-0.01906156651675701,1099.52,0.9272496104240417,1236,2.4469912993907927,0.9677483934164047,0.7364227582048349,153.27,612,0.053193980026990176,0.0,405.2
9896000,-0.0004696522536687553,1095.08,0.9057560163736343,1237,3.654705485701561,0.915085353255272,1.2656952799709078,152.46,613,0.11117383671458811,0.0,402.3
9904000,-0.005435197979677469,1081.43,0.9544322144985199,1238,4.110067814588547,0.9155006086826325,1.3717732245677032,151.52,613,0.13221331568434835,0.0,394.5
9912000,-0.009066727579338477,1078.71,0.9480435585975647,1239,3.0783635246753693,1.012743856906891,1.0223273523589167,153.3,613,0.07349626953713596,0.0,398.1
9920000,-0.007693752209597733,1063.03,0.921616461277008,1240,2.821428095698357,1.0195949012041092,0.8771278048643584,153.05,613,0.07289604810997843,0.0,394.4
9928000,-0.03482138983032201,850.23,0.31356347680091856,1241,3.1959674203395845,1.1204679828882218,1.0812107472174295,115.12,613,0.08279757793061435,0.0,374.4000000000001
9936000,-0.0013276690669590608,872.79,0.7096390879154205,1242,2.2134831696748734,1.1072073364257813,0.643301583646102,116.7,613,0.043099478245712815,0.0,374.4000000000001
9944000,0.0022720596770523117,897.38,0.836004392504692,1243,1.9071205520629884,1.04580632686615,0.5375544792436564,117.84,614,0.03215801378712058,0.0,374.4000000000001
9952000,-0.012749052012804896,910.2,0.8976156836748124,1244,3.022518231868744,0.980502324104309,1.040144003810005,119.37,614,0.08223389711230994,0.0,374.4000000000001
9960000,-0.013299454823609266,990.86,0.9032814031839371,1245,3.727602105140686,0.9642342871427536,1.297162223195634,132.46,614,0.11616449479013681,0.0,374.4000000000001
9968000,-0.017541985865682362,1070.47,0.9320825946331024,1246,3.320292179584503,0.9453870898485184,1.3713359849706739,146.66,614,0.09754320643842221,0.0,378.09999999999997
9976000,-0.01614752984882216,1144.53,0.9319213330745697,1247,3.1089540517330168,0.9004134780168533,1.0973801378599355,159.21,614,0.08484222242608666,0.0,379.6000000000001
9984000,-0.007917964662483427,1191.87,0.9121304380893708,1248,4.3573037874698635,0.8866580319404602,1.7353998699883164,167.03,615,0.17174900838173926,0.0,385.2
9992000,-0.016005835413234307,1316.55,0.9343549633026123,1249,3.1995681715011597,0.9412751519680023,1.0597297519147042,190.98,615,0.08250474065542221,0.0,387.20000000000005
10000000,-0.01139017466106452,1394.99,0.9176537221670151,1250,3.281871682405472,0.9806982570886612,1.162105865004384,205.32,615,0.09534605919849128,0.0,398.0
10008000,-0.00730393188452581,1432.11,0.93260646879673,1251,3.124474734663963,0.9574589967727661,1.1504945390210979,211.55,615,0.08427257556933909,0.9000000000000004,398.0
10016000,-0.0061245732603129,1472.45,0.8984858226776123,1252,3.9921292757987974,0.9626019299030304,1.4637594118787154,219.05,615,0.12974502488970757,1.9000000000000004,398.1
10024000,-0.015520755068864673,1561.52,0.915832691192627,1253,3.61947949886322,0.977302297949791,1.140227222332054,239.86,615,0.11029630921781063,8.400000000000002,399.1
10032000,-0.013118253372667824,1594.23,0.9640363001823425,1254,2.6032888102531433,0.9202178031206131,0.7811574550067415,251.15,616,0.05117861510254443,8.400000000000002,400.3
10040000,-0.013233300491701811,1605.49,0.9346942961215973,1255,3.453931357860565,0.9349034374952316,1.3027965865094489,249.4,616,0.10907726912759244,8.400000000000002,403.0
10048000,-0.008877994477807079,1600.53,0.9063012725114823,1256,2.9863980650901794,1.0046341770887375,0.9236267235775776,246.88,616,0.09040716810151934,8.400000000000002,403.1
10056000,0.00011812716722488403,1600.82,0.9175670474767685,1257,3.021142370700836,1.006740270256996,1.0334522332357623,245.74,616,0.07581508013419808,8.400000000000002,403.1
10064000,-0.024702933660009876,1608.44,0.9265135055780411,1258,3.61221036195755,0.981846227645874,1.1876893686216814,244.93,616,0.1121645705960691,8.400000000000002,404.6
10072000,-0.029380026722210458,1605.62,0.893845586180687,1259,3.7665398800373078,0.9977798199653626,1.3192573995659032,244.45,616,0.11542968651279807,8.400000000000002,410.0
