PMM:episode_rewards,grad_norm,policy_entropy,epoch_idx,advantage_norm,fps,value_loss,explained_variance,episode_length,policy_loss,P09:episode_rewards,P01:episode_rewards,frames
56.0,1.3782282421081178,1.0252363431453704,657,3.383760356903076,583,0.10774417520035058,0.6212619459629058,709.07,-0.03411019296792801,196.3,0.9000000000000004,5256000
65.12,0.9670322713040236,1.0519416892528535,658,2.714599906206131,583,0.05972115763928741,0.680735080242157,779.85,-0.016977790526434545,201.40000000000003,0.9000000000000004,5264000
73.43,0.5478203864381472,1.0411284846067428,659,2.0890773844718935,583,0.039518492191564294,0.6726194924116135,867.19,-0.0060608340747421606,205.0,0.9000000000000004,5272000
78.25,1.2761535402172077,1.0252025032043457,660,3.197666337490082,583,0.10219452488701791,0.5710371464490891,912.23,-0.019747689612559044,205.0,0.9000000000000004,5280000
86.18,1.4532716042667397,1.0164610236883163,661,3.380220417380333,583,0.10139696215745062,0.6989740669727326,979.66,-0.013730976359729538,210.00000000000006,1.0,5288000
99.84,1.238608987392154,1.0413714009523392,662,3.131197236776352,583,0.09390569422394038,0.6391997551918029,1073.86,-0.02510592320584692,224.40000000000003,2.0,5296000
108.49,1.687624858170861,1.0274721360206605,663,3.6768735909461974,583,0.14484954630956054,0.8050728160142898,1112.16,-0.012328022445144598,247.10000000000002,3.0,5304000
118.66,0.7836787037352346,1.0350396972894669,664,2.4289116352796554,583,0.04947680697310716,0.6671530562639236,1213.29,-0.016352040097990538,248.50000000000006,8.9,5312000
99.29,0.8436860073553443,1.14778715595603,665,2.5207575300335883,583,0.056554006824735555,-2.102136673927307,993.28,-0.026638948528561742,248.50000000000006,0.0,5320000
27.87,0.5411001736799571,1.2264056420326233,666,1.6629907974600793,583,0.020975842277985067,-0.66585797727108,441.81,-0.006951347012072801,79.90000000000008,0.0,5328000
20.46,0.5545447234205948,1.0969912886619568,667,1.7455860149860383,583,0.02233696376904845,0.6704478168487549,407.53,0.007645712206867756,74.10000000000001,0.0,5336000
18.49,0.6212044255026758,1.075667427778244,668,2.163063772916794,583,0.03945216107182205,0.63458760201931,412.31,-0.0097170831047697,70.40000000000003,0.0,5344000
17.21,1.1944539131000953,1.0709930014610292,669,3.230793596506119,583,0.10930049485526978,0.6245857387781143,401.75,-0.025310314929811284,74.10000000000001,0.0,5352000
19.88,0.7625756709628303,1.0450123763084411,670,2.3844624334573745,583,0.04837754684966058,0.6637573915719986,422.75,-0.015467587196326349,89.70000000000006,0.0,5360000
23.75,0.7774460094879663,1.0364736801385879,671,2.389292608499527,583,0.05020804227562621,0.6355318838357925,448.7,-0.014126411853940226,98.60000000000005,0.0,5368000
34.19,1.1287825302808454,1.081224040389061,672,3.346326285600662,583,0.11298857385758311,0.5741848617792129,531.88,-0.032496661635741476,126.00000000000009,0.0,5376000
40.89,0.7031399332957672,1.0659826731681823,673,2.186365889310837,583,0.04082276811823249,0.6745239472389222,587.53,-0.018615290365414695,142.3,0.0,5384000
45.47,0.6559572960898883,1.0518620175123214,674,2.1393312871456147,583,0.04060248448047787,0.6208214181661605,647.56,-0.016018420221516862,145.60000000000002,0.0,5392000
56.77,1.234896699454851,1.0321510994434357,675,3.1641237938404085,583,0.10291937416885048,0.7266162687540054,739.09,-0.011750620139064267,155.80000000000007,0.0,5400000
68.46,1.2664345293912793,1.0489629393815993,676,3.1383595550060273,583,0.11235389050329105,0.7075149118900299,827.87,-0.02418053140252596,192.2000000000001,0.0,5408000
73.53,0.7274548647577798,1.0282507348060608,677,2.0863215762376783,583,0.037872341806069014,0.7388670784235001,856.7,-0.011187755295686656,203.50000000000006,0.0,5416000
80.76,1.1289421124908356,1.033919860124588,678,3.0382973337173462,583,0.08460290363058448,0.6049874556064606,933.18,-0.023791051322114072,209.00000000000009,0.9000000000000004,5424000
87.69,0.8708502310549285,1.0242588222026825,679,2.4167020958662033,583,0.05183291257359088,0.6991386890411377,1000.46,-0.012039292503905017,209.00000000000009,0.9000000000000004,5432000
95.42,1.1285248344242758,1.033771175146103,680,3.115000564455986,583,0.09872126021422446,0.7491133934259415,1080.95,-0.0075702655344503,218.40000000000003,1.0,5440000
108.92,1.3929131498893008,1.0288160693645478,681,3.2419650214910507,583,0.13810666234698146,0.5580622988939286,1176.0,-0.04023889506061096,226.4000000000001,1.0,5448000
113.33,0.8856842060848329,1.035471848845482,682,2.625007109642029,583,0.07640358220320195,0.7275256568193436,1218.99,-0.007195055285701528,239.50000000000006,2.9000000000000004,5456000
121.39,0.9186095984610186,1.0320242381095885,683,2.68896964430809,583,0.07433940989430994,0.6181080317497254,1289.64,-0.017483137208328118,244.3,12.200000000000003,5464000
113.21,1.128901898525456,1.1343538719415664,684,2.769772933125496,583,0.07056188021786511,-1.3150377321243285,1216.57,-0.03281763297272846,244.3,1.0,5472000
108.28,0.6469655207807592,1.077009437084198,685,2.019698305130005,583,0.0357132118777372,0.684860315322876,1180.23,-0.01259752276004292,239.50000000000006,1.0,5480000
102.73,0.8232837680495151,1.0081591081619263,686,2.252661187648773,583,0.04494178862543777,0.6654398185014725,1145.42,-0.016064672364736906,239.50000000000006,1.0,5488000
101.94,1.1557005910610878,0.9848446869850158,687,2.84940687417984,583,0.09862726638559252,0.6184947121143342,1134.7,-0.009574493597610853,226.4000000000001,1.0,5496000
102.52,0.7394269809634721,1.01596457362175,688,2.3558277052640917,583,0.04822094347327947,0.6487092185020447,1131.94,-0.022601476097770502,226.4000000000001,1.0,5504000
101.53,0.8461338462568055,1.0169302135705949,689,2.5666685962677,583,0.07321496504358947,0.6592414885759353,1125.04,-0.014913661612663418,225.0,1.0,5512000
101.42,1.1443007424834628,1.0081085342168807,690,2.9550527858734132,583,0.08388582156971097,0.7161310338973998,1144.78,-0.01889302888608654,225.0,1.0,5520000
101.11,0.7612697363043429,1.018679136633873,691,2.1580047571659087,583,0.03862251346930862,0.6548857778310776,1156.25,-0.00346006057865452,208.80000000000018,1.0,5528000
105.49,1.245679259944066,1.0007230973243713,692,3.502427102327347,583,0.11685327852144838,0.6517064946889878,1170.44,-0.014784233284299262,219.60000000000008,1.0,5536000
105.99,1.2631732451981916,1.00034994661808,693,3.3406984078884125,583,0.11181119905784725,0.5223739397525787,1164.2,-0.019528929366497323,225.0,1.0,5544000
107.13,0.8625129839241487,0.9962750416994095,694,2.674722152352333,583,0.06305843657348305,0.6478069341182708,1157.89,-0.02667590888333507,226.5000000000001,1.0,5552000
104.38,1.0650816747341725,1.0175212246179581,695,2.981393749713898,583,0.07958414988126605,0.6033692210912704,1168.6,-0.017525152729358524,208.2000000000001,1.0,5560000
106.58,1.1196705644331422,1.0219084048271179,696,3.1422872722148893,583,0.11410524607636034,0.6184288692474366,1167.49,-0.030616645199734192,208.2000000000001,1.0,5568000
107.09,0.9700617140634425,1.0410026359558104,697,2.8554849863052367,583,0.08056981563568115,0.6949466836452484,1173.53,-0.000920656213274924,208.2000000000001,1.0,5576000
112.09,1.6593637723628993,0.9987390923500061,698,4.0308275175094606,583,0.14663180998526515,0.735829741358757,1172.44,-0.02173743805673439,244.10000000000002,1.0,5584000
122.26,1.3579588845511608,1.0279273122549057,699,3.324147342443466,583,0.10171282706782221,0.7657909786701202,1207.79,-0.00904474038965418,265.80000000000007,1.0,5592000
128.78,1.428278985182669,1.0199305349588395,700,3.543361873626709,583,0.12780223647598177,0.6839365422725677,1245.28,-0.018945708670653403,274.8000000000001,4.600000000000001,5600000
135.09,1.746078154603154,1.0029913437366487,701,3.503325616121292,583,0.130357808759436,0.5181286031007767,1286.5,-0.02873492138896836,274.8000000000001,8.700000000000001,5608000
145.05,0.94325175965752,1.007554653286934,702,2.8238494384288786,583,0.07028553673531861,0.6036102837324142,1366.8,-0.01376769704547769,274.8000000000001,31.8,5616000
153.34,1.4887793293993483,0.9811106652021409,703,3.5869730520248413,583,0.11999623840674759,0.6154243713617324,1415.48,-0.02618927660631016,294.30000000000007,49.3,5624000
159.95,0.9394217455187654,1.0000207674503327,704,2.6422800159454347,583,0.05966923115774989,0.678941895365715,1467.54,-0.011003795630531386,294.30000000000007,58.900000000000006,5632000
171.37,1.3538184222770309,0.994235143661499,705,3.3687521064281465,583,0.10430031503085047,0.6995345389842987,1521.77,-0.0178227567585418,298.1000000000001,73.0,5640000
179.88,2.0572863707557327,0.9563075169920922,706,4.262053587436676,583,0.23160517413169146,0.6112316811084747,1544.63,-0.02609176253026817,315.1,77.9,5648000
113.95,2.7044331252871605,0.11434707487525884,707,4.6439466893672945,583,0.2376260702405125,-0.09027489304542541,1024.39,-0.08840271915100857,294.80000000000007,0.0,5656000
8.75,1.0376953631293553,0.31096620997413993,708,1.9628324192762374,583,0.029268995868042113,0.5828376674652099,266.74,-0.007891977320887235,22.200000000000017,0.0,5664000
2.17,1.0481671443841163,0.3858532313629985,709,1.9437285563349724,583,0.03158140470914077,0.6372119367122651,163.53,-0.003111178980616387,8.0,0.0,5672000
2.61,1.0915909156998926,0.893355264365673,710,2.4161867547035216,583,0.04017435596790165,0.6369787269830703,180.1,-0.0013350094697671012,7.0,0.0,5680000
3.53,0.8459594658051927,1.068144302368164,711,2.4357086145877838,583,0.04386561724822968,0.6067802047729492,213.01,-0.003248500785557553,8.0,0.0,5688000
5.64,0.5783458933150724,1.0991429609060288,712,2.010204412341118,583,0.03287768497131765,0.5076592886447906,260.15,-0.0032152392796706408,13.100000000000009,0.0,5696000
7.73,0.6821889105756156,1.0671133828163146,713,2.211251285076141,583,0.04112184459343553,0.6318597626686097,304.02,-0.015591730863088743,21.500000000000043,0.0,5704000
13.57,0.740860082392771,1.0290115511417388,714,2.4464263892173768,583,0.05094944022130221,0.6372822862863541,380.11,-0.015172451069665839,39.60000000000005,0.0,5712000
18.6,0.7887696710481111,1.0283032155036926,715,2.242502411603928,583,0.04506640937644988,0.6207326370477676,437.11,-0.008056318819290026,57.70000000000006,0.0,5720000
21.95,0.9720647120981893,1.0241879910230636,716,2.8670876145362856,583,0.07223679908551275,0.6410296404361725,465.05,-0.016536742236203283,65.50000000000004,0.0,5728000
35.27,1.243590264608353,1.004053260087967,717,3.327329812645912,583,0.1098044159449637,0.5309607148170471,582.6,-0.029122547818551538,127.40000000000012,0.0,5736000
43.14,0.7486441819218348,1.0190118366479874,718,2.383623179793358,583,0.05214872536947951,0.6606879127025604,664.47,-0.014300359663229756,141.10000000000008,0.0,5744000
47.88,0.9064625251562588,1.0250137734413147,719,2.612829782962799,583,0.056207702499814334,0.6307086712121963,705.28,-0.021337414716617785,151.50000000000006,0.0,5752000
57.95,0.9737916716460252,1.0226290613412856,720,3.0266837131977082,583,0.0868222133256495,0.6542782044410705,788.88,-0.016888438959140332,158.20000000000002,0.0,5760000
67.69,1.0507033676214577,1.0223173224925994,721,2.7520609605312347,583,0.08110249115619808,0.5693070411682128,866.36,-0.02169977422163356,190.3,0.0,5768000
73.6,1.2647562647275183,1.0036491984128952,722,3.175109941363335,583,0.09054033918771892,0.6556703126430512,930.88,-0.02140646515326807,190.3,1.9000000000000004,5776000
86.8,1.5606683569039093,1.0077116632461547,723,3.6201607143878936,583,0.11483929756563156,0.5740186244249343,1033.83,-0.012535914583713748,199.20000000000005,4.0,5784000
99.16,1.1418035997726457,1.0078936636447906,724,3.161148656606674,583,0.08739395897835493,0.7454683434963226,1096.75,-0.02110934857832035,248.80000000000018,4.0,5792000
102.94,0.8136377441490146,1.0365327787399292,725,2.61901791870594,583,0.07161113121081143,0.6227432852983474,1127.79,-0.01384219644125551,260.50000000000006,4.0,5800000
113.76,1.274231639157842,1.0250642502307892,726,3.3027025032043458,583,0.08983192174695433,0.6693737763166427,1220.02,-0.004911543073394569,265.40000000000003,7.0,5808000
129.83,1.0537579738716905,1.0538441610336304,727,3.0478193163871765,583,0.08276271516690031,0.6739724105596543,1320.8,-0.01766788512468338,269.80000000000007,13.9,5816000
130.57,0.7158873653680246,1.0483718794584274,728,2.3018285447359084,583,0.04895141952671111,0.6144554257392884,1330.83,-0.015579843690793495,269.80000000000007,15.8,5824000
141.95,1.2008474566805858,1.0081662315130233,729,3.6934879887104035,583,0.13277869581244886,0.662314350605011,1423.74,-0.026830589753808455,278.60000000000014,34.800000000000004,5832000
150.9,0.9634543540578455,1.0667361599206924,730,2.875760004520416,583,0.08812555823475123,0.6594156199693679,1472.32,-0.026185577815631404,287.6000000000001,48.9,5840000
153.61,1.0168590403985776,1.098341155052185,731,2.530815644264221,583,0.05845400036079809,0.5383118176460266,1474.67,-0.03485959476063726,293.0,36.0,5848000
153.8,0.6929287716982876,1.0738138782978057,732,2.0120181262493135,583,0.044260839871130886,0.6883192747831345,1477.04,-0.009777272912906483,293.0,50.400000000000006,5856000
151.25,0.803635348128832,1.0695771956443787,733,2.6613091689348223,583,0.07149521173443646,0.5961135894060134,1466.88,-0.026935925294528717,293.0,36.0,5864000
152.8,1.378445776615182,1.0359357017278672,734,3.45498863697052,583,0.1305959200114012,0.6539377564191818,1473.04,-0.04283499720855616,293.40000000000003,36.0,5872000
148.92,1.1042643090383926,1.0341164737939834,735,2.7726634514331816,583,0.08445130403153599,0.675841571688652,1448.1,-0.02600347502528166,293.0,36.0,5880000
146.52,0.64975000950441,1.021474568247795,736,2.1419168347120285,583,0.039766883447300644,0.670028030872345,1428.96,-0.007306465344263415,293.0,36.0,5888000
145.85,0.8788200803002715,1.0209346753358841,737,2.8935986983776094,583,0.07774683136027306,0.6070535057783126,1427.54,-0.017862907332601027,287.6000000000001,36.0,5896000
149.67,1.5610589121309701,1.0444671654701232,738,3.9828450858592985,583,0.13675421357154846,0.5808138805627823,1433.9,-0.024463337524794043,292.1,36.0,5904000
152.02,1.1439019498193432,1.0431140500307083,739,3.0702225559949876,583,0.08474750550929457,0.6519742733240128,1429.81,-0.026905676201567984,293.40000000000003,36.0,5912000
151.19,0.8106858543574269,1.0276688826084137,740,2.2797225308418274,583,0.05084988786373287,0.7225259208679199,1433.49,-0.009680593179218704,293.40000000000003,36.0,5920000
151.29,1.0230789188907736,1.0268316227197647,741,2.882883324623108,583,0.0717747589526698,0.5447216910123825,1430.74,-0.010736465366790071,293.2,36.0,5928000
150.97,1.093152141463614,1.030136159658432,742,2.9501320719718933,583,0.07958988035097718,0.6979382169246674,1445.27,-0.02534452569903806,287.50000000000006,36.0,5936000
146.44,1.802536432991148,0.9817894753813744,743,4.084925671815872,583,0.1874258129671216,0.6831131362915039,1432.38,-0.03930028105503879,283.40000000000003,35.2,5944000
105.36,1.5230113517511663,1.1541331684589387,744,3.34854593873024,583,0.09889843594282866,0.2881303012371063,1076.97,-0.04024206943693571,261.9000000000001,2.0,5952000
104.78,0.4970327204961808,1.056335740685463,745,1.7599706083536149,583,0.026524670794606207,0.716525017619133,1072.6,0.0032917354449455163,261.9000000000001,2.0,5960000
104.88,0.6311173089037195,1.0505450838804244,746,2.2849515050649645,583,0.04767738925293088,0.6696044981479645,1067.37,-0.013186293534818105,261.9000000000001,2.0,5968000
102.97,0.618615393702161,1.059421693086624,747,2.3038817262649536,583,0.04713808515109122,0.6711745977401733,1058.9,-0.008404437940334901,256.50000000000006,2.0,5976000
106.48,1.0036289219185448,1.077685409784317,748,2.6397346025705337,583,0.060722347530536354,0.703054706454277,1080.71,-0.020598038862735847,261.9000000000001,2.0,5984000
106.1,1.0843491364101654,1.0660479193925858,749,2.8702411794662477,583,0.07253987277392299,0.6742138367891312,1083.7,-0.015693491480196827,265.5,2.0,5992000
105.91,1.6687639535350929,1.0747793513536452,750,3.8904703080654146,583,0.15967837727162987,0.5189699137210846,1087.51,-0.04133282873022836,265.5,2.0,6000000
41.85,0.5844589202788932,1.277792050242424,751,2.019767790213227,583,0.0393112429795292,-1.6776092123985291,636.44,-0.029387433578722266,136.20000000000002,0.0,6008000
13.58,0.1406155675283979,1.351364859342575,752,1.20469252794981,583,0.01282860591656572,-0.7804976898431778,318.77,-0.0016248773680854357,26.10000000000001,0.0,6016000
1.41,0.1337062747860559,1.3605171382427215,753,1.0711404210329056,583,0.010938403086183825,-0.38784048199653626,181.79,0.0011344627768266947,4.0,0.0,6024000
1.57,0.17291842754171857,1.374284507036209,754,1.427230263054371,583,0.016371802484063665,-0.17804839670658112,190.04,0.0017053859776933677,4.0,0.0,6032000
1.71,0.16531608077488774,1.3788260841369628,755,1.394958196170628,583,0.0160623163091077,-0.8002623534202575,195.95,0.00035020711249671876,4.0,0.0,6040000
1.39,0.17605242217246292,1.3710631239414215,756,1.1145141489058732,583,0.012041592509158363,-7.8013540351390835,184.24,-0.0008568161868606695,4.0,0.0,6048000
0.88,0.10429270036453701,1.3467037045955659,757,0.7972609267756343,583,0.007627995689890667,-0.0677815854549408,160.91,-0.0008158544191974215,2.1000000000000085,0.0,6056000
0.88,0.1542971395133521,1.3687434077262879,758,1.2821043259650469,583,0.014887504388643719,-0.06988664865493774,160.34,0.003827089653350413,2.0,0.0,6064000
1.39,0.165467871654818,1.371945277452469,759,1.3361954042315483,583,0.015926262557804875,-0.9263240939378738,181.95,-0.0021996749070240184,3.1000000000000085,0.0,6072000
1.7,0.17513937322407652,1.3592308950424195,760,1.443829883337021,583,0.016792638575934687,-0.12646600604057312,194.94,-0.002105617860215716,4.0,0.0,6080000
1.96,0.18324656397632638,1.3642400264739991,761,1.474965255856514,583,0.018120548757124197,-0.13647980451583863,200.46,0.004041357965907082,5.0,0.0,6088000
1.96,0.17968063638639495,1.3674561631679536,762,1.3841455356776715,582,0.017315581551101786,-0.14716628074645996,201.71,-0.0017989014834165573,5.0,0.0,6096000
2.05,0.18069016965353754,1.3523304903507232,763,1.3873619174957275,582,0.0172209805685452,-0.06449926674365997,206.07,-0.00012727544250083157,5.0,0.0,6104000
2.09,0.182281738437512,1.3523449301719666,764,1.5327238261699676,582,0.019233281443302986,-0.11976444482803345,205.48,0.0005160441261250526,6.0,0.0,6112000
1.93,0.18812566792158614,1.3608797097206116,765,1.4204231872782112,582,0.01678261359385033,-0.39046100318431853,201.43,-0.00011959217255935072,5.0,0.0,6120000
1.84,0.14150660720391237,1.3771899378299712,766,1.170966745391488,582,0.012685511307936395,-0.046398571133613585,197.94,-0.001573717003921047,4.1000000000000085,0.0,6128000
1.43,0.14931634046419726,1.3783746802806853,767,1.1953585753589868,582,0.01296956889622379,-0.013652149438858032,182.22,0.001623550314689055,3.0,0.0,6136000
1.2,0.14577548614446367,1.374518220424652,768,1.1576620530337096,582,0.01262307908908042,-0.2150451934337616,176.04,-0.0009776926366612316,3.0,0.0,6144000
1.31,0.1398914660539627,1.363870542049408,769,1.2021454892493784,582,0.01293177717700928,-0.8199341940879822,179.19,0.00016008620499633253,3.0,0.0,6152000
1.14,0.1345701583633154,1.3607380080223084,770,1.0412954990379513,582,0.011510249931184262,-1.9448705863952638,170.01,0.002177925449796021,3.0,0.0,6160000
1.21,0.1595585762069063,1.3469031715393067,771,1.285455401353538,582,0.014728874339198228,-0.038022109270095826,171.02,-0.002078917529433966,3.0,0.0,6168000
1.41,0.16340949702793794,1.3727545881271361,772,1.2703935109078883,582,0.015037851852321182,-0.057039350271224976,178.58,0.0038807637034915386,3.0,0.0,6176000
1.31,0.1510030022400179,1.383668645620346,773,1.1143722517043353,582,0.011955338950847362,-0.06264110147953034,178.73,-0.0008826872127247043,3.0,0.0,6184000
1.46,0.16727355214183282,1.374141926765442,774,1.4230365321785212,582,0.016931722061890468,-0.011043853759765625,187.03,0.003959175050258636,4.0,0.0,6192000
1.6,0.15418046940116134,1.3721606636047363,775,1.2353118367120623,582,0.013711619506557327,-0.14425695836544036,191.19,-0.003838865184225142,4.1000000000000085,0.0,6200000
1.7,0.14170427606189787,1.3829527652263642,776,1.1743477027863265,582,0.012791112038657957,-0.04302191257476807,196.27,0.001941270078823436,5.0,0.0,6208000
1.27,0.13682187977171345,1.3824295055866243,777,1.1047182708606125,582,0.011670681065406825,-0.16533830583095552,181.36,-0.0006887725257547573,4.0,0.0,6216000
1.42,0.16630531183359817,1.3803935408592225,778,1.278416197001934,581,0.014291585020255298,-0.007218804359436035,186.05,0.0002629666682332754,4.0,0.0,6224000
1.37,0.1504354455370268,1.3827454948425293,779,1.1819742034748197,581,0.013010322105155864,-0.025245672464370726,182.98,0.0014597765007056296,4.0,0.0,6232000
1.24,0.14540629015501605,1.3701509284973143,780,1.1945577179640532,581,0.012726297135304775,-0.08546289682388306,175.95,0.00011610658490099013,3.0,0.0,6240000
1.49,0.15142836005153468,1.3728717827796937,781,1.276473245844245,581,0.01522295407481579,-0.07857830107212066,183.55,0.003088463792746552,4.0,0.0,6248000
1.95,0.16021877721819028,1.3624343156814576,782,1.2969707650318743,581,0.014788880723754118,-0.19624870598316194,200.6,-0.0035591412242501974,5.0,0.0,6256000
1.68,0.12775566697935595,1.3522052800655364,783,1.0399372055009009,581,0.010514290543706012,-0.10882637083530426,191.55,-0.0016282295528799295,4.0,0.0,6264000
1.2,0.14453993325805256,1.356928448677063,784,1.152859938442707,581,0.012106853931036311,-0.0073268508911132815,172.6,0.0010199904750334099,3.0,0.0,6272000
1.21,0.16468014933243125,1.3740936541557311,785,1.2588022474199534,581,0.01434948549260298,-0.03768656849861145,174.13,0.0009502155556401704,3.0,0.0,6280000
1.43,0.1848088791837972,1.3664940416812896,786,1.4063017251715064,581,0.017768165817133193,-0.03456276893615723,181.69,0.0018544130271766334,3.0,0.0,6288000
1.79,0.20923574423567318,1.2888478493690492,787,1.7941394194215536,581,0.025032292751857314,-0.006889544129371643,196.0,0.0008874670695513487,4.1000000000000085,0.0,6296000
2.39,0.2103231950470685,1.3408746457099914,788,1.6118486400693655,581,0.02064299019646569,-0.08240113973617554,221.05,0.0021926838695071637,6.0,0.0,6304000
2.74,0.19689240657830312,1.3778779554367064,789,1.6234093727916479,581,0.02087387154228054,-0.04659932434558869,234.46,-0.002431177897960879,6.0,0.0,6312000
2.21,0.14469330909827413,1.3777245128154754,790,1.1659721106290817,581,0.012550113729776057,-0.05093949198722839,214.17,-0.0011791316163726152,5.0,0.0,6320000
1.38,0.1521335636976345,1.3800274300575257,791,1.1993013741448522,581,0.013137890392972622,-0.02180218040943146,180.5,-0.0008067442880565068,3.0,0.0,6328000
1.17,0.1322890842958449,1.3818490087985993,792,1.0667979629337787,581,0.011331385460725868,-0.08800902724266052,173.48,-0.000554749364964664,3.0,0.0,6336000
1.09,0.14308146770016333,1.3828683853149415,793,1.145482489988208,581,0.01309597511726679,-0.0391297310590744,172.55,0.002494589281268418,3.0,0.0,6344000
1.23,0.15361717765319086,1.3801665711402893,794,1.2707552283629775,581,0.014222898642137806,-0.0416025847196579,175.86,0.0016218139766715467,3.0,0.0,6352000
1.42,0.1458912554135948,1.3699766290187836,795,1.1355404606834054,581,0.011863718501563198,-0.060350449681282045,181.95,-0.003152026928437408,3.0,0.0,6360000
1.36,0.1493498812575316,1.3687890887260437,796,1.2343072493374347,580,0.013962743128931834,-0.0077737379074096676,179.88,0.003598571031834581,4.0,0.0,6368000
1.35,0.14035415288589473,1.3799329686164856,797,1.0662560584396124,580,0.01125417366277361,-0.03401025354862213,181.27,-0.0004916093440260739,3.1000000000000085,0.0,6376000
1.24,0.14167492892390748,1.3791408812999726,798,1.1292197813745588,580,0.012400260898673424,-0.02382465183734894,177.87,0.0016361258050892503,3.0,0.0,6384000
1.04,0.13261836391811133,1.3764483106136323,799,1.0826039703562855,580,0.0117274113235635,-0.025943837761878967,168.83,-0.0020021964819170535,3.0,0.0,6392000
1.27,0.14226648005542153,1.3765615332126617,800,1.2271307407319545,580,0.013914517321964012,-0.4268276345729828,179.1,0.0017745790132903494,3.0,0.0,6400000
1.41,0.13858407266032707,1.3715767574310302,801,1.1470418390631676,580,0.011996040851813631,-0.1018021321296692,184.95,-0.00020106184179894627,4.0,0.0,6408000
1.31,0.15232456182767756,1.37265775680542,802,1.2544767317362129,580,0.014025096235909586,-0.0202457195520401,180.88,0.00018148124334402382,3.0,0.0,6416000
1.65,0.17073226764863425,1.380947504043579,803,1.3400739338248968,580,0.01569115013800001,-0.07979184210300445,193.5,-7.3640735354274515e-06,4.0,0.0,6424000
1.55,0.1354309864788036,1.3696966135501862,804,1.1103147877752781,580,0.011866538179820054,-0.02626913845539093,186.97,-0.00011224870948353782,4.0,0.0,6432000
1.02,0.12986765086565957,1.3828579533100127,805,0.9606995361112058,580,0.009806387667338186,-0.3132622826099396,165.77,-0.0002651289594359696,2.0,0.0,6440000
1.16,0.15990155255910032,1.3785600686073303,806,1.2490388839691877,580,0.014293052838329458,-0.019841498732566833,172.71,0.000788377127610147,3.0,0.0,6448000
1.65,0.1881867338417094,1.3745954751968383,807,1.5486697314679623,580,0.019856392168840102,-0.0028883147239685057,189.25,0.002134192430530675,4.0,0.0,6456000
1.72,0.14198243012242914,1.3812166166305542,808,1.1792643002048135,580,0.012904184035514845,-0.08338633954524993,194.66,-0.00041707221855176614,4.1000000000000085,0.0,6464000
1.32,0.14481201319540618,1.3838858437538146,809,1.122104206867516,580,0.012417652945523515,-0.009663079977035522,182.26,-0.0009446722434950061,4.0,0.0,6472000
1.23,0.1411956649809845,1.3815815341472626,810,1.1233113711327314,580,0.01227215942049952,-0.05788010001182556,176.03,0.003209056856121606,3.0,0.0,6480000
1.31,0.1730622741929922,1.3425672090053558,811,1.3336592374369503,580,0.015951246282857028,-0.2339812058210373,177.62,-0.0016264916106592865,3.0,0.0,6488000
1.28,0.12539956284002937,1.369969092607498,812,1.046775244884193,580,0.010790837636795914,-0.031795414686203005,174.33,-0.0005177898347028531,3.0,0.0,6496000
1.3,0.16843047071104425,1.3747367465496063,813,1.2949741365760565,580,0.015791785294604777,-0.014256184697151184,174.72,0.001051795275416225,4.0,0.0,6504000
1.56,0.1587697284955962,1.3549742829799651,814,1.3610183081030847,579,0.01633764998465267,-0.004893028140068054,186.38,0.0009565140298218466,4.1000000000000085,0.0,6512000
1.92,0.17025971979998553,1.3646920228004455,815,1.3415887263789772,579,0.0153623134751615,-0.010718917846679688,203.78,-0.0019123101042350754,5.0,0.0,6520000
1.75,0.17233731858428247,1.3683458840847016,816,1.433103264644742,579,0.017537596445945384,-0.017611275315284728,198.91,0.003874997468083166,5.0,0.0,6528000
1.49,0.13762002859814487,1.3822054970264435,817,1.1519153843075036,579,0.01236686389253009,-0.015173208117485047,186.47,-0.0022495347168296573,4.1000000000000085,0.0,6536000
1.13,0.13521101404358643,1.3678758776187896,818,1.031683634184301,579,0.010637979020430066,-0.10466331899166108,172.2,-0.00010895442741457373,3.0,0.0,6544000
1.06,0.13172943731837855,1.371037530899048,819,1.0052700162306427,579,0.010753689559232954,-0.05076424062252045,168.69,0.00039650601334869864,3.0,0.0,6552000
1.05,0.1370028349653583,1.3527238857746124,820,1.1693521194159984,579,0.012431952816041304,-0.0061676549911499024,165.85,0.0004967325541656465,2.1000000000000085,0.0,6560000
1.11,0.14111425333307395,1.3747797310352325,821,1.1217331577837468,579,0.012141727661028199,-0.22119567930698394,168.96,0.0011608150275424123,3.0,0.0,6568000
1.16,0.14404685379232698,1.377907431125641,822,1.131308052279055,579,0.012337701728984029,-0.06423043429851533,172.24,0.0006774100783513859,3.0,0.0,6576000
1.33,0.13826061662072456,1.3775729393959046,823,1.18210074711591,579,0.012868398697291923,-0.012021076083183289,177.72,-0.0016595399362267927,3.0,0.0,6584000
1.5,0.17334345660176337,1.3797659254074097,824,1.3636640904843806,579,0.015981883863951225,-0.013278132081031799,185.09,0.001116029917029664,3.0,0.0,6592000
1.39,0.14361036192456922,1.3814978325366973,825,1.1702456943318247,579,0.012823446596239591,-0.01664700448513031,183.27,-0.0004270647464727517,4.0,0.0,6600000
1.38,0.16351968471938305,1.375059642791748,826,1.325939432270825,579,0.015970315052791194,-0.06139505565166473,183.2,0.0005989372590556741,3.1000000000000085,0.0,6608000
