frames,approx_kl_divergence,explained_variance,P09:episode_rewards,policy_loss,PMM:episode_rewards,value_loss,clip_fraction,epoch_idx,policy_entropy,fps,P01:episode_rewards,episode_length,advantage_norm,grad_norm
8130560,0.0003015753753047079,1.1175870895385742e-08,252.50000000000023,-0.0005519666792679345,123.5,0.0064788458392740726,0.285791015625,794,1.7802445977926253,442,0.0,322.7,15.968717187643051,0.04733987310816936
8140800,0.0002464920426731965,-2.458691596984863e-08,275.0,-0.0003689784043672262,120.75,0.006546527572709238,0.270751953125,795,1.7873625420033932,442,0.0,320.82,15.968716329336166,0.050450736082626915
8151040,0.0002787757575234195,-1.4528632164001465e-08,250.0,-0.0005819412061100592,114.75,0.00625966882253266,0.316357421875,796,1.7887181609869003,442,0.0,320.67,15.968716073036195,0.04957530303322781
8161280,0.00020092006111092076,-1.2665987014770507e-08,375.0,-0.00034145016252296045,138.75,0.009258557708744775,0.225,797,1.7884937047958374,442,25.0,326.33,15.968717801570893,0.054075971629975225
8171520,0.0002043851743618319,-1.2293457984924316e-08,375.0,-0.00044360749125189615,149.25,0.008021450654632644,0.22626953125,798,1.7873171851038934,442,25.0,333.7,15.968717652559281,0.05097142183006709
8181760,0.00023538032746373005,2.9802322387695314e-09,307.5000000000006,-0.000505502039413841,156.5,0.008364548444751563,0.250341796875,799,1.7856428816914558,442,25.0,334.63,15.968717813491821,0.053669719723905364
8192000,0.00024890848767071815,0.0,252.50000000000023,-0.000471678946269094,139.5,0.007088696146001894,0.2829345703125,800,1.7810756601393223,442,25.0,330.99,15.96871750354767,0.05102217243618619
8202240,0.00025462599037471276,-8.195638656616212e-09,250.0,-0.000516205945314141,129.5,0.007187725329117711,0.2628662109375,801,1.7823690906167031,442,25.0,328.14,15.968716859817505,0.04920899841900782
8212480,0.0003293810518094631,1.4528632164001465e-08,277.5000000000002,-0.0005355285225959961,134.5,0.007345771761455922,0.291357421875,802,1.7852562882006169,442,22.500000000000007,330.65,15.968713158369065,0.051972513474923564
8222720,0.0002629301612103063,-1.5273690223693846e-08,302.5000000000002,-0.0005555473984713899,151.0,0.008805977330325732,0.304443359375,803,1.785364279896021,442,25.0,337.13,15.968717551231384,0.052565580153775826
8232960,0.00024401173268771004,-2.2724270820617674e-08,330.0000000000004,-0.00045357612216321284,152.75,0.007064631003686372,0.2817626953125,804,1.7853066518902778,442,25.0,334.89,15.96871777176857,0.05343228625546901
8243200,0.00021420278850712294,-4.097819328308106e-09,380.00000000000045,-0.00035538700758479534,162.25,0.006999625837670465,0.2249267578125,805,1.7900650665163993,442,25.0,335.7,15.968717652559281,0.051780247412132094
8253440,0.0002594691328368981,0.0,252.50000000000023,-0.0005352326450520195,135.25,0.007899811884090013,0.273388671875,806,1.7901355460286141,442,22.500000000000007,324.53,15.968716996908189,0.05069066289291628
8263680,0.0001802028381543863,-4.8428773880004884e-09,252.50000000000023,-0.0003229888265195768,136.0,0.007677631207275226,0.2324462890625,807,1.7901887163519858,442,0.0,328.13,15.968717581033706,0.05343502213819819
8273920,0.00022869884210976465,1.4156103134155273e-08,250.0,-0.0004333276581746759,129.0,0.008164200932128551,0.2795166015625,808,1.7887252934277058,442,0.0,325.6,15.96871709227562,0.05225441505417522
8284160,0.0002264643996824134,-4.097819328308106e-09,277.5000000000002,-0.0004692286023782799,134.75,0.008390181548929832,0.2642822265625,809,1.7884935103356838,442,22.500000000000007,329.22,15.968717616796493,0.05190431486493509
8294400,0.0001758757748277162,2.2351741790771484e-09,300.0,-0.00038650841670460066,143.5,0.00793548596477649,0.220654296875,810,1.786730583012104,442,25.0,326.98,15.968717449903489,0.05160646862770204
8304640,0.00018952232972395676,7.450580596923829e-10,325.0,-0.0005481500094902004,153.75,0.009116701950551942,0.2563720703125,811,1.783991576731205,442,25.0,330.0,15.968717747926712,0.051857305725287586
8314880,0.0001717120417012552,-2.0861625671386717e-08,402.5000000000002,-0.00043432379425212275,175.25,0.010439826372748939,0.2244873046875,812,1.778930139541626,442,25.0,328.9,15.96871775984764,0.056300624000727884
8325120,0.00021217140329810036,7.078051567077636e-09,452.50000000000017,-0.0004508692934905412,192.0,0.009774631227992358,0.2671142578125,813,1.7766528569161892,442,25.0,334.02,15.968717741966248,0.051251610306819385
8335360,0.00017379563581130242,-5.215406417846679e-09,500.0,-0.0003468036826234311,206.25,0.011194695331687399,0.2115478515625,814,1.7793884359300136,442,25.0,338.51,15.968717819452285,0.055037951176884314
8345600,0.00015390152158403225,-1.4156103134155273e-08,500.0,-0.0003822268368821824,209.5,0.010249219799879939,0.2044921875,815,1.7794752158224583,442,25.0,342.81,15.968717724084854,0.05270445535035909
8355840,0.00020420091867734413,6.7055225372314455e-09,500.0,-0.0004217004894599086,214.75,0.010477181970782113,0.241650390625,816,1.7827357783913613,442,25.0,344.11,15.968717753887177,0.05420214748708337
8366080,0.00014404922569930534,-1.4901161193847656e-08,527.5000000000002,-0.0003242386916099349,225.75,0.011700993370322977,0.183544921875,817,1.7754334464669228,442,25.0,347.38,15.96871771812439,0.05408119883897605
8376320,0.00017731562873173344,3.725290298461914e-09,502.5000000000002,-0.0004708249580289703,226.25,0.01081209263393248,0.2370361328125,818,1.7785568088293076,442,25.0,348.7,15.968717831373215,0.05338443016180459
8386560,0.00018639266483830852,-1.7136335372924803e-08,525.0,-0.0002711088458454469,238.5,0.00997811953893688,0.21884765625,819,1.7848463162779808,442,50.0,353.16,15.968717712163926,0.053000900555069785
8396800,0.00019188501240066102,-7.450580596923828e-09,525.0,-0.0005415739342424786,221.5,0.008596677057357737,0.257666015625,820,1.7886388413608074,442,50.0,350.91,15.968717765808105,0.05097598570256494
8407040,0.00017412498744846517,-5.587935447692871e-09,480.00000000000045,-0.00036965363324270584,194.75,0.008244853764881554,0.2486572265625,821,1.7868353113532067,442,50.0,341.53,15.968717676401138,0.052752339080135914
8417280,0.0002142080534827784,-5.960464477539063e-09,325.0,-0.0004366675228084205,159.0,0.007571115285918495,0.2742431640625,822,1.7882348142564297,442,25.0,331.73,15.968716257810593,0.05170921032674055
8427520,0.00018928828399253917,2.9802322387695314e-09,325.0,-0.00047549430055369155,144.5,0.0082044716334849,0.274169921875,823,1.7878886327147483,442,25.0,329.31,15.968717563152314,0.0533737574552583
8437760,0.00020884612775162736,-5.215406417846679e-09,325.0,-0.0005231019884377019,139.75,0.00689543976150162,0.2767578125,824,1.7895151652395724,442,25.0,331.19,15.96871770620346,0.049834411430316465
8448000,0.00021340350934480058,7.078051567077636e-09,350.0,-0.00045167438765929545,145.75,0.008090263510712247,0.3016357421875,825,1.788811733573675,442,25.0,331.75,15.968717342615127,0.053201828688001974
8458240,0.00016914212707277442,3.725290298461914e-09,355.00000000000045,-0.00043473497171362394,159.0,0.008833180340388935,0.233203125,826,1.7899589255452155,442,25.0,333.78,15.96871749162674,0.052058829307984666
8468480,0.00019484929236845971,-1.1920928955078126e-08,402.5000000000002,-0.0003697075942909578,170.5,0.009518950564415717,0.2543212890625,827,1.7878335662186147,442,25.0,333.61,15.968717676401138,0.05261299033886298
8478720,0.0001622313551884247,-2.3096799850463868e-08,355.00000000000045,-0.00033467296525486746,175.0,0.008990347152030153,0.234814453125,828,1.788369220495224,442,25.0,337.21,15.968717712163926,0.05301974230938483
8488960,0.0001500512822248723,-1.564621925354004e-08,355.00000000000045,-0.0003456517744780285,172.5,0.008654774184014969,0.23740234375,829,1.7887312740087509,442,25.0,335.23,15.96871680021286,0.05484426547455915
8499200,0.0001960140771544161,1.4156103134155273e-08,477.5000000000002,-0.00043799362720164936,174.75,0.00792874947526343,0.2689697265625,830,1.7889462411403656,442,25.0,333.02,15.968717181682587,0.05539996932446077
8509440,0.0001812188586692187,-1.601874828338623e-08,452.50000000000017,-0.0004019497784611303,158.5,0.007742323024331199,0.2675048828125,831,1.786374504864216,442,25.0,325.28,15.968716049194336,0.053471541166934936
8519680,0.00017271002359677822,3.3527612686157227e-09,477.5000000000002,-0.00042268943871022203,175.75,0.009441485840716269,0.25107421875,832,1.7853355541825295,442,25.0,335.16,15.96871754527092,0.054939201359190046
8529920,0.00017751349032266717,-1.5273690223693846e-08,452.50000000000017,-0.00038002109140506947,176.75,0.008085661660425103,0.2717529296875,833,1.7856422819197177,442,25.0,337.36,15.968717676401138,0.053140907905017395
8540160,0.00020097629018209773,2.6077032089233397e-09,360.0000000000009,-0.0005453792335174512,176.25,0.007902686109127898,0.2897705078125,834,1.7848583109676839,442,25.0,339.17,15.968716305494308,0.05270217493021029
8550400,0.00015983654810156623,0.0,327.5000000000002,-0.00047039395103638527,160.5,0.009679970157503704,0.2628662109375,835,1.7862042419612407,442,25.0,333.37,15.968717539310456,0.05515118076352715
8560640,0.00014108033875821492,-9.685754776000977e-09,330.0000000000004,-0.00028624689221032893,178.0,0.010646206985347817,0.2218017578125,836,1.7873592406511307,442,50.0,337.22,15.968717652559281,0.05425201227102695
8570880,0.00017779462791231993,-2.2351741790771484e-08,325.0,-0.000523311375582125,173.75,0.008745996368816122,0.268994140625,837,1.785742499679327,442,50.0,341.38,15.968717843294144,0.05412562846784117
8581120,0.0001994778129944308,-1.1175870895385742e-08,430.0000000000004,-0.00048100497660925613,186.5,0.007969427101267712,0.3091796875,838,1.786499848216772,442,50.0,341.3,15.96871537566185,0.0500132887927921
8591360,0.00020208894042283987,-1.080334186553955e-08,307.5000000000006,-0.0003675512387417257,155.5,0.00797261300699983,0.2955078125,839,1.787347635626793,442,25.0,333.05,15.968711423873902,0.05155500534079336
8601600,0.00019082781154793337,-1.1920928955078126e-08,402.5000000000002,-0.00048119323328137397,161.0,0.00891544112128031,0.286376953125,840,1.7870660610496998,442,25.0,329.19,15.968717783689499,0.052131706142140674
8611840,0.00017651282903301534,1.4901161193847657e-09,307.5000000000006,-0.0004244389860105002,156.25,0.009849270731811544,0.2747314453125,841,1.7869779579341412,442,22.500000000000007,329.67,15.968717402219772,0.053101000113359685
8622080,0.00015745983115138528,8.568167686462402e-09,450.0,-0.0004133983744395664,187.75,0.009824074066636967,0.2533935546875,842,1.7873249553143977,442,25.0,336.48,15.968717646598815,0.053169633006899794
8632320,0.0001698102979077021,7.450580596923829e-10,315.00000000000125,-0.00046302376213134264,176.25,0.008027178382690181,0.2712890625,843,1.786559420078993,442,25.0,335.31,15.968717712163926,0.05240043008383316
8642560,0.0001271509248436331,-6.7055225372314455e-09,500.0,-0.0003288209110905882,182.5,0.010171240994532127,0.207763671875,844,1.7876983873546124,442,50.0,334.12,15.968717694282532,0.05224431340142893
8652800,0.00017950457436910483,-4.8428773880004884e-09,455.0000000000004,-0.000489460066819447,178.5,0.008174360227712896,0.2790283203125,845,1.785580813884735,442,50.0,339.5,15.968717867136002,0.053269664526916415
8663040,0.00018177193853290418,6.7055225372314455e-09,460.0000000000008,-0.0004729091600893298,177.5,0.009319078239786904,0.306396484375,846,1.7861213326454162,442,50.0,337.07,15.96871783733368,0.05394047346228524
8673280,0.00013105788716671896,7.450580596923828e-09,377.5000000000002,-0.00025348792441945987,181.0,0.00888102050002999,0.2294677734375,847,1.7857592582702637,442,47.50000000000001,347.43,15.968717575073242,0.05262727671536703
8683520,0.00012993248508479381,6.7055225372314455e-09,277.5000000000002,-0.00025066622511076274,150.75,0.006507681567597956,0.1965087890625,848,1.7860621601343154,442,25.0,337.83,15.968717032670975,0.05083572916079302
8693760,0.0001401205752465273,-2.9802322387695314e-09,275.0,-0.0004136809780902695,145.25,0.008365395206737958,0.231591796875,849,1.7832641437649728,442,25.0,338.61,15.968717515468597,0.05268234777479029
8704000,0.0001770317160513457,-5.587935447692871e-09,252.50000000000023,-0.0004480090690776706,130.25,0.007712929100409838,0.2752197265625,850,1.7810969956219196,442,25.0,332.75,15.968716019392014,0.05042007889019138
8714240,0.00017452640617925396,-2.0116567611694337e-08,300.0,-0.00046213363129936623,146.0,0.008802040221598872,0.282666015625,851,1.7775918625295162,442,25.0,339.97,15.968717694282532,0.05364910873958438
8724480,0.00019123310598967436,-4.470348358154297e-09,300.0,-0.0005000687739084242,156.25,0.007716725930640678,0.2826904296875,852,1.7765540428459645,442,25.0,345.82,15.968717736005782,0.05104976714244134
8734720,0.00012802795435504777,-2.6077032089233397e-09,250.0,-0.000369456831322168,136.5,0.008813731158261362,0.242236328125,853,1.7780603811144828,442,25.0,331.6,15.968717640638351,0.05060669189641791
8744960,0.00014444038906837874,3.7252902984619143e-10,277.5000000000002,-0.00032943404803518204,150.75,0.008824716873277794,0.2526611328125,854,1.7799272492527962,442,25.0,331.09,15.968717622756959,0.05242492144904039
8755200,0.00014914004741886088,1.601874828338623e-08,325.0,-0.0003599211911932798,151.0,0.009507044254200991,0.278857421875,855,1.7839694932103156,442,22.500000000000007,328.77,15.968717151880265,0.053979393331636094
8765440,0.00016226310228262264,2.60770320892334e-08,377.5000000000002,-0.00030090635118540376,171.5,0.008520647677505622,0.246826171875,856,1.787346138060093,442,25.0,335.83,15.968717700242996,0.05061268378504782
8775680,0.00014953953763061634,-1.6763806343078613e-08,377.5000000000002,-0.00034917690936708823,172.5,0.008592215090129685,0.2739990234375,857,1.787772099673748,442,50.0,335.32,15.968717521429062,0.05152172602586534
8785920,0.0001492983123384306,-1.862645149230957e-09,377.5000000000002,-0.0003773750948312227,169.25,0.008645842074201937,0.2677734375,858,1.787626362591982,442,25.0,331.11,15.968716943264008,0.05090345570037613
8796160,0.00011673958574647259,1.862645149230957e-09,410.00000000000085,-0.00025873194499581587,167.75,0.00845877673382347,0.2166015625,859,1.7887592993676662,442,25.0,331.43,15.968717736005782,0.05275366357194276
8806400,0.00014932512243355235,-3.7252902984619143e-10,302.5000000000002,-0.00039821987920731774,155.25,0.007701079345611106,0.27958984375,860,1.7905471868813039,442,25.0,329.4,15.968717283010482,0.05168233579892154
8816640,0.00014102268246034554,-1.1920928955078126e-08,300.0,-0.0003537642696755938,142.75,0.008351618173901443,0.255517578125,861,1.7895808093249799,442,25.0,324.11,15.96871766448021,0.05157403036229831
8826880,0.00012619227766741403,-1.9371509552001954e-08,250.0,-0.00034521249290264677,131.25,0.006516210720246818,0.2156982421875,862,1.7895829685032367,442,25.0,321.97,15.9687171459198,0.04935577057428024
8837120,0.00014123920111117628,-8.940696716308593e-09,302.5000000000002,-0.00041740346532606056,143.25,0.00911444153280172,0.2709228515625,863,1.789194007217884,442,25.0,327.24,15.96871766448021,0.0514843953578251
8847360,0.0001150812625130726,1.899898052215576e-08,302.5000000000002,-0.0002437795112200547,148.75,0.008390204974352855,0.2260009765625,864,1.7892830446362495,442,25.0,334.07,15.968716824054718,0.05216182328769666
8857600,0.00013327778080380882,-3.7252902984619143e-10,325.0,-0.0003466524438408669,150.75,0.008036438018689297,0.2507080078125,865,1.789942654967308,442,25.0,329.06,15.968716698884965,0.05100529605300754
8867840,0.00015184868050575063,-1.4156103134155273e-08,325.0,-0.0004254658542777179,151.0,0.007158029280708434,0.2861328125,866,1.7908247768878938,442,25.0,327.83,15.968717497587203,0.05127138370708452
8878080,0.00011535851772315198,2.384185791015625e-08,455.0000000000004,-0.00025166801679006313,158.5,0.010218210843959241,0.210400390625,867,1.7901291221380233,442,25.0,325.74,15.968717783689499,0.05323819247430994
8888320,0.00013880181880132625,1.4528632164001465e-08,550.0,-0.0004939593771268846,199.75,0.00983965666473523,0.3017822265625,868,1.7877473928034306,442,50.0,333.65,15.9687175989151,0.053507124755510546
8898560,9.97222526932795e-05,0.0,550.0,-0.00025342424014525023,207.75,0.008822160571435233,0.2056396484375,869,1.7862891957163811,442,50.0,335.37,15.968717414140702,0.05152764046498605
8908800,0.0001276686302075447,-1.2665987014770507e-08,500.0,-0.00030758739085285925,195.25,0.008229023368403431,0.24912109375,870,1.7854374021291732,442,50.0,331.43,15.96871758699417,0.05436097934038962
8919040,0.00011618316652146632,8.568167686462402e-09,455.0000000000004,-0.0003657895005744649,175.25,0.009181486489615054,0.2573974609375,871,1.7873762406408786,442,50.0,334.52,15.968717634677887,0.05231771002665928
8929280,0.00012596979654730945,7.078051567077636e-09,405.00000000000045,-0.00037768648981000296,164.25,0.008435919611656573,0.264013671875,872,1.786725853383541,442,25.0,332.41,15.968717968463897,0.05171037807838823
8939520,0.00010194295439482914,7.450580596923829e-10,455.0000000000004,-0.0003066030669288011,174.5,0.009180459892286308,0.2133056640625,873,1.7863658398389817,442,25.0,334.79,15.968717646598815,0.052066222471580825
8949760,0.00013471186646505374,-3.7252902984619143e-10,407.5000000000006,-0.00033251803761231714,169.75,0.008029056991108518,0.2868408203125,874,1.788093014806509,442,25.0,333.24,15.96871775984764,0.053934910220202734
8960000,0.00011973453200466721,1.4901161193847656e-08,327.5000000000002,-0.0003478794522379758,169.5,0.008804640035577904,0.242626953125,875,1.7899707674980163,442,47.50000000000001,335.76,15.968716937303544,0.053569642032164765
8970240,0.00011014777433331347,7.450580596923829e-10,350.0,-0.00020642487979785073,168.75,0.009583231875535603,0.231591796875,876,1.7901295691728591,442,25.0,331.8,15.968717360496521,0.05414371470043523
8980480,0.00013259941946976994,-6.332993507385254e-09,302.5000000000002,-0.0004419546927238116,163.75,0.00890173598072579,0.28388671875,877,1.7889526709914207,442,47.50000000000001,327.74,15.968717652559281,0.05100613904499472
8990720,0.0001301378870183001,-5.960464477539063e-09,355.00000000000045,-0.00039895294612506403,178.5,0.009754896727827145,0.268115234375,878,1.789464845508337,442,25.0,332.07,15.968717801570893,0.053509159404014406
9000960,0.00011443890131932478,-5.215406417846679e-09,352.5000000000002,-0.00036118511234235485,182.75,0.008836595445291095,0.2402099609375,879,1.789533295482397,442,50.0,336.44,15.968717437982558,0.053443401419240574
9011200,0.00011157679477271642,-1.5273690223693846e-08,277.5000000000002,-0.00044098971047787925,155.0,0.007807157946672305,0.2761962890625,880,1.78718396499753,442,47.50000000000001,331.75,15.96871750354767,0.05226449072731996
9021440,0.00012156093892912168,-1.4901161193847656e-08,325.0,-0.00034797357548086436,161.5,0.008172441916735806,0.2658935546875,881,1.7862012304365635,442,25.0,336.94,15.968713665008545,0.05131782080039841
9031680,8.144458447292279e-05,-1.862645149230957e-09,360.0000000000009,-0.00016922274990065488,170.5,0.00982118306837947,0.193603515625,882,1.7846381098031998,442,25.0,339.43,15.968717646598815,0.0520444277134422
9041920,0.0001171032081245471,-3.7252902984619143e-10,355.00000000000045,-0.00030439767433563245,169.25,0.007953953897504107,0.271044921875,883,1.788767946511507,442,25.0,335.4,15.968717700242996,0.05285166477019913
9052160,0.00011100662183736177,1.4528632164001465e-08,302.5000000000002,-0.0002821410344040487,165.0,0.009113972398336046,0.246728515625,884,1.7903504632413387,442,25.0,336.16,15.968717807531357,0.052915149312020536
9062400,0.000130234407195573,-4.470348358154297e-09,300.0,-0.0004518528701737523,153.5,0.007478661037333722,0.2823486328125,885,1.790732018649578,442,25.0,333.67,15.968716830015182,0.04825762354394029
9072640,0.0001268954809738432,5.215406417846679e-09,425.0,-0.00036600458333850837,163.5,0.00830502181996735,0.293505859375,886,1.7900269351899625,442,25.0,336.57,15.968716567754745,0.05301633989957999
9082880,9.442795734511122e-05,5.215406417846679e-09,357.5000000000007,-0.00031965908092388415,157.25,0.008758385914870815,0.2513916015625,887,1.790903778374195,442,25.0,337.57,15.968717205524445,0.051691913788056744
9093120,0.0001238549030293967,-2.9802322387695314e-09,355.00000000000045,-0.0004066937519382918,156.25,0.008240753390327881,0.292822265625,888,1.7896706521511079,442,25.0,335.15,15.968717861175538,0.0529200388152619
9103360,0.0001423896914909406,3.7252902984619143e-10,302.5000000000002,-0.00043897181494685357,151.5,0.008646473875160154,0.3138916015625,889,1.7900953993201256,442,25.0,338.07,15.968717801570893,0.051708816274073775
9113600,8.515959562735987e-05,2.0861625671386717e-08,325.0,-0.00022165993541420904,155.75,0.008175081198260159,0.206787109375,890,1.7879479609429836,442,25.0,340.23,15.968717062473297,0.05219771418045255
9123840,9.602054337953803e-05,-6.7055225372314455e-09,400.0,-0.00029230403888504954,171.75,0.009776382711424957,0.2369384765625,891,1.7865445964038371,442,25.0,341.87,15.968717676401138,0.05479128281030997
9134080,0.0001206624129000744,1.7508864402770997e-08,402.5000000000002,-0.00032910308218561115,170.25,0.008260697633522796,0.275927734375,892,1.788628675043583,442,25.0,331.68,15.968717473745347,0.05259057600830943
9144320,0.00010249584290278335,0.0,352.5000000000002,-0.000220460810669465,163.25,0.009657302836649251,0.2460205078125,893,1.7898691348731517,442,25.0,327.57,15.968717730045318,0.05278762577011216
9154560,9.965780987002404e-05,2.9802322387695314e-09,427.5000000000002,-0.00033684978407109154,176.5,0.009495259457776229,0.245947265625,894,1.7881384268403053,442,25.0,329.65,15.968717515468597,0.05490396925196016
9164800,8.776014352296357e-05,1.080334186553955e-08,452.50000000000017,-0.00029144251020625235,176.5,0.00783391994982594,0.24189453125,895,1.78687234967947,442,25.0,328.38,15.968717151880265,0.05263364007391626
9175040,0.00010040489337974634,2.9802322387695314e-09,452.50000000000017,-0.00025392601528437806,170.75,0.008117943003890104,0.253515625,896,1.7905267663300037,442,25.0,327.24,15.968717622756959,0.05131673194045616
9185280,8.708747131613848e-05,-4.097819328308106e-09,287.5000000000011,-0.00023615546742803418,161.0,0.009099712561510386,0.243994140625,897,1.791015662252903,442,25.0,323.34,15.968717473745347,0.05298546460503062
9195520,9.273638242355276e-05,2.9802322387695314e-09,300.0,-0.000306317602735362,157.0,0.008864408792078393,0.250732421875,898,1.7913604952394961,442,25.0,324.67,15.968717437982558,0.05378806796722927
9205760,0.00010190415544073517,-8.568167686462402e-09,275.0,-0.00029088715346006213,146.0,0.006318867285335728,0.2730712890625,899,1.7903647489845753,442,25.0,325.72,15.96871749162674,0.05079762327588191
9216000,8.144168698649423e-05,5.960464477539063e-09,252.50000000000023,-0.00022654067834082525,136.0,0.008051430336115573,0.2173828125,900,1.788718293607235,442,25.0,321.22,15.968713235855102,0.05115372279787002
9226240,9.436002790899067e-05,4.470348358154297e-09,252.50000000000023,-0.0003053149990591919,129.0,0.007010735820176706,0.248193359375,901,1.787802442163229,442,0.0,320.22,15.968717604875565,0.051530594867236656
9236480,9.350752188650447e-05,-8.568167686462402e-09,285.00000000000085,-0.0002857930267055053,141.5,0.007288429887262282,0.2647216796875,902,1.787857359647751,442,25.0,318.77,15.968715286254882,0.05004987096649292
9246720,0.00011500886930164711,1.1175870895385742e-09,252.50000000000023,-0.0003016103077243315,122.0,0.006745181342012074,0.3083740234375,903,1.7882654830813407,442,0.0,318.15,15.968716835975647,0.04941132712013997
9256960,8.344583937445194e-05,-7.078051567077636e-09,227.5000000000002,-0.00024322233221028,116.5,0.0070500826453098854,0.2312255859375,904,1.7881574943661689,442,25.0,318.32,15.968717414140702,0.0515730565397823
9267200,9.375815984213887e-05,1.1175870895385742e-09,275.0,-0.0003152712986775441,125.0,0.007846060327437954,0.2773193359375,905,1.7898751020431518,442,25.0,325.69,15.968717497587203,0.05413674922366267
9277440,8.519457742064417e-05,6.332993507385254e-09,277.5000000000002,-0.000255082112562377,137.5,0.008187621709475934,0.256591796875,906,1.7899314925074576,442,25.0,327.0,15.96871646642685,0.05192026006392941
9287680,0.00010013831369342086,-1.1175870895385742e-08,300.0,-0.0003912648189725587,145.0,0.007310272623408309,0.2859619140625,907,1.7881909430027008,442,0.0,329.09,15.96871742606163,0.050714507709232706
9297920,7.680804570178167e-05,-1.1920928955078126e-08,405.00000000000045,-0.00019095869865850545,152.75,0.008034737971956928,0.20009765625,908,1.7886127330362798,442,0.0,329.44,15.968717557191848,0.04962882712274143
9308160,9.611879779072296e-05,-6.332993507385254e-09,405.00000000000045,-0.00030332096175698096,159.0,0.009583433947500452,0.2761474609375,909,1.7892535947263242,442,0.0,333.39,15.96871770620346,0.052899463825009686
9318400,8.764020233691383e-05,1.5273690223693846e-08,450.0,-0.00034162508127337786,184.25,0.007510170975319852,0.28076171875,910,1.7891526706516743,441,25.0,338.17,15.968717408180236,0.04959844009738361
9328640,9.224923199298018e-05,-4.8428773880004884e-09,427.5000000000002,-0.00034703300880210006,170.5,0.008351164191572025,0.2943115234375,911,1.7893364168703556,441,25.0,329.88,15.96871713399887,0.05074548278835385
9338880,8.855884699752182e-05,1.0058283805847169e-08,425.0,-0.0002799718677124474,157.25,0.00810229107100895,0.2626953125,912,1.7903931066393852,441,25.0,324.17,15.96871750354767,0.05253112895387367
9349120,8.31519314537843e-05,1.4901161193847657e-09,250.0,-0.00027941733242187183,138.5,0.007182580490598412,0.2697998046875,913,1.7899166591465474,441,25.0,322.44,15.968717217445374,0.05002784257028338
9359360,7.679238160367419e-05,-2.9802322387695314e-09,252.50000000000023,-0.00027601259971561377,137.25,0.007567578744510683,0.2506103515625,914,1.789781853556633,441,25.0,323.38,15.968716621398926,0.04971401969484215
9369600,8.03465067518161e-05,4.8428773880004884e-09,275.0,-0.000277770082175266,149.0,0.008792587488005665,0.2962158203125,915,1.790899895876646,441,25.0,324.71,15.96871789097786,0.052909318582865184
9379840,7.274752919137484e-05,-4.470348358154297e-09,307.5000000000006,-0.00026361079453636195,156.25,0.008679585475510976,0.2252685546875,916,1.790015234798193,441,25.0,325.53,15.968717181682587,0.05159875916457067
9390080,8.202272220252383e-05,2.2351741790771484e-09,380.00000000000045,-0.0002723064764722949,161.25,0.007961078670359712,0.26044921875,917,1.7885709829628467,441,25.0,328.65,15.968717724084854,0.050906398643100904
9400320,7.801156774966955e-05,1.2665987014770507e-08,307.5000000000006,-0.0002733908928348683,159.25,0.008062034325288892,0.251611328125,918,1.788160501420498,441,25.0,329.84,15.968713492155075,0.051279906113231646
9410560,6.801493473709285e-05,-3.725290298461914e-09,300.0,-0.0003020569420186803,161.75,0.009773553020204417,0.25556640625,919,1.789222402125597,441,25.0,329.72,15.968717765808105,0.05194109460519534
9420800,6.434695492849585e-05,7.450580596923829e-10,305.00000000000045,-0.0002326301430002786,168.5,0.008518672839727515,0.227392578125,920,1.7905827678740025,441,25.0,333.76,15.96871746778488,0.05220712143647584
9431040,7.41106449842377e-05,7.450580596923829e-10,500.0,-0.0002542744769016281,177.75,0.009415014684054767,0.2537353515625,921,1.7902463793754577,441,25.0,332.08,15.968717533349992,0.05369385834894323
9441280,7.468744003595873e-05,1.4901161193847656e-08,450.0,-0.00028437552136892916,173.25,0.007456757007798842,0.280322265625,922,1.7893898434937001,441,25.0,334.61,15.968717288970947,0.05128867956274776
9451520,9.256919712674616e-05,1.4901161193847657e-09,427.5000000000002,-0.00033291521613136864,167.0,0.007197932989524247,0.326123046875,923,1.788745104521513,441,25.0,336.52,15.968713974952697,0.049053468059058504
9461760,5.905084714115105e-05,1.6763806343078613e-08,355.00000000000045,-0.000209166442436981,138.25,0.006731210035741242,0.2114013671875,924,1.7895455241203309,441,25.0,332.49,15.968714165687562,0.05071418782882804
9472000,7.30885169323514e-05,1.0058283805847169e-08,355.00000000000045,-0.00018455008357705084,135.25,0.006702060198585968,0.2618896484375,925,1.7885327734053136,441,22.500000000000007,331.46,15.968717449903489,0.051525224209347985
9482240,6.447215362896941e-05,1.0058283805847169e-08,225.0,-0.0001413999700162094,115.0,0.00761911147956198,0.256005859375,926,1.7892741724848746,442,0.0,322.9,15.968717747926712,0.05144525197445626
9492480,6.878383511583763e-05,3.725290298461914e-09,250.0,-0.0002632669340528082,122.75,0.008019004392645001,0.2595947265625,927,1.7896452069282531,441,0.0,323.9,15.968717515468597,0.04930349812837829
9502720,6.67607103540746e-05,-1.2665987014770507e-08,252.50000000000023,-0.00022670144207950215,122.5,0.007296122887601087,0.26103515625,928,1.7898893237113953,441,22.500000000000007,322.29,15.96871750354767,0.05064177030267154
9512960,5.6594818896194e-05,-5.960464477539063e-09,275.0,-0.00019790345286310184,127.0,0.007702358003916743,0.242236328125,929,1.7896057233214377,441,0.0,322.71,15.96871783733368,0.050460042654231464
