episode_length,explained_variance,fps,policy_loss,P01:episode_rewards,policy_entropy,PMM:episode_rewards,epoch_idx,grad_norm,value_loss,advantage_norm,P09:episode_rewards,frames
607.78,0.8507802349328994,328,-0.021482922980503645,0.0,0.9951775246858596,51.06,692,1.6895238554619059,0.10768202590756118,3.5243595564365386,168.40000000000003,5536000
681.51,0.7985446560382843,328,-0.02621793615631759,0.0,1.023216598033905,62.77,693,1.2753480928560874,0.09268960379995406,3.3529958581924437,224.40000000000015,5544000
736.48,0.8007651335000991,328,-0.018873974122689107,0.0,1.0098029744625092,69.9,694,1.5982449228735545,0.10980796374380589,3.5298864006996156,232.50000000000006,5552000
780.02,0.8854201054573059,328,-0.023381784664816222,0.0,1.0307350128889083,79.31,695,1.7588826714494987,0.12147463302128017,3.724688311815262,258.4000000000002,5560000
850.11,0.8389514827728272,328,-0.030302857332862913,0.0,1.0316742688417435,91.6,696,2.00107122475072,0.14606231007725,4.116817622184754,283.2000000000001,5568000
948.85,0.8208093559741974,328,-0.03350154576008208,0.0,0.9629193782806397,107.21,697,2.2248394327532584,0.13600091722793878,4.025185992717743,322.2000000000001,5576000
1007.68,0.8556641948223114,329,-0.016338425397407264,0.0,0.9818846410512925,116.45,698,2.323592834569751,0.11801403252407909,3.7602664077281953,333.40000000000003,5584000
1087.78,0.8575140887498856,329,-0.010980540268938056,0.0,0.9631965512037277,130.71,699,1.7303593645765785,0.08508428392000496,3.254430729150772,340.3,5592000
1128.99,0.7965463346242905,329,-0.02620768641936593,0.9000000000000004,0.9679783344268799,136.24,700,1.9413427545929556,0.1339411339815706,3.849182525873184,343.9000000000001,5600000
1215.42,0.815255583524704,329,-0.014086434158671182,2.0,0.9611049395799637,149.81,701,1.6738639586669266,0.12925331302918494,3.9749846601486207,343.9000000000001,5608000
1287.13,0.7727202552556992,329,-0.022560444578994067,4.0,0.9735211855173111,160.07,702,1.4203223886831564,0.09247612638399005,3.3672141921520233,352.0,5616000
1346.77,0.8737705266475677,329,-0.01519054637523368,4.0,1.0341110575199126,170.51,703,1.6504621033331852,0.13556117033585907,3.904735095500946,353.70000000000005,5624000
1431.71,0.8431710201501846,329,-0.00924827994313091,35.7,1.0390974777936934,185.18,704,1.4583097788788353,0.0927270664041862,3.365793104171753,353.70000000000005,5632000
1513.5,0.8983025133609772,329,-0.017316918026190252,45.7,1.0479452258348465,202.35,705,1.4156856924499053,0.09432238827459515,3.38267961025238,365.1,5640000
1571.97,0.9034369784593582,329,-0.019974252302199604,68.3,1.0363412487506867,215.27,706,1.9271419243465133,0.12328546654433012,3.7787911391258238,366.0,5648000
1598.21,0.8799766826629639,329,-0.009685140353685711,79.3,1.0435420972108842,222.78,707,1.4228775193212035,0.09469326768070459,3.3730351173877717,366.0,5656000
1618.8,0.862561702132225,329,-0.029274421287700535,79.3,1.0688698357343673,229.99,708,1.560583708297017,0.1350221785530448,4.0717222321033475,366.0,5664000
1641.21,0.9313102382421493,329,-0.024327284928003793,79.3,1.106778058409691,236.44,709,1.6384579300565385,0.12352071166038513,3.699248584508896,370.4,5672000
1651.53,0.9083964371681214,329,-0.01585819873958826,81.8,1.0946772557497024,239.0,710,1.549225586193055,0.10739126632921397,3.4159409618377685,374.30000000000007,5680000
1669.94,0.8571746611595153,329,-0.03825699803790485,86.69999999999999,1.0668416446447373,242.52,711,1.3793443420317275,0.09788107935339213,3.3502852475643157,374.30000000000007,5688000
1682.06,0.8895889657735825,329,-0.02631841814145446,86.69999999999999,1.0780401933193207,249.79,712,2.03883156256994,0.15927396945655345,4.392006778717041,376.1,5696000
1695.26,0.889355462193489,329,-0.01390052612114232,86.69999999999999,1.0702627593278884,250.44,713,1.247376368944047,0.0992354656290263,3.4487257385253907,374.20000000000005,5704000
1701.34,0.8922405457496643,329,-0.014704277195269242,86.69999999999999,1.083800876736641,255.16,714,1.3918416255970822,0.0931904136016965,3.3347698390483855,376.1,5712000
1694.39,0.9290182173252106,329,-0.024456248932983725,86.69999999999999,1.0880394631624222,256.57,715,1.401790713419747,0.08882123472169041,3.1021319496631623,376.1,5720000
1706.55,0.8586691653728485,329,-0.017357862590579316,86.69999999999999,1.071083426475525,258.17,716,1.4341533600247982,0.1094660120178014,3.577053424119949,376.1,5728000
1699.68,0.8877010267972946,329,-0.014830517323571258,82.0,1.069380448460579,252.51,717,1.468962880386304,0.11569325413554907,3.687307364940643,376.1,5736000
1685.58,0.88234434902668,329,-0.0019514484499813989,81.8,1.0854773426055908,252.85,718,1.0208203083259881,0.07191929545253516,2.8709297823905944,375.1,5744000
1699.29,0.8813661623001099,329,-0.019106386284111068,81.8,1.0762539619207383,256.63,719,1.3989967360128608,0.11494990966282785,3.706081531047821,375.1,5752000
1689.63,0.9096787226200104,330,-0.04527822202144307,81.8,1.0404176676273347,255.07,720,2.4583220806302375,0.21697158830240368,5.1319858729839325,374.1,5760000
1680.24,0.849805182814598,330,-0.0149010231270222,81.7,1.0918149191141129,258.31,721,1.549574132775628,0.11852371208369732,3.647687760591507,376.1,5768000
1684.19,0.8643922489881516,330,-0.005549304949927319,83.8,1.0899510657787324,258.82,722,1.3910687242248994,0.11986946816556156,3.5852738976478578,376.1,5776000
1678.54,0.8299971401691437,330,-0.0366075976123102,86.5,1.096646084189415,261.92,723,1.942574330753862,0.1547005443740636,4.411268582344055,376.1,5784000
1667.61,0.8569811576604843,330,-0.02154024429297351,98.7,1.0765469205379485,259.37,724,1.3445673385281203,0.11193332819268108,3.361739950180054,375.1,5792000
1661.55,0.8627580738067627,330,-0.01926705866935663,98.7,1.062420905828476,257.79,725,1.1399512283175468,0.08582839837297797,3.212392429113388,374.0,5800000
1660.03,0.8598757982254028,330,-0.01808767594746314,98.7,1.04428784430027,256.04,726,1.5986550104822523,0.12437213486991823,3.874095369577408,374.0,5808000
1653.95,0.7658858913183212,330,-0.03978271146537736,86.5,1.0754557543992995,256.25,727,1.8243256488357762,0.1425118459109217,4.285988597869873,374.0,5816000
1638.92,0.7972637730836868,330,-0.0209834170358954,81.7,1.091668650507927,249.34,728,1.0201677857087301,0.06414812735281884,2.661269955039024,374.0,5824000
1626.18,0.7656009078025818,330,-0.02070336866308935,78.89999999999999,1.069042517542839,245.08,729,0.7856942431385334,0.053246159465052185,2.30778522670269,374.0,5832000
1632.04,0.8506722128391266,330,-0.017341520187910645,81.7,1.038487606048584,244.67,730,1.4696689924818533,0.13323440695181488,3.906042819023132,372.20000000000005,5840000
1624.09,0.8372878473997116,330,-0.023674575546756386,81.7,1.0391255807876587,242.14,731,1.4088819264889296,0.12438171305228024,3.7294900572299956,366.6000000000001,5848000
1623.83,0.8695357739925385,330,0.00029362979810684917,81.7,1.0571545600891112,243.49,732,1.0345698621796642,0.070755155836232,2.9048561203479766,372.20000000000005,5856000
1633.04,0.852808068394661,330,-0.02859613417298533,81.7,1.030176196694374,245.48,733,1.648607669560178,0.11904643957037479,3.504746334552765,374.0,5864000
1632.3,0.8430681389570236,330,-0.013661819900153204,92.80000000000001,1.0146364653110505,245.42,734,2.1869810572395934,0.1510968945827335,4.271141300201416,374.0,5872000
1654.11,0.8739217525720596,330,-0.025749095312785356,99.39999999999999,1.044307234287262,252.46,735,1.3320138688416572,0.0973489636555314,3.259676413536072,374.1,5880000
1657.6,0.8875221598148346,330,-0.013232186882814858,99.39999999999999,1.0575352561473848,253.44,736,1.2442791219513134,0.08717244344763458,3.184382002353668,375.1,5888000
1666.7,0.8648134261369705,330,-0.01930300756182987,99.39999999999999,1.0673443919420242,254.25,737,1.3926464734637776,0.10092480726540089,3.482653466463089,374.20000000000005,5896000
1676.94,0.8529752880334854,331,-0.010093375954311342,103.8,1.0643634563684463,258.17,738,1.380130778265778,0.09794974659569561,3.384856929779053,376.3,5904000
1686.39,0.8123839277029038,331,-0.02260704573476687,103.8,1.0847107708454131,258.01,739,1.1400528314648937,0.08079062814824284,2.9537874233722685,376.3,5912000
1687.62,0.867507153749466,331,-0.010294039819154933,102.0,1.0946839904785157,255.32,740,1.5322279236750518,0.12365787483751774,3.8208766973018644,376.3,5920000
1702.98,0.8541083425283432,331,-0.029284165315330027,102.0,1.065082352757454,260.0,741,1.6736524868844098,0.12831120130605997,3.837756508588791,379.0,5928000
1715.31,0.8895326375961303,331,-0.00456257369602099,102.0,1.0435373216867447,264.11,742,1.615776342598087,0.12368800613097847,3.840091189146042,379.1,5936000
1726.91,0.828468764424324,331,-0.029565281321774817,101.80000000000001,1.0674830907583237,263.3,743,1.2687215214817138,0.11257308670319617,3.5861388170719146,379.1,5944000
1731.58,0.8860421591997146,331,-0.010370909667108208,99.39999999999999,1.0773278719186783,259.29,744,1.4020649969284835,0.0966879837308079,3.4019734823703764,379.1,5952000
1749.88,0.8815112149715424,331,-0.018640025722124847,101.2,1.0489578664302825,265.76,745,1.4843658230629542,0.10553283447399736,3.273241567611694,379.1,5960000
1750.94,0.8312311536073684,331,-0.013824430496897548,101.2,1.0815881508588792,264.03,746,1.6752103343231939,0.12417292209342122,3.883488974571228,379.0,5968000
1767.5,0.8761779516935349,331,-0.01311175779439509,101.2,1.0493302518129348,270.59,747,1.6572134368065234,0.15545295001007617,4.303840544223785,380.50000000000006,5976000
1769.21,0.8901615428924561,332,-0.02349962817505002,101.2,1.0880896669626237,271.11,748,1.3205907504903296,0.09916374399326741,3.478507286310196,380.50000000000006,5984000
1626.09,0.6102236199378968,332,-0.026037692594109103,21.0,1.0647570341825485,247.18,749,1.1351644774774676,0.07619656815193593,2.8916165864467622,380.0,5992000
1598.8,0.6839556509256363,332,-0.004487781811039895,20.7,1.054236935377121,239.89,750,0.6051698994422022,0.03060007429216057,1.9947935128211975,380.0,6000000
1537.67,0.7907133954763412,332,-0.0242461458517937,20.7,1.0263127344846725,220.66,751,1.185644271405405,0.06862213226500899,2.6994204181432724,377.2,6008000
1527.7,0.8288000851869584,332,-0.02225780195047264,20.7,1.0635776495933533,214.01,752,1.1203528544778678,0.06225315972231329,2.5137096738815305,377.2,6016000
1503.99,0.8113195681571961,332,-0.011095118379453197,20.7,1.0728910320997238,205.93,753,1.9217417363622258,0.1511098780389875,4.064908698797226,377.2,6024000
1496.09,0.8475401204824448,332,-0.014229306612396613,20.7,1.0538289713859559,206.16,754,1.495902273766272,0.097411400815472,3.3649655985832214,375.20000000000005,6032000
1469.8,0.8328721225261688,332,-0.04522289061220363,20.7,1.0524513232707977,198.9,755,2.4916217289381906,0.20678877731785178,4.840649133920669,375.0,6040000
1476.91,0.8859909456968308,332,-0.010031021754257382,20.7,1.0371788132190705,201.71,756,1.4282068300823179,0.08422386471182108,3.2034615755081175,375.0,6048000
1476.18,0.8749436777830124,332,-0.007532701414602343,20.7,1.06416823387146,203.86,757,1.526839926046849,0.10887542028911412,3.6228498816490173,375.0,6056000
1485.19,0.9075858050584793,333,-0.015969306146726012,20.7,1.0770911008119584,208.44,758,2.085065555828971,0.18803884522989392,4.628057411909103,375.20000000000005,6064000
1480.74,0.8421965581178665,333,-0.009134839351154368,20.7,1.1137332284450532,208.89,759,1.230539290980331,0.09857155418023467,3.2906266713142394,375.20000000000005,6072000
1470.91,0.8580562335252762,333,-0.02353178018354811,20.7,1.0979183954000473,201.43,760,1.1253084434189182,0.08909254254773259,3.1285752856731417,374.1,6080000
1447.16,0.8358935743570328,333,-0.02236978643370094,20.7,1.0490921533107758,195.4,761,1.4407676865826415,0.10145919278264046,3.4096804022789002,365.0000000000001,6088000
1451.21,0.8783286130428314,333,-0.023658079644665122,20.7,1.0322011357545853,198.39,762,1.9579664571796778,0.15457217588555067,4.237811623811722,365.0000000000001,6096000
1429.3,0.8538682353496552,333,-0.029053503018803894,20.7,1.08056538105011,190.81,763,1.2063357148863056,0.10041574492119253,3.254439431428909,362.2,6104000
1429.67,0.8502777272462845,333,-0.01195455871988088,20.7,1.0217939865589143,189.84,764,1.4042432154821172,0.10498851488344371,3.3131940174102783,362.2,6112000
1415.42,0.8158012354373931,333,-0.02529761635174509,20.7,1.0269728124141693,185.29,765,1.266320244030467,0.11416394481901079,3.6142478436231613,357.1,6120000
1419.81,0.7773655724525451,333,-0.026323992628604173,20.7,1.0636925667524337,185.04,766,1.5954253011125477,0.1262010740907863,3.7480747628211977,357.0,6128000
1427.37,0.8642649817466735,334,-0.008051738139256486,20.7,1.091683549284935,187.74,767,0.9530530233709468,0.06795429421588778,2.8312089002132415,357.0,6136000
1476.91,0.8404316413402557,334,-0.02772311103879474,31.400000000000002,1.0500580388307572,197.21,768,2.157315925774622,0.19053151072002947,4.645421549081802,357.1,6144000
1557.95,0.8437920081615448,334,-0.02489276979584247,48.1,1.1025326925516128,216.97,769,1.6995084882563303,0.11834142019972205,3.757448651790619,360.20000000000005,6152000
1591.61,0.8289894026517868,334,-0.021642645561369137,54.5,1.0776349025964738,220.76,770,1.3156288827497187,0.08368655815254897,2.9914740324020386,360.20000000000005,6160000
1626.49,0.878091881275177,334,-0.029864172912202776,69.0,1.0538816273212432,227.06,771,1.8922420246970668,0.14221212666481733,4.042762869596482,360.20000000000005,6168000
1677.69,0.8917849063873291,334,-0.027561379142134683,83.6,1.0773102432489394,242.22,772,1.5802334410327894,0.12096571585163474,3.753989254236221,362.2,6176000
1688.8,0.8580644118785858,334,-0.02227956198505126,90.30000000000001,1.0700796413421632,248.24,773,1.2393540144652375,0.08244655285030604,3.0112265694141387,362.2,6184000
1696.82,0.8528302574157715,334,-0.012653754602069966,94.6,1.0146212780475616,249.74,774,1.5706404126751985,0.09581830687820911,3.2993596255779267,362.2,6192000
1704.52,0.8700498002767563,334,-0.02605011626408668,94.6,0.997021061182022,247.66,775,1.7623850180416087,0.1100341781321913,3.442188752889633,360.20000000000005,6200000
1712.35,0.790499576330185,335,-0.02710307280125562,95.9,1.0333601081371306,251.32,776,1.667215976896027,0.14979495374485852,4.331366398334503,360.20000000000005,6208000
1724.04,0.885598960518837,335,-0.016530327222426422,111.30000000000001,1.0390575069189072,255.07,777,1.2077163286656682,0.07034416542388498,2.8321235513687135,362.80000000000007,6216000
1720.42,0.8608043247461319,335,-0.00883263666415587,111.30000000000001,1.0297349613904954,252.88,778,1.7097768346820872,0.10794572052545845,3.6157770800590514,360.20000000000005,6224000
1718.84,0.862027223110199,335,-0.01880659852642566,95.9,1.0325011670589448,250.63,779,1.488539931472816,0.10889136892743409,3.5128811597824097,370.0,6232000
1720.2,0.913249390721321,335,-0.02378076955501456,95.9,1.065938676595688,248.5,780,1.6704483585397822,0.10841845718212426,3.5721249520778655,360.20000000000005,6240000
1730.08,0.9249214613437653,335,-0.02600557714700699,111.30000000000001,1.0422939711809158,252.64,781,1.7789481618594918,0.1305562202539295,3.9896246564388274,368.20000000000005,6248000
1735.87,0.9261198991537094,335,-0.02987160445889458,123.10000000000001,1.0400759279727936,261.41,782,2.0079673396969615,0.1360545972548425,3.9958733749389648,370.3,6256000
1756.39,0.8639719796180725,335,-0.012861356635112316,123.10000000000001,1.0250670009851455,265.49,783,1.0466271548755914,0.05753187093883753,2.497466640472412,373.1,6264000
1661.94,0.43657513976097106,335,-0.029333801213197147,63.5,0.9222637444734574,239.44,784,1.5937808153026407,0.09716348408721387,3.1697224962711332,374.0,6272000
1596.4,0.7323360949754715,336,-0.011560311349458062,25.9,1.104007328748703,227.98,785,0.7009329561933443,0.04102238866034895,2.2091891211271286,370.4,6280000
1559.72,0.7583684605360032,336,-0.01603089858343992,25.9,1.1023366236686707,217.87,786,0.8071092610230075,0.046105095269158486,2.230868328213692,370.4,6288000
1557.13,0.8895635849237442,336,-0.012137721663166304,25.9,1.0837492120265961,219.62,787,1.0827711329258622,0.07621155373752117,3.026937679052353,370.4,6296000
1552.16,0.8537805700302123,336,-0.041786288334988056,25.9,1.089566281437874,214.65,788,1.6157166504140574,0.13946193139068783,3.893201961517334,368.20000000000005,6304000
1550.43,0.8519298583269119,336,-0.03067632468417287,25.9,1.0723167967796325,212.88,789,1.4367164120505183,0.1195608976483345,3.4778039479255676,368.20000000000005,6312000
1548.07,0.8982423067092895,336,-0.022253006395185366,25.9,1.0480547857284546,212.3,790,1.3932139603716502,0.08205822257325053,3.064902093410492,368.20000000000005,6320000
1526.18,0.8989681607484817,336,-0.020428041162958835,25.9,1.059326370358467,203.34,791,1.583280976407992,0.1282820898015052,3.551882519721985,361.70000000000005,6328000
1541.27,0.873747997879982,336,-0.0148806054063607,25.9,1.040669195652008,205.74,792,1.509662786090862,0.11021975923329591,3.675082070827484,373.1,6336000
1536.15,0.8993603813648224,337,-0.013151333537171012,25.9,1.0650551062822342,206.83,793,1.2576844241268474,0.07793219086714089,3.04275358915329,373.1,6344000
1526.12,0.8556879466772079,337,-0.021646134058246388,25.9,1.0650508999824524,206.87,794,1.4065603054813733,0.09498186681419611,3.3188719856739044,373.1,6352000
1527.51,0.8810251408815384,337,-0.012726674934383482,25.9,1.0626850813627242,206.68,795,1.3782864262860004,0.10759595134295523,3.6033098804950714,373.1,6360000
1502.17,0.8986819970607758,337,-0.010126502665807493,25.9,1.057244167327881,204.05,796,1.7250652672745899,0.15293513948097825,4.189584378004074,363.50000000000006,6368000
1498.47,0.915887959599495,337,-0.012002456988484482,25.9,1.0859015417098998,203.54,797,1.102780314038455,0.07618338734377175,2.8175137382745743,361.2,6376000
1503.78,0.8667053973674774,337,-0.01816936441580765,25.9,1.1059224086999893,204.6,798,1.480465084655326,0.11461837582290173,3.53923143863678,360.1,6384000
1501.37,0.9099680268764496,337,-0.042207952631870285,25.9,1.0546312874555588,206.49,799,2.6034476976114047,0.22100307954475285,5.2600228941440585,360.1,6392000
1505.31,0.9130014383792877,337,-0.0187935579373152,25.9,1.0417160731554032,203.82,800,2.045341072542219,0.1367166699003428,4.0580182492733,354.09999999999997,6400000
1503.08,0.9376738595962525,338,-0.014413109148736112,25.9,1.058875768184662,202.21,801,1.2968788875037718,0.0617797773797065,2.5965835106372834,344.10000000000014,6408000
1489.84,0.8921524608135223,338,-0.01858245055191219,25.9,1.0379855066537857,201.82,802,1.7517209697443483,0.11945176803506911,3.4390518176555633,354.09999999999997,6416000
1508.57,0.8461474579572678,338,-0.028789155696285887,35.0,1.0090784364938736,206.54,803,2.4153335793443587,0.18566453272476793,4.594692614078522,354.09999999999997,6424000
1610.22,0.8972472673654557,338,-0.013164389271405525,51.0,1.0586476868391037,232.91,804,1.715137977434135,0.1392113623674959,4.027077062129974,355.20000000000005,6432000
1623.83,0.8187127178907394,338,-0.0278546962397013,60.3,1.0754311549663544,237.88,805,1.4738473656362148,0.10799565429799259,3.0519882690906526,355.20000000000005,6440000
1634.37,0.8334119290113449,338,-0.024906175887444988,61.900000000000006,1.0603631073236466,239.1,806,1.5513814832411674,0.10798828242346645,3.4696904504299164,355.20000000000005,6448000
1681.76,0.8737189924716949,338,-0.02027268225181615,82.0,1.0300416630506515,250.57,807,2.012426133202936,0.16740565918385983,4.450680252313614,358.0,6456000
1710.02,0.8710785973072052,338,-0.013706909805187024,86.6,1.106869822740555,257.36,808,1.0168684447955092,0.06453663244377822,2.6389599990844728,358.4000000000001,6464000
1695.05,0.8051573824882508,338,-0.02320839626068391,86.6,1.051129669547081,254.28,809,1.0584441262905435,0.06896625844296068,2.776369453072548,358.4000000000001,6472000
1692.6,0.8251715815067291,339,-0.030464876720361644,86.6,1.0109639805555344,252.56,810,2.045173635786598,0.11587088863365352,3.452250405550003,358.4000000000001,6480000
1712.79,0.8262105941772461,339,-0.0321932100050617,92.8,1.0328636038303376,260.15,811,1.7476952489197726,0.14279592973180116,4.19303071975708,358.4000000000001,6488000
1741.7,0.9048014104366302,339,-0.00618821404670598,94.0,1.0502474153041839,266.25,812,1.0385297428717686,0.067332852082327,2.7993269592523573,358.4000000000001,6496000
1744.83,0.896325369477272,339,-0.015246049270790535,94.0,0.9856416398286819,268.58,813,1.424144773073837,0.11726767883636058,3.7429468858242037,358.20000000000005,6504000
1725.97,0.9136884397268296,339,-0.022698058523092188,94.0,0.9959403550624848,269.9,814,1.6475661245013284,0.11203568954952062,3.6525036239624025,358.20000000000005,6512000
1746.89,0.8529707664251327,339,-0.02718550278310431,107.9,1.018764517903328,272.46,815,1.662834004920551,0.14598170814104378,4.070073344707489,358.20000000000005,6520000
1753.42,0.8873467451334,339,-0.00850676052039489,103.4,1.0344534081220627,272.72,816,1.1972491464407033,0.08508359572850167,3.123057658672333,360.20000000000005,6528000
1745.88,0.8727207219600678,339,-0.02167462626239285,103.4,1.0470059752464294,272.24,817,1.1752584611423598,0.07097179860342294,2.820231665968895,360.20000000000005,6536000
1745.18,0.8871115690469742,340,-0.012426988251390866,103.4,1.0352896416187287,271.47,818,1.2574134685782903,0.07672716561704875,3.0383965760469436,360.20000000000005,6544000
1750.73,0.9061763393878937,340,-0.008349861211609095,103.8,1.0255487275123596,268.68,819,1.4924581107970538,0.11721307881176472,3.8483351171016693,360.20000000000005,6552000
1753.15,0.865919000506401,340,-0.017071727957809344,103.8,1.0662310069799423,269.41,820,1.2297777629015503,0.07240570612251758,2.9346106922626496,362.90000000000003,6560000
1747.17,0.8209639137983322,340,-0.018507171709570683,101.60000000000001,1.0540112221240998,264.74,821,1.5026791983670549,0.08106793194077909,2.953096789121628,361.1,6568000
1739.9,0.8605855894088745,340,-0.020398348387680017,101.60000000000001,1.0604484736919404,262.4,822,1.7936745597112813,0.13086849501356482,3.738905341625214,363.00000000000006,6576000
1735.8,0.8543066817522049,340,-0.016075340363668148,97.6,1.0494786608219147,256.62,823,1.3277211848815134,0.08551195443607867,3.1335780692100523,360.1,6584000
1727.11,0.868539457321167,340,-0.017516608559526504,93.9,1.0712395161390305,255.35,824,1.2039249496698894,0.08127010120078922,2.922954981327057,362.1000000000001,6592000
1712.04,0.904092767238617,340,-0.024295929374638946,92.9,1.0647931134700774,250.2,825,1.5955909412146099,0.11131483013741672,3.6011301743984223,362.1000000000001,6600000
1704.39,0.9087032318115235,340,-0.024176221053348854,92.9,1.0707454419136047,248.4,826,1.6377645999349617,0.12544660060666502,3.9147362887859343,362.1000000000001,6608000
1722.96,0.8628521144390107,341,-0.03304568208171986,93.9,1.073702219724655,252.75,827,1.3617433032753348,0.0890057458076626,3.2070892226696013,374.20000000000005,6616000
1717.08,0.8107278347015381,341,-0.021875093232665677,93.9,1.0603884798288346,249.25,828,1.2478152709923649,0.0749290027655661,2.9670019698143006,374.20000000000005,6624000
1721.59,0.904341681599617,341,-0.026916898690978998,93.9,1.0226648980379105,251.26,829,1.90362831351045,0.11697152514010668,3.7293077337741853,374.20000000000005,6632000
1707.73,0.9045052540302276,341,-0.01578471988381352,93.9,1.0401917415857316,248.91,830,2.1007629764852904,0.15307733019813896,4.240411567687988,361.70000000000005,6640000
1728.58,0.9022695964574814,341,-0.01923639565327903,100.0,1.0542948591709136,255.83,831,1.6692490568044063,0.11428500690031797,3.383884701728821,368.6,6648000
1738.14,0.8643813657760621,341,-0.011118493314133957,100.0,1.0652689528465271,257.06,832,1.3353316729583973,0.09662676885724068,3.2058404695987703,374.20000000000005,6656000
1743.28,0.8819184321165084,341,-0.01140925353160128,101.80000000000001,1.0374842154979707,259.8,833,1.6863010619777241,0.13414364298805595,3.9584104776382447,376.0,6664000
1726.84,0.8665411245822906,341,-0.03167199523304589,100.0,1.0721356344223023,257.8,834,1.7229925037720122,0.12317305461503565,3.8315320420265198,378.5,6672000
1739.91,0.9236353403329849,341,-0.020670861719409003,100.0,1.0696959227323533,258.86,835,1.1902504892028603,0.07448595996946096,2.9461298406124117,383.1,6680000
1740.39,0.9153302037715911,342,-0.018020994884427637,100.0,1.0361686956882477,256.66,836,1.6556660566561894,0.1264846583083272,3.6585157907009123,379.40000000000003,6688000
1736.21,0.9151224046945572,342,-0.016205802232725545,100.0,1.0530338805913926,258.07,837,1.9507387479819667,0.1476552394963801,4.328177908658981,384.1,6696000
1737.26,0.9168329191207886,342,-0.02393101102206856,99.19999999999999,1.095523512363434,260.33,838,1.6066806705115189,0.09726701715029776,3.3553528809547424,385.40000000000003,6704000
1736.14,0.9122017359733582,342,-0.02669437855045544,91.20000000000002,1.0425313556194304,260.49,839,1.8753429955978609,0.09443833344615996,3.351874326467514,385.40000000000003,6712000
1743.13,0.8896388471126556,342,-0.012120365582813975,83.69999999999999,1.0695144069194793,260.73,840,1.611195289295732,0.07950097223743796,3.121189979314804,389.0,6720000
1739.14,0.9287481570243835,342,-0.032489190246269575,77.9,1.0468717581033706,260.58,841,3.3140941263561827,0.18735974439419806,4.421606701612473,391.30000000000007,6728000
1748.71,0.8487159991264344,342,-0.030250568247574848,77.9,1.0434846997261047,261.54,842,2.084800417836021,0.12068198717199266,3.917595852613449,392.20000000000005,6736000
1752.86,0.920628856420517,342,-0.02390789960627444,83.69999999999999,1.0703642398118973,267.5,843,1.6163771122147819,0.10036443006247282,3.413686181306839,394.0,6744000
1728.66,0.9104171133041382,342,-0.02056595559261041,80.60000000000001,1.016264471411705,264.37,844,1.6855316406652068,0.12060251637361943,3.7700464510917664,394.09999999999997,6752000
1736.65,0.8920729106664658,343,-0.009864249439560808,80.60000000000001,0.9945468825101852,268.43,845,1.4800632102924995,0.09806540125980973,3.370347509384155,394.0,6760000
1735.37,0.9170652854442597,343,-0.018383109232236166,80.60000000000001,0.9797684556245804,269.79,846,1.813602022673079,0.10990599789656699,3.568154628276825,394.0,6768000
1737.61,0.8745461082458497,343,-0.024485979430610313,76.6,0.9632626581192016,269.53,847,1.8474356175305136,0.13019561441615224,3.892239021062851,394.0,6776000
1736.87,0.9149402433633804,343,-0.004952887399958854,76.6,0.9862934398651123,266.75,848,1.364616501522946,0.06806298732757568,2.8863176465034486,392.20000000000005,6784000
1744.63,0.8779059326648713,343,-0.010732466443441809,77.0,1.0320760571956635,269.78,849,0.8417317327851176,0.0527629658812657,2.3944056701660155,392.20000000000005,6792000
1756.59,0.8949510657787323,343,-0.010304398236767156,77.0,1.0156968635320665,273.32,850,1.4943241968871832,0.11041433306410908,3.60526211977005,392.20000000000005,6800000
1752.09,0.8920702201128006,343,-0.03368031341029564,77.0,1.0109649753570558,274.13,851,1.9180515038232224,0.14949469718150796,4.2451593518257145,391.1,6808000
1797.77,0.8729382717609405,343,-0.01722992347262334,77.0,1.0334040862321854,278.29,852,1.2602265214617625,0.0871330953668803,3.073084223866463,392.20000000000005,6816000
1782.33,0.8376553404331207,343,-0.02039559252840263,76.6,1.021313961148262,276.83,853,1.254427952831946,0.10135643524583429,3.1697521030902864,392.20000000000005,6824000
1769.8,0.8854905712604523,344,-0.026852924219565467,76.6,1.0528944927453994,275.47,854,1.3147720511722867,0.09360545382834971,3.2447511458396914,391.1,6832000
1757.22,0.9121842288970947,344,-0.007761733316147002,72.80000000000001,1.051341275572777,267.67,855,1.5781006999485008,0.1032574009988457,3.4800714576244354,391.1,6840000
1772.63,0.844055461883545,344,-0.02618296854168875,76.6,1.0403333246707915,270.42,856,1.803514708634215,0.11955231672152877,3.871602565050125,391.1,6848000
1766.56,0.8464494931697846,344,-0.01958777165506035,76.6,1.0419077795743943,268.76,857,1.4628542712285182,0.09995463078841567,3.2984420108795165,391.0,6856000
1753.3,0.9253943490982056,344,-0.008001647025812417,74.8,1.0431977260112761,268.23,858,1.5458387880169784,0.12007001945748925,3.8348239052295683,391.1,6864000
1757.76,0.9080573177337646,344,-0.021264393102028406,74.8,1.0142242473363876,265.89,859,1.4677879409095544,0.09898749098181725,3.3812398850917815,389.2,6872000
1756.42,0.8325951838493347,344,-0.02097315096441889,74.8,1.0269634276628494,263.96,860,1.693774608284663,0.11984287495724857,3.719190149307251,389.2,6880000
1760.9,0.8454541629552841,344,-0.01674056664633099,76.8,1.0860099273920059,267.19,861,1.6183569890210145,0.12016758704558014,3.882581992149353,391.0,6888000
