epoch_idx,value_loss,P01:episode_rewards,advantage_norm,frames,episode_length,policy_loss,policy_entropy,fps,grad_norm,P09:episode_rewards,PMM:episode_rewards,explained_variance
855,0.00014485641254509572,0.0,0.10278428124263883,6840000,173.37,8.772175891863298e-05,1.385780520439148,491,0.01557589428002829,3.0,1.14,0.07429524898529052
856,0.0003452571405443905,0.0,0.13589642794802784,6848000,179.61,-5.128535980475135e-05,1.3859317708015442,491,0.019375274312109253,3.0,1.34,-1.1905160635709762
857,0.0005549796335753853,0.0,0.15961502520367504,6856000,187.55,-9.734576451592148e-08,1.3860694932937623,491,0.019084909212584194,4.0,1.54,-0.06011118054389954
858,0.0003236623506927572,0.0,0.13970303427428007,6864000,191.13,4.34025233698776e-05,1.386015121936798,491,0.018094907672073467,4.0,1.59,-0.4776995569467545
859,0.0001247313394253524,0.0,0.09691733640618622,6872000,192.2,1.3876484645152232e-05,1.3860470724105836,492,0.01297546248491798,4.0,1.6,-0.3875621819496155
860,0.00028925301225683596,0.0,0.11616460487246513,6880000,183.46,-5.6943745776152354e-05,1.3860818862915039,492,0.015034624050309284,3.1000000000000085,1.42,-11.30009540259838
861,0.0001940932264295725,0.0,0.10289557014126331,6888000,175.61,-5.271211888612015e-05,1.3860697221755982,492,0.014616144356924717,3.0,1.3,-7.885472513437271
862,0.0001722300171502411,0.0,0.09647264024242759,6896000,179.41,5.636178651911905e-05,1.3859392654895784,492,0.013579534987649647,3.0,1.34,-0.8781930166482925
863,0.0001339486075505647,0.0,0.10234207497909666,6904000,187.01,-1.8147531081922354e-05,1.3859061634540557,492,0.015398047238816534,4.0,1.49,-0.6633628630638122
864,0.0003615104081026743,0.0,0.1271298052277416,6912000,179.06,-9.262136100005592e-05,1.3851833033561707,492,0.01607481681611653,4.0,1.36,-0.07144866704940796
865,0.00028769830493729386,0.0,0.1045031639561057,6920000,179.82,7.079526785673807e-05,1.3858392572402953,493,0.015037035130917453,3.0,1.39,-0.8873060351610184
866,0.00010156928338631133,0.0,0.079641676931642,6928000,175.37,-1.0916320934484248e-05,1.3861231517791748,493,0.010760404150066764,3.0,1.18,-1.1566562342643738
867,0.00023989145872690187,0.0,0.12011812497861683,6936000,178.65,-3.139167907647788e-05,1.3859741365909577,493,0.01629529234548228,3.0,1.27,-0.8030273574590683
868,0.00013076030946194807,0.0,0.08583252254407853,6944000,185.47,2.0672491154982707e-05,1.3858717679977417,493,0.011701097061384794,3.1000000000000085,1.46,-0.3732632440328598
869,9.87371984086849e-05,0.0,0.09454463801346719,6952000,180.05,2.711521738092415e-05,1.3861653685569764,493,0.014452527778228981,4.0,1.34,-0.3886945140361786
870,0.00011867671834352223,0.0,0.11061748521402479,6960000,183.72,-3.570007862435887e-05,1.3860760021209717,494,0.016329942148125044,4.0,1.42,-0.6004643207788467
871,0.00023891776370646767,0.0,0.13392746799625457,6968000,193.0,6.911408650921658e-05,1.3861388862133026,494,0.019318177196349054,4.0,1.63,-0.23909505128860473
872,4.5432880388034394e-05,0.0,0.06171150405425578,6976000,182.7,-7.414297710056416e-05,1.3861574363708495,494,0.010138363064181206,3.0,1.37,-0.4779693073034286
873,3.821551760466946e-05,0.0,0.05992722545284778,6984000,168.06,0.0001534447569792974,1.386214828491211,494,0.009415524336227136,2.1000000000000085,1.02,-1.7159992587566375
874,0.00013646798107458836,0.0,0.08983376861549913,6992000,174.94,6.855302206531632e-05,1.3861102092266082,494,0.013005845667215047,3.0,1.15,-0.7297896879911423
875,0.0002524491412890484,0.0,0.11357479773461819,7000000,178.06,-7.212623131636064e-05,1.3861794018745421,494,0.01465219207477482,3.1000000000000085,1.23,0.13235020160675048
876,8.81319180916762e-05,0.0,0.08019580784253776,7008000,180.81,-1.2212579713377637e-06,1.3860510420799255,495,0.011161319357012454,3.0,1.37,-1.5717052656412125
877,0.0005756853748573577,0.0,0.1651442439109087,7016000,184.35,-2.1797157078253804e-05,1.3858013999462129,495,0.022156885874712137,3.0,1.52,-1.5373022991418839
878,0.0002670428226167587,0.0,0.13106074849143623,7024000,191.9,8.565699750761269e-05,1.3854185140132904,495,0.016121749610682377,4.0,1.64,-1.4520377385616303
879,0.0001888987442657708,0.0,0.09947435578331351,7032000,189.0,-3.160936692438554e-05,1.3857332515716552,495,0.012561482970520867,4.0,1.51,-0.5660515427589417
880,0.00047738672510263316,0.0,0.15544875498861074,7040000,195.92,7.64340060777613e-05,1.3859136092662812,495,0.02201729907404927,4.0,1.76,0.17251169323921203
881,0.00014094439156906447,0.0,0.08922932151705026,7048000,189.85,-0.00010162156030901314,1.3861469650268554,496,0.011225206496562501,3.0,1.63,-1.1483842355012894
882,0.00026037887082225097,0.0,0.11999859149567783,7056000,184.69,7.550027741672238e-05,1.386058429479599,496,0.015397382478023578,3.0,1.46,-1.9884754192829133
883,9.623738643568913e-05,0.0,0.08715469024609775,7064000,185.62,-3.088305047640461e-05,1.3860126662254333,496,0.012134749308134362,4.0,1.43,-0.9226961088180542
884,0.0003300603793684331,0.0,0.11284295120276511,7072000,180.02,5.939166840107646e-05,1.3861615216732026,496,0.016731885022813874,3.0,1.32,-0.343374747633934
885,0.00046172291009156653,0.0,0.16174913216382264,7080000,178.57,-0.00010848074000023189,1.386095085144043,496,0.021255834543638358,3.0,1.31,-9.392482536435127
886,9.892579151596692e-05,0.0,0.09087490946985781,7088000,185.33,3.95792225299374e-05,1.3861309587955475,496,0.011484169998901925,3.1000000000000085,1.5,-0.0651554673910141
887,0.00029793317454988253,0.0,0.1145938484556973,7096000,183.89,6.420185942261014e-05,1.3861042153835297,497,0.01584494832460564,4.0,1.42,-0.999960725903511
888,8.206482020113981e-05,0.0,0.08757996425963938,7104000,178.53,1.637410774264936e-05,1.3861227345466614,497,0.01224673549379002,3.0,1.26,-4.0724661195278165
889,0.00012913797991984666,0.0,0.08917332232929766,7112000,178.51,-5.3195702021184845e-05,1.3859600973129274,497,0.013042530403494922,3.0,1.26,-1.1528276938199997
890,0.000301964361234468,0.0,0.12622308591380715,7120000,180.24,9.227523438312346e-05,1.3861285436153412,497,0.017256660903411377,3.1000000000000085,1.33,-0.9184612095355987
891,0.00033410510865792273,0.0,0.13527710266411305,7128000,181.09,-6.356365447572898e-06,1.3858643388748169,497,0.017695442216297704,4.0,1.36,-5.407516489624977
892,0.00037948156597622073,0.0,0.14549017200246453,7136000,183.25,-3.8202375062610375e-05,1.3852503311634063,498,0.019833235274609225,3.1000000000000085,1.44,-0.33388701915740965
893,0.00023095995262508494,0.0,0.10144266535528004,7144000,178.13,2.319671111763455e-05,1.3858234441280366,498,0.01183719568978456,3.0,1.34,-5.234518828988075
894,0.00012522517002253153,0.0,0.0822834579832852,7152000,180.11,-0.00020066721543116728,1.3859453678131104,498,0.011602079346804428,3.0,1.37,-0.46035451531410215
895,7.114592021935095e-05,0.0,0.08179202385246753,7160000,179.06,8.424895637290319e-05,1.3861586940288544,498,0.012829465114832586,3.0,1.28,-0.6295232528448105
896,7.427331228996082e-05,0.0,0.07774774972349405,7168000,171.84,6.399974918167573e-05,1.3861819636821746,498,0.01109782450911472,3.0,1.07,-0.23110797703266145
897,0.00017832206928460436,0.0,0.10838299248367549,7176000,173.27,6.410599336959422e-05,1.385941619873047,499,0.016742307960627974,3.0,1.16,0.3943636667728424
898,9.026859907237394e-05,0.0,0.09113242664374412,7184000,182.33,-0.00017195979366078972,1.3861060667037963,499,0.013834950388321396,3.0,1.39,-0.142971470952034
899,6.129543494779455e-05,0.0,0.07534768388606608,7192000,182.28,0.00015114179223019164,1.3861725544929504,499,0.012042052261366334,3.0,1.32,-0.012296103835105897
900,6.440522644027169e-05,0.0,0.08052880917675793,7200000,180.67,-4.538895445875824e-06,1.386158961057663,499,0.014213694356320741,3.0,1.29,0.02839792549610138
901,3.035540044976415e-05,0.0,0.050791041664779185,7208000,176.31,3.652829624456899e-05,1.3862170720100402,499,0.008356301380660864,3.0,1.21,-0.9711967492103577
902,0.0001963660695253111,0.0,0.0798609439469874,7216000,172.23,6.106267126597231e-05,1.385650942325592,500,0.013103802592500277,3.0,1.08,-0.6834663289785385
903,7.060792791904191e-05,0.0,0.07530062652658671,7224000,173.77,-0.00016018032321881036,1.3859541976451875,500,0.010156768076046785,3.0,1.14,-0.508560106754303
904,0.0001792424170287177,0.0,0.11027048839256168,7232000,183.95,5.89739681345236e-06,1.3858573651313781,500,0.01553364570465084,3.0,1.39,0.3266237419843674
905,6.57664360869603e-05,0.0,0.07573385760188103,7240000,191.45,-3.518263592582116e-05,1.3861131024360658,500,0.010615193564679848,4.0,1.54,0.49642851531505583
906,0.0001482336676099294,0.0,0.09718092476949096,7248000,184.65,7.267566043083207e-05,1.3860485649108887,501,0.014182328976313408,4.0,1.42,0.4853076303005219
907,0.00039149289027832877,0.0,0.13844353543128818,7256000,177.88,-5.541102391362074e-05,1.3860030782222748,501,0.020086984181226075,3.0,1.26,-1.0304982125759126
908,0.00022256974778201767,0.0,0.11458190895617008,7264000,179.53,0.00014908253472640354,1.3860294497013093,501,0.015398033354212602,3.0,1.24,-0.6356620037555695
909,0.0003602437496510902,0.0,0.15542638002894818,7272000,180.74,-2.083059791402775e-05,1.3858012712001802,501,0.022249518192646738,3.0,1.34,-0.38929071843624113
910,0.00032423458772257163,0.0,0.1291459498088807,7280000,185.44,-3.262508611442172e-05,1.3856203770637512,501,0.014491265729261316,4.0,1.55,-18.05947316467762
911,0.0003135971423694173,0.0,0.12585703879594803,7288000,199.84,2.4236820045189234e-05,1.3859550166130066,502,0.01658321827313052,4.1000000000000085,1.92,-0.5018585085868835
912,0.00011164012638289477,0.0,0.0889870283473283,7296000,193.62,-3.312288870802149e-05,1.3859418761730193,502,0.011915363074022918,4.0,1.66,-0.46541521728038787
913,0.00013173873534697123,0.0,0.08209066197276116,7304000,196.77,2.4512323852832198e-05,1.3858104419708253,502,0.011073018387338674,4.0,1.69,-0.16379544675350188
914,0.00020090972635273375,0.0,0.10081145222298801,7312000,191.07,-4.930976941977861e-05,1.3857990300655365,502,0.014327022853932845,4.0,1.52,0.16882734179496764
915,0.000198650022034883,0.0,0.09022298277821392,7320000,188.42,-6.026873801602051e-05,1.3856266820430756,502,0.011570689710752565,3.0,1.47,-0.9005966025590897
916,0.00012107610900955024,0.0,0.09843358260579407,7328000,178.34,-8.085813697107369e-06,1.3859401214122773,503,0.014666339605152736,3.0,1.23,-1.2585416209697724
917,0.00011233179510156788,0.0,0.09270984170027077,7336000,178.67,0.00010111366902833652,1.386029258966446,503,0.014423177685533724,3.0,1.25,-0.05359712779521942
918,0.00014604988058408708,0.0,0.0957706593722105,7344000,179.36,-4.7712360669152076e-05,1.3859510958194732,503,0.012541291129635401,3.0,1.26,-0.05007123827934265
919,0.00011416353076015184,0.0,0.092413988430053,7352000,184.87,-5.9961806982755664e-06,1.386047250032425,503,0.013685886020159856,4.0,1.4,-0.7689218372106552
920,0.000565824794762193,0.0,0.1796211887616664,7360000,188.43,-0.00016698466024536173,1.3860313832759856,503,0.02377093025547431,4.0,1.57,-2.8569424718618395
921,0.00043319658560676545,0.0,0.1436097999662161,7368000,180.52,0.00016625084201223216,1.3860353994369508,503,0.018439283315009068,3.0,1.39,-1.225280368924141
922,0.00034841188328982753,0.0,0.12388269855640828,7376000,185.61,0.00013102197597618216,1.3858998453617095,504,0.016881251939551877,3.1000000000000085,1.55,0.43082973420619963
923,0.00047136688113255334,0.0,0.1417807373497635,7384000,187.43,-1.5141550743464905e-05,1.385869755744934,504,0.016148660127875726,4.0,1.54,-0.1012064278125763
924,0.00025379849436092173,0.0,0.11673895086161792,7392000,193.45,0.00028544797343784013,1.3861788845062255,504,0.01512719262362411,4.0,1.64,0.18807541370391845
925,8.795824004465658e-05,0.0,0.07354498669505119,7400000,191.2,-0.00021288843632646603,1.3861664402484895,504,0.00969341614209308,4.0,1.57,-0.8360181373357772
926,6.970530751573278e-05,0.0,0.07402348228730261,7408000,182.87,2.4906888193072518e-05,1.3861919128894806,504,0.011988021396179306,3.0,1.4,-0.3382373398542404
927,0.0002769091227946774,0.0,0.11162014774046838,7416000,176.14,1.3481391943059861e-05,1.3860737335681916,505,0.01671208218915736,3.0,1.23,-0.1417819845676422
928,0.00017494225684401953,0.0,0.1050871164817363,7424000,179.59,-4.28475559601793e-06,1.3861164784431457,505,0.013356680379012987,3.0,1.31,0.08094468235969543
929,0.00011121795964982085,0.0,0.07413412651978434,7432000,187.26,7.620019758178387e-05,1.3860601925849914,505,0.008650862498085124,3.1000000000000085,1.49,-2.625056753754616
930,6.26259967741305e-05,0.0,0.07314523558598011,7440000,179.2,-2.0835534014622682e-05,1.3861592960357667,505,0.012726736674112513,3.0,1.25,-1.735506044626236
931,8.53229061027605e-05,0.0,0.08003974440507591,7448000,179.13,0.00012285219847399276,1.386115438938141,505,0.012768235353400027,3.0,1.26,-0.5650018346309662
932,0.00015799510703573105,0.0,0.09132715650368482,7456000,180.2,-0.0001515279015802662,1.3857624006271363,506,0.012243368730548581,3.0,1.33,-1.216158034801483
933,0.00010064949317154515,0.0,0.09299215548671783,7464000,180.93,2.8515387821244076e-05,1.3857719159126283,506,0.014217615788503842,3.0,1.36,-0.8788002973794937
934,0.0002279481728226074,0.0,0.12387691833078861,7472000,188.71,2.610732743050903e-05,1.3860649240016938,506,0.01674835517518314,4.0,1.52,-0.1269170433282852
935,8.824244550737604e-05,0.0,0.09070825397968292,7480000,184.27,-1.5151511179283262e-05,1.3861966466903686,506,0.014622717461517387,4.0,1.43,0.37819799602031706
936,6.127467545411492e-05,0.0,0.0775254418514669,7488000,182.62,-6.260554582695476e-06,1.3861327624320985,506,0.011926241784982583,3.0,1.38,-0.3539296656847
937,0.0003442979096502086,0.0,0.12534258162602782,7496000,183.79,-2.070738149996032e-05,1.3860265409946442,507,0.017893105423181933,3.0,1.41,-7.371820455789566
938,8.809280172727086e-05,0.0,0.08771287640556694,7504000,188.77,-1.995763090235414e-05,1.3861917018890382,507,0.012626642592873107,3.1000000000000085,1.51,0.5353010213375091
939,0.00028058610151788344,0.0,0.1318798840418458,7512000,189.61,1.2382738323140074e-05,1.3859959959983825,507,0.01950820714067316,3.0,1.59,-0.5751125675439834
940,0.0002028257658162147,0.0,0.11180038389749825,7520000,179.53,-2.0815812531509438e-05,1.386040678024292,507,0.015047380173012654,3.0,1.36,-0.2135989809036255
941,0.00012248699589491706,0.0,0.07967734310775995,7528000,179.5,-9.668786271504359e-05,1.3858684468269349,507,0.010257845833020602,3.1000000000000085,1.32,0.012042433619499207
942,0.0001586793288311128,0.0,0.09968641594052315,7536000,182.67,0.00018070738617097958,1.3860335540771485,508,0.01398262268571623,3.1000000000000085,1.4,-0.3343011581897736
943,0.00017720899739188668,0.0,0.10454169308766723,7544000,179.53,-0.00010024258470366476,1.3860272407531737,508,0.013814268859001232,4.0,1.28,-0.601732794046402
944,0.000507756826352761,0.0,0.15571123484987764,7552000,190.35,0.0001256794676788786,1.386131591796875,508,0.02085658251817551,4.0,1.61,-5.6233306717872615
945,0.00017726780871782922,0.0,0.10965058820322156,7560000,184.83,2.59087036101846e-05,1.3859897947311401,508,0.015249365773202352,4.0,1.49,-0.2762351655960083
946,0.0007852301447951504,0.0,0.21127897754311561,7568000,181.76,0.00018022660166025161,1.3860066580772399,508,0.027379797153573658,3.0,1.34,-663.8914736634492
947,0.00018606671190241286,0.0,0.10092218634672463,7576000,191.47,7.819534675945761e-07,1.3859073853492736,509,0.013664957743676057,4.0,1.59,-1.2092376112937928
948,0.0003997597966417743,0.0,0.1650956002622843,7584000,187.52,0.00018768685975373956,1.386098462343216,509,0.024105826155682526,4.0,1.52,-0.6297734880447388
949,0.00024730345895704884,0.0,0.10565909742377698,7592000,187.39,1.2105644636903889e-05,1.3857538390159607,509,0.012193784110820918,4.0,1.5,-2.698073480129242
950,0.00019720194383808122,0.0,0.11344738531857729,7600000,183.64,-5.538383782550227e-05,1.3860536348819732,509,0.014761557536562211,4.0,1.43,-1.923340349793434
951,0.00017580867154265434,0.0,0.09107551425695419,7608000,181.31,2.7285818650852888e-05,1.3861737060546875,509,0.013062063488958473,3.0,1.36,0.1816362679004669
952,7.47022092213001e-05,0.0,0.07985921576619148,7616000,183.21,7.945314755488654e-06,1.3860694992542266,509,0.012308328835197306,3.0,1.37,0.13923267126083375
953,0.00029381432306308853,0.0,0.12629581229761244,7624000,184.95,-3.0441652343142777e-05,1.3858750712871553,510,0.018809364535561902,4.0,1.47,-0.4342541539669037
954,0.0003238550707618515,0.0,0.1463982789311558,7632000,191.77,2.1972277440909238e-05,1.3859648871421815,510,0.018591157816085863,4.0,1.66,-1.3905231958627702
955,0.00019484890908628928,0.0,0.09196112859062851,7640000,189.04,-0.00010153757055377355,1.3858869755268097,510,0.012170451545864063,3.0,1.57,-1.4807198882102965
956,0.00022353685265102285,0.0,0.09919721678830683,7648000,172.4,9.871544505585917e-05,1.3860689830780029,510,0.015034269981227139,3.0,1.08,-323.63350737154485
957,0.00014332766410717567,0.0,0.09022194155026227,7656000,169.78,2.235247564385645e-05,1.3856581103801728,510,0.011453089548959391,3.0,1.03,-1.3566458106040955
958,0.00017718165841188238,0.0,0.10936751650646329,7664000,170.93,0.00023399510493618436,1.3861127400398254,511,0.014931886300725396,3.0,1.12,0.49928825855255127
959,0.0001520436920796442,0.0,0.09528725994750857,7672000,182.4,-0.0002081138396079041,1.386134226322174,511,0.014757509525018501,3.1000000000000085,1.37,-0.5686534923315049
960,0.00013252122961034728,0.0,0.09046712145209312,7680000,189.1,7.046065031317993e-05,1.3861632525920868,511,0.013087783833480283,4.0,1.5,-0.6757469397783279
961,0.00018326052128372794,0.0,0.10033456311561167,7688000,180.26,-4.2886649680440314e-05,1.3860623991489411,511,0.01476741779958999,3.1000000000000085,1.32,0.43009926795959474
962,0.0003371379731299839,0.0,0.12561086358968168,7696000,186.61,-4.9585935730647176e-05,1.3859986460208893,511,0.01638700564797288,3.0,1.44,-0.5916225504875183
963,0.000293982683559193,0.0,0.12022112358361482,7704000,192.95,9.27342305340062e-05,1.3860351395606996,512,0.015451577669066597,4.0,1.58,0.1780296790599823
964,0.00013716426585972386,0.0,0.08233574607875198,7712000,184.7,-8.699901636646245e-05,1.3859628629684448,512,0.013030531505033615,3.0,1.41,-1.2255453008413315
965,0.00010874542007456967,0.0,0.07290288779884577,7720000,176.35,1.3468798551912186e-05,1.3859856140613556,512,0.009363110012100946,3.0,1.27,0.17335377871990204
