PMM:episode_rewards,policy_entropy,P09:episode_rewards,value_loss,grad_norm,policy_loss,fps,frames,advantage_norm,explained_variance,P01:episode_rewards,epoch_idx,episode_length
321.15,0.9886845302581787,420.1,0.07784074724651874,0.9410892487920925,-0.014149958414200227,565,8352000,2.973215259313583,0.9294138431549073,115.20000000000002,1044,1991.02
317.32,1.000882135629654,420.1,0.08416762959677726,1.0318260223790063,-0.02751954233070137,565,8360000,3.0981862902641297,0.8983512008190155,89.7,1045,1994.34
318.14,0.9490104579925537,420.1,0.11140605570748448,1.3215578353583275,-0.009230178523575888,565,8368000,3.4680445724725724,0.9151975435018539,89.7,1046,1999.25
319.66,0.9107872503995895,420.1,0.13164443088695407,1.3360461566990594,-0.017591623205225913,565,8376000,3.959588894844055,0.9109214413166046,112.50000000000001,1047,2003.12
321.62,0.9397051268815995,420.1,0.08955939267762006,1.0468728983050861,-0.016784773647377734,565,8384000,3.184313381910324,0.9275309538841248,112.50000000000001,1048,2012.97
319.33,0.9523282986879349,419.1,0.08727756077889354,1.168020382515085,-0.0036144050196162424,566,8392000,3.020281354188919,0.9500563383102417,89.6,1049,2015.06
323.7,0.9531101727485657,420.1,0.11834980830550194,1.3155484214960702,-0.01518139356514439,566,8400000,3.590811471939087,0.9394885128736497,89.6,1050,2028.49
327.44,0.9385877555608749,420.1,0.08552736652083695,1.0839537537642832,-0.0059810212318552654,566,8408000,3.1644776284694673,0.9296990275382996,112.50000000000001,1051,2047.36
330.64,0.957911697626114,420.1,0.13618546403944493,2.4354779561248017,-0.010816823642817325,566,8416000,3.9591108524799346,0.9291846787929535,117.7,1052,2056.22
335.73,0.9627272152900695,421.2,0.08602443708106876,1.2324898218558382,-0.016664983810624107,566,8424000,3.1772024846076965,0.938476699590683,143.8,1053,2081.36
338.4,0.9791315186023712,421.2,0.09329104042612016,1.2994046158869101,-0.015931573710404337,567,8432000,3.3029044967889787,0.9412088519334794,143.8,1054,2089.49
337.75,0.9186576038599015,421.0,0.08777473878115416,1.1578557269008274,-0.013490572030423208,567,8440000,3.267281470298767,0.9101711803674698,143.8,1055,2078.91
335.06,0.9709052574634552,420.1,0.11572802176699043,1.470819039626763,-0.01965988500887761,567,8448000,3.5842493844032286,0.9209317868947983,143.8,1056,2087.61
332.89,0.936476559638977,420.1,0.13657657665200532,1.4584874366398406,-0.019413591332704528,567,8456000,3.9388362085819244,0.8878532832860947,143.8,1057,2078.8
335.25,0.9765524619817734,416.1,0.11592750677838921,1.5573959291483004,-0.02493617557590369,568,8464000,3.251300220489502,0.9204961377382278,161.80000000000004,1058,2055.44
330.02,0.9715131586790084,416.1,0.09306825287640094,1.105818523893349,-0.001706209720869083,568,8472000,3.1770626640319826,0.9429645889997482,122.2,1059,2040.57
330.57,0.9758363193273545,416.1,0.08314517096616328,1.0016768404733445,-0.01000215628184378,568,8480000,3.0804461634159086,0.9389710003137588,162.60000000000002,1060,2037.43
231.46,0.9908420777320862,404.1,0.18305318979546428,1.9171821552551396,-0.03660565532336477,568,8488000,3.8488884472846987,0.10829209685325622,1.0,1061,1503.24
220.32,1.1282952082157136,404.1,0.03321560635231435,0.5792079214187971,-0.009813615646708058,568,8496000,1.9625475382804871,0.6945842379331588,1.0,1062,1428.27
201.32,1.043058504462242,404.1,0.05873605645261705,0.762279074879058,-0.012008216220419855,569,8504000,2.407109658718109,0.8359221017360687,1.0,1063,1356.23
187.41,1.0017780631780624,397.2,0.08082570313010365,0.9925223372339499,-0.015358030098723248,569,8512000,2.9110746318101883,0.8925870001316071,1.0,1064,1311.39
188.3,0.8702404993772507,395.40000000000003,0.11422495328821242,1.1813799422985587,-0.00669138324985397,569,8520000,3.581912260055542,0.9234168136119842,1.0,1065,1306.92
185.42,0.9706519931554795,391.1,0.14437427989207208,2.090771075664357,-0.019368901736233967,569,8528000,4.006476516723633,0.8661446160078049,1.0,1066,1279.47
181.57,0.9881446117162704,390.1,0.09556177655234933,1.1338286207442778,-0.013119837294507306,569,8536000,3.2822160148620605,0.8832128095626831,1.0,1067,1260.87
181.06,1.0097063428163529,388.1,0.10312747127376497,1.750828988427858,-0.009295466943149222,570,8544000,3.3483858668804167,0.9112788939476013,1.0,1068,1245.12
180.94,0.9820829397439956,388.1,0.10995358675718307,1.4854482190878389,-0.012889345388393848,570,8552000,3.492580463886261,0.8868374538421631,1.0,1069,1241.28
176.99,0.9727922296524047,386.09999999999997,0.09739176800474525,1.2559277584197077,-0.0162932071358955,570,8560000,3.220254168510437,0.9204585921764373,1.0,1070,1232.4
119.31,1.0357142889499664,359.10000000000014,0.14337359335273503,1.7197305232273326,-0.029732306549558416,570,8568000,3.744407061338425,0.47264890134334564,0.0,1071,939.11
115.26,1.1484367299079894,359.10000000000014,0.028633928168565036,0.5992657600768928,-0.01048265389050357,570,8576000,1.9815303492546081,0.6906171572208405,0.0,1072,888.4
115.84,1.0725311505794526,359.10000000000014,0.04829060839489102,0.7455918249180248,-0.014702180155436508,571,8584000,2.297508165836334,0.8009554582834244,0.0,1073,902.0
116.7,1.025908625125885,359.10000000000014,0.05943931255489588,0.8719902028206384,-0.018658216917392566,571,8592000,2.513559752702713,0.8815976881980896,0.0,1074,912.4
126.71,0.9161314702033997,359.10000000000014,0.13889336603693664,1.4792160725049235,-0.006928777637658641,571,8600000,4.076193878650665,0.8674751085042953,0.9000000000000004,1075,1002.54
141.5,1.0194032442569734,375.40000000000003,0.05928514399565756,0.8827907232978758,-0.0016118217719485984,571,8608000,2.706783164739609,0.9292583775520324,0.9000000000000004,1076,1080.21
153.55,0.9980408668518066,381.6,0.05835844255518168,0.8796212043336236,-0.007389277985494118,571,8616000,2.6364641332626344,0.9358140695095062,1.0,1077,1141.7
158.64,0.9572187882661819,387.0,0.17039616745896638,1.6434906580537294,-0.04082486709172372,572,8624000,4.467019371986389,0.8846942228078842,1.0,1078,1175.85
172.68,0.9462870562076569,388.1,0.16461925046518444,1.701720042136453,-0.025819824278005398,572,8632000,4.423519600629806,0.9047905486822129,1.0,1079,1248.46
192.98,1.0349291580915452,391.1,0.06364372334443033,1.0067969069907814,-0.014643119921693142,572,8640000,2.7551638007164003,0.9429983496665955,1.0,1080,1351.89
205.55,1.0089455211162568,393.5,0.07958620577119291,1.0915439189346205,-0.006951794342021458,572,8648000,2.998198375701904,0.9101260107755661,1.0,1081,1398.51
207.55,1.002405886054039,398.30000000000007,0.1064997770730406,1.023564398977637,-0.015050087657291442,572,8656000,3.314675841331482,0.9117047488689423,1.0,1082,1399.43
206.34,0.9972604715824127,398.30000000000007,0.1840660884603858,1.9532775413266699,-0.017208735483000056,573,8664000,4.778728241920471,0.835787507891655,1.0,1083,1404.33
206.67,1.0937863618135453,401.0,0.05549627652391791,0.8328314961599409,-0.004258539923466742,573,8672000,2.6201972150802613,0.8086930930614471,1.0,1084,1406.83
204.07,1.0069527286291122,401.6,0.07644159321207553,1.2483730815977672,-0.0011453684960724786,573,8680000,3.042822455763817,0.9388100618124008,1.0,1085,1406.49
204.2,0.9927286851406097,405.2,0.08504653248935938,1.1516475265887582,-0.017952753536810633,573,8688000,3.1580247509479524,0.917896558046341,1.0,1086,1402.18
203.13,0.9919619816541672,405.2,0.2059842107910663,1.6283577141767411,-0.014715723296394572,573,8696000,4.568701448440552,0.8599524700641632,1.0,1087,1403.23
205.84,1.0145738351345062,407.30000000000007,0.0754664858058095,1.0742980029211449,-0.011002388702545432,574,8704000,3.1476085019111633,0.9344864296913147,1.0,1088,1407.42
211.58,1.0000467908382416,407.30000000000007,0.10135012571234256,1.1809221464770308,-0.010228092924226075,574,8712000,3.4099278652668,0.9437240552902222,1.0,1089,1433.11
215.5,1.0347550076246261,407.30000000000007,0.046980337384156884,0.6669859469378853,-0.005256920225219801,574,8720000,2.405136479139328,0.9424969810247421,1.0,1090,1443.05
215.5,0.999479329586029,407.30000000000007,0.07507162838708609,1.0660388060624564,-0.009870963129214943,574,8728000,2.987774976491928,0.9423923188447952,1.0,1091,1443.05
234.43,0.9693008416891098,410.2,0.09791223812848329,1.1708213755726111,-0.023195995228888933,574,8736000,3.448971724510193,0.9144082981348037,1.0,1092,1539.19
260.42,1.0064108598232269,412.70000000000005,0.09086738158017398,1.1356477298990368,-0.01656271905754693,574,8744000,3.371474620103836,0.9022572606801986,2.0,1093,1678.63
264.62,1.011880163550377,419.20000000000005,0.08106580501422286,0.9720557730560195,-0.01654500751523301,575,8752000,3.0369689428806304,0.9193393033742905,3.8000000000000007,1094,1701.96
277.52,0.9917770713567734,419.20000000000005,0.09519003491848707,1.0467681652779093,-0.024187946296005975,575,8760000,3.257795935869217,0.9138541215658188,11.8,1095,1782.12
284.69,0.9946006226539612,419.20000000000005,0.13823362820781768,1.3597252076516892,-0.0039702648983802645,575,8768000,4.017487285137176,0.9038469517230987,37.30000000000001,1096,1827.48
296.32,1.017611376643181,421.2,0.08792610397562385,0.9588154699838789,-0.003680643668631092,575,8776000,3.1711052477359774,0.9346648049354553,86.6,1097,1896.62
318.29,1.0010570377111434,423.30000000000007,0.07469801360275596,1.0055572387624379,-0.014325836502612219,575,8784000,3.11635293841362,0.9725971895456315,117.4,1098,2010.61
324.84,1.0266066282987594,423.30000000000007,0.0806963506154716,1.0390390534792198,-0.007919235753943212,576,8792000,3.1779301846027375,0.9560199046134948,141.70000000000002,1099,2032.35
334.42,1.037470668554306,423.30000000000007,0.08160131372511387,0.9932184480369761,-0.011050621311878785,576,8800000,2.9977667248249054,0.9391369509696961,176.5,1100,2058.03
335.41,1.0122481924295426,423.30000000000007,0.0906415150873363,1.13663376070589,-0.015851994123659098,576,8808000,3.1384167325496675,0.9233415454626084,176.5,1101,2066.08
336.15,1.0173634052276612,423.30000000000007,0.09822443584911525,1.1446118161232186,-0.013543702872702852,576,8816000,3.4510696148872375,0.9407864028215408,176.5,1102,2066.95
257.4,1.1504547882080078,419.20000000000005,0.05977817529346794,0.8471634945639184,-0.03923896893546044,576,8824000,2.7004002118110657,0.165584579706192,1.0,1103,1664.04
241.61,1.1261222636699677,415.40000000000003,0.02774895021226257,0.48476203024383663,-0.0006939667166443542,577,8832000,1.783620861172676,0.7724401664733886,1.0,1104,1578.79
231.45,1.0805816334486007,415.40000000000003,0.04261777459643781,0.6082264942821897,-0.006926783552917187,577,8840000,2.0565978026390077,0.8148650270700455,1.0,1105,1542.8
186.52,1.0946537137031556,409.0,0.07733946991153061,1.0459665800285056,-0.032647251995076655,577,8848000,2.9800951147079466,0.6103957045078278,0.9000000000000004,1106,1370.59
159.17,1.1240712070465089,400.50000000000006,0.026050362400710583,0.49227210443664937,-0.00043803659500554206,577,8856000,1.8042453300952912,0.7022897201776505,0.0,1107,1229.51
148.71,1.0542997866868973,396.40000000000003,0.07536990834400058,0.8649202714103066,-0.010093664047890343,577,8864000,2.8962738764286042,0.8474549859762192,0.0,1108,1181.13
137.01,1.025806275010109,391.50000000000006,0.10849370525218546,1.1377015087977973,-0.02099737173091853,577,8872000,3.3779620122909546,0.8665601795911789,0.0,1109,1135.5
138.84,0.9945524936914444,383.6000000000001,0.0909104785695672,1.0734405013367168,-0.0053602945181773975,578,8880000,3.299910008907318,0.9232405996322632,0.0,1110,1128.21
141.11,0.9852111279964447,383.6000000000001,0.11644939710386097,1.262691229149145,-0.00323612894047983,578,8888000,3.689475567340851,0.9124124068021774,0.0,1111,1138.62
141.29,0.8733611404895782,389.2,0.14660158878192306,1.4533537864276573,-0.0054836000701470764,578,8896000,4.0946642518043515,0.9425407969951629,0.0,1112,1132.28
141.61,0.9349349737167358,390.1,0.1564617484435439,1.6186293468284314,-0.00754718390875496,578,8904000,4.043584572076798,0.9444221198558808,0.0,1113,1124.93
142.15,0.9337676137685775,391.50000000000006,0.05743820856325328,0.995576055648679,-0.015357775784796104,578,8912000,2.5968226444721223,0.9576406955718995,0.0,1114,1120.94
145.08,0.913856064081192,399.70000000000005,0.10516881625633687,1.3997640221898136,-0.001293034030823037,579,8920000,3.5546203017234803,0.9171118980646134,0.0,1115,1147.95
143.82,0.9574162971973419,391.80000000000007,0.09295365112833678,1.0238873653940452,-0.0019489753288871724,579,8928000,3.3637934815883637,0.9388808023929596,0.0,1116,1141.08
144.41,0.967535799741745,397.2,0.1600700717791915,1.6096574343834285,-0.014214768222882413,579,8936000,4.363171361684799,0.9234441989660263,0.0,1117,1148.85
153.65,0.9934173864126206,407.0,0.06939906395971775,0.92229426729926,-0.01277418391298852,579,8944000,3.0406784117221832,0.9300568222999572,0.0,1118,1186.72
160.95,1.0347859966754913,407.30000000000007,0.05885401745792478,0.8540092662724997,-0.0066121714073233305,579,8952000,2.5951006239652634,0.9548261612653732,0.0,1119,1215.09
163.48,0.9124452006816864,410.2,0.13720047182403505,1.5994518919806504,-0.0055801356956362725,580,8960000,4.024365386962891,0.8976086241006851,0.0,1120,1222.56
175.94,0.9215845102071762,412.1,0.10377530145458877,1.4074175528501833,-0.010793011757195927,580,8968000,3.2875917708873748,0.9560436767339706,1.0,1121,1294.5
198.65,0.9189063405990601,412.1,0.11724406334571541,1.4447585984316746,-0.004700266116997227,580,8976000,3.6614691078662873,0.9203017723560333,2.0,1122,1428.86
205.98,0.9885858243703842,413.0,0.062268460267223415,0.8336737370649575,-0.009939953166758641,580,8984000,2.7910060548782347,0.9105841994285584,2.0,1123,1458.18
221.81,0.9891536009311676,413.0,0.04303019697312266,0.6258500550843142,0.0002674676576862112,580,8992000,2.30636510014534,0.9339509588479996,2.0,1124,1541.69
235.73,0.942508602142334,413.0,0.1076100639346987,1.1698274203913335,-0.008938451805734075,580,9000000,3.603062572479248,0.8923849147558213,2.0,1125,1613.36
239.16,0.9788102424144745,413.0,0.0644892590958625,0.8160706342215706,-0.001381028036121279,581,9008000,2.889433488845825,0.9271326225996017,2.9000000000000004,1126,1634.54
269.51,0.9941830521821976,413.0,0.1539800673769787,1.5209363942322782,-0.03202050455030985,581,9016000,4.106256079673767,0.8875424379110336,19.900000000000002,1127,1785.49
273.07,0.9910262268781662,413.0,0.08632165864109993,0.9315591432078374,-0.010210606658947654,581,9024000,2.861115927696228,0.9114964783191681,19.900000000000002,1128,1799.63
279.02,0.9169563204050064,413.40000000000003,0.08486775703728199,0.9632860501510756,-0.0027827633189735934,581,9032000,3.3371299624443056,0.927291938662529,19.900000000000002,1129,1826.18
286.91,0.9160077601671219,417.1,0.15432941241189838,1.4516562154827477,-0.009829110640566796,581,9040000,4.370837923288345,0.9271367514133453,19.900000000000002,1130,1843.63
295.68,1.0100033223628997,417.1,0.0906339044123888,1.2774924808150772,-0.03286574666155502,582,9048000,3.4644533157348634,0.9303539061546325,19.900000000000002,1131,1871.94
317.06,1.0230258160829544,421.0,0.05823169128037989,0.7743957253469764,0.00028280525497393683,582,9056000,2.5751974165439604,0.9592394077777863,36.9,1132,1957.47
330.63,0.9601622813940048,421.0,0.10658860314637422,1.153045442423748,-0.004164795214310288,582,9064000,3.434920709133148,0.9526126378774643,103.4,1133,2019.0
340.72,0.9373430871963501,421.0,0.11316199357621372,1.4154967627996329,-0.008964365074352826,582,9072000,3.503376215696335,0.9504770541191101,123.8,1134,2077.48
352.04,0.9809986275434494,421.2,0.14101028350181877,1.2339065370100477,-0.016406997201847844,582,9080000,4.0344848585128785,0.8887177509069443,261.1,1135,2133.86
361.78,0.9626349747180939,421.2,0.1139619232993573,1.1772886127440052,0.010612358051585034,583,9088000,3.5835370635986328,0.9579313176870347,271.9,1136,2172.18
369.98,0.9422845602035522,421.2,0.111955513227731,1.2615382744045045,-0.030179190496564843,583,9096000,3.3821185457706453,0.9181303024291992,303.4,1137,2192.7
373.54,0.9694287770986557,423.0,0.08821431898511946,1.2341601812204637,-0.004515582936583087,583,9104000,3.2676406693458557,0.9591206163167953,310.7,1138,2222.54
372.34,1.0159294271469117,421.2,0.07104542643763125,1.0078857510648453,-0.0018054366801516153,583,9112000,2.9592443537712096,0.9269746524095536,307.8,1139,2212.15
367.56,0.9930544054508209,421.2,0.09513534449506551,1.3389266849048869,-0.021277119869919262,583,9120000,3.0516756808757783,0.9109949731826782,300.90000000000003,1140,2210.17
364.0,0.9633273905515671,420.1,0.10969538136385382,1.4315699470773515,-0.008603351903075237,583,9128000,3.504708161354065,0.9171633356809616,272.8,1141,2184.35
362.33,0.981545541882515,420.1,0.11390193322207778,1.2115190708938115,-0.01833630231420102,584,9136000,3.623572883605957,0.8696910667419434,270.7,1142,2169.61
364.56,0.9861234492063522,420.1,0.13219114610925317,1.4916788634777591,-0.01953145264462364,584,9144000,4.0017171216011045,0.9396450603008271,272.8,1143,2162.52
358.09,0.983056430220604,417.0,0.12368847046047449,1.3282833750209904,-0.01521466721140314,584,9152000,3.724366911649704,0.9190441292524337,266.5,1144,2122.37
351.38,0.9549593538045883,417.0,0.10187902711331845,1.2401754667575018,-0.007401581840822473,584,9160000,3.2912619137763977,0.9036659747362137,248.7,1145,2090.42
353.62,0.9328340530395508,416.1,0.13795790026895702,1.4738087224051082,-0.004281733601237648,584,9168000,4.00567564368248,0.928346899151802,252.60000000000002,1146,2102.02
354.04,0.8987547820806503,416.1,0.1122067079693079,1.307360825690716,-0.005939446521224454,585,9176000,3.7774151134490968,0.9204123836755752,252.60000000000002,1147,2098.6
353.22,0.9659673404693604,417.1,0.09601898189634085,1.1665438587468722,-0.008171331457706401,585,9184000,3.5360707569122316,0.9393454265594482,252.60000000000002,1148,2090.76
352.42,1.0560344767570495,416.1,0.09580727584660054,1.0133042851274463,-0.017977817710489036,585,9192000,3.2793024069070817,0.8983185636997223,252.60000000000002,1149,2079.5
351.82,0.9776359164714813,416.1,0.0979309159424156,1.0291291872386865,-0.003691884254803881,585,9200000,3.2649677276611326,0.8888728362321854,248.89999999999998,1150,2075.93
349.34,0.9015267580747605,416.1,0.12843606959097087,1.348353167998375,-0.02073823227925459,585,9208000,3.9270563495159148,0.8933965849876404,247.8,1151,2063.92
345.83,0.9454109591245651,416.1,0.11039167094044387,1.2178504670496482,-0.011302553097120836,585,9216000,3.7148849523067473,0.9439507323503494,244.20000000000002,1152,2048.02
345.38,1.0059053868055343,417.0,0.08207056394778192,0.9895244656858294,-0.012462779016350395,586,9224000,3.110330308675766,0.9417827433347702,244.20000000000002,1153,2029.99
350.03,1.0092959159612656,417.1,0.07399828164838254,0.9771363207807212,-0.008491290461606696,586,9232000,2.8772771525382996,0.9348885822296142,248.89999999999998,1154,2048.6
351.54,0.9352152907848358,418.09999999999997,0.1796493443660438,1.6255627382351323,-0.0007535488705616444,586,9240000,4.457964570522308,0.949103884100914,248.89999999999998,1155,2064.59
351.24,0.9224306529760361,419.1,0.12149834873154759,1.6226535077863817,-0.02802307015983388,586,9248000,3.976609174013138,0.9292904704809188,248.89999999999998,1156,2059.52
349.53,1.0316833847761153,417.2,0.054489231021143496,0.7878927682749876,-0.010598850977839903,586,9256000,2.408897638320923,0.9423951977491378,248.89999999999998,1157,2054.55
349.53,1.0192443484067917,417.2,0.09647599113173783,0.9927768815996352,-0.005751429682131857,587,9264000,3.3234509944915773,0.9350399559736252,248.89999999999998,1158,2054.55
348.81,0.9544022536277771,416.0,0.1488286270480603,1.636024608969653,-0.01092106049414724,587,9272000,4.284060518741608,0.9410088020563125,248.89999999999998,1159,2031.35
345.22,0.9921582168340684,416.0,0.0864526925655082,1.0659416801890818,-0.01551490207144525,587,9280000,3.24319795191288,0.902710462808609,248.89999999999998,1160,2000.67
345.48,0.9990329867601395,416.0,0.0482730699935928,0.8180536426438478,-0.0040705799023271535,587,9288000,2.411622359752655,0.9642935419082641,248.89999999999998,1161,2004.24
339.51,0.8547087758779526,416.0,0.1583065394964069,1.6917809986285612,-0.03532188582117669,587,9296000,4.247446177005767,0.922061442732811,244.70000000000002,1162,1979.99
333.18,0.9769083851575852,415.1,0.10344721193425357,1.196005737056914,-0.002104438961832784,587,9304000,3.4943405199050903,0.9057230007648468,229.8,1163,1949.87
331.35,0.989767844080925,415.1,0.07053280167747289,0.9080268009093733,-0.008246042890823447,588,9312000,2.746183146238327,0.9130665117502212,229.0,1164,1939.37
332.72,0.9575423276424408,415.1,0.11431527501903474,1.4270913251272475,0.0073426916930475275,588,9320000,3.6161996054649355,0.9165341949462891,232.7,1165,1938.66
333.71,0.9290684521198272,415.1,0.11478163255378604,1.294099912623179,-0.020650195652851835,588,9328000,3.7505670964717863,0.9208571511507034,232.7,1166,1936.29
331.76,0.9397496402263641,412.40000000000003,0.12135327706113458,1.4231853664028222,0.0015855964326328832,588,9336000,3.8059127604961396,0.9304563200473785,232.7,1167,1926.83
335.48,0.9822100627422333,412.40000000000003,0.08876949604135007,1.2037849466867823,-0.013008000177360373,588,9344000,2.944031926989555,0.9279744476079941,234.8,1168,1943.45
337.13,0.9986787337064743,416.0,0.09534147797618062,1.302106849469581,-0.0169592584943166,588,9352000,3.3443336260318755,0.9326197075843811,234.8,1169,1975.38
340.48,1.0172183203697205,416.0,0.1041274147760123,1.4500240307953873,-0.005040463072946295,589,9360000,3.3602690637111663,0.9448336338996888,235.9,1170,1998.29
336.36,1.0140607249736786,416.0,0.11892430848442018,1.38483800373195,-0.008262215389404446,589,9368000,3.7086290991306305,0.9263954520225525,234.8,1171,1963.39
335.98,1.0403481978178024,412.40000000000003,0.11462978389114141,1.402531885161419,-0.01590443992135988,589,9376000,3.3664046835899355,0.9123375290632247,234.8,1172,1955.59
335.01,0.9305523198843002,412.40000000000003,0.09283155765384436,1.175817586942831,-0.0032693313516210763,589,9384000,3.4411924183368683,0.924345036149025,234.8,1173,1944.2
333.87,0.9346623694896699,412.20000000000005,0.1341082907654345,1.5134665458205374,-0.012917604091053364,589,9392000,4.131257771253586,0.9567486679553986,234.8,1174,1948.35
339.58,1.0348944437503815,412.20000000000005,0.07885592215694487,1.1223122858377075,-0.011210846087196842,589,9400000,3.151259670257568,0.9350017684698105,251.3,1175,1970.48
336.89,1.0461616665124893,412.20000000000005,0.09583619988523423,1.0710536463610385,-0.011571418240637286,590,9408000,3.330950628519058,0.8960976654291153,235.9,1176,1961.72
336.89,0.9854621887207031,412.20000000000005,0.0905439727101475,1.076241043841655,0.005795849388814531,590,9416000,3.180102664232254,0.9550511807203292,235.9,1177,1961.72
334.75,0.9841665434837341,412.1,0.09438928608782589,1.01403313762845,-0.006255747114555561,590,9424000,3.259949107170105,0.94465685069561,234.8,1178,1953.33
331.02,0.928770107626915,407.1,0.11623334899544716,1.2126281085948059,-0.010491241536801681,590,9432000,3.7643013429641723,0.9225081437826157,234.8,1179,1914.03
333.01,0.9319972187280655,407.1,0.08604890191927553,1.1261958405887802,-0.0015012759441742672,590,9440000,3.317293003797531,0.9594818812608719,234.8,1180,1926.77
331.87,0.9794418406486511,406.1,0.0794540522992611,1.065342266310432,-0.004645253310445696,590,9448000,3.018119819164276,0.9232166284322738,234.8,1181,1922.66
331.74,0.8818497008085251,406.1,0.1266888692881912,1.4128111190068358,-0.007205221211770549,591,9456000,3.9452976965904236,0.959513264298439,234.8,1182,1925.35
333.04,0.9078382647037506,406.1,0.10981200508773327,1.2853183232761105,-0.021256613821606152,591,9464000,3.7109092700481416,0.9441705054044723,234.8,1183,1924.8
337.74,0.9733873510360718,407.1,0.07447488076984882,0.9593811778579615,0.000875251506222412,591,9472000,3.0387858843803404,0.9369053906202316,234.8,1184,1951.28
338.42,1.0015611612796784,407.1,0.0808652385417372,0.9058442953922868,-0.01338852522050729,591,9480000,3.031402404308319,0.9254053002595901,234.8,1185,1958.98
339.9,0.9576371192932129,407.1,0.14578306881710887,1.6590956705688493,-0.013623306413646787,591,9488000,4.083649680614472,0.9426866883039474,234.8,1186,1965.36
347.8,1.0352095913887025,410.3,0.08760713016148657,1.2387993589549702,-0.012208555153774796,591,9496000,3.3718830955028536,0.9428752237558364,251.3,1187,2017.17
350.65,1.0673168569803237,410.3,0.0828551060333848,1.1013315059379818,-0.015182469582887279,592,9504000,3.127387729883194,0.8872320652008057,271.9,1188,2011.11
345.7,1.0285249209403993,410.3,0.08609433150850236,1.1173862627155455,-0.012828703128034248,592,9512000,3.111957415342331,0.9097143733501434,270.7,1189,2000.82
342.97,1.0014356184005737,410.3,0.10837164990603924,1.4056050975781254,-0.020473262987216002,592,9520000,3.487389403581619,0.9162903356552125,266.5,1190,2007.82
342.44,0.9241488325595856,410.3,0.1268112046085298,1.4786327250729818,-0.013566562198102474,592,9528000,3.59420175909996,0.9028157311677932,266.5,1191,2007.26
342.44,0.8925079613924026,410.3,0.11440087188966572,1.3604593710724961,-0.010135854124091565,592,9536000,3.709065628051758,0.9498185014724732,266.5,1192,2007.26
345.75,0.9238335794210434,414.0,0.07548062172718346,0.998736637818702,-0.0009482406207825989,593,9544000,3.1325969886779785,0.9617448544502258,270.7,1193,2042.62
346.41,1.01064868748188,414.0,0.07857292649336159,1.1852894014263236,-0.016005029253428803,593,9552000,3.084240962266922,0.9231695038080215,270.7,1194,2041.12
350.79,0.9625412821769714,420.1,0.10598393175750971,1.3536864777101387,-0.007393479753809515,593,9560000,3.4624749207496643,0.9544720315933227,280.9,1195,2057.16
350.86,0.9373782688379287,420.1,0.1346375671122223,1.8634784952102406,-0.008537298877490685,593,9568000,3.99398037314415,0.9509383374452591,280.9,1196,2054.0
355.12,0.992420089840889,415.50000000000006,0.09236556117422878,1.2249710725689378,-0.02170807496877387,593,9576000,3.293865865468979,0.9511889100074769,293.9,1197,2068.16
359.24,0.9971350020170212,420.1,0.06298516768962145,0.9226264236852555,-0.0030830212170258166,593,9584000,2.7094832354784013,0.9432095021009446,293.9,1198,2101.42
357.88,1.0081017488241195,420.1,0.08492599599063397,0.9362041122091906,-0.009720746410748689,594,9592000,2.915114761590958,0.9370412147045135,292.8,1199,2103.24
355.03,0.9765851032733918,421.1,0.12535824062302708,1.3633237279395174,-0.015201937551623815,594,9600000,3.827844315767288,0.8689593189954757,287.8,1200,2100.05
354.63,0.9397369641065597,421.1,0.09358557118102909,1.1276472243432465,-0.0053383748745545745,594,9608000,3.5800136613845823,0.9288271307945252,267.0,1201,2116.68
355.78,0.9870414263010026,421.1,0.07516480043530464,0.8907347675728708,-0.007981259078660515,594,9616000,2.888620945215225,0.9289287936687469,267.0,1202,2124.79
355.78,0.978742287158966,421.1,0.05182458381168544,0.798960074700721,-0.0072515305012348106,594,9624000,2.4658966290950777,0.9666509157419205,267.0,1203,2125.49
354.51,1.0130342918634414,421.1,0.0921492144279182,1.0767063781753112,-0.013460874185257125,594,9632000,3.246222950220108,0.9337911808490753,264.3,1204,2138.36
355.55,1.0196691471338273,422.30000000000007,0.07293944555334747,0.8926231967463975,-0.005883913298603148,595,9640000,2.9415414249897003,0.9178501343727112,264.3,1205,2173.17
353.92,1.0232851707935333,422.30000000000007,0.10622380765154958,1.142531669371889,-0.006367764434835408,595,9648000,3.356886383295059,0.9167828679084777,250.00000000000003,1206,2171.2
351.79,0.9501931166648865,424.1,0.10687653419561684,1.1989526017450998,0.0028078988924971782,595,9656000,3.470281207561493,0.9534048753976821,177.60000000000002,1207,2176.72
350.92,0.9267022275924682,424.1,0.12066376080736518,1.2830873844097441,0.0013214320111728738,595,9664000,3.826096647977829,0.941839434504509,177.60000000000002,1208,2161.5
349.27,0.9813964235782623,425.2,0.07565319036133587,0.9481220590641911,-0.012514421201340156,595,9672000,2.9642327463626863,0.9170322042703628,172.79999999999998,1209,2170.5
350.11,0.9083009368181229,427.0,0.1256270337663591,1.270388542008524,-0.006902629827382043,595,9680000,3.736610094308853,0.953659154176712,172.79999999999998,1210,2181.47
347.04,0.8820913594961166,424.1,0.11154625425115228,1.3966274051400336,-0.005730455513985362,596,9688000,3.8210092055797578,0.9543302679061889,160.4,1211,2177.72
346.33,0.9817940872907639,424.1,0.12052657487802207,1.4851258394841558,-0.01570926644559222,596,9696000,3.599794090986252,0.9194649618864059,160.4,1212,2189.07
