fps,epoch_idx,grad_norm,advantage_norm,frames,policy_loss,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards,policy_entropy,PMM:episode_rewards,episode_length
368,1101,1.596456314598025,3.775743032693863,8808000,-0.011751932630431838,0.11517841573804617,0.9341747570037842,256.9,413.3,1.0244808936119079,349.93,2112.65
368,1102,1.3065309641513678,3.4166710817813875,8816000,-0.011743534600391285,0.09969131723046303,0.9527027535438538,256.9,413.3,1.022266273498535,348.36,2091.24
368,1103,1.3209406755709963,3.298439020514488,8824000,-0.017055120523145888,0.08810024365317076,0.9539750891923905,256.9,413.3,1.0433515065908432,349.05,2106.15
369,1104,1.273703855613359,3.552938468456268,8832000,-0.01847207217797404,0.09974012572783977,0.9214337909221649,256.9,414.20000000000005,1.0548803919553758,349.46,2113.85
369,1105,0.9861834432915936,2.9462852334976195,8840000,-0.010542466850019992,0.07099925315473228,0.9087715345621109,252.4,414.20000000000005,1.1013503348827363,346.88,2108.16
369,1106,0.8656301096699138,2.6800559890270232,8848000,-0.009414968090773072,0.06828238693531602,0.9025639569759369,160.9,416.1,1.0884763634204864,341.8,2110.45
369,1107,1.2746237255463537,3.1059907120466232,8856000,-0.019489019787288273,0.0895058104628697,0.918134999871254,140.60000000000002,418.0,1.075071364045143,338.36,2088.78
369,1108,1.1777645815672548,3.0120031630992887,8864000,-0.008223797177779489,0.0776231708098203,0.9453666305541992,127.4,418.0,1.074011664390564,333.86,2082.55
369,1109,1.5533081487755878,3.839424515366554,8872000,-0.0284692790263216,0.14367454251740128,0.9365075117349625,123.80000000000001,418.0,1.0488346010446548,334.44,2087.69
369,1110,1.2974797435884002,3.257309787273407,8880000,-0.02062469152500853,0.08977873300202191,0.9378695100545883,123.80000000000001,418.0,1.0423892664909362,333.8,2084.97
370,1111,1.030407987441212,2.671445187330246,8888000,-0.010821131186094134,0.06562623731326311,0.9164799875020981,123.80000000000001,418.0,1.069526619911194,328.27,2068.9
370,1112,1.2297067768202523,3.202569347023964,8896000,-0.008134537438163534,0.10056555981282145,0.8941884279251099,123.80000000000001,418.0,1.0277014231681825,328.95,2066.51
370,1113,1.6876344036720103,4.185694895982742,8904000,-0.01910267133731395,0.15130401771515609,0.9246007162332535,123.80000000000001,418.0,1.0148218566179275,329.72,2061.36
370,1114,1.3656465817893948,3.536577192544937,8912000,-0.015478746486842283,0.11059720748104156,0.930290223956108,123.80000000000001,417.1,1.0162159872055054,329.06,2060.42
370,1115,1.0502788605441813,2.9491106367111204,8920000,-0.007540253733750433,0.06960354473441839,0.9479483908414841,134.8,418.0,1.0644246709346772,333.76,2075.8
370,1116,1.7388379749630178,4.059046039581299,8928000,-0.022160215546027758,0.154877839544788,0.9348350113630295,160.3,418.09999999999997,1.057473297715187,337.55,2100.84
371,1117,1.452763370303891,3.771491801738739,8936000,-0.012342625565943309,0.11363206605426968,0.9427563643455505,160.3,418.09999999999997,1.0376313489675522,336.6,2119.35
371,1118,1.8050519577057602,3.6950016736984255,8944000,-0.013177161474013701,0.11535281323827803,0.9498583269119263,160.3,418.09999999999997,1.0380511689186096,337.21,2106.65
371,1119,1.5499284260481248,3.504459030628204,8952000,-0.018163877169135957,0.09724166078492999,0.8997319322824479,123.80000000000001,418.0,1.0681369590759278,329.5,2074.97
371,1120,1.2487451814639057,3.0063720667362213,8960000,-0.02552630746155046,0.08259298809338361,0.9372796565294266,116.80000000000001,418.09999999999997,1.0707983773946763,326.85,2086.19
371,1121,1.207129367435447,2.9978738903999327,8968000,-0.011756792867090552,0.08216650570742785,0.9297375357151032,123.80000000000001,419.0,1.081327896118164,329.17,2106.71
371,1122,1.0386977782717506,2.680436522960663,8976000,-0.013207594291307032,0.06926033154129982,0.9038997220993042,116.70000000000002,419.0,1.0648804718255998,323.53,2076.23
371,1123,1.37164102345525,3.265994697213173,8984000,-0.0005631970951799303,0.09123347424436361,0.9075081199407578,116.70000000000002,418.09999999999997,1.0444010937213897,319.46,2072.73
372,1124,1.7511797153000024,3.8770969951152803,8992000,-0.02202156465384178,0.11777773729525506,0.9451050001382828,116.70000000000002,417.1,1.0241695261001587,317.65,2050.2
372,1125,1.6376300831826947,3.7562223529815673,9000000,0.004624316736008041,0.12300519797950983,0.9617812281847,116.70000000000002,417.1,1.0529887288808824,317.57,2045.92
372,1126,1.3919181403562806,3.608878837823868,9008000,-0.009872199248056858,0.11063653211109341,0.9412959253787995,123.80000000000001,418.09999999999997,1.1024581754207612,320.87,2057.81
372,1127,1.0942036220654687,2.6008645308017733,9016000,-0.02642048947920557,0.06486490556504577,0.9127148002386093,123.80000000000001,418.09999999999997,1.1064504867792129,321.5,2056.81
372,1128,1.5508419266669804,3.363536159992218,9024000,-0.017961761489277705,0.12225087516009808,0.9116839426755905,123.80000000000001,419.1,1.0327731555700301,321.25,2052.79
372,1129,1.9117952177053015,4.202166023254395,9032000,-0.03258961408049799,0.1563285880535841,0.8891616195440293,119.60000000000001,419.1,0.9933286964893341,312.77,2014.68
373,1130,1.0444964220061896,2.897505350112915,9040000,-0.013661335016367957,0.06455652346834541,0.9344345009326935,123.80000000000001,419.1,1.037335752248764,315.99,2024.36
373,1131,0.7586752872057417,2.380255888104439,9048000,-0.013166916689951904,0.04935090235900134,0.9594704848527909,133.9,419.1,1.0753456062078477,318.77,2030.6
373,1132,1.1968395894587063,3.1361443567276,9056000,-0.03111633792053908,0.10247332031372934,0.9312559080123901,135.9,418.09999999999997,1.0471412873268127,319.73,2029.8
373,1133,0.9855770021151231,2.92613090634346,9064000,0.0016507438677945173,0.07311256023589521,0.9342314285039902,149.5,417.1,1.0463228279352188,324.49,2047.88
373,1134,0.9377040280886078,2.694111136198044,9072000,-0.012522068881662563,0.05985171200707555,0.9319077211618424,157.29999999999998,417.1,1.0403027844429016,326.74,2054.68
373,1135,1.2657894996329047,3.572619066238403,9080000,-0.01595617817132734,0.10898346291854978,0.9584131848812103,157.29999999999998,417.1,0.9972299069166184,326.27,2052.74
374,1136,1.1749157521825055,3.260535840988159,9088000,-0.016198623611708172,0.08908745594322681,0.934646668434143,158.0,418.09999999999997,1.051366509795189,327.71,2057.96
374,1137,0.9235494799132153,2.6241211879253385,9096000,-0.007693227504059905,0.06578232789877803,0.9207853430509567,174.20000000000002,418.09999999999997,1.0845506495237351,331.86,2130.96
374,1138,1.0985320189280918,2.7328096693754196,9104000,-0.016083234461439132,0.06680114388931542,0.926260467171669,158.0,418.09999999999997,1.0359048187732696,329.45,2120.62
374,1139,1.0630658851269605,3.031461580991745,9112000,-0.008791920286603272,0.08150023829191923,0.944102144241333,157.29999999999998,418.09999999999997,1.0443749296665192,326.1,2125.14
374,1140,1.1179770978005796,3.2805289030075073,9120000,-0.01432251805323176,0.08544470050372183,0.9334042757749558,149.4,418.09999999999997,1.041607969403267,323.36,2115.55
374,1141,1.1376007010820453,3.2010455858707427,9128000,-0.01580280698632123,0.08052389236167073,0.9596670061349869,149.4,418.09999999999997,1.0160598599910735,325.8,2134.41
375,1142,1.2284783208032422,3.352206448316574,9136000,-0.026302390963101063,0.09228143578395248,0.9421463406085968,149.4,418.0,1.0332864463329314,324.61,2130.41
375,1143,0.9713236097156736,2.6860887670516966,9144000,-0.004384715652558952,0.05827126648742706,0.9541758036613465,134.3,417.1,1.0624950194358826,320.89,2099.43
375,1144,0.9771127641902758,2.6784349238872527,9152000,-0.003914165685418993,0.06272287084721029,0.9546959763765335,134.3,418.09999999999997,1.0606531310081482,320.67,2100.0
375,1145,0.9079698842301411,2.8885226750373842,9160000,0.007175171480630524,0.06703850844874978,0.9457989192008972,134.3,419.1,1.043953269124031,322.67,2139.32
375,1146,1.5939265274085033,3.6146819698810577,9168000,-0.025481073271948845,0.11107041154056788,0.9466830778121949,149.4,418.09999999999997,1.0374108242988587,323.64,2134.89
375,1147,1.025158977500775,2.9287652105093,9176000,-0.009260054816259071,0.07366059937514365,0.9482726794481278,149.4,418.0,1.0678654962778091,323.21,2135.0
376,1148,1.2352739865675186,3.5831442964076996,9184000,-0.013048646212555469,0.11970466680824757,0.8720899736881256,157.29999999999998,418.0,1.0910327035188674,325.27,2140.26
376,1149,1.0540708486960555,3.1315846836566923,9192000,-0.017315258948365227,0.09169580248184502,0.8940700137615204,127.9,418.0,1.0871370059251786,323.7,2115.32
376,1150,1.4127238769099804,3.581953148841858,9200000,-0.025655794090125708,0.1366245713364333,0.9179436922073364,110.6,418.0,1.0583852875232695,313.04,2088.19
376,1151,1.396922114775695,3.5297695529460906,9208000,-0.0055904585120151755,0.10767483344301582,0.9321208107471466,98.9,418.0,1.0622031658887863,306.4,2075.33
376,1152,1.2580193735373733,3.0444752132892607,9216000,-0.019361268568318338,0.0930634493380785,0.9473671412467957,97.5,418.0,1.040624041557312,303.29,2056.05
376,1153,1.5956230061482057,3.759323651790619,9224000,-0.007522310704225674,0.1234480050764978,0.9394482296705245,97.5,418.0,1.044868466258049,305.53,2075.24
377,1154,1.1348514914761945,3.1989621186256407,9232000,-0.003039059014990926,0.0899830112606287,0.9593000531196594,97.5,418.0,1.0324795281887054,303.19,2064.05
377,1155,0.9780743442229667,2.9847962832450867,9240000,-0.013016637619002722,0.07909418734721839,0.9516534531116485,97.5,418.0,1.0620300358533858,306.76,2086.5
377,1156,1.1881188216917187,3.3225937390327456,9248000,-0.01583295410440769,0.09515609999652952,0.9614296090602875,92.4,418.2,1.068860872387886,312.38,2115.61
377,1157,0.9890494621995495,2.798917719721794,9256000,-0.01239652617747197,0.07038120384328067,0.9496708399057389,92.4,418.0,1.1030299192667008,310.72,2120.32
377,1158,0.8421091147758726,2.646711664199829,9264000,-0.0070497556490590795,0.06171389036346227,0.9531468307971954,92.4,418.0,1.0587819510698318,311.49,2124.01
377,1159,1.4719034337932435,3.85914582490921,9272000,-0.02485704034625087,0.1298522281460464,0.9242778718471527,92.4,418.0,1.0421507066488267,311.38,2117.46
378,1160,1.272585682401673,3.44539128780365,9280000,-0.0200607509247493,0.11074328369461,0.9433126664161682,92.4,418.0,1.0593480747938155,309.85,2116.71
378,1161,1.0360547264703306,2.872987217903137,9288000,-0.013572926395572721,0.07167698414996267,0.9578405851125718,92.4,418.0,1.046479926109314,312.85,2125.06
378,1162,0.9713583966805546,2.868896096944809,9296000,-0.009127934640237072,0.071174004515633,0.9332601541280746,92.4,418.0,1.0351215571165084,312.9,2099.46
378,1163,1.0005787727734983,3.073492307662964,9304000,-0.00884436355670914,0.08427907692734152,0.9573228764533996,92.4,418.0,1.0157431197166442,311.8,2095.22
378,1164,1.2729480619638907,3.689672614336014,9312000,-0.005344312533270568,0.1102128351200372,0.9480228596925735,92.4,418.2,1.0144394153356553,312.47,2095.62
378,1165,0.9424149407116392,2.9014749109745024,9320000,-0.009343243621988222,0.07425870072096587,0.955848873257637,98.4,420.0,1.0148582917451858,316.98,2089.1
379,1166,0.9857401713348918,2.6753339433670043,9328000,-0.0193480646747048,0.06238964047748596,0.959605541229248,106.2,420.0,1.0554762178659438,324.37,2118.17
379,1167,1.043443819452409,3.102495104074478,9336000,-0.017495204456208738,0.08402132698800414,0.9362253427505494,106.2,420.0,1.0589924561977386,327.48,2137.84
379,1168,0.9857857459372519,2.8720087426900864,9344000,-0.011320552537217737,0.07256595510989428,0.9364497983455657,106.2,420.0,1.0049724626541137,327.46,2134.25
379,1169,0.9534042249696553,2.99088707447052,9352000,-0.0058362888677220325,0.07535941896028817,0.9558876788616181,106.2,420.0,1.0080438059568406,328.07,2137.15
379,1170,1.172405824798402,3.6617373144626617,9360000,3.6872285418212416e-05,0.1047981054801494,0.9496911436319351,110.6,420.0,1.0453179609775543,330.79,2141.27
379,1171,0.9058421473210134,2.5920081013441085,9368000,-0.019076887971896214,0.055895662177354095,0.9627949422597886,110.6,420.0,1.033457841873169,330.64,2123.15
380,1172,0.7098372836469169,2.2248150223493575,9376000,-0.012075559115619399,0.04823552692774683,0.9476812446117401,110.6,420.0,1.0231769287586212,331.79,2132.08
380,1173,1.0889121628823804,3.0157411599159243,9384000,-0.008312855669537385,0.07290856216102838,0.9555367588996887,110.6,420.0,0.9848963749408722,332.44,2134.34
380,1174,1.3322474178489154,3.81302148938179,9392000,-0.004286302496911958,0.11367116002365947,0.9408861517906189,131.70000000000002,420.0,1.0201759123802185,335.48,2153.29
380,1175,0.9232816980381655,2.4604255425930024,9400000,-0.010582234881585464,0.046218427726998926,0.9459141498804092,148.4,420.0,1.037296845316887,339.26,2160.51
380,1176,0.7341700858013076,2.2582663667201994,9408000,-0.007001385390758515,0.04301491433288902,0.9590807461738586,191.4,420.0,1.0596209526062013,345.73,2192.46
380,1177,1.5758123573166798,4.056585618257523,9416000,-0.03101809510262683,0.16299298029392958,0.914191882610321,191.4,420.0,1.0101176112890244,346.97,2196.4
381,1178,1.5463060520517395,4.084628626108169,9424000,-0.017379512870575126,0.1370270050270483,0.9143631380796432,247.4,420.0,1.0158988225460053,357.32,2217.15
381,1179,1.278999167263013,3.3555394220352173,9432000,-0.005179791678674519,0.09476165861822665,0.9437158834934235,248.5,420.0,1.0270219349861145,359.83,2219.77
381,1180,1.1533428457426496,3.1585529232025147,9440000,-0.014639726672467077,0.08401828380301594,0.9666695237159729,255.3,420.0,1.0103516691923142,362.23,2232.44
381,1181,1.5960896857964326,4.062527050971985,9448000,-0.012461331213125959,0.13956960493698717,0.9577618181705475,255.3,420.0,0.9875150978565216,361.62,2227.74
381,1182,1.4461878790243916,3.779385530948639,9456000,-0.009304933784587775,0.1276443103607744,0.9502714157104493,255.3,421.2,1.0240211552381515,364.92,2249.44
381,1183,1.145536236498881,3.204855856895447,9464000,-0.009806508321780712,0.09347943287808448,0.9341183310747146,248.5,420.0,1.0589361906051635,363.19,2236.0
382,1184,0.8049641616852964,2.4539630210399626,9472000,-0.013612351464107632,0.057127846367657185,0.9478146636486053,255.3,420.0,1.0431290835142135,366.4,2241.41
382,1185,1.7435296148970534,3.6961256259679796,9480000,-0.015435340467374771,0.1286852482892573,0.9346582818031312,248.5,420.0,1.001866310238838,364.05,2221.26
382,1186,1.4090509671798068,3.572988384962082,9488000,-0.009097155450144783,0.10648223975673318,0.946657190322876,242.9,420.0,1.0073388868570328,362.9,2215.4
382,1187,1.1895972581158842,3.0109123039245604,9496000,-0.023558331790845842,0.0716795497154817,0.9519046002626419,258.0,420.0,1.052230412364006,369.26,2241.54
382,1188,0.8157012583879871,2.424997341632843,9504000,-0.005309657601319486,0.045128564392216505,0.9601852577924729,258.0,420.0,1.088912365436554,369.06,2239.28
382,1189,1.2333710525040154,3.0345007467269896,9512000,-0.019708434746789863,0.09598791503813117,0.9414586502313614,264.4,420.1,1.0182316774129867,370.53,2240.22
383,1190,1.3299645164454486,3.6704372084140777,9520000,-0.009903555233031512,0.11824206965044141,0.9208030712604522,257.5,420.1,1.024950121641159,368.01,2231.28
383,1191,1.1884227509010443,3.2702823776006698,9528000,-0.014365107739286032,0.09256240054033697,0.9461278939247131,277.6,420.0,1.052000418305397,370.02,2238.54
383,1192,0.9729042218115157,3.0135143518447878,9536000,-0.013858601124957204,0.08012613530270755,0.9542710679769516,264.4,420.0,1.0621893870830537,363.7,2230.06
383,1193,1.0941854225390772,2.96898171544075,9544000,-0.021048527341508815,0.08312965426128358,0.9610695540904999,264.4,420.1,1.0899944669008255,364.05,2224.41
383,1194,1.138658833678804,3.3558975303173066,9552000,-0.007025125696200121,0.0952296226657927,0.9534932798147202,264.4,420.1,1.0881204801797866,364.29,2245.31
383,1195,1.3688621378120325,3.4584397637844084,9560000,-0.02467989573342493,0.10492333664093166,0.942381176352501,257.5,420.1,1.0494114935398102,358.09,2201.79
384,1196,1.3600717904222348,3.510786854028702,9568000,-0.010682880790263881,0.10044698973651975,0.9083244615793228,257.5,420.1,1.0694307208061218,358.73,2209.98
384,1197,1.225366829411319,3.122037328481674,9576000,-0.011632593123067636,0.08608908866997808,0.9507126379013061,257.5,420.1,1.0638449740409852,358.29,2203.93
384,1198,1.2737789897563132,3.4007756555080415,9584000,0.001086768257919175,0.09530356781557202,0.9622242224216461,257.5,420.1,1.0650295114517212,358.19,2201.55
384,1199,1.3357122262243784,3.621364358663559,9592000,-0.026596202975779307,0.1226585183199495,0.9524267417192459,240.7,420.3,1.075100947022438,357.19,2199.16
384,1200,1.1543359653713876,3.117822147011757,9600000,-0.011657272972188366,0.08902771564666181,0.9352325797080994,240.7,423.0,1.1227581071853638,356.89,2196.69
384,1201,1.184924739484194,3.0795555782318114,9608000,-0.011956801098713186,0.08395215075463057,0.9481119638681412,240.7,423.0,1.0516574209928513,357.57,2202.34
385,1202,1.323357343800684,3.508731622695923,9616000,-0.0040004690282512455,0.10500833659432829,0.9512977713346481,240.7,423.0,1.0407448869943619,356.7,2205.78
385,1203,1.3954835367018592,3.6411739230155944,9624000,-0.02214933166280389,0.11562913837842644,0.9465463155508042,240.7,423.0,1.0362738871574402,356.81,2191.32
385,1204,0.9028691751304901,2.5533866328001023,9632000,-0.019951862132147655,0.06166972912382335,0.9730302733182907,215.5,423.0,1.0387346184253692,354.59,2190.13
385,1205,1.1554764869690382,2.9860467994213105,9640000,0.0007711285562254489,0.07372412602417171,0.9547895956039428,241.2,423.0,1.0391386753320695,356.52,2200.43
385,1206,1.4986175557075827,3.7945901358127596,9648000,0.001345773746725172,0.12886561444029213,0.9413197827339173,241.2,423.0,1.0936148697137833,356.75,2217.91
385,1207,1.1299083788063218,3.1064752769470214,9656000,-0.0013538295612670482,0.07454989400692284,0.9383642303943635,254.7,423.0,1.0604711329936982,357.36,2231.75
385,1208,1.5245273764791663,3.5935675954818724,9664000,-0.023588773477822542,0.12338174381293357,0.9316416662931443,254.7,423.1,1.0249104517698289,359.35,2246.83
386,1209,1.2624607747878158,3.0968691992759703,9672000,-0.009952084069373085,0.07947309348266572,0.9574899756908417,261.0,424.1,1.0735637897253036,361.56,2254.16
386,1210,1.2377951767899065,3.3499064946174624,9680000,-0.008266313169151544,0.0968540949281305,0.9276478689908981,261.0,423.1,1.06914990067482,359.98,2239.7
386,1211,1.0574666941142654,3.187519917488098,9688000,-0.01413047864291002,0.08001214380376041,0.9596646118164063,261.0,423.1,1.0429224097728729,359.3,2237.11
386,1212,1.0622093010110172,3.1174823063611985,9696000,-0.011857337513647507,0.09046213500201702,0.9518882960081101,261.0,425.1,1.0707024359703063,358.57,2253.99
386,1213,0.9991394808600758,2.9902199190855026,9704000,-0.009599677200312726,0.07580196826253087,0.9376841777563095,272.3,426.0,1.049032541513443,362.09,2272.18
386,1214,1.1313362785284888,3.500543855428696,9712000,-0.019137698761187493,0.10899443234317005,0.9504804193973542,272.3,426.0,1.007562502026558,361.19,2272.51
387,1215,1.0575586524981495,3.141911733150482,9720000,-0.011143504140200093,0.08356405533850193,0.9602441561222076,272.3,426.2,1.0505040627717972,362.0,2271.97
387,1216,1.1357824305146011,3.198401732444763,9728000,-0.016793616688810287,0.08689228483010084,0.9204665207862854,272.3,426.2,1.0990604752302169,361.61,2267.96
387,1217,0.8400739947433283,2.601283266544342,9736000,0.005337361240526662,0.0609283523214981,0.9497774648666382,272.3,426.0,1.0908969217538833,361.88,2300.15
387,1218,1.4113182994119555,3.6143084502220155,9744000,-0.02489838419831358,0.12344476025551558,0.9324655628204346,272.3,426.2,1.0599028599262237,361.95,2294.65
387,1219,1.294110465454519,3.4684894943237303,9752000,0.0009638297103811055,0.1063359982892871,0.9428696751594543,272.3,426.2,1.0178612673282623,362.47,2291.03
387,1220,1.3290815970046717,3.7754080843925477,9760000,-0.019493188758933685,0.1226651089452207,0.9441946297883987,272.3,426.2,0.9727560317516327,363.09,2287.71
388,1221,1.129675831312859,3.3756450152397157,9768000,-0.009903335960698314,0.0915547167789191,0.9478114515542984,288.2,426.2,1.017968897819519,367.37,2299.13
388,1222,1.0953697107192226,3.134855901002884,9776000,-0.003722733783069998,0.07691028331406415,0.9434113109111786,308.8,428.0,1.0579554378986358,369.13,2303.76
388,1223,1.1513153916803653,3.3849649888277056,9784000,-0.004348212635377422,0.10193853173404932,0.9342249858379365,308.8,428.0,1.0827673536539077,368.42,2291.25
388,1224,1.1184242265903226,3.267985861301422,9792000,-0.014060306354658679,0.10309451480396092,0.936350800395012,308.8,428.1,1.1051123231649398,370.39,2304.68
388,1225,0.9126317816953979,2.5731080853939057,9800000,-0.01901974243693985,0.0601967893820256,0.9442191338539123,288.2,428.1,1.0615271472930907,367.96,2306.78
388,1226,1.6471440313372392,3.9308813083171845,9808000,-0.00260797242866829,0.12679181582294405,0.9197275620698929,288.2,428.1,1.0399044370651245,368.13,2311.39
389,1227,1.142046988422413,3.3567678821086884,9816000,-0.005214922052109614,0.09321350269950926,0.9563456171751022,288.2,428.1,1.0738378369808197,367.27,2300.45
389,1228,0.792898539931498,2.5298449194431303,9824000,-0.01058506783010671,0.05572302200831473,0.9238233023881912,288.2,428.0,1.1109857350587844,367.45,2286.94
389,1229,0.7800327109556083,2.4226058983802794,9832000,-0.007428421068179886,0.052799026714637876,0.9486322009563446,288.2,428.0,1.0637543576955795,366.9,2291.85
389,1230,1.569356263456929,4.152066131830216,9840000,-0.006584414743119851,0.16802796095609665,0.9464165073633194,288.2,428.0,1.0326112818717956,366.58,2289.91
389,1231,1.3990645674566753,4.1025856328010555,9848000,-0.024372918755398133,0.1367580480221659,0.9491510033607483,291.70000000000005,428.0,1.0330298161506652,367.05,2293.05
389,1232,0.6927808953808353,2.2971834397315978,9856000,-0.009836991218617187,0.042275633909739554,0.9676561677455902,294.7,428.0,1.0275041991472245,369.98,2300.49
389,1233,1.0765669821583783,3.100821330547333,9864000,-0.022729916032403708,0.08783232491929084,0.9453378903865814,294.7,428.0,1.0512748169898987,370.8,2309.2
390,1234,1.2983151226029634,3.5805339968204497,9872000,0.004780325313913636,0.10053638007491827,0.9542549806833267,294.7,428.0,1.0600099313259124,370.8,2309.2
390,1235,0.8250323053417784,2.8631986248493195,9880000,-0.01209117706399411,0.06693151098676026,0.9693598723411561,298.59999999999997,428.0,1.0645352536439896,371.39,2303.84
390,1236,1.1241295513389498,3.009403578042984,9888000,-0.01321581158626941,0.08306412905454635,0.9687538814544677,298.59999999999997,428.0,1.0562589156627655,372.43,2320.01
390,1237,0.6037075939285582,1.9026093620061875,9896000,-0.00962213015684938,0.03281300982926041,0.9766497993469239,298.59999999999997,428.0,1.0940954738855362,370.24,2345.53
390,1238,1.096910967924227,2.831186603307724,9904000,-0.01194537266981115,0.07343031317461282,0.9502451747655869,298.59999999999997,428.0,1.0226348346471787,369.98,2342.2
390,1239,1.3278191625894888,3.692070189714432,9912000,-0.01609253231465118,0.12559758598916232,0.9448302006721496,298.59999999999997,428.0,1.0457356864213943,369.17,2333.15
391,1240,1.0402468253583275,3.1610482287406922,9920000,-0.02003095781248703,0.08797450888436288,0.9413740056753158,294.7,428.0,1.0762069362401963,367.21,2331.56
391,1241,0.5572694719450622,2.250820255279541,9928000,-0.00076652959396597,0.03633474889677018,0.9598093837499618,298.59999999999997,428.0,1.1003149795532225,370.31,2334.3
391,1242,0.9109910260763057,2.7889480245113374,9936000,-0.01073629257196444,0.06482000218238682,0.9480846005678177,298.59999999999997,425.2,1.0538956236839294,369.63,2329.05
391,1243,1.128851303131,3.188822194337845,9944000,-0.011353914528153836,0.08734413228929043,0.9482449412345886,294.7,425.2,1.023467139005661,366.83,2329.71
391,1244,1.123853701021176,3.2573353350162506,9952000,-0.003959302090806887,0.09103462922852486,0.9611687475442886,298.59999999999997,425.0,1.0343566179275512,368.32,2323.26
391,1245,1.055340200094732,3.0664679527282717,9960000,-0.00772979146335274,0.07853138274513186,0.9518362867832184,298.59999999999997,425.2,1.0873779618740083,368.26,2309.46
392,1246,0.9134170055256295,2.713085889816284,9968000,-0.006270046134013683,0.06922207555733621,0.9456074124574662,294.7,425.2,1.080490407347679,365.64,2310.25
392,1247,0.8732073246608486,2.5571432441473005,9976000,0.005305527583695948,0.05420946633908898,0.9621529293060302,294.7,425.2,1.0732322371006011,365.64,2310.25
392,1248,1.4193697650733514,3.8465195310115816,9984000,-0.011752197854657425,0.1260639894194901,0.9552067768573761,294.7,425.2,1.027098371386528,365.64,2310.25
392,1249,1.506817257679916,3.735176373720169,9992000,-0.012698189879301935,0.11190304518677294,0.9430099850893021,291.0,425.2,1.103695843219757,365.91,2332.41
392,1250,0.7677230564306865,2.32468520462513,10000000,0.003782634694362059,0.04256258982233703,0.9581968522071839,291.0,426.09999999999997,1.1110574424266815,366.64,2338.97
392,1251,0.7752717614324388,2.248530441522598,10008000,-0.007046358586285351,0.041612532562576236,0.9795832926034928,281.4,425.1,1.0741030919551848,363.69,2328.18
392,1252,1.5082960745111391,3.9140896153450013,10016000,-0.018147383225150405,0.1340678399708122,0.9384689408540726,274.8,425.1,1.0662821906805038,360.53,2318.4
393,1253,1.0887780465166548,3.138628261089325,10024000,-0.010645206259796395,0.07695762351155282,0.9624867349863052,274.8,425.0,1.0682677447795867,360.27,2328.07
393,1254,1.053385480160822,3.0071131598949434,10032000,-0.00829138181055896,0.07717601870186627,0.9741707348823547,291.0,425.1,1.0672241246700287,368.55,2370.27
393,1255,0.7127680485849365,2.3548379802703856,10040000,0.0014095928058668506,0.04040651382412761,0.9597982734441757,291.0,425.1,1.0532989811897278,368.55,2370.27
393,1256,1.0722189241079751,2.8264046835899355,10048000,-0.009626424023881554,0.08517484984360635,0.9763149529695511,291.0,425.1,1.0482282304763795,368.51,2370.2
393,1257,1.2398322369241277,3.778025252819061,10056000,-0.0015072861415683292,0.11699998566880822,0.9589108109474183,281.4,426.09999999999997,1.0736403518915176,368.62,2385.44
393,1258,0.6284611474469,2.0510238099098204,10064000,-0.016840253472619224,0.03311543668154627,0.9686364960670472,291.0,426.09999999999997,1.0718788641691208,371.84,2413.56
394,1259,0.5282729922145414,1.8882903176546098,10072000,-0.0015618051192723215,0.028562978846020996,0.9776341432332992,294.7,426.09999999999997,1.033719031214714,373.25,2423.89
394,1260,1.5073097168221983,3.5908424645662307,10080000,-0.023331928511033766,0.11303387851454318,0.9687211036682128,294.7,427.1,1.0055614465475082,375.37,2445.5
394,1261,0.9782111854358396,2.8251848435401916,10088000,-0.008944966838680558,0.06124097688123584,0.9709336173534393,294.7,427.1,1.0053908461332322,375.18,2442.28
394,1262,1.2729076960151016,3.151427661776543,10096000,-0.04805379983852617,0.09156364273047074,0.7205817991495133,2.0,425.1,1.0836388778686523,283.95,1947.65
394,1263,0.46043790230790793,1.5767369037866592,10104000,-0.0029376779295853337,0.019625463677220976,-0.5232597035169602,0.0,421.2,1.2140507572889327,143.06,1112.34
394,1264,0.6621771138019297,1.8286320400238036,10112000,0.0006079686144948937,0.029402233615983278,0.6187786567211151,0.0,418.3,1.147669375538826,117.2,962.97
395,1265,0.6148806078607407,1.9549338871240616,10120000,-0.0013254873408004642,0.0371025076135993,0.8987532275915145,0.0,417.1,1.013762953877449,113.28,931.79
395,1266,1.3161135857096489,3.60237160384655,10128000,-0.014238406334770843,0.13170850158669054,0.888694658279419,0.0,417.1,0.944199675321579,109.98,917.78
395,1267,1.6379321671239595,4.066744129657746,10136000,-0.02416713414131664,0.14319110127165913,0.9117378103733063,0.0,401.3,0.9860079842805862,102.41,874.55
395,1268,0.7491545426472688,2.4156302785873414,10144000,-0.008066002307459711,0.04559881268534809,0.9531750065088272,0.0,397.70000000000005,1.0111188787221908,102.32,862.08
395,1269,0.9074438854089583,2.720397047996521,10152000,-0.0020288495207205414,0.06388483361806721,0.9685056757926941,0.0,391.6000000000001,0.9923899817466736,101.96,856.51
395,1270,2.069881425918411,4.664052072763443,10160000,-0.012462079264805652,0.19651848622597753,0.9512755012512207,0.0,391.30000000000007,0.9710448706150054,99.31,829.05
