fps,explained_variance,policy_entropy,PMM:episode_rewards,advantage_norm,grad_norm,frames,value_loss,P09:episode_rewards,epoch_idx,P01:episode_rewards,episode_length,policy_loss
608,0.0,1.3808663868904114,1.06,0.937348087541759,0.1212285393210436,8560000,0.009178917391564028,3.0,1070,0.0,169.9,0.00029417455196380617
608,5.960464477539063e-09,1.3701783084869386,1.05,1.167590324971825,0.15990197968726408,8568000,0.012923739821044365,3.0,1071,0.0,168.44,0.00034685699734836816
608,8.344650268554688e-09,1.3812261819839478,1.03,0.9942894512414933,0.1340443056775018,8576000,0.010367629097363534,3.0,1072,0.0,166.5,-0.00014551155793014913
608,-2.6226043701171875e-08,1.3786938989162445,1.37,1.4628849507309496,0.1851596594877264,8584000,0.01812378256841839,3.1000000000000085,1073,0.0,181.19,0.0017195893952157348
608,1.1920928955078125e-09,1.3586022996902465,1.71,1.357313966602087,0.15822892763454033,8592000,0.015616917111619841,4.1000000000000085,1074,0.0,194.24,0.00047136490769844386
608,7.748603820800782e-09,1.3663373684883118,1.97,1.4125284404307603,0.18014095637806804,8600000,0.017705651257492717,5.0,1075,0.0,204.2,0.0013547092024236917
608,5.066394805908203e-08,1.3734140384197235,1.59,1.271178170144558,0.14561635185655047,8608000,0.013690742678445531,5.0,1076,0.0,192.79,-0.0017701626582129393
608,2.3245811462402345e-08,1.3681006610393525,1.44,1.1963602717220783,0.1539621113488616,8616000,0.013774612947836431,5.0,1077,0.0,184.69,0.0029114769730949775
608,-2.9802322387695314e-09,1.3696985960006713,1.41,1.1593352393060923,0.15012449683569126,8624000,0.012688270892076615,4.0,1078,0.0,184.77,-0.0018533187286811882
608,-3.0994415283203126e-08,1.3640279734134675,1.12,1.0842030827701092,0.13316972822704556,8632000,0.011580317586240198,3.0,1079,0.0,171.54,0.0018221901731885737
608,-2.741813659667969e-08,1.3733320331573486,1.21,1.2310060010105373,0.16203392946173184,8640000,0.01412966865058479,3.0,1080,0.0,172.17,0.00021528414217755198
608,-1.251697540283203e-08,1.3707786655426026,1.45,1.2226732389628887,0.15378439236678557,8648000,0.01407450895963848,3.0,1081,0.0,184.44,-0.00015441122348420323
608,-2.3245811462402345e-08,1.3694529736042023,1.27,1.0548150745034217,0.13391251099274856,8656000,0.011522006911663994,3.0,1082,0.0,177.72,0.0006700391368940473
608,-5.960464477539063e-09,1.3721749472618103,0.94,1.1495102252438665,0.1534519501601716,8664000,0.01305011954082147,2.0,1083,0.0,163.13,0.0026018659767578357
608,1.9669532775878907e-08,1.3757522737979888,1.21,1.1617291025817393,0.15155653515540995,8672000,0.01327627171180211,3.0,1084,0.0,174.95,-0.0013161679985933005
608,-5.960464477539063e-09,1.3769706964492798,1.31,1.0591106583364307,0.1440941877422018,8680000,0.011413243036192853,3.0,1085,0.0,180.4,-0.00031087287701666357
607,-1.251697540283203e-08,1.3700638496875763,0.88,0.8689101161807775,0.1248005380075161,8688000,0.009205633657958855,3.0,1086,0.0,161.53,-7.000983459874988e-05
607,1.0728836059570312e-08,1.3651996183395385,0.99,1.1652155622094869,0.1375682570485254,8696000,0.01225655387460847,3.0,1087,0.0,164.64,-0.00015389450010843574
607,-2.6822090148925782e-08,1.37082239985466,1.34,1.1631755571439861,0.14244052981810795,8704000,0.012854951217950656,3.0,1088,0.0,178.51,0.0007115220563719049
607,8.106231689453126e-08,1.369373277425766,1.26,1.131705195568502,0.13936354210674157,8712000,0.012436455954994017,3.0,1089,0.0,175.41,0.0006855969975003973
607,3.337860107421875e-08,1.376491860151291,1.1,1.1076725958287716,0.14176312817131867,8720000,0.011884306795545854,2.0,1090,0.0,169.59,0.002282034282488894
607,-2.0265579223632814e-08,1.376262434720993,1.2,1.1231236653774976,0.13721479038015494,8728000,0.011954918897572497,3.0,1091,0.0,174.06,-0.0014879740972537547
607,-3.2782554626464846e-08,1.3795162880420684,1.23,1.3133188048005104,0.15994181025553533,8736000,0.014454971912200562,3.0,1092,0.0,174.59,0.00042767463484779
607,7.748603820800782e-09,1.3766626107692719,1.21,1.1009307412803173,0.13925114993113058,8744000,0.012044415276614017,3.0,1093,0.0,175.66,-0.00023488280770834536
607,0.0,1.3743652272224427,1.3,1.1765079597011208,0.14486086755000488,8752000,0.01327570626132001,3.0,1094,0.0,179.62,-0.000291103930430836
607,2.205371856689453e-08,1.378099821805954,1.27,0.9768819636851549,0.12628564996638725,8760000,0.009953303315533048,3.0,1095,0.0,177.25,0.0014986190432682634
607,4.7087669372558596e-08,1.38019917011261,1.12,1.1894594910740852,0.1564076845728529,8768000,0.013482648038043409,3.0,1096,0.0,170.76,-0.0004302866861689836
607,1.8477439880371094e-08,1.375134869813919,1.03,1.0581612852215767,0.13021930852652042,8776000,0.010821786789219913,2.0,1097,0.0,168.53,0.001326509255450219
607,-2.0861625671386717e-08,1.3700884294509887,1.11,1.2644891332648696,0.15264013895680736,8784000,0.0144014777758548,3.0,1098,0.0,170.06,0.0007200601472868584
607,2.1457672119140624e-08,1.3731283473968505,1.19,1.046644998267293,0.1382173459944044,8792000,0.01086446486049681,3.0,1099,0.0,173.3,-0.0023860492798849007
607,1.8477439880371094e-08,1.3730188345909118,0.97,0.9888544722087681,0.12352734303262705,8800000,0.010082836403776128,2.0,1100,0.0,165.49,0.0011935391463339328
607,1.6689300537109377e-08,1.3723024940490722,1.2,1.2552140366099775,0.13562655577697524,8808000,0.01401442144424891,3.0,1101,0.0,172.45,0.0024659229384269565
607,2.0265579223632814e-08,1.3798733282089233,1.55,1.2381644786894321,0.1399888386937781,8816000,0.013790628339465911,4.0,1102,0.0,187.63,-0.00021241634152829647
607,3.7550926208496094e-08,1.381787109375,1.63,1.2048039108514785,0.1520772605423204,8824000,0.013578117764027411,5.0,1103,0.0,192.87,0.001702391005528625
607,-8.344650268554688e-09,1.379133380651474,1.48,1.27272884670645,0.15943588828218924,8832000,0.014140678324711189,4.0,1104,0.0,187.59,-0.00046276755165308714
607,2.6822090148925782e-08,1.3761475658416749,1.11,1.0736205876246094,0.13433885385885488,8840000,0.011357170997262073,3.0,1105,0.0,172.85,0.0011505021073389798
607,2.6226043701171875e-08,1.3641501069068909,1.1,1.1150501579791308,0.1408918683550264,8848000,0.012083196891626357,3.0,1106,0.0,169.79,-0.0025762135832337663
607,9.5367431640625e-09,1.3562720465660094,1.17,1.1416088902018964,0.14712909712530023,8856000,0.01281810686692097,3.0,1107,0.0,170.26,-0.0002034141356125474
607,-1.728534698486328e-08,1.3690118348598481,1.1,1.0082429732382296,0.11902962504356891,8864000,0.009968920496758073,2.1000000000000085,1108,0.0,167.25,0.0009878251983900554
607,-1.1920928955078126e-08,1.3701174569129944,1.04,1.0341627121716739,0.12593898469594605,8872000,0.010496136679751088,3.0,1109,0.0,166.35,-0.0007636476994957775
607,3.695487976074219e-08,1.383047569990158,1.0,1.1033168322592974,0.13267495724053321,8880000,0.011531748063462147,2.0,1110,0.0,164.98,0.0019112447323277593
607,3.0994415283203126e-08,1.370509810447693,1.18,1.265600188151002,0.16424725298765538,8888000,0.014385893800772464,3.0,1111,0.0,171.8,0.0007385021663503721
607,-1.430511474609375e-08,1.3814551508426667,1.5,1.3130477432534098,0.16182422719726605,8896000,0.01576465710055345,4.0,1112,0.0,185.22,-0.0015283110202290117
607,-5.960464477539063e-09,1.3810108816623687,1.36,0.9935282249748707,0.12406552757694031,8904000,0.009871259173451108,3.1000000000000085,1113,0.0,178.81,0.0004826741651049815
607,2.384185791015625e-09,1.3837811517715455,0.93,0.985123926512897,0.12443843459492805,8912000,0.010501448280408568,3.0,1114,0.0,162.38,0.002897827134002
607,1.7881393432617187e-08,1.376501463651657,0.91,0.8946062640938908,0.11855808931706167,8920000,0.00871750186261238,3.0,1115,0.0,162.42,-0.0018642502394504844
607,7.748603820800782e-09,1.3812606167793273,1.04,1.1905539065226913,0.14107031848706741,8928000,0.012582396387606422,3.0,1116,0.0,165.97,0.00017496225656941534
607,-1.9669532775878907e-08,1.3825323915481567,1.3,1.1779184184968472,0.14632179882526863,8936000,0.012865884530428957,3.0,1117,0.0,176.6,-0.0010192950541386382
607,-1.251697540283203e-08,1.3772840547561644,1.12,1.027855134047568,0.14142948483572382,8944000,0.01121245243634803,3.0,1118,0.0,171.13,0.0006685783411376178
607,-1.430511474609375e-08,1.3702540457248689,1.35,1.3611291562393308,0.16989094571158606,8952000,0.0162877065284556,4.0,1119,0.0,177.37,0.002822315694647841
607,-6.318092346191407e-08,1.3735086750984191,1.56,1.2098692931234836,0.14411780820878403,8960000,0.013709965217231002,4.0,1120,0.0,187.43,-0.0009197632577706827
607,-2.0861625671386717e-08,1.365172072649002,1.68,1.218987007252872,0.1529824976895149,8968000,0.012933308851506809,4.0,1121,0.0,195.07,-0.0024181354691972957
606,-4.053115844726563e-08,1.37236781001091,1.57,1.210123827420175,0.15231044099714888,8976000,0.013181645350687176,4.0,1122,0.0,191.09,0.0018908806564286351
606,-5.960464477539063e-09,1.3793290054798126,1.32,1.2470265962183475,0.15843991982893482,8984000,0.01405068294296143,3.1000000000000085,1123,0.0,180.65,0.0011192331020720304
606,1.6689300537109377e-08,1.3766346025466918,1.44,1.2351818814873696,0.154266585875355,8992000,0.014150391625180418,4.0,1124,0.0,186.44,-0.0026406706299167125
606,-2.1457672119140624e-08,1.3786161720752717,1.48,1.2106399175152183,0.15243488705392744,9000000,0.013399441708761515,4.0,1125,0.0,187.88,0.0005396432091947645
606,-5.364418029785156e-09,1.3801131629943848,1.11,0.962248205319047,0.1232768282795201,9008000,0.009750433703084127,3.0,1126,0.0,169.77,-0.0003233049134723842
606,3.7550926208496094e-08,1.379661065340042,0.97,1.1960526899248363,0.1398575439863013,9016000,0.013130246699001874,2.1000000000000085,1127,0.0,164.03,0.0026989705476444213
606,-3.0994415283203126e-08,1.3804676508903504,1.05,1.081336778178811,0.1304125967703721,9024000,0.012145484179200139,3.0,1128,0.0,168.77,0.0014301649783737957
606,6.67572021484375e-08,1.3843208754062652,1.23,1.184632211253047,0.15685630376017926,9032000,0.013918149876390088,3.0,1129,0.0,176.72,-0.0004225991648854688
606,-1.430511474609375e-08,1.3736213552951813,1.6,1.2373820110037923,0.14586018953883023,9040000,0.014044567730970813,4.0,1130,0.0,190.71,-0.0006743227900005877
606,1.251697540283203e-08,1.3608693408966064,1.32,1.1333759922906756,0.15026272402059587,9048000,0.012218014730228788,3.0,1131,0.0,177.99,0.001089729662926402
606,-2.503395080566406e-08,1.3709228265285491,1.14,1.1899176489003003,0.1549229357611085,9056000,0.01343416201947548,2.0,1132,0.0,169.46,0.001727656026778277
606,-2.9206275939941406e-08,1.3739090311527251,1.35,1.2661760988086461,0.1644375219732753,9064000,0.014160468639893224,3.0,1133,0.0,178.04,-0.0014897285460028797
606,1.3113021850585938e-08,1.3730184412002564,1.28,1.091296252757311,0.14070486071706867,9072000,0.011521732104592957,3.0,1134,0.0,175.32,-0.003269385166931897
606,2.503395080566406e-08,1.3701988518238069,1.02,1.0388200553134084,0.12526613811701093,9080000,0.010651351677843195,2.0,1135,0.0,165.67,0.0014258439475815976
606,2.384185791015625e-08,1.3688895404338837,1.18,1.432730717100203,0.18261360822608833,9088000,0.01679261616884105,3.0,1136,0.0,173.11,0.0006301123648881912
606,-3.635883331298828e-08,1.3723813450336457,1.31,1.0475338567234576,0.13804508628679588,9096000,0.011057885793770766,3.0,1137,0.0,177.1,-0.00013834860175848007
606,-1.7881393432617187e-08,1.3775952708721162,1.2,0.9778617351688444,0.1196363817971255,9104000,0.010121865617918502,3.0,1138,0.0,173.66,0.0011643964223912917
606,-1.728534698486328e-08,1.370953938961029,1.26,1.1510067348182202,0.15052483446294096,9112000,0.01281398101369632,3.0,1139,0.0,177.54,-0.002281907091382891
606,1.1920928955078125e-09,1.3657784008979796,1.42,1.5435324221104383,0.18329760695490005,9120000,0.019144393307669816,3.0,1140,0.0,184.71,0.0033226292778272184
606,1.609325408935547e-08,1.35724693775177,1.76,1.2515759816765786,0.15319621525583607,9128000,0.013681545524304966,5.0,1141,0.0,195.0,-0.003787788370391354
606,4.649162292480469e-08,1.3666578388214112,1.68,1.335727380514145,0.14660362964900572,9136000,0.014785381771507672,5.0,1142,0.0,191.82,0.002272800673963502
606,1.3709068298339844e-08,1.3771462213993073,1.5,1.3485546858608723,0.1729023995735484,9144000,0.0161185844742613,4.1000000000000085,1143,0.0,185.6,0.0020323961158283054
606,1.3113021850585938e-08,1.3737438499927521,1.51,1.2883815355226398,0.16245666126793296,9152000,0.015158754535186746,4.0,1144,0.0,188.12,0.00255954192369245
606,-5.364418029785156e-09,1.3733914804458618,1.61,1.388398730456829,0.16847409243527509,9160000,0.017141641221387546,4.0,1145,0.0,192.88,0.0023695377120748163
606,-1.4901161193847656e-08,1.385239485502243,1.61,1.126290136538446,0.13658353233755416,9168000,0.012155003114103238,5.0,1146,0.0,190.82,-0.0020611081921379083
606,-3.9339065551757814e-08,1.3840015041828155,1.36,1.114366378635168,0.14118175356801085,9176000,0.011350168950502847,3.0,1147,0.0,180.01,-0.00011368153733201325
606,-1.6689300537109377e-08,1.3802537846565246,1.2,1.102533720228821,0.13597039727537422,9184000,0.012082632450469645,2.1000000000000085,1148,0.0,173.05,0.002096122116781771
606,8.344650268554688e-09,1.3838394343852998,1.16,1.0881321220099927,0.13753323853358024,9192000,0.011790346621473873,3.0,1149,0.0,171.1,0.0019910989492200313
606,1.251697540283203e-08,1.3802303314208983,1.19,1.2970418746769428,0.15153613815343828,9200000,0.014625752839638153,3.0,1150,0.0,172.88,0.0005459221045020968
606,-1.1324882507324219e-08,1.383482550382614,1.49,1.4137092908471822,0.15481451714239458,9208000,0.016482071503432963,3.0,1151,0.0,185.42,5.968135315924883e-05
606,-9.5367431640625e-09,1.3775062596797942,1.58,1.4146637703105807,0.15868859410151662,9216000,0.016302426062356972,4.0,1152,0.0,190.93,0.0004023345376481302
606,2.1457672119140624e-08,1.384189875125885,1.46,0.9405875351652503,0.11656289600807414,9224000,0.009395933059818163,4.0,1153,0.0,187.12,0.00016996704565826803
606,-1.3870000839233398e-06,1.3822892665863038,1.37,1.219999138712883,0.16421456552308927,9232000,0.014382589105516673,4.0,1154,0.0,183.32,0.0024594770383555443
606,-4.5299530029296876e-08,1.3742103481292725,1.34,1.2027920562028884,0.15858301591207144,9240000,0.013512110043593565,3.0,1155,0.0,180.68,0.0007071818283293397
606,-3.635883331298828e-08,1.3809511458873749,1.34,1.0862114624120296,0.1320375490413957,9248000,0.011657593336353784,3.0,1156,0.0,180.5,-0.0022561553632840514
606,-1.1920928955078126e-08,1.373690403699875,1.58,1.4355527888983488,0.1699472830740067,9256000,0.017408529571021063,4.0,1157,0.0,187.42,0.0051440564834047105
606,3.3974647521972653e-08,1.3534241390228272,1.54,1.377672758437693,0.18278169297678662,9264000,0.016967204254451643,5.0,1158,0.0,186.69,-0.0034784402808872984
606,7.748603820800782e-09,1.3741092121601104,1.81,1.395115215331316,0.16043335530770364,9272000,0.015985273304613655,5.0,1159,0.0,198.0,0.0029234355373773725
606,-2.6226043701171875e-08,1.368013449907303,1.38,1.066155238635838,0.12870130402238295,9280000,0.01130015648076551,5.0,1160,0.0,182.87,-0.0036329101677984
606,-1.1920928955078125e-09,1.3682252168655396,1.34,1.2449922227114438,0.14924234220143803,9288000,0.0141661697820291,3.1000000000000085,1161,0.0,180.64,0.000401434903324116
606,-5.960464477539063e-09,1.3698520791530608,1.38,1.2986765713617205,0.15268697706077186,9296000,0.014725039260720224,3.0,1162,0.0,180.53,0.002821480160346255
606,-1.0132789611816407e-08,1.3702629828453063,1.67,1.3811537880450486,0.15584437655818378,9304000,0.015679820774894323,5.0,1163,0.0,191.08,-0.002861216870660428
606,1.251697540283203e-08,1.3812456691265107,1.91,1.4613494217395782,0.1719553124636295,9312000,0.017950634308363078,5.0,1164,0.0,201.7,0.004969575863797217
606,1.0728836059570312e-08,1.382171438932419,2.12,1.3503326887637377,0.18420808140826542,9320000,0.015894691185403643,5.0,1165,0.0,210.71,-0.002962244210066274
605,-5.364418029785156e-09,1.385288909673691,1.91,1.3008160875737667,0.17411005869754895,9328000,0.015920070824377033,4.0,1166,0.0,200.28,0.000977149666287005
605,2.9802322387695314e-09,1.3839702141284942,1.38,1.1003738102316856,0.12931773285797712,9336000,0.011563540812330757,3.0,1167,0.0,181.71,-0.00010133088217116893
605,2.1457672119140624e-08,1.3839933252334595,1.12,1.1131330223754048,0.14098835786242694,9344000,0.011867651365139408,2.1000000000000085,1168,0.0,173.49,0.00038397154188714923
605,1.6689300537109377e-08,1.3835276412963866,1.11,1.0360738004371524,0.12600741768757545,9352000,0.01112867813547382,2.0,1169,0.0,173.17,-0.00018655000766784724
605,-1.5497207641601563e-08,1.3813689637184143,1.26,1.2719471878185868,0.15376847426033446,9360000,0.014481625445259851,3.0,1170,0.0,178.86,0.0013636732520535587
605,-2.503395080566406e-08,1.3842824065685273,1.3,1.0900494545698165,0.14504039881116335,9368000,0.011724053475800246,3.0,1171,0.0,180.33,0.001467762904940173
605,-2.9802322387695314e-09,1.3803212642669678,1.54,1.3844978881627321,0.152490496770546,9376000,0.015561262367573363,4.0,1172,0.0,187.24,0.0013728357973741368
605,-8.344650268554688e-09,1.38041717171669,1.56,1.1071500566601753,0.14130866705854772,9384000,0.011378777264544624,4.0,1173,0.0,188.07,-0.0033896682516206056
605,-3.7550926208496094e-08,1.3751201105117798,1.17,0.9461776626110077,0.11741950956776143,9392000,0.009367652062555862,3.0,1174,0.0,174.14,-0.0007420288887806237
605,2.4437904357910155e-08,1.3649695754051208,0.96,1.0094554783776402,0.11707049973877615,9400000,0.010068737521528419,2.0,1175,0.0,163.65,0.0005655139742884785
605,2.562999725341797e-08,1.3569240975379944,1.06,1.071814796961844,0.1381459317114565,9408000,0.011145342584168248,3.0,1176,0.0,166.52,0.000614988524466753
605,4.172325134277344e-09,1.3787302231788636,1.01,1.0741203370317818,0.14478082033582124,9416000,0.012321113833509116,2.0,1177,0.0,166.1,0.002375579493236728
605,-1.9669532775878907e-08,1.3825460052490235,1.26,1.3182019857317209,0.15321971292451153,9424000,0.014714624891084896,3.0,1178,0.0,175.32,-0.0013373224926181138
605,4.76837158203125e-09,1.3752317500114442,1.76,1.5302363899722695,0.1857410575576799,9432000,0.018934136958087038,4.0,1179,0.0,195.92,0.00441599452693481
605,-7.56978988647461e-08,1.3835988235473633,1.78,1.2712735664471984,0.14692770142470152,9440000,0.0141852970641321,4.1000000000000085,1180,0.0,199.16,-0.004532175361819099
605,-4.76837158203125e-09,1.3831111228466033,1.68,1.3232968032732606,0.15925949463817574,9448000,0.015349396284982504,5.0,1181,0.0,192.94,0.0016478346555959433
605,3.7550926208496094e-08,1.3802950513362884,1.37,1.182770851291716,0.14602709319510615,9456000,0.013471930358437021,3.0,1182,0.0,178.91,0.00023212490137666464
605,-1.0132789611816407e-08,1.366117125749588,1.9,1.5057080993801355,0.1643435398114882,9464000,0.01865795491154131,5.0,1183,0.0,199.06,0.00035733288154006005
605,3.5762786865234374e-09,1.3477763175964355,1.95,1.3632887957245112,0.171043104351282,9472000,0.017194116450518777,5.0,1184,0.0,203.26,0.0010813243046868593
605,-1.1324882507324219e-08,1.3503019666671754,2.3,1.6000740577280521,0.17776340758518525,9480000,0.020312671472202056,5.1000000000000085,1185,0.0,217.7,0.0014691566699184476
605,6.556510925292969e-09,1.367216775417328,2.35,1.5317141152918339,0.1710421410543465,9488000,0.01823794727133645,6.0,1186,0.0,217.93,-0.001455447094194824
605,4.112720489501953e-08,1.3799289894104003,2.19,1.2446109153330327,0.14244918006454718,9496000,0.013941833462267824,5.1000000000000085,1187,0.0,207.41,0.0017867354565532878
605,4.410743713378906e-08,1.3814253449440002,1.62,1.377788603156805,0.16991229149605466,9504000,0.01641047214921855,4.0,1188,0.0,188.62,0.0006119038735050708
605,4.410743713378906e-08,1.3838808953762054,1.37,1.06987605124712,0.1451899213034021,9512000,0.011546166659845767,3.1000000000000085,1189,0.0,183.27,-0.0016678400011733174
605,4.172325134277344e-09,1.3834818553924562,1.21,1.0958408850058914,0.1331595038413742,9520000,0.011365893055708511,3.0,1190,0.0,176.32,0.00021326157875591888
605,-2.3245811462402345e-08,1.3794225203990935,1.2,1.2386817213892938,0.14364489273929457,9528000,0.013783192796272487,3.1000000000000085,1191,0.0,176.21,0.0015429896733257919
605,-3.5762786865234374e-09,1.3648286545276642,1.58,1.5446450811624528,0.18963894460293265,9536000,0.019409961318560816,4.0,1192,0.0,188.55,0.003833181853406131
605,-1.1324882507324219e-08,1.3692146778106689,1.97,1.3507026397436857,0.16396791505817684,9544000,0.015356296324789583,5.0,1193,0.0,202.76,-0.0021370517421746625
605,-2.562999725341797e-08,1.3768345129489898,2.07,1.503901139125228,0.17005403569622973,9552000,0.01831625214064843,5.1000000000000085,1194,0.0,207.77,0.0016117858563120535
605,8.344650268554687e-08,1.3732805562019348,1.67,1.1120343972742557,0.14047458073519065,9560000,0.011985450350280188,5.0,1195,0.0,194.3,-0.0030760122180799954
605,2.384185791015625e-09,1.3725059974193572,1.44,1.2083224563673138,0.1679322246083229,9568000,0.01402901385430596,4.0,1196,0.0,186.13,0.0005909720994532108
605,-2.384185791015625e-09,1.3576937186717988,1.44,1.5534954219311476,0.17992704318120864,9576000,0.019837931071961065,4.0,1197,0.0,186.1,0.0014991332776844502
605,-1.7881393432617187e-09,1.3559620356559754,1.69,1.3761925205588341,0.1577420947343442,9584000,0.016410888555001293,5.0,1198,0.0,194.14,0.0012877240624220576
605,-2.6822090148925782e-08,1.342193785905838,2.02,1.370631758272648,0.16458477238135905,9592000,0.015368056339430041,5.0,1199,0.0,205.94,-0.0019170157599728555
605,-4.827976226806641e-08,1.3662411379814148,1.76,1.1841077115014196,0.13930039107187497,9600000,0.012604325754509774,5.0,1200,0.0,195.86,-0.000402118437923491
605,4.76837158203125e-09,1.3785860431194306,1.52,1.2271396219730377,0.13807643686418286,9608000,0.013384980237078707,4.0,1201,0.0,189.43,-0.0008405513246543706
605,3.814697265625e-08,1.3811583590507508,1.55,1.244735403135419,0.16155637134362227,9616000,0.013845101457918644,4.0,1202,0.0,189.31,-0.0001309581007808447
605,2.0265579223632814e-08,1.383454796075821,1.41,1.2493218573555351,0.16950996756148953,9624000,0.014685775531706895,4.0,1203,0.0,183.28,0.0013304524880368262
605,-5.960464477539063e-09,1.3852165818214417,1.42,1.1200138131529094,0.14054124825317074,9632000,0.012548021876282291,4.0,1204,0.0,184.83,0.0022937545055901863
605,-2.0265579223632814e-08,1.3849737679958343,1.26,1.1113071705400943,0.1300522560462954,9640000,0.01111543353050365,3.1000000000000085,1205,0.0,177.93,-0.0011078043351881205
605,-1.3113021850585938e-08,1.383501522541046,1.37,1.4099056866392494,0.16594379127438066,9648000,0.0166861534724012,3.1000000000000085,1206,0.0,183.08,0.0022860638407291843
605,-3.814697265625e-08,1.3809691500663757,1.63,1.369438576027751,0.15815114568003955,9656000,0.015942978683760885,4.0,1207,0.0,193.67,0.0004415668975616427
605,-3.039836883544922e-08,1.3849660313129426,1.8,1.2159732011333109,0.1413317564535409,9664000,0.013541117401455267,4.0,1208,0.0,200.37,-0.003051255524624139
605,-1.9669532775878907e-08,1.3808315634727477,1.43,1.2341858024895191,0.14841321305124228,9672000,0.013851645322229161,4.0,1209,0.0,184.79,0.0004620916594285518
605,-1.3113021850585938e-08,1.3814104795455933,1.39,1.3479717985913158,0.16095654630949674,9680000,0.015462704516958184,3.1000000000000085,1210,0.0,182.22,0.0014506909604824613
605,1.251697540283203e-08,1.3793838119506836,1.65,1.2990494906157255,0.15765784900726743,9688000,0.014901997910274077,5.0,1211,0.0,193.47,-0.0007748772203922271
605,6.079673767089844e-08,1.3678494942188264,1.46,1.1636597942560911,0.13118503644245005,9696000,0.012379065055156388,4.1000000000000085,1212,0.0,184.43,-0.0009483619400998578
605,2.6226043701171875e-08,1.3669460368156434,1.3,1.2110398137941956,0.1300404980317239,9704000,0.013238836904638446,3.0,1213,0.0,175.2,-0.0009537331480532885
604,-4.172325134277344e-09,1.360035809278488,1.16,1.111070137284696,0.13489622643617516,9712000,0.012034843083620217,3.0,1214,0.0,171.61,-0.0008407543669454753
604,-3.695487976074219e-08,1.365098168849945,1.1,1.0120626362599432,0.12736128328584634,9720000,0.011086280100637396,2.0,1215,0.0,168.15,0.0012952558300457894
604,2.205371856689453e-08,1.3746149623394013,0.94,0.9995315158739686,0.11532771714578188,9728000,0.009740455468415803,2.0,1216,0.0,160.37,0.0007182394526898861
604,-1.0728836059570312e-08,1.3727772235870361,1.27,1.3988667250797153,0.15979597604759765,9736000,0.017379042966213093,3.0,1217,0.0,174.07,0.004577782676788047
604,1.4901161193847656e-08,1.3550341141223907,1.76,1.4295845589786769,0.16649305586728452,9744000,0.017488046539074275,5.0,1218,0.0,196.96,-0.002158124143606983
604,6.794929504394531e-08,1.3709339320659637,1.97,1.2285978810489178,0.14400246224829363,9752000,0.013248838752379016,5.0,1219,0.0,204.73,-0.0009337966225575656
604,-1.430511474609375e-08,1.3790764176845551,1.51,1.2402222135290504,0.15009266613111755,9760000,0.014081239008246484,4.0,1220,0.0,187.32,0.0009818494976207147
604,1.3709068298339844e-08,1.377732856273651,1.42,1.2568724178522825,0.15951004553558898,9768000,0.015076916058824281,3.1000000000000085,1221,0.0,184.74,-0.000731897228397429
604,1.6689300537109377e-08,1.3625283062458038,1.47,1.2784891286492348,0.150040526649905,9776000,0.015165672138882655,3.1000000000000085,1222,0.0,185.77,0.0010636895790230483
604,6.556510925292969e-09,1.362638543844223,1.79,1.4963598369807005,0.1733215028505216,9784000,0.01878213627696823,4.1000000000000085,1223,0.0,196.62,-6.678443227428943e-05
604,6.556510925292969e-09,1.3728468358516692,1.7,1.0868139385432005,0.12890010460960716,9792000,0.01152662849977787,5.0,1224,0.0,193.63,-0.0017749006545636802
604,7.152557373046875e-09,1.3740535736083985,1.11,0.9789543173275888,0.12154561707642399,9800000,0.010461949644445667,3.0,1225,0.0,170.84,0.00022160917520523072
604,4.172325134277344e-09,1.3679430174827576,1.02,1.2282509315013885,0.1415829402416547,9808000,0.014037545050568952,3.0,1226,0.0,167.07,0.0019763144687749445
604,2.741813659667969e-08,1.3694123804569245,1.1,1.0600278585217893,0.12674262433806185,9816000,0.011302286565266969,3.0,1227,0.0,170.26,2.444161626044661e-05
604,-3.457069396972656e-08,1.364157522916794,1.06,1.0770030900090932,0.13566196505756595,9824000,0.011689252915393808,2.1000000000000085,1228,0.0,165.16,-0.0015392002160660922
604,-7.152557373046875e-09,1.356730388402939,1.18,1.2815454187244177,0.1502252464982552,9832000,0.014255765199341113,3.0,1229,0.0,169.52,0.0003604470056598075
604,-2.384185791015625e-09,1.3727903878688812,1.18,1.098764207623899,0.1325220513247162,9840000,0.011693608459718235,3.0,1230,0.0,170.98,0.00040558022214099766
604,1.8477439880371094e-08,1.3750480973720551,0.92,1.0767269151471555,0.13625583681478834,9848000,0.011969179289797011,2.0,1231,0.0,161.29,0.004514736799465026
604,4.76837158203125e-09,1.382855739593506,0.82,0.9451616454496979,0.12743703772009077,9856000,0.009547729784935654,2.0,1232,0.0,157.96,-0.0048884625438950025
604,-6.973743438720703e-08,1.3609997725486755,1.09,1.096093952357769,0.13325191561712468,9864000,0.012462935220164582,2.1000000000000085,1233,0.0,169.21,0.003826888408839295
604,-5.960464477539063e-09,1.374216264486313,1.52,1.4911531053483487,0.1720519377729991,9872000,0.017600929202490078,4.0,1234,0.0,182.73,-0.00031245448044501243
604,5.1856040954589843e-08,1.3841721749305724,1.88,1.272343513071537,0.14228870554973122,9880000,0.013694142826730059,5.0,1235,0.0,198.41,-0.001299967336235568
