fps,value_loss,grad_norm,explained_variance,epoch_idx,P09:episode_rewards,episode_length,frames,policy_loss,PMM:episode_rewards,advantage_norm,policy_entropy,P01:episode_rewards
781,0.00031909690900405963,0.018433109484381583,-0.8766168934106827,1070,3.1000000000000085,182.54,8560000,-0.0002738460612818017,1.36,0.12149431170430035,1.385541044473648,0.0
781,0.00017874454065868405,0.011649754356443045,-0.5715619707107544,1071,3.0,179.5,8568000,5.3617485173163e-06,1.3,0.0892676586820744,1.3856419098377228,0.0
781,0.00016331595835652023,0.011718835843378456,-3.8714697408676146,1072,3.0,175.5,8576000,-2.942773676863908e-05,1.21,0.0871312199300155,1.3858261799812317,0.0
781,0.0003963638671389447,0.02055129681271544,-0.13865638613700867,1073,3.0,174.23,8584000,6.24527184118051e-05,1.17,0.13887242245022208,1.3854562723636628,0.0
781,0.00016318779892785074,0.010690690236059557,-0.5849488908052445,1074,2.1000000000000085,170.78,8592000,-2.9722986328124533e-05,1.08,0.07536003414075822,1.3856094598770141,0.0
781,4.113883155326903e-05,0.009464245212280792,0.5695882439613342,1075,3.1000000000000085,173.75,8600000,2.8515816588026155e-05,1.16,0.06181081121787429,1.386158081293106,0.0
781,0.00012622339796891424,0.012783609883905724,-2.7575768864154817,1076,4.0,180.47,8608000,-4.378680900117615e-05,1.32,0.08497299123555421,1.386167871952057,0.0
781,4.074886838395742e-05,0.011613744032310268,0.2332029664516449,1077,3.0,175.61,8616000,-1.0707537876442075e-05,1.21,0.0688320042937994,1.3861679029464722,0.0
781,0.00035702878149038495,0.021604957075983307,-2.850779624581337,1078,3.0,171.0,8624000,6.646838728556759e-05,1.11,0.13623601403087376,1.386074138879776,0.0
781,0.00038009901699737725,0.018372953624289003,-2.017860088348389,1079,3.0,176.9,8632000,-0.0002480835243113688,1.32,0.13797747797332705,1.3855220007896423,0.0
781,0.00011710192452682122,0.0103699840598711,-4.763216426968574,1080,4.0,182.11,8640000,7.847611996112392e-05,1.41,0.07329642267897725,1.3853779995441438,0.0
781,0.00019384891408776638,0.013339533008667652,0.7557982981204987,1081,4.0,192.14,8648000,3.420507342525525e-05,1.64,0.09315660085529089,1.385883936882019,0.0
781,0.00032609245255258655,0.017661498018463184,-2.5311327987909316,1082,4.0,189.18,8656000,6.077463007386541e-05,1.6,0.12779782859142869,1.3861218976974488,0.0
781,9.474196016128644e-05,0.012869170358963969,-1.313096798658371,1083,4.0,178.16,8664000,-8.439871409791521e-05,1.29,0.088425766332075,1.3860368490219117,0.0
781,6.245190336983342e-05,0.011302585528689246,-0.9617733210325241,1084,3.1000000000000085,179.06,8672000,0.00013204772309109104,1.3,0.07683866404928268,1.3859074604511261,0.0
781,7.804144330492591e-05,0.01433440061641309,-0.7575519412755967,1085,3.0,179.59,8680000,-0.00010135724700376159,1.26,0.07695506211835891,1.3858962810039521,0.0
781,0.00028728082580286695,0.014998289490570709,-1.314544869661331,1086,3.0,181.47,8688000,5.862918043590071e-05,1.32,0.11344132529105991,1.3858449959754944,0.0
781,0.00033570266162712413,0.0204056473433987,0.14467377364635467,1087,3.0,185.7,8696000,-0.00010453213835717178,1.44,0.13789340291637928,1.3850767731666564,0.0
781,0.00032680091797089974,0.018162965283364807,-2.2980842924118043,1088,3.0,178.97,8704000,0.00020219143774738768,1.31,0.12035616007633507,1.385875519514084,0.0
781,0.00014026560600257198,0.013237956436848523,-5.918570425510406,1089,3.0,176.49,8712000,-0.00013467676433720043,1.27,0.09591321215964854,1.3861183786392213,0.0
781,6.22175918866219e-05,0.01190488963418801,-0.7042315000295639,1090,3.0,179.6,8720000,0.00019013783457921818,1.32,0.07507560566067696,1.3858595180511475,0.0
781,0.00020372602210471768,0.01982822895679677,-0.5858200031518936,1091,3.0,178.35,8728000,-1.0534045923122904e-05,1.29,0.12360666080377997,1.3860266780853272,0.0
781,9.308720515818436e-05,0.013222610191945426,-0.9133900213241577,1092,3.1000000000000085,185.0,8736000,-1.814455891690159e-05,1.44,0.091204750132747,1.3857775676250457,0.0
781,8.586912729583673e-05,0.012917359597616394,-1.293024924993515,1093,4.0,186.3,8744000,2.8725412739731837e-05,1.43,0.08599865243770183,1.3859503865242004,0.0
781,0.0001346572746747654,0.014348026076722585,-0.9901736116409302,1094,3.0,181.37,8752000,-2.036850766671705e-05,1.3,0.08791884511243551,1.3856178534030914,0.0
781,0.00024602765856222673,0.015882218364426534,-3.4785174983739853,1095,3.0,185.66,8760000,-3.496300338156288e-05,1.46,0.11265930369962007,1.3857865858078002,0.0
781,0.00015097804967084016,0.016625394028290278,-0.05461603581905365,1096,4.0,185.15,8768000,1.4568730839528144e-05,1.45,0.10438870979007334,1.3859856200218201,0.0
781,0.0001309786756644371,0.014121480351974787,-0.1374157816171646,1097,4.0,186.84,8776000,-5.7956647506216544e-05,1.47,0.09469894114881754,1.3859431195259093,0.0
781,0.00012623021818058077,0.0127306823953988,-1.3585287511348725,1098,3.1000000000000085,184.59,8784000,1.875176876637852e-05,1.42,0.08557220691815019,1.3857244277000427,0.0
781,0.00011262389679728813,0.013206573872382579,-0.5259932118654251,1099,3.0,177.3,8792000,-4.3221394735155626e-05,1.23,0.08801368481013924,1.3858744943141936,0.0
781,0.00014382019197526575,0.013235614055288104,-1.1965181189775467,1100,4.0,186.18,8800000,-3.703909832296404e-05,1.44,0.08831473520258441,1.3860708332061769,0.0
781,5.2684992818967655e-05,0.011710880127644001,-0.05963260889053345,1101,4.0,186.34,8808000,2.8441612666938454e-05,1.45,0.0652113431924954,1.3861107420921326,0.0
781,0.0003032777773506723,0.015784592418521586,-1.0187041580677032,1102,3.0,179.47,8816000,3.862976174787036e-05,1.35,0.1066049703862518,1.3859465515613556,0.0
781,0.0002157691555002117,0.01678901344844451,-1.3062156707048416,1103,3.0,179.55,8824000,-4.5300414058147e-07,1.4,0.11313315906794742,1.385819399356842,0.0
781,0.0002450869156049862,0.01600643010092424,0.296872718334198,1104,3.0,175.85,8832000,-7.654658829778783e-05,1.33,0.11471570069901645,1.3857810616493225,0.0
781,0.00024346088004705279,0.01784328962845782,-0.4290376353263855,1105,5.0,189.2,8840000,4.926160545437597e-05,1.62,0.12218410283327102,1.3859494042396545,0.0
781,0.00025456264738181743,0.01801922820608627,-1.2823208743333816,1106,4.1000000000000085,193.91,8848000,-7.4469466198934246e-06,1.65,0.1166316158650443,1.3856992077827455,0.0
781,0.00015658414021970656,0.013335084686645508,-0.11150180399417878,1107,4.0,200.1,8856000,3.676196920423536e-05,1.77,0.09648362034931779,1.3860231721401215,0.0
781,0.00020398016146373267,0.01607786642515438,-1.7700596117973328,1108,4.0,189.95,8864000,-8.001845093531301e-05,1.54,0.10886152069084347,1.3858392131328583,0.0
781,0.0002833702936052873,0.01531263230045538,-1.6142763257026673,1109,4.0,187.8,8872000,-1.850154272688087e-05,1.53,0.10861275379545987,1.385606427192688,0.0
781,0.0005052057782731367,0.017688952160238393,0.6470268857479096,1110,4.0,192.52,8880000,-4.274304359569214e-05,1.69,0.1515742199588567,1.384427170753479,0.0
781,0.0002411984708535897,0.016964363752876035,-0.3799506813287735,1111,5.0,194.57,8888000,-0.00015924498948152176,1.77,0.11342279828153551,1.3853709876537323,0.0
781,0.0002445006869658073,0.01523107304998371,0.14891585767269133,1112,4.0,188.99,8896000,0.0002703300447319634,1.55,0.1111105144675821,1.3859739756584168,0.0
781,0.00017433329402393837,0.015001627386479855,-0.3648406833410263,1113,3.0,181.47,8904000,3.839475102722645e-05,1.37,0.08935965467244386,1.3860389721393584,0.0
780,0.00013062035838601105,0.009589054236591834,-3.1036726385354996,1114,3.0,184.78,8912000,2.9227321610960645e-05,1.48,0.08240844562649727,1.3858426582813264,0.0
780,0.00011564429245197516,0.01216736683577677,-2.367820093035698,1115,3.0,181.88,8920000,-9.028353269968647e-07,1.39,0.08403507956303656,1.38606609582901,0.0
780,0.00023236094938113182,0.017945109298549908,0.49480391025543213,1116,3.0,187.78,8928000,-0.0001514646714713308,1.56,0.12198601367883384,1.3858798444271088,0.0
780,0.00022485677086848455,0.015666058925916555,-0.10317982733249664,1117,3.0,183.83,8936000,-8.030817534745438e-06,1.45,0.1021651759883389,1.385377060174942,0.0
780,6.013970841479477e-05,0.010684501760854588,0.0822427886724472,1118,3.0,180.22,8944000,9.936025939168758e-05,1.31,0.0748728934302926,1.3858731234073638,0.0
780,0.00010089184194157496,0.014924083756153126,0.016834987998008727,1119,4.0,183.03,8952000,-8.372577147383709e-05,1.35,0.09261003881692886,1.3855442321300506,0.0
780,0.00033362568439940785,0.019343787619161543,-0.882041637301445,1120,4.0,191.01,8960000,0.00022118175080322545,1.58,0.13199542135000228,1.3859031045436858,0.0
780,0.00013015005173201645,0.01444279092867902,0.5896337747573852,1121,4.0,189.11,8968000,7.649967815268611e-05,1.58,0.09996257696300745,1.3858116376399994,0.0
780,0.00018179807449996587,0.012409289550127139,0.43178937435150144,1122,4.1000000000000085,195.28,8976000,-8.215055950131501e-05,1.73,0.09767497653141617,1.385957919359207,0.0
780,0.00032952284285698853,0.017334647473401295,-557.0630941718816,1123,4.0,191.1,8984000,-8.191990327759412e-06,1.61,0.12493087996263057,1.3857336497306825,0.0
780,0.00036840957625912553,0.018540689649424378,-0.338959658741951,1124,3.0,185.21,8992000,9.505457493105495e-05,1.51,0.12871668550651522,1.385804661512375,0.0
780,0.00018225223700852667,0.01225915675102074,-138.809926481843,1125,3.0,190.76,9000000,-1.2594736726896372e-05,1.61,0.09383821139577776,1.3855093538761138,0.0
780,0.00018232733457068662,0.013884570492067323,-307.94711349368094,1126,3.0,181.63,9008000,0.00013022025173995645,1.36,0.09449076202698052,1.385910758972168,0.0
780,0.00011293541811625119,0.013545354076915057,0.0815831732749939,1127,3.0,171.94,9016000,-1.486278051743284e-07,1.11,0.08632778425700963,1.3859640955924988,0.0
780,0.0001432042442331749,0.015547976450188263,0.27164759278297423,1128,3.1000000000000085,173.95,9024000,-6.630977833992801e-05,1.15,0.10062708483077586,1.3856625509262086,0.0
780,9.430774906988405e-05,0.012199647551283277,-0.16811155021190644,1129,3.0,174.83,9032000,5.937463043665048e-05,1.2,0.08556483373511582,1.3856765162944793,0.0
780,6.712469858001669e-05,0.012127509887476937,0.33643555879592896,1130,3.0,179.53,9040000,1.935699787281919e-05,1.3,0.07651810936629772,1.3861093711853028,0.0
780,0.00010964627563453177,0.013330522188692606,0.19423569977283478,1131,3.0,179.74,9048000,-4.7646972598158755e-06,1.3,0.07670771464705467,1.3861213827133179,0.0
780,8.753429139630953e-05,0.014408236632962918,-0.61174873650074,1132,3.0,181.51,9056000,2.8240428619028535e-05,1.34,0.08781351434066892,1.386103072166443,0.0
780,0.00017601777933236917,0.015163267485517528,-0.6493871796131134,1133,3.1000000000000085,188.23,9064000,1.03233810114034e-05,1.46,0.09774085595272482,1.3858404183387756,0.0
780,0.00034343336288714,0.01467973718973497,-0.2699510145187378,1134,4.0,192.15,9072000,0.00020790261385627673,1.62,0.10871557729318738,1.3856479370594024,0.0
780,5.444416409602581e-05,0.008692585411608318,-0.6717335069179535,1135,3.1000000000000085,185.29,9080000,-0.0001777348871110007,1.48,0.062408046587370335,1.3858339238166808,0.0
780,9.058741767375977e-05,0.011969005127591154,-0.516014220714569,1136,2.0,171.76,9088000,-6.331269088150293e-05,1.11,0.0740802035946399,1.386099865436554,0.0
780,0.0002088308603129718,0.015677413270580046,-0.6062879210710526,1137,2.1000000000000085,170.64,9096000,8.793007852545997e-05,1.05,0.09788999574724584,1.3860057592391968,0.0
780,0.00018669275418886855,0.015414935842107347,-0.5241070371866227,1138,3.0,179.25,9104000,-2.775561319140252e-05,1.29,0.10825632006861269,1.3857183349132538,0.0
780,0.0001355108557982021,0.01511956267585885,0.4340161556005478,1139,3.0,188.74,9112000,-5.662820987708983e-05,1.51,0.11134006823413074,1.3857956230640411,0.0
780,0.00026215669857379,0.015580259699044023,-72.63740670621395,1140,3.1000000000000085,190.08,9120000,5.2691882692670334e-05,1.58,0.10865624133497477,1.3858605682849885,0.0
780,8.540554298221537e-05,0.0110831758975689,-2.475147847533226,1141,3.1000000000000085,187.88,9128000,2.2325950412778182e-05,1.52,0.077857276792638,1.3861439037322998,0.0
780,0.00013747427574678283,0.013987969567830627,-0.44059153854846955,1142,3.0,180.53,9136000,6.120190591900609e-06,1.33,0.08301038928329944,1.38607882976532,0.0
780,6.749440568967202e-05,0.008499556647114707,-0.3872283136844635,1143,3.0,177.39,9144000,-8.347971549483191e-05,1.27,0.06642677183263004,1.3860494887828827,0.0
780,0.0005332699430670118,0.02893870294022205,-2.2889445400238038,1144,3.1000000000000085,183.98,9152000,-5.154322556336411e-05,1.47,0.1761384962964803,1.3858642315864562,0.0
780,0.00013502025180358145,0.01460627107940703,-3.5167651998996736,1145,4.0,186.39,9160000,0.00013971951212624845,1.54,0.10496032249182463,1.3858275234699249,0.0
780,0.00021275216355192583,0.014852476703647538,-0.033656673431396486,1146,4.0,188.22,9168000,0.00012499072243144838,1.58,0.09763807138893753,1.3859781730175018,0.0
780,0.0001512195053763321,0.012632132396707706,0.03254228055477142,1147,4.0,188.77,9176000,-8.647262138765655e-05,1.6,0.09824386937078089,1.385729342699051,0.0
780,0.0001730944958850955,0.016697168800014473,-0.7675129216909409,1148,5.0,191.12,9184000,0.00011032757844077423,1.67,0.11057674744632096,1.3860115909576416,0.0
780,8.289584543149431e-05,0.011827465359085012,-2.072167494893074,1149,4.0,199.25,9192000,-1.1243670396652305e-05,1.77,0.08350086538121104,1.3859704875946044,0.0
780,0.00024104684105935803,0.020060159275813817,0.033856052160263064,1150,4.0,191.68,9200000,5.5786151046959273e-05,1.6,0.12356156764551997,1.3858656632900237,0.0
780,0.0002419558322640114,0.015099565508018052,-802.500442404747,1151,3.1000000000000085,184.34,9208000,-0.00012570986185892253,1.46,0.10959394486621023,1.3849807953834534,0.0
780,0.00040299296347683365,0.019622212031763005,-271.75769487559796,1152,4.0,188.14,9216000,0.0001415110107336659,1.59,0.14468942255713046,1.3859469890594482,0.0
780,0.00014130136011914374,0.012097579770233851,-1.0406262063980103,1153,3.1000000000000085,184.47,9224000,4.158768642810174e-06,1.52,0.08611378640402108,1.385887656211853,0.0
780,0.00024373591602312673,0.01825308749954152,-0.503835563659668,1154,4.0,189.47,9232000,-0.00016571963840760872,1.6,0.1213229420920834,1.385992854833603,0.0
780,0.00011436552755284878,0.010439048521759317,-34.6149662142992,1155,3.1000000000000085,176.04,9240000,8.455997709461372e-05,1.22,0.0718012391589582,1.386019880771637,0.0
780,0.00035599032454541657,0.016579908361450263,-3.2871877372264864,1156,3.0,172.96,9248000,0.00014700938809482977,1.14,0.12794642169959844,1.3860239148139955,0.0
780,6.181647279390745e-05,0.010242063165898561,0.3266946882009506,1157,3.0,180.81,9256000,-8.676232981088106e-05,1.31,0.07131114561110735,1.3861621809005737,0.0
780,0.00013719678837560424,0.014024323277758696,-0.00721004068851471,1158,3.0,180.29,9264000,-7.743399935861817e-05,1.28,0.08899741659872235,1.3861028850078583,0.0
780,8.846908716563462e-05,0.011143989732704607,-11.086642252206802,1159,3.0,176.9,9272000,-3.186157621712482e-05,1.24,0.07468993783928454,1.3858546614646912,0.0
780,7.52777350606948e-05,0.01490350151509064,0.22032414972782136,1160,3.0,174.81,9280000,0.00011931117090171029,1.21,0.08506630868185311,1.3858773362636567,0.0
780,0.00021635197805132124,0.015947840311576904,-0.6251390749216079,1161,3.0,178.36,9288000,-6.0665193559543694e-05,1.26,0.09715116275008767,1.3861695551872253,0.0
780,0.00036377017461397543,0.01858672119715404,0.42571776509284975,1162,4.0,188.77,9296000,8.32067713156448e-05,1.58,0.13424932971596718,1.386101357936859,0.0
780,0.000194721936087916,0.011550466607466881,-1.9718790352344513,1163,3.0,188.75,9304000,-0.00010503952580620535,1.6,0.08531153855379671,1.3859339761734009,0.0
780,7.326806397486507e-05,0.010474562173578159,-0.3079556709527969,1164,3.0,178.95,9312000,8.197262432076968e-06,1.29,0.06834344827570021,1.3859865081310272,0.0
780,0.00034390540465523145,0.021792948365119125,-4853.033301857114,1165,3.0,182.86,9320000,0.00024764603979747333,1.39,0.1338181948615238,1.3858535695075989,0.0
780,0.0003304135257579333,0.015155990309627157,-2.3772257173061373,1166,4.0,186.79,9328000,-2.1632611687891767e-05,1.48,0.09706351639702916,1.385959963798523,0.0
780,0.000161642145979215,0.012458994549235767,-6.6444449788331985,1167,4.0,177.19,9336000,-9.818406865520047e-05,1.22,0.09932305730879307,1.3859960007667542,0.0
780,0.00031411996212881376,0.01753565753837119,-0.2189491295814514,1168,4.0,191.33,9344000,-4.872972316661617e-05,1.58,0.11858415676280856,1.385708875656128,0.0
780,0.0005120492879601102,0.02167928779985279,-207.1494043058157,1169,5.0,199.36,9352000,0.0002163127524909214,1.81,0.1597818467207253,1.3857762479782105,0.0
780,0.00017413928268524614,0.013547345355816039,0.5082120162248611,1170,5.0,195.3,9360000,3.197561386286907e-05,1.75,0.0996880884282291,1.3860470068454742,0.0
780,0.0005722357080205142,0.023662662837965545,-1.4371432733535767,1171,5.1000000000000085,191.49,9368000,0.00012361006753053516,1.77,0.17403720659203828,1.385296128988266,0.0
780,4.677522122335631e-05,0.007939509949423322,-0.3934280002117157,1172,5.0,197.76,9376000,-4.863881095616307e-05,1.82,0.06143330744933337,1.3858994567394256,0.0
780,0.00019762328188406287,0.014726643259600644,-4.532621754407883,1173,4.0,180.98,9384000,5.880358703961974e-05,1.33,0.10078062095679342,1.3859140050411225,0.0
780,5.2050758589530234e-05,0.01004348587501072,0.02022050142288208,1174,4.0,180.87,9392000,-6.467588427767623e-05,1.31,0.06965824679471552,1.3855727672576905,0.0
780,0.0002977530127918726,0.018133958110501124,0.2927988314628601,1175,4.0,190.66,9400000,4.0865801802283384e-05,1.58,0.1279632201604545,1.3856820917129518,0.0
780,5.507132955813176e-05,0.010482342970286593,0.11833404898643493,1176,4.0,188.72,9408000,-3.292090186732821e-06,1.52,0.0691513010021299,1.3860898756980895,0.0
780,0.00018169333425703372,0.01713591316229715,-0.22635714769363402,1177,3.0,181.57,9416000,1.0178738266404253e-05,1.34,0.111652860250324,1.3860412538051605,0.0
781,0.00027163749521605493,0.016645679828817414,-0.9446378833055497,1178,4.0,189.8,9424000,-5.97760928212665e-05,1.61,0.11910254935733974,1.3857633078098297,0.0
780,7.895217802570187e-05,0.010292558571966932,-0.38527453541755674,1179,4.0,191.22,9432000,8.943873217504006e-05,1.64,0.08215990290977061,1.3859759402275085,0.0
780,4.9618006709124526e-05,0.012067911457033707,-0.05729038000106811,1180,4.0,179.05,9440000,-2.3243872747116256e-05,1.27,0.06841600847430528,1.3858955025672912,0.0
781,0.00010745504133979012,0.016197239781537653,0.6930619198083877,1181,3.0,179.09,9448000,-6.158284848424956e-05,1.26,0.09687671889550983,1.3860846769809723,0.0
780,0.00030097580272411053,0.020509004217576777,-0.2386544954776764,1182,3.1000000000000085,177.74,9456000,1.7011213676596525e-05,1.26,0.12901848956011236,1.385170260667801,0.0
781,5.241968917886197e-05,0.009240663863279338,0.3125350767374039,1183,4.0,187.12,9464000,-1.3359083404793636e-05,1.5,0.06594774753786624,1.3857572591304779,0.0
780,0.0005242077886019558,0.018477683463494484,-2.3664590549468993,1184,4.0,193.42,9472000,-0.00012530919866549084,1.62,0.13995539648924024,1.3852264511585235,0.0
781,0.00016736513798349507,0.012985500692996997,-0.002642846703529358,1185,4.0,194.63,9480000,0.00015964574420650025,1.66,0.09588232330512256,1.3859981274604798,0.0
781,0.00031004369095768427,0.01641377095843151,-4.055487316846848,1186,4.0,189.88,9488000,-9.439756891879369e-05,1.59,0.11866980485618114,1.3850445461273193,0.0
781,0.00020891178545056732,0.015404759849494161,-4.525830208659172,1187,4.0,183.94,9496000,4.4827952806372195e-05,1.44,0.11674154113512486,1.3857455003261565,0.0
781,0.0001049718277513989,0.015220307478769322,-40.26198134303093,1188,3.0,176.74,9504000,-4.648661273677135e-05,1.22,0.09272788397967816,1.385671249628067,0.0
781,0.00016687840616100402,0.015182286945979706,0.35657249093055726,1189,3.0,178.91,9512000,4.028417999506928e-05,1.3,0.10722208326682449,1.3859154450893403,0.0
781,0.00010973501071077862,0.015506847164574084,-0.7931023812294007,1190,3.1000000000000085,178.88,9520000,-3.94920432336221e-05,1.3,0.09482865394093096,1.386143183708191,0.0
781,0.00020575696134130794,0.015838768306850413,-0.28118617057800294,1191,3.0,180.23,9528000,7.940081709421066e-05,1.32,0.10894669028930366,1.3858930909633635,0.0
781,9.01228621160044e-05,0.012710901931879806,-0.18146852076053618,1192,3.0,177.61,9536000,3.0365104576048906e-05,1.25,0.08568878708407283,1.3861286532878876,0.0
781,0.0002867390378234802,0.01584418755847962,-0.7045648062229156,1193,3.0,178.46,9544000,7.268819645105396e-05,1.22,0.1123704443918541,1.386125658750534,0.0
781,4.4486264980605485e-05,0.007618995540528671,-0.6131704699993134,1194,3.0,176.31,9552000,1.8520151688790064e-05,1.18,0.06069389809854329,1.3861283016204835,0.0
781,0.0002836291865136786,0.01857842484969299,-1.483684810400009,1195,3.0,171.72,9560000,-0.00012660891377890948,1.13,0.12499353325925767,1.3857624208927155,0.0
781,0.00011333661346611734,0.011549890362049713,-0.19068755805492402,1196,3.0,182.65,9568000,0.0001237926897010766,1.46,0.08239654736593366,1.385904700756073,0.0
781,0.0003286020190913064,0.01804271848316308,-2.876173365116119,1197,3.0,183.68,9576000,-5.131912148499396e-06,1.44,0.11714191325940192,1.386004707813263,0.0
781,0.00025296029192716673,0.012538361312576785,-2.4174916058778764,1198,3.0,176.18,9584000,2.2764609857404137e-05,1.28,0.09442970534320921,1.3856189632415772,0.0
781,0.0002542913154044868,0.01550894988759207,-3.8886150056123734,1199,3.0,177.23,9592000,-0.00014167487841405092,1.35,0.11378239165525883,1.3856417155265808,0.0
781,0.00017519416507752794,0.009884029887274173,-1.9479567301273346,1200,3.0,173.93,9600000,2.7999145531794055e-05,1.25,0.07699885244015604,1.3860823440551757,0.0
781,0.0005335161626942408,0.02446032854524576,-6.022699409723282,1201,3.1000000000000085,172.31,9608000,0.00017754610958945705,1.16,0.16581405946053565,1.3860018181800842,0.0
781,0.0001178300919416131,0.010186809864630757,-0.15353808224201201,1202,3.0,176.79,9616000,-3.0314628422729583e-05,1.25,0.07543201360618695,1.3855677592754363,0.0
781,0.00028936048906118115,0.017372290580661504,0.018361266255378723,1203,4.0,189.46,9624000,4.9619151886872715e-05,1.55,0.12460865292698145,1.385966693162918,0.0
781,0.00026871298476180525,0.020237114820654045,-2.0707311803102493,1204,4.0,192.66,9632000,-0.00017346392705803738,1.65,0.12968909388408065,1.3857085287570954,0.0
781,0.0001624427049176802,0.016246885068964104,-0.9824322617053985,1205,4.0,186.33,9640000,4.09708928418695e-05,1.48,0.114467526008375,1.3860245954990387,0.0
781,0.0003415096529887762,0.016778000491524413,-0.7493960869312286,1206,4.0,182.02,9648000,-0.0001226674199097033,1.35,0.12142501578200608,1.3858845114707947,0.0
781,0.0005958070735559318,0.024108165728858624,-1.860935882329941,1207,3.0,178.6,9656000,-8.278717599750962e-05,1.38,0.17448790145572274,1.3859252560138702,0.0
781,5.0956936423744995e-05,0.007884926900512765,-1.5078981024026872,1208,4.0,181.89,9664000,0.00018723412988038034,1.44,0.06693478174507618,1.3860882675647737,0.0
781,0.000136410816248258,0.014939052930235359,0.3441878700256348,1209,4.0,185.04,9672000,-5.650627692375565e-05,1.41,0.10157771822996438,1.3860568463802339,0.0
781,0.00023450586924354865,0.017891056411351854,0.11003971755504609,1210,4.0,189.61,9680000,5.752030237999861e-06,1.52,0.12038082659244537,1.3859284698963166,0.0
781,0.0003209688769987906,0.019259019133837346,-1.7612254428863525,1211,3.1000000000000085,185.42,9688000,-0.0001527891184650798,1.47,0.12868647855706514,1.3858957958221436,0.0
781,0.00045069161794089043,0.01808638906166251,-119.86314230263233,1212,3.0,179.39,9696000,8.609543738202773e-06,1.38,0.1403529311157763,1.3860099375247956,0.0
781,0.0002673852850205094,0.017083920656995658,-0.5343071913719177,1213,3.1000000000000085,179.19,9704000,-3.9180781022878364e-05,1.37,0.12440401038620622,1.3860058355331422,0.0
781,0.00021556027492295016,0.014607898223788225,-17.444538617134093,1214,3.0,173.98,9712000,7.737538224318996e-05,1.22,0.09891183616127819,1.3859832036495208,0.0
781,5.463237612460148e-05,0.009566941930815436,-0.39861539781093597,1215,3.0,175.45,9720000,0.0001841864889320277,1.22,0.06814235415775328,1.3860248219966889,0.0
781,5.7748819046423704e-05,0.012514396267777719,0.5028477746248246,1216,3.0,180.46,9728000,-0.00014101715376455104,1.3,0.07474351218435914,1.3860205352306365,0.0
781,0.0002691644398595372,0.012882393636678268,-42.081104145646094,1217,3.0,174.85,9736000,1.004677644232288e-05,1.23,0.10205527254380285,1.3858022975921631,0.0
781,0.0003490901384157041,0.020212664850425742,-0.7478630071878434,1218,3.0,178.44,9744000,-9.372386444738368e-05,1.36,0.1311140245757997,1.3859576797485351,0.0
781,0.00010271057108873549,0.011374574276888729,-4.524836235642433,1219,3.0,180.81,9752000,4.999579541618004e-06,1.36,0.08391393071040511,1.3856906485557556,0.0
781,8.944256530782013e-05,0.011738579166271574,-0.004926932454109192,1220,3.0,177.72,9760000,-0.00012849318052758464,1.25,0.07588018037378788,1.3860655391216279,0.0
781,0.0004261421713019331,0.021725739967790383,-1.1385803097486495,1221,3.0,181.28,9768000,-7.004417508142068e-05,1.35,0.1380777657078579,1.3853177285194398,0.0
781,0.0002350329511702398,0.014773412762825826,-1.2259049278497696,1222,3.0,181.86,9776000,0.000158752651004761,1.42,0.10929439031518996,1.385898883342743,0.0
781,0.00019949662317969796,0.015104946622880035,0.3410510206222534,1223,3.0,178.62,9784000,2.2332186017592903e-05,1.34,0.10500192943029106,1.3860672640800475,0.0
781,0.00018408440259008783,0.016054551268284603,-1.0600359255075456,1224,3.0,176.19,9792000,-9.159735520370305e-05,1.24,0.1006506623653695,1.3858264887332916,0.0
781,0.00022416032897410788,0.01870088625440211,-1.56198928296566,1225,3.0,181.9,9800000,-0.00013654622154717799,1.38,0.11168357152491808,1.3855595266819,0.0
781,0.00012786887550120696,0.010707013484960124,-1.3096294909715653,1226,3.0,178.05,9808000,-2.1953198865958258e-05,1.26,0.0789556252490729,1.3859935235977172,0.0
781,7.853085291259276e-05,0.012014675610576135,-0.5791150456666947,1227,3.0,174.68,9816000,4.4610294535232244e-05,1.15,0.0783049470372498,1.3860848867893218,0.0
781,0.00025232654208934947,0.015779690843104984,-0.06714742720127105,1228,3.1000000000000085,174.76,9824000,5.9352722419134805e-05,1.19,0.10829149850644171,1.3859450840950012,0.0
781,4.561022254819136e-05,0.009629787680443685,-0.2712417531013489,1229,3.1000000000000085,172.39,9832000,-9.412091546892042e-05,1.2,0.06558457964099944,1.386070259809494,0.0
781,0.00011940629427016347,0.012057444532676072,-0.7241594231128693,1230,3.0,174.81,9840000,-2.5449325439694802e-05,1.24,0.08088763131760061,1.3860213267803192,0.0
781,0.00012310753529618524,0.011049834293478038,-0.16809475123882295,1231,3.0,177.91,9848000,-1.750345436448697e-06,1.3,0.07820204335730523,1.3859067404270171,0.0
781,0.00021723372208867886,0.012906788900550487,-1.324823437333107,1232,3.0,178.25,9856000,3.493409466500452e-05,1.28,0.1009495645482093,1.3856259429454802,0.0
781,0.0002670428486032961,0.015873502018711096,-0.5675951141119003,1233,4.0,180.41,9864000,-0.00010056595579953865,1.3,0.109223049771972,1.3858352208137512,0.0
781,0.00013361937964845083,0.014366594342210926,-7.305931246876717,1234,4.0,177.13,9872000,3.836816020339029e-05,1.24,0.08681201945059001,1.3858957481384278,0.0
781,0.00018644599083813773,0.012662182728799877,-3.9760586553812027,1235,3.0,171.57,9880000,1.2570652979775331e-05,1.13,0.09530429635662585,1.3857997679710388,0.0
