frames,policy_loss,P09:episode_rewards,PMM:episode_rewards,fps,advantage_norm,epoch_idx,explained_variance,value_loss,episode_length,grad_norm,P01:episode_rewards,policy_entropy
5376000,-0.03572949058492668,337.40000000000003,216.95,321,3.207154859304428,672,0.8382405090332031,0.10005267905071377,1601.55,1.4349462272382498,83.69999999999999,1.0392457962036132
5384000,-0.032841489404672755,341.1,220.4,321,3.3090426301956177,673,0.8315522283315658,0.09744258121587336,1607.65,1.3530166511853516,83.69999999999999,1.0338798809051513
5392000,-0.02478983886074275,342.20000000000005,215.91,321,3.2087217950820923,674,0.8553635090589523,0.09299234016798437,1602.37,1.426854690518835,80.9,0.9677693855762481
5400000,-0.029204742051661015,337.40000000000003,204.06,321,3.165093972682953,675,0.8443853336572648,0.09239400405902415,1565.79,1.2376058856130803,75.60000000000001,0.9718676543235779
5408000,-0.01580319002008764,337.0,203.13,321,2.651964156627655,676,0.7954732531309128,0.06845416301861405,1581.32,0.8208086375109035,79.2,1.0241693353652954
5416000,-0.03385548639344051,337.0,204.46,321,3.974067569971085,677,0.8365351265668869,0.12480370192788541,1579.71,1.794613989655478,79.2,0.9967436152696609
5424000,-0.02019652609626064,337.0,201.53,321,3.644734700918198,678,0.8675124770402909,0.10839025024324656,1575.89,1.6426096745775347,72.0,1.0088008153438568
5432000,-0.024805413087451596,337.0,203.88,321,2.9695859545469285,679,0.819280879497528,0.07754208714701236,1569.89,1.217359768944582,72.0,1.0453646397590637
5440000,-0.028861306323378813,337.0,202.12,321,3.2715637147426606,680,0.8013940447568894,0.09888958394527435,1558.08,1.446303917563891,69.0,1.0278387308120727
5448000,-0.006133690767455846,337.0,201.96,321,3.099593617916107,681,0.8441911363601684,0.09063956789672374,1563.63,1.289161501628313,68.9,1.0000096970796586
5456000,-0.017962008587783202,332.50000000000006,207.83,321,3.2662373065948485,682,0.8078776907920837,0.09110812266357243,1569.1,1.2832925717700443,71.7,0.9849508374929428
5464000,-0.023112221360206603,332.50000000000006,207.63,321,3.829157613515854,683,0.7916181606054306,0.1230425837263465,1585.05,1.5675968660413198,71.7,1.0213261759281158
5472000,-0.029631950701004824,332.50000000000006,208.49,321,3.522847739458084,684,0.8010521519184113,0.11237418718636036,1592.63,1.3081194461990688,71.7,1.0102403819561006
5480000,-0.015601262339914683,328.40000000000003,206.27,321,2.8244917047023774,685,0.7969627594947815,0.07120701641310007,1582.71,1.1511379249780698,69.0,1.0289294350147247
5488000,-0.022064077519098647,328.40000000000003,204.71,321,3.114904309511185,686,0.7527066963911057,0.08503648264333606,1588.7,1.2277959898054218,69.0,1.01147312104702
5496000,-0.017916596433642552,332.50000000000006,204.42,321,3.7400453412532806,687,0.8261348909139633,0.12976830296218395,1596.0,1.741200829224862,69.0,1.0018325054645538
5504000,-0.037475924681057225,337.0,204.66,321,4.114592955112458,688,0.8155210387706756,0.13760411895811558,1583.63,1.9932457067523925,68.9,1.0131389993429183
5512000,-0.021654834953369572,341.80000000000007,205.18,321,2.87053435087204,689,0.8208070415258407,0.07317015861626715,1580.05,1.0954423598633625,68.9,1.0314483666419982
5520000,-0.002836661117617041,341.80000000000007,205.36,321,2.8891192960739134,690,0.8277836912870407,0.07692552348133176,1585.88,1.2325831009331252,68.9,0.9911624187231064
5528000,-0.013923428218113258,341.80000000000007,207.24,321,3.726161378622055,691,0.8672777825593948,0.11103858083486556,1588.17,1.4879558373798403,68.9,0.9440758007764817
5536000,-0.025422708222467918,349.1,212.1,321,4.235406349897385,692,0.8212155431509018,0.1441115527972579,1608.63,1.8021347862765242,71.7,0.9667434972524643
5544000,-0.02105320455506444,350.20000000000005,215.78,322,2.663998885154724,693,0.848120459318161,0.06515571666415781,1614.83,1.152178512749527,71.7,1.0059568297863006
5552000,-0.0018613275914685801,352.1,219.48,322,3.22525923371315,694,0.8214435124397278,0.08802718780003488,1628.54,1.2599812125682879,71.7,0.9762022763490676
5560000,-0.01882397333625704,353.1,222.87,322,3.7398464739322663,695,0.8100949412584305,0.1153405312821269,1638.61,1.4456693387198933,77.4,0.9701194679737091
5568000,-0.025586468232068,354.2,230.23,322,3.710397706031799,696,0.759892753958702,0.10471288318745792,1664.03,1.6554218932197826,82.0,0.9638557821512223
5576000,-0.03199982711515645,358.20000000000005,239.02,322,3.5323854196071625,697,0.8331555986404419,0.11237279953435063,1686.77,1.7217743641216843,90.10000000000001,1.0014591300487519
5584000,-0.01606392176123336,358.20000000000005,241.07,322,3.343792402744293,698,0.7768351751565933,0.09391199527308344,1689.1,1.349064375153914,90.10000000000001,1.0109698069095612
5592000,-0.009114951336232479,361.3000000000001,244.31,322,3.1587787795066835,699,0.8358845716714859,0.0864418903645128,1695.84,1.2586163074839924,90.4,0.9674007850885391
5600000,-0.02381664742686553,361.3000000000001,241.53,322,4.337926964759827,700,0.8445475447177887,0.15427237132564187,1703.33,2.135758347143125,90.4,0.9930734151601791
5608000,-0.02087565776600968,373.3,247.78,322,3.089616643190384,701,0.8485746985673904,0.0901537241321057,1718.25,1.6471065210087026,102.69999999999999,0.9964672499895095
5616000,-0.038550999258877706,373.3,251.72,322,4.204027346372604,702,0.8841304272413254,0.14513663770630955,1720.59,2.461442180868861,103.0,1.0031937193870544
5624000,-0.007603829274885356,373.3,250.53,322,3.056626901626587,703,0.7702826809883118,0.07569024999625981,1723.7,1.5968350334121195,103.0,1.0082077193260193
5632000,-0.020285494624404238,373.3,251.94,322,3.5780144834518435,704,0.8218065053224564,0.10556886016391218,1720.57,1.5679021563682858,108.4,1.0071772277355193
5640000,-0.02641442791529698,376.1,252.16,322,5.0823166155815125,705,0.8194714397192001,0.19748705462552607,1721.96,2.4969689123675503,103.0,1.0082493495941163
5648000,-0.02583177341031842,377.3,256.45,322,3.514578950405121,706,0.6767190355062485,0.10266515094786882,1722.66,1.413256204728558,108.4,1.0694466888904572
5656000,-0.029258411755145063,380.0,257.94,322,3.0741377890110018,707,0.8274523663520813,0.08661459275055677,1726.42,1.219137914174227,108.4,1.012811439037323
5664000,-0.015282040756428614,380.0,254.63,322,4.010071516036987,708,0.8436720108985901,0.13539706994779407,1706.03,1.691680777450791,90.4,0.9950047874450684
5672000,-0.02892975949915126,380.0,257.43,322,3.586428601741791,709,0.8374523568153381,0.10895861663855612,1706.98,1.4123158200016261,90.4,1.013686192035675
5680000,-0.0005793872487265617,379.1,256.87,323,3.752907829284668,710,0.8881457203626633,0.11733501865528524,1706.16,1.5694328885978006,90.4,1.0231259101629258
5688000,-0.03436371131159831,380.0,260.45,323,4.022529053688049,711,0.8338900083303451,0.127125156018883,1710.14,1.4999407672458798,90.4,1.0029300874471665
5696000,-0.017617652032058687,380.40000000000003,259.88,323,3.940240261554718,712,0.8571520072221755,0.12771776912733912,1722.6,1.5716582647583919,90.4,1.0366527438163757
5704000,-0.01705698186531663,387.0,259.68,323,2.8890838330984114,713,0.8244320094585419,0.0693799583427608,1706.75,1.2663845724878613,84.9,1.0465105593204498
5712000,-0.012349847867499193,387.0,253.95,323,3.1530721473693846,714,0.8032139682769776,0.08449351237155497,1694.88,1.3815091946264022,83.6,1.0382953244447708
5720000,-0.01698578455427196,387.0,253.31,323,3.861452214717865,715,0.870436332821846,0.12627269779331982,1691.09,1.8524094275278509,83.6,1.0151989233493806
5728000,-0.016839239401742815,387.0,254.67,323,3.9322543811798094,716,0.8676686191558838,0.12170928915962577,1690.14,1.4766595960938051,83.6,1.0286857342720033
5736000,-0.012273597585735842,387.1,257.98,323,3.786590493917465,717,0.8792574900388718,0.12372331767342985,1700.42,1.6299860542937084,83.6,1.0097302985191345
5744000,-0.019770507289940724,387.0,255.52,323,3.6491360485553743,718,0.8961632359027862,0.10967649664729834,1689.98,1.6588000057271788,83.6,0.9734121084213256
5752000,-0.007301486908691004,387.0,257.8,323,3.6333957719802856,719,0.8415153807401657,0.10934842118993401,1696.6,1.513577639116486,83.89999999999999,0.9891935884952545
5760000,-0.02140704011253547,387.0,258.78,323,3.10287175655365,720,0.7971290969848632,0.08807147662620991,1701.01,1.275987473829964,82.7,1.0133240056037902
5768000,-0.019171572077902967,387.0,260.19,323,2.9954622089862823,721,0.8783945327997208,0.08066558124497533,1703.99,1.2185028321181723,82.7,0.995797261595726
5776000,-0.011659821633948013,387.0,257.89,323,3.4265428346395495,722,0.8761072397232056,0.10851406238041818,1702.9,1.4201570348088426,82.7,1.0073716896772384
5784000,-0.03811501190531999,384.3,261.04,323,3.965636523962021,723,0.8560476452112198,0.1373379869107157,1715.82,1.8315932565668132,83.89999999999999,1.0123853540420533
5792000,-0.023310333979316054,384.3,262.22,323,3.392995810508728,724,0.7752475297451019,0.12376815206371247,1721.46,1.3593726042144383,83.89999999999999,0.9995297467708588
5800000,-0.013293083655444207,384.3,259.75,323,3.0414078307151793,725,0.8866271561384201,0.08461908226832747,1711.18,1.187535738870622,82.7,0.9955992275476455
5808000,-0.009476735724601894,384.0,257.96,324,4.553017128705978,726,0.8697573745250702,0.1588233667612076,1715.8,1.8037655734222409,82.7,0.9841932326555252
5816000,-0.020707210000837223,384.3,260.59,324,3.5990713822841642,727,0.8825281101465225,0.10312332961708308,1720.32,1.2733565022530973,82.7,1.0164184445142745
5824000,-0.015619305302607245,384.3,261.64,324,3.3513543784618376,728,0.8611400300264358,0.09479792554397136,1730.49,1.389972723063869,83.89999999999999,1.019404645562172
5832000,-0.013207714894988384,384.3,261.38,324,3.071892426609993,729,0.8891462993621826,0.08376050827559084,1733.52,1.2610897456356531,85.80000000000001,1.0064247804880142
5840000,-0.009543831206974574,384.3,263.79,324,4.052527191638947,730,0.8801746064424515,0.14921871517784893,1743.57,1.6887148899614572,94.39999999999999,0.9755109113454818
5848000,-0.03241711493639741,388.40000000000003,263.25,324,3.9628499054908755,731,0.841557480096817,0.12366317575797439,1736.61,1.6828165647930613,94.39999999999999,1.0495896178483963
5856000,-0.015196997016682872,388.40000000000003,264.86,324,2.8561833834648134,732,0.8494707185029984,0.06846209157258272,1742.51,1.1241342129314154,94.39999999999999,1.0132163119316102
5864000,-0.009640710551757366,388.40000000000003,262.2,324,3.011296566724777,733,0.8634089732170105,0.08188655031844974,1728.42,1.1576966619491624,85.7,1.0115947341918945
5872000,-0.029797713882289828,387.1,263.62,324,4.301556812524796,734,0.8274472939968109,0.14640182120725512,1726.71,1.8799316649288744,85.7,0.9814182436466217
5880000,-0.026173231371794826,384.80000000000007,262.56,325,3.096789158582687,735,0.8448525017499924,0.08257822402752936,1745.98,1.3100600459894753,85.7,0.9873861879110336
5888000,-0.008996280945139006,384.80000000000007,264.17,325,3.4129481542110445,736,0.8016469240188598,0.10679568524006754,1749.75,1.3936838132696294,88.7,0.9946439844369889
5896000,-0.007038623708067462,384.80000000000007,265.71,325,3.9306134927272796,737,0.854014635682106,0.13294436421245337,1744.34,1.8263350089662762,88.7,0.9735642391443252
5904000,-0.022261712057515978,384.80000000000007,263.07,325,3.5170096266269684,738,0.8240130794048309,0.0971606925688684,1746.64,1.3566782187242217,88.7,0.9816867339611054
5912000,-0.012157610337162623,384.0,257.03,325,3.148208920955658,739,0.8174610924720764,0.07771619001403451,1734.66,1.2520460254837265,81.9,0.9608175140619278
5920000,-0.0037851923020207324,384.0,256.47,325,3.3220474672317506,740,0.8162539386749268,0.09285476326942443,1732.4,1.3536961755444603,71.9,1.020126593708992
5928000,-0.0170043469061784,382.20000000000005,251.63,325,3.1704185724258425,741,0.8149037331342697,0.08047614637762308,1708.95,1.254422137081914,70.8,1.01358178794384
5936000,-0.011910717680875678,384.0,248.77,325,3.1911598229408265,742,0.82566222012043,0.09414879948832094,1703.15,1.233441502240066,70.8,1.0370759612321854
5944000,-0.01530081630218774,384.0,244.61,325,3.7268172907829284,743,0.8519751077890396,0.11329181889072061,1693.96,1.4906471659280276,68.0,1.0304165828227996
5952000,-0.02189600759244058,384.6,243.03,326,3.4633198261260985,744,0.8767187762260437,0.1129904994275421,1683.49,1.5742360722670474,68.0,1.030623190999031
5960000,-0.0006864138564560562,384.6,244.42,326,3.7343414771556853,745,0.9119811224937439,0.11226978243328631,1685.44,1.6091884748834628,68.0,1.037716497182846
5968000,-0.022542174209083898,392.3,246.22,326,4.477539234161377,746,0.8923383313417435,0.158427668903023,1686.15,2.1110652892521604,69.0,1.0146750676631928
5976000,-0.0310541650110099,395.20000000000005,244.7,326,3.9413312637805937,747,0.8352342003583908,0.13848576636984944,1681.51,2.215395435347381,70.8,1.0521166306734084
5984000,-0.010335658948170021,395.30000000000007,244.47,326,3.6156778597831725,748,0.8856519037485122,0.10467048116959632,1677.41,1.4994770095168801,70.8,1.0215704447031022
5992000,-0.004332959381863475,395.30000000000007,241.7,326,4.19445597410202,749,0.8381220132112503,0.1617920346837491,1663.95,2.00798728182181,70.8,1.0018673676252365
6000000,-0.023013092542241792,395.30000000000007,246.06,326,3.7580612194538117,750,0.8144205647706986,0.12041284514591098,1671.79,1.5897267602890923,71.9,1.0414591014385224
6008000,-0.00302113316989562,395.30000000000007,250.98,326,3.3839715123176575,751,0.8837704229354858,0.10494088214822113,1691.55,1.4225737272725514,73.7,1.0187949383258819
6016000,-0.015114926933310926,395.30000000000007,251.69,326,4.24812563419342,752,0.8976715105772018,0.15167739424854518,1688.88,1.8921795101325352,73.7,1.0161165046691893
6024000,-0.019483477503526955,398.1,249.06,327,3.0650533378124236,753,0.8911038100719452,0.08824610244482756,1685.33,1.386339353310114,73.7,1.0444392085075378
6032000,-0.018377984184771778,398.1,254.48,327,3.5856427085399627,754,0.8990933662652969,0.11398987267166376,1711.27,1.7128346286198575,78.8,1.039497806429863
6040000,-0.0454308658989612,398.1,254.02,327,3.7339556682109833,755,0.8207441538572311,0.1271032387111336,1719.45,1.878417440295405,78.8,1.0415306705236436
6048000,-0.009359145065536723,395.30000000000007,247.8,327,3.3747459542751312,756,0.8481085133552552,0.0958050499483943,1695.79,1.697246104739465,78.8,1.0403984475135803
6056000,-0.015021159454136068,398.1,252.24,327,3.172394559383392,757,0.8674206745624542,0.088599599795416,1705.72,1.4216628236574622,78.8,1.0395587986707688
6064000,-0.019752880270243623,398.1,252.14,327,3.9789842236042023,758,0.8281073135137558,0.1359257013257593,1711.21,2.0368761388879846,78.8,1.0390226703882217
6072000,-0.03356310810777359,395.30000000000007,250.13,327,4.815980937480926,759,0.869741593003273,0.2013715095911175,1702.87,2.7199718585590342,78.8,1.012487642765045
6080000,-0.005709549391176552,395.30000000000007,251.18,327,3.772967743873596,760,0.9015879541635513,0.11809609383810311,1702.32,1.6747612008349302,82.60000000000001,1.0196669793128967
6088000,-0.02456926288548857,395.30000000000007,255.68,328,3.7223758125305175,761,0.9020278877019883,0.1295688508823514,1711.32,1.737965428240588,89.8,1.0203076672554017
6096000,-0.03731711884989636,398.1,260.46,328,3.663292361497879,762,0.890910382270813,0.11112257888540626,1730.79,1.5828865455640635,95.5,1.0222616338729857
6104000,-0.018161782880779357,398.1,265.29,328,3.156695555448532,763,0.8502380394935608,0.08714000860229135,1739.02,1.2823607711920975,102.39999999999999,1.0304464107751847
6112000,-0.006296748780296184,396.20000000000005,264.39,328,3.4553267908096315,764,0.8692134165763855,0.10254542712122201,1737.59,1.557802631191999,96.9,1.020433804988861
6120000,-0.0245538040930478,399.1,273.07,328,3.325285621881485,765,0.8375675535202026,0.10218656703829765,1770.02,1.7188868018475225,104.80000000000001,1.0087106096744538
6128000,-0.02271151095046662,398.1,270.5,328,3.615378836393356,766,0.8207623654603958,0.11899218264035881,1769.41,1.8578579433911488,108.6,0.9738916009664536
6136000,-0.009253611471212935,398.1,269.76,328,3.726967227458954,767,0.8314034301042557,0.11210540941916407,1775.32,1.814511364118325,108.6,1.0208316361904144
6144000,-0.011857408889918588,396.20000000000005,270.45,328,2.8111900132894516,768,0.8902477240562439,0.07105100914370269,1784.99,1.1008113606099557,104.80000000000001,1.0447545516490937
6152000,-0.0029214624327141793,392.40000000000003,268.83,328,3.440858153104782,769,0.8322476547956467,0.10021730449516326,1781.6,1.588418738233347,102.39999999999999,1.0186961150169374
6160000,-0.03569595901586581,392.40000000000003,265.16,329,3.2838101267814634,770,0.789425920844078,0.09943996003828942,1774.06,1.3910317016755354,96.9,1.0329518949985503
6168000,-0.034598872296628544,392.0,252.98,329,3.9718224024772644,771,0.6950440156459808,0.13215099877212197,1742.42,1.9319976284883373,90.0,1.0334019535779952
6176000,-0.008002199109178036,373.6,188.5,329,2.20538744866848,772,0.4402071136236191,0.03944425135850906,1373.05,0.8156939946159392,1.9000000000000004,1.1869061970710755
6184000,-0.0013911131685017607,372.1,176.29,329,1.7774855357408523,773,0.6898959481716156,0.026130107634235174,1330.47,0.6028660179131429,1.9000000000000004,1.0494047439098357
6192000,-0.0039047664728423114,372.1,170.95,329,2.5095779591798784,774,0.7566216534376144,0.05745422297623008,1311.69,0.899685783981827,1.9000000000000004,1.0184557056427002
6200000,-0.01649878821335733,364.80000000000007,165.34,329,4.203693516254425,775,0.839414592385292,0.15812400334514679,1300.38,1.9765883084646212,1.9000000000000004,1.0427916049957275
6208000,-0.027672043217753527,364.80000000000007,165.06,329,3.05561368227005,776,0.8738227248191833,0.0876311045140028,1296.9,1.5869579790883683,1.9000000000000004,1.013047769665718
6216000,-0.01863922201562673,358.6000000000001,158.99,329,3.16494857609272,777,0.8385835480690003,0.10747662069275975,1293.38,1.477567420693437,1.9000000000000004,1.0217754435539246
6224000,-0.017159850336320233,358.6000000000001,158.63,330,3.300149086713791,778,0.8177138394117356,0.10080853240098804,1291.93,1.5269703714961094,1.9000000000000004,1.0397542750835418
6232000,-0.03177912177226972,364.80000000000007,151.49,330,3.461764025688171,779,0.769293669462204,0.10158898709341883,1279.55,1.5399102544815488,1.9000000000000004,1.0637546747922897
6240000,-0.009532852048869245,351.50000000000006,148.42,330,2.6565272027254103,780,0.7932119864225388,0.06066147602163255,1269.88,1.0908273181951889,1.9000000000000004,1.0474408745765686
6248000,-0.015885306395357474,356.80000000000007,149.12,330,4.111964548826218,781,0.8818927526473999,0.14204902845434844,1265.75,2.1737329868914954,1.9000000000000004,1.0552023726701736
6256000,-0.020396325146139135,356.80000000000007,147.73,330,3.596112971305847,782,0.8594006562232971,0.11696801094338298,1255.62,1.7677633745411754,1.9000000000000004,1.016302434206009
6264000,-0.024379829610697925,356.80000000000007,151.85,330,3.686672230958939,783,0.8784133952856064,0.10668213030789048,1271.53,1.6727509792450106,1.9000000000000004,1.0267760425806045
6272000,-0.014154279908398166,356.80000000000007,150.63,330,3.291861444711685,784,0.910445094704628,0.08895715042948722,1263.09,1.441179661945058,1.9000000000000004,1.0336252844333649
6280000,-0.017789676915854216,357.8000000000002,148.94,330,3.202161592245102,785,0.8315034103393555,0.08859518159180879,1264.31,1.3899882834504393,1.9000000000000004,1.0413273710012436
6288000,-0.009909758378053085,357.8000000000002,146.42,331,2.649733973145485,786,0.853408014178276,0.05922086848411709,1252.1,1.0212367399540099,1.9000000000000004,1.0583902436494828
6296000,-0.03416791990969799,357.8000000000002,149.38,331,3.4500447487831116,787,0.8546388167142868,0.10004241842776537,1256.62,1.3417186244742445,1.9000000000000004,1.0537941151857375
6304000,-0.019968395262840204,357.8000000000002,148.73,331,2.813005039691925,788,0.8351193583011627,0.06595522876828909,1275.39,1.1049209024962918,2.0,1.073899193406105
6312000,0.0028565474855713545,374.20000000000005,155.77,331,2.52752578496933,789,0.8708758294582367,0.060313183553516864,1319.9,1.089748839481386,3.0,0.9957274687290192
6320000,-0.026543041784316303,374.20000000000005,158.98,331,3.1860064923763276,790,0.8021731674671173,0.09670658120885492,1338.05,1.431750343318367,3.0,1.009595741033554
6328000,-0.023405478755012154,374.20000000000005,181.51,331,4.108340585231781,791,0.8677955317497253,0.14033986618742347,1468.26,2.0288659672791054,28.0,1.0110723906755448
6336000,-0.022210513116733638,374.20000000000005,193.25,331,3.8099677670001983,792,0.7798853772878647,0.13574654458090663,1527.5,1.5651261552709943,43.8,1.0616477555036545
6344000,-0.01702761368593201,374.20000000000005,197.24,331,3.183695549964905,793,0.6964237821102143,0.10893740008119494,1538.34,1.2603270934834034,45.60000000000001,1.06411079287529
6352000,-0.01905050082015805,374.20000000000005,199.17,331,4.23979714512825,794,0.858861620426178,0.1639409972820431,1541.52,1.738992420077931,45.60000000000001,1.0158759474754333
6360000,-0.01564997049514204,374.20000000000005,201.38,332,3.904303778409958,795,0.8823110020160675,0.1330460250005126,1553.63,1.8751804087834762,45.60000000000001,1.0368461781740188
6368000,-0.01878097493669884,376.0,204.19,332,2.893302744626999,796,0.9002585804462433,0.07670512323267759,1553.86,1.2036484905089402,45.60000000000001,1.0321510690450668
6376000,-0.018467943937284872,376.20000000000005,207.48,332,3.411485365629196,797,0.8044908076524735,0.09859124659560621,1562.4,1.7470482956518532,45.60000000000001,0.9669494432210922
6384000,-0.013412427781440783,376.20000000000005,209.25,332,4.044193761348724,798,0.8682037472724915,0.13935811487026512,1562.2,1.7927320535879252,45.60000000000001,1.00142114341259
6392000,-0.02478134731936734,379.1,218.38,332,3.7633420825004578,799,0.8285999071598052,0.12759361220523716,1579.4,1.491825439615674,45.60000000000001,1.030076145529747
6400000,-0.007785367089090869,379.1,217.69,332,2.752105041146278,800,0.7896553152799606,0.07137509244959801,1580.97,0.9389155593165188,45.60000000000001,1.0029800480604172
6408000,-0.012032056155148893,379.1,219.21,332,3.8907479345798492,801,0.7875448292493821,0.11776562180370093,1586.3,1.516823548723696,45.60000000000001,0.983328269124031
6416000,-0.007072817703228793,380.0,221.48,332,3.348696885108948,802,0.8800628978013992,0.09213417044840753,1582.4,1.2778778463131588,45.60000000000001,0.9856011712551117
6424000,-0.03212298275277135,380.20000000000005,225.04,333,3.5343793404102324,803,0.8844613552093505,0.10730416930280626,1597.69,1.5592478535960583,47.8,0.9571229487657547
6432000,-0.013504739287309348,384.3,227.35,333,3.9894312584400176,804,0.8936780142784119,0.13307614357210695,1601.64,1.5853528322854016,47.8,0.9829139190912247
6440000,-0.01566084896971006,384.3,230.29,333,3.2644722127914427,805,0.8865633726119995,0.08609676892869174,1605.05,1.2584815031667262,47.8,1.0281076538562774
6448000,-0.02212205934454687,387.70000000000005,234.94,333,3.607320065498352,806,0.9054442501068115,0.1072266839351505,1616.74,1.4797921706427948,47.8,0.9719934397935868
6456000,-0.00012809153005946427,394.6,240.73,333,4.000366640090943,807,0.8634611064195633,0.12540867016650736,1635.41,1.7040185011230635,47.8,1.034003210067749
6464000,-0.03506723305268679,394.6,250.41,333,3.059981231689453,808,0.8392526388168335,0.0822896989993751,1667.52,1.2384250213071213,49.8,1.0197683310508727
6472000,-0.028893846458522603,394.6,256.35,333,3.7141357076168062,809,0.8367142623662949,0.13090866398997605,1704.2,1.4248820542455298,70.4,1.0236539113521577
6480000,-0.02370563281874638,394.6,262.0,333,3.728628634214401,810,0.8267207378149033,0.13229842041619122,1734.75,1.6483530553775863,87.4,0.9945692962408066
6488000,-0.010438234939356335,396.40000000000003,269.96,334,3.501924923658371,811,0.8846374464035034,0.10035685106180608,1766.17,1.5828811702790546,112.5,0.9815365189313888
6496000,-0.00568472511782602,396.40000000000003,272.99,334,3.204384627342224,812,0.8955757147073746,0.0944763851352036,1796.67,1.3101404591799761,124.7,1.0134550148248673
6504000,-0.03194695142388809,396.40000000000003,275.44,334,3.734504086971283,813,0.8568290156126023,0.11778498501516879,1804.13,1.5190422289983792,124.7,1.0352399295568466
6512000,-0.015052855696412735,396.40000000000003,277.01,334,4.364172238111496,814,0.8779985755681992,0.14926230780780314,1805.42,1.912864870118714,121.2,1.0070069330930709
6520000,-0.01169091065588873,400.0,281.19,334,2.950207529067993,815,0.8201221895217895,0.06959807998500764,1826.32,1.0985691612342539,124.7,1.0626242697238921
6528000,-0.006440838512498885,400.0,284.22,334,2.5444065606594086,816,0.8710624766349793,0.05653163481503725,1837.99,0.9689086074550957,121.2,1.0359622514247895
6536000,-0.013954920409887564,400.0,282.28,334,3.282813722491264,817,0.8593649351596833,0.10168876169249415,1834.22,1.1634472785742984,113.7,0.9877012556791306
6544000,-0.009628277126466855,396.40000000000003,279.38,334,3.6965438866615297,818,0.865037232041359,0.11341483140364289,1826.03,1.477589659337738,113.7,0.9952668511867523
6552000,-0.01863890123924648,396.40000000000003,284.95,335,3.201389638185501,819,0.8811814802885055,0.0817594437673688,1835.56,1.237249321721176,113.7,1.0289723730087281
6560000,-0.01934295245911926,396.0,282.21,335,3.0301693695783616,820,0.8639182525873185,0.08681976096238941,1836.03,1.1734735921623156,113.7,1.0353234440088273
6568000,-0.03777565653203055,396.0,274.68,335,3.8923049294948577,821,0.81348408639431,0.1403995898272842,1815.73,1.6675074562421617,110.1,1.017956485748291
6576000,-0.005956712506012991,396.0,276.98,335,3.260315030813217,822,0.8481722170114517,0.09221623845864087,1824.08,1.1907331409862243,112.80000000000001,1.0325712883472442
6584000,-0.03740220370498719,395.1,257.6,335,4.095219595432281,823,0.8573349440097808,0.1340116026904434,1750.06,1.9374959905616407,64.7,1.0991364580392837
6592000,-0.012608031143317931,393.1,249.08,335,2.5517383670806884,824,0.8520016264915466,0.052372040282934906,1709.95,0.8681291082716615,43.6,1.0808998614549636
6600000,-0.005008677801815793,388.50000000000006,244.8,335,2.540488131046295,825,0.8878191220760345,0.060345965754240755,1692.93,0.9071209363520247,43.6,1.0294858777523042
6608000,-0.011584600256755949,388.50000000000006,241.94,335,3.930677415132523,826,0.8818063145875931,0.13665887592360376,1684.3,1.8710685222854477,43.6,1.0120502150058746
6616000,-0.014307196127483622,381.70000000000005,240.54,335,3.819654881954193,827,0.8832871526479721,0.13000439831055702,1683.78,1.6119737355071575,43.6,1.0245856314897537
6624000,-0.04167177173905657,378.3,232.91,336,3.8316707026958468,828,0.8552376109361649,0.12510914818383753,1650.21,1.7153217200917696,38.7,1.0722715896368027
6632000,-0.00230235633731354,377.1,226.86,336,2.610495878458023,829,0.9020815294981003,0.056247068205848336,1619.17,0.903032760799633,25.8,1.0654268950223922
6640000,-0.021438865185482426,377.1,228.07,336,3.2886011373996733,830,0.8929054933786392,0.10017664891667664,1620.1,1.3876525663543569,25.8,1.0063952910900116
6648000,-0.004151920648000669,374.30000000000007,225.29,336,3.2681369626522065,831,0.9031798070669175,0.09141423917841167,1600.01,1.3641180577712877,25.8,1.0024783647060393
6656000,-0.029459995995857753,374.30000000000007,227.82,336,3.4691333186626436,832,0.9205203396081925,0.09675247270613908,1604.62,1.5075589421799305,25.8,0.9893182224035263
6664000,-0.004355531841283664,369.40000000000003,227.63,336,3.2591791677474977,833,0.9237620240449905,0.09037461950909347,1609.63,1.5399057923206443,25.8,0.9753614890575409
6672000,-0.012079592629161197,364.50000000000006,226.15,336,4.101480255126953,834,0.8653954875469207,0.13265906376764178,1615.18,1.9445186937057608,25.8,0.9861602222919464
6680000,-0.014933366203913466,369.40000000000003,231.86,336,3.87586154460907,835,0.8848465359210969,0.13529488690197466,1625.49,1.8040251761913866,25.8,0.9980210340023041
6688000,-0.013590954839019105,369.40000000000003,234.82,336,3.1770191514492034,836,0.8956129890680313,0.08002276126295328,1628.39,1.2545786196939928,25.8,1.0075362038612365
6696000,-0.008149477180559188,373.1,238.62,337,3.5629912149906158,837,0.8817108732461929,0.0998191383574158,1641.27,1.5392414389915552,25.8,0.9772050160169602
6704000,-0.008479875870689284,374.4000000000001,239.12,337,3.3137643611431122,838,0.8965079188346863,0.09463853411376476,1648.83,1.3728793984633478,25.8,0.9868584078550339
6712000,-0.013940827775513753,379.00000000000006,235.91,337,3.336319731473923,839,0.8849635607004166,0.09235422909259797,1639.23,1.2724476615352724,25.8,1.0161684280633927
6720000,-0.027801130091247614,387.1,235.05,337,3.4447959280014038,840,0.8677827906608582,0.10108828364871442,1645.31,1.4558628178372042,25.8,0.9708039820194244
