fps,policy_entropy,P09:episode_rewards,value_loss,epoch_idx,frames,policy_loss,advantage_norm,explained_variance,episode_length,PMM:episode_rewards,P01:episode_rewards,grad_norm
548,1.3861345052719116,4.1000000000000085,0.00022371962665829415,1054,8432000,-2.8626041348616127e-05,0.10971936733461916,-0.3868387001752853,188.62,1.54,0.0,0.015492098958839025
548,1.3860627603530884,3.0,0.00015492544840640222,1055,8440000,1.7746549856383355e-05,0.09123555138707161,0.21387436389923095,178.02,1.29,0.0,0.013629716378104516
549,1.3859972548484802,3.0,0.00012812610549474358,1056,8448000,2.0096831722185016e-05,0.08700709865428508,-0.09799735248088837,182.33,1.4,0.0,0.011956630708408791
549,1.3861570012569429,4.0,7.4239784313761e-05,1057,8456000,-1.8870826170314104e-06,0.07504253175109625,-1.4071561127901078,191.8,1.62,0.0,0.011081135555345121
549,1.3860920882225036,3.0,7.221101201182023e-05,1058,8464000,-5.267033590371284e-05,0.06480462050996721,-0.6810076373815537,178.08,1.25,0.0,0.010808864725022526
549,1.3859734094142915,3.0,0.00017243111803338706,1059,8472000,6.664023145276587e-05,0.09584322691895068,-2.0881808906793595,164.21,0.89,0.0,0.012342845759193479
549,1.3861383247375487,3.0,7.636722752323522e-05,1060,8480000,1.495538257586304e-05,0.07140819337219,-1.0744138652086257,165.42,0.93,0.0,0.010257272200035994
550,1.3861454916000366,3.0,0.0002519895362348734,1061,8488000,3.6387223735800946e-05,0.12114756437018513,-0.24648672163486482,174.66,1.19,0.0,0.017377897330604235
550,1.3861645221710206,4.0,0.0001205116079145796,1062,8496000,-9.990832786570536e-06,0.07984661755617709,0.223372363448143,181.68,1.4,0.0,0.011091230996755528
550,1.3860801041126252,3.1000000000000085,0.00010864707453890787,1063,8504000,0.00010303891755029326,0.09693295513279736,0.030067058205604555,185.34,1.46,0.0,0.013713392255296915
550,1.3860070788860321,3.0,0.00016962769736309725,1064,8512000,-0.00015306405060073303,0.09689718548208476,-0.4492076843976974,185.13,1.41,0.0,0.014753384557404619
551,1.3861419582366943,3.0,5.772220766800729e-05,1065,8520000,9.630624845158309e-06,0.06895851956680417,0.0953186321258545,179.2,1.26,0.0,0.010732171635308298
551,1.3862256813049316,3.0,5.091475427434489e-05,1066,8528000,-2.5889093558362218e-05,0.06968878846149891,-4.210169513225555,179.97,1.28,0.0,0.010238851008667837
551,1.3860408198833465,3.0,0.00023361179298035496,1067,8536000,5.1170179413020376e-05,0.11252970090135932,-1.6237613183259965,177.17,1.28,0.0,0.016793200312669645
551,1.386065582036972,3.0,3.411013546013919e-05,1068,8544000,2.9390591107585353e-05,0.056432007737457754,0.04624355137348175,174.28,1.23,0.0,0.00811967889180837
551,1.3859726190567017,4.0,0.0003448566163808664,1069,8552000,5.13042770762695e-05,0.12677928957156837,-2.839553593993187,181.74,1.34,0.0,0.018928514919330373
552,1.38600604057312,4.0,0.00025132664876480247,1070,8560000,-9.018452640248142e-05,0.10601457917131483,-0.1344702100753784,192.76,1.6,0.0,0.01356190481229843
552,1.3859723556041716,4.0,0.00020728217279952332,1071,8568000,5.7798638299573215e-05,0.12530514292418957,-1.2814122635126113,194.62,1.68,0.0,0.018812173939718502
552,1.3856864666938782,4.0,0.00016430373083807127,1072,8576000,3.470345203822944e-05,0.09478660953231156,-1.5525680840015412,186.49,1.54,0.0,0.012589780492291057
552,1.3859556126594543,4.0,0.0001793435667235599,1073,8584000,-3.030936190043576e-05,0.1016746058082208,-1.298307204246521,183.67,1.44,0.0,0.013555167996171206
553,1.385828242301941,4.0,0.000139697054263479,1074,8592000,-5.3243382571963595e-05,0.09010223993100226,0.354943020939827,188.44,1.55,0.0,0.011920833596015971
553,1.386109619140625,5.0,0.00045933348938518746,1075,8600000,-0.00015340981553890742,0.1423218223825097,-0.4487054234743118,194.25,1.74,0.0,0.02209968364322933
553,1.3858609509468078,4.0,7.21763015593524e-05,1076,8608000,3.8030517257539034e-05,0.07888344833860174,-2.925520609021187,184.07,1.49,0.0,0.010385494697221475
553,1.3859049999713897,3.0,0.00012085203712047132,1077,8616000,1.4930138604540844e-06,0.07254795253276825,-1.5425279504060745,173.79,1.2,0.0,0.01009088504884305
553,1.3860857224464416,3.0,3.832942807790118e-05,1078,8624000,-5.635348098621762e-05,0.05402913590893149,-1.713432920575142,171.57,1.13,0.0,0.0073709709356854815
554,1.3862294578552246,3.0,7.613815082322616e-05,1079,8632000,-2.4531093367841093e-05,0.07870440866798162,-0.49613814055919647,171.23,1.1,0.0,0.013625281855294047
554,1.3862088024616241,3.0,0.00018586465232203864,1080,8640000,-3.2660871129337464e-05,0.10309620309621095,-4.488448229432106,179.61,1.27,0.0,0.01514444265955006
554,1.3858959591388702,3.0,0.0002514907235124042,1081,8648000,7.443111205788e-05,0.09974889674223959,-0.8060903626680375,182.37,1.39,0.0,0.013946053233096627
554,1.3860961484909058,3.0,0.00024372743787267836,1082,8656000,-2.3413508606608958e-05,0.09972429191693663,-0.8726905566453934,182.44,1.45,0.0,0.01350458951350267
555,1.3862111163139343,3.0,7.018383539389106e-05,1083,8664000,3.257844730796933e-05,0.06611636201385408,-1.3571640521287918,177.17,1.26,0.0,0.009823072782544472
555,1.386194396018982,3.0,0.00024134357534592255,1084,8672000,-0.00016100673348034888,0.08599130934104324,-2.0067744290828706,172.28,1.1,0.0,0.013359770380699916
555,1.3859022629261017,3.0,0.00019538501540594666,1085,8680000,-7.925846111902502e-06,0.10185930768027901,-0.5052143937349319,177.15,1.24,0.0,0.012607048849482185
555,1.386062774658203,3.0,0.0003652437125100505,1086,8688000,5.299003871186869e-05,0.1400193757005036,-0.15978229641914368,173.3,1.15,0.0,0.01933056858785711
555,1.3861436223983765,4.0,0.0002622618453187897,1087,8696000,5.7441210233264426e-05,0.12034463107585908,-0.001022850275039673,185.19,1.44,0.0,0.01657448285733849
556,1.3862493193149568,3.1000000000000085,0.00010436528576491356,1088,8704000,-0.00010437488859679433,0.07484606203157455,-0.2468486124277115,187.32,1.5,0.0,0.01046789578077464
556,1.3861937928199768,3.0,5.8541852704792064e-05,1089,8712000,0.00010741204820078564,0.06893620543647558,-0.5794146066904068,175.36,1.18,0.0,0.009333818735567018
556,1.3861516392230988,3.0,0.00024341516710052246,1090,8720000,6.468058834570912e-05,0.10712066116277129,-1.0703394931554795,174.61,1.21,0.0,0.014737741483242733
556,1.3860848426818848,3.0,0.00023725928800047313,1091,8728000,-6.434678272853488e-05,0.10371885986067354,-0.5704525113105774,171.04,1.13,0.0,0.014703712898705536
557,1.3859150183200837,3.0,0.00031064611053039927,1092,8736000,-3.3023686773958614e-06,0.11826000134460628,0.15883900165557863,180.89,1.37,0.0,0.01478666658304451
557,1.3855827343463898,4.1000000000000085,0.0004749147814266053,1093,8744000,1.2386757116473746e-05,0.14249208296649157,-0.6566216480731965,192.37,1.69,0.0,0.020576885810654987
557,1.3857988619804382,4.0,0.0003318869893837473,1094,8752000,-1.7391518304066266e-06,0.13558028066530825,-1.1112396711111068,189.38,1.62,0.0,0.019162928011573432
557,1.3860347032546998,4.0,0.00010269526170191057,1095,8760000,3.2753273208072644e-05,0.09438998633995652,-0.07960117816925048,189.22,1.62,0.0,0.012730866442473487
557,1.3859747326374054,3.0,8.889284045892509e-05,1096,8768000,1.7689849373709874e-05,0.07710098939016462,-0.8616212826967239,184.32,1.43,0.0,0.011589384649497627
558,1.386191976070404,3.0,5.919363103842556e-05,1097,8776000,-6.249588004720863e-05,0.07345072910189629,0.18725681126117708,182.35,1.35,0.0,0.011351130275017869
558,1.3861084866523743,3.0,6.465325839158709e-05,1098,8784000,0.0001476091340464336,0.07841467668768018,-2.1285115945339204,179.94,1.29,0.0,0.013598560532294484
558,1.3859876120090484,3.0,0.0001992789401235484,1099,8792000,-0.00019234780851547838,0.08993502675089986,-1.519091513156891,172.69,1.15,0.0,0.013632453286678106
558,1.3856280100345613,3.0,0.000283309121907962,1100,8800000,-0.0001887077911669621,0.13564152914099395,-0.2706457459926605,179.04,1.32,0.0,0.01869911775476101
559,1.385406527519226,4.0,0.0004893223172237526,1101,8808000,0.00016338199744495797,0.16009211256634445,-4.518581323623657,189.0,1.59,0.0,0.02043263384558023
559,1.3858513295650483,3.0,9.302687327817693e-05,1102,8816000,-2.3726184599581756e-06,0.07718937006779016,-0.753958883881569,180.18,1.36,0.0,0.01009327556323195
559,1.3858880162239076,4.0,0.00026081814838420315,1103,8824000,5.6177228116212065e-05,0.1062524005677551,-190.13171517133713,179.66,1.33,0.0,0.01435514736159725
559,1.386144927740097,4.0,0.00017035481181039812,1104,8832000,-4.122398522667936e-05,0.09996280283667147,-0.7817842119932175,181.47,1.34,0.0,0.015589766453563548
559,1.3861843049526215,3.0,0.00016471986932231175,1105,8840000,-9.14666168682743e-06,0.09009122439660132,-1.1690348583459853,175.57,1.18,0.0,0.012617723666340059
560,1.3861994934082031,3.0,0.00015306433375940288,1106,8848000,-4.707677890110062e-05,0.09654435502365231,-0.6418074077367782,176.68,1.22,0.0,0.014506422832380024
560,1.3861218309402465,3.0,0.0001289283286268983,1107,8856000,0.00012291605642531067,0.09924265062902123,-0.09171105861663818,182.84,1.36,0.0,0.014657303981411627
560,1.3860227382183075,3.0,6.055058921695888e-05,1108,8864000,-3.695035711302808e-05,0.07074122860562056,-0.8513494455814361,181.75,1.33,0.0,0.010969298896795985
560,1.386165498495102,3.0,0.00015893712078849376,1109,8872000,3.427283761766375e-05,0.09567154221702368,-0.07572268784046172,186.69,1.42,0.0,0.017074896660445846
560,1.3861896121501922,3.0,0.0001118249376310132,1110,8880000,0.00018261742079630494,0.07461911231279374,-0.08118683636188508,184.04,1.36,0.0,0.008568437786853969
561,1.3861688375473022,3.0,2.1717855105762852e-05,1111,8888000,-0.00019951935755671001,0.04362227234523743,0.047465882301330566,173.89,1.18,0.0,0.007399308878767719
561,1.386031118631363,3.0,0.00017179970774179764,1112,8896000,-7.1985921931627675e-06,0.09828880210407079,0.04223705768585205,179.04,1.31,0.0,0.015458186272801077
561,1.38616623878479,3.0,0.00011617935985981376,1113,8904000,-2.8018858101859224e-05,0.07447679551318288,-0.45500258326530457,182.28,1.38,0.0,0.011421246894152444
561,1.38598100066185,3.0,8.840041728305436e-05,1114,8912000,-8.394253998176283e-05,0.07182916429359466,-0.8207973384857178,173.43,1.19,0.0,0.010841054536611884
562,1.3858424592018128,3.0,0.0004575229345891785,1115,8920000,0.00023389818132272923,0.14020438198000193,-1.0249733293056489,179.28,1.35,0.0,0.020358732318611322
562,1.386167392730713,4.0,3.9809534972761184e-05,1116,8928000,-4.8432029266223254e-05,0.059233637102879586,-0.2502106785774231,189.26,1.57,0.0,0.00784317587708212
562,1.3862117803096772,3.0,0.00010292322351233451,1117,8936000,7.438183893100358e-06,0.08494613881688565,-0.09633675515651703,180.2,1.3,0.0,0.013194359385246187
562,1.385623607635498,3.0,0.0003400579647600921,1118,8944000,-3.9424226870323764e-05,0.12184360374696553,-0.7807847088575364,175.11,1.23,0.0,0.015508656348707546
562,1.3860227489471435,3.0,6.089293050621336e-05,1119,8952000,2.7992417417408434e-05,0.07535215797834098,-3.236982673406601,176.18,1.25,0.0,0.011277187458278493
563,1.385919919013977,3.0,5.2347231759029e-05,1120,8960000,1.722828827041667e-05,0.06472595443949103,-0.8960017746686936,172.03,1.1,0.0,0.011214487263798988
563,1.3860078155994415,3.0,0.00043381538463897583,1121,8968000,6.980144200497307e-05,0.14631535324733705,-1.7436057496070863,170.24,1.07,0.0,0.023753142126197432
563,1.3860167264938354,3.0,0.00020840701258862282,1122,8976000,-2.241540714749135e-06,0.10112903583794833,-0.02792578160762787,173.71,1.2,0.0,0.013659662768634966
563,1.3861159408092498,4.0,0.0002996231536860705,1123,8984000,7.216943295134115e-05,0.13417539617978036,-0.5500740277767181,187.0,1.5,0.0,0.01865491860523807
564,1.3861129200458526,3.1000000000000085,0.00021348489174130236,1124,8992000,-2.587426492937084e-06,0.09178789970930666,-14.465963228344917,185.2,1.45,0.0,0.013159660402224202
564,1.3859269285202027,3.0,0.00017688980178263592,1125,9000000,2.5923312787199393e-05,0.09624197555240244,0.07933243811130523,173.85,1.2,0.0,0.015023648544278094
564,1.3861321306228638,3.0,5.534565671894143e-05,1126,9008000,-4.05907257072613e-05,0.06708189569413663,-1.1116335558891297,180.8,1.34,0.0,0.01057213492386996
564,1.386205440759659,3.0,0.00012589952446660392,1127,9016000,-2.231877777376212e-05,0.08493097356986254,0.404999783039093,184.49,1.39,0.0,0.012589204509412484
564,1.386173346042633,3.0,8.587561612131366e-05,1128,9024000,7.240278500830755e-05,0.08475144921801984,0.2288720017671585,184.67,1.39,0.0,0.0140081810414879
565,1.3861059200763703,3.0,0.00011008426478397837,1129,9032000,-0.00011812391228886554,0.08956320543307811,-5.236078438162804,182.3,1.4,0.0,0.0141207431577109
565,1.386114639043808,3.1000000000000085,0.00013730929753279496,1130,9040000,2.7513299573911355e-05,0.09881939426530152,-2.032154101729393,182.44,1.4,0.0,0.01381259624115405
565,1.3861296606063842,3.1000000000000085,0.00021109146413323288,1131,9048000,1.5244747677343185e-05,0.11023777545429767,0.7008847403526306,186.17,1.47,0.0,0.01604626494392152
565,1.386049621105194,3.1000000000000085,0.00010440445862357706,1132,9056000,6.480335505330004e-06,0.08930803508497774,0.14778391301631927,187.61,1.49,0.0,0.014039481480545552
565,1.385852530002594,4.0,0.00024496108956611806,1133,9064000,0.0002879700201901869,0.1020469758240506,-0.8076594930887222,183.46,1.4,0.0,0.01520975354873887
566,1.3856600904464722,4.0,0.0002451486708912398,1134,9072000,-0.00028698897025606127,0.1052044471539557,0.5402791345119476,185.73,1.47,0.0,0.012299257097183096
566,1.385776184797287,3.0,0.0004929513169315669,1135,9080000,-7.128018405637704e-05,0.18293813174590468,-0.914689748287201,186.28,1.5,0.0,0.028680254993497478
566,1.3860567092895508,3.0,0.0002154231550844088,1136,9088000,0.00012437356723239647,0.10270642998162657,-0.9115179711580277,186.54,1.48,0.0,0.01241796104484063
566,1.3862178587913514,3.0,2.7501809182979286e-05,1137,9096000,-1.8404251386527904e-06,0.04719329645857215,-2.3388158482313157,176.2,1.23,0.0,0.006189700730992536
566,1.386242126226425,3.0,0.00011334685033915548,1138,9104000,-5.4346523820640866e-05,0.07034600484650583,-0.8846237146854401,165.26,0.93,0.0,0.01028780909962812
567,1.3860741114616395,3.0,0.00023347025386243558,1139,9112000,-6.444796392315766e-05,0.1076644856389612,-3.288796308040619,177.5,1.25,0.0,0.016061061945887557
567,1.3860345077514649,3.1000000000000085,0.00019304148910975983,1140,9120000,6.996216454808746e-06,0.1004250144213438,-0.46980479538440706,181.76,1.39,0.0,0.01347169486377966
567,1.3859147644042968,4.0,0.00036483451575122674,1141,9128000,4.1448734380082896e-05,0.12412463623099029,-1.4265007507801055,186.96,1.55,0.0,0.017081486531258516
567,1.3861075174808501,4.0,0.00012368328015099905,1142,9136000,6.783392327633919e-06,0.09004238450899721,0.714893302321434,182.46,1.42,0.0,0.011893357491484114
568,1.386016399860382,4.0,0.0003528463052856523,1143,9144000,-0.00011642997043963987,0.11596647096797824,-0.3321799439191818,184.03,1.4,0.0,0.018725062457473466
568,1.3860896289348603,3.0,3.735171140213822e-05,1144,9152000,-5.149678600901097e-05,0.05593127683736384,-4.62533558011055,181.63,1.34,0.0,0.007000955158724307
568,1.386169995069504,3.0,0.00013126154282701918,1145,9160000,-8.138978470924485e-05,0.08683164493180812,0.34611741960048675,180.36,1.36,0.0,0.01226556542638825
568,1.3859386146068573,4.0,0.00020613126251362246,1146,9168000,2.7240587514825164e-05,0.11133067478425801,0.16573861598968506,185.78,1.49,0.0,0.015768333500666105
568,1.3859665298461914,3.1000000000000085,0.00028873093267748115,1147,9176000,9.441897809303156e-05,0.09756441801320762,-0.6346057975292205,188.41,1.62,0.0,0.010898555253387409
569,1.38605229139328,3.0,0.0002863633390342102,1148,9184000,1.3802087269141338e-05,0.11192574091255665,-4.3126750582456586,174.19,1.3,0.0,0.016210948476559853
569,1.3860868394374848,3.0,0.00022049698668666907,1149,9192000,-8.254337171820225e-05,0.11925203041173518,-0.2725863075256348,176.22,1.22,0.0,0.018765732566951715
569,1.3862056314945221,3.0,0.0001538960305164494,1150,9200000,0.00012795324801118113,0.060826672986149785,-3.008386925458908,177.84,1.23,0.0,0.00657924120586376
569,1.386103366613388,3.0,0.00013958184895074055,1151,9208000,-0.00013518581862399516,0.08169680709484965,-0.7376036059856415,170.06,1.08,0.0,0.012886164985994772
569,1.3860068798065186,3.0,0.0001867971124910639,1152,9216000,-0.00016049657941493933,0.07825262004043906,-2.128641277551651,171.11,1.1,0.0,0.011503716959909533
570,1.3860212135314942,3.1000000000000085,0.0003846288615920912,1153,9224000,0.000248437570171518,0.15272676871158183,-2.218431752324104,177.15,1.28,0.0,0.019818295703443074
570,1.386117877960205,4.0,0.00013605393046674407,1154,9232000,-6.836135540652321e-05,0.08498883472755552,-0.18869048237800598,184.39,1.47,0.0,0.01160106230433898
570,1.3861622083187104,3.0,7.674833627362432e-05,1155,9240000,-3.325137175124837e-05,0.07517594143748284,-1.8517372852563858,178.87,1.25,0.0,0.010486245042060001
570,1.385570217370987,3.0,0.0002781077226458706,1156,9248000,0.00023603942674981225,0.10664864326827228,-2.4211252504587173,171.32,1.08,0.0,0.016024789328617693
570,1.3860834431648255,3.0,3.1186015914954626e-05,1157,9256000,-9.640660069635487e-05,0.04972530510276556,-1.3967426013946533,165.77,1.0,0.0,0.0074588620646489035
571,1.3858817517757416,3.1000000000000085,0.0001180075720751006,1158,9264000,-1.1043286285712383e-05,0.0844338911632076,-0.811448928117752,175.26,1.21,0.0,0.01248540270988352
571,1.3861155724525451,3.0,6.215027729410848e-05,1159,9272000,5.129039447638206e-05,0.07424596386030316,-0.8808776915073395,180.57,1.33,0.0,0.01075755052139142
571,1.3860268890857697,3.0,0.00011439897410070899,1160,9280000,1.1026424726878758e-05,0.09063478359952569,-0.29280147314071653,169.6,1.06,0.0,0.014338158979017324
571,1.3857322764396667,4.0,0.0001955653028593929,1161,9288000,5.227191453741398e-05,0.11209556999616326,-2.113608657121658,175.85,1.23,0.0,0.016065414027261197
571,1.385680902004242,3.0,0.0003844600065261261,1162,9296000,0.0001730787446388149,0.13262536892667412,-0.5319404911994934,181.71,1.44,0.0,0.017514234795259237
572,1.3858124554157256,3.0,0.00018496154255046805,1163,9304000,-0.0002087995148394839,0.0946666599297896,-2.3013888818025587,179.87,1.4,0.0,0.011722832284634367
572,1.3859914660453796,3.0,0.00015995909836441057,1164,9312000,3.3997412515418546e-05,0.09142201552633196,0.060239689946174624,180.81,1.35,0.0,0.01185555692728695
572,1.3859241688251496,3.0,0.0003304640143531401,1165,9320000,-8.379359514947282e-05,0.11542703595478088,-0.8759546941518783,181.03,1.33,0.0,0.01726153579993532
572,1.3857733178138734,4.0,0.0006554907230139406,1166,9328000,-7.522643765696557e-05,0.18060714356601237,-3.656576572060585,184.31,1.44,0.0,0.02847714482878735
572,1.3860489702224732,3.0,0.00010670961715852911,1167,9336000,4.2604965128703045e-05,0.06752558280481026,-2.028622909784317,183.34,1.41,0.0,0.00763132258004138
573,1.3861178755760193,3.0,0.00029502140475358375,1168,9344000,-8.396804571020767e-05,0.11217161799781024,0.2943440181016922,182.52,1.4,0.0,0.013526488742482462
573,1.3860902714729308,4.0,0.00017033423641521495,1169,9352000,8.59004482117598e-05,0.10225508850067853,0.5929283779859543,190.16,1.55,0.0,0.014825637528395087
573,1.3858355736732484,4.0,0.00014894662178107864,1170,9360000,4.428842912602704e-05,0.08956821830011905,-1.633724623322487,196.22,1.66,0.0,0.013347653839418647
573,1.385993492603302,3.1000000000000085,0.00017332167268008903,1171,9368000,-6.159067668704666e-05,0.09740767169743776,-1.3131161880493165,185.32,1.38,0.0,0.013533079328096278
574,1.3860008692741395,4.0,0.00014457728320422804,1172,9376000,-2.8282954735914247e-05,0.08281347863841802,-0.44583255529403687,177.53,1.23,0.0,0.01218099433227723
574,1.386134991645813,4.0,0.00023459175859386506,1173,9384000,3.2173105246329215e-05,0.12005166154820472,-1.386897748708725,188.27,1.51,0.0,0.015284959632162254
574,1.3860846698284148,3.1000000000000085,0.0001490818055441423,1174,9392000,9.765652641362976e-05,0.11288374988362193,-2.592538808584213,199.17,1.77,0.0,0.01702936411419987
574,1.3862150228023529,3.0,2.8727834193489345e-05,1175,9400000,-9.026032810652396e-05,0.05511481183115393,0.3719673615694046,190.67,1.55,0.0,0.007936729272180918
574,1.3860629844665526,3.0,0.00014836267779855917,1176,9408000,-2.6196006801910697e-05,0.10808345400728285,-0.1225223970413208,183.06,1.35,0.0,0.016916548532459982
574,1.3860789048671722,3.0,0.00017706975523836376,1177,9416000,3.362471436048509e-05,0.101914610308595,-0.10403627872467042,180.56,1.3,0.0,0.015233715720185175
575,1.385899852514267,4.0,0.000362077827664109,1178,9424000,2.7697541772795374e-05,0.13747209762223064,-1.2997626286745072,184.83,1.42,0.0,0.01774774476257774
575,1.3856771099567413,4.1000000000000085,0.00040741278054099437,1179,9432000,4.016264254460111e-05,0.1374951686616987,0.18413519740104675,194.16,1.72,0.0,0.01788814842900057
575,1.3858734679222107,4.0,0.00015637233448615007,1180,9440000,1.328119511526893e-05,0.09865952567197382,-1.1851341599225997,188.72,1.65,0.0,0.01321403655962967
575,1.3859458994865417,4.0,0.0004132651922788,1181,9448000,-5.177660517801996e-05,0.14363672374747694,-0.33232832193374634,179.05,1.31,0.0,0.01858423860087659
575,1.3861574602127076,3.0,7.292898441846774e-05,1182,9456000,-2.0625585748348385e-05,0.07236189744900912,-0.877209159731865,175.92,1.19,0.0,0.009230240292810069
576,1.3860415935516357,3.0,0.00025681791133877143,1183,9464000,2.166683381801704e-05,0.09233291926793755,-143.498748665452,175.4,1.18,0.0,0.014696960899327038
576,1.3860325360298156,3.0,0.00010931693797601838,1184,9472000,-6.6065854525732e-06,0.07646450147964061,-1.3659607660770416,174.58,1.17,0.0,0.010307821941034965
576,1.3860278952121734,3.1000000000000085,0.0001225514207294509,1185,9480000,0.00013308171572134597,0.09543246207293123,-0.3440736794471741,182.87,1.35,0.0,0.014745265398111227
576,1.3860879778861999,3.1000000000000085,5.076440237388624e-05,1186,9488000,1.470202059863368e-06,0.06483644422143697,0.20030678391456605,181.01,1.29,0.0,0.010199626646769534
576,1.3861772298812867,3.0,0.00018693355613663698,1187,9496000,-0.00012072600642568432,0.09080637709237635,-1.0020015329122542,170.66,1.1,0.0,0.012124323885784499
577,1.3859279656410217,3.0,0.00012522439134848184,1188,9504000,-0.00010142969149455894,0.08335111482068897,-0.04260329008102417,169.72,1.13,0.0,0.012798592522343222
577,1.385805288553238,3.0,0.00019723227368615426,1189,9512000,0.0001097787848993903,0.10822527805808932,-2.0306704103946687,174.93,1.24,0.0,0.015395009266115376
577,1.3857548642158508,3.0,0.00042638294255425535,1190,9520000,-4.589642505379743e-05,0.13598527356982232,-0.005246380567550659,179.06,1.31,0.0,0.019315233523661532
577,1.3856492590904237,4.1000000000000085,0.0004397605211124755,1191,9528000,-5.659399416799715e-06,0.1499000277509913,-0.36178895711898806,186.77,1.53,0.0,0.019937169088409555
578,1.3857615506649017,5.0,0.00020923622334123593,1192,9536000,0.00011811838200173952,0.09821711730677635,-3.1701059049367903,188.8,1.61,0.0,0.01240039504557243
578,1.3856467032432556,4.0,0.00013412835388123767,1193,9544000,4.130642795644235e-05,0.09676533589139581,0.09048852443695068,189.32,1.58,0.0,0.013719347981715051
578,1.385800279378891,3.0,0.0001153881377283028,1194,9552000,-6.306583141849841e-05,0.07186628357507288,-0.7444409489631653,177.11,1.26,0.0,0.011297719815216854
578,1.3860807633399963,3.0,0.00022907349474976968,1195,9560000,-5.141815725437482e-05,0.10771534777246415,-10.470737642049789,169.98,1.09,0.0,0.01448153189703581
578,1.3862025010585786,3.0,4.1615284505382985e-05,1196,9568000,3.51642810710473e-05,0.05685058426577598,-1.6007021635770797,175.74,1.17,0.0,0.009254198550452696
579,1.3860315930843354,3.0,0.0002458491289172571,1197,9576000,0.00011852366083985544,0.12849375269841404,0.44261505126953127,179.33,1.26,0.0,0.01833753173011554
579,1.3859491908550263,3.0,8.29403148458141e-05,1198,9584000,-5.18593095603137e-05,0.0705172812845558,-1.0907032638788223,177.92,1.24,0.0,0.009685245511774875
579,1.3860383808612824,3.0,0.0003132993303029252,1199,9592000,0.0001091634433487343,0.11806576543487608,-0.7916752511262893,174.65,1.13,0.0,0.016269060073004982
579,1.385796595811844,4.0,8.066487436664716e-05,1200,9600000,-9.518339542410104e-05,0.08029750005342066,-0.2684720015525818,174.85,1.16,0.0,0.012150856447355963
579,1.3856135523319244,4.0,0.0004269738763952091,1201,9608000,-1.65405231382465e-05,0.1414472840540111,-627.3639606297016,189.21,1.56,0.0,0.020002556906329398
580,1.3858946669101715,3.1000000000000085,0.0001832544033271688,1202,9616000,0.00018438662514199677,0.09354515117127449,-1.3072640073299409,189.79,1.55,0.0,0.011007182210964797
580,1.386107076406479,3.0,0.00015963257542580322,1203,9624000,-0.00023024769948278844,0.08566403965000063,-1.3172620242834092,180.77,1.3,0.0,0.011889473127765027
580,1.3860958886146546,3.1000000000000085,9.569168417598917e-05,1204,9632000,-1.657148572121514e-05,0.08739119220525027,0.13607844412326814,182.4,1.33,0.0,0.012924253694626792
580,1.386120138168335,3.0,0.00010297304009256436,1205,9640000,-1.8508386899611652e-05,0.08138564989902079,-1.526377995610237,184.39,1.39,0.0,0.012864290218112091
580,1.3861411798000336,3.0,0.00016207555360324476,1206,9648000,-2.3592088928126033e-05,0.09566206579096616,0.025315762758255006,184.19,1.37,0.0,0.016285190005952476
580,1.386028940677643,3.0,0.00011475908354015018,1207,9656000,-5.225255947522101e-05,0.062476903120987116,-0.4443431520462036,178.4,1.27,0.0,0.008060320179470452
581,1.3861843049526215,3.0,6.643652044374448e-05,1208,9664000,1.6546453398404992e-05,0.07229240029118955,-4.37933000266552,177.01,1.26,0.0,0.01174463221789329
581,1.3860976958274842,3.0,0.0001460547746764007,1209,9672000,-1.8038959024124778e-05,0.06768781981430948,-14.194961956739427,178.61,1.29,0.0,0.009412289319481675
581,1.3860876941680909,3.0,9.863754781974876e-05,1210,9680000,3.877413557347609e-05,0.08468337003141642,0.2361219960451126,171.26,1.12,0.0,0.014044354083819115
581,1.3860520231723785,2.1000000000000085,0.00010376064073767565,1211,9688000,-9.214074016199447e-06,0.07450258133932948,-5.615219992995262,167.17,1.0,0.0,0.011694958388763554
581,1.3861389863491058,3.0,0.00019739819313969065,1212,9696000,-1.1189026190550067e-05,0.10654456194490194,-0.9229786318540573,168.01,1.06,0.0,0.015517721713513346
582,1.3861190009117126,3.0,0.0001342441746088241,1213,9704000,-7.74783728957118e-06,0.07919611748307943,-1.255842016339302,176.93,1.28,0.0,0.01088103775195061
582,1.3860200715065003,3.0,0.00040327779398666055,1214,9712000,-0.000282020674458181,0.12178188140969723,0.019250527024269104,177.75,1.28,0.0,0.020315220344914554
582,1.3856151223182678,4.0,0.0004039948416183847,1215,9720000,3.397831948859675e-05,0.12700006844475864,-0.12354734718799591,187.25,1.51,0.0,0.016809002920569593
582,1.3858227562904357,4.0,0.0001737970518333043,1216,9728000,1.6741294757594005e-05,0.09992123791947961,-1.0946390002965927,191.5,1.65,0.0,0.012526964706551522
582,1.3858089339733124,3.0,0.00024028784974333917,1217,9736000,4.993462160200579e-05,0.09854611936025322,-5.51403881072998,181.76,1.39,0.0,0.012616091348321097
583,1.3861391866207122,3.0,7.449030410924706e-05,1218,9744000,-1.576415765157435e-05,0.07726396733429283,-0.027213149070739746,182.53,1.38,0.0,0.011398870965165911
583,1.3861898469924927,3.0,7.667605625258033e-05,1219,9752000,4.313752560847206e-05,0.06945770889986307,-0.07559173166751862,174.46,1.17,0.0,0.011770037495760034
