epoch_idx,policy_loss,fps,episode_length,advantage_norm,explained_variance,policy_entropy,approx_kl_divergence,frames,P01:episode_rewards,value_loss,clip_fraction,PMM:episode_rewards,grad_norm,P09:episode_rewards
803,-0.00027230852283537387,695,365.85,15.968717908859253,5.587935447692871e-09,1.6377992138266564,0.00015731220407104728,8222720,72.50000000000001,0.012686004395436611,0.156103515625,241.5,0.05295352869142245,525.0
804,-0.00028728761535603555,695,361.66,15.968717873096466,-2.16066837310791e-08,1.6524152703583241,0.00016586985699689193,8232960,50.0,0.010637336602667347,0.1640869140625,239.75,0.05508424452945608,527.5000000000002
805,-0.00034280629188288003,695,355.51,15.968717861175538,-1.3783574104309083e-08,1.6482080832123756,0.00018696890283962376,8243200,50.0,0.011555964653234696,0.194189453125,213.25,0.05547921453232056,455.0000000000004
806,-0.0005030604777857661,695,358.6,15.968717795610427,-1.1920928955078126e-08,1.6469076342880726,0.00021121409698565685,8253440,50.0,0.012536371353780851,0.22724609375,215.75,0.054549637824425415,525.0
807,-0.00023730435059405864,695,360.32,15.968717914819717,6.7055225372314455e-09,1.6547431878745555,0.0001627982124411176,8263680,50.0,0.012228540964861168,0.1666015625,222.25,0.05572730648608123,455.0000000000004
808,-0.00037571991269942374,695,362.34,15.96871782541275,-4.097819328308106e-09,1.657163705676794,0.00016454719247107618,8273920,75.0,0.012199954273819457,0.1972412109375,228.0,0.05906452836583417,500.0
809,-0.00042688633548095825,695,352.25,15.968717944622039,-1.0058283805847169e-08,1.6508205763995647,0.00021312235280248614,8284160,50.0,0.011591340220184066,0.2337646484375,226.75,0.057439402469290704,525.0
810,-0.00039813873590901496,695,349.26,15.968717855215072,-2.0489096641540527e-08,1.6408602192997932,0.0001602601865220876,8294400,50.0,0.012458292472001632,0.1899658203125,223.5,0.05712547779447552,525.0
811,-0.0005233851552475244,695,354.57,15.968717950582505,-2.9802322387695312e-08,1.630982507020235,0.00019958967285731432,8304640,72.50000000000001,0.012165314301091712,0.21337890625,232.0,0.053534266786446794,525.0
812,-0.00015292603056877853,695,360.93,15.968717807531357,1.862645149230957e-09,1.6241666324436665,0.0001657000711645651,8314880,75.0,0.014517666286701569,0.1850830078125,241.0,0.06129163720660048,480.00000000000045
813,-0.0004958679783158004,695,364.49,15.96871793270111,-1.1175870895385742e-08,1.6369827412068845,0.00018917806156721896,8325120,100.0,0.014775947436282877,0.2121337890625,248.75,0.059237775224407006,427.5000000000002
814,-0.0002551372075686231,695,368.78,15.968717747926712,-1.9371509552001954e-08,1.6403366789221763,0.00016767792415954829,8335360,100.0,0.013419961043109652,0.17939453125,261.0,0.057016138551290854,475.0
815,-0.00036062135186512025,694,369.68,15.968717962503433,-1.825392246246338e-08,1.6256577581167222,0.0001678396644621216,8345600,122.5,0.014719995508494321,0.1985107421875,262.0,0.05834228460289674,475.0
816,-0.0003468209557468072,694,368.16,15.96871801018715,-2.6077032089233397e-09,1.6143526390194893,0.00016472008738332988,8355840,125.0,0.015326813355204649,0.19501953125,269.75,0.05952834509214522,475.0
817,-0.00037779880804009733,694,362.71,15.968717783689499,-7.450580596923828e-09,1.61457097530365,0.0001675997804326812,8366080,125.0,0.014063194175832905,0.206787109375,262.25,0.05894668273686472,480.00000000000045
818,-0.0004351900424808264,694,358.0,15.968717753887177,5.587935447692871e-09,1.636759229749441,0.00016843840739753091,8376320,125.0,0.014237865980248898,0.1975830078125,251.75,0.059978403649932975,407.5000000000006
819,-0.00025875870778691024,694,361.0,15.968717873096466,-7.078051567077636e-09,1.6398116774857043,0.0001291012396825053,8386560,100.0,0.014888769324170426,0.1484619140625,265.25,0.056959300966922824,527.5000000000002
820,-0.0002253913931781426,694,361.18,15.968718039989472,-1.862645149230957e-09,1.6443711563944816,0.00014481811804074597,8396800,100.0,0.013165301688422915,0.17294921875,263.25,0.05687768771515134,525.0
821,-0.000394093303475529,694,360.14,15.968717908859253,-4.470348358154297e-09,1.643916230648756,0.000136260336022076,8407040,100.0,0.015099583601113409,0.170166015625,260.0,0.05851731080517179,525.0
822,-0.00041525705310050396,694,359.05,15.968717640638351,2.2351741790771484e-08,1.6355886436998843,0.00016233736795641108,8417280,122.5,0.01475485556948115,0.2050048828125,262.25,0.05855830628132275,525.0
823,-0.0005068606784334406,694,359.77,15.968717777729035,1.4901161193847657e-09,1.6258221067488194,0.00017760659960970316,8427520,125.0,0.014269776924629695,0.2188232421875,265.25,0.05815851882798793,527.5000000000002
824,-0.0004233237472362816,694,363.13,15.968717885017394,-3.7252902984619143e-10,1.6383969470858575,0.00015209433973240039,8437760,125.0,0.014634711376857013,0.2015625,272.5,0.05579336857838916,457.5000000000006
825,-0.00041922737436834724,694,364.34,15.968717920780183,-8.568167686462402e-09,1.635379710048437,0.0001441657393343121,8448000,97.5,0.013789066457684384,0.1916748046875,265.0,0.05671108775923099,460.0000000000008
826,-0.0003142802102956921,694,364.41,15.968717873096466,-1.7136335372924803e-08,1.6222860269248485,0.00013452733071055433,8458240,75.0,0.014845253899693489,0.1546630859375,269.25,0.056145593044132226,550.0
827,-0.0002251338300993666,694,361.95,15.968717885017394,-1.080334186553955e-08,1.6291433207690715,0.0001410469447137075,8468480,125.0,0.014845619109109975,0.1808837890625,281.75,0.056524554363485635,577.5000000000002
828,-0.00023608517949469388,694,361.39,15.968717974424361,8.195638656616212e-09,1.646996197104454,0.00013145801409848447,8478720,120.00000000000001,0.014449408680957277,0.1632080078125,286.0,0.055145865537014595,600.0
829,-0.00042345365509390833,694,365.21,15.968717736005782,-1.1175870895385742e-09,1.647933929413557,0.000155896382173637,8488960,122.5,0.015028972213622182,0.202587890625,298.75,0.05690351184120081,625.0
830,-0.0002467887243255973,694,365.82,15.96871770620346,-2.6077032089233397e-09,1.6491292752325535,0.0001253774228885618,8499200,125.0,0.014351560527575202,0.1654296875,294.25,0.055892145196686796,600.0
831,-0.0002290745498612523,694,372.3,15.968717962503433,-8.195638656616212e-09,1.6594732947647572,0.0001484699599764383,8509440,125.0,0.015099035383900627,0.1848876953125,294.0,0.060242609518934745,600.0
832,-0.0003374432475538924,694,373.51,15.968717974424361,7.450580596923829e-10,1.6620441950857638,0.00012187294159673456,8519680,125.0,0.01527992196206469,0.1586181640625,289.75,0.05788430993283396,600.0
833,-0.0003841584373731166,694,368.64,15.96871787905693,1.862645149230957e-09,1.6657941542565822,0.00014898878911893121,8529920,122.5,0.0141078062413726,0.2070556640625,282.5,0.05947839823887717,577.5000000000002
834,-0.0002986317849718034,694,369.63,15.968717980384827,-8.195638656616212e-09,1.6708288602530956,0.00012361388412465146,8540160,100.0,0.014134447184915189,0.174462890625,286.5,0.05549592129089518,600.0
835,-0.0004036494588945061,694,364.72,15.968717777729035,-1.080334186553955e-08,1.6742210753262043,0.00013922906201884188,8550400,75.0,0.014518903929274529,0.18212890625,271.75,0.05574433410142754,552.5000000000002
836,-0.00031663529807701707,694,361.77,15.96871777176857,-2.123415470123291e-08,1.6757531642913819,0.00012270538373151396,8560640,50.0,0.012763784148046398,0.1751708984375,248.0,0.05568998103255377,525.0
837,-0.00042529391648713497,694,361.08,15.968717938661575,2.6077032089233397e-09,1.6775022983551025,0.00016628711950517072,8570880,50.0,0.0141314687585691,0.2308837890625,252.0,0.06218618309874312,525.0
838,-0.0003030306368600577,694,357.46,15.96871777176857,-1.1175870895385742e-08,1.6771806269884109,0.0001249317385244808,8581120,72.50000000000001,0.013436425545660314,0.1827880859375,254.25,0.056322652701245625,577.5000000000002
839,-0.00025161550147458913,694,351.02,15.96871789097786,7.078051567077636e-09,1.6696985885500908,0.00012543367839388254,8591360,72.50000000000001,0.011896184460783842,0.1713134765625,239.75,0.05528637289374231,600.0
840,-0.0002665970881935209,694,350.14,15.96871789097786,-3.725290298461914e-09,1.6839894250035286,0.00011452918049119632,8601600,72.50000000000001,0.011877983067824971,0.1764404296875,224.0,0.055859318232055574,525.0
841,-0.000399117314373143,694,353.22,15.96871787905693,-2.570450305938721e-08,1.6883973769843579,0.00013101999692821664,8611840,75.0,0.014550656864594202,0.1902099609375,222.75,0.05597419102753667,425.0
842,-0.00036258290929254146,694,351.14,15.96871771812439,-1.30385160446167e-08,1.7016325548291207,0.00015618384071256486,8622080,75.0,0.011362810894206632,0.2148193359375,235.75,0.05590359417420017,525.0
843,-0.0003595466958358884,694,353.37,15.968717950582505,3.3527612686157227e-09,1.7105947978794576,0.00013105575823999516,8632320,75.0,0.012874968563846779,0.1948974609375,242.5,0.056917444280344974,525.0
844,-0.0004938359779771417,694,353.41,15.968717956542969,5.587935447692871e-09,1.7106273718178273,0.00014421688939556532,8642560,75.0,0.014016821744735352,0.2094970703125,236.25,0.057627618570209836,527.5000000000002
845,-0.0002770922874333337,694,358.21,15.96871793270111,-9.313225746154785e-09,1.6987916111946106,0.00015968280861216043,8652800,75.0,0.012133209052262828,0.2539306640625,248.5,0.05946877616637947,527.5000000000002
846,-0.00026525961002334955,694,363.25,15.968717873096466,3.725290298461914e-09,1.689771444350481,0.00013744037552072542,8663040,72.50000000000001,0.013176410182495601,0.215283203125,256.25,0.058492008626019186,550.0
847,-0.00012070850061718374,694,362.64,15.968717855215072,-1.0430812835693359e-08,1.6898569583892822,9.476294377535055e-05,8673280,97.5,0.01328231745865196,0.1222412109375,266.5,0.05288267189133049,575.0
848,-0.00022831215464975686,694,358.35,15.968717789649963,2.2724270820617674e-08,1.6940407365560533,0.0001254924246566702,8683520,75.0,0.01327799270657124,0.1634765625,261.75,0.05585998774808344,552.5000000000002
849,-0.00027405394066590814,694,354.97,15.968717950582505,-2.2351741790771484e-08,1.703373335301876,0.00010694166003837325,8693760,97.5,0.014317000834853388,0.164599609375,251.0,0.058500781525551326,550.0
850,-0.0002429024170851335,694,362.88,15.968717968463897,-1.1920928955078126e-08,1.707760390639305,0.00010500189144906358,8704000,100.0,0.014849951762153068,0.165380859375,274.5,0.05710044169291941,575.0
851,-0.00044824102660641075,694,370.53,15.968717813491821,-7.450580596923828e-09,1.7149724878370762,0.00013866347342741391,8714240,122.5,0.016055914017488248,0.2192626953125,291.0,0.0600579660091856,575.0
852,-0.0003684450639411807,694,367.53,15.968717920780183,-7.078051567077636e-09,1.7249324090778828,0.00015687576126666158,8724480,75.0,0.011487031322030817,0.2466552734375,286.75,0.06009315834006884,577.5000000000002
853,-0.0003209728383808397,694,357.0,15.968717300891877,-1.0058283805847169e-08,1.732549636811018,0.00012411962387730567,8734720,50.0,0.012710019414680574,0.2052001953125,249.25,0.058174402264184535,527.5000000000002
854,-0.0002923232998000458,694,357.63,15.968717956542969,1.4901161193847657e-09,1.7376029841601848,0.00011323616643181822,8744960,72.50000000000001,0.013532302649400663,0.197998046875,246.0,0.05687012834350984,505.00000000000045
855,-0.0003934694192139432,694,355.76,15.968717634677887,-1.862645149230957e-09,1.732299019396305,0.00011708577654125917,8755200,72.50000000000001,0.012667840327776504,0.196484375,228.5,0.057437095027445026,377.5000000000002
856,-0.00032756116706877947,694,362.49,15.968718039989472,-6.332993507385254e-09,1.7334568336606027,0.00011699962178255419,8765440,75.0,0.014212924923049286,0.2098876953125,244.5,0.05873857829015228,387.5000000000011
857,-0.00036115290422458204,694,363.36,15.968717896938324,-1.5273690223693846e-08,1.7251703292131424,0.00012307256120109856,8775680,75.0,0.013806889517582022,0.209130859375,246.5,0.059497612945022336,377.5000000000002
858,-0.00041013731097336856,694,366.71,15.968717861175538,-1.1175870895385742e-09,1.715068084746599,0.0001265185689419468,8785920,75.0,0.013987268425989897,0.2254638671875,245.5,0.06000727399059895,377.5000000000002
859,-0.00048364770773332564,694,363.38,15.968717736005782,3.3527612686157227e-09,1.7043138444423676,0.0001310376067280572,8796160,100.0,0.013932132866466418,0.2354248046875,274.75,0.05912244759045822,600.0
860,-0.00042917967948596925,694,364.2,15.968717956542969,1.862645149230957e-09,1.7012141324579715,0.00010170040325778729,8806400,100.0,0.014601857673551422,0.1892822265625,277.75,0.059668557429929305,600.0
861,-0.0004649572918424383,694,359.64,15.968718028068542,-1.1920928955078126e-08,1.6979739896953105,0.00011545954123519664,8816640,100.0,0.014613629519590176,0.21123046875,266.75,0.05782803796772969,550.0
862,-0.0003128617157926783,694,365.54,15.968717807531357,-9.313225746154785e-09,1.6973044097423553,0.0001233857119348869,8826880,125.0,0.015487584727816283,0.2163330078125,275.0,0.06201088777663775,550.0
863,-0.00031729729380458593,694,373.78,15.968717986345291,5.587935447692871e-09,1.6972854398190975,9.302700541038433e-05,8837120,125.0,0.017179581883829086,0.161572265625,295.75,0.05869853298656511,552.5000000000002
864,-0.00030411908810492607,694,374.64,15.968717789649963,9.313225746154785e-09,1.690395889431238,0.00012945532502115498,8847360,125.0,0.014352630282519385,0.202099609375,306.75,0.0559305679559032,625.0
865,-0.00027722207887563853,694,380.94,15.96871775984764,2.2351741790771484e-09,1.685333888232708,0.00010293077023106889,8857600,125.0,0.01292518823320279,0.1791015625,334.25,0.05555411093516509,627.5000000000002
866,-0.0003573268564650789,694,370.02,15.968718028068542,5.215406417846679e-09,1.6840353704988957,0.00010929073109338106,8867840,122.5,0.01632479353866074,0.1887451171875,310.75,0.06008736135645757,625.0
867,-0.00035842927172780037,694,363.78,15.968717765808105,-1.6763806343078613e-08,1.6887752883136273,9.660558245627726e-05,8878080,100.0,0.01508490459091263,0.189404296875,279.75,0.05913648841215979,530.0000000000005
868,-0.00021842070564161986,694,359.69,15.968718022108078,3.3527612686157227e-09,1.696574440598488,9.378962363584264e-05,8888320,100.0,0.01408773489529267,0.187109375,268.75,0.060254297195499205,427.5000000000002
869,-0.00022488524846266955,694,355.31,15.968717938661575,7.078051567077636e-09,1.704432076215744,8.38363583852697e-05,8898560,100.0,0.01296860682341503,0.15419921875,246.0,0.054840011900852026,425.0
870,-0.0003322729899082333,694,357.7,15.968717831373215,-5.960464477539063e-09,1.7169914439320564,0.00010379058903424721,8908800,50.0,0.013688021997950273,0.2093505859375,244.5,0.05793263783661727,505.00000000000045
871,-0.00033210673718713223,694,356.73,15.968717926740647,-1.2665987014770507e-08,1.7149631023406982,0.00011152930939886118,8919040,72.50000000000001,0.013189334067283199,0.2254150390625,241.25,0.058959261798563055,502.5000000000002
872,-0.0003319171024486423,694,356.39,15.96871783733368,7.450580596923828e-09,1.713441214710474,0.00010111660286185042,8929280,50.0,0.010861203873355407,0.203955078125,217.5,0.05623520561294783,400.0
873,-0.0002831780991982669,694,362.39,15.968717843294144,-8.195638656616212e-09,1.709854670614004,9.55419428919413e-05,8939520,75.0,0.01573834467853885,0.1936279296875,236.75,0.059519108674174606,435.00000000000085
874,-0.0003202164167305455,694,352.78,15.96871787905693,-2.6077032089233397e-09,1.7032478988170623,9.583742877072865e-05,8949760,75.0,0.013551199920766522,0.200244140625,230.25,0.05825788010004124,367.50000000000153
875,-0.0003477658814517781,694,357.29,15.968717795610427,-1.4901161193847657e-09,1.6988712415099143,8.956369483783532e-05,8960000,75.0,0.013592039259674494,0.1768798828125,246.25,0.05430057070400096,502.5000000000002
876,-0.0003148213727399707,694,356.43,15.968717908859253,5.960464477539063e-09,1.7008774988353252,9.393404505928516e-05,8970240,75.0,0.014816086765495128,0.2006103515625,266.0,0.05973595798247412,577.5000000000002
877,-0.00027906436007469894,694,364.82,15.968717855215072,-7.450580596923829e-10,1.7030759476125241,8.859404939727255e-05,8980480,100.0,0.014385136112105101,0.17685546875,270.75,0.057595515465856326,577.5000000000002
878,-0.00029312395927263426,694,360.45,15.968717795610427,8.940696716308593e-09,1.7034717187285424,8.709691494601657e-05,8990720,50.0,0.012474467499123421,0.1858154296875,273.0,0.059793565907941146,600.0
879,-0.00029663067834917456,694,369.5,15.968718016147614,-1.6763806343078613e-08,1.703056800365448,8.564785825484477e-05,9000960,95.00000000000001,0.014974842240917496,0.1678955078125,289.25,0.05877046998326688,625.0
880,-0.00018408418691251427,694,362.85,15.968718034029006,1.080334186553955e-08,1.709854044020176,9.249358395493345e-05,9011200,97.5,0.01455469537031604,0.189892578125,267.5,0.05938230893884958,600.0
881,-0.0002423556841677055,694,360.26,15.968717950582505,-1.4528632164001465e-08,1.7173233039677143,8.116791390548883e-05,9021440,97.5,0.013254758513357955,0.16630859375,258.25,0.055326122676048195,502.5000000000002
882,-0.0002017529302975163,694,356.44,15.968717926740647,1.2665987014770507e-08,1.7100889176130294,8.255916205186508e-05,9031680,97.5,0.013662750726507512,0.1560302734375,253.25,0.056047189573920644,502.5000000000002
883,-0.00021114743722137064,694,355.45,15.968717831373215,-1.862645149230957e-09,1.7011189691722393,7.861142099727659e-05,9041920,72.50000000000001,0.015359875664580613,0.183154296875,247.0,0.05982903774729267,452.50000000000017
884,-0.00017463999392930418,694,350.89,15.968717986345291,2.9802322387695314e-09,1.69297052025795,8.570198308994747e-05,9052160,72.50000000000001,0.013370543415658177,0.1823486328125,252.5,0.05756850280739878,500.0
885,-0.00048274653090629727,694,350.78,15.968717843294144,-3.725290298461914e-09,1.7018082037568092,9.892198905845362e-05,9062400,75.0,0.014658665556635243,0.237744140625,256.5,0.06261246263565177,500.0
886,-0.0002283377427374944,694,350.04,15.968717801570893,1.4901161193847656e-08,1.7014845333993436,8.145245586987926e-05,9072640,75.0,0.013640862316970015,0.1860595703125,255.0,0.0572803194509617,580.0000000000005
887,-0.00016251153720077128,694,355.97,15.968717849254608,-5.960464477539063e-09,1.6866966642439365,7.086471738979583e-05,9082880,97.5,0.012874643378017936,0.1569580078125,257.75,0.057479477125466694,575.0
888,-0.0002617612932226621,694,364.32,15.968717831373215,-1.0058283805847169e-08,1.6913022689521313,7.897099240832262e-05,9093120,125.0,0.014213492025737651,0.1878173828125,265.75,0.05698437472442841,577.5000000000002
889,-0.000256273229024373,694,359.45,15.968717950582505,-1.7136335372924803e-08,1.6835102520883083,7.739751943205419e-05,9103360,75.0,0.01286502464208752,0.18505859375,253.5,0.057455833232046796,575.0
890,-0.000241810770239681,694,359.05,15.968718016147614,-1.862645149230957e-09,1.6814742416143418,8.037993245224584e-05,9113600,75.0,0.014109224412823095,0.1948486328125,253.5,0.06050796958639415,625.0
891,-0.00018400901171844453,694,363.26,15.968717962503433,-4.470348358154297e-09,1.6734644636511802,6.381061113813757e-05,9123840,75.0,0.013730779524485115,0.1509521484375,265.75,0.0565281697201937,627.5000000000002
892,-0.00023440787626896053,694,369.63,15.968717938661575,1.0430812835693359e-08,1.671973067522049,8.600895122796714e-05,9134080,75.0,0.015022078619222157,0.201611328125,277.25,0.05966018057997787,625.0
893,-0.0003687591437483206,694,366.72,15.96871777176857,-6.332993507385254e-09,1.6721867486834525,8.175575194755425e-05,9144320,97.5,0.014610753634769935,0.1944091796875,287.0,0.05843642258736605,577.5000000000002
894,-0.00028337749099591745,694,366.1,15.968717920780183,1.30385160446167e-08,1.6718774691224099,8.071306474271012e-05,9154560,97.5,0.013533394920523278,0.2029541015625,282.5,0.058059274896104726,575.0
895,-0.00023684056650381536,694,362.45,15.96871775984764,-2.0861625671386717e-08,1.6740481778979301,8.156104583818546e-05,9164800,122.5,0.013430327178502921,0.21806640625,275.25,0.06040622496272152,575.0
896,-0.00015139542520046235,694,359.73,15.968717843294144,1.4156103134155273e-08,1.6668934360146523,6.68323212533295e-05,9175040,75.0,0.013401195897313301,0.1748779296875,255.75,0.05941555799445036,525.0
897,-0.0002165385172702372,694,355.86,15.968717741966248,-1.7508864402770997e-08,1.6641506753861903,6.286165397213494e-05,9185280,50.0,0.013204693113220856,0.1498779296875,244.25,0.05380765352003103,525.0
898,-0.0002445262362016365,694,348.11,15.968717974424361,0.0,1.661496164649725,7.962289389524812e-05,9195520,72.50000000000001,0.014612089746515266,0.1984619140625,233.0,0.0583473496289316,430.0000000000004
899,-0.000204715141444467,694,351.15,15.968717831373215,9.313225746154785e-09,1.655050590634346,7.212948334753833e-05,9205760,100.0,0.014119339695025702,0.2012451171875,236.75,0.059667275308195586,375.0
900,-0.00033675311715342104,694,356.87,15.968717831373215,-2.9802322387695314e-09,1.6636949248611927,8.803289887922005e-05,9216000,100.0,0.013762166074593551,0.2386962890625,240.75,0.059584432100663075,352.5000000000002
901,-0.0002487399644451216,694,363.27,15.968717867136002,3.7252902984619143e-10,1.670143499225378,7.14794522856721e-05,9226240,100.0,0.014030168711906299,0.1909423828125,257.75,0.057859180983716174,460.0000000000008
902,-0.0002242000278783962,694,361.91,15.968717658519745,-2.458691596984863e-08,1.6667288407683372,6.828445096651592e-05,9236480,100.0,0.013941047831031029,0.1841064453125,257.0,0.05653656602167726,502.5000000000002
903,-0.0002485028497176245,694,362.61,15.968718004226684,5.960464477539063e-09,1.6676787436008453,6.451838059078341e-05,9246720,100.0,0.015333191055105999,0.17421875,270.25,0.05809571824192143,527.5000000000002
904,-0.00019806252093985678,695,361.47,15.968717801570893,-3.725290298461914e-09,1.6708005465567113,6.941408459368859e-05,9256960,100.0,0.01398842760536354,0.19267578125,271.0,0.059773516478942676,525.0
905,-0.0002037871192442253,695,363.23,15.968717855215072,-1.1920928955078126e-08,1.6793025486171245,6.932059391484557e-05,9267200,100.0,0.015176227697520518,0.1861083984375,265.25,0.059639567745646785,502.5000000000002
906,-0.0003663809009594843,695,368.38,15.968718039989472,-1.6391277313232423e-08,1.6780379317700862,7.012066621143731e-05,9277440,122.5,0.015957638790132476,0.21845703125,287.25,0.06343685845630324,525.0
907,-0.0002487099613063037,695,370.2,15.968717902898788,-4.470348358154297e-09,1.6712633334100246,5.818588113939427e-05,9287680,125.0,0.015648033696925266,0.1731201171875,295.25,0.060516064366276455,575.0
908,-0.0002132181398337707,695,377.12,15.968717885017394,2.0116567611694337e-08,1.6741443216800689,6.657786812063194e-05,9297920,125.0,0.015476736426353454,0.1879638671875,312.0,0.05865435503385534,600.0
909,-0.00027991994866169987,695,378.83,15.968717855215072,-3.7252902984619143e-10,1.680001499503851,6.409300427208109e-05,9308160,125.0,0.014118386161862872,0.173193359375,306.0,0.05539202763893566,575.0
910,-0.00027563771291170267,695,378.35,15.968718105554581,1.862645149230957e-09,1.6851711489260197,6.440052263840812e-05,9318400,125.0,0.015131287508120294,0.2109619140625,300.75,0.05967948624030319,527.5000000000002
911,-0.00028785190370399504,695,379.88,15.96871783733368,-6.7055225372314455e-09,1.6795069560408593,6.34931141195949e-05,9328640,125.0,0.013785641208960442,0.178759765625,303.5,0.059724625153722,550.0
912,-0.0002486469966243021,695,368.23,15.968717700242996,-1.6763806343078613e-08,1.6789662331342696,7.50983456491383e-05,9338880,125.0,0.012940777339645137,0.233935546875,283.0,0.05887570513047895,552.5000000000002
913,-0.00027550683298613874,695,361.19,15.968717849254608,-6.7055225372314455e-09,1.686586468666792,6.4135356665318e-05,9349120,72.50000000000001,0.013471663690870628,0.1956787109375,259.25,0.058913920752502624,555.0000000000005
914,-0.00021272164303809404,695,361.74,15.968717807531357,3.725290298461914e-09,1.6894014321267605,5.6179803492995004e-05,9359360,50.0,0.012656775188952451,0.1780029296875,257.0,0.054571613099683614,600.0
915,-0.0001914218271849677,694,364.98,15.968717950582505,-2.868473529815674e-08,1.6886187024414538,5.2240998637032024e-05,9369600,75.0,0.014254639491264242,0.1474365234375,270.0,0.05479705030886332,600.0
916,-0.00024172715784516187,694,365.16,15.968717950582505,1.0058283805847169e-08,1.6824957370758056,5.315284393496711e-05,9379840,97.5,0.014117884204461006,0.1728271484375,261.25,0.057932132717639674,530.0000000000005
917,-0.00020636928966268897,695,364.52,15.968717843294144,1.4901161193847657e-09,1.678127547353506,5.981175948086559e-05,9390080,100.0,0.014459069928852842,0.1934814453125,256.75,0.05655350236466422,452.50000000000017
918,-0.00021057734848000108,695,367.71,15.96871793270111,1.1548399925231934e-08,1.6842199549078942,5.731861246260905e-05,9400320,100.0,0.015019881360058208,0.17080078125,269.75,0.05956426501784361,575.0
919,-0.00021452474757097662,695,372.56,15.968717920780183,-7.450580596923828e-09,1.6855843126773835,5.895186722018053e-05,9410560,100.0,0.0134732715509017,0.21240234375,285.0,0.061043419720001726,580.0000000000005
920,-0.000134018060634844,695,358.86,15.96871783733368,-1.6763806343078613e-08,1.6842822507023811,5.546999902961147e-05,9420800,75.0,0.01136634978465736,0.1843505859375,254.75,0.05606470363741086,552.5000000000002
921,-0.00028800094878533855,695,366.26,15.968717855215072,2.5331974029541015e-08,1.6892558179795742,6.012325727127177e-05,9431040,97.5,0.01477408997307066,0.2072021484375,269.0,0.056021042057328184,552.5000000000002
922,-0.0002538688015192747,695,358.32,15.968717908859253,-1.4528632164001465e-08,1.685698538273573,5.489073612992001e-05,9441280,75.0,0.01496694887173362,0.18232421875,249.5,0.059455293830914746,500.0
923,-0.00017856161284726113,695,369.01,15.968717968463897,4.097819328308106e-09,1.6843549318611621,5.2725089745164765e-05,9451520,125.0,0.01466232637903886,0.1867431640625,266.25,0.05689072260433346,500.0
924,-0.00021323381806723774,695,371.7,15.968717753887177,-1.4528632164001465e-08,1.685649785399437,4.83675642321657e-05,9461760,122.5,0.012143862141965656,0.161865234375,273.5,0.05377328044964354,550.0
925,-0.00019023045024368912,695,371.73,15.968717873096466,9.313225746154785e-09,1.6889370061457156,4.9732990870055004e-05,9472000,125.0,0.014990964345633984,0.1746826171875,272.5,0.05880779713659937,550.0
926,-0.00017976136587094516,695,368.71,15.968717992305756,-5.960464477539063e-09,1.692402010411024,5.27216367181893e-05,9482240,100.0,0.014364109153393655,0.1891845703125,265.25,0.05705008357764631,550.0
927,-7.376706053037196e-05,695,361.63,15.968717896938324,-8.568167686462402e-09,1.6978673033416272,3.778086344468079e-05,9492480,75.0,0.013191414592438378,0.13115234375,246.0,0.054786283490218746,402.5000000000002
928,-0.00021070112998131663,695,352.63,15.968717885017394,-1.1920928955078126e-08,1.6961960971355439,5.060476309459716e-05,9502720,75.0,0.013534244720358402,0.185498046875,240.5,0.05764928518111725,405.00000000000045
929,-0.0001647094904910773,695,357.17,15.968717986345291,1.1175870895385742e-08,1.6957050643861293,4.704569788067658e-05,9512960,75.0,0.014037270520202583,0.17744140625,246.25,0.05950099314750198,455.0000000000004
930,-0.0002446790138492361,695,359.77,15.968717730045318,7.450580596923828e-09,1.7003529235720634,5.1471911124068014e-05,9523200,75.0,0.012973939054063521,0.1894287109375,240.25,0.05699305157571215,455.0000000000004
931,-0.00019721944699995219,695,367.66,15.968717992305756,-2.6077032089233397e-09,1.697579013556242,4.5014038632285033e-05,9533440,100.0,0.01555965352745261,0.169677734375,246.25,0.05867236493967276,402.5000000000002
932,-0.00021386656735558062,695,368.69,15.968717914819717,-1.7136335372924803e-08,1.702396846562624,5.0763792200481106e-05,9543680,122.5,0.014326383486331907,0.1975830078125,255.0,0.05856934509806052,402.5000000000002
933,-0.00020046408753842114,695,368.16,15.96871782541275,-1.4901161193847656e-08,1.7044166833162309,4.347548636918219e-05,9553920,147.5,0.014310472493525595,0.1822998046875,262.5,0.05864978892385865,402.5000000000002
934,-0.00022862278565298765,695,363.43,15.96871782541275,2.6077032089233397e-09,1.7048454314470292,4.845311012324771e-05,9564160,125.0,0.014158931821293663,0.1947265625,265.5,0.05955337160180575,527.5000000000002
935,-0.0002466070291120559,695,358.22,15.968718069791795,-8.940696716308593e-09,1.703799908608198,5.1885057769496254e-05,9574400,125.0,0.014604268100811169,0.232470703125,260.5,0.062237456131096144,527.5000000000002
936,-0.00021698065975215287,695,357.02,15.96871777176857,-1.3411045074462891e-08,1.6992303416132928,4.181027051934905e-05,9584640,125.0,0.014860198061796837,0.1740234375,274.5,0.058250498150929156,575.0
937,-0.0002459890936734155,695,359.56,15.968718022108078,-1.2665987014770507e-08,1.6980326928198337,4.910314842376806e-05,9594880,125.0,0.015374643192626537,0.2210205078125,282.0,0.06147555492648151,575.0
