frames,explained_variance,fps,policy_loss,value_loss,epoch_idx,PMM:episode_rewards,P09:episode_rewards,policy_entropy,advantage_norm,episode_length,P01:episode_rewards,grad_norm
8280000,0.9505412942171096,354,-0.024799068343127145,0.07720096617937088,1035,338.56,425.0,1.0524763959646224,2.867493017911911,2116.69,154.6,1.195215048473051
8288000,0.9427625739574432,354,-0.012832177436648636,0.08997975915670395,1036,335.46,425.0,1.0364306688308715,3.3264030969142913,2104.24,136.6,1.2312118566510815
8296000,0.9293802744150161,354,-0.009984123981266748,0.09365866150707007,1037,331.0,425.3,1.0161023032665253,3.239904056787491,2088.31,121.40000000000002,1.3343982085474442
8304000,0.9397172272205353,355,-0.02033904161376995,0.057394179310649635,1038,324.92,425.3,1.012232859134674,2.4301445513963698,2074.89,121.40000000000002,1.1055670611801074
8312000,0.9336590403318406,355,-0.014720514094806276,0.07498545859474688,1039,323.98,425.3,0.99116759121418,2.8317241191864015,2075.2,121.40000000000002,1.1706614913107192
8320000,0.913832938671112,355,-0.00801142587180948,0.10794915469363332,1040,323.98,425.3,0.9913990831375122,3.554145483970642,2075.2,121.40000000000002,1.3434669340291299
8328000,0.8906021177768707,355,-0.0238369109359337,0.0788247466692701,1041,324.85,428.0,1.0492560809850693,3.1781880486011507,2098.66,136.6,1.185981181992004
8336000,0.9357840412855148,355,0.0019019772444153205,0.05308966079261154,1042,320.66,428.0,1.0558655279874802,2.55016584277153,2087.33,123.10000000000001,0.7816691428763822
8344000,0.9157584518194198,355,-0.025680231319201993,0.10567916972097009,1043,316.95,428.0,1.0372847819328308,3.300214682817459,2086.26,113.30000000000001,1.4198721716205316
8352000,0.924795246720314,355,-0.02039933780906722,0.07493200869299471,1044,311.23,428.0,1.0284315770864487,2.791741337776184,2069.81,97.8,1.0597090537343279
8360000,0.9338972640037536,355,-0.018994925206061452,0.0972950186021626,1045,310.6,428.0,1.0359487944841386,3.2441545218229293,2077.65,113.30000000000001,1.541319556226795
8368000,0.9398236972093582,355,-0.0076393030735198405,0.06088964698836207,1046,309.55,425.3,1.014463608264923,2.7938049101829527,2065.39,113.30000000000001,1.057091213769345
8376000,0.9459381359815597,356,-0.0030117786559276283,0.08308286598883569,1047,314.98,425.3,1.0065844517946243,3.1628151047229767,2099.43,123.10000000000001,1.407207845058914
8384000,0.9468953514099121,356,-0.00422844552708284,0.07507967821322381,1048,314.89,425.3,1.0096726143360137,2.9660503494739534,2102.61,123.10000000000001,1.2120063769997145
8392000,0.9524440222978592,356,-0.014133641374355648,0.0682271589199081,1049,312.71,425.0,1.01537919819355,2.8891771388053895,2094.23,113.30000000000001,1.1701337221697703
8400000,0.9674726784229278,356,-0.010493586198281264,0.05540270864032209,1050,318.6,425.0,1.0418832623958587,2.4599145579338075,2131.67,136.6,0.9264754217118675
8408000,0.9364965564012527,356,-0.014521533940278459,0.08926358186639845,1051,320.83,425.0,1.0325898963212967,3.139337947368622,2146.85,136.6,1.121177887523088
8416000,0.948051643371582,356,-0.006861019401112571,0.059762868927791715,1052,323.82,424.1,1.0329065555334092,2.626749725341797,2151.13,159.60000000000002,0.9721191922170099
8424000,0.9203591072559356,356,-0.009766600844450295,0.1148194982111454,1053,322.35,421.3,1.0021499329805375,3.7173453986644747,2142.82,159.60000000000002,1.6997328200999555
8432000,0.9238439244031906,356,-0.012207955105113797,0.13000307144597173,1054,322.63,417.3,1.0113714170455932,3.851990296840668,2119.32,167.39999999999998,1.6621751414893382
8440000,0.951612788438797,357,-0.016103606182150544,0.06626219858881086,1055,323.31,417.3,1.0283031833171845,2.7655214989185333,2119.83,167.39999999999998,1.093063804014582
8448000,0.909524011015892,357,-0.01474860987975262,0.08537463398650288,1056,316.74,414.30000000000007,1.0417841851711274,3.1972534596920013,2087.35,143.4,1.1219939497847111
8456000,0.9269860649108886,357,-0.024826061592902987,0.07313553176820278,1057,315.56,414.30000000000007,1.0496593433618546,2.841796388626099,2097.09,137.4,1.1835694287743694
8464000,0.9457532465457916,357,-0.015736458381870762,0.08683253784198314,1058,317.45,414.30000000000007,1.024658076763153,3.0983130699396133,2112.98,143.4,1.158558409176517
8472000,0.9182324874401092,357,-0.0174995313747786,0.08354517864529043,1059,318.91,417.0,1.0499434983730316,3.076776058673859,2132.83,143.4,1.345768366432909
8480000,0.884791384935379,357,-0.027465147055918352,0.08280729186255485,1060,313.52,417.0,1.0195107394456864,3.00547864317894,2111.04,131.7,1.4007670756860082
8488000,0.9342630594968796,357,-0.012486415165185463,0.06432291101198644,1061,310.36,414.30000000000007,1.017160387635231,2.694470028281212,2098.52,131.7,1.1844728390871835
8496000,0.9166157042980194,357,-0.009211008734419011,0.11551830066367984,1062,310.54,413.40000000000003,0.9974793100357056,3.7296684014797212,2094.44,131.7,1.6069413749458468
8504000,0.9436237192153931,358,-0.011258062199340202,0.06220519540831446,1063,309.2,412.1,1.0105631577968597,2.7387574923038485,2109.62,131.7,0.9174234585133242
8512000,0.9088524669408798,358,-0.012616246343386593,0.08637410316150636,1064,312.52,413.0,1.0204548025131226,3.1977173781394956,2128.64,141.0,1.264608072630052
8520000,0.9582852882146835,358,-0.004378412865335122,0.05448718536645174,1065,312.38,413.0,1.0082712060213088,2.5595627927780153,2123.5,141.0,0.8161214496167167
8528000,0.9393031460046768,358,-0.030245674202451483,0.1231809146888554,1066,317.3,417.1,1.001640329360962,3.823429527282715,2162.0,129.0,1.4195583649608687
8536000,0.9096329015493393,358,-0.011996243048342877,0.05295750650111586,1067,316.14,417.1,1.0476219415664674,2.6133680057525637,2160.59,129.0,0.8793381453819914
8544000,0.9297261130809784,358,-0.024013405399164186,0.08993854659609496,1068,313.65,417.1,1.0077142679691315,3.0734447050094604,2152.89,118.6,1.209746531210578
8552000,0.9122880953550339,358,-0.023526905457256362,0.0969765031291172,1069,314.37,417.1,1.0124051314592362,3.3682379376888276,2155.97,128.0,1.309724416523091
8560000,0.9073092412948608,359,-0.03842910167713853,0.09303636291529983,1070,294.82,416.1,1.0850360441207885,3.251461521983147,2048.22,68.4,1.3326601888775198
8568000,0.7425917631387711,359,-0.013126003880752251,0.025064774509519338,1071,158.33,406.7000000000001,1.2346620696783066,1.8777056980133056,1237.98,0.0,0.7084494972301891
8576000,0.7157903426885605,359,-0.005636498514504638,0.028120088537689297,1072,42.02,177.40000000000072,1.1173245171457529,1.9599130815267563,464.57,0.0,0.8683704825453069
8584000,0.7198356455564499,359,-0.014413079802616267,0.055956269819289445,1073,17.63,16.200000000000017,1.1381908452510834,2.613083312511444,340.61,0.0,0.9642835356387739
8592000,0.8031416660547257,359,-0.009297839395003393,0.047029121853411196,1074,18.68,20.500000000000043,1.0352695953845978,2.2164856719970705,352.63,0.0,0.814391044107809
8600000,0.83601826608181,359,-0.014067706356217968,0.0654378116177395,1075,17.54,35.20000000000002,1.0116849607229232,2.5509997165203093,352.35,0.0,0.9383120411296197
8608000,0.8801131522655488,359,-0.01564106937730685,0.09714211538434028,1076,22.27,59.80000000000007,0.9980779069662095,3.32536744594574,387.39,0.0,1.3366942129464139
8616000,0.9130431079864502,359,-0.011392385031067534,0.07148840043228119,1077,31.32,72.00000000000017,1.0100869965553283,2.844560852646828,436.93,0.0,1.180427448780977
8624000,0.8126441687345505,360,-0.027944861072464845,0.15335584322921933,1078,47.51,211.2000000000001,0.907706163674593,4.108267101049424,542.15,0.0,1.577580469509474
8632000,0.3847410994768143,360,-0.008590360156522365,0.033693463909439746,1079,56.42,222.9000000000001,0.7632406574860215,2.0788453328609466,617.67,0.0,0.7954088357181126
8640000,0.8200591737031937,360,-0.009926290063303896,0.04438790483865887,1080,56.78,222.9000000000001,1.0287237507104874,2.195910182595253,621.62,0.0,0.8161839728141288
8648000,0.8908206057548523,360,-0.0070197871583513914,0.11752062481828034,1081,58.5,222.9000000000001,0.9278236711025238,3.52638753592968,639.0,0.0,1.5318929651231175
8656000,0.8287400442361832,360,-0.034722354197874665,0.12899966108612715,1082,83.85,268.2000000000001,1.0125632426142692,4.045972844362259,815.61,0.0,1.6274236594584832
8664000,0.7349961560964584,360,-0.004792265460419003,0.031642286172136665,1083,91.51,284.3000000000002,1.1051592952013016,1.9783794736862184,846.7,0.0,0.6673685401670691
8672000,0.8465036809444427,361,-0.008191835700818046,0.04486362473573536,1084,92.69,284.3000000000002,1.037141762971878,2.211033007502556,870.31,0.0,0.7994314149103281
8680000,0.8637723988294601,361,-0.015047168009041344,0.09733101973310113,1085,94.93,284.3000000000002,1.013952800631523,3.2935399836301804,889.31,0.0,1.4770679475383148
8688000,0.8741212028265,361,-0.026496530051808805,0.13207602374255656,1086,107.66,305.2,1.0332021939754485,3.8645587611198424,960.86,0.0,1.8492266217699467
8696000,0.9119547134637833,361,-0.030572185261407866,0.08680223072879016,1087,120.29,329.1000000000002,1.0308118027448654,3.0008448642492294,1022.69,0.0,1.3573485048418608
8704000,0.9270878607034683,361,-0.00633804579731077,0.098113399669528,1088,123.41,329.1000000000002,1.02534506380558,3.27661283493042,1039.77,0.0,1.2855982680610445
8712000,0.9120835161209107,361,-0.02394635451004433,0.1278321000933647,1089,135.91,354.30000000000007,1.00433125436306,3.905002166032791,1080.78,0.0,1.6571546793835694
8720000,0.9280143177509308,361,-0.0021478990583273117,0.07649869466200471,1090,134.36,366.30000000000007,1.0125558298826218,3.066156542301178,1081.01,0.0,1.3446575372785505
8728000,0.9344373834133148,362,-0.016577050336636603,0.1198948554508388,1091,135.4,369.40000000000003,1.0004024922847747,3.734721224308014,1081.31,0.0,1.568787026505451
8736000,0.9448101526498794,362,-0.015689838750986382,0.09040607723407447,1092,141.9,377.3,1.0010741263628007,3.381168509721756,1111.87,0.0,1.4493406023557776
8744000,0.9317282032966614,362,-0.004409693421330303,0.05600996376946568,1093,145.19,380.1,1.0374604225158692,2.706190263032913,1129.3,0.0,1.0221111778393537
8752000,0.938552793264389,362,-0.024619696203735657,0.09421796288341283,1094,150.98,383.20000000000005,1.0371241140365601,3.017431570291519,1151.27,0.0,1.093398518700178
8760000,0.9429662388563156,362,-0.013295064176782034,0.09771991901099682,1095,173.82,387.40000000000003,1.0137402510643005,3.3484725201129915,1279.69,0.0,1.358997386908432
8768000,0.8997790551185608,362,0.00017235321342013777,0.07004459617659449,1096,173.92,391.1,1.057803675532341,2.89543541431427,1278.39,0.0,1.0250393779684737
8776000,0.939465423822403,363,-0.002121682519791648,0.11387369793839752,1097,182.57,393.6,1.0204718124866485,3.633336703777313,1325.66,1.0,1.6146578513219876
8784000,0.9563663816452026,363,-0.010715726809576154,0.0999863023404032,1098,203.93,399.0,0.9962442266941071,3.446664286851883,1452.42,3.0,1.3044149141852501
8792000,0.9494230842590332,363,-0.012300319491769187,0.06650105639360845,1099,211.16,399.20000000000005,1.0570546251535415,2.7556775295734406,1489.92,3.0,0.9532670532727953
8800000,0.9293810433149338,363,-0.011355427117541695,0.08688143698498607,1100,227.1,402.09999999999997,1.018989776968956,3.0204531961679457,1575.17,4.9,1.116123440163411
8808000,0.9450611925125122,363,-0.011423763081547805,0.10248627073131501,1101,234.03,402.09999999999997,1.0079956310987472,3.400305577516556,1614.83,4.9,1.119628261203163
8816000,0.9429620867967605,363,-0.0045216351531053075,0.10316906398162246,1102,244.11,404.1,0.997288321852684,3.4566060411930084,1655.77,4.9,1.1818542216190162
8824000,0.921268743276596,364,-0.025383473266847433,0.08300131611991673,1103,250.21,404.1,1.0489955937862396,3.198434519767761,1689.55,4.9,1.1339290274350142
8832000,0.9414114111661911,364,-0.010185985785792582,0.06702627306804061,1104,258.73,406.1,1.05735064804554,2.838077050447464,1741.57,4.9,0.9697282897782324
8840000,0.9473008441925049,364,-0.010737118589458987,0.09574966486543417,1105,268.31,407.20000000000005,1.0240925312042237,3.4215370202064515,1782.03,5.9,1.4814074970545121
8848000,0.9140403747558594,364,-0.005160823131445795,0.10731452389620244,1106,276.84,407.20000000000005,0.9954069709777832,3.6123695266246796,1819.82,15.100000000000003,1.560432899109287
8856000,0.9253721159696578,364,-0.02714884413580876,0.07255858388263732,1107,294.2,409.2,1.0429463678598403,2.803080578446388,1920.91,83.7,1.2104311609213938
8864000,0.8740013861656188,364,-0.02227551455289358,0.07635109066497535,1108,303.78,409.2,1.0046657127141954,2.9680128955841063,1975.7,94.0,1.2677076376832557
8872000,0.9448350501060486,364,-0.009237685687839985,0.06434399478137492,1109,307.13,409.2,1.0234019166231156,2.752938175201416,2003.06,111.10000000000001,1.049965635939147
8880000,0.939706956744194,365,-0.0225740942847915,0.08863268497399986,1110,310.19,409.2,1.0281586462259293,3.2098436903953553,2033.56,116.5,1.177588317787589
8888000,0.9337232422828674,365,-0.012454330759355798,0.0600179001968354,1111,317.78,409.2,0.9644957137107849,2.6701208543777466,2063.64,123.0,1.088773405089087
8896000,0.9483014982938767,365,-0.007371032987430226,0.07176019511185587,1112,321.12,412.1,0.9969064545631409,3.006042468547821,2102.33,121.00000000000001,1.0225914894781452
8904000,0.9548375588655472,365,-0.005567164807580412,0.07560765051282942,1113,321.51,412.1,0.9912395930290222,3.0754632645845414,2103.67,121.00000000000001,1.1680807502634238
8912000,0.9542874217033386,365,-0.006327330091735348,0.07716949727386237,1114,326.31,412.1,1.0082792687416076,2.973223012685776,2114.75,121.00000000000001,1.0977785136134286
8920000,0.9404801934957504,365,-0.03588013795902953,0.10735847525764257,1115,333.11,415.1,1.0052382600307466,3.5608416593074796,2148.8,123.0,1.4219833702520435
8928000,0.9472535991668701,366,0.0013860047527123243,0.07577830058522522,1116,333.5,415.1,0.9911765569448471,2.958523886203766,2153.25,123.0,1.089027217045158
8936000,0.9649537062644958,366,-0.006737312958066468,0.06476364530622959,1117,336.61,415.1,0.9981428563594819,2.714626852273941,2159.31,151.8,0.9191223803695086
8944000,0.9577890574932099,366,-0.0047980671818368134,0.07665575741790236,1118,337.17,416.3,1.0065582966804505,3.1789011895656585,2180.47,181.10000000000002,1.1461966701016117
8952000,0.9604287880659104,366,-0.01671565295633627,0.06151018038392067,1119,340.94,419.20000000000005,1.0114331501722336,2.643481069803238,2194.71,193.89999999999998,0.8941705750641289
8960000,0.9368403100967407,366,-0.001829109983809758,0.0665551927452907,1120,341.71,421.3,0.997850650548935,2.8234792852401736,2205.87,193.89999999999998,1.0454141373101322
8968000,0.9286002749204636,366,-0.0170705262068077,0.11488179393112659,1121,338.32,421.3,0.9697068548202514,3.6244715750217438,2181.22,181.10000000000002,1.3046708964802198
8976000,0.9446325498819351,367,-0.012948168938382878,0.08736750433687121,1122,341.74,424.0,0.9959135639667511,3.236668654680252,2210.32,191.0,1.1889969769054576
8984000,0.9306654942035675,367,-0.018803035638993607,0.06514297691639513,1123,344.36,421.3,1.0301535046100616,2.841447993516922,2212.4,218.00000000000003,0.9589571333980165
8992000,0.9511525130271912,367,-0.01519489923142828,0.06429638721048832,1124,342.51,421.3,1.0407359594106673,2.679325346946716,2207.18,218.00000000000003,0.9225262149643476
9000000,0.9104008835554123,367,-0.025521142091602087,0.08991145723033696,1125,343.48,421.3,1.048238718509674,2.9468503999710083,2221.78,218.00000000000003,0.9722386378602614
9008000,0.9471922713518143,367,-0.009264668489631731,0.052550224503502246,1126,343.26,421.3,1.0453939145803453,2.4379086935520173,2231.45,218.00000000000003,0.7037039051339005
9016000,0.9412344646453857,367,-0.014610208768172015,0.07769843077287078,1127,340.05,421.3,1.0263237291574479,3.1944010210037233,2230.61,151.8,1.1370317635476244
9024000,0.9482196426391601,368,-0.010330897162093606,0.06420146175660194,1128,337.95,416.50000000000006,1.0137444972991942,2.7318190836906435,2222.39,151.8,0.8707388957797935
9032000,0.9527554404735565,368,-0.00609464957844466,0.06707493186462671,1129,337.68,415.1,1.0099330240488051,2.9027674484252928,2216.03,151.8,0.9754813247858398
9040000,0.9280653208494186,368,-0.03335005819128128,0.13584997774101792,1130,335.1,416.50000000000006,0.9876654946804047,3.851833883523941,2207.07,122.9,1.4212518881858782
9048000,0.9220226228237152,368,-0.011632421004469507,0.1116888656001538,1131,332.28,416.50000000000006,0.9927774554491043,3.5964025580883026,2190.1,120.10000000000001,1.2557090849901738
9056000,0.9576669400930404,368,-0.02098340136144543,0.06841336862184107,1132,326.21,415.1,1.0022780627012253,2.785830316543579,2163.49,102.69999999999999,1.1315712970007326
9064000,0.9564856326580048,368,-0.005329690573271364,0.08186615326441825,1133,330.99,416.50000000000006,1.006400905251503,3.0150476026535036,2182.53,102.69999999999999,1.2008730308587088
9072000,0.9589745539426804,369,-0.01628319365554489,0.12103138377889991,1134,332.08,415.1,1.0085762399435043,3.944086217880249,2171.13,120.10000000000001,1.6381056117378443
9080000,0.9442540580034255,369,-0.004255489486968145,0.09661807050928474,1135,332.56,415.1,0.9890925192832947,3.3120455253124237,2163.4,120.10000000000001,1.2898136714251809
9088000,0.9467965936660767,369,-0.02568111669970676,0.08025693383067846,1136,343.49,416.50000000000006,1.0190367525815964,3.1265213692188265,2193.76,246.50000000000003,1.2149768095105364
9096000,0.9385235005617142,369,-0.011408316696761176,0.09614067976363003,1137,343.48,416.50000000000006,1.0000788086652757,3.338450231552124,2189.4,246.50000000000003,1.3793286662977593
9104000,0.9568251812458038,369,-0.022120951553806664,0.09227508223615587,1138,342.85,416.50000000000006,0.977801815867424,3.363442953824997,2190.41,246.50000000000003,1.3575044466058552
9112000,0.9613794642686844,369,-0.006924360232787876,0.11759009655565024,1139,347.64,419.20000000000005,0.9896308529376984,3.8661957502365114,2180.93,261.5,1.549973704700192
9120000,0.9673054713010788,370,-0.007387871192913735,0.04532313727773726,1140,350.49,420.1,1.0460671609640122,2.3060650354623795,2183.22,264.8,0.727554706185441
9128000,0.9618375480175019,370,-0.0033941166773729494,0.05984222716651857,1141,351.99,421.3,1.033841791152954,2.6793390941619872,2194.89,264.8,1.0164547865079456
9136000,0.9058375430107116,370,-0.021542477234615946,0.10191141434013844,1142,349.02,419.1,1.0473320323228836,3.2739539062976837,2171.35,263.9,1.411188124389414
9144000,0.9073970556259155,370,-0.021014317906519864,0.12813880586065352,1143,343.92,419.1,1.0012548637390137,3.6383144903182982,2144.19,246.50000000000003,1.62064841291982
9152000,0.9451241183280945,370,-0.013631356334371958,0.08215823035687209,1144,346.0,419.1,0.9960801142454148,3.196249442100525,2151.54,238.00000000000006,1.1311764248063116
9160000,0.94248155772686,370,-0.017638428872451185,0.08591098422184587,1145,346.29,419.1,0.9946333760023117,3.09401331782341,2156.92,238.00000000000006,1.124887627335389
9168000,0.9527199196815491,371,0.0005564436575514264,0.09297809120267629,1146,346.23,418.09999999999997,1.03650628387928,3.3485117387771606,2139.79,238.00000000000006,1.226084394208317
9176000,0.936610454916954,371,-0.019604754394385963,0.13219196149148046,1147,349.51,418.09999999999997,1.014518490433693,3.7146068823337557,2156.88,262.4,1.6786870835575485
9184000,0.9371497309207917,371,-0.006967427070630947,0.10375376112759113,1148,347.0,418.0,1.0273979610204698,3.485254181623459,2122.04,262.4,1.3287599049487437
9192000,0.9511971068382263,371,0.0055382087070029225,0.10344996435567737,1149,347.27,418.09999999999997,1.0265192711353301,3.4679566764831544,2130.72,262.4,1.315911875432175
9200000,0.9556551873683929,371,-0.005377697353542317,0.07408491706475616,1150,340.01,418.09999999999997,1.0254823350906372,2.909884885549545,2109.35,146.7,1.050211221125478
9208000,0.9431328368186951,371,-0.016037391584832222,0.08699360846541822,1151,344.45,419.1,1.0299987918138505,3.1903684437274933,2106.12,179.50000000000003,1.2931993867894567
9216000,0.9474237138032913,371,-0.0127334885741584,0.0689958466310054,1152,342.49,419.1,1.009509590268135,2.8318520510196685,2084.16,146.7,1.071836351258745
9224000,0.9591456526517868,372,-0.026192259459057822,0.1045857192017138,1153,344.53,420.50000000000006,0.979343985915184,3.4463764595985413,2109.44,155.20000000000002,1.4731433573834254
9232000,0.9520498412847519,372,-0.014347145679057576,0.08583083079196513,1154,345.33,420.50000000000006,0.9722445183992385,3.1959012162685396,2105.85,155.20000000000002,1.4524754796999477
9240000,0.9636966001987457,372,-0.012475998502923176,0.07752809336408972,1155,345.19,425.2,0.9980084478855134,3.0198507702350614,2113.72,155.20000000000002,1.1899180672934697
9248000,0.9544542628526688,372,-0.011765037816221593,0.07301939824130387,1156,346.33,427.0,0.9973338264226913,2.912494668960571,2127.97,155.20000000000002,0.9783581397911827
9256000,0.9608469885587693,372,-0.005503374899708433,0.0625588404526934,1157,347.43,427.0,1.0232848697900772,2.8132690811157226,2157.15,155.20000000000002,0.9601753302995448
9264000,0.9560237634181976,372,0.00710832693730481,0.07033240476157517,1158,350.81,427.0,1.026303635239601,2.914511600732803,2179.88,180.3,1.0210849917348856
9272000,0.9489197874069214,373,-0.0053878471301868555,0.08332624950446188,1159,349.89,427.0,1.0392289531230927,3.155261583328247,2183.7,180.3,1.1188593514810483
9280000,0.9127655005455018,373,-0.013800767968641594,0.12673790760338308,1160,348.63,427.0,1.0625390875339509,3.8557442951202394,2178.29,180.3,1.5968689422566231
9288000,0.9296400624513627,373,-0.022333834149321774,0.06899646633304655,1161,342.22,427.0,1.068299224972725,2.659321101307869,2163.95,138.6,0.8602432094642924
9296000,0.9287645816802979,373,-0.014989428692497314,0.07567469660192729,1162,340.24,427.0,1.0499295324087143,2.8437777125835417,2177.95,133.2,1.031379839074255
9304000,0.9726916140317917,373,-0.015250474187196232,0.08809149760752916,1163,340.75,427.0,0.9701800531148911,2.9657531774044035,2172.59,133.2,1.2282401780442773
9312000,0.9494756317138672,373,-0.01619483971851878,0.10391050281003117,1164,336.19,427.1,1.0203480011224746,3.4272243773937223,2168.48,133.2,1.2227038619857027
9320000,0.9627838236093521,374,-0.010926177304936573,0.0690221159439534,1165,334.24,427.1,1.0246404314041138,2.805474801659584,2177.47,133.2,1.0039101801572414
9328000,0.9674074000120163,374,-0.017205936453538014,0.07694832633249461,1166,334.24,427.1,0.9903076016902923,2.972431538105011,2177.47,133.2,1.108591909549027
9336000,0.9691711956262589,374,-0.016553449835628273,0.0951280149165541,1167,333.12,427.1,1.0001456665992736,3.4008803671598433,2171.22,133.2,1.2924447724896222
9344000,0.9391234672069549,374,-0.01237231332459487,0.11726549291983247,1168,332.1,427.1,1.0102528780698776,3.767200245857239,2192.7,133.2,1.5103133485535738
9352000,0.9394418269395828,374,-0.008341136036178795,0.03941651760134846,1169,338.02,427.1,1.0033405637741089,2.2649278664588928,2228.0,138.6,0.7066904447070673
9360000,0.9196577262878418,374,-0.0181376626243582,0.1025993681512773,1170,335.78,427.1,0.9810869908332824,3.098591963648796,2225.66,133.2,1.37687192704061
9368000,0.953933225274086,375,-0.004741425001702737,0.06058412056416273,1171,333.72,427.0,0.9901535648107529,2.750432436466217,2198.83,136.8,0.9190559147255297
9376000,0.8990943539142608,375,-0.008800348873483016,0.11472897212021053,1172,332.55,427.0,1.0041963106393814,3.5873463809490205,2184.41,136.8,1.3204191488841723
9384000,0.9202649378776551,375,-0.015652970720439044,0.08009046529419721,1173,333.14,427.0,1.0582413983345031,3.1548159241676332,2191.64,136.8,1.0359647837068955
9392000,0.9455972474813461,375,-0.008504032286582515,0.051363139008171854,1174,330.09,425.2,1.0554409396648408,2.4784814697504043,2190.28,136.8,0.7608844571832115
9400000,0.9072799015045167,375,-0.01291653496096842,0.14215227889828383,1175,329.19,425.2,0.997967060804367,4.00377134680748,2182.09,136.8,1.6437729348300851
9408000,0.9020316791534424,375,-0.03435350546635164,0.13521473539061846,1176,328.1,424.1,0.9890773457288742,4.002819880247116,2191.75,136.8,1.6230041736222915
9416000,0.9356539905071258,375,0.005692583377240225,0.1073383039329201,1177,331.28,424.1,1.0280455952882768,3.6945804953575134,2199.68,154.3,1.4382259722987758
9424000,0.9317208182811737,376,-0.014784794851439074,0.07668944478034972,1178,330.55,424.1,1.0393170487880707,2.8457451450824736,2194.05,155.60000000000002,1.0157668917319815
9432000,0.9263415694236755,376,-0.023501555222319438,0.1326764835882932,1179,332.6,424.1,1.0245688581466674,3.6151641726493837,2210.85,157.79999999999998,1.5562967104362644
9440000,0.9332450580596924,376,-0.017839573211676906,0.08459081654902548,1180,331.05,421.2,1.0323136997222901,3.1408956241607666,2197.5,157.39999999999998,1.3251000517714622
9448000,0.9563130760192871,376,-0.012113823988474905,0.09088053597137331,1181,331.55,421.2,1.0013138580322265,3.285837695598602,2195.43,157.39999999999998,1.4012965766291459
9456000,0.9616152435541153,376,-0.01741530600382248,0.07363959543406963,1182,331.34,421.2,1.0346028482913971,2.937692493200302,2196.08,157.39999999999998,1.0709979724649945
9464000,0.9390224814414978,376,-0.006544882508460432,0.08800004775635899,1183,331.27,420.1,1.053256243467331,3.251202344894409,2173.74,157.39999999999998,1.0946254534098145
9472000,0.9640167170763015,377,-0.011915954890864668,0.05218319360166788,1184,333.7,421.0,1.0197813928127288,2.4112300527095796,2166.51,166.10000000000002,0.7019701044417278
9480000,0.9296375375986099,377,-0.02675570240826346,0.1113335919752717,1185,333.0,421.0,0.9980528831481934,3.4024664723873137,2183.72,166.10000000000002,1.4737406162411082
9488000,0.9426138919591903,377,0.009096145688090473,0.09039375753607601,1186,331.86,421.0,0.9712204384803772,3.260771923661232,2171.73,166.10000000000002,1.29714570280483
9496000,0.9345037376880646,377,-0.01591387697350001,0.07964244907721878,1187,333.16,420.1,0.9955256104469299,3.166861550807953,2165.55,179.6,1.1847567744374317
9504000,0.9530773669481277,377,-0.015420525394147263,0.06310208903625608,1188,340.58,420.1,1.0131568896770478,2.7058336293697356,2207.58,199.0,0.9212602390280571
9512000,0.9317418515682221,377,-0.01550810068496503,0.0922802019957453,1189,340.56,420.1,1.0015758574008942,3.2478756141662597,2207.23,198.8,1.32095215492038
9520000,0.968323536515236,378,0.007652645925991237,0.06439285534899682,1190,343.16,420.0,0.9872182017564773,2.860085687637329,2207.16,200.79999999999998,1.0533417379113188
9528000,0.9645837503671646,378,-0.01605276299182151,0.09645502940751612,1191,349.14,421.0,0.9833033794164657,3.488792431354523,2243.12,240.70000000000002,1.5152816745797124
9536000,0.9323340708017349,378,-0.008681967198499478,0.07004751318600029,1192,353.7,421.0,1.0186057311296464,2.8135584950447083,2246.58,254.6,1.0892432300776966
9544000,0.9512744104862213,378,-0.011015750345541165,0.051309294267557565,1193,353.7,421.0,1.0000980472564698,2.2887327432632447,2246.58,254.6,0.8448862342470602
9552000,0.9104429811239243,378,-0.01036013791919686,0.0862841394264251,1194,353.36,421.0,0.9765679520368576,3.065387021303177,2246.62,254.6,1.1759888304253054
9560000,0.9185819959640503,378,-0.024446261441335083,0.1431639837101102,1195,353.44,420.1,1.0345387148857117,3.845932592153549,2231.05,240.70000000000002,1.5033775708984047
9568000,0.9276588213443756,378,-0.006965704385074787,0.09008106166031211,1196,351.88,420.1,1.0407533860206604,3.161825901269913,2229.26,229.0,1.2602961371977663
9576000,0.9571983999013901,379,-0.014112466755323112,0.07771248021628707,1197,350.57,418.2,0.9891350269317627,2.9323440480232237,2217.64,229.0,1.2004565513928664
9584000,0.9615115976333618,379,-0.0009137288958299905,0.1054051121789962,1198,351.07,418.2,1.008021280169487,3.3706320309638977,2213.52,229.0,1.3542434105515448
9592000,0.9484209460020065,379,-0.021865795920311938,0.09486875969916582,1199,353.64,420.0,0.9875362306833267,3.46593013048172,2229.39,240.70000000000002,1.5922045979001518
9600000,0.9665535634756088,379,-0.000906103525776416,0.05782386917155236,1200,353.97,420.0,0.9820929563045502,2.702508760690689,2234.22,240.70000000000002,0.9999808159819632
9608000,0.9376778119802475,379,-0.002810748104529921,0.11614445397630334,1201,354.55,420.1,0.9857986581325531,3.8242732751369477,2223.56,240.70000000000002,1.7510154373303992
9616000,0.9448352032899856,379,-0.02115329072577879,0.10135033890604973,1202,354.06,420.1,1.0148095411062241,3.153865976333618,2212.02,240.70000000000002,1.2739165941522408
