episode_length,grad_norm,policy_entropy,value_loss,P01:episode_rewards,fps,advantage_norm,explained_variance,P09:episode_rewards,PMM:episode_rewards,epoch_idx,policy_loss,frames
1507.31,0.9960248306867885,1.0249161559343338,0.05746965286321938,25.400000000000002,327,2.685350933074951,0.7555587351322174,360.20000000000005,190.2,685,-0.017892749841557816,5480000
1513.81,1.4210446018429277,0.9689864176511764,0.08868662990629674,31.400000000000002,327,3.2171415090560913,0.8511126923561096,360.20000000000005,191.66,686,-0.007148840525696869,5488000
1600.35,1.583964556275371,0.9274968928098679,0.11695975868031383,50.900000000000006,327,3.6245482099056243,0.8203361755609513,362.09999999999997,206.63,687,-0.02601852495223284,5496000
1644.2,1.6890827075877104,0.9759579002857208,0.12708074242807924,62.300000000000004,327,4.027154965400696,0.8768455767631531,362.09999999999997,214.05,688,-0.003132861347403377,5504000
1684.05,0.9290150054968046,1.0267340302467347,0.06434946841560304,70.9,327,2.6027035027742387,0.7660696542263031,364.20000000000005,226.55,689,-0.013512414872238879,5512000
1690.22,1.9320481229796693,0.946589178442955,0.16994393456727266,71.9,327,4.335732418298721,0.8590035808086395,363.1,228.33,690,-0.013232263494064683,5520000
1714.9,2.3626667361235745,0.994847297668457,0.19140848057344556,86.3,327,4.801367881298066,0.8017623710632324,363.1,239.69,691,-0.029080291888240028,5528000
1733.77,1.5875330818374565,1.0167750430107116,0.10947276739403605,91.50000000000001,327,3.6189878141880034,0.850655100941658,366.50000000000006,246.69,692,-0.018407930105458947,5536000
1708.51,1.6763112405136409,0.9679413574934006,0.14858522662892937,91.50000000000001,327,3.999222948551178,0.8188151544332505,366.6000000000001,245.2,693,-0.021845883760252035,5544000
1696.76,1.4005062869435283,0.9990256649255752,0.12056755356490612,91.50000000000001,327,3.6665369653701783,0.8255476063489914,366.6000000000001,244.81,694,-0.020445010134135373,5552000
1697.53,1.8036941544410434,0.960345447063446,0.1527440576348454,99.19999999999999,327,4.21480284690857,0.8525769740343094,366.6000000000001,247.9,695,-0.008304036146728321,5560000
1686.35,1.4223481291810511,0.985612428188324,0.09214511681348085,99.19999999999999,327,3.37620787024498,0.8741043573617935,372.0,248.12,696,-0.017007036485483695,5568000
1686.99,1.7018975021581213,0.9486401802301407,0.12201524191536009,91.50000000000001,327,3.697698556184769,0.8602640920877457,372.0,247.66,697,-0.009309102826518938,5576000
1692.38,1.6031292658206033,0.9228183329105377,0.1259463112987578,99.19999999999999,327,3.991185166835785,0.9076757580041885,372.40000000000003,252.73,698,-0.006268679700733628,5584000
1709.92,1.3487272864090654,0.9959245389699936,0.09327779623679816,99.19999999999999,327,3.4122440707683563,0.8422943615913391,378.09999999999997,258.45,699,-0.024910921002738177,5592000
1724.77,1.1886525784532187,1.0654775756597519,0.09671750984620303,103.6,327,3.2776551246643066,0.6922203999757767,381.1,260.49,700,-0.020270515027223154,5600000
1717.56,1.8253066330210197,1.0200512218475342,0.14596051230095328,98.7,327,3.8337576997280123,0.7306106674671173,381.1,256.02,701,-0.01335026416927576,5608000
1704.73,2.2321141450833095,0.9829315918684006,0.1510643457993865,98.7,327,3.92933332324028,0.8578428846597671,381.1,252.98,702,-0.025810370289254935,5616000
1713.06,2.118041924852197,0.986443567276001,0.20113858949393035,103.6,327,4.588995850086212,0.8306074380874634,381.1,254.06,703,-0.01493501202086918,5624000
1726.69,1.4312274631358233,1.0269889253377915,0.09380678260698914,103.6,328,3.3950987279415132,0.8612895619869232,381.1,257.47,704,-0.012216255069488398,5632000
1725.29,1.6316700143418985,1.020374867916107,0.12158697433769702,98.7,328,3.820144467353821,0.8430021893978119,382.20000000000005,259.04,705,-0.02237883402616717,5640000
1730.53,1.5835067693047609,0.9777710771560669,0.11177200069651008,104.5,328,3.6717491436004637,0.8502953851222992,384.0,264.99,706,-0.013035652010585182,5648000
1727.67,1.405784953083092,1.0074320608377456,0.10441992294043302,104.5,328,3.49820827126503,0.8620706468820571,381.3,264.83,707,-0.001659221333102323,5656000
1729.85,1.9991478198409234,1.0020458900928497,0.15076691303402184,104.5,328,4.1677347183227536,0.8452320265769958,384.0,266.61,708,-0.02445411838387372,5664000
1747.37,1.6646433387555655,1.015605064034462,0.11628100154921413,111.5,328,3.833441504240036,0.8719394147396088,384.0,273.5,709,-0.019470349887851627,5672000
1743.29,2.117261097129253,0.9665934836864472,0.17532044311985373,111.5,328,4.334231598377228,0.8698817408084869,384.1,273.1,710,-0.0010708196316409158,5680000
1730.5,1.5293848322590404,0.9890167421102524,0.11957157315686345,111.5,328,3.8428173828125,0.7960888653993606,385.0,269.97,711,-0.023308641945768614,5688000
1748.36,1.7083973525075553,0.976496753692627,0.11371252310927957,111.5,328,3.623829265832901,0.8419888734817504,390.30000000000007,275.09,712,-0.006343843272188679,5696000
1768.01,1.4073560343775937,1.038157439827919,0.09486147801391781,117.7,328,3.396523171663284,0.8625070214271545,393.2,279.64,713,-0.02056457955157384,5704000
1754.87,1.5297212850035515,1.0107503455877305,0.11997914091683924,114.7,328,3.733601211309433,0.8621142500638962,391.20000000000005,275.6,714,-0.01445554640609771,5712000
1773.82,1.4888854224612538,1.022827141880989,0.11407048945315182,115.0,328,3.6147069227695465,0.8328200274705887,391.20000000000005,274.92,715,-0.02572958186356118,5720000
1790.16,1.5305297772985604,1.0379967713356018,0.11004119970370084,114.7,328,3.5709229254722596,0.8204618841409683,395.20000000000005,276.8,716,-0.020783620745060034,5728000
1787.68,2.0019261638918424,0.9852997016906738,0.13055462370626628,114.7,328,3.902436002492905,0.8685702782869339,395.20000000000005,275.11,717,-0.02238952618732583,5736000
1765.36,1.3006413006004505,1.004348333477974,0.0941109819803387,110.5,328,3.158060002326965,0.7979184019565583,395.20000000000005,266.57,718,-0.019689914880000287,5744000
1766.48,1.3953679516489432,0.9929172760248184,0.10396704287268221,111.9,328,3.41158234000206,0.8235900551080704,395.20000000000005,265.95,719,-0.0074949656834360215,5752000
1762.38,1.5547862127478274,0.995080423951149,0.1147614999115467,111.9,328,3.595717315673828,0.8188518416881562,397.40000000000003,265.15,720,-0.024600392021238805,5760000
1764.67,1.7521135480177858,0.9823639112710952,0.14958013157360256,111.9,328,4.166848464012146,0.8951089358329773,397.40000000000003,265.54,721,-0.013094475133766537,5768000
1762.7,1.8195135309567367,0.9943743991851807,0.13047663782723248,111.9,328,3.9453482401371,0.86325608253479,393.2,265.38,722,-0.03267873003031127,5776000
1762.23,1.3248123127587192,0.9705290305614471,0.07695771549828351,111.9,328,2.9906855708360673,0.8721280270814895,395.6000000000001,266.55,723,-0.007630905042169615,5784000
1758.59,1.4232140483796039,1.0167070019245148,0.07891051895916462,90.9,328,3.096322685480118,0.8703512680530548,400.1,262.46,724,-0.020430769268677977,5792000
1761.91,1.772012812389377,0.9377908927202224,0.11844975042156874,90.9,329,3.629058310985565,0.9024140584468842,400.1,263.13,725,-0.006981807540287263,5800000
1728.92,2.6291174329638034,0.9993579411506652,0.20302093346603214,89.6,329,4.140912762880325,0.766528205871582,400.1,257.6,726,-0.03037545904633589,5808000
1717.35,1.532338801284089,1.0027470672130585,0.09581314373761415,85.7,329,3.4122939455509185,0.8864862728118896,395.50000000000006,252.8,727,-0.010632728195632808,5816000
1713.7,1.4654078609266659,1.018136808872223,0.11942693308927119,83.0,329,3.8653509068489074,0.8119327843189239,395.50000000000006,250.66,728,-0.00877591693744762,5824000
1713.15,1.622203162493805,0.9887251615524292,0.10412918023765087,83.0,329,3.5763831877708436,0.7957107245922088,400.3,252.93,729,-0.01702942213130882,5832000
1689.34,1.5314455796340196,1.0089093428850173,0.10659814441110939,76.1,329,3.3186399960517883,0.7689589667320251,400.0,244.77,730,-0.02968621353211347,5840000
1697.56,1.3467154388421596,1.0070856988430024,0.0740737727843225,76.1,329,2.9243443989753723,0.8475681847333908,396.40000000000003,242.54,731,-0.031104785359930248,5848000
1678.43,1.4411077577627724,1.0029845386743546,0.10393208229914308,75.20000000000002,329,3.558389822244644,0.8468871814012527,400.0,237.48,732,0.0004590506496606395,5856000
1663.11,1.339788420303347,0.998971454501152,0.09409077130258084,75.20000000000002,329,3.2350893104076386,0.8311391365528107,396.40000000000003,233.82,733,-0.02530536967329681,5864000
1636.63,1.6955037622973068,1.0189396119117737,0.09925999846309423,64.6,329,3.430269402265549,0.7615405768156052,396.40000000000003,225.19,734,-0.024916110308258795,5872000
1510.6,1.5278481895176006,1.0078673124313355,0.09350341517478228,23.9,329,3.3949759089946747,0.6609234976768493,376.20000000000005,201.23,735,-0.023268054131640382,5880000
1404.63,1.1560685029910103,1.056422981619835,0.07305836997926235,15.8,329,2.6422071665525437,0.6844189101457596,376.20000000000005,181.53,736,-0.02412816863798071,5888000
851.83,0.7316595720468742,1.1377091228961944,0.02380732021876611,0.0,329,1.7877071210741997,0.12462854743003846,305.2,86.25,737,-0.009296325681789312,5896000
392.09,0.5558008771393352,1.2979853796958922,0.01852761121757794,0.0,329,1.5908330297470092,0.43260507941246035,23.10000000000001,17.68,738,-0.006101843967771856,5904000
216.73,0.6321772746209467,1.332783899307251,0.01925043056719005,0.0,329,1.5511850169301034,0.32776098787784574,9.0,2.47,739,-0.004810297320364043,5912000
191.92,0.5488202530671432,1.3435259401798247,0.015883450232213363,0.0,330,1.4476383167505265,0.5831048303842544,4.0,1.67,740,-0.008160333967534825,5920000
185.76,0.7113753684173066,1.268773217201233,0.020476444505620747,0.0,330,1.6653892356157303,0.6041395902633667,4.0,1.43,741,-0.005564882047474384,5928000
186.94,0.598885964561076,1.2618146169185638,0.019600716177374123,0.0,330,1.5892264902591706,0.6563014566898346,4.0,1.46,742,-0.00015149743878282608,5936000
189.48,0.8258548380918753,1.0441289925575257,0.033801870364695785,0.0,330,2.0399823528528214,0.623082110285759,4.0,1.54,743,-0.001453163387486711,5944000
220.4,0.8029063105398205,1.0397358429431915,0.04078794999048114,0.0,330,2.1931122934818266,0.685699970126152,5.0,3.33,744,-0.0018059083813568577,5952000
284.05,1.6905207955041817,1.0101167011260985,0.12448268983513117,0.0,330,3.704518796205521,0.8552945387363434,6.0,10.97,745,-0.025128067526966332,5960000
393.05,1.4206572647146323,1.0656127476692199,0.1017031252803281,0.0,330,3.2859777104854584,0.7957242614030838,110.60000000000005,28.11,746,-0.03320585997775197,5968000
459.19,1.5216490265500442,1.070320286154747,0.10072752074338495,0.0,330,3.3699997997283937,0.7394398075342178,172.4000000000002,37.06,747,-0.016762197866046335,5976000
578.85,1.1615688086624407,1.026514576226473,0.06946806767955423,0.0,330,2.806577830910683,0.10112320363521576,172.4000000000002,44.72,748,-0.026227411606523674,5984000
584.08,0.7906564180382687,1.1055255496501923,0.032646072669886055,0.0,330,2.051921871304512,0.6421877336502075,172.4000000000002,44.87,749,-0.00027889410412171853,5992000
597.37,0.6957735736955939,1.0668176305294037,0.03807903747074306,0.0,330,2.1246004658937454,0.7212971603870392,172.4000000000002,45.46,750,-0.008841786696575583,6000000
639.17,1.196488474990297,1.042799186706543,0.09711821044329554,0.0,330,3.232852066755295,0.8092290413379669,172.4000000000002,48.95,751,-0.021221155151724815,6008000
768.61,1.496007249857042,1.0388726383447646,0.12611917297355832,0.0,331,3.767126008272171,0.8370533561706544,217.2000000000001,65.93,752,-0.019714410706656055,6016000
809.9,1.4444611169629014,1.019083291888237,0.09625669598579406,0.0,331,3.3662639546394346,0.8817703944444656,230.1000000000002,73.15,753,-0.010288723750854843,6024000
837.21,2.25107602038012,0.9712040990591049,0.18893980296328663,0.0,331,4.509206342697143,0.8638144993782043,250.5000000000001,77.63,754,-0.02027931412914768,6032000
971.84,1.8986739170951463,1.0334159100055695,0.13407139755785466,0.9000000000000004,331,4.027821928262711,0.8178113639354706,289.3,104.05,755,-0.024248275884310715,6040000
1021.02,1.4653457411516009,1.0255984771251678,0.09758275622501969,0.9000000000000004,331,3.570493586063385,0.8363070124387741,323.00000000000017,114.26,756,0.0037563941860571503,6048000
1043.97,1.4759170381061733,1.0142687201499938,0.11948424640111625,0.9000000000000004,331,3.8215178906917573,0.8443752044439315,344.20000000000005,121.42,757,-0.015630630225641654,6056000
1069.05,1.3646511670540356,0.9778018975257874,0.09209045891650021,0.9000000000000004,331,3.2139588099718095,0.8661027121543884,346.09999999999997,129.4,758,-0.023301671319641174,6064000
1084.11,1.2773748249166443,1.0048126518726348,0.09439373761415482,0.9000000000000004,331,3.211029361486435,0.8677751344442367,346.09999999999997,130.47,759,-0.010818041228340007,6072000
1094.61,1.1790653771228872,1.0004013818502426,0.08734934247098863,0.9000000000000004,331,3.2047010219097136,0.8544758379459381,347.1,134.26,760,-0.015926599490921945,6080000
1100.46,1.7137825256390073,1.0188743782043457,0.10993076126091182,0.9000000000000004,332,3.67822314620018,0.8816351157426834,347.1,133.67,761,-0.011586679946631193,6088000
1124.97,1.6635330091475862,0.9977148175239563,0.11505734786391258,0.9000000000000004,332,3.73825759768486,0.864770724773407,352.1,142.19,762,-0.02944815141381696,6096000
1165.84,1.4880840026632765,0.9890223437547684,0.12081750212237238,0.9000000000000004,332,3.7369819355010985,0.8416709631681443,353.70000000000005,154.99,763,-0.02017244003014639,6104000
1232.81,1.2013846587247072,0.989508872628212,0.08350977307185531,0.9000000000000004,332,3.0107976043224336,0.82943912088871,353.70000000000005,169.35,764,-0.024536271376091462,6112000
1279.63,1.7904779002895175,0.9657381421327591,0.13226084349676967,1.9000000000000004,332,4.031752496957779,0.8109302991628646,353.70000000000005,178.45,765,-0.01553769750869833,6120000
1337.36,1.3993644531223008,0.981051368713379,0.10415339632891119,2.0,332,3.3485035133361816,0.8876410853862763,353.70000000000005,188.18,766,-0.015085133034735918,6128000
1411.64,1.686649337990258,1.0223250395059587,0.11710178009234369,2.9000000000000004,332,3.815678951740265,0.8490218961238861,362.0,200.1,767,0.00015181613154709338,6136000
1488.39,1.5355539739667712,1.0018066185712815,0.13352267074398697,3.9000000000000004,332,3.7764102637767794,0.8243895399570466,367.70000000000005,213.96,768,-0.024501099286135287,6144000
1567.85,2.146176525832532,0.9949595302343368,0.1587222775351256,5.9,332,4.363404560089111,0.8736818426847458,368.6,227.28,769,-0.022726476298412308,6152000
1650.43,1.4089834486137371,1.014445280432701,0.09650753081776202,66.30000000000001,333,3.450929251909256,0.7931935685873032,376.50000000000006,244.77,770,-0.016441373833658873,6160000
1689.65,1.2192268126370087,0.9948616617918015,0.08836000455077737,82.89999999999999,333,3.065270093679428,0.8977030915021896,376.50000000000006,249.57,771,-0.0099641839961987,6168000
1747.38,1.9380314496614064,0.9951683229207993,0.18208934915252029,104.5,333,4.773527626991272,0.840337952375412,384.0,264.12,772,-0.023485772129133692,6176000
1779.7,1.9380833597231404,0.9844334053993226,0.13880795893259346,133.0,333,4.000902253389358,0.7980561369657516,385.1,277.09,773,-0.03396255581261357,6184000
1789.73,1.3720296534151906,1.0042911905050278,0.10304150752723217,139.3,333,3.4224607658386232,0.8052140510082245,385.1,281.1,774,-0.013897947217919863,6192000
1784.17,1.3020966583801319,0.9991165590286255,0.10497603462077677,131.1,333,3.40486118555069,0.880306721329689,386.2,279.95,775,-0.015012783861311618,6200000
1796.38,2.1370297457163847,0.9963521879911422,0.189927692245692,131.1,333,4.895190923213959,0.8855372512340546,388.20000000000005,283.72,776,-0.026189766968600453,6208000
1819.9,1.407781445836756,1.0001895409822463,0.08630141702480615,113.5,333,3.2882979679107667,0.8903911739587784,390.1,286.82,777,-0.011099492108915001,6216000
1820.52,1.7058827282190767,1.0164071917533875,0.10828583994880318,109.0,334,3.6095525896549225,0.8795964115858078,390.1,285.98,778,-0.031152699886006302,6224000
1811.57,1.485511815121508,1.005554518699646,0.09908081070519983,106.20000000000002,334,3.4113858449459076,0.8816946786642075,390.1,281.42,779,-0.006261560310376808,6232000
1810.15,1.5686049207766875,0.9909223532676696,0.11322111543267965,106.20000000000002,334,3.5604930794239045,0.895336344242096,390.1,278.4,780,-0.008013199833076214,6240000
1796.75,1.5426633179983542,1.0453757321834565,0.11360261886380613,106.20000000000002,334,3.686208742856979,0.8987184059619904,391.20000000000005,279.08,781,-0.01730782167011057,6248000
1794.58,1.2048004662968033,1.0292989879846572,0.0741263127606362,106.20000000000002,334,3.0605913281440733,0.9024280571937561,393.5,278.61,782,-0.02314537491532974,6256000
1794.44,1.1724926153272035,0.9554133731126785,0.0889402688574046,106.20000000000002,334,3.100674359798431,0.8941175413131713,393.5,279.88,783,-0.008414771134848707,6264000
1772.64,1.665343504258952,1.0280518847703934,0.12655590926297008,89.89999999999999,334,3.9216295421123504,0.8465261650085449,391.20000000000005,274.54,784,-0.008390408776467666,6272000
1783.27,1.0656506850858518,1.0267795377969742,0.07155814293771982,106.20000000000002,334,2.867905455827713,0.8519387948513031,391.20000000000005,277.65,785,-0.014651718204841018,6280000
1781.37,1.376249360814726,0.984131932258606,0.09059611586853862,106.20000000000002,334,3.144437084197998,0.8461505174636841,391.20000000000005,278.82,786,-0.015924874964985066,6288000
1783.43,1.7225445220719806,1.0063810223340988,0.13953527233563365,106.20000000000002,335,4.098345330953598,0.8328163367509842,391.20000000000005,277.49,787,-0.019391676482046025,6296000
1807.23,1.7156412585459337,0.9918199807405472,0.1264994218107313,108.0,335,3.9105382025241853,0.8518378448486328,393.0,282.42,788,-0.03138456595566822,6304000
1802.34,1.2174058643380434,1.0071548402309418,0.0764648660691455,107.00000000000001,335,2.988274233341217,0.8610045552253723,393.5,281.76,789,-0.024372184256790205,6312000
1784.06,1.2170107892353417,0.9682189851999283,0.07280307988170534,90.9,335,3.0574774563312532,0.8308609628677368,393.0,276.86,790,-0.009872907035751268,6320000
1780.04,1.9555196644078643,0.9945623689889908,0.1381955043412745,90.9,335,3.9637863421440125,0.8670019280910491,393.0,277.31,791,-0.024901488343020903,6328000
1789.61,1.9198496577128332,0.972661497592926,0.11862859209068119,90.9,335,3.763287479877472,0.8472433662414551,393.0,279.11,792,-0.013133406881825066,6336000
1783.27,1.7835632886273687,0.9913392668962479,0.11559157024137676,89.5,335,3.7753439605236054,0.8546064430475235,393.0,275.06,793,-0.009481218892615289,6344000
1811.92,1.236452610269997,1.0230178517103194,0.08718681142665446,90.9,335,3.39060608625412,0.9158175390958786,395.30000000000007,280.26,794,-0.011678569783980493,6352000
1817.03,1.5910082471907236,1.0256064134836196,0.11800940946675836,90.9,336,3.630898687839508,0.9051915967464447,395.30000000000007,283.56,795,-0.009466583922621794,6360000
1809.29,1.4092784357766626,1.00660973072052,0.09074036219157279,90.9,336,3.3868405020236967,0.9193372398614883,393.2,282.09,796,-0.008419500430463814,6368000
1811.84,1.7435438330086854,0.9622398501634598,0.11789256217889488,95.5,336,3.7711583340168,0.9097825103998184,393.2,281.82,797,-0.02044298847351456,6376000
1791.05,2.04839602940563,0.9998028320074082,0.14246328122913837,90.4,336,4.207246385812759,0.8863126945495605,386.09999999999997,275.98,798,-0.03800633896724321,6384000
1793.54,1.6289985899971264,0.9911434078216552,0.12445876048877835,90.4,336,3.906641335487366,0.8942191451787949,391.40000000000003,277.5,799,-0.010547887423163047,6392000
1803.93,1.5836061182169396,0.9884088665246964,0.1089370567444712,90.4,336,3.590600049495697,0.8618925696611405,398.1,280.28,800,-0.024759209442418068,6400000
1801.18,1.098821987579435,0.981447566151619,0.07079263802617788,90.4,336,2.9285403907299044,0.8523701393604278,398.0,280.27,801,-0.018441249050665645,6408000
1819.96,1.7941744629932623,0.9757688295841217,0.12534713251516222,97.8,336,3.8856453108787536,0.8563350349664688,398.0,284.64,802,-0.02238985593430698,6416000
1830.01,1.9228768072502482,0.9804190987348557,0.15961764708161355,97.8,337,4.476878592967987,0.9112360942363739,398.0,288.39,803,-0.016028358074399875,6424000
1838.53,1.4647585554940366,0.9446024614572525,0.08836536233313382,97.8,337,3.172766607999802,0.9043658000230789,398.0,292.78,804,-0.03209487875923514,6432000
1833.27,1.498547232348326,0.9517562276124955,0.09231051532551646,95.5,337,3.3537186563014982,0.9378374290466308,395.30000000000007,292.7,805,-0.021094886492937802,6440000
1827.72,1.3513535461606367,0.9851795154809951,0.08749952189624309,95.5,337,3.031187744140625,0.9493111974000931,391.40000000000003,290.94,806,-0.019484437097671618,6448000
1826.17,1.4064614085229217,0.9895023447275162,0.11382101191207766,95.5,337,3.5541144120693207,0.9373003828525543,395.30000000000007,293.81,807,-0.024345842938637362,6456000
1865.76,1.5768866908907853,0.9636521685123444,0.119642636757344,97.8,337,3.766393077373505,0.9199431818723679,398.20000000000005,296.81,808,-0.02188871949678287,6464000
1891.68,1.657001769774888,0.9980685579776764,0.11458636444993317,96.0,337,3.636419892311096,0.9109696877002716,400.50000000000006,298.16,809,-0.025933795441233087,6472000
1899.27,0.848523327965016,1.068347390294075,0.04519065723754465,95.5,337,2.3610549610853195,0.8526407444477081,405.1,297.85,810,-0.01884429740617634,6480000
1881.73,1.4577628485326322,0.9941122472286225,0.07491816540248691,90.4,338,2.960170855522156,0.8793051224946976,402.3,292.0,811,-0.014292829777114094,6488000
1883.18,1.8454446785730538,1.008638435602188,0.1493702541012317,94.9,338,4.186762330532074,0.8859248608350754,400.20000000000005,293.37,812,-0.030239797780523076,6496000
1879.38,1.5678469370333699,1.0264481836557389,0.11709709618240595,94.7,338,3.532970421910286,0.8794999361038208,400.20000000000005,291.81,813,-0.02187384179327637,6504000
1894.92,1.3292354971431026,1.0116806650161743,0.08275922228582204,96.0,338,3.140612980127335,0.8970658332109451,402.3,295.61,814,-0.02298895347601501,6512000
1902.4,1.3904925436248547,0.9989110291004181,0.09485338256694377,94.7,338,3.2837719345092773,0.9056232100725174,402.3,291.86,815,-0.015065803233301266,6520000
1890.52,1.5584325982835343,1.0061261409521103,0.10376021691597997,82.7,338,3.4351514959335328,0.8876944929361343,402.3,288.85,816,-0.022769345575943588,6528000
1883.38,1.5368083973984994,1.0110782313346862,0.1063060786575079,94.7,338,3.556503072977066,0.8361040925979615,405.1,291.55,817,-0.03230534592177719,6536000
1876.58,1.2743734921313337,1.000645626783371,0.08060653049498796,94.7,338,3.080846185684204,0.8681103336811066,402.3,287.88,818,-0.012582546776393429,6544000
1880.21,1.5833072711456406,0.9876655632257462,0.11295011159032584,94.7,338,3.3849032199382783,0.8824197995662689,402.3,287.72,819,-0.015936753872883857,6552000
1899.84,1.6581766511496254,0.9928915929794312,0.11386575037613511,94.7,339,3.697928161621094,0.8989715600013732,402.3,286.49,820,-0.009851088037830778,6560000
1896.35,1.5594592093332664,0.9991326284408569,0.10275224813260138,82.7,339,3.318574458360672,0.8526687914133072,402.3,284.05,821,-0.02712583072570851,6568000
1893.28,1.2364553113485082,0.9777982068061829,0.09677974516060203,91.10000000000001,339,3.248967767953873,0.8551922607421875,402.0,281.51,822,-0.02553303524648072,6576000
1892.18,2.069927490449222,0.9882651114463806,0.14865148291923105,91.10000000000001,339,3.924612877368927,0.9102038127183915,402.0,278.34,823,-0.012808595194946974,6584000
1878.25,1.827720753573642,0.9759719294309616,0.16466935738921165,95.6,339,4.39938019990921,0.9162883943319321,395.30000000000007,279.91,824,-0.012222749237844254,6592000
1859.38,0.7925692765511727,1.0398340892791749,0.051573770651593805,91.10000000000001,339,2.449125654697418,0.9256438368558884,394.09999999999997,274.48,825,-0.016962116912472992,6600000
1867.24,1.1043762902672594,1.0124760377407074,0.07949342277366668,91.10000000000001,339,3.140675027370453,0.9100113469362259,394.09999999999997,274.18,826,-0.010453556512948126,6608000
1883.91,1.4471372067022055,1.0323410499095917,0.11459801029413938,91.10000000000001,339,3.727471032142639,0.8979918050765991,395.1,272.51,827,-0.001753742650616914,6616000
1894.49,1.3247903280140645,1.0138913732767105,0.09246216804720461,92.0,340,3.131167198419571,0.8984231787919998,395.1,271.31,828,-0.016297813253804635,6624000
1889.17,1.2503749335464365,1.0280481564998627,0.08551386492792518,92.0,340,3.1129551982879637,0.8897095817327499,392.20000000000005,266.81,829,-0.029940025743562727,6632000
1882.11,1.820164811724068,1.0256362789869309,0.14381152974441647,92.0,340,4.185954773426056,0.8772726887464524,392.20000000000005,265.69,830,-0.012730911637772806,6640000
1809.54,1.5136370458932535,1.020334805250168,0.12921355918981134,91.10000000000001,340,3.63044558763504,0.8701747506856918,392.0,257.5,831,-0.033138364241458475,6648000
1809.93,1.9113249101315142,1.0243636429309846,0.12908029870130122,92.0,340,4.050265836715698,0.9260592097043991,390.1,259.68,832,-0.01200481745210709,6656000
1794.36,1.4342084544667748,1.0062453198432921,0.09090017983689905,82.7,340,3.3899093151092528,0.9077298718690873,391.1,258.16,833,-0.024549331748858094,6664000
1811.02,1.3717566234294365,1.005388771891594,0.09103696274105459,91.10000000000001,340,3.2142035901546477,0.921845732331276,392.20000000000005,261.17,834,-0.02247275096247904,6672000
1818.9,1.6233938934462468,0.9862552744150161,0.0939947491697967,91.10000000000001,340,3.3629218101501466,0.9445080983638764,394.09999999999997,261.87,835,-0.009288918219262997,6680000
1834.61,1.6114038398826964,0.9991592621803284,0.09528563344851136,92.0,340,3.432037707567215,0.9252778363227844,394.09999999999997,268.32,836,-0.014928902463288977,6688000
1827.38,1.553505905948243,1.0054331308603286,0.11313380658626557,91.50000000000001,341,3.540718060731888,0.9098165762424469,392.20000000000005,264.94,837,-0.0249004689976573,6696000
1846.54,1.5992409485404167,1.0064980018138885,0.11235476795583964,91.50000000000001,341,3.634642596244812,0.9361606371402741,396.20000000000005,269.42,838,-0.011855874646571465,6704000
1854.24,1.3095752444109863,1.0003187561035156,0.09062671284656972,92.0,341,3.206322982311249,0.9075271809101104,396.20000000000005,273.02,839,-0.03103930186131038,6712000
1863.4,1.4795298482843666,0.9846494162082672,0.09242661736905575,92.0,341,3.3111582660675047,0.9043143081665039,396.20000000000005,271.06,840,-0.008753912780957763,6720000
1839.42,1.243176393588261,0.9978569054603577,0.07356244364287705,91.7,341,2.822480789422989,0.9277767223119736,395.1,269.3,841,-0.016348682868410833,6728000
1830.76,1.0936818614579216,1.016241380572319,0.08159061327110977,91.7,341,3.0747822189331053,0.8392537671327591,395.1,267.93,842,-0.012848601318837609,6736000
1824.78,1.731122518422477,0.9884687447547913,0.14034429544582963,88.80000000000001,341,4.016665744781494,0.8596965396404266,395.1,266.47,843,-0.012914896559232147,6744000
1817.87,1.9540230658288138,0.9953526198863983,0.12567379503510892,86.1,341,3.9214749085903167,0.8629335457086563,395.1,267.18,844,-0.017055850656470285,6752000
1863.68,1.2018581885012527,0.9861987763643265,0.0604603078821674,88.80000000000001,341,2.6589934170246123,0.871032053232193,397.1,277.98,845,-0.021386766782961787,6760000
1863.04,1.6468353156426239,0.9987230664491653,0.09979490756988525,88.80000000000001,342,3.4794340896606446,0.9377120274305344,398.0,276.93,846,0.003823229568370152,6768000
1857.26,2.6031078612170195,1.0068849754333495,0.18980198049917818,88.80000000000001,342,4.696040749549866,0.8725854974985122,398.0,272.68,847,-0.01158085729344748,6776000
1866.16,1.7938228576014206,1.016175810098648,0.11128594465553761,91.7,342,3.6618425631523133,0.8935992467403412,398.7000000000001,277.7,848,-0.02911910865281243,6784000
1854.08,1.046179477230743,1.0643266832828522,0.06658211387693883,88.80000000000001,342,2.6819351279735564,0.9158899825811386,398.7000000000001,273.15,849,-0.021795525862107753,6792000
1848.21,1.7223821522824048,1.0395566266775131,0.14002577013336123,86.1,342,3.719632771015167,0.8987613785266876,405.80000000000007,274.97,850,-0.024315467757405715,6800000
1820.2,1.4818918155350005,1.052441444993019,0.10263273214921355,78.0,342,3.563191738128662,0.8521280896663666,405.80000000000007,270.42,851,-0.01676372104884649,6808000
1821.28,1.334556070546362,1.014368188381195,0.1132649583183229,78.0,342,3.4925777292251587,0.8792737072706223,405.80000000000007,274.02,852,-0.015239859640132636,6816000
1816.99,1.1281237263425075,1.0399238449335098,0.076233428302221,78.0,342,2.839138790369034,0.8737899911403656,405.80000000000007,272.52,853,-0.01998010371957207,6824000
