epoch_idx,frames,grad_norm,policy_entropy,value_loss,PMM:episode_rewards,P09:episode_rewards,policy_loss,explained_variance,P01:episode_rewards,advantage_norm,fps,episode_length
661,5288000,1.2709890578152347,1.0196322560310365,0.15625340620521455,43.47,96.70000000000006,-0.024142431656946427,0.5959767252206802,1.0,3.3531244921684267,535,874.27
662,5296000,0.65032587079341,1.0336634689569473,0.03609521195758134,44.69,103.10000000000001,-0.005224407727946527,0.6713686180114746,1.0,2.059023835062981,535,876.94
663,5304000,1.2321362330647585,1.0474960440397263,0.08409666124731302,46.94,103.10000000000001,-0.016302425191970542,0.6908659619092942,1.0,3.0264413863420487,535,885.17
664,5312000,1.6511034018448185,1.0404663121700286,0.11625710844062269,62.18,142.10000000000008,-0.02036684517050162,0.6990419793128967,2.8000000000000007,3.7527755808830263,535,947.48
665,5320000,1.4217227283751006,1.0263540482521056,0.06495338932145386,67.62,156.2000000000002,-0.02070758055546321,0.6652399116754532,2.8000000000000007,2.6155944365262984,535,967.39
666,5328000,0.9837537430544167,1.0282258063554763,0.07450370986014604,73.96,180.40000000000015,-0.026520232799230145,0.652198366522789,2.8000000000000007,2.9789925068616867,535,1000.37
667,5336000,0.7835349873466788,1.0828779584169388,0.05003020306117833,79.03,180.40000000000015,-0.011602015679382021,0.6200529646873474,4.800000000000001,2.337165660262108,535,1056.74
668,5344000,0.6619608036790229,1.0758150869607925,0.0414257556758821,83.76,180.40000000000015,-0.01058104381983867,0.6625812900066376,7.800000000000001,2.146906725168228,535,1109.79
669,5352000,1.2736197527479882,1.0450821673870088,0.10156079626176506,89.41,195.80000000000024,-0.02082118244463345,0.5848163813352585,7.800000000000001,3.498456739783287,535,1127.01
670,5360000,0.9587094626174003,1.054215950369835,0.06678492138627917,97.8,233.10000000000008,-0.009764900048685377,0.5801221030950546,7.800000000000001,2.7940806704759598,535,1162.01
671,5368000,0.6854811581029122,1.0604231023788453,0.04250370736699551,101.03,244.2000000000001,-0.015057078192185144,0.6714296841621399,7.800000000000001,2.214529347419739,535,1187.15
672,5376000,1.223146827226719,1.0282928216457368,0.09423181833699346,103.72,247.80000000000007,-0.022750855993363076,0.6385148239135742,7.800000000000001,3.3209435790777206,535,1191.21
673,5384000,1.0646031681691916,1.052084020972252,0.06977513044839725,112.78,255.30000000000004,-0.02790520903246943,0.6160119956731797,15.000000000000004,2.590515904426575,535,1231.88
674,5392000,0.654229758472736,1.0516534858942033,0.042041493691504,113.37,255.30000000000004,-0.0150472168950364,0.7127894872426986,27.9,2.1539509677886963,535,1247.89
675,5400000,0.7387679140785843,1.0565642261505126,0.04669291767757386,115.31,255.30000000000004,-0.013930301232030616,0.650458790063858,31.0,2.3817843908071517,535,1275.99
676,5408000,1.129001687063209,1.0536731439828873,0.0908191821910441,127.22,258.9000000000001,-0.023462481542956083,0.6608299404382706,45.0,3.1176721370220184,535,1367.43
677,5416000,1.0570988507485732,1.05072840988636,0.053905760073103014,127.38,258.9000000000001,-0.032160062684561126,0.6216852951049805,45.0,2.429650644659996,535,1366.86
678,5424000,0.731104307731884,1.0634465008974074,0.050233333117794245,126.36,258.9000000000001,-0.015082211682238267,0.7237433630228043,44.9,2.3766759526729584,535,1355.04
679,5432000,1.3681691526701103,1.0254717719554902,0.10670634432230144,121.78,255.30000000000004,-0.0385623846645467,0.5831309103965759,44.9,3.384500269293785,535,1337.7
680,5440000,1.1945480526786003,1.2082804560661315,0.03148973563569598,55.86,153.40000000000003,-0.015007337889110205,-0.7099458593130111,0.0,2.0106499046087265,535,764.99
681,5448000,0.918551834757057,1.0482945787906646,0.04843919385224581,47.65,137.3,-0.018069154401309788,0.6757072103023529,0.0,2.3012123495340346,535,691.82
682,5456000,0.6984267603931131,1.0205372005701066,0.032006888105534016,46.25,134.3,-0.004481561712455004,0.6961985838413238,0.0,1.9079431301355363,535,682.61
683,5464000,1.2430584250640118,0.9770782339572907,0.09658076766412706,49.71,137.3,-0.03275788404687773,0.566037740111351,0.0,3.1830413120985033,535,694.8
684,5472000,0.7910799508318759,1.155927060842514,0.03972483389312401,31.87,105.0,-0.007069104708789382,0.2682072985172272,0.0,2.236733393073082,535,556.14
685,5480000,0.4969181339867939,1.033619509935379,0.028521122615784406,28.3,95.20000000000002,-0.00845020304695936,0.6933818501234055,0.0,1.8518113422393798,535,523.78
686,5488000,0.8959104607118161,1.0430946016311646,0.05760766224935651,28.12,81.70000000000006,-0.019151724871480837,0.6156659829616546,0.0,2.49103244304657,535,529.58
687,5496000,0.9225625840444692,1.065370763540268,0.08780989027116448,31.57,97.80000000000007,-0.023608334433520214,0.598798213005066,0.0,2.840243338942528,535,570.78
688,5504000,0.7635486210592461,1.0814040946960448,0.052494013463146985,36.73,107.40000000000003,-0.01875079370001913,0.672505128979683,0.0,2.340208147764206,535,629.6
689,5512000,0.8214913742713078,1.1810305416584015,0.04135723717976361,41.61,107.40000000000003,-0.01739982550730929,-0.1272130310535431,0.0,2.2358906012773514,535,719.28
690,5520000,0.45212483001873743,1.1081286680698395,0.022354488954879344,42.37,107.40000000000003,-0.007632641183226952,0.7387401056289673,0.0,1.6248407769203186,535,733.83
691,5528000,0.813032037303264,1.1338637471199036,0.05361285642720759,49.4,107.40000000000003,-0.02968194884248078,0.5098957163095474,1.0,2.601958168745041,535,866.31
692,5536000,0.47095042920868174,1.1312052756547928,0.021908337061759084,43.27,105.20000000000002,-0.002058766815753188,0.7132966089248657,0.0,1.6086235988140105,535,796.9
693,5544000,0.5681972774784461,1.045185356736183,0.03285036160144955,41.33,105.20000000000002,-0.004567182039609179,0.7045698314905167,0.0,1.927305918931961,535,777.96
694,5552000,1.0618935933804914,1.0841171246767045,0.08323481872212142,42.33,100.20000000000002,-0.02202743840054609,0.6573945641517639,0.0,3.0166875129938124,535,782.03
695,5560000,0.9418191398261169,1.0608974313735962,0.0647530433232896,51.64,124.70000000000006,-0.026815960750100204,0.7015126568078994,1.0,2.6682832461595534,535,860.56
696,5568000,1.1440003526110496,1.012046223282814,0.08942107145674527,57.31,146.10000000000002,-0.011557120757643133,0.6473979240655899,1.0,3.1112616950273515,535,889.9
697,5576000,0.9393526745306575,1.0276195061206819,0.061029939060099424,66.36,163.20000000000005,-0.017952245321503142,0.6807936149835586,1.0,2.567311164736748,535,934.06
698,5584000,1.0221378796620233,0.9958429735898972,0.0702832850208506,69.25,174.70000000000013,-0.015132731565499854,0.7168209880590439,1.0,2.7819604629278185,535,944.55
699,5592000,2.5113664301034357,1.1131299057602881,0.2309765792172402,63.59,174.00000000000006,-0.04240706134834909,0.4573745882511139,0.0,4.290959746837616,535,853.84
700,5600000,0.6759089634650121,1.0528540569543838,0.03294228646438569,67.28,185.3000000000002,-0.007879265105875674,0.7546244513988495,0.0,1.945976750254631,535,874.58
701,5608000,0.63118542318832,1.0206367838382722,0.036563722300343215,68.4,185.3000000000002,-0.0035275322414236145,0.6792699003219604,0.0,1.9735298281908036,535,890.61
702,5616000,1.3021187164301393,1.0145843279361726,0.09242390743456781,75.41,185.3000000000002,-0.024525535157881678,0.6408524471521377,0.0,3.1777719008922576,535,992.92
703,5624000,0.7456566232058024,1.0651674669981004,0.04822601308114827,82.86,213.70000000000005,-0.021287851163651794,0.6489026945829391,0.0,2.2736816489696503,535,1026.92
704,5632000,0.785755799414719,1.0780199700593949,0.04650463647209108,84.56,213.70000000000005,-0.022073568023042753,0.6063020193576812,0.0,2.3723026543855665,535,1036.19
705,5640000,1.2191753235292166,1.0841911268234252,0.0741015235055238,90.89,213.70000000000005,-0.027388059318764136,0.41742293536663055,0.9000000000000004,3.047884033918381,535,1092.05
706,5648000,0.6713990495936205,1.0744775605201722,0.03527275820495561,93.04,213.70000000000005,-0.014234598194307183,0.7155230647325516,2.0,2.01417145550251,535,1124.84
707,5656000,0.6423048830699415,1.0584804457426071,0.04435947135090828,93.09,213.70000000000005,-0.0189527419465594,0.6872032916545868,6.500000000000002,2.1662818402051927,535,1135.28
708,5664000,1.0469752528138718,1.0485016751289367,0.07762067133560777,98.66,222.20000000000002,-0.012013224480906502,0.7279623204469681,6.500000000000002,3.0349946492910385,535,1153.94
709,5672000,1.1998533007953003,1.090182394385338,0.08039554642513394,88.7,207.80000000000015,-0.03702552898190334,0.6640101033449173,6.500000000000002,2.9012940734624864,535,1112.91
710,5680000,0.5554981498795293,1.0407184064388275,0.026759112325962633,84.67,180.3,-0.013297986855686759,0.7377473974227905,6.500000000000002,1.7572339123487473,535,1102.63
711,5688000,1.5768547572381928,1.0124025851488114,0.10670187217649073,82.48,180.3,-0.010488572659378406,0.6976236748695374,6.500000000000002,2.807210468053818,535,1086.0
712,5696000,0.9796905849847924,1.0326505589485169,0.06253101394511759,79.81,164.40000000000015,-0.030637029674544465,0.5939791423082351,6.500000000000002,2.632298310995102,535,1084.6
713,5704000,1.5809528195227422,1.0302821654081344,0.11126080282963813,82.6,177.3,-0.018768367422308075,0.6180027496814727,6.500000000000002,3.230052284002304,535,1102.07
714,5712000,0.9191693753791327,1.0262524735927583,0.0708689436269924,88.08,180.40000000000003,-0.02421919932734454,0.6313387805223465,6.500000000000002,2.693045700788498,535,1126.34
715,5720000,1.1752584353285116,1.0003047955036164,0.10123280445113778,101.61,224.3,-0.01705263153417036,0.6668297100067139,21.700000000000003,3.175576128959656,535,1237.53
716,5728000,1.171561160889629,1.0010583060979843,0.09948677563574165,109.57,227.0,-0.014071080610738135,0.7449852776527405,27.8,3.145225667357445,535,1292.05
717,5736000,1.0815041858523278,1.0079385578632354,0.09025133036077022,112.93,227.10000000000002,-0.02161403363010322,0.7016560351848602,28.9,3.0078285765647887,535,1302.21
718,5744000,1.7118885939399178,1.00435780107975,0.1422122158901766,121.61,230.4000000000002,-0.026566538873594253,0.5977118027210235,28.9,3.939258667230606,535,1328.33
719,5752000,0.8521093238972758,1.0213014727830887,0.06842924410942942,123.59,236.9000000000001,-0.02776896159906755,0.6424883490800858,28.9,2.6399651771783827,535,1341.66
720,5760000,0.8847569113981784,1.0661692768335342,0.05840210616122931,123.63,236.9000000000001,-0.022546209517968235,0.5933337277173996,28.9,2.5843724709749223,535,1331.95
721,5768000,0.8635287774101711,1.039888402223587,0.06304710506927222,128.31,252.3,-0.0053732592728920284,0.6577191752195358,28.9,2.6308336842060087,535,1340.38
722,5776000,1.076760429731965,1.0460595840215683,0.08258915774989874,130.09,252.3,-0.02116379460610915,0.6876026350259781,28.9,3.047307223677635,535,1346.28
723,5784000,0.7101244335878966,1.080298879146576,0.03868821951560676,134.76,252.3,-0.018979564388282598,0.670949382185936,35.9,2.0430306035280226,535,1383.23
724,5792000,0.7092316931063621,1.055753280520439,0.05290816891472787,136.77,252.3,-0.023265886006702204,0.7018527400493622,36.0,2.257956292629242,535,1402.44
725,5800000,1.0360351122628386,1.0292041313648224,0.07326449212618172,140.53,245.70000000000005,-0.022828552483624663,0.6114997267723083,46.800000000000004,2.8748069441318513,535,1425.74
726,5808000,0.7179073097549136,1.2478728514909745,0.043858081842772664,117.63,232.40000000000003,-0.015106975341041107,0.03306995689868927,1.0,2.277369073033333,535,1206.35
727,5816000,0.5622213633129998,1.0382906466722488,0.035178998303599655,112.52,232.40000000000003,-0.010720360751001863,0.6979434186220169,1.0,1.9450403320789338,535,1161.28
728,5824000,0.554271919863387,1.0485447138547896,0.03284193419618532,107.63,228.40000000000003,-0.00519085077510681,0.6979659652709961,1.0,1.9818774724006654,535,1143.8
729,5832000,0.8877539642344017,1.0213596379756928,0.07338784133549779,102.78,227.50000000000006,-0.017905804824549704,0.6032658195495606,1.0,2.920593180060387,535,1127.77
730,5840000,0.8075420103718303,1.0225662910938262,0.05256577529478818,97.38,218.10000000000002,-0.035053276303078744,0.6599227088689804,1.0,2.404147024154663,535,1129.36
731,5848000,0.9909769231617475,0.9897553288936615,0.052984863738529384,94.52,212.60000000000005,-0.012762146920431405,0.5906549394130707,1.0,2.5567805218696593,535,1119.7
732,5856000,1.047252002249544,0.9953560507297516,0.07848066905979068,92.62,218.10000000000002,-0.012514785424864385,0.6790513241291046,1.0,2.961221877336502,535,1112.44
733,5864000,1.208101784942218,0.9988695979118347,0.13490852834889666,91.62,205.60000000000002,-0.04548832381144166,0.6342330884933471,1.0,3.2270401418209076,535,1106.06
734,5872000,0.851125101362619,1.0055193543434142,0.05877227511722594,87.93,193.00000000000009,-0.02196221846854314,0.6448873144388199,1.0,2.488787101507187,535,1100.01
735,5880000,0.7576849002968815,1.038396890759468,0.05638935413677246,83.79,187.0,-0.015065762028098107,0.6729461711645126,1.0,2.469076501727104,535,1086.34
736,5888000,0.9944472139671988,1.0374179625511168,0.07640323037281632,84.82,187.30000000000004,-0.017470582742244004,0.6838029283285141,1.0,2.854267251491547,535,1083.56
737,5896000,1.1470740019579428,1.0380565190315247,0.11312407026533038,87.93,202.9000000000001,-0.022422379818744956,0.6501081281900406,1.0,3.061596695780754,535,1088.3
738,5904000,0.9614602118125078,1.015198249220848,0.06337164971977473,87.18,202.9000000000001,-0.009343624236416872,0.6118158882856369,1.0,2.7139068925380707,535,1086.6
739,5912000,0.9785242489071259,1.0407083219289779,0.0729560534376651,88.83,211.80000000000007,-0.028001318128735873,0.6122377920150757,1.0,2.746535905599594,535,1090.25
740,5920000,1.0242954370466801,1.031245418190956,0.07134384656790643,95.07,220.30000000000013,-0.018847791024454635,0.7061169856786728,1.0,2.843997708559036,535,1113.89
741,5928000,1.8626848758149046,1.011351425051689,0.20488381127826868,110.55,235.10000000000002,-0.03619684890843928,0.6211412686109543,1.9000000000000004,4.3577205538749695,535,1193.3
742,5936000,0.8307133949255454,1.029146877527237,0.05268870500847697,118.48,238.1000000000002,-0.019274045118509095,0.642127532362938,3.9000000000000004,2.463696504831314,535,1244.61
743,5944000,1.1753582454968192,1.0222920024394988,0.09777484721504152,121.54,238.1000000000002,-0.02420981647534063,0.6302636742591858,6.700000000000001,3.05846632540226,535,1268.11
744,5952000,1.4529484271277946,1.0070343190431594,0.10302436812780798,131.09,257.2,-0.02521742181677837,0.6262753617763519,37.50000000000001,3.3467128252983094,535,1330.77
745,5960000,1.3706877542750524,1.1601673424243928,0.1286226085294038,106.83,257.2,-0.06537979233078658,0.08439914464950561,0.0,3.4609795892238617,535,1062.07
746,5968000,0.41062249719131194,1.3020090973377227,0.022068575366865843,39.43,150.60000000000005,-0.006307556086976546,0.0530023854970932,0.0,1.709480654299259,535,481.49
747,5976000,0.33400412809928604,1.3276156747341157,0.018147522974177262,1.44,3.1000000000000085,7.104135816916823e-05,0.1533684492111206,0.0,1.568828087747097,535,184.7
748,5984000,0.3125156265489678,1.3310159599781037,0.016457754189614208,1.69,4.0,0.001484728436862497,0.01305722713470459,0.0,1.4815746130049228,535,194.07
749,5992000,0.3765497825790842,1.3346012330055237,0.01727148887468502,1.74,4.1000000000000085,-0.0017020349882659503,0.41629482865333556,0.0,1.4927855005860329,535,194.73
750,6000000,0.33709805513848873,1.322052446603775,0.013422898146091029,1.93,5.0,-0.004232267563056666,0.6563974142074585,0.0,1.3532524585723877,535,201.5
751,6008000,0.42161775929955153,1.3246438670158387,0.01415523219620809,1.89,5.0,-0.004446531244320795,0.7653760349750519,0.0,1.4082839113473893,535,201.19
752,6016000,0.4417611404988328,1.3236338675022126,0.01677753900992684,1.96,5.0,-0.0006118097278522327,0.8131715852022171,0.0,1.4710283049941062,535,206.41
753,6024000,0.7161557764204715,1.1514212787151337,0.04378843104466796,2.06,5.1000000000000085,0.0031464859744301066,0.5699421960115433,0.0,2.4624459600448607,535,210.24
754,6032000,0.6346324979140364,1.0217674362659455,0.03675567375030368,4.32,7.1000000000000085,-0.002429639839101583,0.6516025775671005,0.0,2.107510638833046,535,258.23
755,6040000,0.9487144098233723,1.0000339180231095,0.06205345610622317,8.73,23.10000000000001,-0.011335417593363673,0.600892823934555,0.0,2.5804886293411253,535,303.92
756,6048000,0.9732094404187628,0.9883700305223465,0.06634722377639264,15.43,51.20000000000002,-0.022492931432570914,0.6624208843708038,0.0,2.7927804630994797,535,362.87
757,6056000,0.9439196940061662,1.0257136088609695,0.07031082212459296,24.89,86.50000000000004,-0.010899162766727387,0.6231033754348755,0.0,2.7138785064220428,535,455.9
758,6064000,1.1025652952253322,0.9733609634637833,0.09748418299481272,28.86,107.90000000000008,-0.010265112026390853,0.6759935867786407,0.0,2.9876355612277985,535,501.14
759,6072000,1.3098035800076842,0.9659989124536514,0.10621107658371329,41.53,142.50000000000006,-0.024550121591746573,0.6214235728979111,0.0,3.53025408744812,535,585.86
760,6080000,0.7833510488480923,1.006502894759178,0.059086439781822264,48.79,157.1,-0.011950733599587694,0.6564413374662399,0.0,2.425276452898979,535,660.5
761,6088000,1.0335336497841967,1.0211954003572463,0.07947974333073944,52.64,158.70000000000005,-0.02673249027109705,0.6402059805393219,0.0,2.9443777388334276,535,696.18
762,6096000,0.9802064393440502,0.9986904501914978,0.07977240572683514,65.88,176.1000000000001,-0.01139071794998017,0.6505221593379974,0.0,2.981220371723175,535,802.0
763,6104000,0.7508935421231507,1.0018544602394104,0.04717218584381044,71.88,187.9000000000001,-0.01720393597104703,0.6476150715351104,0.0,2.3501289916038512,535,849.92
764,6112000,1.205615541237004,0.967244982123375,0.09345768957398831,80.27,201.40000000000003,-0.007297698450038297,0.656214554309845,0.0,3.257762155532837,535,902.16
765,6120000,1.0025056256588796,1.0059375995397568,0.06641228701453655,93.56,211.20000000000005,-0.015487968381144128,0.7319281601905823,0.0,2.713690577149391,535,1009.3
766,6128000,0.7367972254861087,1.0225294494628907,0.04813492952845991,100.82,213.3,-0.014257037168135867,0.6403247791528702,1.0,2.3523405569791795,535,1070.56
767,6136000,1.5324062430993985,1.0259963244199752,0.14578159870579838,110.04,217.60000000000014,-0.03654741276230197,0.5292964553833008,1.9000000000000004,3.4175847697257997,535,1147.22
768,6144000,0.31260818270989016,1.2257047605514526,0.023820459575181304,83.01,209.2,-0.01692941368557513,-4.044361395835876,0.0,1.5249657681584359,535,888.52
769,6152000,0.16816387121942558,1.334744942188263,0.011493465701933018,5.6,3.1000000000000085,0.002892580023035407,-0.09997173607349395,0.0,1.1000696352124215,535,240.52
770,6160000,0.19802317061739813,1.3742745804786682,0.013680439348981964,1.15,3.0,0.0011188563995528965,-0.0714996612071991,0.0,1.1828719795681537,535,172.65
771,6168000,0.2235362583669393,1.3834576535224914,0.016049238551331654,1.34,4.0,0.0019124672200996429,-0.026194971203804016,0.0,1.3307512770593166,535,179.18
772,6176000,0.1794014500505768,1.381562396287918,0.012290192526197643,1.44,4.0,-0.0004214727645739913,-0.017265483140945434,0.0,1.1338440815731883,535,183.9
773,6184000,0.2345896849348602,1.3697468769550323,0.02068581443563744,1.71,4.0,0.00094548967666924,-0.005183166265487671,0.0,1.5760305716469885,535,196.05
774,6192000,0.2094308607198335,1.3485341584682464,0.017829427014494286,2.11,5.1000000000000085,0.004488330276217312,-0.0451192057132721,0.0,1.4386374292895199,535,210.56
775,6200000,0.2122438443355352,1.378807898759842,0.016121037382290523,2.29,7.0,-0.002065790337510407,-0.011199789047241211,0.0,1.3332182700186967,535,215.41
776,6208000,0.17214193693658725,1.3834385693073272,0.011869814993115142,2.0,6.0,6.531486054882407e-05,-0.008883982300758361,0.0,1.1530177475512027,535,204.79
777,6216000,0.23378554420666592,1.3655841720104218,0.01955368632079626,1.7,4.0,0.005199705200502649,-0.04779535830020905,0.0,1.5643215397745371,535,194.44
778,6224000,0.21642805907343146,1.365982689857483,0.016245831997184722,2.26,6.1000000000000085,-0.00415524844895117,-0.13890991985797882,0.0,1.41092602096498,535,210.54
779,6232000,0.19169701985820609,1.3642393028736115,0.015225333536163817,2.35,8.0,0.003946196273900569,-0.01899932563304901,0.0,1.3142561975494027,535,212.41
780,6240000,0.20045979695710314,1.3766269040107728,0.015482378179694934,1.85,5.0,-0.0003431066023767926,-0.01664881646633148,0.0,1.3442247045412659,535,198.94
781,6248000,0.18810225853768883,1.3834946489334106,0.013333202693138447,1.52,4.0,0.0005024383123964072,-0.023356357216835023,0.0,1.2182566076517105,535,186.08
782,6256000,0.17620921287563834,1.3826879680156707,0.012823580237090937,1.24,3.0,0.000391322533832863,-0.07939029693603515,0.0,1.1393522648513317,535,175.05
783,6264000,0.16898448766394736,1.3705125379562377,0.011886506418068165,1.2,3.0,-0.00019581186352297665,-0.03170599579811096,0.0,1.135339837037027,535,174.06
784,6272000,0.2033672476891633,1.3575315821170806,0.014518492092543056,1.46,4.0,0.0018664270313456654,-0.026542307734489443,0.0,1.2420984057337046,534,184.08
785,6280000,0.14693244242006756,1.368902633190155,0.009167307216248446,1.23,3.0,0.00136920997640118,-0.09571275234222412,0.0,0.9022055701911449,534,175.76
786,6288000,0.1757167547545636,1.369390971660614,0.012211004579326072,1.05,2.1000000000000085,0.001084477729164064,-0.10845263779163361,0.0,1.077994907926768,534,167.53
787,6296000,0.1769723631358902,1.3566855669021607,0.012391043502093453,1.12,2.1000000000000085,0.0009377253445563838,-0.08424539864063263,0.0,1.1139975418150425,534,169.95
788,6304000,0.19204994222336225,1.3755493295192718,0.013419598073112412,1.16,3.0,0.0016981704597128556,-0.029393047094345093,0.0,1.1999156107194722,534,171.0
789,6312000,0.1738885870812658,1.3793050479888915,0.013711600778133288,1.44,3.0,-0.000693074626615271,-0.02642662823200226,0.0,1.2592244408279658,534,182.2
790,6320000,0.19111393166989668,1.381351624727249,0.014696473224848888,1.61,4.0,0.001733304574736394,-0.010582267045974732,0.0,1.2797324767708778,534,188.83
791,6328000,0.1855121693140992,1.3820941174030303,0.014237292749348852,1.51,4.0,0.0017926230281591416,-0.020198649764060973,0.0,1.2401732055097818,534,187.72
792,6336000,0.18812558675816554,1.3706030917167664,0.013609247756394325,1.32,4.0,-0.0020928860490676015,-0.0023672354221343996,0.0,1.2384866213798522,534,180.87
793,6344000,0.178933223595357,1.365455937385559,0.013066172563158033,1.46,4.0,0.0020814039843389765,-0.012224842309951783,0.0,1.183536407276988,534,182.24
794,6352000,0.17175638567832544,1.3621651327610016,0.012149782164010503,1.21,3.0,0.001940265366811218,-0.04807518005371094,0.0,1.08227797428146,534,170.12
795,6360000,0.18504984205583974,1.3709908175468444,0.013972696219193495,1.16,3.0,-0.0002824970468645915,-0.044223814606666564,0.0,1.2660317578539253,534,169.88
796,6368000,0.16981277559525246,1.3744107031822204,0.012165367045681705,1.21,3.0,0.0007929073672858067,-0.013304412961006165,0.0,1.119791710153222,534,173.13
797,6376000,0.19008708873538552,1.376117569208145,0.014474252346844877,1.23,3.0,-0.0008727621659636497,-0.030265110731124877,0.0,1.2633042219653725,534,172.75
798,6384000,0.17654800747048124,1.373555190563202,0.012722567844830336,1.26,3.0,0.0022392017088714057,-0.02751841127872467,0.0,1.1193883975595236,534,172.97
799,6392000,0.20718263098812362,1.3796561443805695,0.01626002572076686,1.29,3.0,0.002303372461756226,-0.007897769808769226,0.0,1.383994881734252,534,177.0
800,6400000,0.20940910285815434,1.375119707584381,0.014555365828036883,1.5,4.0,-0.00048344523878768086,-0.07755951106548309,0.0,1.245806989967823,534,186.47
801,6408000,0.15586932801340012,1.37327005982399,0.011283425457743307,1.49,4.0,0.0009096668468555435,-0.054944202303886414,0.0,1.0919683797471225,534,186.87
802,6416000,0.1880549054613104,1.3775722944736482,0.01468166421906062,1.34,3.0,0.001789432007353753,-0.011277174353599548,0.0,1.2728205413743854,534,181.21
803,6424000,0.1574670026846613,1.3771466267108918,0.012494967040911433,1.51,4.0,1.3113772147335113e-05,-0.023503055572509767,0.0,1.160406466498971,534,188.34
804,6432000,0.1898236140645556,1.3619801783561707,0.016053338815145254,1.51,4.0,0.0008040904277004301,-0.015168653726577759,0.0,1.3800436193495988,533,187.02
805,6440000,0.17765520157663708,1.370787764787674,0.013448939082652487,1.43,3.0,0.0016893106652423738,-0.026636719703674316,0.0,1.143660007044673,533,183.3
806,6448000,0.17786534320544295,1.3758026254177094,0.012953300658309672,1.19,3.0,0.0023010835162131115,-0.0655094987154007,0.0,1.1704233761131764,533,173.98
807,6456000,0.17498766235426408,1.367781628370285,0.01420598663175042,1.18,3.0,8.437106953351758e-06,-0.0329514878988266,0.0,1.2523065407574177,533,173.06
808,6464000,0.15788777953445401,1.3759148466587066,0.01115317726505964,1.35,3.0,-0.0009723843247047625,-0.006615270972251892,0.0,1.0525550296530128,533,180.21
809,6472000,0.18759616530912407,1.3795942997932433,0.015120465621494076,1.42,3.0,0.0031896141334436835,-0.03667695581912994,0.0,1.3037860544770956,533,182.5
810,6480000,0.1835126184668846,1.382959668636322,0.012774725720055358,1.63,3.1000000000000085,0.0008048419904662296,-0.016289089918136598,0.0,1.1597856866940857,533,190.08
811,6488000,0.1516160199742624,1.3828948175907134,0.010632065104291542,1.38,4.0,0.0008436660893494264,-0.0061804020404815675,0.0,1.017730832323432,533,180.16
812,6496000,0.18068553191730694,1.3741949856281281,0.01349148742115176,1.1,2.1000000000000085,0.001720071508025285,-0.008960630297660827,0.0,1.1811817141994834,533,169.33
813,6504000,0.1812766685404157,1.374175225496292,0.013590285979544205,1.28,3.0,-0.0005480259406613186,-0.01509247899055481,0.0,1.21452656686306,533,177.86
814,6512000,0.16814011281138883,1.380793125629425,0.012970389998208702,1.31,3.0,0.00464009619288845,-0.011296839118003846,0.0,1.1627404288761318,533,180.36
815,6520000,0.19545984253980456,1.3734122681617738,0.015160575412483012,1.42,3.0,0.0009109643427655101,-0.005181494355201721,0.0,1.2903760992735624,533,184.18
816,6528000,0.20510160606439182,1.3352577352523805,0.015582660502077487,1.54,4.0,-0.0005215429281815886,-0.002886938452720642,0.0,1.3349771707877516,533,190.03
817,6536000,0.17849958932849638,1.355369131565094,0.012144971804275428,1.67,5.0,-0.0008754338382277638,-0.011574576497077943,0.0,1.1068984563276172,533,193.01
818,6544000,0.21376919945433703,1.363669775724411,0.01574835329587131,1.67,5.0,0.003299780976958573,-0.009407917261123657,0.0,1.3114102152734994,533,193.27
819,6552000,0.17850058071359282,1.379354681968689,0.012440152954386576,1.27,3.0,0.0005999387541669421,-0.0021382731199264524,0.0,1.13810203012079,533,179.77
820,6560000,0.164186906233035,1.378362057209015,0.0117007919304433,1.21,3.0,0.0004592035817768192,-0.00811251938343048,0.0,1.1151538075134158,533,177.01
821,6568000,0.19890889103010173,1.3840864324569702,0.015106527596581145,1.34,3.0,0.0023912076494889333,-0.0012202769517898559,0.0,1.3212653061002493,533,182.04
822,6576000,0.1759821851306887,1.3752914905548095,0.012470486434613121,1.53,3.0,0.0005809074132776004,-0.0024907439947128296,0.0,1.185697714239359,532,187.22
823,6584000,0.20581925859053538,1.3742185926437378,0.01460874127862553,1.29,2.1000000000000085,0.0009994310839101673,-0.003720584511756897,0.0,1.2526347689703108,532,176.71
824,6592000,0.19493957898954245,1.3751519632339477,0.01400527520409014,1.37,3.0,0.0008176876534707844,-0.00233664870262146,0.0,1.2417800027877093,532,178.73
825,6600000,0.18441698539601517,1.38013521194458,0.012394944806580953,1.33,3.0,0.0007462690654210746,-0.012274896502494812,0.0,1.1491960196010769,532,177.49
826,6608000,0.20511781451179179,1.3790422356128693,0.015931763814523946,1.48,3.0,0.0005567862140014768,-0.004777098894119263,0.0,1.3790251579508186,532,182.25
827,6616000,0.2170205338463055,1.3814129722118378,0.016375441591490018,1.6,3.1000000000000085,0.0030170594580704348,-0.004364720582962036,0.0,1.3980088764801621,532,189.3
828,6624000,0.2325477575332341,1.3810078608989715,0.018027494176758408,1.91,4.0,0.0031814094685250894,-0.006916471123695374,0.0,1.4384085703641176,532,202.35
829,6632000,0.19496699250521854,1.3779625165462495,0.015032194658397202,2.0,4.1000000000000085,-0.00023381764651276172,-0.002681692838668823,0.0,1.3653040285781026,532,204.6
